,dates,nzd0357-0000,nzd0357-0001,nzd0357-0002,nzd0357-0003,nzd0357-0004,nzd0357-0005,nzd0357-0006,nzd0357-0007,nzd0357-0008,nzd0357-0009,nzd0357-0010,nzd0357-0011,nzd0357-0012,nzd0357-0013,nzd0357-0014,nzd0357-0015,nzd0357-0016,nzd0357-0017,nzd0357-0018,nzd0357-0019,nzd0357-0020,nzd0357-0021,nzd0357-0022,nzd0357-0023,nzd0357-0024,nzd0357-0025,nzd0357-0026,nzd0357-0027,nzd0357-0028,nzd0357-0029,nzd0357-0030,nzd0357-0031,nzd0357-0032,nzd0357-0033,nzd0357-0034,nzd0357-0035,nzd0357-0036,nzd0357-0037,nzd0357-0038,nzd0357-0039,nzd0357-0040,nzd0357-0041,nzd0357-0042,nzd0357-0043,nzd0357-0044,nzd0357-0045,nzd0357-0046,nzd0357-0047,nzd0357-0048,nzd0357-0049,nzd0357-0050,nzd0357-0051,nzd0357-0052,nzd0357-0053,nzd0357-0054,nzd0357-0055,nzd0357-0056,nzd0357-0057,nzd0357-0058,nzd0357-0059,nzd0357-0060,nzd0357-0061,nzd0357-0062,nzd0357-0063,nzd0357-0064,nzd0357-0065,nzd0357-0066,nzd0357-0067,nzd0357-0068,nzd0357-0069,nzd0357-0070,nzd0357-0071,nzd0357-0072,nzd0357-0073,nzd0357-0074,nzd0357-0075,nzd0357-0076,nzd0357-0077,nzd0357-0078,nzd0357-0079,nzd0357-0080,nzd0357-0081,nzd0357-0082,nzd0357-0083,nzd0357-0084,nzd0357-0085,nzd0357-0086,nzd0357-0087,nzd0357-0088,nzd0357-0089,nzd0357-0090,nzd0357-0091,nzd0357-0092,nzd0357-0093,nzd0357-0094,nzd0357-0095,nzd0357-0096,nzd0357-0097,nzd0357-0098,nzd0357-0099,nzd0357-0100,nzd0357-0101,nzd0357-0102,nzd0357-0103,nzd0357-0104,nzd0357-0105,nzd0357-0106,nzd0357-0107,nzd0357-0108,nzd0357-0109,nzd0357-0110,nzd0357-0111,nzd0357-0112,nzd0357-0113,nzd0357-0114,nzd0357-0115,nzd0357-0116,nzd0357-0117,nzd0357-0118,nzd0357-0119,nzd0357-0120,nzd0357-0121,nzd0357-0122,nzd0357-0123,nzd0357-0124
0,1999-09-04 22:00:09+00:00,25.238651205004576,89.13431468866774,100.57568679156668,98.6963591545881,103.13889762462877,107.76311826643044,108.13585810552883,116.36118670036616,127.36041801204269,141.8098614832793,138.86166810931314,140.97423665307417,147.75646843357544,146.57404513898575,148.2145795126347,149.26385943379609,146.04818237186865,148.5897474991283,153.87562523905993,158.02222772580592,159.62311551813085,155.89420608663008,158.46494247298182,159.42545297176608,161.604875168363,151.55058801033837,142.0028978766767,150.630378014906,167.67278407807564,164.45032882118284,163.0231579491986,166.7436747615509,161.6301442926105,161.27642532095692,159.13016567790334,159.98642095244088,161.68520295126925,159.14526997195367,158.86812812498044,161.8923379129539,157.11102107953496,150.52320598512188,146.2937618686293,142.80133377720858,152.2697891589658,157.09904035411702,154.53094207019058,156.44850076437842,161.3274029882595,163.31706808988937,159.00245127588198,161.1516858351223,158.1565956524682,158.31853198251088,163.62087230633315,161.02741389518133,150.9426756735328,151.24950162122528,151.52338670949797,153.33133159445262,158.86054454567224,164.42770508432176,160.45054649141284,158.14956216267328,169.89125747524673,163.58310356817313,160.3341752176627,158.57456828754167,159.3412946232871,155.61491227631006,154.27341027420803,148.3710247015031,153.64479302688594,159.15484142007938,149.84410081148746,150.3887069895581,163.54636030654052,158.25297473864305,148.3129992468148,148.2456097633227,153.8238308866947,149.9357552060892,151.28034821046984,154.75193597637275,156.7654877120736,145.1212274635891,143.3780528091926,144.28475027191226,149.03416332497574,151.0763125490256,152.96235009009925,153.49583273773231,154.59245572227132,155.8812274488091,157.37300716884278,157.553448655108,159.56540182092846,158.60283320128858,160.20431381541755,159.33405604493177,154.70844523588644,150.56420773014344,152.8784623923243,152.40067178846834,159.68421596354804,160.4788964303463,165.6487908456525,168.38410154661557,179.50417628832759,180.6789882320138,167.17407082289776,163.26470950549475,167.94507757306323,172.31269601665645,175.58988045289723,170.20612593766506,162.50297920675166,165.45793056022865,165.97274994409324,170.44498059726064,158.8971925455871,160.82624331652386,162.02244729540507,176.4741730816014,170.3100106826263
1,1999-12-09 22:00:09+00:00,,85.18427642143547,97.59827740554864,98.29007494116095,100.91074422258748,105.54285553399454,107.94722355595604,112.06564114228154,120.239726473132,139.87949111976974,137.55069087130573,141.09434664262827,146.44639948733362,143.51002564890484,145.46590829933,148.13525192249298,145.14099464397304,148.22565271598248,153.5345848536864,157.4913485248502,157.57106571038977,155.29725518884743,158.1491614765481,157.97654598315353,157.71245946870116,149.14110636301075,144.29585699958244,151.66710012450648,168.13545496675977,160.83581045754374,163.8300394741725,163.32443717386724,157.84873634597307,161.41284984176605,160.35588870167908,159.43975772575183,160.10919801106334,157.68626077712577,158.71441130990718,160.64321153206538,159.2075657457605,151.11182687064178,145.69651816515182,141.72704631911085,147.57615334802196,150.2218009568188,149.50485934545574,154.73186089644798,157.40173687761683,160.7352154431125,158.72588153289513,164.2335010067505,161.82103392412768,161.33382767096077,164.72014126155645,162.0670240123047,148.65743223347152,151.9843988849308,152.64801305695684,155.10017826127117,156.01351876366863,164.2696379855692,160.34099895595205,159.001265330878,172.57361763155018,165.70959465053403,160.36869988254355,160.11299480816564,162.26017352730136,159.93591252526096,154.01517262515662,152.1221299378825,158.42719211414118,164.7233811077634,153.07351467706263,152.97912006402572,161.2524643041989,152.93489802910545,145.19593327308405,146.8990514231317,149.64921548021312,150.87270222084246,148.50422389301878,155.22447036532606,154.7664781513022,140.23916723459965,138.0424714677561,139.59806905368737,147.25950453239847,148.6930779322985,149.83797373439617,152.57739040106014,152.80300226940045,155.85210434448865,160.6247926811335,159.74006955839982,160.3441450796872,157.82099014967383,161.3531999190449,157.09190746621914,151.29631759553476,152.29724810511806,154.12294254781906,152.9633894311812,162.48548912742524,161.77725632020454,167.13540193678605,170.02573229580284,175.57272594796189,175.79852398994524,167.42943111293462,163.40749488992026,169.74315899136957,170.9282543301692,172.69457480906334,167.49877260580155,159.25770249056666,163.9817037075664,166.82545048791715,167.20228566552584,155.42806521327768,158.07245853606318,161.165457005122,174.44468181551179,170.11489864034922
2,2000-02-11 21:59:57+00:00,40.0600457082441,83.96573971748866,102.15935225660506,99.23804574980711,100.46746533589476,100.45845258065593,105.66650856841227,111.57523002869773,123.97330074525186,138.27602994479903,135.5727005276442,135.44811061319132,144.70096693202888,142.31659649076084,143.78768535795433,147.69077060803073,146.33710224585664,148.68111931565016,152.86742195334728,156.35872929336733,156.83756188987215,154.57346215065434,156.32019604498666,159.46835322760063,154.80418336287147,150.00070905567964,142.86611436278145,152.22996939701557,166.20910461035788,161.11457026518303,163.45655718684367,164.1995818042057,159.3104259056035,161.24055382499577,159.42836863122866,158.65677942739654,157.64635062694887,158.51021328253745,159.0970458421174,163.6829391801076,159.98899274362407,150.41973735323535,143.30630738164808,141.28566729390138,148.1098640534052,153.5147040643924,151.48798285623496,153.48310607840938,158.36460514924033,160.36258258436533,157.94408379939392,162.4639246376136,161.2577517901274,159.67432094707974,161.84609903089208,158.58736299335823,147.50203093318757,149.1674124614084,151.86708147509958,152.33338660463298,157.10097997037548,164.86544555283535,160.96279210897802,157.14159891724643,167.68418562849865,162.2647171678511,158.71750085627065,158.86994711590168,160.33438157764206,155.90857830869618,150.23309584001288,148.7463829323273,155.1797433649851,161.24957520427193,152.30238088329043,153.78594765985045,159.2869195081459,151.37540290793305,140.78110784481146,147.98117860747777,150.9695353659224,151.97170642573587,148.49406078189696,149.21670601420772,151.61910877792383,138.9911572464379,135.32379046365077,140.61291385965566,148.6125828814927,150.29918070300604,149.44381466334883,151.70342167378493,151.00294101031915,154.29062842312595,156.80104880176538,155.55599301223637,157.08907091269828,155.95606340742825,157.4303369647688,154.417340394032,151.3742778196468,149.8616354150323,152.67358128187806,152.38770517210511,161.6885076502522,158.2149107050636,161.9589985256776,163.4861791963632,167.47733176879547,166.8484278096212,160.28440449444673,160.99532559202345,166.36444187280546,169.4802747191402,170.24066711259218,162.8333203709485,156.9434224750501,162.02408055633754,167.62388035955414,166.80850912854066,155.28809068410175,158.24364686750675,165.28706943923947,174.90495812254613,170.85776481651212
3,2000-02-27 21:59:52+00:00,56.0248799306658,93.54193487404528,107.51276005527167,103.76684103491598,110.06278096779488,111.45025885798266,113.22597156141978,122.98429246411038,133.18088267156358,145.54563385066294,146.21175440652422,146.95710185560347,154.74885045649003,149.55999401173142,150.470352359914,151.89248575220955,150.2594520927678,153.03818071695324,158.31754198277667,160.70984170781122,161.12418083069554,158.02969728330976,161.91212965204463,162.1082441671769,164.00399565284616,155.51539054457035,152.0625073683944,161.76165323184046,173.44767065955062,166.8346593346583,168.54339199849497,169.62337898211558,165.45986487945095,166.0888671348501,165.72941735738925,163.98049657136158,163.47628820500805,162.37360092906752,163.78902836314384,166.92732467801696,166.92890818440867,157.00666735416996,151.83010913055676,146.41289251264124,152.35136049134508,158.14170733248147,156.69259281473816,157.70104956246792,164.6002600055839,166.57396211214078,163.7708691469264,166.7768973410354,165.09457407460457,167.02446347584683,169.33107764136423,166.4212988387105,157.3738081754339,155.70750608188044,157.07731864087972,158.35124132527403,162.74978193319757,168.65148223976934,167.2012403364972,163.88685752795453,174.89782970420185,167.38671394267035,162.38895226038426,162.5925883979376,164.20119972989283,159.38343337949138,158.34722664116723,152.98717080544014,160.48268748179257,170.53077437566208,159.72885607456305,163.55441766664978,169.4777785100751,161.11376526653683,150.30837434009135,152.83253667399805,157.14266755191312,158.46957483793167,155.409789581447,156.8519926688399,153.2352707914578,143.0271148416498,141.68131233752865,145.47899381312087,154.38136083728037,154.58300159290354,155.68999111922386,159.41515850703323,159.1718316963091,159.5441896126597,162.93881556586916,163.76361266249015,165.97004239606008,163.90875505835567,164.89948766991702,159.87548598200726,155.59350355667604,156.20583128653652,158.39686636254896,159.7378894736022,166.21131045746006,165.4794291442597,168.62725687329427,168.5145294343351,173.78447340331027,170.2474189870503,164.7446590188631,166.7489072999768,172.7128860842701,177.56082563700528,177.75807166335468,171.94504708933687,162.75979404732553,170.08209091949976,174.5403373673348,175.28557283964818,161.39195769246555,165.44890672684454,169.57483043267035,186.69891486003007,178.95512003544187
4,2000-03-30 21:59:45+00:00,71.32874379966354,97.92748005587877,105.31117975297731,105.9847562018187,109.32390321387457,112.54279109887452,112.7729865726657,120.45800533507247,131.06134400163174,146.18499361755747,146.78919028811396,148.26753178406994,157.01668644288839,151.6339578425074,152.71369615160515,154.70293405688017,151.41654261779289,152.43938050155782,159.6311507959748,160.63051996186365,161.58363546111343,159.4357430840064,162.22681420380607,163.7470012616434,166.88742931077962,154.94291126676336,149.582191838985,158.91777811992836,176.0792036729507,166.68675403380428,169.95548927074054,169.13008921951388,165.0474661369056,166.27926824139308,165.60606772022942,164.1426259711182,167.3619244272981,165.05410358164565,164.40030672854104,169.01689989964453,167.36889327914366,158.7055467651715,154.97589888551786,146.74355554597224,154.01122796886457,158.0142507386701,156.0653768140246,159.90268746997953,161.9761247204596,167.685450976817,165.27459832203476,170.05706587924664,166.0593283459218,165.9100821909285,170.15088924998477,170.5532201607861,157.14377127241366,157.71889452822307,157.5904822914671,159.42694639901595,162.52053721554114,169.59654745946227,163.67754098162752,164.97296343074518,173.24424153911565,167.79655563801072,165.01881855678124,164.20562112430127,165.84902715164358,164.66922606671451,161.14660967758033,156.13426316763505,160.9963815312446,169.64670598546425,156.77114094862273,157.40704031161073,169.8646217630447,162.8229693550106,152.5189000390082,154.2265472277976,157.88429228617053,157.36310735014445,158.25953995793452,161.34879091463512,159.27393637020387,149.384052537837,144.16263780367632,147.72642653358034,155.54556076790746,156.46292753790678,162.00627284544598,163.27543263312458,160.88007964894678,164.7674603953567,165.0947182466116,167.54039621605813,167.1819248939505,165.24355530462768,166.9310686905265,164.4277329491864,160.67159828824555,161.75590051572914,161.60022075916643,161.71587901723098,166.19002685511984,164.857603811697,169.25073846100466,172.1835649100126,181.21919448939178,177.41119153465644,168.7565973529599,169.94944203278675,175.09244412085297,176.29865476198017,177.77228455119527,175.27274332191575,166.72330360510696,172.4939915258728,176.477968309761,182.03818379482487,171.84220736162877,171.65444918415238,176.5719143328563,184.7150972090022,175.47098820996433
5,2000-04-15 21:59:31+00:00,92.22953556422141,109.90108172427782,115.04476658123967,114.93518501312258,112.16315822233157,113.72003526010076,113.6857079144985,125.1230024796334,131.61798096404073,151.24517405373507,145.74077390471268,144.899469034297,154.64881331886733,153.09477317370684,152.53759591591626,156.185767480575,151.59085860896093,158.25142534979676,162.51658610248717,166.25474846010422,163.54057998148195,162.12612062165607,162.39365924614842,167.2509630629561,167.34116192064658,156.9863410618345,150.1878553180357,161.01878869043986,177.20382723120747,171.14515038264295,170.61839758362075,176.01284800850812,166.03815068470755,167.79767004780672,167.9706938726669,168.37583250133437,166.46676060371885,165.54488888402028,163.31694873286025,170.61051233570726,169.47663875166057,163.9312846387114,158.0474427864167,152.556536918343,158.3271395958947,160.44665947899972,155.06749677090335,158.46817001500182,165.7788719447771,164.16425527440296,164.28205064362817,168.33633637259322,165.9244367024098,168.75179122635714,171.59457452039518,168.91273261082873,159.0061998736096,158.51430562617276,157.28722446562188,160.40328098169704,165.06980211754615,169.55287682670888,165.88221762269814,165.36141471242217,171.70593336387265,170.0572312902993,165.25155403352898,165.4110030277643,164.69881463287822,161.22525680817654,157.869488993148,156.90298180169728,160.6690239459,168.84975367639672,159.08890220118187,157.95157891572035,171.21295474285353,164.9681910352348,154.0694089879794,155.661101869026,156.8622817268864,157.92965193034115,159.489929774208,167.79669660372673,159.17764070373616,146.61182940742577,144.4206916758936,150.2401643181344,157.67839681611707,159.80049582772438,160.42896981022523,161.46404347445414,158.94806610961297,162.10034987378924,163.70052393712484,167.70233228453844,166.8811296238777,164.21366099969268,165.99543676101985,162.98179004492405,161.737130964985,159.19901324041035,163.72434718068686,161.18005282610255,168.68294908711187,166.77115557139822,177.5521405476104,174.91407771182858,182.62991115018326,181.9245017027507,167.57973880771328,168.63991626526067,174.89460878465144,178.84006744051499,181.3472679237799,171.89285311692885,165.71743925758156,173.2907087831979,180.35334979648542,178.0172416328757,169.32524766413388,169.1601859118661,175.59729481207012,183.59735393658912,182.3909833454362
6,2000-05-01 21:59:30+00:00,88.43372306677969,106.5601314989945,110.72425229030432,109.33918689668431,110.87522810188563,110.81465288538027,118.47378940406657,121.71581307429395,133.63887177874886,144.7718237609549,143.43735145937677,141.41570807526594,153.61603355546208,153.1946320972414,149.0996885446567,155.35730937059176,154.4082426227798,154.07831066379663,156.86473230800198,165.17551581422504,165.24063460225244,163.50149942017026,163.6024346693028,170.23666537669942,167.69447532595098,159.29129362927134,151.60854101582794,162.27290074357165,176.80214603231295,171.90639675770126,172.71814765074475,170.66612033856805,166.51648841719168,169.93229889710076,164.7704382274468,166.67732815444805,164.75191607369038,164.55234564033935,165.78973506555076,172.80326571887517,172.60261844781823,163.69159808949243,158.24503286439315,153.71873454956207,156.56929655400947,161.3839387005631,156.45545039740767,159.47728814500357,166.18022163226976,165.9835316423904,166.23633869684244,169.20906240721402,172.35437186858417,169.14109993094746,176.32694324771842,169.02260882314783,157.97501523986625,158.498481650379,159.9716553547552,160.09208805546217,165.66888422509572,169.0100232326404,172.7771069079954,169.30900638423518,175.4949028498409,171.01963128770416,170.1549044163828,167.32264189110836,164.1244147180583,164.51380380011187,163.33154510692185,163.45445077245256,164.06029858483575,174.17664590486243,165.65071080859147,162.9274914206496,178.40556659998782,167.95256527928072,155.1028943644186,159.57872033479094,161.85481228822402,159.68870769638676,158.31998236842384,165.74766783662088,159.57923281682184,152.16918917925386,145.68886382161395,149.60103315775964,155.51374648158165,157.63196782894184,158.49333008790677,163.37667210319933,160.09425421977406,164.0523090855053,166.16955337552756,167.16706146450088,169.9660239026636,168.53348998219656,167.2301078513735,163.27672161900404,163.94334877229858,161.380036131167,164.90892756349882,162.9416299889579,169.63975725039148,166.2599016615684,177.11186063953164,176.1308962476037,182.49335454317372,176.72452341896476,167.70303177612178,170.33106546566444,175.8512684927271,178.3078282780955,182.29144041967228,176.4516359841329,170.56984305570384,174.29527558709498,182.31344219128752,180.39435214838284,172.64006582427461,175.37324438090405,181.16331720646963,187.3354072308257,188.76861076180245
7,2000-05-17 21:59:19+00:00,73.58852408160485,100.94831920219899,107.11805600956035,104.06287144570165,107.50769551261129,110.32558332511387,111.27071309766771,121.03332258433518,127.76952748399296,142.35075753364686,143.42610988254884,143.60741390438056,152.60619848708907,149.9981454506892,150.37387188833625,153.94985802349356,152.45584421701602,150.99342760897133,159.8630834969318,160.88015278398885,159.79314810582207,161.13502851548736,156.4482400180789,163.31935749628445,161.51377460558905,150.02033806856946,144.88289363454186,154.19640770137698,171.13495284472356,162.6437384336593,168.53303616965417,169.61242429922476,162.28072716899322,167.38757062809293,165.404638705869,166.04323426833875,164.90350564583994,165.30317899602363,160.13020908642818,,164.684064103639,157.50623712477446,152.87007838474864,148.11984756078974,152.68748454788647,159.83617522235113,156.0241274368659,159.12375947773967,165.08228166195227,165.2299641281693,161.77610792628627,161.69429190388712,164.37854640212552,161.4199344608074,162.36324203409376,160.1893616663201,150.2065714644633,156.1513725756861,153.84545545436134,156.78549302037752,158.9612470218331,165.59471539695778,164.49651445868994,162.12481174093088,168.52297296772335,165.853056426036,161.09018728217487,163.0299724785212,162.89075514877055,162.6540048333768,157.13689447829248,155.64075128746566,158.80615424400196,165.65315905210593,158.06181998944493,156.81006382000334,166.0401675854181,160.01713521863135,144.73678457704665,155.39387511752585,156.7459307012174,157.57606309314787,157.65308414447892,161.08524085636276,159.89224004804848,147.91837380162093,141.5945611237616,149.6133317461138,154.51638793968198,154.06178165793904,155.3449679824548,161.07025752991657,158.73055662365144,161.17231868710593,162.7983704943611,167.9225328677154,164.26915117473936,162.641945605136,161.04061519735987,159.60200909340108,157.6603313066179,155.77867360379648,157.64806991692305,158.86999477078535,166.46405431253845,162.48926012262166,171.22443149564754,170.97277417735359,177.94255974251922,172.83324020648863,165.0374572774605,165.89297428271016,171.7807512947316,176.13779396171006,180.5933236650239,175.7745510181963,170.28837367834882,173.45112510911707,179.33778018271494,174.25505728849654,169.48793543944186,168.0106565723456,180.43673030221066,185.76977134398035,184.72540059517405
8,2000-06-18 21:59:03+00:00,71.99360536353983,94.76463377741378,99.85980914736739,96.98191297039631,106.25551956407988,110.47930335722998,112.72510833708975,119.58904970957695,124.8157194809659,141.30365340688746,139.24791219561416,140.790045838293,148.41967585570114,144.907935594956,147.69945718052588,146.10809650527304,145.2532196182851,148.37566888856583,151.34709255191785,154.25499554733028,155.72253188971666,153.54592920136824,155.243795936886,156.60936851802495,154.61780181106369,149.6803626407905,144.2631922112962,148.75201655530162,168.37414537459594,162.3451719372427,,,159.3601448687583,158.69792016348435,159.64056316669038,,162.2137486677636,162.17721200002933,157.24648460151172,,,,154.4239608657016,147.64046426343617,154.47937393763345,157.9518148960097,155.48487834076903,159.7805953040919,158.34347308101516,161.34123412267058,154.61056128827767,160.99418858271605,160.9036275486609,159.05760931091928,163.0500909443267,160.30417034321093,146.5524337011626,151.52550410516642,149.21948823424225,152.59163674882603,153.81110372839004,160.35734012452008,159.0576667087202,161.29093467836043,165.83947243140153,161.12557390310815,158.60360513479966,159.65926407911437,157.6537734540325,159.7462491534049,149.2514570645794,148.81268789764863,150.91488930375817,163.48724123935864,153.2909037980114,149.26199009234995,161.71952860910608,159.2349844206886,132.51841970069177,147.95373707319158,153.54284641012867,154.9847249156201,151.20891414025022,154.90416520014566,155.49693809140766,146.02591279476144,144.87064019180139,146.74229905906435,153.4729617225705,150.81523034937845,151.95249859594298,157.43339657538434,156.58223133326112,156.65798374666554,157.84212722377484,161.07385966003682,160.2749199442491,155.08656639794395,155.6215369157269,157.70423952899864,151.44374800310274,154.08639213644355,152.9073153607115,154.9647549448222,161.2871652834795,160.37929114848626,166.29731299067396,165.48441770543099,172.42289685192537,173.32023881512782,163.48981052997658,162.52335126074908,163.08606215136876,171.7951167849214,174.98297480618777,,,170.65415597035525,170.9082183446364,171.91073980852843,169.44605292190306,170.08047018457398,177.3396783140576,185.4332907588251,182.82739278923907
9,2000-08-05 21:58:20+00:00,63.91141356650579,89.40108827783808,98.3457450453961,99.7860982874222,103.83050277992841,106.48471398011807,109.30956620772893,115.07925348162951,122.44148868140356,133.79468610423203,135.16215785107957,136.24460038329818,143.53237140460547,139.75867800812284,140.60970561569002,142.45606658211534,140.00355370326452,142.1954461345719,148.7057111153501,152.8551254483443,150.82507395240842,148.17407917765712,153.55448608088733,155.79749292257645,153.2284390758252,146.58700856852272,140.17928183061315,149.02044449369492,162.45591956244238,158.38556284357574,161.87896942273323,158.43829754046214,156.37392002483375,157.61809720511047,155.62188085429136,155.98464351320598,156.23500397646927,155.59365976486217,156.2134700220899,161.34105953618194,159.40998506075962,150.7553992718545,149.74569895013394,140.68904611756517,147.10451387597877,151.99121043484277,149.21263239266807,151.0868351536564,152.38995712924526,156.93978223295926,151.28370817146526,157.64562316556987,157.29496137199192,156.94352875874952,158.46704504754456,157.06605022301056,145.34731191671383,148.54740710865306,147.51288279482782,151.5227832275465,154.88527501473945,158.46921668804748,156.7246603570823,158.67726199352606,160.90190957604207,159.5530752546654,154.16391629327364,154.97026137909575,156.207947552855,153.91733852389828,147.87099878686345,146.91366312421255,151.53654516147571,158.04080647284246,150.12946058570708,148.9926789829977,157.6849603070927,151.5940868953966,139.38048831831443,144.27814498526686,149.13046868236432,148.6498559967526,146.70985817520037,147.66263080395387,147.78770084559284,140.300928565734,137.08524542766995,139.65811416826918,147.4666135474178,149.11115507716246,147.54506428641668,149.3946568514005,151.73577732070999,152.84735563642212,153.14196417820523,155.9052614174165,158.51691719815682,159.2621316429578,155.60857073648154,154.70410845905553,150.02278473966237,149.52828252669588,150.9451613525075,152.4107915272906,156.53091033678913,157.4296548542875,163.38225054970417,166.08437063838454,169.83619413181896,173.10862949313037,161.78386028116577,158.52612911614594,163.8243805860293,164.35084851401191,170.74127189927134,169.3571417425286,161.99984793191712,166.04546605182787,167.33256389342162,166.298287363981,163.86314687851942,165.93249396724391,170.85147027581127,181.50017133221723,174.21642665905193
