,dates,chi0438-0000,chi0438-0001,chi0438-0002,chi0438-0003,chi0438-0004,chi0438-0005,chi0438-0006,chi0438-0007,chi0438-0008,chi0438-0009,chi0438-0010,chi0438-0011,chi0438-0012,chi0438-0013,chi0438-0014,chi0438-0015,chi0438-0016,chi0438-0017,chi0438-0018,chi0438-0019,chi0438-0020,chi0438-0021,chi0438-0022,chi0438-0023,chi0438-0024,chi0438-0025,chi0438-0026,chi0438-0027
0,1986-02-04 14:07:59+00:00,152.6650271878558,160.5234952292784,175.83643979543916,148.72893931167596,153.60166892077729,172.1409555711444,173.4683542522209,184.25560539046256,196.70745444087822,190.3831942676089,205.82257631640775,215.7715644100051,222.00088455724324,216.9866892785945,218.55975971016977,212.70201270455544,203.91904110099404,186.66787380191545,,,,,207.44974273848206,188.52191425625847,186.68249551829933,177.85850778441753,184.62678866542285,192.49573880598686
1,1986-08-15 14:02:41+00:00,161.36818316017786,170.54837750159726,181.53408483458037,159.50564385530998,157.5822153683497,,,153.94411115601636,176.44669469956153,189.5883363719252,198.96747542979233,195.24983332124208,188.80393420750727,193.0137298209722,189.9183065043868,178.97579253022533,175.53233956641282,,,,,,188.28520841041433,,176.39584810368487,176.26711333600446,,
2,1986-10-18 14:00:32+00:00,,,161.18888867629747,,,,,,,,,,,,,,,,,,,174.76916489675236,162.86900538064117,,,,,
3,1986-12-21 14:00:01+00:00,150.6502623890643,156.00789361950893,177.32006390936326,163.64619246786685,165.64316407255146,171.76077805424305,175.01611828081423,181.85781315091708,189.701285697861,190.68023546098362,206.8769691747363,205.21470464339893,204.45957516440671,207.2127652237847,207.84784967690481,203.06301709242672,199.63246340095301,179.27186410819277,190.16245258840627,188.3264641250419,198.73613172368437,,211.54345764260881,194.61932424119246,194.31577156916177,192.88815870057056,198.75331178155923,198.50151932324752
4,1987-01-06 14:00:30+00:00,149.22175969335615,148.75920070159762,166.8336941031029,151.4259185918321,154.5923500575774,163.00634471138267,171.602635826791,177.9841992481002,178.3425157498555,190.15607950483255,206.57853447749397,207.0733204142145,204.341907798364,195.3086041169951,203.52154936061663,197.78994629638063,191.03850247826028,159.98213695728668,186.43781213775117,184.80417370275558,198.7484939449784,,203.78790325699765,188.34625826884601,178.13850656936916,183.21264530262405,189.29768272063933,200.2958002125439
5,1987-01-22 14:00:58+00:00,151.8211852455455,155.4049806407064,171.05337213998732,158.66936376483088,157.84021808241062,169.4531980728391,175.109502356753,184.0703670963416,192.82007675290396,200.74660812463492,210.97785153402998,214.13045464827326,213.01168963368195,206.96468613118208,217.31599591896008,204.33969423608463,195.98322770301013,,187.84578470746698,202.30709367874422,206.6632993846634,,206.17072200629394,194.6078134011468,193.66886994531905,188.8456022381382,194.55347301579388,197.67488272107477
6,1987-02-07 14:01:33+00:00,159.11292342217905,159.49434899154585,171.17353604655733,152.75588469116974,154.77332391934675,169.2863343820959,181.25711098972948,193.10385820314696,199.581186847465,205.77781438493108,214.7571689816209,221.4351748813977,208.83256365822422,201.40441555941297,216.78203095437357,209.74832223982708,189.7557293082932,159.66717730913126,186.52438968590508,196.5031649694992,209.2906023668,,208.948284241538,199.8176457637222,199.62373105387235,185.1965890711793,188.6912782046648,202.0951792427153
7,1998-03-09 14:17:33+00:00,122.51145173919687,137.60573877785478,155.6768643384299,134.26858828244286,131.90146896297173,149.39219727074814,148.19679047696917,159.6436411348345,168.0078867379798,172.18316777399764,188.45839040288496,193.24380201210633,192.12968266837095,193.33507478250948,195.47060169518127,184.2083964290743,172.9331538580609,138.87382976983412,134.67058416743626,,,181.05143703938785,204.47251713124203,184.81573165242864,182.9878830118979,162.2220721141254,179.43526477455708,181.45616885839257
8,1998-03-25 14:17:47+00:00,124.50848459358998,134.98894572260147,154.62546212630824,131.5807856729665,129.41173337704407,146.83991406907134,145.96539049049775,152.41940895605683,171.4938801353273,181.4106954681588,199.3411036970253,202.38662215980617,204.95645345467665,212.68145669177437,202.12937685739107,,,,,,,,,,,,,169.66205261449423
9,1998-09-17 14:19:50+00:00,122.96286672979784,138.66240487039826,160.7490222826889,136.17833412072093,131.9623960987762,146.82457362036018,150.98526852091334,159.37626541321674,162.9395836463134,169.774642058137,172.90653074138518,171.71789201667883,197.26146899395758,193.05853937092905,188.73305681398256,189.75225029156286,183.6360584251386,149.9097271226134,168.64996887242614,178.41524353980435,,168.83026984152895,180.13901714260663,176.0778207730741,176.68370591862868,154.3909022945361,165.6399468735976,162.2718031238743
10,1998-12-22 14:20:06+00:00,128.85189933348926,135.01371764342264,147.4356534893929,130.98215545109298,130.58796708303595,146.30252474488412,151.5067775112661,167.38715403447196,174.46596528458957,179.79486783184387,200.35772473780526,206.77510104758233,189.2100306129276,199.7074383962913,211.59558793322645,197.01540033648195,186.4525056564976,152.08172486900156,177.90940138124307,186.3170901122821,195.75011344206018,199.84166914039787,208.22305482006755,195.6705629016871,180.40636660413517,189.40382730572384,185.92126983922861,199.88287873239085
11,1999-10-06 14:17:39+00:00,111.18494390325363,125.46260876462217,144.45619715616618,123.86365817156324,120.36686241080663,138.65410789818827,143.9960176411509,152.60500878403164,164.4223372825561,157.07911664129307,173.17866368924072,186.32292472518765,189.2656764133202,190.3905371414554,187.53464288763737,179.49453107478143,163.7608428637921,144.2450780299601,161.77357823896065,153.68542275921152,,172.61722899216127,178.15785408313505,174.57636042297128,167.42818277134148,177.26660950475087,181.86717589479878,173.46912555659063
12,1999-10-30 14:33:56+00:00,152.19942586008054,159.67074360150025,171.90202145841408,151.47414776897202,146.60475943184997,161.15928451282926,166.90693907112401,169.70385069037397,176.61777146596216,175.7629172041109,181.85265776917754,183.8310788462868,193.1973224276113,193.61139709003817,201.8940708186226,201.6236511439056,208.3320273413865,192.14071999910684,184.85351168588798,184.6724226455267,197.4285918684456,203.4527814648929,215.8190180559878,195.10985530781,196.96687128578438,189.09428951161055,202.98342079737412,198.55354855953402
13,1999-12-01 14:33:50+00:00,,,,,,,,165.36537235478337,171.92298145598434,166.74069954609928,177.05149713238558,179.31976686864462,189.70299809588352,175.01278537711198,189.27604738991855,189.59058232442374,188.73538188865837,161.14983092356172,183.08719467417075,186.66670106062548,196.09538539023322,190.1183489441437,207.3674732748368,182.30029502565074,179.43469557824778,189.93679414819303,179.56743995329694,182.57696025867378
14,1999-12-25 14:16:08+00:00,133.78306377275243,144.17390243623737,164.00753267403545,148.91866319720788,144.48151575065793,159.8946777947809,166.70550795647,165.56298243517827,167.3417336145176,169.61143336991722,185.05094514045652,185.83788150117437,200.44721828385318,195.29649656573463,203.37566058132413,206.20000190055555,190.04142487084272,165.18206123447908,185.2997278917532,183.16387934809734,200.09223144554733,,219.4639752045591,183.5095071287057,194.36951660418134,192.01126000125723,192.78900747660418,192.74258923005084
15,2000-01-18 14:33:49+00:00,118.23550470310788,133.03125113191885,153.47713323164106,136.59062182821674,137.98268342260468,154.47269625788522,157.7572130831968,167.19984709807215,175.58148620385813,172.9017328519119,192.56808120793698,200.35381989647814,203.49535763098464,199.9596983467976,202.83990695812759,189.47095599485866,191.80887931600066,189.42289826296317,190.65042519208325,202.26883697628637,204.71651570697182,188.12971020443285,208.7580233398735,187.82914661727642,177.3658118496236,178.62474041772776,184.71150538291428,193.33882681020634
16,2000-02-03 14:33:49+00:00,114.15797051651386,132.00761422062342,145.6007779522806,130.38773931507583,127.66179384850514,144.1127036822241,148.8388948099446,162.362319088305,173.58014977932157,166.14274381875055,174.41259651397633,188.16133924733293,192.79126888728186,194.47290758897645,188.18882121321607,195.59987551305213,184.67979570454855,162.61308606010996,194.1209381849818,198.08953744335943,199.56375998101296,181.37222429056766,211.69367838073353,184.05585789418996,175.52865090328703,166.85047593855873,177.88198895182683,185.91262005633365
17,2000-02-19 14:33:42+00:00,115.78221014253221,132.7819497186398,148.0947256696138,129.961941984572,126.51560506200974,142.93599430827038,146.54841862904377,155.18070876112458,165.32401443544623,164.73858891884495,180.76313876242492,181.6805337200218,188.1505434435011,191.03768411556146,193.22841220691384,186.69244362834058,180.1791228307846,148.36523536684774,168.26699563212833,172.80186640628398,192.17466067992558,183.34525066553002,199.55934230077648,178.84632021039093,174.84683089475266,172.98296863360525,169.08941811788972,170.31415178960924
18,2000-03-06 14:33:38+00:00,115.31696032091531,127.67294930135972,146.10832523238452,128.49235048702326,126.4140041875049,144.77831981609552,148.97067068376361,157.3822459604462,167.95077945456217,172.7160448186819,184.75179330793293,190.50051320117598,198.9193936553241,199.93285769391417,204.73667631763695,200.1394270736874,179.87494274019164,146.6035546560569,169.83509632036305,182.21516451297612,186.8870060906289,,191.8155951608523,184.40414301472472,172.87573724345523,157.5662641035198,176.6443673749177,170.66084288064084
19,2000-03-22 14:33:39+00:00,117.34003383002818,133.36198553331153,151.9900794455203,131.10734010706278,131.29343699308717,149.6413385094066,152.57350369609662,165.97017785479477,171.87805026710376,172.36598484076208,186.93554826134186,193.64210780251366,197.32130994456315,196.4500506013488,200.89011354667156,194.53362839277315,179.8234206841353,155.59713518036577,182.58229741181918,202.91882141639587,186.03792065044794,190.32045937937662,199.05891801429732,184.04221309062757,178.58271249300665,183.41697408184558,189.68932699838638,183.37736449747166
20,2000-04-23 14:33:21+00:00,120.05312467530675,130.7319444281371,152.36575141851316,131.21792321164952,129.53715634341904,143.71428256638552,150.68301066723865,161.72140392567576,171.27389474087516,170.81988917934143,188.70556317210162,194.30708602896573,202.25763130161238,203.03086247362802,202.2897425243191,202.4853634191268,181.1128551755308,195.43085092920293,205.58984018248555,198.41645342876905,117.26132215795124,187.1586557680413,179.31939189549018,189.75156247424974,172.32118215795575,140.9985499219784,178.0076567088301,143.41720311473907
21,2000-05-09 14:33:10+00:00,139.18545559543898,158.37476631260662,176.4534140109305,152.1101638359421,149.76282138047668,167.73872192859125,168.1169566370777,178.27623626345564,185.7869679234178,186.4584645532828,198.67009513687339,209.24108822040085,210.14451181616704,210.23308281385175,213.95007401141663,209.95262973997816,205.63366275048884,204.49780733776515,215.66507495840608,208.61115463088422,122.76888620767893,182.37494403324587,215.1742346582256,195.61083059653663,188.84716555151567,170.11020095503568,190.57968504740924,
22,2000-07-12 14:32:32+00:00,130.36789735684488,142.1786155080074,164.24520870064475,136.2365858429522,134.09403484881676,150.01350141275427,,177.64883271486275,186.68222630941688,195.44230129410084,215.2572976766367,169.76554308369208,196.66527521221937,181.4392351582395,190.73735243698638,180.36923049765159,157.00949094075474,110.94120633990829,125.01789132030457,,116.93644708625362,170.79515684194018,156.6458796466833,166.99356023344097,177.3943482092842,,,
23,2000-07-28 14:32:14+00:00,120.3626035200812,129.8687319480125,141.25586700144117,125.66947574762746,125.17459347544398,143.4241134630167,150.2005452986819,156.12657048688175,171.48871027670512,175.2345484891731,183.28177143435408,180.8587631422959,149.72960258135075,168.70088125624437,167.2866737696852,163.28446145063256,161.22699063600578,121.14658754978737,140.82950322128144,,121.21350806040107,169.24613072070179,152.13443585133567,154.16838630409762,145.761483143071,,,
24,2000-09-30 14:31:29+00:00,118.12963938541795,132.91145401042013,146.6504313070896,124.99571204053704,130.85248117093397,143.49040343341767,145.91669696498937,160.51900139998565,164.1539634318813,174.02120298570296,177.32302587171603,181.5094095557355,174.81034930565772,182.15825139358753,191.57163958631818,188.33436209512783,186.37632627359613,160.26748030725088,148.81936045148325,166.21459639511824,136.76691910837138,170.69544664864404,187.15835461533595,180.86699269551497,175.02696902607516,181.41012352357842,169.23242293568615,173.98980332473843
