,dates,usa_CA_0014-0000,usa_CA_0014-0001,usa_CA_0014-0002,usa_CA_0014-0003,usa_CA_0014-0004,usa_CA_0014-0005,usa_CA_0014-0006,usa_CA_0014-0007,usa_CA_0014-0008,usa_CA_0014-0009,usa_CA_0014-0010,usa_CA_0014-0011,usa_CA_0014-0012,usa_CA_0014-0013,usa_CA_0014-0014,usa_CA_0014-0015,usa_CA_0014-0016,usa_CA_0014-0017,usa_CA_0014-0018,usa_CA_0014-0019,usa_CA_0014-0020,usa_CA_0014-0021,usa_CA_0014-0022,usa_CA_0014-0023,usa_CA_0014-0024,usa_CA_0014-0025,usa_CA_0014-0026,usa_CA_0014-0027,usa_CA_0014-0028,usa_CA_0014-0029,usa_CA_0014-0030,usa_CA_0014-0031,usa_CA_0014-0032,usa_CA_0014-0033,usa_CA_0014-0034,usa_CA_0014-0035,usa_CA_0014-0036,usa_CA_0014-0037,usa_CA_0014-0038,usa_CA_0014-0039,usa_CA_0014-0040,usa_CA_0014-0041,usa_CA_0014-0042,usa_CA_0014-0043,usa_CA_0014-0044,usa_CA_0014-0045,usa_CA_0014-0046,usa_CA_0014-0047,usa_CA_0014-0048,usa_CA_0014-0049,usa_CA_0014-0050,usa_CA_0014-0051,usa_CA_0014-0052,usa_CA_0014-0053,usa_CA_0014-0054,usa_CA_0014-0055,usa_CA_0014-0056,usa_CA_0014-0057,usa_CA_0014-0058,usa_CA_0014-0059,usa_CA_0014-0060,usa_CA_0014-0061,usa_CA_0014-0062,usa_CA_0014-0063,usa_CA_0014-0064,usa_CA_0014-0065,usa_CA_0014-0066,usa_CA_0014-0067,usa_CA_0014-0068,usa_CA_0014-0069,usa_CA_0014-0070,usa_CA_0014-0071,usa_CA_0014-0072,usa_CA_0014-0073,usa_CA_0014-0074,usa_CA_0014-0075,usa_CA_0014-0076,usa_CA_0014-0077,usa_CA_0014-0078,usa_CA_0014-0079,usa_CA_0014-0080,usa_CA_0014-0081,usa_CA_0014-0082,usa_CA_0014-0083,usa_CA_0014-0084,usa_CA_0014-0085
0,1984-03-23 17:50:13+00:00,213.58876166486706,198.489564825089,197.7134273653397,202.00138785475613,207.31335010248117,209.3181993429953,209.0809260126768,210.83351812731144,209.86775067947582,210.06727555220223,203.40636097038404,189.21091190614862,197.30758789189377,201.01127828363005,189.17325820313982,188.37024808660047,194.29118624724816,197.3834902176757,194.47414430156044,195.02068363460972,193.46946418608763,208.38105449020478,206.47319125755266,203.77246955545982,207.65329037610695,209.48137852908636,204.49787367312254,207.11793969395643,217.47777232293024,208.0170949194832,196.62740782898027,191.95667985429787,189.48630171691227,185.48253781700524,185.75992101067632,178.06922296069905,185.4960115223756,174.7487706150137,194.24978800109187,207.0086062400536,197.94091016487266,190.5253156955382,193.62621523623494,183.50881657992088,188.6824643186853,184.22650389049548,185.38956114581916,183.54456202850383,183.32380216250624,194.18663801934153,191.53260368074191,190.44730367365793,187.8987420788855,188.71223325106746,189.37999554661573,188.0428877197942,186.415673715874,197.14238893752486,193.51398434429214,195.4095270261333,203.50229029057135,193.82033630337116,203.84409975213583,202.53419321120538,196.02998326306874,200.04947091864963,202.14951183506125,197.27368305541432,201.72045082796114,200.5632886072994,198.5129698936256,189.4500320701229,203.43720041438917,199.01552644170386,199.06279981513174,206.50137919077713,208.7517931089552,202.89331327258915,196.54110788577808,203.21419514243416,185.19550286357364,189.71412929965547,186.21491951769346,189.91444438374964,189.1849616647077,181.36680694279764
1,1984-05-06 17:49:52+00:00,222.06119924275094,200.74067728608304,199.49540948870333,205.7210519401936,211.65703972599158,208.12000940313268,208.7939351020202,213.64336306196415,202.36744183403252,204.3626888055777,201.62755336444948,185.56968526645693,191.94486618020704,196.74190343143889,180.61334961877031,187.30705816041035,187.13814679477716,186.43786264527006,191.87166322184532,189.50112577313618,189.87806785960365,203.93838033541198,203.4749483372429,202.76761144885745,206.39257994514935,201.90158236719503,205.765031400653,202.6673790341551,210.8485012447793,204.92527999346586,192.41947665284582,188.33991496006647,193.59486462745556,187.29932111611055,186.6402951008016,194.66883162718383,191.81178951498546,186.3879459728191,188.05252069350908,189.35218050637272,187.84498190896508,184.00601635046738,179.04874529975078,176.3252248770699,179.52856371495,186.54345814752216,187.6570747270031,187.96311540779058,190.15326702592117,193.63934200124535,191.74208902951318,189.8535199612124,192.4251326471102,189.08277690447355,189.56955471244316,187.55743504632704,189.5933454429503,196.52804243005917,197.6716411338034,200.93942694697776,203.19775657603654,193.0396473627077,202.5443900388389,194.01980528596974,191.00981862857105,198.88227418395246,197.10140004817356,191.96597254600903,202.35352185641435,202.38368881549206,196.66270261333491,196.9656132358717,207.0257533577773,198.68894541835218,195.07052740052217,197.6930784497168,199.1082911126263,196.79749140279498,194.98314478444934,199.514412941101,193.58183418364712,184.55534310594646,173.54941277737137,171.4407080772998,166.50761613428787,177.03440703845564
2,1984-06-23 17:50:58+00:00,225.94805034296522,199.2886352988778,198.53019851886626,205.2000874279467,207.4720112828124,213.92884115327288,213.34720880578794,214.02635653313624,208.67243492914406,209.50409002850995,199.54191970023402,197.16922566875726,203.16400777008477,201.44400447729453,201.65394296388828,199.8967618383888,205.52832943199104,202.35440375134044,200.9807822289738,202.62657261164279,203.7018126075123,221.50960987022316,225.88633978099728,218.48427100678188,205.90129905600614,205.8354093584556,211.51597384624893,214.87719334174236,233.8826874946415,211.04732532032259,204.4642598635733,197.86430955342706,201.88745478486274,208.65649379462675,208.51294780825495,208.46975826821654,216.61616095565506,204.95195281789947,202.35322376705753,209.7635222870993,206.63184677340473,191.81154054677262,183.27564432944828,181.47579525437615,184.95946820065464,188.54623379128157,191.23357199387087,192.07122456267376,190.56690411666872,193.8948824840084,195.3102660622122,191.78655318765277,196.2806947001412,199.59494935191563,193.02592246317562,193.99088202175818,196.01538430290992,203.58983487794532,209.56476044230038,216.35037973611458,217.32314302009,217.9729990639966,224.07188658066156,209.40058088207937,209.0990324530362,210.90356331286023,205.2845569438245,204.7294979572343,214.759138263418,216.30164059553505,208.42373923970143,214.07495274768604,219.9740301595139,211.02151882316358,210.68763881188573,212.9334990557072,215.15739066182653,212.20272124628616,212.36386101617268,207.77631135190177,207.5672955928485,197.13514954258014,181.07784006947486,176.41082275206801,175.25482232499164,169.00099095963384
3,1984-10-13 17:52:38+00:00,254.84243758738074,211.57037018159673,205.8423459049211,207.76332777338826,210.66334812350195,211.82762889335314,210.23618840610473,210.23136623624882,208.02757346613794,205.87224766318775,199.37895771243268,199.84871582284015,208.58323591309593,207.37512252825513,196.4501541772707,196.1499510397658,201.7769979999153,203.45670007381437,208.17607333246187,204.45600695582573,202.17902317713703,214.88754760904075,223.76222937228636,211.9693880757788,196.97720309373804,198.92416916675353,213.84234233208176,213.94987467794206,222.79274161947689,207.35816620548562,202.43636117720428,203.32336071440756,199.86823146556912,200.57581947008907,196.68347551567143,203.3991430879165,212.151153363022,209.55111726151233,202.55477608703947,205.0702300576736,210.84184261164262,201.9296692368795,197.4848158315966,197.97518027307032,202.01369660557668,203.68773656585367,205.54123392268104,203.44313515214685,208.16475772336355,212.30616821926313,210.27847026308476,207.5945124996468,207.9375388527699,214.0621625407938,202.2836112717917,204.5230411644716,204.465946580363,209.03354318461015,209.0044685304347,217.90054519149277,218.75955834990492,209.79888855960223,211.0505217723532,208.7723330543374,207.4893365899592,211.84882790660316,208.1072866447774,205.54750934300174,210.0775888924465,213.3631256581312,210.74566132626225,213.593876704837,212.2048867446005,207.85377051979626,210.01287179967636,209.17010587832831,208.27191704278158,207.5877626877326,208.02119845784097,211.57557791074493,207.26124893796216,210.18056821703843,200.31127683897404,193.39319138083903,191.5751939723378,191.96722109674562
4,1985-04-23 17:52:47+00:00,237.5712264426961,201.4373461252613,208.3419031235412,215.13372606707088,213.60817821491332,209.195097549503,205.89870236069962,215.00688432019422,210.67502849821167,210.27939362977557,201.60121158522293,206.56725341901594,209.49472565341952,213.0019461798589,216.8465295792733,211.80912980337453,211.49176637714103,209.39604707721148,208.2296779732365,206.18357884968128,205.7763353089787,216.6290074309199,219.1982344759519,209.5871770509148,201.05574686596086,198.56730995431127,201.54980740677277,205.05187692668534,219.4504387142245,212.77195120796364,202.6978071852896,198.7710791229553,197.06811998183431,195.97515546004252,191.16522391392925,193.98374925242547,201.2620590948478,199.31238573312123,188.46359658475794,200.8541491473848,205.9033930755093,197.39963679756826,190.72998035939654,189.49286284172982,193.96832947912188,193.09904170992783,193.6647043262258,195.08551467655252,196.17968437960258,201.96844873254622,200.30296777184418,198.02131848991246,198.1480690506006,196.55008627174303,201.0135487983168,195.17173139905083,192.99303493757088,201.5972448031125,202.48188904266686,205.776181689656,207.73879719141593,203.15355284478076,208.54835993356048,201.3518897057262,197.73260242305088,204.99059144552197,204.5838240001857,204.29847235020736,206.74262004911245,210.46900362108858,205.26904172059622,210.6577872819272,217.38982936893137,212.19128580314387,209.30434195037412,207.77580801261064,208.8362542913412,208.9313487405557,201.4805207753159,201.31689018825875,199.13587147110536,192.6671203331004,180.44369608589346,178.33404431328188,178.5236672496014,179.68428560948226
5,1985-08-13 17:52:13+00:00,253.61766263472086,220.69015052199316,213.5138631274899,224.1516947217237,226.6212452703855,231.03662069240704,222.43541936000133,223.03388150084288,225.04975395519335,226.55294456688668,220.66974177295626,217.02568664288083,224.81345617289242,226.59315222758775,217.20304894699933,206.28659135430217,217.87584417322165,212.78999469767749,214.36249279370503,211.9169419500333,216.9782723751445,234.76284312289607,237.26155341715653,226.7525812302513,202.61247680178795,199.82840965593044,210.7775954129765,216.40563587861496,223.5476905203598,214.6772804289618,203.6942788807355,203.7346149705015,204.54939360902588,205.2713196881269,203.64830287911136,213.1181632353371,219.0165226262766,215.92549891879364,210.57307355438928,216.910529072834,221.85734211445296,211.0531894555928,206.7541030474618,209.44956727567913,208.78959594373492,211.69208559491676,211.56508139529734,206.8123543962392,203.4397739231033,202.93253647748128,196.55984047588078,198.0570136819159,198.30631923264377,203.5258004026263,199.90598484128233,202.70318145289662,200.12512881122382,208.00201586499549,219.46343991888986,224.72391771346662,229.22063261235263,215.91259619820497,215.40176769548293,216.21794362729048,213.30565562224683,215.84184214851203,215.49623396883933,211.20334480092902,212.08648474675934,215.32707776259053,210.47172950850168,216.60171319577526,226.1465364463246,216.72856388141363,217.4155018231559,216.35882881314345,213.91366176302103,219.9999128444326,221.88259248056258,227.94962687692592,223.72437048813313,215.9740940023584,212.9861177152307,208.52490323032305,209.65159903488035,200.42814534483634
6,1985-09-14 17:51:50+00:00,256.08906343258946,217.296644152071,213.75613174895813,225.40439346288628,234.18204555136802,238.65952373655455,228.30201167489864,227.72646697551443,234.3628096197483,224.47362051624538,224.05403534964768,215.67294519786213,227.62165028944688,221.94620578941598,220.96224565546643,209.77903365331645,218.18370258453166,209.2650048529627,210.58978477123915,209.5902854820676,219.01892026333095,234.9029532957231,236.19152045538647,229.23517169585278,210.94647732768232,205.91335947802796,210.30810380901428,210.4688953480044,222.52809858723768,209.39964285214037,200.19985520545504,197.49232889622658,199.50744989333606,201.49777214808768,193.49263219440374,204.85471006574318,217.01462539714095,211.07394535500592,210.80829506301998,218.46054812357116,222.2305353387115,214.06406504053007,209.41087112706373,209.61533510766898,214.02096523964516,206.77602244822404,206.07293541405775,207.22079755616414,208.00391616311242,206.1558292258212,205.7439641681294,208.263918298433,209.6236991262147,209.23810437191696,204.89870656330845,208.88208503367633,203.79110972402825,210.5764237335442,215.88153317555566,217.43808336391942,221.42491622579277,217.14954906626323,216.32404587267723,210.31899616318265,207.0679676062731,211.0859005070057,211.42028586229046,204.91197088543612,204.300032467221,211.25424721248004,206.7152632529914,207.29713475080598,217.8426271537462,215.51692525752728,214.41399260502203,210.40694106984864,209.93879952916328,213.38716916677214,217.30050983393346,220.73496250091046,216.86001369592228,218.81284303003417,204.40430579495856,208.40700213476939,209.44294238774995,204.62480728971232
7,1985-11-01 17:51:17+00:00,260.21473757634925,216.02467994713734,217.81368587645082,222.14849475646258,217.9714254188809,225.34513406468025,219.73010044951062,215.61619724264224,213.6497269149617,212.90691306629722,210.22463928759797,200.8974899607334,207.11385271333532,210.7042914461715,203.6974306168955,192.86433606805258,200.39123097677617,204.09644843481044,204.3786104736577,202.29371331858664,211.44270359533633,224.15265272780408,232.19758084417668,222.0178921791664,208.5679777521229,202.50530463939,205.6403151646322,204.48101596866903,217.07783628715876,204.187573391928,200.03390171672362,198.4484596736778,194.55294230925983,196.75170059565076,190.16642445982845,194.3369134233949,212.03145532419106,209.06122483173402,207.04828473305264,210.9082684687001,214.2702569141925,214.99790699887612,211.13346583236324,213.56904833885736,213.344822645712,209.75356698049976,209.1844488129836,207.6684712384877,205.43117921712133,206.23670733098845,203.14126125640658,202.57331888895797,202.77220526876823,207.71245354474604,203.46223704853838,204.20676139942353,199.47748648779273,206.36406234833632,208.8762848946022,207.71251176996498,214.14609084358068,212.6424384463735,205.2482706454013,205.45965297211154,201.6509269161213,205.44663746032515,203.89885252882814,205.225951044514,209.92507570331304,209.12793173788302,204.0862120353806,208.01656144386897,207.47690933773092,203.72794599864565,207.5130909448457,205.34070748335395,204.28162760950423,206.8958061967028,206.46009656833232,214.65718832750403,209.0817180084341,204.7928420955214,196.12641545933613,192.23632798222187,195.6128617155197,197.46582763191168
8,1985-11-17 17:51:01+00:00,251.79152797915384,210.31793114119316,213.00841855142718,215.49788176819212,216.79445972663342,213.1637188958115,214.51341628486105,208.29174362463456,208.1415862831283,207.86185089447375,197.44615080695314,195.30903538611452,202.1457632253684,206.06065508902702,195.31704784132518,187.84326276852778,192.70670962657454,196.5012213773036,193.67817578791605,192.2840437829228,195.5530764267391,211.3102973382164,217.38468286031556,206.9595575857946,202.34595004294607,197.26154207639178,201.6146633915718,202.52675042372812,214.96071751547845,200.94139056749415,189.202290285048,189.2057948108453,184.73382442268866,186.75571510525535,181.11368219025434,181.05936263350384,192.06374201402542,187.92509524104926,188.44240844462524,193.94480440877064,202.57102393476842,197.15037604273869,196.29200656062304,192.88483153350788,198.81353273445472,199.48625487114847,196.42970941256837,196.5066594331286,193.87080011006313,198.78201445543772,193.02905027009697,190.81995590797771,193.0485098649571,195.65785326836792,192.99089301281978,198.7300944072964,187.54519883107972,199.92373034650583,201.5669534734564,203.9059637523903,210.67310322564379,202.86186551461222,200.43736571096912,189.88488926478686,190.9896289593679,196.65345004105478,192.760771735992,197.87217502122976,211.04166369677168,210.53923984387117,199.73385101236158,201.87391364418693,203.77278052548579,195.41317225379572,197.64484060774092,196.68801073314592,194.31400544560154,195.30694598260533,196.1261033071057,197.71316126745486,194.1477279195286,186.84495801141512,180.0155973444983,170.9331787832828,175.1320852465142,177.58460713460576
9,1986-01-04 17:50:08+00:00,207.34744107724538,214.78638754730176,216.34546506753193,221.34278855275184,219.4289742024261,216.66167137449128,211.94455483299578,210.7264927104443,212.71611941115447,206.44445245525804,195.44465542522613,196.2938746524663,203.20804371975436,202.6558589947703,201.22790443709738,191.28173978049523,199.33236417063415,201.65687658691084,197.99295859489584,195.60577601196806,197.40301906137,210.55028464545012,210.92438225778628,205.43035484607367,194.98663072208967,195.64006906282964,195.16191500276472,189.36912693359983,200.979640642924,191.73652039873522,166.0450504468129,168.1989599686262,153.70369742164917,162.25188050602532,159.55261210852575,148.88466110675517,169.09836693344494,,161.3192725866742,187.379797834027,191.32920570771122,177.14729539020598,174.6895862839877,156.88001975899184,178.87712659006002,182.24165844872573,183.00139009169465,173.42892766108196,188.15165212670402,184.51026053765548,188.94420278909172,180.88304531251782,183.1586968276252,176.35679801728003,179.2143712638868,178.48568042604435,134.96034076980894,190.62911627553325,203.46639593591547,193.70603033328575,208.3608253620381,200.13883771838675,178.55610726319574,,,180.11078862787895,160.36742217262122,179.23684559175743,170.81652988543664,186.33393535751722,181.85020947827596,193.84905327312413,180.8539233440479,166.25076149082918,,,,,146.86667284251325,175.80506804958895,,,174.5938276565355,,,
