,dates,chi0367-0000,chi0367-0001,chi0367-0002,chi0367-0003,chi0367-0004,chi0367-0005,chi0367-0006,chi0367-0007,chi0367-0008,chi0367-0009,chi0367-0010,chi0367-0011,chi0367-0012,chi0367-0013,chi0367-0014,chi0367-0015,chi0367-0016,chi0367-0017,chi0367-0018,chi0367-0019,chi0367-0020,chi0367-0021,chi0367-0022,chi0367-0023,chi0367-0024,chi0367-0025,chi0367-0026,chi0367-0027,chi0367-0028,chi0367-0029,chi0367-0030,chi0367-0031,chi0367-0032,chi0367-0033,chi0367-0034,chi0367-0035,chi0367-0036,chi0367-0037,chi0367-0038,chi0367-0039,chi0367-0040,chi0367-0041,chi0367-0042,chi0367-0043,chi0367-0044,chi0367-0045,chi0367-0046,chi0367-0047,chi0367-0048,chi0367-0049,chi0367-0050
0,1985-01-25 14:04:27+00:00,406.9197332217879,249.74013029306832,225.60023477669415,406.1525559972315,,,252.789100757246,,,,,,,,,350.9590109960423,347.06290703472865,,336.3897028008644,337.99647438346796,333.69336623793066,329.0988444191505,335.89988681057315,330.107042500982,330.4250429641379,317.0193285548961,322.0932665081229,318.4611101653653,327.9407782772099,320.3838477356759,322.31066107049224,314.6089115988967,305.71624321468425,299.43449734109345,289.308315413092,279.23804838545107,274.669724330201,269.61444012218954,266.7625549781383,255.38206809683174,274.0594751800193,268.9205635856504,267.5370455217992,262.0134116434182,257.0544286507576,248.81304989754173,248.55786222625372,243.50375108361723,240.58093481106684,231.81231654154442,231.3295397392446
1,1986-01-28 14:01:10+00:00,415.1314198029089,270.8076285309882,237.34934324203456,410.319439775211,,,,,,,362.9336687697573,352.24510475943555,334.5577306799664,,,317.99254885407646,319.7951855153597,303.22183971411624,312.8948489397476,311.2825568226344,316.4353458487313,317.4351975739499,319.45907152255705,317.3545137350022,315.36626813264485,318.22708636516177,318.2526973543242,322.69729610572966,334.34754336649337,320.43130975044426,316.79592161174673,297.4017190276419,297.08275626303185,279.5032626472129,271.7485313551018,268.86233749807604,252.55170239751476,245.39122591004738,253.09904282739004,253.99995454451872,259.01602236883485,264.9753963957171,260.31511667862617,241.6677940094934,250.96900714568838,245.6374640407626,240.23109022182712,228.51704592837706,224.45782846425922,218.5307453755583,220.62834097976943
2,1986-08-15 14:01:53+00:00,,,,,,,,,,,,,,,,,206.9724176027456,284.8408696667897,298.3445450882256,293.7362919418652,285.9273203825197,297.20985636557367,307.39772412823476,324.0150382179592,328.27232286883674,317.5131356814667,330.0501726984668,329.670187970357,303.9116091431815,301.4991828852714,279.7099615178819,273.67467780364314,251.02381212247315,273.3842431292972,274.29593864948777,263.47122055849417,277.88830137764455,268.9227786094733,250.64846200433357,260.5460896309811,247.8842364938454,249.79053535996962,248.5874645333365,225.2051654096536,232.12282574831409,243.7531183370839,212.91359605004538,222.71400171222655,230.2011323334365,219.91599671268983,215.8337844840755
3,1986-09-16 14:00:46+00:00,,,,,,,,,,,,,,,,,186.19489677542646,268.30078819984413,302.78788995504794,296.42453219190793,280.18394872585617,271.42188871131765,270.71221147552126,286.8065009830815,318.4618974482425,321.6031321049251,323.5309852926069,,,,,,244.65576317899982,247.27819394487585,241.37902605939183,247.54160284420692,244.68809674343564,251.34440914919037,241.05978060492848,244.5053935826224,244.50955298889164,234.72193107620208,239.82259833357872,235.54939153017267,232.23931302846205,227.30514319704287,206.03810895481658,203.52286154423427,213.61667308140355,210.4420606908658,207.0762990810478
4,1986-10-11 13:53:47+00:00,,,,,,,,,,,,,,,,,196.14946764479075,258.85589946449903,308.8155271523236,325.92802563201604,311.8626031751795,300.2313734900605,290.7355457927299,288.58685528988207,309.0950313478311,327.9668324078633,337.2766214556689,321.5590618709484,323.84518110088806,294.8667761448861,258.2108284268762,241.39130175029413,246.96978076963202,257.45672362216123,254.14022110774238,266.78141093520094,247.59226643223226,251.00983550764553,245.28922287020364,249.3243070752504,264.1130429936043,247.14883747219508,240.40865915085672,241.9684483341151,232.39900124134425,234.18125080014804,231.0506847777616,205.03592047778943,223.43726381157552,216.70492933586593,214.9872489197561
5,1986-11-03 13:59:10+00:00,412.1528333105865,331.1203634100183,,,,,,,,,,,,,,,196.09777105662468,265.28695115346085,308.19576984302313,318.1242276218389,314.30978548405477,312.42721793628795,296.6265691361141,292.6992494372804,311.44935128918223,331.52169085529204,349.57765659091837,355.6705213120237,337.9542722017479,294.78250907026,254.7571577459942,252.15306346669485,233.6517847339774,249.86912259496935,262.8008916032473,262.5509326543306,268.80058277367345,260.1733108987995,250.86849407174807,246.82267656118887,249.7658291110851,259.51250026316177,244.97322292373886,245.41117705039474,235.86273316468262,236.94345497570353,245.50725232598992,235.12415689381692,219.52888409241217,212.3110623929535,221.2311513348148
6,1986-11-12 13:52:38+00:00,415.92859664997553,311.60297962923596,,,,,,,,,,,,,,,202.76683786478947,260.86241966029786,297.9479660899796,301.2623819827356,303.6429361660842,303.8047546873818,296.47063583301514,281.18467638593916,300.8138317404842,328.46158163831694,341.0527851175899,347.8047132028437,331.71906025964586,292.5982688870783,249.88603677169874,243.9137267726466,238.23729318144598,236.01361319623487,264.5078383263844,262.17480307137754,258.6625870167336,260.85504574030654,250.88963816873726,234.50257334721312,244.72434566117795,245.1986661709221,234.40272773939108,225.33682378792116,245.9352812879759,242.71579477332253,241.73322181416034,232.67874469068758,224.02338682602806,207.8188156054049,208.88785570078915
7,1986-12-14 13:52:49+00:00,415.6210758906007,302.2418936897364,270.6794939919253,249.62977161662386,,,,,,,,,,,,,188.22374492194112,265.45163929627694,300.0969499945799,286.16461490979333,287.81397323787127,299.8973152577394,319.4535519780496,315.8909227263771,315.0129794411673,323.4163178381507,329.44284722962266,319.67273323846604,317.2075058958234,288.45575519044036,263.2636477617159,249.78917224086962,248.61962784641233,251.84658315419287,251.13947785212795,256.2582689809293,260.43921446799914,251.26048461373833,242.1796484467938,234.18880539371116,245.94859647520462,255.46225001071124,243.3572094905043,234.33711532648312,242.218728183328,242.1257986676369,242.19559493821814,237.79480236212984,229.21426589113872,208.17854266301347,212.94589187126164
8,1986-12-21 13:59:13+00:00,343.30510378376516,298.29148516295976,273.95199941193573,262.77271930810787,,,,,,,,,,,,,185.44151118544696,254.34164804213637,281.94783857866196,280.1114535793662,288.5770110881595,291.9609017244242,308.98759266809583,333.4080170804351,325.5896997426132,324.9177878478133,319.8700506449268,297.3044896492309,298.4345462332194,286.98727578007436,262.93993087894586,251.14273166959205,248.14126472114762,251.79053565513806,254.08313180278824,250.79168917016815,251.633038184207,260.09401159481587,231.88782775257354,228.30581414725012,234.43854570572566,242.6001062636144,251.37714878458638,239.65604725893314,230.1105879949246,230.32797752463875,225.11168605273897,217.79366350606392,216.76166457761715,223.62316781063996,220.72816062143053
9,1986-12-30 13:53:19+00:00,337.5270674601056,331.9695386793346,272.48215206319907,266.7161968901946,,,,,,,,,,,,,203.5135972343499,261.7696870679681,300.48647788681006,298.82233320374957,294.1423885249506,302.5738307712817,326.7266305460438,343.24153390911556,362.5547083779249,336.5931631012037,322.08121351084986,309.7380963121022,308.1702930909395,284.181932431904,286.0390389527046,273.5864920659539,272.29182770297285,270.12320692389994,270.11260005742463,268.5255580549099,254.17743906323923,255.2556526777275,251.91412452281756,243.64761836049777,254.02341949965967,267.66173919148423,257.971794031714,244.04005863909398,251.29420222680457,249.3116900754976,245.99233456640638,,221.22252029930036,222.25701992978915,231.98375358500402
10,1987-01-06 13:59:42+00:00,313.90462368642056,,293.9971877473149,271.22370651703596,245.95610007314212,,,353.4993911565386,,,355.9513958007047,342.02117413131526,363.0232373062758,,,,197.53026330473955,263.3430925628764,289.57505949472653,305.34128609617926,308.85631572705364,307.47136769408445,325.76989686012337,341.1742108546206,359.9168320252566,360.27543019066104,329.3740420547566,305.6937222820708,301.40746514135776,281.57519674099194,276.12695990828024,276.10931238128524,269.94846822017615,278.15472183502385,279.89739025436484,272.16448479149534,258.64885447140273,246.65977342280496,257.4103924055904,259.97781835737794,255.6863026298888,260.06307408980234,264.0278379729449,251.26634296174694,248.55987080716088,244.04628635211324,245.7779597644352,216.65624004570392,240.53762075128083,230.8224914641762,230.45378965308265
