,dates,jap0270-0000,jap0270-0001,jap0270-0002,jap0270-0003,jap0270-0004,jap0270-0005,jap0270-0006,jap0270-0007,jap0270-0008,jap0270-0009,jap0270-0010,jap0270-0011,jap0270-0012,jap0270-0013,jap0270-0014,jap0270-0015,jap0270-0016,jap0270-0017,jap0270-0018,jap0270-0019,jap0270-0020,jap0270-0021,jap0270-0022,jap0270-0023,jap0270-0024,jap0270-0025,jap0270-0026,jap0270-0027,jap0270-0028,jap0270-0029,jap0270-0030,jap0270-0031,jap0270-0032,jap0270-0033,jap0270-0034,jap0270-0035,jap0270-0036,jap0270-0037,jap0270-0038,jap0270-0039
0,1984-08-30 00:59:01+00:00,,,,,,,228.6296738886564,220.82869241749395,,,156.13291600077568,149.59573751090716,138.91191434062208,140.3112753441554,131.45059682475878,127.27419476948077,127.22920821633974,121.57149783634046,117.74997012727958,118.29963928198183,106.7385985188335,104.35918208377869,104.75542493133946,101.04038331660453,108.08409553581521,112.09002612906458,109.90401592452837,110.69696591616224,107.57685541605626,110.20020513936485,112.04159697426883,110.37314866640097,112.95657463271831,,,,,,112.59014831841661,112.72444424911482
1,1984-11-02 00:58:57+00:00,74.67906125280618,92.27370468121389,135.4565828906098,166.4884550586181,,195.50511250296475,204.36994587820269,217.56591861787803,207.55287333073852,196.76533797204624,182.1364735385028,175.88637413212018,173.0885187440035,171.84823828207556,165.1520328366217,158.12189729446354,152.89931594230703,150.5138925193966,146.70128576251386,146.37731446858282,139.03274154970273,134.60459912807798,130.14839915901538,126.20018278288485,122.99418526364934,127.46743061544609,127.49008460537306,124.68179393917814,122.28536524093445,126.85636295585724,128.34865690207587,126.83047177353288,130.14997360765207,131.36703030187172,132.09096750291457,135.20555754637,126.56681463530018,134.96425498667026,129.16619986069375,128.80018407993717
2,1984-12-04 00:58:56+00:00,81.43717855779437,98.29472565698397,125.8899455535988,,,182.23504878902773,203.9299691643279,216.2213658758853,211.17309730160954,191.90695644085227,180.3182307222327,169.5674653793653,166.1551909919415,170.36507094598866,159.6450542662171,152.06667427772194,148.30261640910527,143.6241836943289,138.9948855834366,138.13348694098235,131.70207721891472,132.24582163587544,125.02409386968779,120.80281569383273,120.56392220784825,124.4319476726038,120.6267198238349,121.63791448305822,113.07572436791604,118.91674526761062,121.97080949115924,123.95212776589305,128.12701515298647,129.15948339099174,130.55363347956936,140.09141266718316,130.7808652460707,138.42512388858987,131.49493656111153,130.5106922030748
3,1985-08-01 00:58:46+00:00,65.554712463261,74.65260297860358,75.81568218549543,,,135.29182471165518,166.57770331152906,185.63290601055144,180.2816487609279,173.3587648647925,169.05496285521878,162.2186955363442,162.31299744386965,163.6412869009218,159.579916634199,154.70100774407481,151.9871237510691,135.40793504171833,134.56994094635454,126.60620598208511,129.15394078555536,119.8931153138988,115.7759884556849,117.62340347566474,121.52607334219488,121.4457525087941,112.4007305071642,123.28084961810524,121.86576313529186,129.3118129206304,119.97069254327309,122.59593443416927,131.1938437000895,131.53803516581308,130.60389500326272,133.71755109409946,139.11908839352438,140.1265454432134,137.21913896492887,135.81127747471538
4,1985-09-02 00:58:26+00:00,37.43313272581646,55.0544252851519,88.32312277010041,132.02731370151272,154.02251692724187,159.68421749035895,169.83319854835895,185.66782536957993,185.6705672137888,179.12383896099567,163.01486792015282,163.35322347530348,166.2149678062785,155.83869545327636,158.35933968497176,153.33392330985367,152.39123608084086,149.17204874674024,145.0304759557493,135.071763475574,135.70468531194803,129.49238635593102,124.66042263915489,123.4398279154455,126.2973095034797,128.04568062143872,126.36292935285753,120.75954137861622,120.21778782363862,133.23972376812077,140.0068045487296,135.54803074457647,135.5938005284922,138.2023208272868,149.4264904347691,143.6135702325474,150.68022079608937,144.96019222546832,138.74313466260543,134.35959510718314
5,1986-03-13 00:55:06+00:00,,,76.66152574695077,,124.49375641462362,140.05790230494503,149.4398391605412,166.53492918197253,157.83729153127962,149.42192036893147,139.3203087285957,141.85988507478598,138.690650613645,146.27469039357982,147.22302598217632,143.67755690082407,139.49581725310713,142.04870620937467,136.00659414157337,128.04699220232095,119.35791061260332,115.6715121284231,115.51177941440102,113.21792487402514,118.40611392774863,114.2713107801351,116.74801133037708,119.21292309396118,117.58638051289462,123.43867950396799,129.929733612501,129.22864693151016,127.78906069369872,130.73479957126403,134.20060372430783,137.06845859797346,133.5390906493033,129.092913652247,137.72176055790854,139.83623672474107
6,1986-04-14 00:54:26+00:00,26.37280220860924,32.072409626269796,62.45471319778796,91.87291095036461,128.73414134393255,131.63260247132627,151.99250776098967,171.6680063867709,174.66392830479714,166.7194064014332,164.52066993827788,159.96953449733496,160.1168209957449,155.07732536173987,144.85742831282502,142.49513425944596,142.12006206124016,142.63344652039228,131.38208975147253,132.0957047211358,126.87057612158405,118.98905618475438,112.48488193756889,118.33407679350351,122.23040210579664,123.83142092752291,123.76394128499656,123.8214514735601,119.39217062493609,124.20282118638652,131.0687916027421,135.59678010412654,130.31245455977188,136.61583049373124,142.23117225153072,141.12061117138973,141.81145295702007,154.9722818287085,145.51060964731556,147.8469991100635
7,1986-06-01 00:53:10+00:00,13.968650298642011,33.24312739138728,54.93578285345454,89.57128064777659,120.52316130451386,135.13310591550928,148.73724035942587,166.57696559002218,161.34945004417057,160.54220824209116,149.5735800552392,148.91509073734395,141.28944638803276,146.74430604725725,148.72279553841076,150.65750579177057,140.7292361280614,138.64128563708252,131.53315546655142,131.44485943167254,125.75036409917918,119.91938309352834,109.24133750855346,116.1019478286399,123.25138834440875,126.10301005928785,119.71012333214524,128.73745061740394,129.62469366219648,135.964240803722,137.35413609316564,136.5302384573256,134.20224433271187,132.9507944466016,140.07353003178116,144.23502445835283,144.24050590766356,139.789752028051,128.7106595067756,140.3096466967062
8,1986-08-20 00:50:27+00:00,8.652281578478448,33.20890535505811,60.80381796336393,90.48956987531639,101.61870014104271,115.65235753859204,130.89392487493134,140.96570034220161,146.7677667027434,133.68176218168608,127.25376696989005,122.16592520861948,125.39733627465017,138.75518731840754,134.8763412081607,140.1161078943581,135.420635076034,127.45825688213219,111.34828485066501,112.41874926628091,113.32088821110746,112.3053911461792,102.88881152224941,104.80477864516978,108.62849463883931,98.74864236028448,96.93190758523139,105.53735478616281,101.25161492717228,121.53562814420478,122.87758358799518,118.01018027151532,118.47104693755618,122.88284497396893,120.07280877975506,124.98326413859692,129.42837616866484,132.7324926026024,116.67489427330028,110.71349276736858
9,1986-10-23 00:48:18+00:00,60.46175976539331,80.03701427283698,90.80427374966135,116.23733882848177,128.24625369120537,142.49663167390875,155.9114755980501,175.51441517023943,173.69563800071924,160.1339594651872,158.0749604589677,147.37186821414065,151.76964547642226,156.60647614613603,155.54313572586594,153.6857588660224,151.8244850855415,146.8150502419553,141.32205888735288,141.64228933068722,142.9928252599796,136.9927767262639,131.75669508732994,135.05364175055533,139.22868738102343,151.47104420973795,149.43659155856986,154.5211461484545,152.1836456691882,158.30381814630235,153.9760268417107,146.63572098763788,147.78926636457015,154.23075992161145,154.14373740971163,144.67870345226734,144.45788417724057,143.4891996840818,144.64058031902385,136.86349086473825
10,1986-12-26 00:48:06+00:00,71.39951815404393,80.51085213902746,98.02413902980345,118.57915621356126,130.9637893201422,140.50709329313239,160.181560660209,169.50751302237921,168.9705817263906,156.89023120640985,155.06680054662243,150.10452591465867,153.95618455336145,153.32467052740094,150.5163911903556,149.66118804950125,152.14538725060646,146.13765451362798,147.18717912439996,142.57776410892203,140.86567225105,145.55201540800434,131.8593197929648,136.45826673759473,144.86200939900544,150.40070420408816,149.36362481229764,152.34415217030696,145.8816836408206,157.60287235337995,158.64855341643292,153.3084050484392,149.71605308876462,154.3852290505689,148.36369884793368,145.73027642819133,142.3839548105013,143.33054894597862,133.26917843888344,122.10652338005423
11,1987-01-27 00:49:01+00:00,54.68362830188637,76.08406017564064,90.28284521570879,111.83256016883314,118.74350271977484,128.07360186690605,139.82506303268033,162.78953443556355,159.10757012767252,144.55767895455855,139.8166768761613,140.4016526115544,141.67825176366878,148.85170904531418,148.64789183052747,146.4123071761237,147.00134766624043,144.11261766224456,132.70432753667032,132.6709187097002,133.3414864964673,131.5792225897861,126.10852918064401,123.52898215731737,133.62970905091447,139.20674065402147,138.17409978679095,144.22995795413726,141.6534793884605,142.31935731005575,145.2085825206157,136.11949722251595,132.33246938983118,140.9587138564666,132.95678091279356,129.4589579975192,125.53705304691124,130.1382692728523,126.24746024566724,124.5046002344847
12,1987-02-28 00:50:16+00:00,67.51495501040688,80.2806252999824,94.85701691570802,115.77412726644133,133.82309551572177,140.74346631877034,155.94573472431853,175.02745214565383,165.33411878772165,158.0986156162358,156.05144294387313,149.62032774487363,153.66701476820708,157.7265259926468,156.17990082730574,156.1016152535127,145.75447833351345,145.3896784939767,143.41340644434888,141.73593532878442,138.79288528492606,132.84814944497688,132.5656284870075,136.5815698634911,135.76075315376738,143.788934715621,144.3185518066539,151.97644785226782,147.68125473543907,153.24862955125562,151.68872584242487,147.15068273755548,151.21469357729762,146.47190288734467,148.33821316785907,149.54420109792716,137.60114900194333,139.82232208559594,132.18131877221197,131.07144816025536
13,1987-03-16 00:50:52+00:00,56.61462128927733,74.2665336580317,97.61230625229614,119.63475423096158,131.96331380347013,143.40928338956107,155.02881915916055,170.11235288583688,169.3533430286112,162.96213605457348,152.3139717038679,140.3046382319591,143.82759455337265,154.4231878412787,155.8547462608794,156.21268015062054,154.28426872256145,153.62299354889973,145.79777173482145,139.92316855203225,136.7172658389072,136.55357995569432,139.03822223254213,140.03078805538004,140.61709515643523,144.98913353979918,142.74640993090807,139.88677061694963,135.56518772857666,151.4339827393008,151.43315940647082,149.45207663900885,148.98891637542428,147.84169834093538,152.2023921945057,147.2222682187613,147.18500413540187,139.46680468460332,136.44342884775253,138.64336876264255
14,1987-04-01 00:51:26+00:00,58.780921947184765,75.2547965316829,94.83242826682145,114.91894709780951,130.95642007913594,138.04964845591735,151.02293498735736,166.23822112648293,168.80008137495818,156.21178746290212,147.33139010794886,147.23433489230675,150.68179041434618,152.84625489078067,152.32631612041394,148.90836784268743,146.41869734957078,151.09783448173363,149.03217764268098,145.01503021508046,150.94378116881035,145.42004855580146,140.00309063129305,137.11943549017457,146.8659421156685,141.71859659207124,137.81626333150655,140.6859658485002,137.60516703339354,137.9674693944189,,,,,,145.97223788882084,126.1669478434078,121.52568311649041,109.24155666944401,
15,1987-11-11 00:56:58+00:00,57.547617154802765,69.02215472026118,88.21494485511207,100.59845467902186,118.97530150630489,135.81848326881277,148.43354779659467,156.65051671904945,158.1299552607818,150.28500651424335,145.94709631085686,138.6050335880641,138.96746224540178,144.8542517157211,149.56583210341967,147.1251020584822,153.25224580605243,150.32371921655155,150.56727777986575,145.8090647924511,145.73498232690727,144.38224387101874,143.68569187014722,141.4740369595096,144.11475780618798,138.2872054172436,145.81255030739948,144.89587625444722,134.5148463032508,150.1189299161639,141.69400772426724,135.63381541933506,131.74114514722794,132.50197678152858,128.51223880238598,125.86276370953111,129.63732860743517,121.57320674807919,108.18978250474055,121.750933455618
16,1988-01-14 00:58:01+00:00,68.81422434829042,86.26701282306023,102.20266088037785,115.40375201094213,128.74494405434885,135.72626701883144,147.57774046843073,169.0197321922342,162.26027831631015,151.5600341904877,144.11666051082184,138.75251713187998,145.45983573142246,146.58726753911282,149.74072450199372,152.1214366530567,149.58341258293757,145.34596221799978,149.77327566206282,141.05707664473917,142.29309149762022,144.74995217392524,148.4780664198151,151.76585298268628,151.25493795772587,155.5788551324326,154.21828273366413,152.0045122150631,145.4396892791478,145.6225601627535,147.64228718042136,142.7616915568474,139.67597210016697,138.30112986857296,138.46930576070758,138.32023913459173,139.55894097704274,138.31700009424145,121.95159931460665,128.8523586859969
17,1988-01-30 00:58:19+00:00,64.22855126795218,79.00245851272945,98.49459799482474,114.26201738803255,130.4287199903005,141.3649772043515,150.68381784414603,168.57375576675605,163.71291251839,154.16428718522974,148.30808392722176,139.88740387483844,144.1309655771902,148.83001308454268,157.7609456587303,155.44965043545005,154.56659509290617,157.26793719542064,153.54211181317885,149.85498179328815,155.53037710743737,149.3829675586113,152.7425847683222,148.41477996254648,142.4756641022286,149.49531572280603,151.1908112379501,146.0035517332164,144.50250668407665,146.40111863249263,142.37106605590222,141.67675212686245,135.77895417970933,134.53426944063105,137.32966964298288,134.57319142599007,131.7925390823099,130.10030139853308,115.36419353143081,127.41952623221414
18,1988-06-06 00:59:30+00:00,59.71655219081995,78.67151797510029,98.47553401205748,118.1033815420803,126.5017767877222,129.0653311796013,150.0382940900353,161.35764552889202,156.89091613894655,148.88853968594304,146.06800291332814,141.0697142931065,150.47379956685293,145.42345057944735,149.0584886058318,148.5607335293234,148.916036005634,149.16784808023073,138.08356247232237,135.10177153168695,140.23087956531688,139.5271671865212,136.5906763213126,135.1120585563712,142.3262099792654,146.29017427035305,144.32210181746635,145.76163079265092,146.86511669590746,145.23905956855262,147.91114036335767,136.0796224947213,138.06046358180942,145.74865790912256,143.45456924622383,140.7343781013598,135.55843752926813,139.31881862601534,134.84570281718302,130.95983227394044
19,1988-11-29 00:59:34+00:00,37.28862645921064,56.01758264622312,78.19070398707667,108.95326492171736,125.74271646573848,132.55660610237916,147.72094863521602,165.34999591763994,164.6157467063549,157.19680114909457,157.63783186580366,149.65217810427737,161.8939552692784,163.10670281176985,160.38184639711358,163.68120877938856,165.218023881073,165.35029850439795,167.63620537272783,160.2504580563684,157.20548350163716,156.89705694377315,157.1844009896447,153.541744996434,151.0663545412422,146.27681613279984,150.3735069430856,154.6592012466765,146.00634423571321,153.86205951284074,161.97170181221477,163.35341191716705,161.84911843060948,158.91267207627715,162.1375838674789,161.35545156393934,159.41556442851513,157.61195009812593,145.65878691780878,156.06337996164345
20,1989-12-02 00:52:49+00:00,-24.386624536313267,-7.0001752602753555,20.980005315942723,69.13477619332967,96.48468585891727,107.39779044602845,127.40169487355962,147.09592723314094,141.7075215860861,132.53180558104063,130.3755373699328,134.3617819404007,137.01560746154385,144.07321639783007,144.05085231754086,142.51458926760233,145.86218869712985,146.75844427365203,142.91396846842207,144.7165127578152,145.32963691674843,143.7586410028818,143.7073009173259,140.64151073380182,137.86770280080796,115.26852736121302,140.9051408982681,150.09165291753692,,,,,,,,,,,,
21,1989-12-18 00:52:22+00:00,,-10.08916080399841,27.551895023192795,70.17278270627021,92.97544842915134,103.9936523547168,121.3555213535637,144.50179129078086,147.52025366093324,139.481626345287,139.29509837360115,138.66323416417103,143.64058716517437,149.19417443151687,146.2188447948509,150.1975280149199,151.77550853928017,144.60942722448678,134.66017742795293,134.95505472599118,136.78341732266261,135.54509988569748,134.62872767373872,131.80676357711675,139.39618264241292,147.47016311380557,147.1500879505173,151.88866547362528,151.48454517594448,155.19988594823926,163.41773659241534,157.76665962623167,148.36498248202594,150.0514692950503,146.2482222092776,140.03048738006612,139.27095852355157,134.50767469788835,130.86182330669828,132.10917361809183
22,1990-04-09 00:49:07+00:00,-31.120047432275495,-15.05549484868806,14.018462206087714,51.49556236863257,78.49009661027644,91.6352423699357,108.6343911809147,128.26170818830613,132.67942912637002,124.29376657105506,116.35755528352429,119.00798164090193,127.32867132216057,128.88491260088864,130.5927986466102,130.5227786750488,135.9364002837595,138.50486432340006,138.10548800507922,135.31794235357296,135.364578270451,129.24954882559675,132.18003099926324,135.88541111291116,147.33955815866213,149.2937262306541,157.7162283005443,158.49522566977828,153.29267809733255,154.15948798236508,160.24045233816886,152.92511618046123,147.63241855366604,145.02336865133006,150.39338202268672,144.51594844949662,133.14367730323556,137.09225735975843,129.21791811094636,130.4342595407276
23,1990-07-30 00:49:01+00:00,-13.798988163076237,2.510611657930264,22.866431987654256,47.7853829120115,73.14422725376023,84.1143612363871,95.28592007201736,114.03840154419443,110.02293103632407,104.99224427039738,108.82564633157817,109.6591544089404,114.03069055950108,124.24916239565431,126.51396474506299,132.04784027524013,134.80982688830082,140.3111067624296,133.88045576010094,133.21915428360063,134.92965741007853,121.74353561159849,122.08323528458018,126.46615376644357,131.38820697427167,136.773011619226,134.537205794938,143.24473821781928,139.29974006574687,145.61028994581253,142.10905600600043,142.2867611422573,132.8212775813273,132.98417691021987,126.58477071106287,131.0670092341125,127.21366730968293,120.27622447971709,115.94163643141316,130.8482642101364
24,1990-08-15 00:48:57+00:00,-8.13924961302327,14.459374167391857,38.67491499444557,66.32309349683935,89.76342022434532,97.7560461098404,112.62664554773392,133.47081116796483,132.82456076140608,114.30680411815686,119.82602443127749,119.45686894483566,130.14670093127535,135.3830949600914,138.98246324891034,145.12384710279102,141.85022813100358,141.62828752077405,139.87692057043196,139.79805417998608,139.917699869455,137.61557675283248,137.69709232130387,136.06965309820055,141.95216922563253,149.99836698247827,149.01864683243684,152.90761749579963,154.7099244974016,156.04331569980525,160.38342686144995,151.05031060416792,151.97353817593495,154.78409066417257,154.38924827286544,148.1832366840217,142.24139528841954,137.35032685695649,131.91039146455898,126.77840413977202
25,1990-12-05 00:48:11+00:00,,,48.458805610111185,87.64226703197664,90.53319442227901,92.58551410898188,107.8539887626807,125.77238168360171,133.4291999585731,128.80015459930289,134.6553823445474,132.34418978261047,136.83971836438042,147.93880663394694,148.8659453980384,153.2346206330894,155.96563886632555,153.634907146446,155.40687183441648,154.77213739601396,152.69016073866965,152.74488336034275,153.39724664799542,149.19448483027233,155.98968720130543,156.15766424619463,156.7844686549345,160.29183260018686,153.29179800045006,159.924053585075,156.62636832022167,161.25847272134368,155.63047954541608,151.78639397395415,155.34640821778376,150.09647085079698,147.4502581964986,148.27427636474442,147.49454802469,152.34550318349372
26,1990-12-21 00:48:32+00:00,,,44.18699894963085,63.092730181872234,79.62535099295815,81.09544029069043,94.72266708930627,112.65620554437865,115.98623190356983,112.68080521725336,117.71212075674256,118.58490351568884,123.98466276365856,141.82975709412545,141.3132855445022,146.84255334654216,146.63011880966775,146.42075080092962,147.88079978478228,145.51750474276471,139.64896642827827,141.4801319769375,138.9713312318425,142.60805006080435,142.54573942801733,150.7019431192009,147.1720130391897,156.78239903044062,150.8320059649108,158.84350803494647,157.68313373558007,158.53462369008966,155.6570562831605,147.18334876094346,146.46218310228366,144.40663005744986,135.09582862942014,131.22157476893852,132.45817439533607,136.66886303019564
27,1991-01-06 00:48:57+00:00,,,48.4486351154828,72.68624280503998,93.4066966291492,94.2839629873226,110.56319726844784,127.65354887310956,130.09136915589204,126.56940747643831,130.29631587808456,132.08205966201268,138.44737631075392,148.93157590392016,151.3096117060538,152.20802038426942,156.7157017882655,156.32297089925166,156.90028379418894,156.4887415991756,157.0008271127483,147.5404829233346,148.3725319226966,154.4236610357021,160.37912825627734,163.04738672758248,159.9195113449776,163.77312876599848,160.07876948961342,161.04228957331895,162.16372688864027,162.2515505953341,160.31272663715927,155.69104785983436,149.49693909721387,149.72205584117617,153.04058108663133,148.83609947538358,148.55910077872085,141.99229915060295
28,1991-02-23 00:49:58+00:00,,,,,69.16036204782115,92.10417968366559,116.9295171190288,129.0829740236092,133.78560266998596,129.2326614920712,134.2408552308022,130.69466551408902,134.7404055434001,142.59035039725973,150.5277396928262,151.8646228319528,151.67515585174692,156.78790792108657,156.20343091162377,,,,,,,,156.54484968668405,171.01632831251243,164.35706389826336,167.81733067627772,164.9880557054492,170.99862836089937,172.8811735154731,171.8316792592693,175.72150957569093,172.60662562969088,165.9898460271777,155.61799986505153,140.22109340268943,139.78813908322988
29,1991-04-12 00:50:50+00:00,,,,114.28015569067438,84.92941232047086,81.00609240764871,95.22855620296147,111.47260330387553,103.69361146520194,103.6491154508344,108.7030467818749,112.76461109975165,118.53649037882938,133.69184907917042,128.5689548072117,137.43393492752045,137.63195695898284,143.64673956387847,141.51018458234327,134.96173289507374,130.14790438191235,133.19949167261194,132.07621425038226,134.38107176504317,138.86171533228233,143.10651351763744,134.0950932255316,149.7595803131231,146.45471216932984,155.08750466270428,150.89010848953703,153.50273783504394,151.4177827907808,145.73988575040255,143.2289188971404,146.8418954769068,136.91873166154045,138.18699037500988,131.0591086408896,132.84987505175138
30,1991-07-17 00:52:18+00:00,,,,,95.93452820788787,79.52613712870706,78.80312552890996,104.09647112507918,105.27307128228658,100.37363809568353,100.45936345192088,107.62666432137031,112.61764013980408,125.90493523315688,128.22662350395856,132.02842662288595,135.58068152206715,128.74731282162023,123.99762038160692,114.92791721917996,117.00248966595734,126.90966416051194,119.79123903743452,120.32673766387063,121.82285219115977,111.0520514619583,118.17809071783964,129.00993726214708,133.19299225641578,118.59059644744374,136.01262735536542,,115.96730357909918,125.04054596967875,136.16115776351504,139.06759234007515,126.9396657297215,136.91609254414666,132.8186065539713,132.46015706452215
31,1991-08-02 00:52:27+00:00,,,,,117.4363022972559,97.10430957521326,103.52510704944923,117.43077578377907,116.88587178765427,115.1439068857728,102.7732753255149,110.25497946573807,118.4114604524894,129.69632057590135,132.51983999485142,136.3323068094784,139.890284578091,144.10952213284344,143.64287411655332,139.9658126396299,139.25929206306492,140.3096237225473,140.89216780064623,134.67413142219647,144.38136450772782,152.39516994190384,145.93771645495306,154.08995354041986,148.2493121955769,153.71051603127347,152.98569185600536,156.59150352052458,151.06705023738104,153.31811485023397,159.0399094119066,148.55074243840892,145.26812853082365,144.52728166504465,149.04021394764,148.85173465052426
