dates,satname,sar2321-0000,sar2321-0001,sar2321-0002
2002-06-17 09:54:38+00:00,L7,246.43,219.83,231.08
2002-07-03 09:54:10+00:00,L7,205.80,235.91,210.53
2002-07-19 09:54:27+00:00,L7,210.05,235.80,193.56
2002-08-04 09:54:19+00:00,L7,229.67,233.48,224.50
2002-08-20 09:53:52+00:00,L7,241.91,212.30,230.26
2002-09-05 09:53:43+00:00,L7,236.52,93.44,287.51
2002-09-21 09:53:30+00:00,L7,220.61,233.45,231.33
2002-10-07 09:53:26+00:00,L7,211.24,237.16,196.62
2002-10-23 09:53:55+00:00,L7,109.20,230.06,103.26
2002-12-26 09:54:05+00:00,L7,213.19,232.70,214.71
2003-01-27 09:54:37+00:00,L7,202.37,234.83,189.87
2003-02-12 09:54:48+00:00,L7,239.89,102.05,223.19
2003-03-16 09:54:51+00:00,L7,,,
2003-05-19 09:54:48+00:00,L7,228.80,250.45,217.93
2003-06-28 09:41:50+00:00,L5,,,
2003-07-30 09:42:25+00:00,L5,,,
2003-09-16 09:43:40+00:00,L5,236.50,210.15,226.08
2003-12-13 09:54:54+00:00,L7,231.01,211.42,229.39
2004-01-06 09:44:30+00:00,L5,327.26,17.46,341.97
2004-01-30 09:54:48+00:00,L7,209.44,209.76,206.06
2004-02-23 09:44:42+00:00,L5,211.84,244.08,205.14
2004-04-27 09:46:10+00:00,L5,245.05,213.53,229.15
2004-06-22 09:55:09+00:00,L7,221.89,235.26,223.79
2004-07-24 09:54:39+00:00,L7,210.70,238.03,216.19
2004-08-01 09:48:25+00:00,L5,,,
2004-08-09 09:54:56+00:00,L7,213.98,289.94,180.94
2004-08-17 09:49:12+00:00,L5,192.00,222.55,124.55
2004-08-25 09:54:30+00:00,L7,218.38,236.92,223.04
2004-09-18 09:49:39+00:00,L5,146.90,189.86,297.29
2004-10-20 09:50:44+00:00,L5,228.94,212.00,225.54
2004-11-05 09:50:39+00:00,L5,91.33,247.33,115.65
2005-01-24 09:52:22+00:00,L5,82.86,307.34,
2005-02-09 09:52:10+00:00,L5,237.82,208.02,224.08
2005-02-25 09:52:27+00:00,L5,236.53,211.37,219.74
2005-03-21 09:55:50+00:00,L7,259.46,99.06,230.43
2005-03-29 09:53:12+00:00,L5,240.46,208.72,225.53
2005-04-06 09:55:46+00:00,L7,246.73,212.86,231.37
2005-04-22 09:55:16+00:00,L7,220.06,220.60,199.87
2005-05-08 09:55:21+00:00,L7,109.21,230.16,102.60
2005-05-16 09:53:02+00:00,L5,,,
2005-09-05 09:54:15+00:00,L5,226.18,208.38,222.50
2005-10-15 09:54:51+00:00,L7,119.07,256.60,102.33
2005-11-08 09:54:22+00:00,L5,235.89,212.90,225.74
2005-11-16 09:55:14+00:00,L7,225.19,235.06,217.30
2005-12-02 09:55:43+00:00,L7,226.18,219.47,228.45
2005-12-18 09:55:21+00:00,L7,43.15,269.21,87.07
2006-01-27 09:56:13+00:00,L5,,,
2006-02-12 09:56:12+00:00,L5,238.98,203.79,229.44
2006-02-20 09:56:12+00:00,L7,203.85,252.28,192.78
2006-05-03 09:57:41+00:00,L5,,,
2006-06-12 09:55:45+00:00,L7,233.95,224.14,227.77
2006-07-14 09:55:32+00:00,L7,165.16,232.83,228.98
2006-07-22 09:58:52+00:00,L5,,,
2006-07-30 09:55:25+00:00,L7,108.85,251.88,103.47
2006-08-07 09:59:28+00:00,L5,,,
2006-08-15 09:55:24+00:00,L7,231.72,232.35,224.21
2006-10-10 10:00:13+00:00,L5,242.39,98.12,228.21
2006-10-26 10:00:24+00:00,L5,224.37,224.47,225.98
2006-11-03 09:55:31+00:00,L7,238.84,98.10,226.92
2006-11-19 09:55:43+00:00,L7,240.19,211.20,220.49
2006-11-27 10:00:16+00:00,L5,243.01,207.92,228.42
2006-12-05 09:55:51+00:00,L7,201.57,252.24,343.51
2006-12-29 10:00:30+00:00,L5,328.24,196.52,228.74
2007-01-06 09:56:21+00:00,L7,224.98,218.39,205.92
2007-01-30 10:00:41+00:00,L5,249.63,205.76,224.91
2007-03-27 09:56:40+00:00,L7,242.78,221.99,223.76
2007-07-01 09:55:58+00:00,L7,220.45,235.44,224.13
2007-07-17 09:56:19+00:00,L7,241.90,235.65,228.28
2007-08-02 09:55:51+00:00,L7,236.01,235.60,226.84
2007-08-26 09:58:58+00:00,L5,,,
2007-12-24 09:56:28+00:00,L7,229.21,216.30,227.99
2008-01-25 09:56:04+00:00,L7,236.31,98.77,228.98
2008-02-10 09:56:02+00:00,L7,243.70,208.36,230.95
2008-02-26 09:56:21+00:00,L7,243.25,223.71,231.71
2008-03-13 09:55:52+00:00,L7,108.88,251.48,103.85
2008-04-06 09:55:15+00:00,L5,,,
2008-06-25 09:53:08+00:00,L5,233.17,225.73,226.42
2008-07-19 09:55:28+00:00,L7,201.60,236.19,196.45
2008-07-27 09:52:12+00:00,L5,,,
2008-08-04 09:54:58+00:00,L7,222.47,236.11,227.37
2008-08-28 09:51:18+00:00,L5,236.44,208.62,232.56
2009-02-28 09:56:10+00:00,L7,154.34,217.54,228.09
2009-04-17 09:56:29+00:00,L7,222.34,236.12,210.77
2009-05-03 09:56:32+00:00,L7,222.76,233.86,209.82
2009-05-11 09:53:25+00:00,L5,,,
2009-05-19 09:56:34+00:00,L7,234.26,221.20,231.23
2009-06-04 09:56:10+00:00,L7,109.06,229.14,102.95
2009-06-12 09:54:00+00:00,L5,,,
2009-07-14 09:54:33+00:00,L5,,,
2009-07-30 09:55:12+00:00,L5,,,
2009-10-18 09:55:52+00:00,L5,218.21,108.03,127.94
2009-10-26 09:56:27+00:00,L7,236.93,215.24,230.69
2009-12-05 09:56:39+00:00,L5,,,
2010-02-23 09:57:04+00:00,L5,234.64,224.74,214.67
2010-04-12 09:56:38+00:00,L5,,,
2010-04-20 09:58:20+00:00,L7,221.77,233.40,215.48
2010-05-22 09:57:50+00:00,L7,241.96,94.94,228.71
2010-06-23 09:57:54+00:00,L7,217.61,236.74,219.41
2010-11-06 09:55:32+00:00,L5,240.30,206.14,228.76
2011-01-25 09:55:40+00:00,L5,233.33,208.44,225.27
2011-03-14 09:55:37+00:00,L5,230.69,223.95,222.26
2011-03-30 09:55:57+00:00,L5,235.28,103.34,220.84
2011-04-07 09:59:21+00:00,L7,244.88,93.40,233.37
2011-08-13 09:59:32+00:00,L7,225.68,233.76,227.37
2011-08-29 09:59:06+00:00,L7,229.94,218.55,230.09
2011-09-22 09:54:31+00:00,L5,237.74,207.52,229.72
2011-09-30 09:59:23+00:00,L7,237.06,218.16,227.32
2011-11-17 09:59:20+00:00,L7,224.16,101.47,226.03
2011-12-19 09:59:36+00:00,L7,109.22,230.23,97.89
2012-02-21 09:59:52+00:00,L7,195.94,219.27,212.93
2012-03-24 09:59:52+00:00,L7,223.20,209.59,238.53
2012-04-09 10:00:11+00:00,L7,207.32,251.47,187.27
2012-05-11 10:00:25+00:00,L7,242.17,218.98,226.90
2012-05-27 10:00:16+00:00,L7,234.04,188.54,237.03
2012-08-15 10:00:52+00:00,L7,231.59,100.32,231.89
2012-09-16 10:01:10+00:00,L7,218.24,220.20,203.10
2012-10-02 10:01:21+00:00,L7,211.85,180.48,215.82
2013-01-22 10:01:55+00:00,L7,29.53,271.30,56.85
2013-04-12 10:01:45+00:00,L7,228.54,233.23,216.16
2013-05-14 10:01:36+00:00,L7,123.80,218.42,105.67
2013-05-22 10:07:46+00:00,L8,241.67,108.76,361.82
2013-05-30 10:01:30+00:00,L7,64.02,231.52,103.89
2013-06-15 10:01:47+00:00,L7,236.77,89.81,243.20
2013-06-23 10:07:39+00:00,L8,,,
2013-07-01 10:01:15+00:00,L7,219.36,235.99,210.15
2013-08-02 10:01:23+00:00,L7,234.74,233.35,227.37
2013-08-18 10:01:27+00:00,L7,225.44,102.13,
2013-09-03 10:01:15+00:00,L7,236.81,220.47,230.58
2013-09-19 10:01:49+00:00,L7,64.04,231.99,102.45
2013-09-27 10:08:00+00:00,L8,243.62,98.09,229.16
2013-10-29 10:07:51+00:00,L8,229.50,234.24,222.87
2013-11-06 10:01:52+00:00,L7,,277.42,81.84
2013-11-14 10:07:50+00:00,L8,229.32,218.48,210.96
2013-12-16 10:07:39+00:00,L8,238.34,213.74,232.58
2014-01-01 10:07:07+00:00,L8,240.17,214.06,229.48
2014-02-26 10:02:27+00:00,L7,228.50,220.76,227.34
2014-03-22 10:06:07+00:00,L8,242.61,223.64,231.85
2014-03-30 10:02:42+00:00,L7,109.95,224.12,88.51
2014-05-17 10:03:04+00:00,L7,216.37,234.75,225.63
2014-06-02 10:03:08+00:00,L7,224.11,234.82,227.05
2014-06-10 10:05:25+00:00,L8,241.67,223.70,233.07
2014-08-21 10:03:46+00:00,L7,215.85,233.50,201.73
2014-09-06 10:03:47+00:00,L7,231.57,214.73,231.06
2014-09-14 10:06:16+00:00,L8,227.11,234.07,217.78
2014-10-08 10:04:04+00:00,L7,233.91,219.91,235.22
2014-10-24 10:04:13+00:00,L7,209.80,236.40,202.29
2014-11-01 10:05:55+00:00,L8,242.82,214.24,232.39
2014-12-19 10:05:52+00:00,L8,231.18,219.68,220.63
2015-01-12 10:04:18+00:00,L7,124.10,225.99,118.26
2015-01-28 10:04:46+00:00,L7,108.51,250.90,
2015-03-17 10:04:43+00:00,L7,224.68,219.63,222.97
2015-04-02 10:04:49+00:00,L7,39.76,245.89,98.85
2015-04-10 10:05:30+00:00,L8,244.85,211.84,234.02
2015-04-18 10:05:21+00:00,L7,236.63,233.38,223.16
2015-05-04 10:05:27+00:00,L7,226.97,235.53,227.98
2015-05-12 10:05:10+00:00,L8,231.72,234.21,229.79
2015-06-05 10:05:17+00:00,L7,238.39,220.63,230.07
2015-06-21 10:05:44+00:00,L7,94.18,231.85,102.82
2015-07-07 10:05:26+00:00,L7,112.93,221.60,103.31
2015-07-23 10:05:53+00:00,L7,217.99,232.99,229.25
2015-08-08 10:05:33+00:00,L7,241.34,221.22,230.35
2015-09-25 10:05:42+00:00,L7,221.64,233.37,200.11
2015-10-03 10:05:45+00:00,L8,242.10,220.37,231.61
2015-10-11 10:05:51+00:00,L7,228.74,119.37,195.61
2015-10-19 10:06:10+00:00,L8,231.06,233.47,230.81
2015-11-28 10:07:01+00:00,L7,37.79,255.78,67.35
2015-12-06 10:06:16+00:00,L8,248.96,233.94,236.67
2015-12-14 10:06:54+00:00,L7,241.13,217.87,227.43
2015-12-22 10:05:52+00:00,L8,242.59,214.90,231.77
2015-12-30 10:07:06+00:00,L7,154.30,221.16,230.92
2016-03-03 10:07:43+00:00,L7,23.91,280.50,55.83
2016-03-27 10:05:26+00:00,L8,241.17,219.07,228.81
2016-04-04 10:07:54+00:00,L7,225.64,220.75,225.36
2016-04-12 10:05:20+00:00,L8,,,
2016-04-20 10:08:26+00:00,L7,223.93,234.79,227.31
2016-05-06 10:08:07+00:00,L7,154.33,233.66,222.96
2016-05-22 10:08:34+00:00,L7,232.05,236.48,225.95
2016-06-07 10:08:16+00:00,L7,223.28,236.93,226.64
2016-06-23 10:08:18+00:00,L7,123.58,216.68,
2016-07-09 10:08:17+00:00,L7,229.84,244.59,224.69
2016-07-17 10:06:06+00:00,L8,231.43,233.81,230.84
2016-07-25 10:08:44+00:00,L7,214.77,223.52,224.25
2016-08-10 10:08:45+00:00,L7,108.75,251.68,103.34
2016-08-18 10:06:13+00:00,L8,225.22,234.92,229.32
2016-08-26 10:08:24+00:00,L7,238.56,210.09,235.73
2016-09-03 10:05:56+00:00,L8,242.37,220.15,232.56
2016-09-11 10:08:50+00:00,L7,230.60,210.59,237.07
2016-09-27 10:08:29+00:00,L7,168.99,202.46,226.61
2016-10-05 10:06:00+00:00,L8,240.94,218.82,232.43
2016-10-21 10:06:05+00:00,L8,112.06,236.77,343.92
2016-10-29 10:08:25+00:00,L7,90.77,104.02,232.31
2016-11-30 10:08:38+00:00,L7,233.67,99.34,230.64
2016-12-08 10:06:26+00:00,L8,243.79,217.85,233.01
2017-01-01 10:08:01+00:00,L7,240.49,221.41,235.43
2017-01-09 10:05:55+00:00,L8,169.27,235.26,125.71
2017-02-10 10:06:05+00:00,L8,228.23,210.47,228.43
2017-02-26 10:05:36+00:00,L8,223.10,232.40,225.55
2017-03-06 10:07:51+00:00,L7,211.37,232.66,191.23
2017-03-30 10:05:19+00:00,L8,244.48,220.08,233.29
2017-04-07 10:08:01+00:00,L7,224.97,222.84,210.72
2017-04-23 10:08:32+00:00,L7,221.70,235.47,211.29
2017-05-09 10:08:12+00:00,L7,,,94.67
2017-05-17 10:05:35+00:00,L8,225.49,235.22,226.09
2017-05-25 10:08:15+00:00,L7,221.69,236.13,222.50
2017-06-10 10:08:44+00:00,L7,214.71,250.12,220.47
2017-06-26 10:08:23+00:00,L7,109.21,230.16,103.10
2017-07-12 10:08:48+00:00,L7,223.48,253.12,208.98
2017-07-28 10:08:23+00:00,L7,211.53,238.57,200.27
2017-08-05 10:06:07+00:00,L8,224.71,235.20,227.30
2017-08-13 10:08:44+00:00,L7,217.57,236.47,192.37
2017-08-29 10:08:21+00:00,L7,230.44,233.31,225.81
2017-09-14 10:08:43+00:00,L7,235.01,215.26,232.80
2017-09-22 10:06:18+00:00,L8,241.23,219.21,231.52
2017-09-30 10:08:20+00:00,L7,233.95,97.18,235.35
2017-10-08 10:06:00+00:00,L8,215.91,234.71,210.05
2017-10-16 10:08:46+00:00,L7,243.17,218.09,228.90
2017-11-01 10:08:46+00:00,L7,242.09,219.65,230.58
2017-11-17 10:08:43+00:00,L7,238.80,206.59,215.88
2018-01-28 10:06:03+00:00,L8,236.76,217.38,228.68
2018-03-09 10:07:24+00:00,L7,244.36,232.35,226.97
2018-04-02 10:05:34+00:00,L8,216.26,233.29,224.18
2018-04-26 10:06:41+00:00,L7,,,
2018-05-12 10:05:59+00:00,L7,232.21,220.85,229.66
2018-06-21 10:04:41+00:00,L8,236.78,220.03,229.57
2018-06-29 10:05:34+00:00,L7,,,
2018-07-15 10:04:51+00:00,L7,227.61,236.98,223.45
2018-07-31 10:04:35+00:00,L7,117.90,220.32,103.41
2018-08-08 10:05:06+00:00,L8,235.77,233.16,225.22
2018-08-16 10:04:41+00:00,L7,225.35,234.00,222.95
2018-08-24 10:05:14+00:00,L8,232.01,233.79,229.30
2018-10-03 10:03:37+00:00,L7,223.04,217.51,228.42
2018-10-27 10:06:02+00:00,L8,224.41,235.70,229.96
2019-01-07 10:01:10+00:00,L7,189.94,224.16,196.46
2019-02-16 10:05:52+00:00,L8,246.45,99.49,232.59
2019-02-24 09:59:41+00:00,L7,203.71,112.60,224.80
2019-03-04 10:05:48+00:00,L8,237.63,219.62,231.75
2019-03-12 09:58:46+00:00,L7,153.40,233.80,135.12
2019-03-28 09:58:38+00:00,L7,239.12,210.98,228.88
2019-04-29 09:57:29+00:00,L7,108.89,227.98,
2019-05-31 09:56:16+00:00,L7,224.26,251.07,205.79
2019-07-02 09:54:42+00:00,L7,230.65,187.77,230.89
2019-07-18 09:54:05+00:00,L7,223.57,235.19,230.22
2019-07-26 10:06:09+00:00,L8,242.09,217.87,230.69
2019-08-03 09:53:26+00:00,L7,203.27,236.95,201.57
2019-08-11 10:05:51+00:00,L8,221.51,235.29,217.06
2019-09-12 10:06:23+00:00,L8,228.10,220.25,230.16
2019-09-28 10:06:28+00:00,L8,241.30,232.48,229.16
2019-10-06 09:50:42+00:00,L7,33.74,270.24,99.58
2019-10-14 10:06:07+00:00,L8,242.15,217.76,230.71
2019-10-22 09:50:26+00:00,L7,242.22,221.10,228.58
2019-10-30 10:06:08+00:00,L8,232.90,221.72,230.90
2019-12-09 09:47:48+00:00,L7,219.67,264.80,219.60
2019-12-25 09:46:59+00:00,L7,123.79,250.93,117.60
2020-01-26 09:45:46+00:00,L7,154.32,237.36,222.77
2020-02-11 09:44:57+00:00,L7,212.36,235.66,204.45
2020-03-22 10:05:32+00:00,L8,227.15,232.60,227.70
2020-04-07 10:05:23+00:00,L8,243.58,218.91,232.21
2020-04-15 09:41:26+00:00,L7,237.55,219.50,231.08
2020-05-01 09:40:29+00:00,L7,222.77,236.71,205.11
2020-06-18 09:37:37+00:00,L7,209.83,233.96,208.36
2020-07-04 09:36:39+00:00,L7,41.55,247.48,96.97
2020-07-20 09:35:17+00:00,L7,237.09,222.27,228.90
2020-07-28 10:05:40+00:00,L8,229.65,234.44,229.43
2020-08-05 09:34:41+00:00,L7,,,110.35
2020-08-21 09:33:16+00:00,L7,224.75,234.05,233.70
2020-09-06 09:32:13+00:00,L7,,,
2020-09-14 10:05:58+00:00,L8,232.71,220.75,230.96
2020-09-22 09:31:09+00:00,L7,138.26,204.87,
2020-10-08 09:30:33+00:00,L7,123.85,251.33,118.02
2020-10-24 09:29:30+00:00,L7,221.98,113.82,222.68
2020-11-01 10:06:27+00:00,L8,244.20,219.52,231.66
2020-11-18 09:21:37+00:00,L7,,,
2020-11-25 09:26:54+00:00,L7,362.92,102.60,226.27
2021-01-12 09:23:26+00:00,L7,221.08,107.46,228.63
2021-01-20 10:05:53+00:00,L8,235.79,102.87,224.46
2021-02-06 09:15:50+00:00,L7,,,
2021-02-21 10:06:10+00:00,L8,245.56,219.26,233.08
2021-03-01 09:19:52+00:00,L7,240.60,215.67,230.05
2021-03-17 09:19:00+00:00,L7,108.96,251.92,107.57
2021-03-25 10:05:32+00:00,L8,244.13,220.07,233.82
2021-03-26 09:12:06+00:00,L7,229.22,218.87,217.31
2021-04-02 09:17:19+00:00,L7,234.94,92.19,236.79
2021-04-11 09:10:47+00:00,L7,231.15,232.60,229.16
2021-05-20 09:13:41+00:00,L7,124.25,223.69,117.50
2021-05-29 09:06:44+00:00,L7,,,
2021-06-21 09:10:37+00:00,L7,,,
2021-06-30 09:04:05+00:00,L7,216.08,234.13,186.54
2021-07-16 09:02:44+00:00,L7,78.66,238.77,104.01
2021-07-23 09:07:54+00:00,L7,232.77,93.46,235.06
2021-08-01 09:01:20+00:00,L7,,,
2021-08-08 09:06:54+00:00,L7,228.21,217.70,227.01
2021-09-02 08:58:32+00:00,L7,,,
2021-09-18 08:57:08+00:00,L7,,,
2021-10-03 10:06:30+00:00,L8,245.91,218.94,232.43
2021-10-04 08:55:42+00:00,L7,224.91,218.54,224.23
2021-10-11 09:00:52+00:00,L7,167.77,212.39,222.48
2021-10-19 10:06:34+00:00,L8,243.93,214.64,232.28
2021-10-20 08:54:17+00:00,L7,241.50,101.84,228.31
2021-11-05 08:52:48+00:00,L7,,231.32,110.59
2021-11-13 10:04:47+00:00,L9,242.59,213.90,230.13
2021-11-18 10:06:51+00:00,L9,223.86,233.26,205.44
2021-11-20 10:06:28+00:00,L8,240.35,220.46,231.03
2021-12-14 08:55:15+00:00,L7,257.56,208.57,223.75
2021-12-14 10:06:26+00:00,L9,234.70,221.89,229.47
2022-01-23 10:05:54+00:00,L8,234.13,103.33,226.76
2022-01-24 08:45:05+00:00,L7,245.10,,
2022-02-08 10:06:15+00:00,L8,213.58,219.42,207.64
2022-02-09 08:43:28+00:00,L7,47.21,,232.43
2022-02-16 08:48:55+00:00,L7,200.07,216.32,204.40
2022-02-24 10:06:10+00:00,L8,230.18,219.11,229.30
