dates,nzd0035-0000,nzd0035-0001,nzd0035-0002,nzd0035-0003,satname
1999-07-25 22:04:15+00:00,,364.40,366.12,361.73,L7
1999-08-17 22:10:26+00:00,,364.40,360.50,371.45,L7
1999-09-27 22:04:25+00:00,364.76,367.26,367.66,381.35,L7
1999-11-14 22:04:18+00:00,364.06,369.50,369.34,381.85,L7
1999-12-07 22:10:30+00:00,364.06,369.36,370.80,381.65,L7
2000-02-09 22:10:19+00:00,365.39,374.32,376.03,390.40,L7
2000-04-13 22:09:54+00:00,363.36,375.71,380.27,385.07,L7
2000-04-29 22:09:53+00:00,364.29,377.41,380.85,383.85,L7
2000-05-15 22:09:42+00:00,364.59,378.27,378.85,386.19,L7
2000-05-24 22:03:22+00:00,361.12,379.22,379.57,387.09,L7
2000-08-03 22:08:44+00:00,361.12,379.44,380.02,391.21,L7
2000-08-12 22:02:30+00:00,355.78,377.71,375.93,383.88,L7
2000-09-04 22:08:22+00:00,356.14,375.25,374.89,382.04,L7
2000-09-13 22:02:02+00:00,357.57,374.43,375.87,383.00,L7
2000-10-15 22:01:32+00:00,359.79,373.83,376.25,386.07,L7
2000-10-22 22:07:50+00:00,358.90,373.35,374.80,382.00,L7
2001-01-03 22:01:48+00:00,358.35,370.83,374.21,378.49,L7
2001-02-27 22:07:54+00:00,360.99,370.67,375.13,379.77,L7
2001-03-24 22:01:35+00:00,360.93,374.11,376.96,382.42,L7
2001-06-03 22:07:16+00:00,359.24,375.80,377.94,382.61,L7
2001-06-12 22:01:01+00:00,359.24,374.89,377.66,379.90,L7
2001-06-19 22:07:05+00:00,359.24,375.73,376.53,377.39,L7
2001-08-15 22:00:14+00:00,359.90,375.12,375.04,377.65,L7
2001-08-31 22:00:05+00:00,358.03,374.91,374.19,373.05,L7
2001-09-16 21:59:53+00:00,358.03,373.10,371.70,371.25,L7
2001-10-18 21:59:42+00:00,358.83,371.90,370.23,373.12,L7
2001-11-19 21:59:56+00:00,359.79,371.83,371.87,376.12,L7
2001-12-21 22:00:05+00:00,357.93,367.68,371.32,382.41,L7
2001-12-28 22:06:14+00:00,357.25,367.44,369.69,380.48,L7
2002-01-22 22:00:16+00:00,359.25,369.47,372.05,380.48,L7
2002-01-29 22:06:21+00:00,358.94,368.90,372.44,382.31,L7
2002-02-14 22:06:29+00:00,359.97,368.92,374.11,385.18,L7
2002-02-23 22:00:19+00:00,361.05,370.53,375.23,388.41,L7
2002-03-27 22:00:13+00:00,361.67,370.90,377.39,393.06,L7
2002-04-12 22:00:13+00:00,361.01,371.86,377.77,391.54,L7
2002-04-28 22:00:14+00:00,360.42,370.87,377.59,390.66,L7
2002-06-15 21:59:55+00:00,360.07,370.03,376.74,389.66,L7
2002-06-22 22:06:03+00:00,361.51,373.30,376.63,391.72,L7
2002-08-09 22:05:46+00:00,360.87,372.70,376.73,393.26,L7
2002-08-18 21:59:33+00:00,360.47,372.69,374.49,393.76,L7
2002-10-28 22:05:22+00:00,359.60,373.44,373.98,407.98,L7
2002-11-06 21:59:17+00:00,357.47,372.74,374.77,407.98,L7
2002-11-13 22:05:30+00:00,357.47,372.74,375.30,410.21,L7
2003-01-09 21:59:45+00:00,358.29,371.03,375.14,415.98,L7
2003-04-06 22:06:21+00:00,359.15,372.81,381.16,424.14,L7
2003-04-22 22:06:19+00:00,360.46,375.04,381.34,413.48,L7
2003-05-08 22:06:20+00:00,361.56,377.67,381.39,395.72,L7
