dates,nzd0035-0000,nzd0035-0001,nzd0035-0002,nzd0035-0003,satname
1999-07-25 22:04:15+00:00,,364.40,366.12,361.73,L7
1999-08-17 22:10:26+00:00,,,354.89,381.17,L7
1999-09-27 22:04:25+00:00,364.76,370.13,381.97,401.14,L7
1999-11-14 22:04:18+00:00,363.37,373.98,374.38,383.36,L7
1999-12-07 22:10:30+00:00,,368.92,376.65,380.85,L7
2000-02-09 22:10:19+00:00,368.05,384.25,392.26,405.47,L7
2000-04-13 22:09:54+00:00,358.65,375.70,377.79,370.61,L7
2000-04-29 22:09:53+00:00,367.08,384.20,383.17,378.98,L7
2000-05-15 22:09:42+00:00,,,364.38,395.06,L7
2000-05-24 22:03:22+00:00,350.70,383.04,383.19,391.54,L7
2000-08-03 22:08:44+00:00,,370.01,379.34,405.63,L7
2000-08-12 22:02:30+00:00,346.69,375.60,367.70,361.45,L7
2000-09-04 22:08:22+00:00,357.57,362.97,368.66,371.01,L7
2000-09-13 22:02:02+00:00,364.74,369.46,382.72,389.68,L7
2000-10-15 22:01:32+00:00,371.93,371.56,380.88,395.19,L7
2000-10-22 22:07:50+00:00,353.56,369.92,363.14,349.47,L7
2001-01-03 22:01:48+00:00,355.59,376.29,377.00,376.99,L7
2001-02-27 22:07:54+00:00,362.54,373.81,378.41,396.25,L7
2001-03-24 22:01:35+00:00,361.01,378.98,385.36,394.22,L7
2001-06-03 22:07:16+00:00,357.83,374.13,370.98,362.96,L7
2001-06-12 22:01:01+00:00,,371.26,376.53,369.08,L7
2001-06-19 22:07:05+00:00,,379.92,370.88,364.87,L7
2001-08-15 22:00:14+00:00,358.22,372.64,368.06,378.54,L7
2001-08-31 22:00:05+00:00,355.05,372.50,373.33,368.64,L7
2001-09-16 21:59:53+00:00,,362.26,356.79,360.44,L7
2001-10-18 21:59:42+00:00,364.21,370.62,375.01,407.34,L7
2001-11-19 21:59:56+00:00,363.64,371.30,383.41,397.10,L7
2001-12-21 22:00:05+00:00,348.55,356.77,,,L7
2001-12-28 22:06:14+00:00,353.83,365.98,361.54,370.84,L7
2002-01-22 22:00:16+00:00,371.23,383.65,386.24,,L7
2002-01-29 22:06:21+00:00,356.83,364.42,375.10,393.24,L7
2002-02-14 22:06:29+00:00,366.40,372.79,381.48,398.69,L7
2002-02-23 22:00:19+00:00,369.67,384.98,384.13,411.01,L7
2002-03-27 22:00:13+00:00,360.68,367.57,372.22,373.18,L7
2002-04-12 22:00:13+00:00,355.05,380.52,380.79,380.93,L7
2002-04-28 22:00:14+00:00,358.36,360.72,373.39,400.27,L7
2002-06-15 21:59:55+00:00,,362.90,375.77,389.16,L7
2002-06-22 22:06:03+00:00,,389.43,375.62,408.17,L7
2002-08-09 22:05:46+00:00,355.03,362.73,370.40,384.68,L7
2002-08-18 21:59:33+00:00,364.01,372.68,363.62,402.71,L7
2002-10-28 22:05:22+00:00,359.75,379.47,384.50,455.17,L7
2002-11-06 21:59:17+00:00,351.08,369.24,378.73,,L7
2002-11-13 22:05:30+00:00,,,378.46,421.36,L7
2003-01-09 21:59:45+00:00,361.57,,,,L7
2003-04-06 22:06:21+00:00,364.20,369.73,382.94,395.88,L7
2003-04-22 22:06:19+00:00,365.72,381.71,382.07,381.49,L7
2003-05-08 22:06:20+00:00,354.74,381.56,382.11,384.16,L7
2003-05-24 22:06:17+00:00,,396.20,382.78,411.68,L7
2003-08-29 21:48:38+00:00,364.38,374.35,382.20,399.27,L5
2003-09-30 21:49:06+00:00,360.50,370.81,375.39,395.53,L5
2003-10-31 22:06:00+00:00,,364.05,368.70,376.50,L7
2003-11-16 22:06:11+00:00,,,373.77,381.59,L7
2003-12-18 22:06:24+00:00,358.56,377.08,378.64,409.53,L7
2003-12-19 21:50:03+00:00,366.16,387.58,384.74,434.87,L5
2003-12-26 21:56:18+00:00,365.35,383.13,396.91,411.24,L5
2004-01-19 22:06:35+00:00,359.64,380.25,377.94,,L7
2004-02-28 21:56:35+00:00,345.41,353.24,343.19,,L5
2004-03-07 22:06:48+00:00,354.86,371.17,366.30,393.51,L7
2004-03-23 22:06:52+00:00,361.48,382.12,377.69,399.32,L7
2004-04-01 22:00:40+00:00,,382.60,383.53,377.44,L7
2004-04-17 22:00:33+00:00,360.72,384.36,381.30,380.83,L7
2004-04-25 21:51:23+00:00,,,412.41,417.24,L5
2004-06-03 21:58:42+00:00,344.09,363.79,363.18,381.58,L5
2004-06-11 22:06:38+00:00,,380.00,373.88,411.47,L7
2004-06-12 21:52:47+00:00,,381.94,373.69,394.13,L5
2004-06-20 22:00:26+00:00,356.07,382.17,381.93,393.01,L7
2004-07-06 22:00:24+00:00,360.37,388.31,385.88,401.58,L7
2004-07-21 22:00:04+00:00,348.99,384.98,384.62,401.40,L5
2004-07-29 22:06:27+00:00,354.66,,,,L7
2004-07-30 21:54:04+00:00,364.53,385.39,383.06,377.70,L5
2004-09-16 21:55:17+00:00,353.85,377.31,380.72,398.54,L5
2004-10-17 22:06:14+00:00,360.89,381.97,385.00,411.14,L7
2004-11-03 21:56:19+00:00,378.33,388.31,385.41,391.52,L5
2004-11-19 21:56:31+00:00,377.26,384.29,383.91,385.70,L5
2004-12-13 22:00:36+00:00,364.88,386.72,386.99,413.02,L7
2005-01-13 22:03:41+00:00,370.69,389.95,390.54,414.00,L5
