,dates,chi0039-0000,chi0039-0001,chi0039-0002,chi0039-0003,chi0039-0004,chi0039-0005,chi0039-0006,chi0039-0007,chi0039-0008,chi0039-0009,chi0039-0010,chi0039-0011,chi0039-0012,chi0039-0013,chi0039-0014,chi0039-0015,chi0039-0016,chi0039-0017,chi0039-0018,chi0039-0019,chi0039-0020,chi0039-0021,chi0039-0022,chi0039-0023,chi0039-0024,chi0039-0025,chi0039-0026
0,1985-03-28 14:12:49+00:00,193.4746299592462,176.14029286448036,169.9866345049951,185.08460307095095,187.0940735624201,179.6947613987513,184.26454145968503,194.00443612634155,202.5130007756569,209.39303447377927,207.14712669945544,207.30165912474848,204.76425177118867,204.03612362409052,196.19428823628397,193.56935030121375,187.9877911584639,190.73384789549743,189.45626753529092,189.98531327348266,184.99435794052022,184.78335598516057,169.72436843294463,156.42027836975365,172.48719438558416,180.7644460509228,186.91067597936342
1,1985-08-03 14:12:13+00:00,197.2067358180243,179.26614706896413,173.30923533806646,192.51231142606383,189.06173610436832,186.67544048081464,185.4160483205478,191.39124970622186,192.85281849499006,199.94692861810825,198.4761903902081,196.3207515898448,195.94555830740165,181.46138056255816,181.0604444479299,177.93287369358347,168.45116031845333,169.44867260124394,168.30994559176725,165.74551237438072,174.8399708242017,155.26229227320863,149.99525725574824,142.12807193732812,174.4766781513619,176.33901555130794,194.89201733746427
2,1986-07-21 14:04:59+00:00,195.89014081449793,173.91612228759197,173.11463794917165,189.3321784272946,187.86957697358935,190.93801052076577,189.21288812067286,192.24698235881232,196.58193873212886,198.27508365684932,186.6843909146371,183.723389546552,182.84556868752162,180.651000186405,178.50648720632,172.2512048011153,165.3675588758109,166.38956157476144,162.5782143117172,161.0495522491978,175.09765475906198,149.4862557963785,138.46930720824955,141.49789163748036,181.22027913361117,173.17905497739514,190.8797741937965
3,1986-11-26 14:00:41+00:00,202.39795926182427,201.7655920813123,191.7963856075415,201.91858631346275,196.30905525283148,198.9380483567917,199.18126518964706,206.3988997724371,216.77030967733862,222.53127394655243,217.70699388979963,218.63176089594953,208.20253926580594,199.81106328621146,192.85750468383785,190.93892650904607,183.85644553119326,176.26762661530915,172.75981890539788,175.85623948341055,162.77086843858328,155.1624864785845,157.92414255248988,160.05547559989571,186.31703289185103,179.5469766432044,202.18902789362997
4,1986-12-28 14:01:38+00:00,,,194.5464708103896,203.2096328867545,200.56228320227106,200.78877994693067,201.07567126133557,204.9153386320435,206.4428608138177,212.27906813099347,207.06657838219408,203.519212346734,202.7508213872185,198.38184921191393,193.31384190693288,186.52768357224656,182.60263354774534,176.96466345584204,178.30055185607534,180.00239957970152,173.2643325901514,158.3047920046304,151.69040411823156,137.02582859770445,167.11595470754094,157.9765597016012,179.79990272418848
5,1987-01-13 14:02:06+00:00,203.17298069203926,198.07278908891104,201.71343883673651,208.39228656510156,198.03456302137502,199.14721958123457,199.1396937709949,196.31060118801628,201.40285311180287,206.5605220956926,210.14825134025415,207.25505728195776,197.54081533638978,192.9077647663067,184.20990085676135,185.08500567144657,186.09796229839705,181.83828403415333,176.21829962683182,178.4303925115659,178.41739960267745,163.7190900809187,148.8062788471627,143.64036538163796,180.01201231365232,168.58519280888885,181.96573481924173
6,1987-01-29 14:02:34+00:00,210.51740560775178,207.01491003464773,204.22499605856882,211.33845046346482,204.33506387187026,204.35799317428507,201.0018932157091,202.88061308293675,209.42578302570595,216.07535490343744,209.8206049839746,208.99981948971973,205.28071497907027,199.1360697359617,192.25004148198315,183.69691730049078,184.3519277840057,182.40279684236265,182.59318868762128,183.08785911901114,186.83377979374583,164.04183401031125,157.77034600591875,142.99974448162516,162.18150717184463,168.32540392902212,192.79271804797247
7,1987-03-18 14:04:25+00:00,215.38034555958473,210.98583435731848,200.29421497943082,215.6158674530496,209.7410695471371,207.6636616697942,208.2181084524478,209.10163320594793,219.08159563474806,218.90031271321044,208.8875941180455,212.3624656794222,212.38265199400786,202.4494100292099,201.49785537502146,197.89111277553044,193.90759984913663,191.9757891500953,188.91682318819207,188.67137737832974,186.26963326630786,169.32758462367582,167.6819818251907,156.1898498749249,180.444824650275,170.46856002557433,190.97385442438653
8,1987-11-29 14:10:45+00:00,192.16072218038917,176.76773069345558,170.85830757601903,176.82124920158398,186.11275875158609,186.05357500821074,182.33601458417928,186.52614873412287,189.00171383562954,191.24464344646273,195.24108130979346,191.7299143469959,187.57781013530604,178.60407209310742,177.96279036459325,168.83752216740834,163.97022441932455,168.810236057042,167.5843992492175,171.35175091116272,178.70381348391655,161.07587860129357,151.174198066417,139.58013248003178,,172.13122963835974,175.74633008751985
9,1987-12-15 14:10:59+00:00,189.5832426229207,181.32027405667216,179.92210111443555,194.69889037873511,191.95498424390382,187.19340265513108,190.4945882406766,193.33383463204345,202.9182591700108,205.18705848035256,206.27722804037154,208.048572564584,202.72567273003574,190.15938318188296,188.27901218982458,181.55015373959557,188.12834446245492,184.79368802681293,183.52342035858703,192.71404044105364,191.52426534533544,174.52959996783378,168.13743387488086,151.13686692209384,185.98234917014685,179.9061461100379,196.958497500431
10,1988-02-01 14:11:50+00:00,205.64121161567076,205.52966829698582,200.2802678284325,211.1351597352961,205.90444084350588,204.3995076788387,205.811515797332,209.33728662478364,212.9556123402758,216.9987950255037,219.41177000178718,220.71143327741473,215.62959401104803,211.89315029702618,208.0195350982969,203.524752130295,202.6148087011142,197.16770457589948,200.49852222987917,205.62506228343528,202.35701953980603,194.31621074730657,178.89446545685757,167.65575401747944,188.6599905862246,167.6231692483381,197.64326125032844
11,1988-02-17 14:12:05+00:00,195.5556152937674,195.65427499828232,183.67168140171825,194.63652392546666,200.05620108934153,200.69534884022798,201.7580901085788,206.08303550717588,210.54889420933253,213.80780221490082,214.70623241936792,209.3096366577204,205.54156191214648,187.4721363132812,199.28856694032189,192.01353250388698,185.941813352875,189.90347259742796,192.7008524078842,197.30120796194817,196.12958919303705,189.20803353368765,180.51207635087079,171.43271131590768,178.38543614191272,166.90453665971708,185.5253597087655
12,1988-06-08 14:12:58+00:00,189.58255916799325,177.65503795510742,174.28308675488492,188.4160824658095,191.05150233406104,190.20838696218905,189.83564010173802,197.4296561080581,203.143357791368,207.3883769813974,207.4604559578931,208.66470886000837,205.44078551354602,200.0401248079982,197.28365749367464,191.56697323033217,191.06643629983338,189.02646540004557,189.75359093454438,190.63527309463691,188.22450869992318,181.43360877677858,165.59055491962,153.29488230199203,177.67302365372714,167.3642458235218,186.6055057610136
13,1988-10-14 14:13:00+00:00,196.49501555113946,179.4622610796276,166.60939585247186,181.62586710055848,182.20227610381443,179.9579969220219,192.30886677565687,195.49729757129415,201.24721533182378,197.7242424701852,194.3471746658603,198.8913623127744,186.4741852395629,194.08392041310503,179.54052465003923,174.0119979298225,177.63935825234165,168.99395986101257,167.45137738637632,170.8076135646547,179.86466882821682,156.59566493684864,150.65119098015768,151.76965186189517,184.35187143137415,181.0850933096058,191.55368960040002
14,1988-12-01 14:13:00+00:00,196.7402088159312,171.85732953757372,161.69076607533566,180.41724786028504,173.92985673883433,175.49341478402627,185.30662548652853,185.93224984388837,196.24690783268082,194.02892631511733,194.5656083511908,190.27223908235297,190.10853311214606,184.04554764738657,177.02867724688772,172.71511088390037,170.521400095621,169.89082470919843,164.23594972284937,158.1450354142151,168.96116146084756,168.75256873353757,149.82346444061733,147.9704657942366,179.94817062411218,171.10800593779672,
15,1988-12-17 14:12:47+00:00,201.5249001446631,178.39506290309677,168.83292325928062,189.68714800622956,189.54213942288112,190.28973357658106,195.79274048823837,199.7331035359458,202.16780880192843,203.02986731594635,215.67860246999766,210.54132546584054,207.66883318209193,199.41130719699686,184.56488532200632,190.8592273666776,184.3777287402971,191.89589501254946,187.46194130975402,172.9205867443676,172.4347669809593,161.70376165144802,155.72975863951598,157.70293322262168,178.63854474596997,179.72841421825893,200.96057505933726
16,1989-03-23 14:11:21+00:00,189.57800967517457,179.0512214289857,169.64037375070498,184.77047002839197,183.3100089561265,186.20163579374514,192.98171384746578,196.96949006731975,,,,,,,,,,,,,,,,,,,
17,1989-04-24 14:11:18+00:00,193.19304401434502,168.92296135039282,164.3620823132616,182.2941270939622,177.05312422313577,181.96439678304063,178.91324511720643,183.28283025644882,189.86761117873016,201.26518488020162,187.4806848231406,185.46160767154174,191.0703979278486,189.32493904849667,181.54617584429522,177.56115707660797,180.11520528388544,175.15617952706268,168.44435549451492,167.86160557389127,176.98046172342322,169.26196241312175,154.704968997399,140.13818596894737,180.10108215841421,163.97359919447828,186.7816714635818
18,1989-05-10 14:11:05+00:00,188.31690745743597,178.26998443286234,176.68346054322427,190.78563527953463,188.4830100487564,187.74647376886074,186.60749228122785,194.61631438780495,206.65202981465055,210.64929057284644,208.0296777512878,202.7986405101817,200.3108057926311,200.6939791759491,199.69263623105624,194.3900135628195,197.0726288345054,194.50001745069903,185.26798204063513,179.8064188474955,177.52530858175268,182.32431811387985,169.44895789861988,157.07422191797886,186.64177510188316,173.93262014371206,184.06811673890473
