,dates,usa_CA_0282-0000,usa_CA_0282-0001,usa_CA_0282-0002,usa_CA_0282-0003,usa_CA_0282-0004,usa_CA_0282-0005,usa_CA_0282-0006,usa_CA_0282-0007,usa_CA_0282-0008,usa_CA_0282-0009,usa_CA_0282-0010,usa_CA_0282-0011,usa_CA_0282-0012,usa_CA_0282-0013,usa_CA_0282-0014,usa_CA_0282-0015,usa_CA_0282-0016,usa_CA_0282-0017,usa_CA_0282-0018,usa_CA_0282-0019,usa_CA_0282-0020,usa_CA_0282-0021,usa_CA_0282-0022,usa_CA_0282-0023,usa_CA_0282-0024,usa_CA_0282-0025,usa_CA_0282-0026,usa_CA_0282-0027,usa_CA_0282-0028,usa_CA_0282-0029,usa_CA_0282-0030,usa_CA_0282-0031,usa_CA_0282-0032,usa_CA_0282-0033,usa_CA_0282-0034,usa_CA_0282-0035,usa_CA_0282-0036,usa_CA_0282-0037,usa_CA_0282-0038,usa_CA_0282-0039,usa_CA_0282-0040,usa_CA_0282-0041,usa_CA_0282-0042
0,1984-04-14 18:24:49+00:00,184.79789730302628,185.43359298854364,,181.38300369681383,191.84733739403265,201.55118190951424,190.50117654248285,205.47479758490044,190.33153533030963,177.12404971492893,195.33500201316502,206.9521694860985,,162.8923465789752,185.65213386176248,,,221.6359499513918,,191.6102389659635,164.2058054112455,168.0041651295981,174.1648931422301,,177.76489855637652,160.25839921257847,160.8008721324305,173.7621912132813,189.95203616167805,162.42836930878258,157.46942722788043,172.32208738721482,174.4490500488901,174.47979061058854,162.80222147570925,164.8824501552312,180.70705030527955,195.35495571853306,182.87159547005984,176.33903929494144,184.87902888157927,185.96317602275,172.70268008551602
1,1984-06-17 18:25:59+00:00,216.34370807325342,221.23783953002078,204.37341610129144,196.72200383211845,191.88860251329731,204.39223042423367,199.34219189011705,232.79480345085807,203.45662238418277,182.87882209584672,224.26860308507528,234.80864242773126,312.4575680186693,177.97649825725608,200.4307399503149,275.90689906850764,287.2872311271658,245.10735052663546,278.64815196900173,203.02205182047027,172.49699289620273,172.47154284468812,200.78151452700223,252.578458588223,200.75779333797453,175.37219963551723,175.36696117244833,188.59581490827017,201.01666194269797,189.87284965543495,184.8528386306865,205.36972829332228,196.1726919213693,175.27747386580575,184.3402080730647,194.18958999161782,203.98731151401168,213.97697625289737,206.06225856309064,198.93763863961863,185.03163701154867,166.4424009969032,183.22404801865125
2,1984-07-19 18:26:30+00:00,226.1709257727414,227.98001736086155,215.58037451986178,208.7457030768312,201.7062920557664,192.65298071623184,197.49220022173068,235.17299158702633,203.40860090641922,182.13552373031825,225.0904026943909,236.2030386222493,284.42547147068973,174.03054486956933,201.63652191565805,265.0685643633743,274.6547048846474,242.38815661001277,278.0171844317879,209.697187981734,174.51508248544752,168.15102125842787,204.56217532088056,252.01803585299785,207.56732016130204,176.41522703447174,172.1040668544773,186.0107985280627,225.56952841069693,207.31034521204765,201.0352339208378,216.61595327940407,212.83011764114303,197.03954824347,210.79793793532423,201.5621763300813,211.48272409844583,,213.30430270587365,201.82318509852098,187.30204925774657,171.95919929471384,164.56826601958173
3,1984-08-04 18:27:04+00:00,227.59365388758576,233.02048216157115,226.0133625903661,219.7610935865245,202.63145583061248,206.38693510916815,204.82958179182828,247.91403401844892,209.9441201863549,186.01488932643124,226.24496985427535,238.724801323398,265.2673349564504,181.739607948303,203.53392052801743,266.50383830992433,279.00320172365787,245.275874894164,290.48341115082644,209.94238517087481,186.2246020054643,180.05533737858275,205.40333191451074,255.2280483242973,214.626836005006,191.97072338023239,179.46174375065613,190.72788338327717,230.07133724010174,216.2397310006504,218.80214609100182,223.37011961680722,222.6728167034821,215.48101024055842,217.64990623313912,211.57734101614173,216.33402681762445,222.23277122499442,213.21872487814744,199.8981961672765,196.05563483130123,187.4346591233043,172.6080528864689
4,1984-09-21 18:27:45+00:00,198.54613666070088,209.282782078713,,190.1827601115119,187.40656016287613,194.67293897652138,193.48754653401602,210.4649172062693,187.19323962652084,171.53158236833008,205.8139675860436,211.32209650284943,228.30822198140248,166.74739218089178,189.4102151750148,234.28612042216025,238.55347861363458,225.4234104033357,257.4254491442211,193.636007639848,168.3861950201724,171.38964569774438,190.4695234393409,228.82509835352138,196.97511622148022,181.66380917007302,172.5099606144378,182.56687732708622,216.39583093245653,213.45009497315064,208.25935096839916,205.44854491042273,200.03888697457137,188.5907551879608,185.40972329705403,194.8183969738211,200.38625676049998,205.2107813687714,200.25136734142475,198.78041117428975,191.72509705474937,179.46689650146075,166.04859542665704
5,1984-10-23 18:27:40+00:00,198.48732836108928,204.28756757150643,,191.21579636533426,196.48148113240762,200.19517905480583,199.00677983467855,204.65803248937146,185.4681439550902,168.97171766706708,200.8576690812799,206.994287078939,199.50188019177293,159.15919405361703,181.74898098137038,218.18062340860303,226.65571962430658,223.90236743758445,248.62561474183357,199.92628081859556,167.85077176251917,175.56473560374394,203.6106221203354,223.46224410007736,194.57211597981316,180.86083929911388,176.21714277376338,185.6246766709317,211.14849649660727,193.28482945967465,195.27179197654948,197.41043471232587,204.3451742738541,192.06331479347867,191.6002443172144,186.61132704631592,190.57249409991448,198.5977845413587,186.54769419929525,184.95721620341982,194.88003551094215,195.10727385087668,173.00279210694768
6,1984-12-26 18:27:50+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1985-05-03 18:27:48+00:00,195.6976837696183,203.81522888847854,,191.84059047697176,190.3293678929931,191.68238080514777,191.05937116489162,208.28442401661198,184.5306632016766,168.56865782260013,189.901874970405,200.93946089254698,206.3978222739314,154.6449998908651,168.2482030080319,217.93002911979988,225.87018610994573,221.77788269774754,259.08922861878295,209.78622868673654,166.0381635839073,168.6858962539291,188.9782053579635,238.23602593741873,194.04487377757349,177.67892812513614,177.95174806325497,190.915753173295,204.9010002608942,186.13350084966214,180.5188353907215,185.1711135051927,175.69967778891868,177.33828195810537,158.5893860220342,163.5335301476519,187.72028955331854,203.88600319208848,191.3262128723154,179.18926102292465,174.35162248125997,169.35241781996407,169.22166924200192
8,1985-08-07 18:27:22+00:00,227.93588323653455,230.56316416721074,220.4212802603144,208.8682085168304,207.0596555502449,201.5369416391541,208.2184612700443,236.88117650058473,203.96579276107357,183.10010663798556,224.29970853231447,230.90294008763806,,172.6861851338719,199.84203297991928,264.3219027631874,275.88431820771467,247.63780179109727,295.77382774005,,194.14217019312062,197.5061321501553,209.9078766777459,269.1305521237831,229.5825598646913,210.49710464385754,204.2375495367308,207.29498275798454,242.2917643496889,224.98478373509755,220.08781012026532,212.82316571748132,208.36349269367724,207.65934610258122,211.84658835639863,212.4965579080887,220.18382321904318,235.62975029005707,226.21629057345032,209.15176512527572,216.56827876651076,210.42079255191942,181.4810942477638
9,1985-10-10 18:26:39+00:00,203.68421501442373,213.30860563067077,146.88835447746584,198.10345297643937,195.07624956392488,208.56728322399385,210.80008858905916,223.44110835733653,185.7022618977026,170.52232424392935,206.2756559535964,207.45183029372657,224.73102219609387,163.8725870131157,187.35029730325613,234.26923808841747,242.0784430114188,241.06513924181158,279.504006885092,212.76602871826452,194.52712581601162,198.44404198831222,216.33355734981384,245.26993300157483,227.38777975992105,212.89186195351655,206.65206694714414,209.19989216834693,223.0237134876469,204.91732961169788,209.21033720096463,191.73375405765998,203.84364483418145,196.85631900084005,198.42238851936435,204.20981535720193,223.20715027069818,230.93701687573503,223.01565471056438,210.5333735746179,207.9535096217525,200.58871535436808,169.90862346578632
10,1985-11-11 18:26:13+00:00,184.99746142139054,191.339743622606,127.97790791739044,182.76054924930816,189.09208978485486,187.27284733525892,185.33507548232885,190.2886237541382,168.96547378170118,157.32227855669106,189.23614206991047,198.46551703167844,190.62239671626085,,177.92722079726565,207.92879307278056,220.45227279328873,218.4533800896599,238.58984534753347,180.32532994204615,160.19091268540998,177.35819506051655,203.5018655905335,217.99214651800588,204.28512420306689,181.96191109504758,170.57694860135143,191.0787287676505,196.99281954060342,190.3312533907185,180.04508001967304,174.66484686837447,177.32452101324012,158.56910244932686,169.51154741590466,179.05337399224848,182.4022438132555,198.15285470188513,202.40801706901004,194.02563063048413,195.28538496519562,175.43584401089316,
11,1986-03-19 18:23:38+00:00,215.4472204660693,214.13973825209018,142.07022254443726,185.46348704647676,187.25880496252955,191.93393121073564,205.0739498698124,234.96220554154795,222.33968160601128,194.71986702816056,228.55558846132507,230.80250093077507,,169.95407233522315,189.0061177547543,255.14572293118465,263.5742640619229,231.87898916625147,272.0603260611408,212.83517730135446,180.81670822473495,192.15700912942768,205.46213216104871,,194.95366272705076,178.75003722901766,182.95454780746954,206.0123157653844,208.89420629430506,179.17196212508867,183.1028627421361,187.362601723388,191.56651231869776,181.5634562922565,180.5246490403664,191.55657969447992,189.08584872903907,173.3399311964996,165.52983260246532,166.82122272014314,170.94752466941924,176.20611834426845,197.39085372515643
12,1986-04-20 18:22:56+00:00,208.46337842308682,217.30159021403108,173.5016537646089,194.01929209136657,190.20087122751073,199.9252019727844,198.51655617965463,223.72738712929373,213.71462933173612,183.06786066804625,213.4000482804456,223.41390483921145,236.5789721516868,169.26973188220114,189.53718823280755,245.14441130463462,250.3852795404431,237.23822280793883,272.0559845896025,210.6710299303656,179.6378223779302,180.84148709869515,200.33345547947587,235.6897910955861,192.0005274737829,180.06924039889435,178.92705646806368,186.7704458563802,209.23849797656095,184.95972362218902,177.6178663964808,189.38083523472545,183.28008003290165,173.65429671730783,171.11385336170991,184.99060457628383,190.26580137199818,198.07666014721738,184.10436626013677,188.84081205459296,182.43706451328512,172.25415669571564,156.442281649405
13,1986-06-07 18:21:37+00:00,205.3725001879231,211.2493876355819,186.59786456721267,190.17278780031603,188.8756230458746,195.00354985768868,201.12941856754568,227.22080860989487,202.0876878635068,182.68530218782348,204.32555443923889,218.0324363529288,235.54985180148662,173.11569476297478,188.8752338044829,241.40045198004628,245.559131094173,232.35897504693796,270.2068818181238,197.65577531763898,174.44635595094024,183.44116497617114,195.767036052036,230.65962988505905,199.09963302125902,182.49991941512354,184.7157410298376,179.41458320560346,202.33402383662025,184.28326429474322,176.66690476511258,181.1452273543921,189.31817992807493,185.50364845186928,191.85351102986334,200.4584672502181,198.78283591890994,207.99544585038817,198.9845972123252,203.2846753792486,205.00589121248046,178.1413955952854,166.86800917504428
14,1986-09-27 18:17:48+00:00,206.1134335255028,214.25784605851084,148.1478407364893,191.78025237191468,195.04917206232267,187.06988535724503,188.41110636424114,218.50122733537629,194.48445496908698,172.1910080814591,207.9058256045286,218.51315431664023,230.7476754814969,160.5816113635503,187.7696872116306,233.92686464311498,237.37553728722253,234.7664584905962,275.20460845627304,206.85998724619753,177.50233017783887,181.0050700887304,203.62934577392807,240.17921750052602,206.17606226382236,177.83041314876453,174.82910626194442,194.66579127086428,216.86294727151835,186.84124620686694,180.3720690465597,180.84591371773826,179.1377596795624,176.04235794210476,185.33078080731343,194.37618157322305,193.39294282166668,213.95758688438264,209.7474813763528,200.66673347681524,190.58623785020976,163.00909720588558,149.5303461597787
15,1986-11-30 18:16:00+00:00,177.7899178605206,,142.3086545350986,,171.7776866837358,179.79955356117202,181.48478864961444,184.64092569758512,,167.43190410946156,186.3497645151555,193.39284894609867,179.5875386093694,,,,221.302295732662,,241.8528889286428,,,,177.00720798072686,201.15543632119858,184.84815896054096,166.48761997463276,166.75605835144526,175.66742106775393,183.24171570490347,164.77228746905217,169.44591242672814,170.96833354878575,173.63258980511836,165.1687266468178,163.60772127118503,165.335997943633,159.31076551858888,,188.0118740389427,179.20690352065571,155.3786980358451,,
16,1986-12-16 18:16:28+00:00,175.29614418716523,,111.13346577507383,,147.91545695569857,171.91034972985713,177.35337403173526,,,147.86422318459026,179.29369881997485,187.13162686864132,186.4539707178253,,,,208.24416196111417,,,,,,178.8232025825784,207.3339299404476,172.052702036322,160.62401154958837,160.53462501356455,183.0226711084811,,,,,,,155.1400486221588,147.8631190765293,158.6354351064147,,195.40334711878538,188.63967330431095,155.99258175195135,,
