,dates,chi0483-0000,chi0483-0001,chi0483-0002,chi0483-0003,chi0483-0004,chi0483-0005,chi0483-0006,chi0483-0007,chi0483-0008,chi0483-0009,chi0483-0010,chi0483-0011,chi0483-0012,chi0483-0013,chi0483-0014,chi0483-0015,chi0483-0016
0,1984-07-08 14:10:01+00:00,135.6848400450129,140.96778261016783,161.3033891362775,169.9904242446362,,,,,,,,178.29660884415367,,,,,
1,1985-01-25 14:06:03+00:00,162.02943378127014,,149.49734817697032,182.9631862626646,187.3304511748935,183.3817376431451,183.5212179594548,146.23109233269815,179.63171658908539,164.09639084125087,172.56638523136095,189.3623837715123,,171.27196074615645,171.28548371136085,158.54173307359497,163.30708681420086
2,1986-02-04 14:08:23+00:00,174.92586035929767,156.71016545498313,135.44321129233063,144.83729291202513,152.469277746606,188.49890823530285,204.53914183387485,165.17248352574583,149.6564389549755,147.27221279699393,162.07941143395402,198.1682431310961,,182.74802763462253,161.51750006654885,132.62790515004681,156.6907167037126
3,1986-08-15 14:03:05+00:00,173.90284264238426,159.03720814452018,149.61511738872377,171.4317318717935,187.5814205045401,202.70755774554885,,,,144.0129866417018,127.18815757073936,175.32358713012704,178.44336121187013,169.74215576288847,156.8069998015814,121.36930399641422,
4,1986-09-16 14:01:57+00:00,161.17343309021155,151.49402662463476,147.39039548106695,174.925879735769,200.72064069046573,201.07756496243252,,,,164.84940333002692,169.49257811204265,168.98364081469796,180.06254273512667,185.80718797518756,174.60496035661117,150.38028430563884,160.61111247963217
5,1986-09-25 13:55:30+00:00,183.24016036304243,175.52499991022881,186.28920056680928,205.2766002371171,,,222.45000153863975,196.5662036892241,207.82203345987952,215.09629869362186,,,194.22091321510223,205.90087301787176,195.92312361573758,,
6,1986-10-18 14:00:56+00:00,150.33350566311637,161.16293184690522,163.89709043176433,183.1005285054447,187.23488473243958,176.73728280409904,175.97182921186564,169.3642913125433,180.05124554196442,190.4015474191548,181.95454831000487,166.77695899888764,167.01043635325135,180.65243422040385,177.26348417372643,146.4967453096997,156.44071704022016
7,1986-11-03 14:00:21+00:00,152.34752314763074,155.75184428832182,187.54177356743327,190.26186246122361,180.7494303324809,188.75678941180945,179.75844392119944,160.3676563474638,177.99291444482162,186.9440843065233,,152.8892131401376,145.05284758532585,183.54562388703317,153.86935933099198,144.70229138014457,162.52444214319948
8,1986-11-12 13:54:14+00:00,168.4366882383147,177.57212159383846,180.19315505792477,210.2537346057265,202.57713938643934,192.7547923031162,195.78769727858943,187.28309154778165,208.10728968026967,214.68496084268565,188.21160686146771,184.0944548637482,178.99387187739055,183.05040121984504,188.2006714265387,173.60330254222833,172.81373101134906
9,1986-12-21 14:00:25+00:00,136.9263518274034,149.23828334656767,177.12340058839962,187.3528205868074,182.887265233984,162.47015639568446,150.77042886545786,181.57639708916074,214.4766390708713,177.28982514615623,171.8399492331366,158.21379986207606,159.45779485335424,185.9882718717393,187.15625528966115,165.37563346407723,161.84097614403268
10,1987-01-06 14:00:54+00:00,135.19988693538946,142.146274175942,172.48161230980878,180.0807336733005,172.43384380830042,160.0675041734465,165.85284348741538,183.4128320511233,209.45593103718912,183.48784259683396,162.9043289488438,176.94986516807091,171.92779397546167,180.9888364665668,165.7881602223057,167.44185636644238,168.90804075691844
11,1987-01-15 13:54:59+00:00,168.52257212295018,169.18188857057638,188.8984210523116,205.06436026645653,211.2870978345171,,195.06515804327168,200.2875326811673,222.88854590769597,225.4651970989372,198.55205155244798,202.58719541559896,199.6793908226273,193.92924029776296,183.8612571633317,182.6974532434037,186.67832544493393
12,1987-01-22 14:01:21+00:00,152.33840224848143,158.15052731031167,173.53652674458198,185.68013729924968,198.9431779635704,184.43091893247978,172.23754652797237,178.5816973103533,207.03216512574284,201.34756557085484,169.253420238124,182.0722548200448,169.3003219665919,177.23840465586923,171.24087168492466,167.9867205212987,168.98204979560495
13,1987-01-31 13:55:29+00:00,,124.00694280295741,,,,145.18896214819256,159.8609958210099,,,,136.11092502820128,143.8138812422896,,,,125.91699879522459,
14,1987-02-07 14:01:56+00:00,175.18951730593352,164.48108346372814,178.92971768445446,199.74498638570327,207.53841523661347,178.96980295417333,163.87829607214042,176.4748661442329,200.45096933717167,209.88974744910942,176.12540354707272,179.14120020029839,166.52755298118947,177.8010234618594,170.95173531313475,160.19705248324672,171.98859521070446
15,1998-02-14 14:11:47+00:00,216.2538951931402,196.1401461929674,176.0621361882744,201.4154847564367,,,182.00662426019665,160.074026791297,191.27406310352293,223.56167565215193,222.5247699885985,217.22657361216636,196.4541686659013,194.2115517507559,184.76064952549694,180.19327187495554,193.82346985128737
16,1998-02-21 14:17:41+00:00,177.7302128820598,148.90317995619208,138.6082816440186,177.2957579421686,204.04523004017025,184.3545092421323,148.69004873853214,140.23296748156994,186.37155987491371,192.83388661355465,198.40979924234898,192.85147986768624,159.63516938752147,163.52603515909948,164.0737547837987,123.84187320938732,173.83946706623354
17,1998-03-25 14:18:11+00:00,199.38250242582163,187.46748663424967,176.9681669570743,204.25565728234662,221.56630209151322,189.8156883318694,169.0221771020731,168.1607959245709,200.37303193587474,208.60830360657076,210.38412853173602,229.7780794068366,190.19749096489772,189.06854552512934,171.03988604120272,151.03383002381153,183.26154455400368
18,1998-05-28 14:19:06+00:00,,,,,,,,,,,,,,,,,
19,1998-09-01 14:20:07+00:00,,,,,,,,,,,,,150.1194898963538,157.1108883510776,142.58594475041832,110.65152767248374,
20,1998-09-17 14:20:13+00:00,173.45661932593396,169.358920701408,163.74985081534703,,,160.80218705159143,183.5192101535649,214.30864072725197,226.32826315747786,238.6315375942827,210.9994409643973,193.6902256577472,194.1636000526183,187.74704338619242,160.5045010505278,129.27314316630043,140.53903471918125
21,1998-10-28 14:14:08+00:00,158.48509671969023,182.16354749938137,170.93476044159922,185.37042590900472,191.37080859196539,190.87046494308112,178.80959775835004,181.9317337592683,173.70880429103858,172.86062407534968,211.8231116501452,236.70317326899593,,222.1957888166719,163.02390309250384,119.11758631387349,131.27648008640335
22,1998-11-29 14:14:16+00:00,189.12660817844784,201.0725037860968,202.82348178500956,222.47556662698233,237.14791793952693,238.75372795296036,195.8670262985824,175.80716013650968,188.3305241602853,206.45483940310032,236.40697160523203,273.44835612165974,,267.74628508771906,194.68043408934582,147.35356085375474,137.12051267321434
23,1998-12-06 14:20:24+00:00,172.73300204911627,179.71896116301815,179.4459977139903,197.56787503829855,201.41641001931657,211.11903774370023,168.6191480950337,154.0156133941594,158.44383503128964,170.44394011674748,203.26527296598587,254.98030209951662,,,170.16028862686173,109.75356263023669,
24,1998-12-22 14:20:29+00:00,163.19816117563965,164.09920805815705,178.708215597424,197.19892834047857,180.64232263912922,200.7314830203398,163.27058077709952,159.61036390177804,160.53919564102017,171.79971480051174,182.88107800945087,221.45925349479793,,260.248318213526,,113.75502203169518,
25,1998-12-31 14:14:22+00:00,143.09422140317636,148.98244305461648,152.96015307627965,,170.3788504745349,,165.28314965894364,148.58628610614207,138.05494073615745,,153.05508674519254,,210.71275807303812,248.63350150750927,,119.37721332410993,
26,1999-01-23 14:20:28+00:00,163.5933190612775,,177.50417501052942,198.86396053687605,200.90345789628918,200.91619041074418,189.08340458492904,162.8674010542909,165.22371293074463,149.44452887030502,,209.15772218150275,,252.45292848735426,,121.18139695004982,115.45154282604723
27,1999-02-08 14:20:37+00:00,,,,,,,258.14299863373554,,,,,245.10992380432867,,,,,182.73959710618732
