dates,nzd0426-0000,nzd0426-0001,nzd0426-0002,nzd0426-0003,nzd0426-0004,nzd0426-0005,nzd0426-0006,nzd0426-0007,nzd0426-0008,nzd0426-0009,nzd0426-0010,nzd0426-0011,nzd0426-0012,nzd0426-0013,nzd0426-0014,nzd0426-0015,nzd0426-0016,nzd0426-0017,nzd0426-0018,nzd0426-0019,nzd0426-0020,nzd0426-0021,nzd0426-0022,nzd0426-0023,nzd0426-0024,nzd0426-0025,nzd0426-0026,nzd0426-0027,nzd0426-0028,nzd0426-0029,nzd0426-0030,nzd0426-0031,nzd0426-0032,nzd0426-0033,nzd0426-0034,nzd0426-0035,nzd0426-0036,nzd0426-0037,nzd0426-0038,nzd0426-0039,nzd0426-0040,satname
2007-09-08 22:09:50+00:00,,390.12,396.40,400.13,390.89,394.13,395.75,388.38,404.28,389.31,386.44,365.99,367.79,373.48,380.06,376.01,,,381.89,380.67,380.13,382.38,385.05,384.08,387.19,381.10,380.52,393.00,389.03,397.96,393.04,,,421.34,412.49,414.46,408.93,415.89,406.02,400.50,390.79,L7
2007-09-24 22:09:45+00:00,368.32,387.93,388.23,394.57,394.13,,,393.61,404.63,394.94,390.92,381.49,379.94,373.82,376.29,371.67,368.76,366.35,375.54,371.50,372.23,376.92,,387.49,390.90,394.82,398.21,398.36,396.90,402.20,402.86,413.30,411.55,418.86,408.38,407.87,,,414.64,405.90,403.28,L7
2007-10-02 22:12:54+00:00,347.16,357.98,374.73,386.99,396.30,395.35,404.88,388.51,382.98,360.51,355.69,363.84,355.53,346.81,357.75,359.19,359.03,369.25,368.15,363.24,370.60,370.51,372.88,376.60,373.15,373.20,372.06,380.75,384.75,386.86,382.63,395.20,400.42,402.64,398.15,398.83,399.95,396.99,395.92,399.09,400.30,L5
2007-10-26 22:09:55+00:00,363.78,371.99,370.02,374.87,373.83,385.04,387.28,383.94,401.31,388.73,382.20,361.98,370.99,372.75,372.77,371.17,370.77,360.76,365.81,363.54,360.98,366.96,368.87,371.24,371.55,377.03,381.91,382.44,379.05,382.32,385.25,395.11,394.73,405.58,403.21,395.27,392.24,396.66,394.16,392.52,392.87,L7
2007-11-27 22:10:12+00:00,,,399.44,395.10,386.36,378.74,374.09,391.77,427.73,419.81,404.12,389.42,389.74,391.12,389.61,385.86,387.99,390.79,390.03,399.26,388.95,384.18,394.61,399.48,399.42,391.09,387.84,394.44,407.03,400.03,400.78,410.99,418.46,417.06,415.22,407.81,404.91,406.85,404.64,401.72,406.52,L7
2008-03-02 22:10:10+00:00,371.73,391.59,,,,422.65,414.49,407.90,427.83,419.15,419.57,411.73,402.75,397.82,408.92,405.42,399.88,399.03,405.22,,,414.28,406.35,409.55,419.19,407.54,414.69,413.59,412.52,415.58,411.78,423.94,431.07,428.30,,,413.27,414.44,414.73,417.21,427.03,L7
2008-04-19 22:10:06+00:00,385.48,387.53,,,,,,,,,,,,,,,,386.93,399.02,401.65,401.30,400.80,,396.54,402.36,400.57,399.31,393.07,402.81,404.54,407.82,408.91,404.67,,,,,,,,,L7
2008-05-05 22:10:02+00:00,378.06,391.08,398.24,401.30,393.60,399.36,396.91,403.55,422.57,428.77,430.26,405.17,393.68,391.55,398.36,396.07,394.25,,396.86,399.36,400.17,401.94,399.21,401.78,401.57,404.04,406.10,402.31,401.23,400.14,408.68,417.97,,,,,,,,,,L7
2008-08-25 22:09:04+00:00,368.02,383.03,395.17,399.15,399.62,,401.74,389.86,405.68,395.41,385.34,387.41,379.01,373.74,385.88,391.49,385.66,391.08,391.69,386.69,383.27,,,393.23,392.75,387.35,381.95,382.68,389.04,388.83,387.96,396.93,401.42,401.60,394.68,390.78,,396.18,402.42,401.25,406.27,L7
2008-09-10 22:08:56+00:00,360.51,375.10,385.35,397.34,395.77,397.70,399.35,390.94,402.18,394.21,392.68,385.78,380.32,375.50,380.29,385.13,,387.83,390.88,389.03,386.61,389.70,380.53,387.70,383.67,379.86,382.27,382.63,383.81,393.22,,,404.03,402.81,399.04,396.96,393.15,400.42,396.74,392.65,397.60,L7
2008-10-12 22:08:37+00:00,,378.51,382.75,393.92,388.32,392.39,395.04,381.84,395.29,380.55,383.28,366.62,361.16,363.46,373.20,372.11,367.20,355.78,360.51,366.57,368.77,374.79,377.72,377.24,385.28,382.26,385.32,374.91,375.01,383.89,386.35,400.53,398.97,398.65,388.01,382.01,376.43,383.98,384.35,395.17,393.91,L7
2008-10-28 22:08:53+00:00,367.51,365.35,370.80,392.54,394.31,390.88,389.85,385.20,402.62,392.25,391.90,378.91,366.88,369.00,369.63,372.69,367.22,359.16,367.94,368.46,359.93,365.87,368.96,375.88,377.23,380.71,386.19,387.76,386.83,392.49,401.08,411.72,409.20,406.21,399.35,392.87,378.56,389.56,389.72,393.75,393.17,L7
2009-02-17 22:09:55+00:00,373.51,383.14,389.13,395.46,403.88,417.16,418.03,415.70,427.28,421.20,,,384.34,371.04,371.34,368.43,363.38,359.34,362.61,369.15,377.62,383.03,389.04,389.45,394.79,392.31,,396.72,404.86,403.14,408.58,417.87,429.70,431.85,433.86,426.88,423.42,415.10,405.99,393.06,,L7
2009-03-21 22:10:11+00:00,390.26,395.96,404.07,417.13,430.93,438.40,431.99,422.26,441.40,433.37,422.21,408.64,397.69,385.25,390.93,,,365.52,371.44,373.15,381.83,390.61,395.92,398.09,403.96,406.62,411.00,409.79,418.56,427.56,,446.44,453.44,456.72,453.42,445.99,437.79,427.65,422.71,409.51,400.05,L7
2009-04-22 22:10:22+00:00,387.71,395.14,412.06,427.94,430.21,437.15,436.88,423.62,441.82,433.15,439.94,415.01,401.77,385.78,387.85,380.99,376.52,365.50,367.42,373.58,375.77,384.64,389.48,389.46,392.45,390.03,397.88,398.63,403.25,405.30,416.99,427.51,432.15,438.37,434.59,424.05,413.57,415.72,411.82,404.13,394.41,L7
2009-05-24 22:10:26+00:00,415.27,429.05,432.79,434.25,437.28,440.85,438.66,432.62,447.14,428.11,428.95,413.77,402.32,394.75,398.48,390.68,386.07,374.11,377.20,376.39,374.53,381.45,387.96,392.52,401.97,396.81,400.27,402.71,413.87,430.84,432.52,448.67,451.00,,,,,,,,,L7
2009-06-25 22:10:23+00:00,,,,,,,,,,,,,,,,,,,379.74,378.99,380.00,382.45,379.92,385.22,391.67,380.98,380.28,,,,,,,,,,,,,,,L7
2009-07-11 22:10:19+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,399.94,398.74,396.38,,,,,,,,,,,,,,L7
2009-08-28 22:10:09+00:00,385.39,398.40,398.99,410.91,413.99,404.10,406.40,385.79,,,372.88,370.35,375.67,382.50,380.88,383.12,370.11,369.50,364.20,358.68,362.03,348.93,354.81,365.96,,,374.95,376.13,391.42,385.67,378.06,381.06,388.54,385.30,390.38,378.91,370.83,377.42,372.94,,386.98,L7
2009-09-29 22:10:06+00:00,363.90,394.98,411.03,415.49,412.89,411.46,407.17,401.38,410.25,,,394.10,390.04,381.87,389.39,389.63,379.44,374.24,370.01,363.90,364.33,362.51,372.10,373.59,377.70,,,387.51,391.65,386.61,393.42,398.69,395.44,403.42,397.57,392.57,388.31,393.70,386.85,,,L7
2009-12-02 22:10:48+00:00,,380.88,396.08,402.70,395.68,397.81,395.02,387.60,412.35,403.54,410.81,399.31,395.61,386.75,393.36,393.78,402.66,,,406.61,402.97,399.68,400.64,395.11,395.84,393.20,397.87,390.12,386.02,388.78,394.16,407.91,,,391.76,384.01,373.46,380.94,376.86,379.26,388.21,L7
2010-01-27 22:10:50+00:00,368.41,379.73,379.59,382.08,379.15,377.54,375.04,386.46,412.59,403.97,417.30,402.36,396.10,397.71,402.34,400.82,404.49,406.39,409.65,411.29,416.68,419.16,416.63,412.84,409.62,405.89,404.40,396.56,398.35,396.93,398.97,408.78,402.50,399.80,391.62,381.71,371.02,374.86,369.27,374.01,376.27,L5
2010-04-09 22:12:12+00:00,392.26,400.40,392.39,396.68,384.02,375.89,376.70,382.07,408.41,399.62,406.66,402.45,391.49,387.75,408.48,409.16,409.39,408.73,417.32,419.64,413.47,417.15,421.97,429.54,432.92,428.89,423.27,409.76,406.31,405.96,407.26,413.98,408.86,402.80,370.92,,365.13,383.05,379.49,382.71,380.35,L7
2010-10-02 22:12:13+00:00,397.62,416.06,416.54,417.15,415.90,410.18,407.14,402.54,407.52,395.99,386.02,392.95,391.85,,405.21,400.61,385.02,381.42,375.77,374.60,383.04,396.75,400.75,407.48,408.98,402.92,402.48,406.67,412.10,397.82,394.72,408.75,408.38,409.35,405.63,398.47,403.33,401.47,406.89,412.48,413.35,L7
2011-01-06 22:13:13+00:00,,,,366.71,369.09,,,,,,390.06,372.86,,,,,,,,,,,,,,,,,,,,,,,,342.73,340.77,,,,368.90,L7
2011-02-15 22:09:58+00:00,390.51,389.93,392.60,398.92,397.91,395.84,388.76,383.32,404.88,402.87,416.50,404.25,402.19,392.71,401.78,401.06,395.76,389.09,390.79,391.36,377.31,378.96,378.96,377.12,378.89,373.74,388.27,380.27,385.88,391.80,396.33,403.80,397.28,399.85,393.09,377.32,374.85,382.62,381.19,382.46,379.08,L5
2011-03-11 22:13:33+00:00,415.04,,,,406.27,396.78,391.72,391.39,408.64,411.49,416.18,425.45,414.36,404.54,418.59,415.72,410.16,407.00,392.62,,,366.36,379.65,388.18,392.93,391.45,382.19,380.30,393.23,390.06,392.86,395.78,,,,,,,,,,L7
2011-03-19 22:09:50+00:00,364.79,375.26,376.03,382.22,376.13,383.90,379.03,367.00,397.96,392.12,405.42,402.74,390.34,385.39,389.71,390.86,381.62,369.93,371.15,367.90,363.39,369.31,367.16,373.85,373.11,373.84,380.82,373.36,372.85,375.06,376.96,387.33,383.80,391.47,384.24,375.66,372.20,376.03,374.97,372.16,365.27,L5
2011-03-27 22:13:34+00:00,378.56,392.59,394.56,392.54,389.22,380.63,375.68,376.16,377.57,,395.68,408.13,406.72,396.58,409.96,403.15,404.22,402.82,389.26,389.47,375.15,362.39,366.73,367.06,369.18,,371.32,378.42,381.07,377.79,373.63,384.57,386.80,386.91,388.42,383.55,382.80,381.35,,,384.45,L7
2011-04-28 22:13:36+00:00,396.43,394.96,400.67,401.49,390.11,385.70,388.49,386.77,411.27,398.44,412.52,424.88,,,428.40,428.15,423.65,412.41,420.69,410.09,409.56,409.76,403.42,400.33,398.37,388.80,387.42,385.94,,,384.14,387.72,394.48,396.52,397.57,388.87,391.86,395.03,391.54,396.12,398.18,L7
2011-05-30 22:13:35+00:00,388.48,399.04,405.59,413.40,420.66,402.27,,,,,,,,,,,,,,,,,,,,,,,396.93,398.89,402.66,396.90,402.40,411.68,384.93,362.13,367.00,,,,,L7
2011-06-15 22:13:34+00:00,382.18,385.36,394.36,400.99,390.85,396.07,400.54,382.19,397.89,391.98,405.58,398.16,397.83,416.19,,,415.29,397.61,400.69,388.21,384.10,396.30,386.16,379.04,381.48,374.75,384.69,368.95,372.46,375.14,,,,,,,,,,,,L7
2011-07-01 22:13:30+00:00,376.41,388.43,397.68,405.54,405.42,406.11,398.07,386.95,,,,,,,,,,,,,,,,390.52,393.96,389.25,,,375.48,375.79,384.70,398.90,392.68,402.79,393.48,382.18,378.39,376.50,,,374.96,L7
2011-07-17 22:13:30+00:00,,,,,,,,,425.06,,415.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2011-08-02 22:13:26+00:00,396.39,422.64,424.03,423.09,419.87,411.39,396.68,378.69,392.62,391.49,395.37,416.13,415.14,,416.93,415.37,404.44,402.12,399.02,399.69,385.86,387.53,393.93,402.11,396.62,393.35,385.43,381.85,,,383.42,,,,,,,,,,,L7
2011-08-18 22:13:23+00:00,,,,,,,393.94,378.02,390.55,,,417.57,417.02,413.55,422.85,421.48,412.43,409.79,401.47,397.16,387.77,392.33,,,,,,,,,,,,,,,,,,,,L7
2011-09-11 22:08:32+00:00,343.10,,373.07,376.12,379.96,384.14,371.42,357.36,365.38,368.32,379.56,368.89,371.47,371.82,385.70,378.39,374.48,366.87,364.81,364.66,360.69,361.77,351.84,359.69,352.28,357.44,360.54,348.90,347.07,349.22,350.60,350.54,,,,342.43,338.95,352.88,350.44,343.55,,L5
2011-09-19 22:13:15+00:00,382.23,402.78,407.70,,,,379.26,372.89,381.79,378.76,382.46,399.99,398.71,397.27,415.51,413.19,401.69,397.64,390.54,383.24,,,374.49,384.48,383.21,375.74,376.49,381.17,388.41,382.95,381.14,389.00,396.32,391.25,391.42,,,374.13,376.26,375.58,380.66,L7
2011-11-06 22:13:27+00:00,368.94,393.47,402.25,409.64,406.37,399.24,384.86,371.76,389.15,386.53,396.70,405.17,403.23,,,412.22,403.04,395.03,390.56,382.86,367.94,369.72,373.06,375.14,378.73,377.25,388.99,381.03,379.19,,380.95,391.93,390.27,385.90,384.46,380.25,381.24,378.76,376.56,371.79,370.52,L7
2011-12-24 22:13:55+00:00,377.54,394.85,,431.60,426.47,417.53,401.93,385.97,394.31,390.80,415.26,399.23,398.97,391.49,400.51,404.35,405.05,392.48,391.88,,374.70,370.18,372.98,381.73,387.04,389.27,396.28,390.30,384.71,389.35,391.47,395.36,389.56,395.58,389.51,384.56,383.67,388.49,383.53,373.84,366.42,L7
2012-02-10 22:14:06+00:00,379.49,411.13,420.99,422.96,420.59,412.69,397.27,384.75,,389.58,400.60,419.68,416.97,401.91,411.55,413.02,406.02,399.51,390.67,373.37,370.53,373.06,376.59,388.09,,386.55,385.11,391.34,399.08,396.45,392.89,395.49,388.83,387.59,387.73,386.44,385.01,379.86,,371.35,371.54,L7
2012-02-26 22:14:07+00:00,383.55,403.62,418.58,435.01,433.75,420.29,405.73,385.69,398.48,,400.70,416.93,415.58,405.09,419.07,419.70,411.09,410.12,395.21,375.82,368.62,368.75,371.94,380.21,385.75,,382.24,381.51,391.76,391.05,393.49,393.35,390.14,380.13,378.71,385.19,384.13,382.26,375.85,371.01,,L7
2012-03-29 22:14:06+00:00,405.50,413.17,414.48,420.74,417.95,409.19,391.89,382.82,385.02,384.59,,,415.86,401.52,414.41,421.17,421.34,417.56,405.44,388.00,373.48,375.37,382.62,387.44,386.96,384.81,,381.72,393.51,386.86,383.96,392.15,385.93,384.61,389.13,385.78,379.82,374.10,365.39,364.48,,L7
2012-04-30 22:14:26+00:00,395.81,419.98,418.80,409.84,408.36,399.09,379.64,371.59,389.59,,,,,,,,,,,,,,,,,,,,,,386.05,385.32,,,,,,,,,,L7
2012-05-16 22:14:43+00:00,,,,,,,,,393.98,393.17,395.88,400.55,391.49,408.09,420.30,424.04,420.03,410.87,405.65,397.12,387.03,385.46,387.62,393.89,392.94,390.48,384.49,382.36,384.63,388.42,384.36,379.55,381.99,382.48,375.15,370.70,368.08,371.47,358.39,354.84,353.70,L7
2012-08-20 22:15:11+00:00,365.90,388.59,405.01,408.98,408.81,403.97,,,411.07,405.50,405.68,405.65,395.47,396.88,414.44,410.23,406.72,403.20,400.12,394.51,387.87,394.09,,,409.34,398.38,395.73,396.49,401.06,393.62,389.45,391.39,387.22,376.04,366.87,355.38,354.60,,359.07,362.51,364.98,L7
2012-09-21 22:15:29+00:00,392.69,416.53,421.06,431.39,431.74,414.20,403.14,398.69,411.24,400.96,394.12,393.51,397.64,407.56,421.73,419.85,,,411.00,401.31,401.41,402.56,409.59,406.64,406.79,404.79,395.50,394.44,402.39,397.29,387.83,,,391.99,392.04,384.77,374.42,369.09,370.09,370.25,376.62,L7
2012-11-08 22:15:51+00:00,399.61,414.45,421.61,432.06,,,388.33,379.99,401.39,403.26,408.57,411.55,404.80,400.56,412.35,414.51,410.48,417.54,414.62,406.90,404.91,,403.38,402.20,403.82,396.26,395.40,391.10,396.13,393.81,392.79,399.46,405.95,402.69,394.68,383.76,,373.67,373.75,371.60,385.97,L7
2012-12-10 22:16:02+00:00,376.41,,,416.25,408.90,401.65,389.93,384.01,407.07,408.73,422.60,407.96,395.77,384.51,404.66,410.82,408.26,407.48,,,,,,,,,,,,,,,,,,372.22,373.70,375.44,366.54,363.88,360.46,L7
2012-12-26 22:16:08+00:00,375.64,388.02,393.87,399.41,394.75,,,371.64,399.42,402.17,417.25,400.33,395.36,390.52,398.56,404.14,407.44,400.78,397.55,394.97,388.30,,,390.72,384.57,379.41,384.05,376.82,377.86,378.59,375.64,383.94,377.00,381.50,369.98,360.73,,359.44,355.77,352.35,360.24,L7
2013-02-28 22:16:07+00:00,392.00,414.04,413.57,415.39,407.15,394.92,391.55,392.63,,,437.23,431.00,420.57,406.18,420.73,416.07,414.91,414.46,412.85,409.57,403.08,404.12,404.76,409.83,,,399.79,392.65,391.48,390.87,393.54,393.96,388.58,385.18,378.81,374.41,375.89,375.59,371.09,,370.77,L7
2013-05-11 22:21:55+00:00,377.16,402.70,404.50,406.67,402.61,398.50,395.95,398.16,428.66,428.83,437.96,429.58,414.52,408.35,431.19,433.19,428.65,423.12,430.63,425.60,420.77,423.94,426.91,427.87,423.20,414.78,409.20,400.64,397.79,392.39,391.65,399.02,394.72,393.85,386.85,382.01,373.13,370.49,359.67,357.26,353.99,L8
2013-05-19 22:15:51+00:00,389.46,408.86,408.37,410.28,404.77,391.71,386.82,391.60,418.73,419.11,419.12,416.93,405.53,410.12,,,423.70,426.78,413.56,417.98,414.07,411.20,416.29,421.67,427.63,418.43,413.87,402.86,407.00,401.75,,,402.22,,,,,,,,,L7
2013-05-27 22:22:02+00:00,368.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2013-06-04 22:15:40+00:00,378.50,,,,396.63,394.12,389.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2013-06-12 22:21:59+00:00,,,,,,,393.42,,,,,,445.29,411.87,429.76,429.08,422.86,429.04,427.60,425.50,424.04,426.51,426.54,429.81,423.18,422.89,414.55,414.17,421.64,414.89,393.85,399.07,403.07,399.94,386.53,377.97,368.79,372.80,373.01,,356.30,L8
2013-06-20 22:15:37+00:00,391.06,398.26,402.03,406.17,400.67,401.93,388.93,387.37,431.77,423.86,425.39,413.85,413.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2013-07-06 22:15:26+00:00,,,,,,,,362.37,,,,,,388.74,410.31,399.85,395.69,390.94,393.15,393.86,,382.22,381.31,385.45,383.93,377.12,376.26,,,381.41,372.53,371.12,374.25,377.20,370.60,360.21,346.41,346.02,340.41,,332.32,L7
2013-09-16 22:21:57+00:00,366.74,379.48,384.92,399.26,394.76,391.66,401.45,400.52,422.27,415.64,414.54,407.52,411.28,413.25,430.09,426.32,422.61,414.57,424.79,422.58,419.57,420.52,416.91,414.26,415.16,417.07,416.96,409.52,407.82,409.93,407.99,416.74,410.30,407.19,397.77,391.94,381.37,379.85,378.09,381.23,347.61,L8
2013-10-18 22:21:49+00:00,350.22,357.15,367.40,376.22,375.62,383.00,383.97,378.43,399.85,388.98,404.52,390.94,393.64,387.23,410.81,406.69,406.99,396.75,398.54,396.75,397.53,393.76,373.49,389.15,394.69,388.44,391.77,392.46,395.06,398.09,390.32,396.15,391.46,391.02,373.25,360.92,358.92,363.06,348.01,351.24,339.01,L8
2013-11-11 22:16:10+00:00,363.37,389.08,398.79,407.88,408.66,398.46,386.88,385.71,404.73,399.17,401.82,405.14,,417.48,432.04,424.68,424.60,421.15,414.21,413.59,407.68,404.26,412.14,414.15,404.26,398.83,406.37,403.37,,403.87,399.32,411.16,413.04,413.11,403.47,390.08,367.21,362.33,358.70,363.47,373.26,L7
2013-11-27 22:16:16+00:00,359.57,381.87,395.82,409.56,412.21,401.95,394.05,389.80,408.48,405.60,,413.01,413.67,410.35,424.12,422.07,418.13,412.06,408.66,407.53,405.88,404.28,406.96,412.91,413.36,409.36,,402.51,403.78,400.45,397.00,409.99,415.15,410.76,407.75,389.07,377.28,376.31,371.21,373.85,,L7
2013-12-21 22:21:27+00:00,360.52,374.35,390.20,401.98,400.23,401.61,389.66,392.11,408.39,406.27,414.10,418.31,415.25,406.80,428.11,422.84,417.25,417.17,411.71,408.60,406.09,403.44,413.49,410.88,411.82,413.64,405.14,406.24,404.23,391.79,393.36,410.57,414.48,408.96,399.62,388.17,373.47,363.06,347.67,348.77,357.92,L8
2014-01-14 22:16:33+00:00,361.88,374.01,376.25,382.09,391.47,398.54,398.10,388.54,409.07,409.54,420.15,,412.13,412.46,427.42,423.67,420.82,407.17,414.02,404.28,398.17,399.68,402.36,407.39,413.73,406.71,409.69,402.50,404.32,409.15,410.22,409.93,397.52,392.61,379.77,371.30,365.60,369.55,350.00,346.46,340.78,L7
2014-02-15 22:16:44+00:00,357.20,381.72,383.19,394.55,408.19,417.48,403.68,382.09,408.68,403.01,421.96,409.52,410.67,412.98,435.05,437.56,428.63,427.92,431.66,417.09,403.28,403.31,405.90,401.33,412.71,411.26,414.15,409.74,409.99,406.25,403.74,398.05,390.34,389.59,384.87,371.50,354.01,346.98,341.61,338.34,339.28,L7
2014-04-20 22:17:09+00:00,366.88,383.83,395.52,403.59,408.27,392.70,392.81,378.58,389.34,393.09,392.63,412.21,408.30,400.62,420.24,,,422.34,421.51,412.32,403.51,406.55,412.77,414.10,409.87,403.43,391.18,389.80,394.63,394.57,392.22,,397.91,393.73,383.35,369.54,347.72,,,,317.08,L7
2014-05-22 22:17:21+00:00,384.05,403.59,406.44,,,,,,,,456.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2014-07-01 22:19:46+00:00,377.00,395.70,405.24,417.81,411.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2014-07-25 22:17:35+00:00,391.61,408.29,416.52,418.12,400.12,403.61,410.12,,443.41,440.81,431.57,414.11,408.76,406.58,432.48,439.44,440.85,437.67,447.45,450.25,447.65,447.06,,,425.20,420.74,418.37,,,,,409.04,398.24,395.25,384.26,370.56,352.08,352.45,,348.86,363.61,L7
2014-08-26 22:17:35+00:00,378.25,,,,397.34,402.93,414.86,418.11,430.54,416.73,412.39,395.96,390.91,392.26,409.12,423.33,434.96,429.21,,,423.29,425.69,414.71,414.58,416.21,413.73,404.10,391.34,389.20,388.95,393.14,399.67,393.70,,,381.38,373.66,361.09,344.75,340.43,342.92,L7
2014-09-03 22:20:06+00:00,391.16,400.21,407.88,416.60,421.10,415.32,424.58,434.23,445.95,434.06,412.00,425.28,413.66,407.79,426.32,438.69,450.42,455.86,453.69,445.20,436.66,434.19,427.56,432.32,429.49,419.60,409.20,403.01,403.55,395.47,401.35,412.72,415.32,396.73,392.29,397.69,387.60,372.06,359.34,353.14,362.11,L8
2014-10-21 22:20:13+00:00,,,,,,,424.20,406.59,434.70,425.89,422.90,409.37,408.02,406.60,428.20,430.76,441.75,443.13,432.87,428.07,431.20,421.09,409.57,411.16,415.02,410.98,408.88,399.76,390.44,391.24,397.74,396.62,380.92,383.81,375.95,374.01,371.99,378.17,374.92,349.95,333.33,L8
2014-11-06 22:20:13+00:00,362.50,384.64,399.14,406.83,407.69,416.39,417.99,415.40,425.94,417.16,420.04,408.71,411.69,417.16,433.14,434.94,441.90,435.77,443.24,440.90,432.80,427.07,416.08,413.33,411.57,411.31,404.44,396.01,391.58,392.26,390.96,400.11,397.03,398.96,384.69,375.60,372.63,374.46,365.34,357.45,349.47,L8
2014-11-14 22:18:14+00:00,386.88,393.18,405.90,414.30,419.43,416.81,414.79,417.89,430.43,414.24,405.26,396.94,399.71,399.90,,422.36,431.57,443.15,441.21,436.96,432.28,428.04,428.08,423.59,422.23,416.91,413.54,397.98,391.54,,,385.87,385.94,380.83,369.21,373.49,364.55,362.50,362.87,,342.01,L7
2014-11-30 22:18:21+00:00,380.60,410.99,415.40,420.97,424.17,421.03,420.39,410.82,422.48,410.72,401.70,402.33,395.29,399.43,418.41,,429.54,438.74,439.41,431.81,440.65,433.83,432.85,429.83,420.66,419.02,418.25,412.42,410.05,400.17,,,402.54,398.82,403.04,384.39,363.71,365.75,368.27,355.93,349.77,L7
2014-12-24 22:20:05+00:00,392.72,406.45,420.29,429.59,430.51,426.52,421.32,428.25,440.56,433.92,421.66,417.35,415.15,414.83,431.84,431.43,432.06,446.80,447.33,441.67,443.51,448.33,441.86,440.41,438.32,431.32,430.65,418.58,415.49,416.58,414.30,414.82,413.90,407.44,398.88,388.96,378.98,367.45,359.70,368.68,378.40,L8
2015-01-17 22:18:32+00:00,359.71,386.75,391.50,401.64,405.18,405.04,405.71,,428.58,421.16,416.45,402.76,397.82,386.40,402.81,408.03,410.74,411.97,417.74,430.01,432.30,430.64,419.42,,418.38,409.05,411.17,395.17,396.21,394.77,392.83,397.25,394.14,390.06,382.93,362.46,365.44,,,352.36,348.75,L7
2015-01-25 22:19:56+00:00,407.74,426.99,427.26,436.28,434.06,424.44,423.28,428.48,438.40,426.36,412.27,419.79,414.92,405.01,420.10,425.67,419.57,433.01,446.67,442.57,442.50,445.62,437.58,438.39,439.43,431.42,428.14,424.88,424.28,416.16,414.79,415.51,412.95,410.61,403.74,389.44,386.87,380.67,377.21,370.52,370.53,L8
2015-02-10 22:19:50+00:00,415.25,428.49,439.38,442.85,437.57,428.28,423.93,428.80,442.19,429.42,424.47,425.40,415.44,419.30,429.42,427.13,425.87,429.13,436.39,442.26,442.55,445.90,452.54,451.48,445.65,434.94,424.29,423.55,427.50,424.94,420.10,418.77,421.14,407.70,409.35,397.56,389.02,383.96,378.59,367.73,364.52,L8
2015-02-26 22:19:46+00:00,404.13,417.91,423.32,435.95,433.87,420.28,416.76,423.87,436.72,423.03,418.89,416.61,414.08,413.41,421.14,420.73,419.94,423.37,432.72,438.81,440.98,450.35,448.33,439.78,439.95,434.96,422.88,420.73,417.29,414.62,416.87,423.58,423.32,421.64,417.78,406.82,387.24,375.67,372.97,372.40,360.84,L8
2015-03-14 22:19:35+00:00,,,,,,,,423.29,428.44,410.51,409.00,414.26,414.68,411.02,420.48,423.31,422.53,425.96,431.80,428.13,425.37,429.59,439.35,438.95,435.87,426.76,,,,,,,,,,,,,,,,L8
2015-03-30 22:19:25+00:00,,,,,434.37,428.46,423.34,418.38,440.26,427.85,429.15,415.26,411.01,411.84,414.20,414.74,420.23,417.56,427.23,434.44,433.11,432.09,443.22,438.88,426.35,426.91,421.50,412.58,414.64,417.01,411.20,414.68,407.34,411.31,411.47,401.71,384.95,379.17,366.56,366.82,359.70,L8
2015-04-07 22:19:09+00:00,359.19,,,,,,,,422.19,407.76,,,,,,,,,,,,,,,,,,,,,,413.41,414.15,395.24,,365.82,,,,,,L7
2015-05-01 22:19:12+00:00,390.96,411.68,425.95,433.29,435.42,437.47,434.79,427.62,444.43,441.18,441.44,427.42,420.70,420.40,430.13,425.40,418.54,417.82,426.00,438.48,443.76,445.82,441.12,439.31,440.13,426.45,427.25,422.44,419.92,416.71,415.85,424.67,416.64,419.36,405.44,402.02,394.70,396.48,386.60,381.02,375.89,L8
2015-05-25 22:19:26+00:00,424.00,448.88,453.30,457.50,451.32,431.45,422.09,425.16,429.82,429.19,422.56,430.57,412.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2015-06-26 22:19:36+00:00,,,,,442.13,432.32,425.51,426.75,437.57,447.37,429.85,431.27,421.31,411.13,423.04,425.95,426.76,,,,,,,,,,,,,,,,,,,,,,,,,L7
2015-07-12 22:19:43+00:00,427.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2015-07-28 22:19:44+00:00,383.03,410.27,411.54,412.43,412.89,409.31,409.73,405.58,411.95,415.26,,,,,,,,,,,,,408.81,404.40,421.81,404.78,,,,416.63,412.79,415.73,,,,,,,,,,L7
