,dates,aus0029-0000,aus0029-0001
0,1987-05-22 23:06:08+00:00,255.12505541160857,185.55016926408985
1,1987-09-11 23:08:53+00:00,273.16206517745695,195.27893103876315
2,1987-09-27 23:09:15+00:00,,201.99408792537386
3,1987-12-16 23:10:41+00:00,278.9162688987375,191.93029182191052
4,1988-01-01 23:10:57+00:00,248.27539059749847,181.90164674370882
5,1988-01-17 23:11:14+00:00,290.8326558046028,182.7420631327562
6,1988-02-18 23:11:47+00:00,275.3821451076185,183.9438213418901
7,1988-03-05 23:11:57+00:00,,174.7561828481346
8,1988-04-06 23:12:12+00:00,,190.58220822015588
9,1988-04-22 23:12:17+00:00,264.6571710210144,181.9997633173928
10,1988-05-08 23:12:26+00:00,270.77990849440886,187.01380335462673
11,1988-05-24 23:12:34+00:00,271.7637524220728,193.78822573248803
12,1988-06-09 23:12:39+00:00,267.23334106793584,191.155473405181
13,1988-06-25 23:12:45+00:00,250.92893398981707,182.089318632888
14,1988-08-28 23:12:54+00:00,289.43342429964713,195.5209406981463
15,1988-09-29 23:12:45+00:00,267.2343541236202,194.13213786150945
16,1988-12-02 23:12:39+00:00,260.7478794305974,199.73936227040386
17,1989-01-19 23:12:06+00:00,271.4483604681837,185.4910778075215
18,1989-02-20 23:12:03+00:00,251.8776256598166,173.01675411207162
19,1989-04-09 23:11:16+00:00,,185.5794440051906
20,1989-05-27 23:10:28+00:00,233.97647351781478,182.0774459039766
21,1989-07-14 23:09:29+00:00,270.480827791331,181.34765501838314
22,1989-07-30 23:09:11+00:00,260.89101429532616,188.6718283704822
23,1989-08-15 23:08:48+00:00,224.63169081766105,189.64625009731787
24,1989-09-16 23:07:56+00:00,272.7304408227474,203.81319260242017
25,1989-10-18 23:07:04+00:00,268.5886812074767,179.84287480557785
26,1990-05-30 23:02:17+00:00,250.39158193569233,184.25874091822192
27,1990-07-01 23:02:16+00:00,286.8328706184725,190.62859256326902
28,1990-08-02 23:02:07+00:00,,183.0597942296626
29,1990-09-03 23:01:57+00:00,292.26800369410034,193.23373283531438
30,1990-10-05 23:01:40+00:00,,185.08308915079328
31,1990-10-21 23:01:39+00:00,289.12348850845416,188.7212145578053
32,1990-12-08 23:01:24+00:00,254.14236861632224,181.47352179380397
33,1991-01-09 23:02:10+00:00,256.1712377285287,189.32633961299038
34,1991-07-20 23:05:31+00:00,273.7022497953386,189.75703998755574
35,1991-08-05 23:05:37+00:00,251.3177914263574,186.66247866999137
36,1991-08-21 23:05:42+00:00,272.7079908950947,198.36080049258112
37,1991-09-06 23:05:56+00:00,260.0503409322097,196.19331848224596
38,1991-09-22 23:06:04+00:00,264.58181646217207,188.778289006838
39,1991-10-08 23:06:10+00:00,272.5934966212093,196.32371371805462
40,1991-11-09 23:06:19+00:00,226.2372526993131,199.9483410870217
41,1991-11-25 23:06:25+00:00,250.0341528484354,195.88891630518418
42,1991-12-27 23:06:27+00:00,256.37878400423926,201.81638052429224
43,1992-02-13 23:06:13+00:00,255.5139367021498,192.44106241810357
44,1992-02-29 23:06:17+00:00,224.95721782264587,175.34208435656257
45,1992-04-17 23:06:04+00:00,265.77026615601244,194.61435717381787
46,1992-06-20 23:05:24+00:00,256.63569356195603,189.8299794620152
47,1992-07-06 23:05:13+00:00,258.9187895161166,187.15437516072717
48,1992-09-08 23:04:19+00:00,237.93349969589806,189.01692246918338
49,1992-09-24 23:04:01+00:00,216.69678430851738,192.11944582027618
50,1992-11-27 23:03:11+00:00,274.46143739145197,195.61716647906565
51,1993-01-14 23:03:45+00:00,255.86341591378806,198.45310443000224
52,1993-04-04 23:04:21+00:00,270.26305504803156,194.44711097095052
53,1993-04-20 23:04:30+00:00,262.50015973779415,206.55233008818462
54,1993-05-22 23:04:38+00:00,237.01452079492555,212.550889050995
55,1993-06-07 23:04:40+00:00,259.49206658956894,214.36316269121292
56,1993-06-23 23:04:35+00:00,261.8882102792879,209.40973506278485
