,dates,chi0508-0000,chi0508-0001,chi0508-0002,chi0508-0003,chi0508-0004,chi0508-0005,chi0508-0006
0,1985-01-25 14:06:03+00:00,229.66078917576962,179.79782595463618,175.42397386213375,173.28577946315542,137.08797556349623,152.21283883381747,165.3526150390021
1,1986-01-12 14:03:06+00:00,232.1491407832539,183.90775870464083,179.3793148079341,174.89899805052104,168.34203038686385,170.8423990809843,169.27489831043047
2,1986-08-15 14:03:29+00:00,253.97684094953505,168.4322290989194,159.0986302145293,154.0747153889579,135.28776265369729,,166.86254980961223
3,1986-08-24 13:56:58+00:00,231.3454157301872,139.40899599458848,125.42642029523157,103.83000261397632,75.00307453498272,,
4,1986-09-16 14:02:21+00:00,246.62050622649872,166.86797185970306,151.95817047498045,142.3729098783575,122.18729037510339,,192.51544146553866
5,1986-09-25 13:55:54+00:00,248.09488498387205,173.2223832326808,154.40791379232294,149.2171775670558,124.31289870518157,149.6217605528796,186.79457461411332
6,1986-10-18 14:01:19+00:00,255.7329378604757,170.9895848385732,153.71746380030382,158.76946796508534,125.64312042711362,128.07587548385547,176.36899809702518
7,1986-12-21 14:00:49+00:00,230.82033090792177,169.68223992617646,164.8410861827369,165.1004329305533,151.27747439139395,161.6823313223856,165.14534159032726
8,1998-02-14 14:11:47+00:00,,216.19126654971183,,,,185.6241462910128,162.32544952398496
9,1998-04-03 14:12:30+00:00,246.4192023842458,209.6784571680342,,202.67814006859837,190.913725952652,192.99514979429273,178.49599086584436
10,1998-08-25 14:14:16+00:00,266.87155957076504,175.84243272954217,168.81498650509252,166.87115802836547,155.31501627147716,,
11,1998-09-17 14:20:38+00:00,243.7874876989555,183.44419511951395,181.63566441906153,175.47181142403224,152.71858239757915,157.11457123911137,196.00515765725126
12,1998-11-29 14:14:40+00:00,234.9922556105255,196.31755805869832,194.1668691548233,194.63756482957305,163.68736193477037,179.26783206787283,169.23901661076994
13,1998-12-31 14:14:46+00:00,209.11669464038172,200.2974299034429,200.67177959748048,187.39372008842042,188.55003249497608,191.98094529128494,175.30136151229223
14,1999-01-16 14:14:38+00:00,222.60193256837061,204.9306985836343,197.2463438447104,186.3309513671682,190.10426076216916,194.3846992641226,179.8189593623449
15,1999-02-08 14:21:01+00:00,246.302423521359,209.5278007608121,202.8259768112784,198.47332033903618,199.87825872779098,198.1719183445998,197.0373507291507
16,1999-03-12 14:20:54+00:00,218.6167505052344,219.30182190607601,212.50643105538333,207.9673193823245,187.82135883437533,198.77012359706484,193.39568239136545
17,1999-10-07 14:28:42+00:00,229.75923055162377,162.3664822748143,147.42017023615335,138.11168095979772,,,154.29359727996712
18,1999-10-23 14:28:31+00:00,244.4066919333859,174.39705058132915,167.32266616847178,160.0759123945004,142.31759107160212,,181.27436073106725
19,1999-10-30 14:34:44+00:00,227.3514674153849,176.63364858083338,173.67809259155786,166.0879409163286,149.90609537934722,175.30265163112156,179.54318003490837
20,1999-11-16 14:11:19+00:00,246.84965332552545,179.9050871937202,178.1086058426789,176.01989836914686,146.24907539897703,163.4300149692718,163.32951956941696
21,1999-12-09 14:16:58+00:00,236.3752632439054,181.7252189132999,185.3449878521557,189.15363371813012,175.1759292105967,188.49011644154893,183.68990497630796
22,1999-12-10 14:28:36+00:00,234.8459194766635,187.23290821142825,196.03174393664344,194.2829393946903,179.5442018267179,187.9072574587017,188.88234009006229
23,2000-01-11 14:28:30+00:00,214.11327730782116,206.149606015729,206.6103803322794,194.32691224981093,198.32622473435555,203.81863526112974,204.97461477524587
24,2000-02-19 14:34:30+00:00,241.1928539578956,207.66210692264792,200.70320356240902,,173.98815990553732,182.50292075771617,191.59705439057535
25,2000-03-31 14:28:11+00:00,221.79572104790049,211.29841213329223,186.8266080594551,190.0291446197927,192.58034760952043,188.4284458079638,175.04457649382232
26,2000-04-16 14:27:57+00:00,257.69765402147874,209.1221400545321,202.75607523502677,179.86763400780384,201.67953455007634,200.3089441147158,177.92804877888096
27,2000-05-09 14:33:58+00:00,246.9852481317729,220.35351397849615,192.09468892322226,187.29313770374262,194.1738258363227,200.68278740231432,197.96690177723278
28,2000-08-22 14:26:40+00:00,215.90868206724159,,147.10307505987845,140.2204200507782,,,184.15775482324972
29,2000-09-23 14:26:07+00:00,192.3787102863756,,128.71210313655365,145.4665924712626,,,
30,2000-10-25 14:25:57+00:00,244.19878452602225,176.76476494826431,164.89508301905903,166.86287413558622,147.97313015669675,151.23944743275186,196.77707092779087
31,2000-12-03 14:32:11+00:00,230.34729455391965,177.2657046247117,174.33563081338232,170.06611596039548,169.3592383575942,177.45606210461986,178.81404700109948
32,2000-12-19 14:32:16+00:00,231.19730314719715,177.83232418222255,178.00987596358905,176.9528942380763,161.65923519668834,174.13131299920636,175.4250346404601
33,2001-02-14 14:26:05+00:00,244.24669985134437,189.32898575122607,186.78254791079908,173.2581914600891,160.2587738215178,162.88915711273606,180.64880593555463
34,2001-02-21 14:32:14+00:00,239.20710487491283,186.38011400202967,179.3366854003672,166.6735945987132,,,
