,dates,nzd0005-0000,nzd0005-0001,nzd0005-0002,nzd0005-0003,nzd0005-0004,nzd0005-0005,nzd0005-0006,nzd0005-0007,nzd0005-0008,nzd0005-0009,nzd0005-0010,nzd0005-0011,nzd0005-0012,nzd0005-0013,nzd0005-0014,nzd0005-0015,nzd0005-0016,nzd0005-0017,nzd0005-0018,nzd0005-0019,nzd0005-0020,nzd0005-0021,nzd0005-0022,nzd0005-0023,nzd0005-0024,nzd0005-0025,nzd0005-0026,nzd0005-0027,nzd0005-0028,nzd0005-0029,nzd0005-0030,nzd0005-0031,nzd0005-0032,nzd0005-0033,nzd0005-0034,nzd0005-0035,nzd0005-0036,nzd0005-0037,nzd0005-0038,nzd0005-0039,nzd0005-0040,nzd0005-0041
0,1999-08-17 22:10:26+00:00,166.14439905756754,141.42482993011748,135.83388874514299,132.18966944340664,139.19945199836798,149.38854179792443,185.82754834288852,146.81463394358937,112.95903682564771,,,143.30727486365885,,,,,171.0010627944024,173.24172274002314,,,,,,,,189.15658662842156,198.5794309647417,195.38311589974137,187.06260402238658,,,,,,,,,,,,,
1,1999-10-04 22:10:38+00:00,176.8153737828452,142.02190871228663,141.2058626240593,138.07832575778326,137.74754504185955,141.01259027721952,137.00581960232626,143.17986674014662,125.25910984371365,,,,,,,,,177.84110067263148,,,,226.02943878927817,216.98754090626844,226.9533026655294,225.76036868982834,207.33054243014,202.7242301212007,197.05592029726904,204.1174338298631,207.31756712118312,,206.6079296535209,204.05529306232557,203.31982764513796,209.76943763738882,209.5099473259351,224.86810148874002,,,,,
2,1999-11-21 22:10:24+00:00,172.33591767930088,145.6088883409396,138.6239588374455,137.8496215265438,143.3367823187063,149.2748228398209,186.6103093519681,155.54169885200167,128.94433355624022,96.23520147815131,121.60688212961568,149.54421691112873,172.62033944717058,180.26012408876485,177.87991520194777,181.8295520708659,192.28184100829264,195.26269146423328,191.8379765637428,188.04760989761726,191.84655189351972,201.712045484888,210.72203046726054,211.79174429150538,211.46334754090265,199.9367611549418,198.2861667524814,193.2598086175125,191.61676068266286,186.8683785356318,185.9754992388623,187.10564703109048,188.73424822711698,190.93696843820047,196.95056024665135,204.32506329076318,208.0167204142924,,,228.91349666217786,230.01116681422425,
3,1999-12-07 22:10:30+00:00,172.60203700232242,145.19713606854222,145.23801236438675,143.11840464327474,146.9976776606078,152.79244786443695,175.11160744595335,158.15844561118587,121.82461011713694,87.83502441990882,121.10808169241646,164.8843964714391,183.7173386336541,189.22717219495797,192.97717820684932,186.7867235470946,183.55384351500152,191.71729928875112,184.44958053105668,187.92110715237447,183.64290125137364,190.5792579867571,191.1820805397696,197.00846983591887,196.10729502303866,197.6763114577184,197.17409047832626,189.40360077327983,184.03028305526846,186.06882087123063,179.1816995093562,174.78390050453285,167.5032598343209,181.9866239857573,176.72884746826875,194.84364824745447,,,,210.29843682963698,214.5098102385926,
4,2000-03-28 22:10:07+00:00,178.95876912454244,152.2533749512213,147.6294156269087,153.59484917842167,157.015639850474,165.58580930642933,190.0123111350232,163.8433859662337,129.3607089874248,,162.0293985280742,188.67636386277127,199.9752217950827,190.07830117775413,184.84391642481225,195.23465368421404,205.50331436067245,208.24340149852975,213.39532273532524,212.08065319945968,208.5651337921824,209.7766520533775,215.44096339281398,220.55338613799864,225.20324509058776,222.98028367935837,223.55271897600352,210.43518542824995,203.1399656245269,197.89409326705646,189.99533982913292,183.2071969410594,174.94651903679747,173.46314118201644,184.80070485797037,185.6417343163017,198.29145454928147,212.62468057742387,227.05972857035084,235.46982530023737,239.49620075382296,239.45155921490087
5,2000-04-29 22:09:53+00:00,,,151.91237183771517,152.84828850512338,166.92783464062683,175.31790477622508,190.38385139327482,173.00419553688158,122.73176832033461,,180.25484518238463,198.48788759609621,207.74721273351338,203.3939564495081,202.88082440495845,208.10796227707158,214.5013148798676,222.0337648482643,224.12435102500163,224.86907136645567,228.4167152045803,231.92735710277748,231.27910564895956,229.19590481034035,235.16194615391458,234.84981468887784,228.66704279348386,227.73150500568417,215.56582266716356,209.61363980491316,200.49724983036668,199.46778304016505,201.1388151528991,200.0717347610711,210.15024200543695,216.84030118049566,223.85207954406638,239.01063310863114,243.06918549385819,251.100613223763,243.8229602524483,247.0784889317399
6,2000-05-15 22:09:42+00:00,179.3835520517469,150.17861668550273,145.6564777693962,147.91424200050082,156.14624220768522,159.83063250022764,192.40365111811442,161.51264361981117,127.60988646583377,134.98579977919846,164.8814112856643,193.8636686256495,208.066026128616,195.95165593331538,194.35687663975452,199.21931869361268,207.86009310378404,210.41831690672308,210.20332089784142,200.09946290258546,198.19261570206072,204.2954430477815,205.96095673570963,214.42863086211625,217.9844892175232,213.07532078384884,211.42548211703564,201.5281412150444,196.2090039878101,190.65541402971076,188.93985806664716,182.64810189549874,181.7719759672892,181.3270894314211,186.2658153437482,191.9241821170505,206.66944866677252,216.17062994518528,225.2206221252637,236.412336469056,235.56180601209175,240.70376918536587
7,2000-06-16 22:09:26+00:00,175.8640913012403,134.41112079115268,142.32003952562988,148.16487461787213,148.09908940688288,154.14924026700578,189.1536688142533,155.0878801268963,121.15628305518906,108.89087301646708,142.99039260259605,183.48826769423033,199.68609607247797,205.5894205091757,197.4256194324467,191.0299319617231,183.23043270458902,186.11478980843404,186.48229195947815,181.19274975737036,178.46498177745784,181.23346946429558,186.2722726984717,189.0322319423656,193.71783470782887,191.8278472032488,194.18327628063122,180.77730329956407,175.31400514484753,176.06504033894421,173.71062155112713,170.1091900341466,166.26735978917492,180.8768303338863,182.26652269594143,191.60630397532518,192.3059136382097,206.30835171244343,222.35394214262536,228.75370477837873,227.30211286754653,218.74483056682806
8,2000-09-04 22:08:22+00:00,176.54933203380756,145.62960311481064,141.314024523278,141.48913109021575,144.3071934731541,151.64573250348027,185.16766732193005,161.71141232497322,127.35300723537578,112.07909905519136,145.0053367341768,190.51276076912447,196.24737433090021,180.38024083799374,179.25466905871147,184.52748343636367,190.2753033731497,198.004101980093,202.2468223876523,191.7297452263964,183.79707040523755,179.3472601910848,187.49210670889244,195.33122810656084,199.56260289654566,198.4992359312541,192.23449553765,183.1327691068782,183.01494137792807,179.2605408056393,177.66954737753332,179.7672646901843,177.64004052800922,176.15325847919786,176.86649588224037,196.2486054962846,195.54061245402465,206.21599983287172,213.4705351095225,216.50959806742662,224.3496506154369,220.98278948310633
9,2000-09-20 22:08:03+00:00,179.0885999985425,144.3921254006855,141.69064307432674,149.41900327395848,154.28046514152174,161.30765486845644,189.8225172589624,159.65354246927805,125.36848146655706,116.43970236516384,154.05435636847903,191.55962841478737,203.26321759684953,186.99381260876484,183.90595772520925,181.64061600475654,183.01250996986357,197.0629280984922,204.2725306392706,196.35930406173628,186.46300264311066,186.2670087076058,185.30389240896073,185.22019770794128,187.64391570083868,187.56541574283258,184.5680630442833,180.75153707664867,176.99073415589694,174.37194547105432,169.70446324701726,163.8817555675645,155.78954850883224,159.9927546049324,167.55265993973222,173.52587518180013,,170.64007611137671,182.7465957874114,201.1255774516829,195.83393829347932,186.4367255015695
