,dates,nzd0005-0000,nzd0005-0001,nzd0005-0002,nzd0005-0003,nzd0005-0004,nzd0005-0005,nzd0005-0006,nzd0005-0007,nzd0005-0008,nzd0005-0009,nzd0005-0010,nzd0005-0011,nzd0005-0012,nzd0005-0013,nzd0005-0014,nzd0005-0015,nzd0005-0016,nzd0005-0017,nzd0005-0018,nzd0005-0019,nzd0005-0020,nzd0005-0021,nzd0005-0022,nzd0005-0023,nzd0005-0024,nzd0005-0025,nzd0005-0026,nzd0005-0027,nzd0005-0028,nzd0005-0029,nzd0005-0030,nzd0005-0031,nzd0005-0032,nzd0005-0033,nzd0005-0034,nzd0005-0035,nzd0005-0036,nzd0005-0037,nzd0005-0038,nzd0005-0039,nzd0005-0040,nzd0005-0041
0,1999-08-17 22:10:26+00:00,165.83346271191584,141.22494227934138,135.6006864859042,131.93526697878252,138.94504953374386,149.1341393333003,185.59434608364973,146.61474629281327,112.79442346618504,,,142.95747147480068,,,,,170.65125940554424,172.9618800289366,,,,,,,,188.87674391733503,198.26849461909,195.10327318865484,186.78276131130005,,,,,,,,,,,,,
1,1999-10-04 22:10:38+00:00,196.3374673907481,154.5718260316528,155.84743282998647,154.0509478006129,153.7201670846892,156.98521232004916,151.64738980825342,155.72978405951278,135.59433587142695,,,,,,,,,195.4109849197441,,,,240.67100899520534,232.96016294909808,242.92592470835905,243.33025293694095,224.90042667725263,222.24632372910358,214.62580454438165,221.6873180769757,224.88745136829573,,226.1300232614238,226.01764837121635,228.41966228387025,231.7317929462796,234.60978196466738,244.3901950966429,,,,,
2,1999-11-21 22:10:24+00:00,171.6638548178654,145.17684793001678,138.11991169136888,137.29975191264205,142.78691270480454,148.72495322591914,186.10626220589148,155.10965844107886,128.58853557077438,95.68533186424955,120.93481926818019,148.7881461920138,171.75625862532496,179.25202979661162,176.87182090979454,180.96547124902028,191.52577028917773,194.65783488894135,191.28810694984105,187.4977402837155,191.3812776048336,201.20799833881136,210.17216085335878,211.24187467760362,210.8584909656107,199.33190457964986,197.61410389104591,192.65495204222057,191.01190410737092,186.26352196033986,185.42562962496055,186.433584169655,187.97817750800206,190.07288761635485,196.19448952753643,203.46098246891756,207.34465755285692,,,228.15742594306295,229.14708599237863,
3,1999-12-07 22:10:30+00:00,155.26273854922428,134.05044420583627,132.23353852456316,128.93170590892174,132.8109789262548,138.60574913008395,162.10713360612976,147.01175374847992,112.64498152432029,73.6483256855558,103.76878323931834,145.3776857117037,161.42395490824222,163.2182245153108,166.96823052720214,164.49333982168272,164.04713275526612,176.11193068096281,170.26288179670368,173.73440841802147,171.63877155307495,177.57478414693352,176.9953818054166,182.82177110156587,180.50192641525035,182.0709428499301,179.83479202522813,173.79823216549153,168.42491444748015,170.46345226344232,164.9950007750032,157.4446020514347,147.9965490745855,159.69324026034542,157.22213670853336,172.5502645220426,,,,190.79172606990159,192.21642651318072,
4,2000-03-28 22:10:07+00:00,188.05648676729206,158.10190772156034,154.4527038589709,161.03843634067135,164.4592270127237,173.029396468679,196.8355993670854,169.69191873657275,134.17714773946872,,171.12711617082383,198.91129621086458,211.67228733576076,203.72487764187855,198.49049288893667,206.9317192248921,215.73824670876576,216.43134737700439,220.83890989757492,219.52424036170936,214.86355369870137,216.5999402854397,222.88455055506367,227.99697330024833,233.3911909690624,231.168229557833,232.65043661875313,218.6231313067246,211.32791150300153,206.0820391455311,197.4389269913826,192.30491458380902,185.18145138489078,185.1602067226945,195.03563720606368,197.33879985697976,207.38917219203108,222.85961292551718,238.7567941110289,245.70475764833068,251.19326629450103,253.0981356790253
5,2000-04-29 22:09:53+00:00,,,161.2470045202902,163.0315241588416,177.11107029434504,185.5011404299433,199.71848407584986,181.00530926480303,129.32092080215227,,192.70102209248466,212.48983661995877,223.74944018935628,222.06322181465816,221.5500897701085,224.11018973291448,228.50326390373016,233.23532406735433,234.30758667871984,235.05230702017388,237.03329921926493,241.2619897853525,241.46234130267777,239.37914046405857,246.3635053730046,246.05137390796787,241.1132197035839,238.9330642247742,226.7673818862536,220.8151990240032,210.6804854840849,211.91395995026508,215.14076417676165,216.073962216914,224.1521910292995,232.84252863633856,236.29825645416642,253.0125821324937,259.0714129497011,265.10256224762554,259.8251877082912,265.74775429689
6,2000-05-15 22:09:42+00:00,180.31865161038638,150.77975211605667,146.35780243837578,148.67932345756947,156.91132366475387,160.59571395729628,193.10497578709402,162.1137790503651,128.10493917334878,135.7508812362671,165.8165108443038,194.9156556291189,209.2682969897239,197.3543052712746,195.75952597771374,200.42158955472058,208.91208010725344,211.2599065094986,210.96840235491007,200.8645443596541,198.83999231958035,204.9967677167611,206.72603819277828,215.1937123191849,218.8260788202987,213.91691038662435,212.36058167567512,202.3697308178199,197.0505935905856,191.49700363248627,189.7049395237158,183.58320145413822,182.8239629707586,182.529360292529,187.3178023472176,193.1264529781584,207.604548225412,217.2226169486547,226.4228929863716,237.4643234725254,236.76407687319966,242.1064185233251
7,2000-06-16 22:09:26+00:00,161.19987635400116,124.98412546792751,131.3218783152005,136.166880570131,136.10109535914177,142.15124621926466,178.15550760382393,145.66088480367114,113.39287514194481,96.89287896872597,128.3261776553569,166.9910258785863,180.83210542602762,183.593098088317,175.42929701158798,172.17594131527275,166.733190888945,172.9169963559188,174.48429791173703,169.19475570962925,168.31283296783073,170.2353082538662,174.2742786507306,177.03423789462448,180.52004125531363,178.63005375073357,179.51906133339207,167.57950984704883,162.11621169233229,162.86724688642897,161.71262750338602,155.44497508690745,149.7701179735309,162.02283968743595,165.7692808802974,172.75231332887483,177.64169869097054,189.8111098967994,203.49995149617502,212.2564629627347,208.44812222109618,196.74850814596934
8,2000-09-04 22:08:22+00:00,178.47387143322487,146.86680701443606,142.75742907284098,143.06375423519356,145.8818166181319,153.22035564845808,186.61107187149304,162.94861622459865,128.3718810350673,113.65372220016917,146.92987613359412,192.67786759346896,198.72178213015107,183.26704993711974,182.14147815783747,187.00189123561452,192.4404101974942,199.7361874395686,203.8214455326301,193.3043683713742,185.12944383560338,180.7906647406478,189.06672985387024,196.90585125153865,201.29468835602125,200.2313213907297,194.1590349370673,184.86485456635378,184.74702683740367,180.9926262651149,179.24417052251113,181.69180408960162,179.8051473523537,178.62766627844871,179.03160270658486,198.72301329553545,197.46515185344197,208.3811066572162,215.94494290877336,218.6747048917711,226.82405841468776,223.86959858223233
9,2000-09-20 22:08:03+00:00,184.5906383380062,147.92915004748357,145.8171718289245,153.92067100624695,158.7821328738102,165.8093226007449,193.94904601356015,163.19056711607612,128.28132529333195,120.9413700974523,159.55639470794273,197.749421546684,210.3372668904457,195.24687011796036,192.15901523440476,188.7146652983527,189.2023031017602,202.01476260400952,208.77419837155907,200.86097179402475,190.2721061088932,190.39353746220357,189.8055601412492,189.72186544022975,192.595750206356,192.5172502483499,190.070101383747,185.703371582166,181.94256866141427,179.32377997657164,174.20613097930573,169.3837939070282,161.97934164072888,167.06680389852858,173.74245307162886,180.5999244753963,,176.82986924327335,189.82064508100757,207.31537058357952,202.9079875870755,194.689783010765
10,2000-10-06 22:07:59+00:00,198.3261423438159,148.11300314834088,147.46760867064032,156.88079946286575,164.40970572443507,165.41275929589347,197.64166548428125,158.98088786772763,130.65684251919367,125.57084792310474,164.11044684756217,203.38700428126128,220.02078363490097,213.7888238879439,206.70543679432296,207.85048244039663,214.45802547183152,221.25153596716635,230.3196341223974,225.42074721313097,225.92910934043383,225.4139016156704,213.40698314087382,208.8361521733116,217.41747108521986,221.79067024897543,229.68546662247718,216.49678640678204,200.6812863437201,198.60182156030572,194.9917052662666,195.13676589264588,196.98217520946883,204.57032209215768,204.8493679904663,219.18754215167263,224.9598542109276,,,238.28524407748495,236.1805957864385,
11,2000-12-25 22:08:03+00:00,162.5351958009664,136.07995086241976,134.60339254264875,135.09460564970965,136.71545829556177,143.4055317848207,170.231240646453,159.58145154510464,126.79609793675287,,,163.51649149638445,178.45690561305878,,164.30103222679742,,,,162.27343859573062,165.79203715966815,168.14343614583967,167.40827296215508,160.05571810344264,171.8487454341045,165.71474206981372,170.05286829105185,171.18439219496193,165.69841081982008,162.99716943170145,169.52589952641134,161.560253116804,,,,,,,153.46186949921002,163.44335645949297,,,167.072783283719
12,2001-01-26 22:08:07+00:00,163.12335059556392,138.65337271588476,134.90824927351008,137.80879144873006,141.690693696319,143.60340798233386,162.2734539333887,150.14673368330222,114.35266387979765,105.56189272296265,139.41054525379246,169.07331807923205,186.06379970500478,,181.71102894643843,185.41463962119056,186.00047236401696,187.7051679520618,190.1159542635827,188.86199573116397,188.18350840057164,188.62627179414176,187.28052913115272,190.82694222882168,191.2415626174527,191.09301342750734,195.1637499647273,191.29272710011833,187.01802469754466,178.4970543820355,173.0243313700559,,,,,,,,,,,
13,2001-04-16 22:07:42+00:00,186.58426793381696,153.96604008031034,152.83377239774543,150.87679862498675,151.44929644571766,159.38730903066843,188.82792663332975,160.66192530141433,135.20272741682587,146.05878991762017,,203.60490101270807,219.31127736795474,219.24517651349916,220.70760767255587,225.87175265600214,229.28335541148095,229.42362415115844,226.32824054025753,214.65640675617874,209.69301603234064,205.89674703151533,212.16696403325386,214.08702770145868,220.78862058575555,213.00939237535442,218.99331869228996,215.02321933810154,203.1752836769177,198.66477193348885,190.57775604787503,192.97411354150756,185.01742359684835,190.8188215043237,191.55891536572096,202.05654324039298,205.63894543749464,222.32909871019262,231.12329919613475,235.27031667618184,231.25192123129477,
14,2001-05-18 22:07:26+00:00,154.79319913685293,141.47615238900855,127.76543134583218,115.6767957434378,118.33525785979523,,165.64074996935386,,92.71683736754734,111.75707242025206,,,197.86701740824793,198.7333034572058,199.95052564609378,212.01426669159824,217.86278147895456,216.9235010138192,214.09128009172565,210.46912210666397,226.79866695204407,210.92494673940558,207.53768066629715,209.55491636010157,215.1679846650154,223.298429301647,227.83939193495132,227.02102046014983,214.8711928195009,203.8832088632252,200.20749092163015,202.78376899092075,198.00507763399156,196.4362959798632,204.49934682272317,221.2030324914372,236.8402836881674,249.03548118426056,258.11924993846577,258.28415610338703,256.7221710096209,
