,dates,jap0068-0000,jap0068-0001,jap0068-0002,jap0068-0003,jap0068-0004,jap0068-0005,jap0068-0006,jap0068-0007,jap0068-0008,jap0068-0009,jap0068-0010,jap0068-0011,jap0068-0012,jap0068-0013,jap0068-0014,jap0068-0015,jap0068-0016,jap0068-0017,jap0068-0018,jap0068-0019,jap0068-0020,jap0068-0021,jap0068-0022,jap0068-0023,jap0068-0024,jap0068-0025,jap0068-0026,jap0068-0027,jap0068-0028,jap0068-0029,jap0068-0030,jap0068-0031,jap0068-0032,jap0068-0033,jap0068-0034,jap0068-0035,jap0068-0036,jap0068-0037,jap0068-0038,jap0068-0039,jap0068-0040
21,1987-05-21 00:38:12+00:00,147.5973714204784,145.42816837298616,153.873794248622,140.43759820816533,136.38343721193445,129.7052797604464,130.97822377863454,125.00915391597992,133.04782678503798,138.1234226271643,136.69579283076857,148.22631210701977,148.76048758437423,181.54436245375368,158.29815434342436,155.73762335066334,155.6220336992494,152.70826455076732,146.70142003210023,148.9020590090212,153.43525711330827,145.84311972738175,145.7858480813556,146.17136956109147,159.34339789172378,151.88969867903512,144.6964055175667,,146.18227924800428,,156.80568664503306,160.49185300277324,160.95453588556703,169.29093163550388,174.28437669564417,171.3174541333892,177.90945938464034,182.85521878287528,,187.6572004982105,186.29357126905865
22,1987-05-28 00:44:09+00:00,133.36841820133532,125.76878349230262,139.1363818269069,128.84453417463865,115.50524405135448,114.62803631265038,110.43676037991821,107.6122223517037,,114.69192679521643,119.6295148937925,133.61840165416183,144.223790799819,158.68051733638248,134.177368164311,136.239578893141,144.63640113359352,132.42915991811802,128.27200347418812,122.17160560228535,127.92026673377704,127.72965457251806,121.35570459452242,123.91567863263248,137.0782783133806,131.34143682786896,125.24149726246095,,132.6721407002208,145.4989292872023,137.7317639032311,143.17075680766064,137.38841066795828,151.48749503915028,153.76711863450456,149.12128577093358,147.26752082701518,168.96744906664173,162.90562544665852,163.2122552790237,170.43897453511772
23,1987-06-22 00:38:56+00:00,127.53792864505817,116.30084131721893,123.30977225914107,114.6182530425623,99.2107707925196,102.25325908117077,101.15243727423008,99.04642037764144,96.97256753539996,98.02575088727026,101.74922452641427,122.65678436918932,112.18620080245205,134.936463941759,118.1209957105318,116.51353981833581,113.6471799334599,121.31168399169805,122.54694570451308,117.38237151476183,122.89187909265513,118.87423779940434,113.81405324674266,118.41055157045653,125.68891020617541,120.0918875553686,120.15581299010141,116.67412868067818,101.47755374487156,126.58743394197472,129.0072329753886,126.56189608590029,128.41393525285207,130.8375515512252,127.7223963278834,134.32814247804296,138.9213765251486,155.18221700808306,,150.08104113091312,152.9352762819839
24,1987-11-04 00:48:14+00:00,136.52398302029857,134.09286303418992,135.0611089987466,126.76644742597881,112.54978943171007,109.18257175638927,110.59003764412093,118.16681273761769,118.45052611710642,123.6199335515843,108.75743512286812,124.61238765692966,129.9260578097439,168.15448312247145,144.61649561665482,143.43960017825697,143.12570024222094,138.57733918182586,130.6870465556916,130.8449629536834,139.06087166033615,134.65582041111116,138.70189784760814,136.25802167780662,129.32586949996175,134.71888015620107,139.49556602815682,147.1701138748666,141.84817151015375,146.75806494302677,146.75958787576448,155.32457690658785,148.79262227998208,150.70490650868246,139.96347192168912,157.96153256617026,154.53615428330562,158.72831374954222,163.3196901276042,160.4066772876797,174.7602030904673
25,1988-05-30 00:50:53+00:00,153.2438028276487,130.90830803766661,137.4858713597096,133.69431282316143,120.05548305231055,124.41560946846266,120.43762492941144,123.43918597447704,127.19162527429339,126.8116933170468,136.52808535874084,135.03997608911573,143.65728786042175,164.48567608220924,143.2412052142033,137.66400532340657,135.15341015053156,132.11581330926185,134.49106164929384,131.62370110622706,128.56314181796952,124.14649617787904,138.27824162768164,134.873732673703,142.8283112190837,137.88581295923953,127.38509937970876,,125.8257102402652,134.64493325937093,135.17313597612906,140.90461961942992,132.91722105693614,140.607379085932,137.19167937153847,144.35698957089377,137.76172030490054,150.430845504339,161.3641554606351,159.78068966023412,160.33536291703783
26,1988-10-05 00:50:39+00:00,142.83898312952823,148.06280966210488,,150.72769150401965,144.02147950510172,147.71775106643125,149.85243314163228,150.21490027188958,143.78772256121468,140.65957230466407,142.26161668510625,146.30783672210936,148.27109192491946,183.90319871525432,166.82346099361612,161.64732312508758,155.86476493159412,149.57831820353104,153.659591032324,153.1232800663773,151.66513101816764,152.2634897764,150.06125079397654,149.04592890556947,146.51432912133893,145.96270797198696,152.76567528467916,154.3227919367306,,156.64559063085755,151.3383381218189,155.46723304155478,157.83390227509065,155.38341077800067,157.62827879402127,161.92354717611482,168.18485935062515,182.28749045704856,178.12985802436376,174.94260860163698,187.1339002159132
27,1988-10-21 00:50:33+00:00,146.45466236282573,141.70857137716183,145.3047924965834,141.4198414608922,138.06002003880545,130.78332208329596,130.6519978661824,133.01250132572716,136.85541921182212,144.54750747397327,,139.38662124247963,147.00615534486315,176.35999243397393,152.8436921030669,143.95413656935162,143.52219253936084,144.15506036715985,143.3263965693001,142.48256769924384,140.20191836996275,135.65889113603512,140.38589263218486,145.78332743981517,,146.1496711699718,,136.74428487599693,137.20929820826305,143.3597891170396,146.7387869170526,149.84454866593265,146.8124140969211,156.58930809700365,153.84020098862518,154.07858085592997,157.8944444227926,163.98481783079222,169.21495958731214,174.4709429398577,179.80157358591862
28,1988-11-22 00:50:37+00:00,,,,,107.94891825583686,110.80517686241907,110.99657514724089,118.03703880793756,114.78371469060879,111.33219429630107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1989-01-09 00:50:40+00:00,137.89461111973333,132.99532826580915,138.4980230110567,130.75466300792007,125.64148445197448,122.63354816877718,116.7687883259568,,122.80484564736408,118.21863207776381,130.18333477146655,133.96836103692675,134.52816206464865,167.607659700276,142.77502527185862,134.89768571578458,137.4616872058854,137.99830718759617,131.13087503360444,133.14222561570992,136.61297241273797,144.52539309070517,132.934517136706,142.9896669992107,140.7245219925799,144.31650909088887,150.0054527741098,150.02798068270033,143.532626387248,138.3827148563842,,136.38738128928668,,,145.7675173490725,141.72110271435085,142.768572530777,163.2336022251309,,154.35761843748745,168.3793112920106
30,1989-02-10 00:50:00+00:00,123.08971080646363,117.48642374206904,127.12249419159907,126.38562020375663,119.0545975867149,114.83086347853978,112.48038218632264,111.40273943274771,110.4744024667806,108.5109138423005,106.35165982732921,114.98288833630956,,,,,,129.48964722096548,126.40904268354114,126.7254205599118,131.71498947637033,130.2628186844352,133.7943335831335,128.37921173622797,119.10838181632293,110.50509835717025,,,121.70685960515246,,,118.27083274032468,,,,,117.43226244032145,139.86184449720102,,,
31,1989-03-23 00:43:10+00:00,134.383111498746,127.8862173912468,135.01841338480193,131.41590590078602,123.37309560602365,115.15963178222383,118.32342183525022,125.89274924482537,121.51706312292669,130.4501887552544,128.41022834721144,141.84812486142397,145.4213889084535,161.6375757893951,134.6553382659198,139.10492107409368,137.73548747944108,133.18949063282793,136.645652009554,128.54473743360157,127.00816222257978,135.45547254504595,140.01817746396662,142.8854723989987,152.77657829875756,,,,,143.70073652257463,135.0726316957207,136.64847968402353,137.8608625500205,139.98327504281104,133.8861269388958,138.79137819596065,139.02850239139968,152.17895808374823,158.75718550267882,162.38295724899822,170.0855567841429
32,1989-05-17 00:48:52+00:00,130.34699065762214,118.47301948507318,112.96296022583225,110.77354937487262,122.45774695992299,112.3426503098945,115.74749781181555,122.98413790982683,109.04048158123861,,111.41647090792297,,123.75702422072399,148.89576839510215,131.11246109888486,132.0014791521925,126.20515151375264,128.88325942556887,130.75672861318725,128.2098946260786,129.07353429582184,127.22383764737253,129.76001437890375,119.66212893740865,123.14278345180762,,,126.81081222720849,122.31557783307886,126.7467574620101,134.37630323018797,139.96409914158897,130.2517493126954,133.9599686510038,131.61756266828274,140.4615189243998,142.91719413659916,146.69701086954458,151.7220724860264,151.50427155194126,149.07509586675687
33,1989-05-26 00:42:36+00:00,138.015185215259,130.99259906212146,131.86625283021178,128.78212778660694,127.0918335174323,123.12170767419013,124.95968542092753,133.64576682755816,128.73859539018852,132.25988450481137,133.59002735552676,141.6872594110299,144.73448166932354,163.08074564174632,155.53749204089888,149.32837962916162,146.08187231714257,146.60218334456698,142.2241453257823,135.91917554866754,131.6841712026304,127.28596264975839,133.68845143906364,141.10041671303804,,148.15449114584618,146.94272528500562,150.36391391876788,,158.26936706643065,159.15527022531725,157.56552331370835,156.49940081344755,160.02646221275654,144.81653728817386,153.91509236629312,151.79775346853066,154.2051232537316,171.19891880092666,179.16941805324745,171.53423421836405
34,1989-11-02 00:38:56+00:00,142.16567847024228,144.10198205677264,152.4495408192771,140.05145943394766,128.7676544912418,129.69828883399882,128.93442793205128,131.1648190542073,133.09329838042717,127.52938704333761,130.50999133512198,136.70103244633424,134.23379970827867,171.30785078881564,143.75541156332702,140.6749975992361,143.94198926772341,148.808885436847,148.310008696608,150.1527030292083,147.89682420727559,144.57655004569298,140.10273290078217,144.19107853325127,146.65886682752455,143.4569970341292,141.41595437826453,142.07918794994572,142.62504948201104,151.99271679652918,147.84473033945545,148.92735333747225,142.28911863561495,154.7261043746053,148.5163261209835,153.1020050247092,159.13738224689695,,172.8174602021729,169.45141268711922,174.93048682315217
35,1990-03-17 00:40:55+00:00,139.59710652110178,143.43566148433493,152.96815944645712,140.85796185540548,124.74266802659938,125.57310522202596,124.88758299918604,130.9442271739129,134.44172775228694,,139.62026049655046,143.5817449755652,149.64027856201963,177.6732150175839,149.54683415906015,146.95661240706232,146.36097393690653,147.32991534445608,144.05368761466738,135.2927473744519,137.58684991746603,133.29511888476083,140.89597457061598,139.50258089121292,141.63764393600655,143.70644999886136,145.59017453982926,148.10133081890513,150.03407055986895,148.8276552300031,145.57826686985183,154.12737584313717,153.2998634984348,162.30354732434486,153.19163627026035,149.05728790989468,,164.01531581044932,164.69159992971808,170.99947064717998,179.62669938790032
36,1990-04-11 00:34:24+00:00,152.4899306703829,138.87852975612623,145.724137253942,132.30377771384934,123.80152597882655,124.52291698625022,,127.47521291886254,130.02089529441838,138.4189074141114,142.50618017287184,147.53242089657476,152.7759757471403,175.21111657836272,158.09536481530574,154.04919776016186,148.0386056350037,140.68013599287468,139.7390328181863,138.92226546592718,135.94534545184263,140.76096689146542,145.3352890749069,146.2334625481377,146.664543713847,,144.67714742777832,152.15338642095443,143.54595197378973,152.17088083342674,151.861945758063,158.78597701544945,150.87184013398786,156.02036284393427,150.58752923588474,157.51344273893935,162.13810728023748,175.99839230716077,180.95914287747806,175.79287056830088,176.2717034200224
37,1990-04-27 00:34:24+00:00,155.87768106543066,150.74822068313316,147.86881285911522,134.30214645997347,125.30261407942716,126.57028349075513,138.78770564120765,140.94144545038748,137.9036264446354,141.9360668931222,,,139.66169061814895,170.13954414290865,145.8479146263341,142.9026080408131,147.8383891376821,145.48704419409668,139.34275033119656,148.7498219515545,139.52673211019666,145.78252271810808,144.33425653095097,140.4098804732439,145.38308668935062,153.0415835629406,134.9102404505176,138.91797438471013,140.63262523857458,136.55930011406014,151.96278741542818,151.22344509667568,153.0595127875114,149.44784826862514,157.8686996674687,159.79026100332996,161.9203064364881,168.18294712250446,175.71836319233077,180.77685426751864,184.74399666962768
38,1990-05-29 00:34:24+00:00,141.36448978640004,135.95771518702068,144.6002194528169,140.32798654931946,128.77239718340815,121.5440823034506,134.33592668158428,134.67098907676817,133.8013571291959,140.18686267299358,149.0371726298938,154.66535232332112,154.75842988585504,164.52711568341343,148.14500775537445,137.6033368608064,142.52378423144756,144.23269260456138,142.40031660813895,143.68228812369674,143.71538662211412,141.22746898046208,140.80132778990577,139.70040889928876,138.34006444955983,143.91267513161904,143.58085393298353,141.95796916689702,139.8333973234553,144.9818063304192,150.99698583254727,156.08329861232156,153.58527917834033,156.45754881424816,154.42240379392712,161.2366096274993,153.6804549946865,167.58954699466906,167.0873129857472,164.92635641407975,172.95778350223853
39,1990-06-05 00:40:35+00:00,134.88164581592855,127.51912163022848,139.43772209705028,129.58582890085484,123.52103618107144,,112.63405667887527,114.31813967456145,122.7657120809064,124.89092831216138,127.73014544397546,139.42353652934295,137.50018883759157,159.5131089135114,142.58146778767141,136.58190449291178,131.82771801134987,131.82794685702785,133.8124897071959,136.0951022220741,129.7477661942967,125.34844048587772,124.0572125874013,125.35792283271962,139.5736620564605,130.75651484103122,131.34229336470077,126.8792587972118,126.76509715567562,135.99301491992267,137.47171750824248,143.51881305636442,139.12044514806888,149.9073225581588,144.7649508606693,151.47386458561064,144.89203645850503,157.8068906467805,162.38420597358947,166.67547102628745,162.6016143611345
40,1990-07-16 00:34:20+00:00,146.94567406473928,137.4893437567021,142.90260982887742,136.47797077042134,127.49066785903834,120.61258938503566,123.58853183666157,133.5063507223021,141.8472629043224,130.6653687209949,131.91219686117475,137.56753675690007,140.58460173724166,166.2131423854932,148.76225891193855,148.23406158414625,142.627103683347,139.578397025439,142.7151311187164,148.9496040910841,146.9229916214769,153.2478326254681,147.10002813998906,147.61354243287218,155.20970007020208,147.27975980421485,140.66423074720137,,143.2813193738491,147.40423849033752,152.1964295581529,156.83901582875947,151.74977347212368,156.43847837966405,148.4766031129265,156.0808840759148,160.74768586886591,167.44077036584554,175.26972743266157,167.04700437499477,163.170482103372
41,1990-08-08 00:40:24+00:00,136.2641515260094,127.76013003783815,138.65017004862221,129.1155750470113,123.85294084084008,115.44456919737321,115.09065056812196,122.74963651679532,132.43047238505173,136.3337764833943,136.40353235593537,143.6887493260729,136.40276104710404,158.18251082505998,143.1886317985996,148.3466252300709,138.56240846924825,136.05006322218313,136.00926169756386,134.57291151769263,134.82968233730247,139.3570590695648,131.66803021226883,135.0914262773761,135.13074738205867,146.44688789242517,144.05726114418187,131.23670065340352,128.03827299237125,137.38382994779826,142.62265792110395,146.03974669807954,140.77149888798468,138.2615469786304,134.3940338255564,142.18662247975126,154.0092237531026,168.50185892530283,160.56171087407134,162.6535550575857,169.57356304052584
42,1990-08-24 00:40:18+00:00,147.2449823026048,138.99967042597635,145.70990830626224,138.43772978782792,130.88375404614547,119.86072848503397,127.68854221140668,126.9830268506914,140.23756513407474,139.57719578452586,137.2651841125631,144.14623826587732,,159.55083190245261,147.5160034480015,142.0827140029991,138.73145233091137,136.11458390426557,136.68198016142475,137.39373420388478,137.8825395512374,142.1635550173762,136.39945858874034,144.5826782734056,147.47479621197274,150.0501387181251,144.54960457982045,129.66035943981407,134.19628873365477,140.94021861439464,142.48470601044085,147.04852288470252,153.08551395017952,150.09131666279433,139.1136131366858,146.17737812739298,154.4792183976845,,173.77894935717387,168.6997500010772,175.4996327858712
