,dates,per0071-0000,per0071-0001,per0071-0002,per0071-0003,per0071-0004,per0071-0005,per0071-0006,per0071-0007,per0071-0008,per0071-0009,per0071-0010,per0071-0011
0,1985-03-04 14:58:44+00:00,254.6265131315513,251.68384797361506,236.31902064816126,233.41588636591393,217.10713884052427,202.8516716346777,197.64351692685835,212.32040170824183,189.85431365940616,,186.67911749724345,197.6679458328807
1,1986-04-01 14:47:50+00:00,228.02825479929047,238.72474368642028,224.72832341655987,225.75012729551366,219.10882320603045,220.90118787013307,224.93499727135696,237.71294534397043,221.16817243150646,,216.607627480672,197.78925585291972
2,1986-04-24 14:53:30+00:00,207.3709877741241,,221.9363628305312,,,207.77489836932062,213.77253037635734,230.0223025052473,206.29849536855284,141.2858339085169,187.43632360918463,
3,1986-05-03 14:47:06+00:00,173.4024485545695,,,,,,,157.31486009840137,,134.257807853177,,
4,1986-07-06 14:45:10+00:00,202.08102280083634,230.9552983672793,227.05323269755183,226.41265484671504,222.2834019414641,215.88349975209348,219.82801809227223,194.4883357944412,,204.66866107453635,210.73604951731897,203.86683155650982
5,1986-09-08 14:42:52+00:00,,,,,,,,,195.87019283673942,191.1865853190352,187.05398624705998,169.30165224911937
6,1986-09-15 14:48:50+00:00,199.23849062424057,224.16111273872662,217.35147615982908,186.64689390733406,181.23415893394065,184.4587713224133,211.25880413361563,228.56359342876004,218.19930610058975,210.97652831166135,200.5407737549029,190.45957406922284
7,1986-10-10 14:41:51+00:00,204.71030078269806,227.01211977303757,221.0559102250046,197.51939287608093,176.23056164929312,187.25950034943915,216.10115354192402,236.46950693752942,220.6526392189927,216.96861420069843,223.69957874234856,203.32059829482213
8,1986-10-26 14:41:19+00:00,185.13552126298237,219.08829666461827,214.87993449046303,198.54114243610994,186.2340980983788,166.80765027666575,179.00353184086063,210.7921034676239,206.69585286341513,204.21477375448342,202.45058211739806,196.34841906530943
9,1987-02-06 14:48:45+00:00,198.05422807586893,216.87339985714206,192.0923548011827,170.24123855244488,,142.09506057679846,147.33308762637375,,,,,
10,1987-03-26 14:50:34+00:00,217.62511470696123,239.00459259850498,231.98089128522088,223.51868053987369,218.47237936970754,204.85168097583687,217.94758785400728,231.56224784752203,215.21464544551162,211.5491634488797,210.02963916542603,211.21228715510608
11,1987-04-04 14:44:41+00:00,185.9149097727953,215.84119615890836,214.68859305195684,214.41180235912614,197.07335316308777,182.81594217488754,188.57913672113946,206.55429454436057,194.00561893923128,186.70982664534733,193.829509810308,202.21044380439287
12,1987-05-22 14:46:07+00:00,183.03595582004962,206.08178957144526,215.2022463695697,209.09623300545695,194.25515009921259,187.54031780624226,191.683615945054,219.11886945781654,202.71082090602684,182.87367397162282,168.41302843017309,179.06480043371275
13,1987-09-11 14:48:52+00:00,,,,,154.71567038753693,138.36552330110436,159.95246687655722,,,186.371980488472,167.8214745316946,
14,1987-09-27 14:49:14+00:00,,,,185.5668554478728,173.09907970222602,175.58492896276636,185.41030520233215,209.55600382840163,208.60016574009066,203.73096479169826,203.82818329946417,191.12373329414777
15,1987-10-13 14:49:33+00:00,,,,,,,,,,,,
16,1988-03-21 14:52:05+00:00,156.35427083994406,168.71680264965934,178.66637387459843,168.6274877349795,156.59071143702903,155.11655468231868,150.18238881159778,172.77409308340378,,,,
17,1988-06-09 14:52:38+00:00,174.45021899711242,200.17532563471178,199.46464585807956,195.93211740798574,,,192.59792678455412,214.67503991966922,212.72545098842957,188.86634157574457,183.616940452979,187.6355330707458
