,dates,mex0421-0000,mex0421-0001,mex0421-0002,mex0421-0003,mex0421-0004,mex0421-0005,mex0421-0006,mex0421-0007,mex0421-0008,mex0421-0009,mex0421-0010,mex0421-0011,mex0421-0012,mex0421-0013,mex0421-0014,mex0421-0015,mex0421-0016,mex0421-0017,mex0421-0018,mex0421-0019
0,1986-04-02 17:01:36+00:00,266.9469754924611,279.27653678754984,281.0338626812141,285.22144458900584,277.2477045142806,275.9182447155906,,273.02886042380555,277.13176936114706,281.50221000319686,298.11698997586535,298.9698808212904,297.215482468391,287.2066233137134,280.55048432236674,286.09002800171265,280.9207906289074,272.26139026598844,276.0343522224506,281.16295948642806
1,1990-03-12 16:56:32+00:00,238.80245574684648,250.16758268007342,252.25083462120324,247.48885142687578,239.95815327454028,247.90459336710956,242.38026320724032,236.11943902685667,250.56179423184315,253.5247395707814,263.4046639678098,263.28809799818174,258.9606517455401,256.43216201246895,260.2763324511713,269.79664583879344,262.9522608729393,248.79506173065892,251.82479716456527,
2,1991-02-27 16:56:55+00:00,243.77141279344713,260.5727352446036,259.28689209240497,255.307476235158,249.13265198352258,247.7949206245146,251.16858955681323,248.10247270305445,257.0194847364223,260.7046892069985,268.00812948520337,268.1077469136346,273.7677189517616,270.82714440273367,270.9851533480903,267.7108596239142,258.23504896268236,250.51095744927062,247.14644542081453,245.46483763587142
3,1991-03-31 16:57:31+00:00,258.6766696108311,273.3810750767865,267.83935482120313,265.0277836032718,251.52943632855343,255.42770811125072,259.0611543267359,249.25529124883408,261.7056328231628,265.6462029319008,273.14069096507427,272.8833705987904,270.38973423117704,267.2711877821139,269.6071907153055,266.8275587681029,253.93328110172428,251.0646797802308,245.7531547651813,
4,1993-01-15 16:57:31+00:00,253.1426259009886,267.2833999863449,275.68288683713575,269.0233302972438,250.42794059500588,246.21005421287168,258.98306433278196,256.18349282359713,268.44040525360015,273.7176172011327,275.4334687120374,278.09823093429395,283.1046977605626,280.51895683419184,280.15816264333796,270.4454088501253,265.67800409480975,261.7652154776312,257.7656930224318,260.74478700006495
5,1993-02-16 16:57:50+00:00,269.9263696769369,285.6834915292289,271.7750794049829,264.3143931652124,250.2262593153958,250.15320437044642,259.76407425386867,250.74313440062167,262.4888174025102,264.1026336488395,277.38229294920944,275.7284292039551,273.41943546137884,265.8761310882453,269.11144760024,264.7300497060714,260.2283915497651,,257.0406627744877,262.3728098163414
6,1993-03-04 16:57:59+00:00,258.7199944219751,275.54111991878835,267.8942462476252,263.58955884884585,252.8315556651256,257.3984587461314,255.66294796522553,245.54667518116526,255.16323541411475,260.7886500450735,273.3500146416113,281.71848458485715,274.50831379316645,271.60953695384416,266.8530626374786,268.21297973568676,257.4869745220184,256.28276810718,251.13346728612686,261.6907562967636
7,1993-03-20 16:58:04+00:00,261.6846904399722,274.004232125733,276.1761108904001,268.7118734853882,262.85594101543484,252.75845621375942,254.12628765297066,246.8764766980771,262.77454492749894,263.0877181002403,280.1109810759293,276.781018449238,273.7351301274881,267.02130040965756,262.2187049547731,260.5598595241719,260.76960478613177,251.8496151801914,245.6197511044029,
8,1993-04-05 16:58:08+00:00,255.1828795467007,270.53948503381804,264.092834889229,264.13521045163225,257.56392838617234,264.3753448257443,256.2653661162763,248.6178848260032,256.37126929363154,258.40144663419295,266.6105501607516,273.3863853153433,266.0376896731008,258.7994130428931,259.4158470456218,260.5477423448173,254.96585254678214,255.1611388431954,248.09218201428175,
9,1993-04-21 16:58:17+00:00,246.16403328310412,261.89785072121214,256.05334391331775,258.2918815284934,266.2971597249037,264.1216072700955,246.0336383232402,243.461081670056,251.1644288730859,255.1503245371453,259.3198906445246,268.4561735393439,259.3245210099327,261.60999748126824,253.38913027131122,256.8539414891043,249.10912982617793,244.73193473964062,236.63426209696553,
10,1993-05-07 16:58:20+00:00,240.63482633972137,258.04573697527377,262.0709310812689,252.52200255539364,253.6963621108332,254.6617803435388,238.93972866707685,238.25056261401386,249.11041272389093,252.90648070694627,252.1499279087481,257.5812331784563,246.8486654941413,250.01756318785522,244.56728362532334,257.48764132008995,243.19770631998588,243.87853630073676,241.22420791074092,248.53941073159862
11,1993-05-23 16:58:24+00:00,248.11454603523453,272.776453581458,267.55366242555397,265.9842435067991,266.86093706393376,264.75261342090164,247.31566207514743,243.35525520542396,253.68037702509605,254.60329399404577,261.8295794440369,262.4682857876484,257.031319557751,254.43587134555582,256.42276535169884,250.67092266109177,247.86632463431954,245.30958406454124,243.29882753673965,240.34571213980365
12,1993-09-28 16:58:10+00:00,228.103238965159,221.19356992833033,218.1800436172861,222.21375872711587,223.81244131313568,228.99252275674678,226.371819903755,226.6369875054141,241.0056919377975,246.0213664873256,233.7459379425326,238.87186501573592,230.1371673280342,226.10573359688942,231.22034982917233,240.16781508743634,230.9977905917069,,223.96679256960897,244.66582697777307
13,1993-10-30 16:57:59+00:00,232.02090758657172,220.59244760784446,216.47518556049766,224.1806056519165,224.01409557698258,220.1083550050467,227.97831587833883,231.1790000237579,234.7055693166701,238.60834857100156,233.3701558713076,238.45203670566121,232.66915000384859,228.84795419503894,220.20982960821175,237.25330199538593,228.97711500341404,,220.9164396528496,228.228428438717
14,1993-11-15 16:57:50+00:00,220.20593779320345,215.98361486336373,216.64063227205804,224.05735281302782,221.0568819015004,217.02211994929803,233.50577299746533,229.50836493866785,234.29969032493352,232.64453094161814,230.3246980309026,226.41347979690386,235.58987487425475,234.47216903158267,224.39660356099887,231.99110527067666,229.26219940094924,,221.5101117528193,227.71375381210035
15,1993-12-01 16:57:47+00:00,211.66150813067597,211.36030550685973,210.66468289905666,210.19854336048286,224.07543504251365,210.91728177105483,228.76954070439103,222.29720080030597,228.51474150306194,225.66814742313426,226.4032475666354,225.87697884797115,223.2833976468212,222.3668483155687,223.49832818052846,226.21354901031583,223.35187023238348,,219.66393017316003,211.3246384593342
16,1993-12-17 16:57:40+00:00,225.2545151981564,227.02412202054796,225.9176241166134,230.38171079933778,230.46944894528107,220.93681843184987,231.58034701113684,234.38813218126796,243.6781252494441,239.61709093714305,243.73314518589925,244.7751995570426,244.76031281007877,238.9724831153084,231.12715794940726,235.35767647820614,234.09677161981722,,225.74801106288447,226.85096123144686
17,1994-01-02 16:57:28+00:00,236.49697189652795,235.8748037171981,233.45874227798902,234.99034526149194,227.17559915207244,232.67331493008624,238.16589833417294,245.53930001516687,248.48313112118268,243.5503000325767,247.5922198943827,254.2341124198928,245.72161061014273,241.66159230274596,248.70406260866716,252.16456275232193,243.93932532217468,,239.42614217393367,
18,1994-01-18 16:57:12+00:00,245.61090805333606,253.41839662082015,253.49639668333117,245.21662608565913,240.07239676325634,233.6493697573067,248.95503602237358,258.04977280822754,253.1155891150858,252.80526732028187,258.90563736750187,264.8979924820981,258.41112887763904,251.200944091132,249.95727475101444,257.7688477323956,254.32763863738703,,246.1720855911957,
19,1994-02-03 16:57:04+00:00,242.08778579995203,253.77141705959258,247.23758702522673,248.26122357720223,241.98047083688036,236.80766795846836,249.52715985248682,250.87259585200965,251.81072805529868,254.0010827991656,260.8785994291096,264.6805944314582,259.6186582634502,255.6190241870899,258.9011018824589,256.4305518343983,252.21161193051364,,243.39029032873893,
20,1994-02-19 16:56:52+00:00,244.02463151036346,255.2093206199106,243.07092183666836,242.0039099696441,237.75743522040563,240.75835557352192,253.05517309898778,254.06240850501723,253.32332133412825,256.2363805491028,263.28290958921804,270.1994763546805,262.67332633253045,258.758678218321,260.4038810857952,258.9327381039344,255.36552338820857,,237.11624590694328,
21,1994-03-07 16:56:37+00:00,261.71280653114627,275.1931449645851,267.8331367565633,263.70448750868957,250.6127611026777,253.95982057042076,258.29270283388155,258.44524331152934,268.53084651555207,269.9675646086315,276.6315436245278,278.5454193542749,271.36625367752333,265.92467453494965,265.9599766852341,262.4835041587585,259.9180395446632,,256.94167323192664,
22,1994-04-08 16:56:05+00:00,232.62505093676543,246.79821637725814,253.63075101706218,253.24232843920998,248.30118040460377,244.76567559897745,244.88866925183504,230.39602494138745,230.38492907178198,242.6270052958909,245.70346685395964,249.73915191592164,247.32302734484685,243.10802866866138,244.38339254741746,243.69204453243492,236.98117987957463,,230.59105615946586,
23,1994-04-24 16:55:47+00:00,233.96701568112678,249.06616526385181,246.76055300449823,258.1648698275802,249.88072191907762,255.8842435297197,240.11071627645032,238.1416779977979,237.32103229278025,237.99747723539087,247.28765047222305,251.52315208575595,246.90685894171077,249.9378246743938,241.45252248702832,251.52065141147162,240.8578723194159,230.90497918384233,233.5306641047286,
24,1994-08-30 16:52:50+00:00,225.71629241199773,228.2686685952388,236.36993401051222,240.2279085004505,245.5094552218489,240.07827091908888,243.14411543351525,226.93897009682604,234.72171889186325,237.83543100570088,239.59375656235508,245.121728633782,241.90030497766838,235.07806729627524,240.95713088885958,240.6177931260425,238.32695085544157,237.71000095576272,232.92860142321118,247.03796704957526
25,1994-11-02 16:50:54+00:00,226.1930334353464,234.12393654091034,230.53002576217563,233.67717728525906,235.6249411183265,233.2972066321565,245.70961336639084,238.12195235253216,237.81730365313518,240.3807342181148,239.92653125367855,244.52028931833155,238.22591949006636,240.3165732142034,244.4066761675034,249.85236803786213,248.84279092267957,247.54223193543078,239.60380233451292,246.37025738048055
26,1994-12-04 16:49:52+00:00,230.15548275586025,240.47200148634698,234.41379003494666,240.51953484837168,223.38239754388138,222.7368135289107,230.30013517304195,236.76014428204584,245.08837879454424,244.13313817037897,244.52797768747922,245.23355913089938,241.6432095725214,247.39144153902896,243.3752285345605,251.81941551035624,245.28911885703914,243.19324792156036,239.8646536857471,236.72065173616707
27,1995-02-06 16:47:35+00:00,268.16237754507426,277.8205842476476,272.2427515076942,265.2375053325852,256.4925595921574,253.75952984792738,252.84853194344396,250.72010946869472,255.26057862832087,273.8463838500112,284.00475095402874,276.4021139071696,272.05925634145683,268.4941814835384,262.8720747362196,263.2796088348976,254.68242221127497,248.8648942935663,244.8780549887926,260.7493097496043
28,1995-03-10 16:46:19+00:00,272.86130621841687,283.6560861861126,277.7885479852729,274.8312643937799,276.9048173709539,273.00706740205305,275.67034626812057,265.59967607679243,266.48157380318537,270.5785416502225,282.30670278110796,279.2230464495388,271.09092271595586,266.92376822626244,267.9764187424767,270.78591026017745,259.1647998545835,258.62360344481044,255.91547796198358,
29,1995-03-26 16:45:39+00:00,255.185516957457,269.744683459213,272.4211391220882,273.027188409669,270.0391483796019,272.4242592952402,269.1418113655066,245.92963620753736,255.1403355619395,260.06151004663354,264.0262708342603,267.4018929141356,264.6417062470532,262.6271276261517,260.52615182479923,260.33640023033377,253.74362451010765,250.70722391221796,251.06502839105386,
30,1995-04-11 16:44:59+00:00,252.15061495658955,272.2262231396707,265.5140454177829,264.72069537376495,264.6873288255916,267.7641813545672,269.6803214689716,251.10447328220954,252.42439930955908,252.39032017225145,266.1349467214589,269.37546289463285,259.16370151255796,252.35886139622517,260.03078313648587,257.6948698111164,251.50491128326888,248.2792769881857,251.84893715743908,
31,1995-04-27 16:44:18+00:00,254.09342552257326,272.17000673929397,268.80148845705804,268.5299844882579,267.5122217935829,267.58927516842573,268.37231457803875,255.49448495333561,256.8618729772038,255.11072310259894,267.3341995099496,265.3987482691044,258.60461842712147,258.9535108405819,259.6152417025288,260.64327427802647,255.81120192649377,246.93906384507852,250.6563633061299,
32,1995-05-13 16:43:34+00:00,253.57471505964622,278.82797445515035,272.07116220598107,272.2978407558733,272.29072712117943,270.2679943705009,270.1968961299824,249.32639043420312,254.389598852789,255.37956687634974,265.22503077419503,268.90671959611797,268.22790957111687,258.75834260303486,262.1227411746126,261.16143552138203,254.82450188258824,252.26301721090417,254.09733470108878,249.42002343893037
33,1995-06-14 16:42:06+00:00,228.72013096243018,239.0231059377353,244.19191262310403,248.5836971345749,252.42462119596053,248.51886873908768,251.64471671935019,233.3280100534934,237.53336093672115,239.74114875359075,245.3578048125795,246.17237821222145,237.5830793105716,235.9551247791032,240.07314761555477,244.97512650694088,240.76026684872357,235.13386126656593,237.9907423013355,232.55050786897215
34,1995-10-20 16:35:58+00:00,234.7482153111037,228.43054195933848,231.78940924831164,226.1974567012481,228.325578634419,233.85876706314096,231.36726979933667,249.84173039567298,250.46516077682665,249.73288688131868,239.79755475699295,252.60265610592887,255.33991007008927,262.6053334627431,257.6055842716953,259.3933320361735,248.2613152387745,,243.31626475478663,256.3381415269014
35,1995-11-21 16:35:33+00:00,201.26354475294818,194.7065184122498,195.57086946692255,,,,,,,,,226.6530718219597,241.57481718881405,238.00150608698146,242.75248840032665,252.89106604211878,249.0838250183414,236.51794725166218,245.70799240633596,
36,1995-12-23 16:37:34+00:00,212.49163183638893,218.73633294901586,221.37426174271585,216.4629409007419,217.34212686178364,218.6079604359031,218.54051854672355,,,,,,,241.57383579188144,243.87743945917137,238.3421162308225,231.9668806583391,240.65692550124712,242.48134841302831,246.9366787657854
37,1996-02-09 16:40:57+00:00,227.94862604813898,241.3316546647446,237.95751164863924,246.80279934044216,239.29553982665402,246.6242967435181,251.5365783549157,248.84767905425713,255.0260253225993,268.17823379611445,276.4471450099643,283.5016552264419,278.5001496489703,277.5116303204944,277.53694656052596,280.68013097634247,272.1510548180753,271.17028988566267,270.59243521831115,267.15405901006926
38,1996-02-25 16:42:02+00:00,238.08534399294305,250.2096534428445,243.7315303385288,245.8826498918109,249.2073327610215,255.5109791428809,267.2410712757209,265.5263865382732,261.90302432038925,266.39090063006853,281.4762682062135,286.17981209695324,279.66216704007604,278.9580556008533,284.67620880902405,287.4375342932341,281.8224112718229,280.07136482001386,279.1701508088139,275.4109239439896
39,1996-03-12 16:43:05+00:00,251.75275737917124,258.14326801728123,249.08035713357722,255.36214915417145,249.25481119347282,252.4449506335594,263.7800834190223,270.17627353926287,272.2723492498607,273.4755856642278,286.8394429619455,288.68623792473653,286.27978778339485,285.2381507595861,286.10972551819606,284.09301083252967,273.59295792327936,276.17273217753234,278.55666641890303,276.0841011376721
40,1996-04-13 16:45:06+00:00,246.92964277109436,243.60683797505777,246.71594694576558,248.90741776770687,258.4295534806737,263.4934408125219,261.1226271459448,254.60385983314043,254.64815618818136,260.0149206289577,275.3014273125696,277.75501274139697,274.54880808153837,271.2338637917446,285.8116349112249,289.84261696844135,277.33561132329834,280.73638239883894,278.6099621130371,274.2851096879976
41,1996-04-29 16:46:04+00:00,234.4662644932186,239.72858442926182,242.71053908193795,245.61318912223015,248.70946407351596,258.2096838748838,254.68617526869878,241.96599802747784,246.79756766194595,259.6234875541178,262.51616107094446,269.06600541515405,264.62403533173466,275.77424245325744,272.0017959208418,272.290724844664,271.97386927916165,273.47929101325764,272.56127931538697,266.1511328770706
42,1996-05-15 16:47:00+00:00,228.62770480061852,228.77731431235603,230.42608293807228,233.15854336790488,236.36087731748785,243.20030674562094,240.95174774817897,236.91974182476378,237.88006658484818,233.73185681176142,238.57794735116116,262.4979411060335,257.25866437343,240.03520271608056,241.34457615717668,250.84294629152652,253.03594553386122,257.57319914742357,261.0696803604062,252.46082144958262
43,1996-06-16 16:48:47+00:00,228.9038096748061,224.11619264052797,225.5757183156668,233.1577682866552,239.1262607328743,239.60473675706368,249.3093733962039,230.44220015411423,247.12181015618205,244.91804196700872,254.44988020529888,253.07890537663576,254.4044283368723,247.3918467310549,253.39063141569443,265.51783602724356,271.20490456633684,260.9447867561304,267.8898858618078,
44,1996-07-02 16:49:37+00:00,215.5520839024524,214.79112766071955,214.50560702146655,225.21005292206732,228.32046770967048,230.020584042128,219.23790602916944,217.45575420620696,221.24939217463415,224.37652331270172,229.10172732066266,238.22663808071462,235.70950036400444,233.77039373516482,235.95599173264725,250.68968350205415,243.57959744868378,241.820880365825,242.88230598857564,237.46980559149577
45,1996-10-22 16:55:34+00:00,233.62806656300577,220.43530168253437,222.92712884487023,246.86107673965898,231.67802669018704,248.49376072860335,238.89243199635786,244.44150968289887,244.48268429195136,245.1671177112268,257.19611876429866,262.8883991405028,245.86643345374918,254.38619054883424,264.78851756217574,279.0009532440423,284.80234790408736,277.1933933559941,260.9495383214774,
46,1996-11-07 16:56:20+00:00,223.49309121022745,218.45684924473463,223.73260936021887,226.3889399212334,232.25460880898152,243.8647727095797,243.07537689195397,234.21424569928172,233.6465228759551,241.01379712758805,,246.25062341183985,246.80018741281765,248.5394300862331,267.09661095239045,273.0866697263932,268.14740069555415,267.3546621088482,261.3199045577456,256.64588320715785
47,1996-12-09 16:57:51+00:00,223.39142897337825,229.75032436298775,236.10892260199088,235.13510709992232,235.5676101184486,235.61856627268173,240.73196125876905,238.66763896420184,240.73102046925612,255.46447833672065,253.6107021791357,250.13261301758922,260.5960566310634,262.8972152801558,271.65762467967676,273.99562220535154,268.3117539043647,268.7946683281715,259.9887424905113,262.932993420024
48,1996-12-25 16:58:36+00:00,225.49093061277563,229.56603475468984,236.51083688316248,230.63530377169837,225.03123182393213,228.99555077239336,237.6733639219188,243.4346127860614,249.34331836454882,246.72953182547425,251.52110907628384,253.22811829052995,259.47917940591765,265.0315225085245,264.65543555573583,265.9829042336227,265.4856846319358,259.32362052669873,260.0977807711801,267.8082991044372
49,1997-01-26 17:00:06+00:00,230.84022881388793,245.32637666650083,239.99061854695435,240.50059108432345,239.2392139329405,245.13338417094386,247.22707302793268,243.50634954779474,247.63048255054647,257.0929290039277,258.9677695158244,266.1172229248442,266.0448459094204,264.13898996178114,280.8526410992246,277.6278662128525,269.8068701109863,268.7826916704237,262.1523681902644,255.28454015282517
