,dates,mex0025-0000,mex0025-0001,mex0025-0002,mex0025-0003,mex0025-0004,mex0025-0005,mex0025-0006,mex0025-0007,mex0025-0008,mex0025-0009,mex0025-0010,mex0025-0011,mex0025-0012,mex0025-0013,mex0025-0014,mex0025-0015,mex0025-0016,mex0025-0017,mex0025-0018,mex0025-0019,mex0025-0020,mex0025-0021,mex0025-0022,mex0025-0023,mex0025-0024,mex0025-0025,mex0025-0026,mex0025-0027,mex0025-0028,mex0025-0029,mex0025-0030,mex0025-0031,mex0025-0032,mex0025-0033,mex0025-0034,mex0025-0035,mex0025-0036,mex0025-0037,mex0025-0038,mex0025-0039,mex0025-0040,mex0025-0041,mex0025-0042,mex0025-0043,mex0025-0044,mex0025-0045,mex0025-0046,mex0025-0047,mex0025-0048,mex0025-0049,mex0025-0050,mex0025-0051,mex0025-0052,mex0025-0053,mex0025-0054,mex0025-0055,mex0025-0056,mex0025-0057,mex0025-0058,mex0025-0059,mex0025-0060,mex0025-0061,mex0025-0062,mex0025-0063,mex0025-0064,mex0025-0065,mex0025-0066,mex0025-0067,mex0025-0068,mex0025-0069,mex0025-0070,mex0025-0071,mex0025-0072,mex0025-0073,mex0025-0074,mex0025-0075,mex0025-0076,mex0025-0077,mex0025-0078,mex0025-0079,mex0025-0080,mex0025-0081,mex0025-0082,mex0025-0083,mex0025-0084,mex0025-0085,mex0025-0086,mex0025-0087,mex0025-0088,mex0025-0089,mex0025-0090,mex0025-0091,mex0025-0092,mex0025-0093,mex0025-0094,mex0025-0095,mex0025-0096,mex0025-0097,mex0025-0098,mex0025-0099,mex0025-0100,mex0025-0101,mex0025-0102,mex0025-0103,mex0025-0104,mex0025-0105,mex0025-0106,mex0025-0107,mex0025-0108,mex0025-0109,mex0025-0110,mex0025-0111,mex0025-0112,mex0025-0113,mex0025-0114,mex0025-0115,mex0025-0116,mex0025-0117,mex0025-0118,mex0025-0119,mex0025-0120,mex0025-0121,mex0025-0122,mex0025-0123,mex0025-0124
0,1985-02-04 16:06:30+00:00,280.3684926422564,218.03926935829975,177.69356390560995,169.37003728107754,163.216557100107,162.75199851147397,169.13729476974686,183.13592049471615,196.76229586200057,208.0108461082984,208.64442164301937,210.20195552896408,214.33084068603884,213.06980331639082,215.04602151138508,212.85550030276744,218.9902880982561,225.64490453426484,230.91310301936815,234.89259406330766,237.01668031496942,236.80277388822108,233.11357220898896,233.620160144175,233.14846779457397,233.74678003844642,236.92921843489674,228.2606392638365,224.7225552802097,224.66692895452198,224.46405138947193,220.59597435858055,214.7877631490464,211.31974523774974,207.6296654330723,211.9900848398869,218.31315631685075,223.00956787509122,229.07306043953295,228.14567745320247,230.53149416647315,229.57502605941292,236.0969346361983,233.59087088276877,233.80014853246493,236.12010468952386,234.1257170455142,230.3892957101739,227.30057111866,230.00141948612287,222.88653717791644,222.04224296863543,217.96962241346708,216.32425822532042,216.5287351975353,214.8127534007345,212.6892364210079,208.22444700874112,204.22943093220303,208.7349298655371,202.4562238898136,203.34613108226668,199.08558106627686,201.74318946034614,197.9947420923418,196.59076489618283,192.75360429762577,196.30642546361707,191.9250689171195,192.48586230211365,181.9008679874378,191.2151264651889,192.49016534937292,183.16608548013429,186.8181356803254,182.94700588621413,179.31647228983945,180.89597315147626,178.92754045909126,179.89189442604768,181.1805159291061,181.3315107474215,182.52292030124974,178.23196549478757,180.65007115705504,181.94662794641602,179.37858075005866,179.33599982287487,169.15230228730513,181.0118759931742,174.87318543049997,178.65263153013998,174.48718815556748,167.4314134901674,173.59915568922344,169.66556590677527,172.93520951337405,169.2994885692074,180.60117262829468,180.8356559862699,178.833107081689,177.088293309462,173.2950563558202,170.62473501147167,172.74883199092375,172.43305841342402,178.81725965339712,174.21736293618517,174.137930408606,169.10989616325006,164.53754239016715,158.67485253019598,156.94945347105414,161.10034734917267,158.2426798407325,164.91045482293276,158.46997386486743,157.23554869760423,154.46978360828922,155.5698297554854,149.35996975442902,154.63162448977144,144.141493563895,171.22352776267874,320.1578710550248
1,1986-01-06 16:03:38+00:00,262.4763361902523,219.73500236653982,170.22519805969287,162.9073664842789,156.78361538741441,157.0533176788657,167.02601143681534,177.75148974566574,198.08439282691634,207.73387335661445,208.1228792329426,213.08458186029637,211.92668413816875,208.90801606952928,214.73719336952368,216.73756506372996,213.7305369784143,221.08612907334555,220.58777137303557,230.36401108873804,226.53007170348369,229.26473702088808,226.39147875264507,225.2413157533164,225.1496669460807,225.17208073474114,223.27910037529145,218.6842930560392,214.91771953296012,217.80699458422322,216.21732710061758,215.0836945279808,204.19109117280945,199.53558340762183,198.0258022552555,201.85601230979657,200.72976820200844,203.85024919946306,211.86797424855442,211.49749410744303,211.4442707675871,215.97691111266036,216.58218821255295,222.07091992984758,221.3669317654724,215.24697739823065,214.5310357480659,214.6594056114202,215.94953272335013,213.48738654586447,213.86656329724812,213.4232272630278,207.9872790022601,211.08095897014414,203.22012306047228,206.68902082725975,207.37850877891847,203.60347376038905,199.9094616577224,204.21031473266257,200.28667504772716,201.35747153288173,199.83400226485406,194.88397229913707,199.83973990709129,200.65515396204697,196.6886356236931,190.43822599983864,190.1715102452609,187.35097669619083,183.22965679273545,186.03211920586475,182.09485705152215,179.22596922291612,176.06352682762875,171.88333867842377,172.7853596416725,166.19729681172453,170.44228415896285,164.81837484483404,162.981413634086,169.352082437602,166.4323605405389,168.1957419052529,166.65702375780532,167.185436960525,168.32563280540404,168.78877179785468,163.69922736817188,165.8858883444466,171.53602674502812,167.73802882413688,167.66604450241007,163.8190376726623,163.98085885361692,161.1659141971533,160.47930848406776,161.71844269067535,165.35122032881625,170.4825885429762,168.86190597465432,167.50367727742008,165.44489994542832,160.43754990843166,167.7476214737028,171.00345647942905,168.3470662998635,166.05977693648833,167.53402968866465,163.35920336243473,153.50895776627593,154.86278645013562,157.2651016110604,153.23678200390938,152.4554073146798,156.3305460898215,154.36652773536517,153.22002425870502,150.39146860274641,147.60026771358716,150.04897986497897,145.93392548810246,139.9091543462124,,313.4421212281583
2,1986-03-11 16:02:14+00:00,270.4684526597864,218.87633771099155,173.07330469051539,165.50579318404397,168.08467281813745,162.8282156017566,172.8713337553614,183.04798165259876,195.6040090062723,209.79591123950445,206.9584169039248,212.27458091645886,214.25419836966552,215.21212082586368,216.7354301631144,214.99050896681982,219.991053229538,220.9760464564473,225.66533301400747,229.25850770618095,229.8804219521008,233.87572176603487,236.4046821564469,235.7929312796257,231.59636790712207,230.62972507430982,226.55612772552954,222.63629685924633,221.70269570027673,220.1079707976139,224.26593784480391,218.78506927420963,213.91181933425648,207.94397453036328,207.47795128570203,212.2598174790019,210.53937227582242,217.0283933519495,214.50447262635674,224.9454712100324,223.07609665280805,228.03969255097684,229.3211264493429,232.17897955506533,230.94585696894165,227.46201840187706,228.64844660828854,224.91122324447028,223.37532418902782,223.72902597706255,224.81309549084685,221.60095803742433,217.0007321831174,216.68842493439578,215.4088532103109,210.60796015508853,211.64652924373476,214.42747431843642,213.43214389943745,208.43477548070325,207.36357412001058,205.54662503756737,206.70409985654138,207.5390847574678,202.86768577498466,200.22395418735846,199.08089108759935,200.5993035887533,197.23890460097104,193.4671163982449,195.40684998156308,192.3832294302729,191.704622433239,187.7863336775389,189.31423938860226,182.42044013155686,182.12789222042176,181.44304259840368,174.52413848751257,175.03426028239653,172.86037687396103,170.87066537516048,176.19333275317157,174.7333832723793,181.76935714072542,178.09846510636507,180.6387448697765,178.34800073727746,176.26243358011087,176.28466467585108,175.10285092887014,173.6559347877202,168.94071643342423,174.55538643936526,169.67958015708555,174.6359275006044,170.62580884941733,171.6187616534239,174.22869287812378,177.69003194530688,174.63903276726984,172.7495068611968,177.7515894940981,175.58338671178586,179.31034626142082,173.11417716635532,176.59585096762376,182.78914888521248,169.91001748510547,168.99968064842503,164.39337158518688,165.74235436415606,167.32016616220398,163.79495612907425,161.79780643985586,159.8159681933555,158.04395304806476,156.52060594899416,156.23167051959732,155.14702529142014,155.924982695091,155.9520584103383,137.4049550142748,,321.3754739350262
3,1986-03-27 16:01:55+00:00,254.60985660382107,206.67387074981798,159.53686650217392,152.90774315940132,154.94968506214698,152.8810623845062,159.5581485269887,172.47291166518028,185.60062153503637,197.21461354607206,198.13058766475976,204.49941820534238,206.6488220610899,206.08235210577672,205.46436526490217,207.44346784595157,205.74503413666937,215.48602655352713,213.00711325190832,216.95029417807373,223.7614620461451,224.65229263091993,223.5587902831778,219.72197945999483,221.12465050854215,219.13909767795164,214.79538444851522,210.6932770369028,205.87962439099465,214.64656634025982,211.8403130108803,207.344938487574,196.742121249934,195.41852015496877,194.50051369878278,198.67531107106882,201.8840612950387,205.29121299061006,210.89346399455857,207.4367693597393,214.38516151608755,214.20108399890688,220.3404936841069,218.43786374773157,216.0596684595487,216.4920352341377,213.94247956162897,209.34125765897574,213.0316931626617,208.80398804211472,211.31592954720537,207.527229642679,206.81263853496236,202.2334504931881,198.2242105494606,201.10290097253372,201.2443417598974,201.92424497617026,198.4750818464211,195.73494230716983,198.48317128640818,198.6258496505271,197.0597668985707,194.07546134264263,191.3860997776612,189.64762347023068,190.51817331456118,186.53286476561334,186.84486709357842,179.82488979381054,176.54143140321304,181.0071217434788,181.09868869612706,175.79579994818548,180.19688095639384,170.77229328341494,170.34178652476325,168.4359205923036,166.14632609570035,162.43847593200408,163.84367153362248,164.8883114486754,163.99508695627063,170.748252222741,167.7402251986381,167.42143810261786,167.7323645411536,163.41133511884476,164.32221155737741,163.76499049082395,161.6583378150811,161.4243520088567,161.63351908552173,160.14505619088504,161.04696604697253,157.5947935018404,156.80756883417894,158.48840312247313,159.70262788472962,161.22094217579976,162.5728179747194,166.08766375986065,165.20241288998488,162.95956740932704,164.4879211247564,161.92690860142824,163.0106157587939,163.10313269323493,156.43182753101866,154.73400906223733,153.10179723391633,156.86737343341733,153.93956892507958,153.69354237063973,146.97542961941937,144.1958542398931,140.19449291388884,138.5277876851667,143.0376942018787,140.07154921158303,143.73459173594884,142.14809363225018,127.70197852966581,165.82669349192085,301.154631718063
4,1987-07-20 16:01:20+00:00,251.78087297937824,201.04531168650757,164.72501473403483,155.00885467502877,158.2368384059775,154.65124921568264,162.48925562815901,176.80921339921082,185.82638658728868,197.73618413856846,202.26764225208638,207.59453643412607,206.7224870513671,209.9261964885481,211.82759479324,209.70599729462282,209.41133640456778,214.15025477333882,214.86327348493253,215.5992503094172,222.7726232015125,225.39533062717155,219.92226166473668,216.8456735284474,217.10074590076294,216.9060819115526,213.04288091774717,212.10012434285332,202.58908513868397,202.84240973459305,209.6776014182733,202.73266949878388,197.84685649653375,191.52757759178257,191.6756171432348,189.92733755781214,191.203534464135,192.63308590453642,203.03902065326625,203.97854628598324,203.87358771462934,205.9175314828925,204.24614417192018,208.98914773790753,206.65925720257232,202.54999338014215,205.42227662989032,199.5049878592048,200.9646983534659,198.81017538852305,196.73745924750068,194.3553373927401,192.7191776047148,191.66699638601327,188.85760283124213,184.23085656357324,193.23077877473045,192.10899566939264,193.29833869500183,187.12646181807477,182.6899239901779,178.81685753207933,184.71458243199396,182.33544449334164,179.5398374350368,180.21250934961034,172.76448369345857,176.27588785488945,171.46231365799923,167.2568560419117,168.67085349242572,168.96499984381208,168.06805937621053,166.4136606974902,168.68764773427458,164.8418360617146,165.22375679878976,162.27482094231308,162.02951106570364,155.6805055692622,157.166761471614,158.15688537973364,153.76595124284387,158.3896538093729,158.84556997626237,161.15209498017936,166.15347440440172,160.0594497926198,152.2168114004291,146.221190195757,152.68147406036033,150.12765543979123,152.22058425905044,155.09828146297903,153.51460661759927,153.983652523143,154.1350922604103,153.4317618925917,154.12900017268709,158.4139533108168,157.71551722035116,157.35945386920048,156.67050949084629,156.8503539687247,152.7997285349504,159.45147030325364,161.40509071024275,158.6809487853856,158.09747896588883,150.94688430265154,143.07437309141815,143.10089357728694,135.8798837235141,145.2586570581945,141.74477900694,146.24192533239494,142.25480778483768,141.42547472949926,134.55991062064095,139.3350374324694,134.35315940155277,139.29840180985164,122.3256788918184,157.7275410486328,301.10303809281504
5,1990-04-23 15:56:19+00:00,,182.1050306136999,173.34560191511238,170.55839554190405,129.63436250615783,167.6152171810704,177.9738781131426,190.02383906791627,201.95085955777282,214.38075932872306,224.40118194420225,204.70450841321193,216.36171529471835,212.3217690077973,216.414844797567,210.0353997058808,213.92509875033434,216.57633725874933,218.90691732353162,220.14105678758278,224.57947435127573,221.72753609025762,226.3445565841508,218.061053807249,226.927313850011,228.15316804761312,223.89886369931997,204.31197800334235,,174.847275832953,188.99789144283577,205.75686654395395,200.06999433627038,197.78037091163088,201.2226012913859,201.1344540183172,202.9914392751097,201.37582173734708,,,,,,,,194.47693758848422,183.7518329020513,185.93213587160793,203.03791574994833,205.89288857253325,203.3510635675746,201.14369714943493,197.0016825078578,193.67617454946867,190.21713038522228,184.8438542236937,185.74459999221847,185.2811887125672,187.81868444762966,190.3076956958866,188.3252301661352,186.7873950124072,191.04417055559387,186.36732064755608,182.55645472840877,181.70204562678927,182.68507514686593,179.2587993203462,178.53343427801053,182.3454987883041,177.08198172618964,174.09209456979997,181.52530016412481,177.38238238971385,174.08943077080036,,,,,,,,163.03175836479593,171.05714098905563,173.8249013804718,171.4029063181498,173.9453008386818,175.0357370933794,171.29259409539182,171.95484853381328,169.9754907083623,167.6567821205494,164.40879755242582,161.657319515463,163.1131726603115,162.58232564669098,164.37446276718268,165.4502265811937,171.53048266293686,173.18214751748536,168.94195958075792,166.4456307738586,167.60186586258135,163.3460090517018,169.81465555344022,167.7524070456385,167.70133087939607,161.57953774299364,164.93946776097295,158.1820244975816,152.18041659196746,151.51864949565962,139.9630990569856,152.39791339341443,139.55176894650566,,,,,,,,,,275.1199818409384
6,1992-09-03 15:58:21+00:00,207.24748970815037,176.56030820149493,,139.09652211375234,145.32374652386068,140.82421401283537,149.0141599695312,159.94847062372136,174.65233967981254,182.03262507318684,,189.26617367182573,190.40287087614306,191.92954203697784,192.86493732314682,194.32068560783569,193.82494479795793,195.12439337360314,197.90768361995472,202.5965621467804,202.59094581502757,207.65821887408438,208.48018215797035,209.25041214809707,209.62782978867654,206.25167811133974,207.09458005818212,200.91911581075408,197.73775935139082,197.3101604950893,196.64001330903662,192.93755770175008,188.9843596371826,180.33491089251575,182.64357647409906,188.896213473961,184.56517159959338,183.00856968231577,193.16467799163533,197.7114740452292,193.02433865248108,198.57448725068883,196.66847288439433,197.78919634120695,198.31009071311883,195.2758438463252,195.30831802570404,192.28401377982925,194.13405145003273,190.08466046217148,192.17400518046693,185.0734017692343,186.1919358679912,180.42234343748888,172.44930837635695,174.46910037273284,175.09983906204954,177.66097994509147,173.04190777757614,176.11641182251734,170.8210103606863,171.79844887677848,179.8788910908833,169.40184180022658,170.5836867212857,167.41727401870827,168.85003338264315,173.21859467614237,164.34294457618796,161.0483997242024,170.55110164524092,165.4001382502867,166.1999062567196,167.43937682865106,165.90284924967605,167.80924211918023,160.87258115683485,157.82415310308042,159.48599805429606,155.15149426434144,159.23380915931753,157.6904702474251,154.9768169759391,156.08079259687284,161.06300070094863,162.7209267774075,156.41460312525837,156.91046144910882,154.69868721055224,150.86311217199514,155.64456976493898,148.40699475220808,148.25812800784118,155.5250983997999,151.8369657238461,147.14308600913228,146.32514814887767,147.20680347248054,150.1277353898625,151.3609724830286,149.6996308279748,147.88552489005437,148.64007484692118,148.31669939342675,145.77030371636732,150.30452208486773,149.2395691389084,147.40215142045582,146.31496458952483,143.32365055848356,132.16042498378758,133.43121436512334,126.90920821620008,134.8232496128373,136.1280288434475,132.2652499570022,130.89013914985853,131.29609713817183,127.23828708690938,123.9487968809187,122.58584483003818,126.41793516279218,120.76941988443109,,289.7839523686471
7,1993-01-09 15:57:39+00:00,275.2047394697414,223.33414726859849,174.99129791902,178.67691591539165,183.59283815953853,179.7363229701739,183.58215232706158,192.96239967834444,205.63317441491694,212.91958983690623,214.18118635154136,210.55336231728737,214.66823274952088,211.97013884512364,209.15152098224496,209.6057670543887,214.75399838506905,218.14634062431895,220.89723295204158,224.08684672792523,228.123869509128,234.59992086932465,236.81728160054485,234.27223369812535,233.5423796197256,233.44350412554104,229.82921374935407,225.60958338693925,219.73531081275132,222.63375964189592,222.99457025321792,220.25683907136465,210.64820638556895,203.6985758138007,208.50826521362993,210.09283963397021,212.60226452148353,213.1644347144748,212.42854291028232,224.5988956272024,226.29665034572713,228.80781728333656,231.85767827144352,230.64916520345926,227.2133922151339,227.51693673872748,224.77855160087452,225.78278728538018,223.80814700385815,225.2614568226064,218.73391662883446,220.44648875761942,216.5829623845749,217.95562982893836,212.08013959986408,210.93252013190505,205.8485491477311,216.65882752281055,212.2085007582296,208.7542013036135,214.03942967319136,206.09382361563524,210.6206122285822,203.89278274721852,204.42990394043255,205.2769315476341,203.55688530776752,205.5885932897611,203.82991708432033,203.95346593984308,199.98059259853335,200.14754821921275,196.141725014698,195.4540365363234,195.99752228662499,193.01536085249754,193.67611195384788,193.86980841153002,189.3880234574562,186.79178560299897,191.77016421002344,186.21383405117743,189.05445582463517,183.6954921701958,186.1129195694231,188.86639003194654,181.8581341225073,191.00207416342406,179.79434920649217,184.29853106005356,178.9320577387653,176.48281855499908,180.26955345865946,181.04396615469716,181.32302155138632,176.74118115362788,177.63156182724373,183.1497260411973,182.85291665465985,174.20285869869107,181.67464251039223,176.6134309191943,173.27033796144636,173.5700466583431,175.94916769753212,177.6741250478664,179.2623769375209,170.44267064481772,173.04276769919775,169.88575925430976,162.75785920305032,155.1838707630604,159.23553581778654,170.3363360832463,162.26129106802654,169.16221624166423,155.40177660085942,159.42353887304384,162.4421434194197,151.1261879026506,155.26778312658286,165.26664342199928,150.48251414015408,209.3049175216265,356.3618649186739
8,1993-01-25 15:57:49+00:00,276.99318240419655,227.57964886330416,183.50114391530073,174.51551207142933,181.58632320293628,177.2827906044971,180.2935172359164,189.5643024987921,204.70231135145272,215.6648280919136,215.2969788305719,213.9443455269851,212.07371610209708,206.80683862227426,207.24129160481118,208.9952871462076,214.90950819933892,217.90291278365072,219.98206921503063,225.79440724053515,223.5913346143666,227.08350240517484,227.72283493657108,229.4547717517557,222.5710131784458,226.8616205952494,227.0117527021906,225.77162815063187,221.4922242367835,217.9966110619348,221.63093438955718,214.73675687076465,206.79852336389845,203.36054053937187,206.97456416351812,210.88880077958123,207.48684247328143,214.24990863666648,214.30241415530128,217.52836178342181,218.16902752067006,221.75230115832744,223.0411499071873,220.96104603637193,223.7014492234882,227.87899260665327,225.11000192790112,221.712311509753,220.51055524994683,215.1457377961432,216.55862522671856,211.25559229750417,209.27133100463007,214.0420646092108,211.74091327338172,213.7261349130422,208.29381950934368,208.80130448832972,205.18610052169214,201.67749306403243,204.40105940274753,202.38747173091787,205.21620232213877,206.82123194381302,207.81063221564753,202.69262959979366,198.6938801697679,196.3180955711429,200.42487058994323,197.6910567555313,195.6313322957455,193.917640348977,201.1993827666958,196.9765502189078,195.5500271414127,190.0530497460685,192.23194113595184,187.30416027707946,181.8893624288275,187.32217556644514,184.9233260267255,186.36932679719882,190.26450696906016,189.97856493866934,182.4126016019303,182.0737615600595,188.51132195661165,182.93045663105045,184.35963186748705,179.81746792568362,177.41066946494027,178.15534904708122,180.33209697094344,173.72844683911947,176.69757096457244,176.99393273940848,172.75886211926823,171.87289113379367,174.82019606028493,179.62646986690964,181.14382888197275,178.72395622160417,174.97182288987932,170.82388619945687,171.31955938223814,173.45382253100905,172.85898577961757,167.90319442764388,169.66693372310192,164.2217705649998,162.97386461695595,160.74727894367527,152.62325018092636,154.65651611785557,156.97608121900709,159.84149301372662,152.81527036195948,156.76740157413667,159.32715939835828,160.7762409781182,154.9226741455151,160.8645930165232,146.40410362055485,194.65218468151858,333.4269912250513
9,1993-02-10 15:58:00+00:00,277.5060159209248,219.65805447872356,176.90878825231837,163.94286606376025,172.65276525694384,172.86022845944032,174.00826325440082,190.33240126081404,201.6589742293985,212.95649429176865,209.82681848859391,209.1153958230324,207.08860139256512,204.39319735683083,211.87662963438115,208.888932598709,216.3900857949657,217.59477150134637,220.97836857559264,220.27724096972528,223.78178185768343,222.90406645413913,223.04861720994745,224.98735384364377,222.94807645103373,231.28009867210682,225.60088599344516,222.75609218637834,215.0673509013137,220.53303528574628,217.6873423959589,211.80895814838217,206.18163387946964,204.56148880659677,203.67368553218824,207.76401642256354,210.24493780127005,211.5906749619482,209.73814983861658,216.5988898289393,215.84040826988573,222.60742271619702,218.7666864696358,225.09839200983373,219.80476084734386,220.69714922319181,216.68539275419172,218.12493060447827,212.77188845537682,214.42745719026482,214.38508057687338,211.18609227502776,208.10792656974425,207.1204445628148,212.05947770122654,205.48026775463669,204.36343091988815,202.2386995114248,204.4788505863259,204.65791746718176,199.12001249375982,206.37848550264707,208.50963940069346,207.29942437735295,204.5504715656895,204.16790454381675,199.46261915753448,197.47962617679423,197.3090850023267,193.03817810550703,196.6999788001785,194.75375529425924,195.11967635128565,191.1748864291441,190.65038797108895,186.6769487746667,184.41737201667576,183.53278555275466,178.51553620592813,190.70592988596957,184.24473303937066,183.69451215606358,186.0498645324227,184.51904552946624,177.26886135072272,180.8290845226294,177.78419383972977,178.22316056613204,183.68375788872373,178.3381078497327,179.91039090838103,173.31242772933345,175.17138591016618,170.62780555629513,167.7744704962211,171.59318559124313,166.63400455135547,171.65195430430762,173.26877305548723,180.22255131689656,173.227841000417,168.19351115105138,166.11224414104828,166.20539075710533,166.76015987633286,167.30663425678114,167.04349189707136,173.4299631841625,168.9062251686325,162.9722512906257,158.89776891858526,160.4384749735146,161.24223547794216,156.7413790082504,156.55224304376338,148.1281786201496,156.3718035643489,152.38844790744162,147.35444705426352,151.02175492427534,151.89265548090435,151.1635280666431,136.61870717359375,,329.253673117442
