,dates,aus0144-0000,aus0144-0001,aus0144-0002,aus0144-0003,aus0144-0004,aus0144-0005,aus0144-0006,aus0144-0007,aus0144-0008,aus0144-0009,aus0144-0010,aus0144-0011,aus0144-0012,aus0144-0013,aus0144-0014,aus0144-0015,aus0144-0016,aus0144-0017,aus0144-0018,aus0144-0019,aus0144-0020,aus0144-0021,aus0144-0022,aus0144-0023,aus0144-0024,aus0144-0025,aus0144-0026,aus0144-0027,aus0144-0028,aus0144-0029,aus0144-0030,aus0144-0031,aus0144-0032,aus0144-0033,aus0144-0034,aus0144-0035,aus0144-0036,aus0144-0037,aus0144-0038,aus0144-0039,aus0144-0040,aus0144-0041,aus0144-0042,aus0144-0043,aus0144-0044,aus0144-0045,aus0144-0046,aus0144-0047,aus0144-0048,aus0144-0049,aus0144-0050,aus0144-0051,aus0144-0052,aus0144-0053,aus0144-0054,aus0144-0055,aus0144-0056,aus0144-0057,aus0144-0058,aus0144-0059,aus0144-0060,aus0144-0061,aus0144-0062,aus0144-0063,aus0144-0064,aus0144-0065,aus0144-0066,aus0144-0067,aus0144-0068,aus0144-0069,aus0144-0070,aus0144-0071,aus0144-0072,aus0144-0073,aus0144-0074,aus0144-0075,aus0144-0076,aus0144-0077,aus0144-0078,aus0144-0079,aus0144-0080,aus0144-0081,aus0144-0082,aus0144-0083,aus0144-0084,aus0144-0085,aus0144-0086,aus0144-0087,aus0144-0088,aus0144-0089,aus0144-0090,aus0144-0091,aus0144-0092,aus0144-0093,aus0144-0094,aus0144-0095,aus0144-0096,aus0144-0097,aus0144-0098,aus0144-0099,aus0144-0100,aus0144-0101,aus0144-0102,aus0144-0103,aus0144-0104,aus0144-0105,aus0144-0106,aus0144-0107,aus0144-0108,aus0144-0109,aus0144-0110,aus0144-0111,aus0144-0112,aus0144-0113,aus0144-0114,aus0144-0115,aus0144-0116,aus0144-0117,aus0144-0118,aus0144-0119,aus0144-0120,aus0144-0121,aus0144-0122,aus0144-0123,aus0144-0124,aus0144-0125,aus0144-0126,aus0144-0127,aus0144-0128,aus0144-0129,aus0144-0130,aus0144-0131,aus0144-0132,aus0144-0133,aus0144-0134,aus0144-0135,aus0144-0136,aus0144-0137,aus0144-0138,aus0144-0139,aus0144-0140,aus0144-0141,aus0144-0142,aus0144-0143,aus0144-0144,aus0144-0145,aus0144-0146,aus0144-0147,aus0144-0148,aus0144-0149,aus0144-0150,aus0144-0151,aus0144-0152,aus0144-0153,aus0144-0154,aus0144-0155,aus0144-0156,aus0144-0157,aus0144-0158,aus0144-0159,aus0144-0160
0,1987-05-22 23:07:20+00:00,179.39171448701785,190.54529938810356,169.44846797333258,161.70766418036987,161.7113337517328,169.26065332221225,179.28511210917213,148.06672809914954,137.6027312579809,132.5226730581575,135.14058633940135,149.88237698144746,163.01950639795007,173.6623110904937,191.51584602870034,209.93667423197223,209.22187406213885,217.69720626609438,192.76099134967882,184.54008766496872,183.64499113066506,183.25928130179489,187.40198397324303,176.91029947444548,177.1489401558663,172.97707177242637,170.1701899949215,168.27225086790503,163.23181973233432,167.56866793046396,169.37604298206497,179.01252575738914,166.07758937294986,169.18235224858972,178.86605324222822,177.93601668826847,184.14044661879748,187.8903300463796,185.9379793020532,194.41534753036535,190.43498310423678,185.20174762490475,176.24034537916947,181.69895909603315,187.7244554597043,191.19140494059747,189.34041164890425,185.46782638844593,186.14185750381426,191.2888119532982,195.41920187696797,192.0316664043463,198.47245461398245,199.7467271986731,207.2747108391905,208.50102704214243,218.69031179662565,221.8409450430068,223.76296935885102,227.97207070944046,230.67939625169288,233.1890919696959,226.22194794331008,220.92240711884278,225.1642054430188,226.75677095997713,226.33228928194234,224.27920267090585,219.04927325267982,209.72172467808755,205.11922270942935,207.11606656711314,200.86249860669093,194.10873447465582,192.71500685418516,194.16407542846525,192.64499777531046,186.4963994457798,187.1804590734627,179.2162506621064,180.19619544177542,176.49808957089522,185.87083211783084,188.95986875082554,199.45507768744824,194.16108063887418,193.03015269655745,208.96246915785457,219.0057503375862,219.260458659187,206.44191108978612,200.0575675615212,207.3433765984671,230.22964929979378,220.04325819394077,209.84053161626707,217.75665221818076,209.95141052132772,207.03793975566896,196.8057235644577,176.41105175765244,171.75923141831157,200.90440640486008,194.6004082997897,191.70078727033214,191.48881465663638,203.38851614311557,218.0935747619782,214.7408593851094,211.74132303156966,,211.86512537431895,204.31259332936133,215.04982257769285,235.8164114224231,228.34881504706675,221.31293039780115,216.62153907656594,207.99983434783462,213.97423733797916,184.7628735731825,177.22883826572217,179.4768926584964,194.5571881224946,205.77905938502528,205.6456358334466,216.71204508451112,220.88030483505642,208.78139844060624,210.5938938211911,205.47115880103541,186.17524086819253,196.74576386416584,187.29463052149873,199.5471004861093,200.2260518216729,207.0488817335921,213.86766100212446,204.64087702753727,201.3311223649983,215.56069404237456,222.01398089342757,217.12034825760833,224.65589522732654,226.2658337475536,224.39235010961454,224.5192976058761,226.66354413288212,214.07483193751932,203.8633214247571,195.64053885103766,190.63007833879476,186.89532103323282,186.6495649207828,191.09940635323707,188.95008707341748,194.3460450434257,228.56530244389091,240.40470271312745,229.97909833830377,235.91556569706032
1,1987-09-11 23:10:05+00:00,174.2331933727384,180.25523515446554,159.01526631211098,153.91158935229865,163.7753219701151,174.4456677122572,178.94691828035155,150.40498066549287,141.3249985856216,138.57278762120944,142.11332700070534,154.53519155699638,179.1583183752502,167.25470921897025,191.15280106294017,201.89215854256628,198.24286802595776,203.64889463709648,186.39428420606527,194.4993293384641,183.61235107016324,182.99970860968955,182.4730996043926,179.2247819984033,179.49522945578352,176.32178285514263,177.26438229785083,178.18824161250933,172.08720055226618,163.23307935000466,167.97295083802106,174.03004477749488,169.66925479095602,170.11766205329903,175.82719774639398,173.5869759350462,182.12250251900653,186.59985583867882,188.7134678551054,192.76273997520656,192.10686518863196,184.6570014209156,186.74188000438602,188.60404307326894,196.92332669468033,196.70752223653528,205.9288933938405,192.25745184008088,189.36517646149736,190.7807257241161,192.1938693301306,193.89430584144066,191.77556449389562,198.00295583729888,200.65082259309852,201.24558568719192,210.7258163716022,209.8109372701885,220.87971979860987,211.57803652629454,216.5002330660603,222.3582227726941,216.63945687202136,211.20346332271157,204.80553878475064,213.7649199515279,209.620722723249,203.0562890257502,207.88450317238824,209.64678042836996,203.28060574932252,203.26683743478662,200.73701934402783,199.4534233884769,201.2605700725699,192.01123865187407,192.7911996305428,188.37153287400082,180.98712923608923,177.9689218452969,170.0277630775524,173.15787680837263,179.20419662998336,179.27899220102736,193.07152968242752,191.31692176703234,186.48582565785563,195.22527203552698,200.6926919070525,203.40234122869842,188.33778742915393,192.9434124562846,196.86506372775915,208.04402150182563,203.76161238498142,190.04156931962933,206.7227175644348,199.1811962027454,194.77276023887157,188.98389307392486,187.5181812646297,179.9084634664461,190.79080668062352,178.7429709051161,188.65928377373004,192.1150929018188,192.53901772432343,213.84066962488467,221.4610801357037,201.98239645025288,122.02493420589154,179.02474228970925,206.10395428792324,216.84794772310897,237.99490616166395,214.41941980422945,196.56853249059264,192.17640617037267,200.4132807967313,197.31490738305806,185.93211432691035,161.7178963359845,162.26934275807238,170.67401799753122,182.23730861480726,191.78102287918034,197.81821390054853,207.26081306338773,199.5470928677642,189.9778610448559,193.78474733465438,176.8276637505972,187.41255625178647,168.03342325249957,188.3568183680889,194.62300408166337,198.7118380193158,201.2350522892357,201.4917030991113,206.37227201371036,207.86458164691726,204.37274481642288,210.2171033710469,206.76400158457864,207.391003178001,202.3944293249146,215.44915364503257,211.90481673681904,206.98746121174347,190.36213412516418,176.6467220468317,171.88857459972147,169.43242022022963,175.5130307665233,174.2947633847558,188.97188877451822,197.673152485603,202.14921227428016,224.06469312284275,211.3785256290482,215.07529038814084
2,1987-09-27 23:10:27+00:00,197.50453784354343,201.44968539332214,186.6573561287105,184.49198039704532,191.57318595909354,205.3775999520122,200.37985124913587,163.4931422698064,147.68214640476768,160.11516224952626,162.15932054192723,171.30499951608033,190.10676937452143,200.0017216436038,209.64904269742283,221.98855638986373,218.74737103726065,224.49928022483127,215.20925474553195,205.7124500725852,207.4966556481994,206.86613287303348,209.3839356828666,206.940635572149,211.93943508426793,217.2720865457913,209.93832732526113,206.73974429394065,201.57447882152275,202.19151149201713,198.7568463677429,196.0784825928354,203.33690987023442,197.870221171821,199.35548908316355,197.43779282289836,202.77616043416623,207.66163538449973,210.14886729781927,214.74454775964313,216.91820153953182,207.7694894375547,197.12769177239744,197.83164776029597,215.32055076435265,219.9577129046049,220.57239612139398,210.21079901353872,205.1136154345471,201.83256037317892,205.8487475815316,207.93309170306753,211.43891590318293,213.45331112731859,220.2651457405609,233.3205803802932,228.55545042162265,229.4582974845723,236.05045860889126,241.33749710333797,243.27150076541346,239.30746398155782,237.8758938354378,236.30013393345996,229.21240943790605,226.61325299029966,225.69620188587623,223.91683861557482,220.59741240405918,220.59098329740672,220.56758828930938,219.57567240403327,217.9768985991386,217.51271671447842,217.46014561821966,217.05588658025982,207.48915083593926,202.96576975590824,199.38801997732523,194.10918511470936,190.3543079256881,192.9996483689094,194.98146534871506,199.88412527805494,202.2074997636096,205.3538465957182,199.7727797067326,214.8325641714228,217.40235625882576,217.9640291897819,211.34716746689028,210.6266297623551,216.498217252138,227.94779195860235,221.31009234391365,203.2988137469021,212.8952265420337,208.61177229010545,207.90859684650042,205.0649525110798,208.35560016657388,195.87825337469073,206.88053397300538,203.05392748364827,213.6860666346698,208.50070062391603,208.09886329148065,231.0187865194406,231.85672275489435,219.47558330325876,148.31470964591995,213.4738746643875,218.33414540394136,230.43335308877795,253.73334145447015,234.43243433216887,220.08418894190817,217.86135549900416,220.81111893673304,222.7317066802426,213.5155386343656,189.22301269298384,188.46094065476868,196.30832843201978,198.59270880457876,198.90672301115626,208.00907231317862,219.69130044551702,214.0642198793578,208.04290202589272,,196.07245745051077,209.7577629124487,191.00551999314936,206.9755467322672,213.33929460837192,215.2080603626731,221.92534486584805,221.10176102541442,,,,,,,,,,,,,,,,,,,,,,
3,1987-10-06 23:04:27+00:00,,172.70618786497263,168.35221072199647,165.3166881168993,181.60921092194843,190.40724830115846,187.34909425669298,151.69170609663428,143.00774442836843,149.0962997194794,149.7447947266546,156.2123054381496,179.0690554515083,175.53032424387308,198.90000186108674,209.15631881342648,214.35555773912705,215.28598631008146,202.63326950088418,200.10126186904358,197.22615997755287,197.60847315785222,194.17740237148124,191.64687283611724,191.9454846418051,181.08083599347253,178.06830362609665,180.14168475167543,177.93040044541843,175.8738592499384,177.3351643493105,179.68134990553804,183.08712925532362,180.0621699342312,182.51912769390543,182.46725169018498,181.4104442417576,186.60148618278168,189.98336893158955,194.35032332298766,194.52712009575177,190.39280804100673,189.9116260892394,189.0894477071755,199.82678094160644,203.38297672669282,211.05699734922916,196.86139491452602,194.29852101742787,190.23660947001304,196.68107476139556,195.69142385502076,200.37851519299483,203.8978280871976,203.90484206878205,206.7373399919621,211.99834813052325,209.2100165282878,220.2141272978608,215.9275326731801,216.43706139364,222.65697425559745,212.8194976658773,215.71981118378636,211.61028634414163,213.27678501912197,215.7781050457911,210.1871671114689,207.27655158004927,205.9897589946836,201.74728230410932,205.0524685546932,206.65127168027925,203.92678782517896,206.23340805684276,199.4051702670544,196.81382592373672,192.7488681036026,189.3311143031284,187.91611929460845,182.1373979543014,186.04556954514305,181.61879208574652,182.84715739085425,193.82170173490152,192.31141725914608,192.655971046251,198.02566480409428,204.81299731037134,204.63127579495278,195.44074316922783,200.8806912392366,206.97519000403815,213.42658983049455,207.50730474574235,189.95705926844965,196.702226087776,188.45010474236327,186.26749156843653,189.0490111434769,188.3109844175161,184.2241350102274,197.66280509223424,189.4988282184807,203.26229013361342,200.76274729914604,203.20673005674533,218.51958704604905,217.21773751022164,205.0079574642109,132.70969149611915,184.0272584897133,205.33745766055256,212.19913152736507,238.8739434117344,218.60948352813733,200.91403496523483,198.24496119760192,206.2256460688102,214.84724553092602,200.3708269581329,179.81033520157888,177.06205632230765,180.92621406200075,182.26276599738515,188.11265040052615,190.39348506438822,202.68421972369256,201.23785961676126,195.5273351946429,196.74491437562912,184.10285156547457,199.49695040745198,179.8784565770316,194.43689955783282,202.52745697161404,208.8471758362096,210.82487363395074,210.8858547754613,214.29702897702805,213.76220553409502,217.56096316889912,217.8557714598118,218.69310012411952,214.28151526379975,220.58307559176637,223.55276087642397,222.73623940068,212.25468813552544,205.44066925712428,183.16801792953692,176.5795185991222,179.83508057279266,175.83698977631158,182.2882781149963,192.3381523984801,198.45046893734758,213.811359139053,232.12044200252976,216.34024396901054,223.23419965670627
4,1987-10-22 23:04:43+00:00,,180.11240008244144,166.35216446923732,161.53149169122167,171.9306268184509,180.53897082623902,179.43836421733187,151.1193677905693,144.48822326341738,151.681879621046,149.24860818937145,150.05110902133742,170.64755191720627,169.766629886399,191.57607779284433,201.23310548937525,203.47172499947385,206.96794183391057,195.5330322551016,195.03996678744895,189.0733100376562,190.15595562010185,186.9792476068746,182.80224588668514,175.64396560614625,174.53942173790665,170.15444371485776,169.96859172988587,168.26827178729286,164.78487176228327,172.34912908963918,172.81611693327375,177.19390695489,176.58754078716117,178.06089994134038,165.93460307934532,169.1000445239004,178.4599298441255,183.20218282123187,188.46754612983014,189.01017192665455,184.08872754871254,182.71608765973744,185.4961332806987,195.46212709262653,199.36007237014383,199.9713847638206,186.45861469566987,189.36369168691817,186.51457746481844,191.11030245132375,194.10720936716632,191.878499368546,198.18514628739462,200.81841773660247,200.93508285271804,208.4709121236085,206.35197143811945,214.6704647660763,202.92146728513717,207.12489469043106,210.80906643308992,205.35107784126797,207.9020314235533,204.25974703676184,208.1922714745278,207.66724539777218,205.45594821256455,205.71126308427358,203.19095729273207,194.36669196610438,201.59860128405927,196.7738771858065,195.13920599124407,196.00357381750717,193.28268063447462,192.18220757442583,183.44252651523573,183.28484797364337,182.18640652535902,175.40285270834013,170.00163969647525,176.86315293381932,178.9731581245881,188.01882373571408,187.87022940862457,181.90281277424452,196.52484577616087,199.1569090436069,200.59072750677922,190.19441817677313,194.8759718471838,190.48950472100842,201.8547393913814,197.19439527684517,179.7809881757632,188.25348633746097,182.98780415072017,182.95442255092203,184.92793259528545,179.40247766824933,183.1157201149109,191.708933920298,178.90329882078174,193.58785882636315,194.4975013517237,193.73762390806604,207.22485613774063,205.56894129515092,200.05250212178882,121.06030460868757,178.94007443643795,198.46602482049678,212.87833674896916,233.1926271171629,211.95317883116047,199.5443576210025,193.58176193917717,207.23548977077087,208.17158152451458,193.02597085135525,171.79059405794115,168.2462003810419,176.64566803518105,169.03430434759878,177.01880456852956,188.46739217044717,197.69656799912252,193.29310597195604,192.75453308057547,183.54808770333173,186.190855896054,195.30780474741033,179.58184924319414,193.33673223792988,195.65667072967483,197.5626778786028,198.30037405959672,204.21788085297794,202.57994850281244,208.97847195536855,204.08191893086666,211.78521029725087,213.83848910861823,207.46851219031484,208.71365736740208,216.3603073717086,206.84500727673174,201.8969861722764,187.8840533817861,175.80602579229404,165.20980185215228,172.42239307955612,172.75192757965908,177.91890688763488,184.05868463715916,200.70713561705045,203.70559751269093,229.81406085097328,210.18062205937207,213.16407631526104
5,1987-12-16 23:11:53+00:00,,,,,,,,,,,,,,,,,,244.87593577587745,,,,,,,,,,,,,,,,,217.51243002802426,,,,,,,,,,232.21686573123475,229.2147059771746,233.40353885817063,,,,,,,,,,,,,,,249.2329526670611,,247.4378616180232,,244.1612345548033,241.08063433328846,242.82206751900767,239.51186432743887,,,240.1672008676137,,,,,,,,221.01915210620157,,,,,,225.34977806507595,217.62999441120286,232.37361775644013,,235.849427357411,221.10743305798434,223.07821149218546,,,232.49965586754115,211.98905906249536,223.03298146605297,220.1991309440445,214.81928101362988,218.75086819564902,215.665278456389,201.03848940797798,212.68305229563865,213.0665449982831,225.5423137847202,225.9976403964273,216.6011575318061,236.68648819145352,229.67292797397326,215.94793319672868,,,237.81396420567324,248.88217041754442,272.7162077519205,,,,241.974874889361,240.67978284600406,222.5281977038643,204.77476525354862,195.02142325607056,208.72501023444022,,211.4538282337461,217.61135649822646,224.86290027961843,219.7759942251799,217.51426773810664,,222.24131404478777,,214.42796544763092,228.70518257514448,,223.47755076083175,231.33411085483215,237.41999511338247,242.32870277453586,242.50549874880937,240.97915331136952,239.18537649626248,241.27188855023212,228.87227220559785,235.94102743523612,230.02615319867758,233.64615330584752,226.10530823009526,214.99101989079722,202.84365637388612,199.52899602220793,204.76027954265726,210.64311759337832,207.63347144067563,217.78894081236058,228.62950758158794,,258.30064894597564,232.91457554312586,235.6538410294735
6,1988-02-18 23:12:59+00:00,174.89848094234884,172.6092427490791,164.1224065603745,160.8022149161006,164.0445031150603,173.86910236792733,175.9191519797142,148.49610598993303,139.96390810434684,144.6255889390298,142.64962240269654,144.76578378652252,158.44772374924287,156.85935843802716,186.20993467836365,195.2157638500816,193.2944378724011,197.86697292794446,182.96270829513287,181.45719066013896,173.03748872274232,175.13760864910176,171.23597967035283,173.39491077825915,169.84994381342074,169.87465250763478,166.4055107558165,169.10961178824505,166.3051651652944,161.13389513010472,165.6339152287934,166.97505073455454,165.85213961799832,167.34297204530708,170.28902489412502,172.18958275494236,175.57229375434747,177.96667280202405,181.23387301245444,185.51666230284684,181.36469707334294,170.89632814285633,173.54125202874485,177.24059019169897,184.28828436307808,183.96561369173278,191.70123808535993,187.9609823190259,184.52829152583183,190.76786759283914,191.14963172219788,189.84709618960073,183.76683733517223,190.08738109644216,197.8185104512764,196.22708220989477,202.8575726111178,200.38311047424395,213.5815528037283,205.8302830767546,203.63559164744845,209.50106708598247,206.8201726368667,206.77116923168177,193.7087875626538,203.0475216696156,192.73191580219708,194.48781696725888,196.34682276209338,196.5284360223677,195.3637970314113,190.96330145921135,193.40502509483258,189.93806408726715,198.25177055671284,186.41438135153498,185.26067550183092,179.14853466792505,169.01739691185264,170.05468490595655,162.1965708119683,169.31845147677262,172.79148593273393,180.39713040395173,180.20475242800842,181.12518125644982,173.22298402711897,187.263107677935,194.7643447616824,195.34563580665795,188.87768235132438,185.3238039466299,188.06876563451652,199.39460105804943,194.74639054910233,176.50200775344734,184.15956738974984,181.2195749091839,179.38263021680828,184.80793782210395,182.72528311198323,179.23002176900985,186.50709567271392,182.9249806261514,186.93026757848656,196.71216500160625,194.28957629695142,208.93521468215727,202.6108779636828,193.25602740036683,,143.56757094423153,175.94945006771022,186.06554728503508,218.7603381683681,201.71089496534447,191.2669351398672,194.3704319489849,199.24043830211994,190.7199815525247,179.40981446102091,152.3570796406546,161.28488787587872,164.43734441493132,168.57903986661387,173.63374125160811,189.57978014746888,200.6122915362135,192.00972704590032,188.81284827156708,183.03744670427028,177.51393173395903,181.88534746961236,159.9128998285936,176.0132670416513,181.70676591811093,193.42692917378076,192.5796532266753,191.19653226809214,192.3195502182245,199.2981951283238,196.0235214643904,196.9057447503667,192.6580339125851,192.74242882048043,190.88147728340468,196.81666201118054,191.67892779170265,181.74392631749373,171.71989010611998,147.9227997133485,155.4492224180044,159.41647486156094,157.94501572369626,163.6901875823931,175.77455675246233,191.36183465158837,170.40383463785918,,195.4794230350842,192.47533048896423
7,1988-04-15 23:07:14+00:00,171.80326732201,167.51877334479542,153.26966816648812,144.1606389695798,158.37526151004636,184.26476557328954,186.12373240976535,160.62057658793663,142.03320449697844,138.77355448435623,131.04265500552145,135.8025278492342,147.9292789970139,160.78397797975197,187.4693143220309,195.64198939605674,198.24197842716686,195.2866743184809,184.81167603224966,177.4981567646721,173.68241755735252,172.50423430889904,173.94804344477083,175.4449868725224,173.37030930602907,171.86601410429472,164.47549649979248,162.77027377273942,162.01193893693335,163.17425933253634,168.76883069632697,178.00428457144704,175.72298309202637,178.96309813617972,178.9661652151433,178.42492636193919,180.72950044033254,183.67082770048725,180.14411892672325,185.19806755275056,186.6085419703984,187.99994034459968,186.1948147258944,188.17759274426868,187.28168231119923,189.28548349832712,201.45271524883896,204.02241930692148,198.1054671156424,184.32689627925032,179.653376341295,182.27560881578165,178.22437256086215,189.11667442515278,189.53944314485733,191.2929933810128,194.20248495014036,194.31520713540982,205.68659562547376,212.08971416193617,222.02220388934708,227.79671616710147,217.93376036618395,207.03858325362705,204.4666255900779,205.04095933116213,200.17615207624067,199.23582879880058,198.98770477566646,195.33882511147203,196.46002384271512,193.99026836441215,194.64941923395645,193.02376217896455,198.57385760906178,194.80715341406346,196.4545757044645,187.91354710392733,179.68276861026857,174.9662099549779,170.65307916472005,173.01982081217318,174.73517631265236,180.02668457430997,187.50922839119363,186.06968617543686,180.8769410902151,192.98046273281784,198.97342026207997,200.02102180688,191.26818019625273,192.34672154855917,199.6285938506715,204.05535356147712,195.75359186519972,177.04369156270553,187.98006603090684,185.66076989796196,187.67302859345898,183.12012359917395,173.51458494834267,168.31731945558533,185.12949354337496,173.5694727540078,188.06863169903642,190.0409146659502,185.4947814526854,204.33859108572406,206.62045819235396,196.64535117665923,87.3029716802762,134.38241861745914,162.7447181195525,193.7603000054167,226.03047181886038,203.20341513387356,202.41775013976508,193.4822175655849,190.55185118395266,188.13024104515586,174.68214993227093,151.24652442194972,154.47898108847218,174.33199715643926,185.4768762904639,188.11059168054544,191.63866529140472,193.97392301854762,193.7015352421573,189.98115509165402,179.9175435499177,166.75624603598067,180.65111143935906,161.14876476073005,172.5781073938475,182.19161544608366,189.15777470437473,187.94915330389574,199.04453756162985,195.37783350092514,193.82833465323498,188.86988137468552,194.49287416292904,190.1669762310257,199.50524849490046,200.838186173653,197.314266809615,186.51655779862756,177.60528210396782,182.3084006487105,174.28906778980493,177.82914527536394,175.10810628880785,173.18485532394686,173.83638463093115,178.0839667995592,182.92941124672922,179.64159433706965,,198.88778628560243,209.7778445900921
8,1988-04-22 23:13:28+00:00,,178.0420872043165,162.55249453563206,155.80460465609917,170.13392181048093,191.44186131582524,194.70241662806154,170.1584509666069,156.8853019672649,152.58379053490265,144.0890518876901,146.7163744758725,149.6582183444997,162.7370755219975,189.10531300838198,202.69330869989435,205.43063104067642,205.66498034870122,191.97051770160016,184.57317818869774,182.42238394740923,190.96410313794615,187.9700675908997,184.66983889001907,180.81922183454776,179.15497951043233,174.49271423692983,172.6856125597512,176.04376292704418,179.94322183262892,181.90809410291382,188.76221829255837,190.210601470899,196.5851845440714,194.27911968486276,186.43223173261504,186.3123319562635,189.56198583395093,195.39789789499252,199.19801164013072,201.52463170672848,200.50084631494252,203.19854175431092,204.95431952851163,206.7851228576414,209.01590455498297,212.08328444694723,206.45133958839125,207.0083687285209,195.94242046143995,192.87133772851232,188.53098151070049,184.313251037454,191.2432423825105,191.16035518508215,195.4386964979084,204.01926790532923,209.77220699288182,211.59760452490508,222.9911694026989,232.85119478508562,238.85318744145874,223.26288100552023,217.13672094369898,215.26105493693993,214.03740691472757,211.71895302645868,209.73798445619667,213.15756345740502,208.17874421124765,202.98914244770452,201.4365253453438,206.12957634116862,206.90498713610236,210.59190816056798,209.82617822400718,208.57228267264287,201.66004022166595,195.7706952635565,197.23316304645385,192.77446173455849,178.0965388622592,183.39688033496554,188.65348399896152,197.98765794730605,194.1697192912011,195.67042181517647,209.88941547851397,213.46745470402828,215.81777721918837,211.9959319647109,214.72012851279567,213.63659441180653,219.6796528525894,210.12403870392458,196.79928263592154,204.27347989954427,205.6112560375641,207.23194510273999,203.7853802349603,199.63210895967885,190.82761607331733,203.78446071575513,196.51931991373607,205.362369581682,203.10692556427875,196.85558281001067,217.45146066391095,221.62838322341614,212.4897210294529,,,193.87767029576906,217.9027402042475,239.3279722723564,237.116272746657,227.7366955454856,218.28738163966608,214.03180402944508,205.9343949320393,181.70639314354412,171.14856187836853,176.07726194253033,202.46113124316554,207.91067071722094,206.05838016723317,214.5127784737407,216.7851401948586,217.63736246115147,217.18382429044144,244.1594027588742,186.16495565639542,198.86398421498882,181.37984323356946,195.0296158369362,196.7014573390541,202.76407664031842,208.83448956442464,216.65773702673664,210.39847875062807,202.74984538656543,196.36170145716056,207.97334621520224,214.07335190807137,213.48533635000473,217.08359493352384,208.03915692557575,211.6853313464576,193.81385255267318,203.80263815823446,196.27420038003444,195.2778580825989,195.69086760487406,197.06405261057827,192.05157781707925,192.35355871496395,199.4448727627477,207.89159044723525,234.9957676686605,224.1861166505649,223.34148290522694
9,1988-05-08 23:13:38+00:00,191.9401488415709,179.56451547708917,166.33309170033635,164.28324662740687,168.63913005050347,175.1536200233989,178.46990346792174,150.87387520667525,143.48732053929126,143.03999520918654,131.3521427649556,146.57229546403545,159.5152313067349,182.82478259953092,196.65998349572794,209.37973622611923,201.93767407476128,203.9235282267582,185.39823009541578,175.70913715441844,172.36349156718785,185.2285869519231,191.20230489238185,184.7822624537398,185.15915316059008,175.66328791832592,173.92048017298552,171.57393168249212,169.4415196269814,175.54428864626038,181.30450605486374,189.002898121561,184.98590412250002,191.21171799913515,196.08177371668017,202.6659658077598,205.83688800599776,201.33627402463827,198.2139134746542,185.46123375580413,195.50048802263876,201.03829272825112,198.55829185834568,203.22199266868975,203.9028087550449,211.1733310223221,202.08129636521863,202.4614310079412,199.8871035258279,198.48401701387465,196.4572675602497,184.70604500388652,184.30610734868816,199.01815451583442,195.5163491004751,200.18266631404225,211.99016674223876,218.7254614897554,220.4691703325828,230.48810379974952,235.3705166753449,241.1688308002289,232.81223068951562,220.50758190649896,198.45951434239998,196.56295690736206,199.74238082709678,201.52184712474656,206.43544299473527,203.46510723857534,197.41229720744414,210.58564854144575,207.5891282998183,203.3850868258681,201.71497591962247,203.25795408557752,197.48447661336567,191.92214024558862,186.72723022305976,177.95971874786866,182.09146088709304,176.8420765191786,188.4952664872813,189.77794572426524,202.92885356531218,194.4702422219288,196.55640227543222,215.05053203515132,225.81891600570714,218.72224645577336,206.28905961233443,210.15305730857594,205.0424192345162,220.1738695358888,205.62325153474168,201.4544175685058,203.6492127824422,206.17601754626293,207.81656370763415,205.596906343968,203.97523991875647,196.37784838784032,211.81422644904097,208.15220585519046,221.48370419665594,215.27149776733108,212.9963820168196,227.19465796943442,222.65798934721965,225.24728195037693,,,197.67520708330204,213.77330074895906,241.18692097862305,245.22385467146788,234.06621809259917,227.85626566260333,227.57800319333793,212.92128659138336,184.58069135572754,182.67386132873116,173.71966017447573,204.19696329738576,206.97100294319893,218.17280801141055,225.60934267097315,233.1543905674792,228.6596448271514,227.8928243344902,241.0792038281722,197.49883208054797,197.64630592163866,183.4202034260377,200.0446227322542,220.13582900123959,214.49353196113972,217.25671369370679,215.76133732679284,203.006574787908,202.1391915380696,194.84908058005527,210.03395501536102,221.15060617192395,212.63232411550905,207.70419943573518,218.29939300929954,220.39776366037734,204.36305788722112,210.46289519656233,208.04155144567287,201.2953940713714,199.96062468708038,192.75230064737644,189.99750755884833,189.3680913614911,202.5378997328127,234.88109238528165,237.29968400792495,226.64412429312617,239.86564203589649
