,dates,jap0165-0000,jap0165-0001,jap0165-0002,jap0165-0003,jap0165-0004,jap0165-0005,jap0165-0006,jap0165-0007,jap0165-0008,jap0165-0009
0,1984-08-09 00:39:12+00:00,17.187341803370735,7.030699910690519,-9.445212683359108,-19.460222886647927,-46.78937022786323,,,,,
1,1985-03-28 00:46:12+00:00,,,,,,,,,,
2,1987-04-19 00:38:53+00:00,,,,,,,,,,
3,1987-08-09 00:41:41+00:00,37.781615439820534,28.904987262007523,11.796514959551956,-16.76518271354462,-22.444194666732976,-48.61539966744562,,,,
4,1988-06-08 00:46:21+00:00,60.602452757772085,42.65736365479965,40.44055356061976,34.17456401076427,23.610734096835365,1.2128741824311686,-31.78612063294456,,,
5,1989-05-10 00:44:28+00:00,8.117412147487968,2.483633518827638,-10.477648813457552,-25.84258314420152,,,,,,
6,1990-01-05 00:38:33+00:00,26.337016104016406,-0.4877079143930363,-11.96053291410493,-16.35438417817717,-26.205674786381884,,,,,
7,1990-02-22 00:37:07+00:00,40.15212456162575,21.87538623023864,4.923391312569493,4.055579793255968,-12.018597737330651,-26.71394065806425,,,,
8,1990-03-26 00:36:02+00:00,20.321633073473908,5.504440520962055,-7.039444222927359,-20.584885985959286,-30.15876470654297,-49.082561985839604,,,,
9,1990-04-11 00:36:00+00:00,52.22307783892694,37.43802746369267,21.43397399990375,9.830843364390681,-6.268898826379182,-19.447248733519835,-40.26920013540639,,,
10,1990-05-29 00:36:00+00:00,51.893070218065276,30.845385561459175,21.088407455996524,4.421687700340073,-3.420521574642786,-16.97076462646364,-34.383310643161536,,,
11,1990-08-01 00:35:50+00:00,58.01067997127985,39.39360559260674,16.913190212495103,5.2412470094158286,-10.977761750156802,-26.034952345619143,,,,
12,1990-08-17 00:35:47+00:00,68.51160696237125,56.8707845500369,36.55350811286026,22.142833945778435,2.4585955586118313,-11.860874026821373,-26.053287942324147,-34.966022724729434,,
13,1990-09-11 00:29:29+00:00,63.79393196898667,48.625287657056944,32.24036779470078,15.525917621223664,-1.0252773555838903,-19.167257110500344,,,,
14,1991-01-08 00:35:50+00:00,54.87221366487169,36.6121334975336,38.564861386877276,36.5427405061358,18.116586648441938,1.5682841049186198,-22.4716611217753,,,
15,1991-01-24 00:36:18+00:00,,,,,,,,,,
16,1991-02-25 00:36:50+00:00,37.08622967192066,19.34835592686437,15.15196783614169,3.7111010527589023,-12.127208218700066,,,,,
17,1991-06-26 00:32:41+00:00,49.883009302372656,,,,,,,-32.212638162836356,,
18,1991-09-05 00:39:37+00:00,40.881279107772706,,,,,,,,,
19,1991-10-16 00:33:47+00:00,,,,,,,,,,
