,dates,aus0261-0000,aus0261-0001,aus0261-0002,aus0261-0003,aus0261-0004,aus0261-0005,aus0261-0006,aus0261-0007,aus0261-0008,aus0261-0009,aus0261-0010,aus0261-0011,aus0261-0012,aus0261-0013,aus0261-0014,aus0261-0015,aus0261-0016,aus0261-0017,aus0261-0018,aus0261-0019,aus0261-0020,aus0261-0021,aus0261-0022,aus0261-0023,aus0261-0024,aus0261-0025,aus0261-0026,aus0261-0027,aus0261-0028,aus0261-0029,aus0261-0030,aus0261-0031,aus0261-0032,aus0261-0033,aus0261-0034,aus0261-0035,aus0261-0036,aus0261-0037,aus0261-0038,aus0261-0039,aus0261-0040,aus0261-0041,aus0261-0042
0,1987-05-22 23:08:08+00:00,209.02913016291615,213.51198124550487,,186.80251727403407,201.0452102811412,214.2921685849046,211.304439845789,161.00133048947413,160.8489164176801,152.21954934113836,163.4709994905889,176.91043755946203,184.37692852825228,184.46630340243175,188.40016348901395,190.91682778490616,197.208662494991,198.09206322622597,203.88995139219588,204.45553086855463,216.25433205168542,215.57226482245315,222.80953083261693,219.6302145926864,220.90879038074925,230.471191501663,213.51751926809118,229.4525185973424,216.23505725789437,200.62433594152003,225.83496628537577,214.96132476070434,217.63102722097096,218.5446676680932,223.23764457667002,223.10407861623008,224.08356350728604,226.6557230856357,218.75413767878078,209.2080158166184,211.47487152221015,214.94076802469942,205.70357093854642
1,1987-09-02 23:16:50+00:00,214.55202255920264,213.9564717094666,,177.81904724060476,198.1172392459228,207.1524285935675,210.8437035945305,151.2919007279187,147.64715060723654,154.86803518357203,169.97584534361738,176.40572506491498,171.6567676117003,171.23765911166453,174.6708194371129,186.78889990714558,190.74872552523956,197.70718911982357,200.12245814598577,207.6457069815575,222.76027275348451,214.2067428860638,213.51045244239782,209.82356977933682,216.14932083509217,215.5065766752827,208.49090099889023,218.74215982471318,214.81102568419288,208.89386506818786,228.9423983587476,223.37103947196118,217.14417817417228,232.63652859080054,223.60794193032342,224.3976058970082,228.69189731118635,234.80382335629312,219.9545986893818,203.83513933526527,212.28590914305525,213.41384274371694,206.00727882076012
2,1987-09-18 23:17:14+00:00,232.91706098543335,232.15243846721216,195.14874577527735,181.66761981410514,206.8270189900599,217.2616177588564,220.18096546785574,166.28901094761804,158.98126790039484,165.04263043341285,184.7931283668631,198.4825257283041,200.09981154733353,190.46925629092158,189.3335423497736,202.5402119627974,209.4229166276143,217.83448484655656,226.17936616795313,225.45330164839976,239.28566686049902,231.6570768096151,227.06341037417846,232.7619155289326,234.16468491970733,231.33276883427203,220.57962245312933,236.5090506542585,227.52498238320982,220.4844372999706,246.32562989904181,238.0775695251643,232.25427659196788,241.11038572789954,247.14431037128065,255.89292500263895,252.48613676435096,245.90579311951092,228.95638495339568,237.60563387930034,230.89047962824327,220.5952848599137,215.36660099948747
3,1987-10-04 23:17:34+00:00,224.35940526661247,218.8059258420475,168.32840637920305,170.85662025357885,190.69401185816548,197.74494487481522,201.70192367690893,136.59706133164377,141.0686823113346,154.95691558243266,172.3758171590354,184.21685579469187,186.95839992309692,176.23965751382647,162.18458720165313,180.75430478155536,187.59858887387213,194.16932871018284,204.17646340122502,207.95142263742395,223.70003603029193,214.36993211566423,216.70317464846784,220.3941881266849,221.14022858307342,216.2874531821347,203.4000957095385,213.27171526524256,211.6274499260623,207.19777695427496,225.73173582441274,219.0992419195211,220.1885312649726,230.79232329591855,225.95231279073914,231.30174900009376,222.93265308764705,226.09878051146072,223.80638804773213,213.08145591440118,208.11220886015076,212.04750075361164,202.3819899491796
4,1987-11-14 23:12:11+00:00,237.60418256395252,228.24736415179365,,200.59928687075796,193.5218766792094,218.55475263727453,224.86290391231486,172.03732436381102,167.52790907989134,170.89254425968508,183.0008175120259,204.5307623221386,204.4019829609735,197.1887251875379,210.0600661142558,215.99351830367502,223.31413754414837,224.4939107929407,233.08898550846862,232.02982410443497,250.11480740394063,233.71053182643786,238.68024293927277,243.84962867849185,242.14747686047252,239.1874577792422,231.50493789776795,240.1190512063065,243.4727882178089,226.26473763934203,245.2897194451436,233.07419322091866,247.90067105792042,244.12444759848898,245.6793812732198,246.5749303847872,244.42478211654213,250.00827233183327,242.8524747482786,225.05195564158953,233.227792019524,224.85634375300776,232.31304954646023
5,1987-11-21 23:18:29+00:00,206.4715322256784,202.6392122995589,130.41036577446303,159.77303134147343,171.2220840488632,191.29929977168183,180.0912482763162,106.16418452263531,118.39068097001133,135.44319506829572,156.56085028987866,177.1965384328043,170.36450079577295,172.97822392020012,175.02908706299712,184.99233051952774,191.30282264856157,198.08642690061524,205.58311099592026,206.35834410663904,220.20647210574617,203.57671898783855,210.81511749213567,213.30214526965045,209.87793940707394,209.89706666459176,203.45418260540515,215.42077985756316,205.05648632266985,201.91638485007786,218.64707375958477,219.6637765923724,217.38250661439133,221.7479623207397,217.07421974615283,220.2755434177961,217.78698055131792,223.3984817262043,215.84630791585715,207.52957976914735,207.6077393793371,202.09606355561485,201.00790388053954
6,1988-01-08 23:19:14+00:00,230.31136270937327,217.3433600322937,190.25126801423423,191.1216023627398,203.52859586435497,213.8708402105107,219.45178346666938,137.52329312328985,145.5903352610274,155.97426556648213,168.54535394135547,179.31989129788104,184.91528227167444,184.628140090109,204.22691898493886,209.28472693782732,219.19878583043695,229.58734552442377,227.75957483689788,225.76357296015155,235.57049759772102,228.09929450273,230.6275278277713,232.80477551157702,231.7101481059201,225.05264075445012,222.0978390346297,232.06012931555864,229.19753640813082,220.74967619948575,244.8136049579552,233.93091104011017,228.62258474956997,244.71993177431187,244.22761703578556,239.79008910146158,237.48617164100602,235.0774673622888,240.71018135628046,203.17647489854625,222.0356841914517,224.97486056007597,209.18711972386592
7,1988-01-24 23:19:32+00:00,239.73703499107327,222.6997241065155,200.88522044596016,200.97447250044746,207.33852933492784,209.57409014272747,219.57731243336667,152.60289602203542,154.04230664918197,159.13721568145792,175.3538265636946,191.13382331019693,194.54897391689383,182.9626305063803,207.8011809553011,209.86078324242746,222.56750597671578,233.38636697206218,224.69230301339886,226.86870549380092,235.01845128192798,224.0968005651901,225.34149256262435,232.3389023972394,232.6716922337974,227.80096616602015,217.27914886580302,242.15989770459618,227.68473915405602,220.35895220616533,249.5697396800668,237.74499373740997,234.6376819665153,247.5517854826957,231.9922892328341,247.1290545737857,237.3474452619573,238.8076220511441,228.93328408332556,220.14529038415827,210.7963462387588,229.50064752860806,225.39389366296638
8,1988-02-25 23:20:02+00:00,229.18197315915677,223.94009358291046,197.31695928695422,202.64383303287485,204.5811089572789,218.21451099240505,220.51526677649343,151.63573621955058,150.80836697962624,155.07598441343265,169.0764741248029,181.51891173185732,182.2029830509352,197.28388218147302,205.91192123602548,204.0932221455416,214.0416492043486,236.45881711648593,228.62764429283283,216.42092582963494,224.99005060161795,226.42628641426228,229.8661391027352,223.88113143664572,218.3532737654121,226.8327022366842,218.9787220080274,229.20865566961515,229.5087034431938,223.7483729718113,247.21601465426488,240.52507518394893,235.96353331894682,245.94174275996454,245.6103590389214,244.85175601554494,234.6723749565797,236.40090735700477,222.69549194620822,212.2221023429742,221.29872995497817,223.14661574202745,211.38349354881768
9,1988-03-12 23:20:12+00:00,227.4094621857859,217.9914513478081,207.42211107887726,204.778923721891,203.19570934549995,217.1749821824182,217.37861852502186,166.79392530865493,161.7161476445655,148.81326701847559,174.78848684753052,194.8517275450387,188.82724587520764,196.8245424713573,211.0742206079127,206.4876461671647,211.41482134582753,225.92471116769212,222.97676945339987,214.3189409854041,223.59841992269816,219.19840397751273,218.074276290545,221.5408341809702,223.05052662054652,235.01643413489003,224.33847576500824,234.70907556292264,229.1544302900786,220.1796638710623,242.61652985185316,238.6591906703156,237.8395857077008,239.79820872185542,242.63669114480763,244.36220775742078,242.30486637274197,242.46703145021314,228.3684258332651,217.05535951261692,216.5043557796086,212.1529867178233,213.35633279524382
