,dates,per0137-0000,per0137-0001,per0137-0002,per0137-0003,per0137-0004,per0137-0005,per0137-0006,per0137-0007,per0137-0008,per0137-0009,per0137-0010,per0137-0011,per0137-0012,per0137-0013,per0137-0014,per0137-0015,per0137-0016,per0137-0017,per0137-0018,per0137-0019,per0137-0020
0,1984-12-25 14:41:08+00:00,317.35010283939135,212.7837417570544,201.23665270847343,192.78642575576367,,,184.64088975686624,183.07087326875404,164.96038141016498,176.24199304523034,194.96505041935225,205.77780710855058,196.01093362251595,161.70547764645798,170.52020905755103,170.0763579286102,166.49606674999094,175.54898551236332,183.13572889070187,187.21716207377213,184.44492635985225
1,1986-04-10 14:42:40+00:00,,,,,,,,,,,201.1343216377023,205.07656592536193,197.34176329251198,201.85367083835004,199.26869687355753,201.0048837756526,199.12267019834965,199.99613463077517,197.60247936730275,195.48421374284945,187.21115412035797
2,1986-04-19 14:36:16+00:00,,,,,,,203.13274766365853,184.51609915989062,184.52976243889728,161.24236475165316,160.96390009054883,154.53188853301478,,,,,,,,,
3,1986-05-05 14:35:53+00:00,295.43997785994304,190.56179017940173,178.22413856849886,162.49356084304802,,,181.8110653300713,194.02933820026672,176.64388739196116,187.34732247367597,183.3777723117975,182.03043295625014,180.97328123072262,190.77325867117483,179.9645349181696,176.01055716784518,184.12824672587882,170.71742790020184,158.56773904903613,158.49192421911135,142.78637968015397
4,1986-08-09 14:32:48+00:00,,,,,,,,,,,,,,,,,,,,,
5,1986-08-25 14:32:12+00:00,,,,,,,,,,,,,,,,,,,,,
6,1986-09-10 14:31:38+00:00,,,,,,,,,,,,,,,,,,,,,
7,1986-09-26 14:31:09+00:00,,,,,,,,,,,,,,,,,,,,,
8,1986-10-12 14:30:38+00:00,,,,,,,,,,,,,,,,,,,,,
9,1986-12-15 14:29:44+00:00,,,,,,,,,,,,,,,,,,,,,
10,1987-02-08 14:37:40+00:00,,226.20733553706447,213.790335504674,,213.06230917640443,211.22580624801196,208.17513429335966,214.76301818242325,211.18522497439255,204.27214818431955,197.13634462015327,202.6331972508315,196.6998540530361,194.38682466022306,192.79323489226823,194.00094442944598,190.1759744135686,195.94355650071412,189.00411497132288,190.26671774167647,183.57214893818227
11,1987-03-05 14:32:27+00:00,334.9871774472843,227.23748188682325,211.37838008088883,,212.2316749803984,207.9261211434394,204.58485944443694,210.35353412875693,208.07045493179035,202.1707742474425,207.93505752746697,209.2171339322991,197.22653785109503,197.2270910298159,196.91177195988163,200.69303864254698,191.95058671419127,190.79148898957487,189.79236768630867,182.6555614735226,179.0295460756805
12,1987-03-28 14:39:28+00:00,,,,,,,,,,,,,,,,,,,,,
13,1987-04-06 14:33:36+00:00,,,,,,,,,,,,,,,,,,,,,
14,1987-05-24 14:35:00+00:00,316.86228021271086,198.36023418576744,184.2941185485861,129.65193015942464,183.83336661014548,189.01686623597666,171.33910207726493,165.92078222599272,177.41719649505242,181.05928083050762,,173.54960806562542,187.38148495303912,184.87108752264774,159.04734469215018,153.1871797544131,162.87806900130315,166.4290034668852,174.96638951266868,186.4358664725786,181.3744451203219
15,1987-07-27 14:36:25+00:00,,,,,,,,,,,,,,,,,,,,,
16,1988-01-03 14:39:48+00:00,309.70506348267224,219.4152225458069,198.2775805651252,209.15488694644526,202.67208363016633,200.8074223651995,195.86792711565036,208.23245460989037,201.18739405261314,194.95862203509924,191.99491648550523,200.90453519532178,192.50397177036646,187.41595835845843,181.64346626444265,180.1643926831718,182.7265992171566,182.43228901114185,188.20862618790278,194.08993189965426,186.57902926205824
17,1988-03-07 14:40:48+00:00,,,,,,,,,,,,,,,,,,,,,
18,1988-03-23 14:40:56+00:00,304.03117370841767,189.7115131367848,177.2715558086253,182.29995231939395,181.24658882362937,183.8901516059654,189.74136006438076,193.1161659534069,186.93761384148877,191.04362062622147,181.39646232332754,186.48446492011573,166.07705996000868,183.1580865950949,185.09633791307223,187.80205566999388,185.40549307847147,176.1805647526391,176.32669716607177,173.65956763805258,177.6710083744639
19,1988-04-08 14:41:02+00:00,315.9838018235546,192.2604103358467,170.75915229811898,181.37433712191034,194.71932053816923,200.56735928082094,198.58463708211042,192.65809312272222,196.48011237068602,194.31948660821723,192.46676780665572,189.94583400442795,182.4348277201684,181.29761619963935,178.472050365114,180.39358773310965,174.5324551285279,179.0075225938873,175.88970199797004,179.12785746478582,183.01447766219553
20,1988-05-10 14:41:17+00:00,,,,,,,,,,,,,,,,,,,,,
21,1988-06-11 14:41:30+00:00,,,,,,,,,,,,,,,,,,,,,
22,1988-06-27 14:41:35+00:00,,,,,,,,,,,,,,,,,,,,,
23,1988-09-15 14:41:41+00:00,,,,,,,,,,,,,,,,,,,,,
24,1988-11-02 14:41:33+00:00,,,193.30012114493158,198.39621108107454,196.5296140537423,203.62118562380084,203.26685899525518,191.68531224999398,189.65065110253792,189.6037749025699,183.95675591569045,183.36465443357577,158.34965857230392,167.79330089946916,146.2583485067104,144.7846661161143,153.71648225549038,152.0089549780901,173.97914336758043,194.8671472590443,194.84543094592078
25,1989-03-01 14:46:53+00:00,,,,,,,,,,,,,,,,,153.87588675656326,191.69496227447402,,,
26,1989-03-10 14:40:26+00:00,,181.4727532978967,170.71372437131248,175.83942690812472,182.23449354731517,189.5508130604384,189.9755358673323,187.43308962377444,183.43230655611558,187.28309828284233,182.4772112534642,191.26866984247226,167.08101753252805,157.43169474468155,173.31886324145862,170.70505770395056,166.18724741843408,164.39980870325715,172.53807286772292,172.1351040095156,171.6350755688632
27,1989-04-27 14:39:44+00:00,,,,,,,,,,,,,,,,,,,,,
28,1989-05-13 14:39:30+00:00,322.5605071839782,196.52584807508498,172.77350258972416,166.49602940836462,173.7041096270297,170.13517019632565,186.44687862764744,185.5896576319222,172.35954208169807,177.9701926782061,185.14631313290516,189.74409286782242,191.94114028607754,185.25367301835558,173.64414891504947,162.97014579481603,172.79757166531897,173.96163149903265,173.4949457914184,179.40411961247872,178.5015360686437
29,1989-06-14 14:38:51+00:00,,,,,,,,,,,,,,,,,,,,,
30,1989-07-16 14:38:17+00:00,,,,,,,,,,,,,,,,,,,,,
31,1989-10-04 14:36:35+00:00,,,,,,,,,,,,,,,,,,,,,
32,1989-11-21 14:34:54+00:00,,,,,,,,,,,,,,,,,,,,,
33,1990-01-24 14:33:08+00:00,,,,133.37550640016417,151.65470131033118,,,,,,,,155.65125759541237,,,176.88881598887357,200.76133441909914,,,,
34,1990-02-09 14:32:37+00:00,313.42743392119667,220.65218696945809,203.69354010358643,206.76164707591678,200.66839406198045,198.8365140678062,197.21457738274438,205.1233425735346,197.14843569991916,194.65910270650883,185.89291736119824,196.80757689647788,183.64405665434435,183.23553646181182,181.03292376773433,170.72085274933028,174.89875294413815,178.24781135680416,181.34675445935096,181.4509411947786,170.4294198641657
35,1990-03-13 14:31:33+00:00,299.7395321037296,201.57259477058554,179.1565869588931,182.58320989637886,184.71979011192775,187.78837446656703,187.1479867867337,181.19188924378426,182.32234777456574,182.71921745600704,167.67944776573896,161.66752251951806,,158.29360015283993,178.11014801381475,168.38068452335975,168.03845472368874,163.8461237477502,164.90423900034415,162.1558752760435,160.071752759175
