dates,satname,nzd0543-0000,nzd0543-0001,nzd0543-0002,nzd0543-0003,nzd0543-0004,nzd0543-0005
1999-12-07 22:13:41+00:00,L7,295.20,298.04,278.16,287.37,275.09,278.54
1999-12-16 22:07:33+00:00,L7,249.85,233.30,204.98,185.57,153.42,169.33
2000-04-13 22:13:06+00:00,L7,,,177.34,153.90,,
2000-06-25 22:06:19+00:00,L7,,,456.57,,440.44,187.39
2000-08-19 22:11:49+00:00,L7,263.59,256.49,,,163.23,128.83
2000-09-13 22:05:13+00:00,L7,293.70,266.07,246.36,239.93,257.19,237.08
2000-09-20 22:11:14+00:00,L7,257.24,238.80,219.24,201.68,178.63,173.58
2000-12-25 22:11:14+00:00,L7,271.77,252.69,255.02,212.32,248.19,314.10
2001-01-03 22:05:00+00:00,L7,272.09,250.24,226.69,204.11,178.36,183.86
2001-02-11 22:11:12+00:00,L7,318.42,306.43,276.24,238.74,199.46,232.46
2001-02-20 22:05:24+00:00,L7,319.03,300.36,277.44,252.92,210.34,241.78
2001-04-16 22:10:54+00:00,L7,258.36,235.42,224.56,205.47,187.62,190.34
2001-05-11 22:04:33+00:00,L7,,,,237.85,224.69,247.00
2001-06-19 22:10:17+00:00,L7,,,,,,
2001-07-05 22:10:09+00:00,L7,,,,,,
2001-07-14 22:03:57+00:00,L7,,,,,501.43,513.17
2001-08-15 22:03:26+00:00,L7,,211.84,196.81,173.41,139.91,176.98
2001-09-07 22:09:22+00:00,L7,285.32,262.01,246.77,225.20,198.14,223.85
2001-11-03 22:02:58+00:00,L7,,269.47,267.30,,226.24,256.63
2001-11-26 22:09:21+00:00,L7,283.08,252.74,233.87,217.29,207.87,196.18
2002-02-23 22:03:55+00:00,L7,266.58,241.28,221.46,206.98,181.40,161.54
2002-03-11 22:03:31+00:00,L7,286.93,270.80,254.98,239.04,245.08,251.05
2002-03-18 22:09:33+00:00,L7,287.87,264.90,248.03,231.16,199.57,202.99
2002-04-12 22:03:49+00:00,L7,299.06,275.01,258.33,263.80,270.94,231.62
2002-05-05 22:09:37+00:00,L7,,176.10,187.26,150.98,,125.30
2002-05-14 22:03:19+00:00,L7,288.07,281.47,266.22,282.62,309.61,315.29
2002-06-15 22:03:07+00:00,L7,,,,,,
2002-06-22 22:09:15+00:00,L7,,228.84,210.01,176.96,147.78,160.66
2002-07-01 22:03:02+00:00,L7,,,159.37,128.63,,158.35
2002-07-08 22:09:12+00:00,L7,,,,,,
2002-09-10 22:08:43+00:00,L7,307.34,299.33,273.83,254.50,231.91,255.61
2003-02-10 22:03:40+00:00,L7,292.42,269.70,249.79,228.17,181.78,199.42
2003-02-26 22:03:16+00:00,L7,295.56,270.74,246.49,225.55,196.10,193.70
2003-03-21 22:09:27+00:00,L7,327.04,330.53,314.65,283.68,260.44,199.64
2003-05-01 22:03:22+00:00,L7,,,271.84,268.68,265.25,276.50
2003-05-24 22:09:28+00:00,L7,,,,,438.61,
2003-08-13 21:51:32+00:00,L5,,,,321.66,309.93,333.57
2003-10-07 21:58:35+00:00,L5,296.88,278.15,257.76,243.53,231.13,238.26
2003-10-15 22:08:58+00:00,L7,272.63,254.75,234.61,,,
2003-11-17 21:52:57+00:00,L5,252.97,232.84,224.39,207.73,169.02,190.25
2003-11-24 21:59:15+00:00,L5,323.43,326.66,319.56,303.96,296.66,290.28
2003-12-11 22:03:21+00:00,L7,308.92,,,,,
2003-12-26 21:59:30+00:00,L5,341.07,324.59,315.38,282.10,269.96,231.67
2004-03-15 21:59:53+00:00,L5,264.76,238.31,225.90,197.86,171.85,
2004-03-31 21:59:59+00:00,L5,266.84,231.35,212.73,186.84,152.59,163.27
2004-04-08 22:10:00+00:00,L7,318.17,311.32,289.25,261.13,264.12,251.77
2004-04-24 22:09:55+00:00,L7,301.54,299.47,275.64,271.09,,
2004-04-25 21:54:59+00:00,L5,,,249.79,232.30,205.83,223.11
2004-05-02 22:00:57+00:00,L5,,,235.34,213.98,194.12,203.68
2004-05-26 22:09:57+00:00,L7,,,,,157.26,214.72
2004-06-27 22:09:48+00:00,L7,,,,,,
2004-07-05 22:02:51+00:00,L5,335.96,,299.46,,275.38,262.79
2004-07-06 22:03:36+00:00,L7,,,,,,
2004-07-22 22:03:32+00:00,L7,,210.79,187.03,,107.78,203.60
2004-07-29 22:09:38+00:00,L7,,,,,204.87,199.71
2004-07-30 21:57:39+00:00,L5,,,,,210.27,280.30
2004-08-14 22:09:35+00:00,L7,304.56,288.05,258.25,235.78,,
2004-08-15 21:57:37+00:00,L5,,,,,232.20,230.09
2004-08-22 22:04:00+00:00,L5,242.82,230.08,223.82,207.06,172.65,164.82
2004-09-08 22:03:17+00:00,L7,270.11,245.75,224.16,206.11,172.46,170.60
2004-09-24 22:03:12+00:00,L7,258.08,238.71,221.98,,,
2004-10-18 21:59:11+00:00,L5,311.44,292.68,276.40,265.67,237.57,249.62
2004-11-19 21:59:42+00:00,L5,,,,,459.98,501.18
2005-01-13 22:06:52+00:00,L5,,276.48,261.50,312.04,323.74,310.45
2005-02-14 22:07:21+00:00,L5,295.05,269.49,244.65,229.07,210.35,187.33
2005-03-03 22:04:41+00:00,L7,282.55,255.11,241.20,225.00,193.89,184.15
2005-03-18 22:07:46+00:00,L5,,251.43,223.91,200.64,158.96,168.60
2005-03-26 22:10:28+00:00,L7,328.16,304.02,279.11,291.60,305.46,303.48
2005-04-04 22:04:14+00:00,L7,229.79,225.34,217.85,183.09,149.26,198.81
2005-04-11 22:10:22+00:00,L7,,,,364.45,,
2005-04-27 22:10:21+00:00,L7,,284.06,268.95,250.43,225.97,253.98
2005-04-28 22:02:11+00:00,L5,251.87,240.56,239.70,212.04,186.76,202.22
2005-06-14 22:10:13+00:00,L7,,,,,,
2005-06-22 22:08:22+00:00,L5,,,,,,
2005-07-09 22:04:02+00:00,L7,,,,,,
2005-07-16 22:10:12+00:00,L7,,,,,,
2005-07-25 22:04:01+00:00,L7,,,,,126.15,232.04
2005-08-09 22:08:46+00:00,L5,,,232.51,223.93,210.49,237.44
2005-08-17 22:10:06+00:00,L7,259.19,233.19,,,,186.98
2005-09-10 22:08:55+00:00,L5,274.13,246.84,234.54,209.42,179.87,187.73
2005-10-28 22:08:48+00:00,L5,261.86,244.88,238.50,213.58,169.57,202.41
2005-11-13 22:09:08+00:00,L5,284.28,266.10,242.09,221.31,204.33,201.82
2006-01-24 22:10:44+00:00,L7,287.21,271.55,250.95,232.77,204.32,200.01
2006-02-09 22:10:49+00:00,L7,304.63,284.69,259.57,242.14,226.09,207.33
2006-02-17 22:11:22+00:00,L5,335.70,316.39,291.31,278.71,234.42,222.51
2006-02-18 22:05:04+00:00,L7,,,266.33,245.48,225.55,214.25
2006-02-25 22:10:52+00:00,L7,288.83,270.80,243.95,223.04,197.02,180.82
2006-03-14 22:06:06+00:00,L5,,339.00,319.87,313.90,324.38,306.18
2006-03-22 22:04:42+00:00,L7,257.03,,,,,
2006-03-29 22:10:52+00:00,L7,319.16,313.94,,,,320.74
2006-04-15 22:06:18+00:00,L5,309.68,297.80,287.47,256.82,216.61,212.74
2006-04-22 22:12:36+00:00,L5,268.52,251.50,223.69,200.49,172.57,
2006-04-30 22:10:50+00:00,L7,291.86,303.46,300.28,293.36,291.64,273.25
2006-05-17 22:06:45+00:00,L5,,,200.16,,556.79,487.88
2006-06-01 22:10:50+00:00,L7,,,,,,
2006-06-25 22:13:31+00:00,L5,,,,,,
2006-06-26 22:04:32+00:00,L7,,,,,,
2006-07-04 22:07:29+00:00,L5,216.79,197.64,186.20,,140.52,
2006-07-12 22:04:25+00:00,L7,,,,,,
2006-07-19 22:10:32+00:00,L7,439.16,,,,169.02,173.07
2006-07-27 22:13:58+00:00,L5,,,93.50,,227.28,204.63
2006-08-04 22:10:28+00:00,L7,,,,203.44,176.09,199.12
2006-08-05 22:07:55+00:00,L5,,,,208.33,188.54,189.14
2006-08-12 22:14:11+00:00,L5,,,,,415.64,406.43
2006-08-21 22:08:07+00:00,L5,,,,,241.09,217.43
2006-08-28 22:14:23+00:00,L5,280.84,259.61,250.55,236.98,216.68,217.21
2006-09-06 22:08:43+00:00,L5,317.21,304.64,286.26,260.81,249.46,245.88
2006-09-13 22:14:35+00:00,L5,262.95,253.04,229.38,208.01,182.68,189.32
2006-09-14 22:04:09+00:00,L7,239.09,218.59,200.96,184.50,155.96,155.81
2006-10-08 22:08:40+00:00,L5,,308.96,292.74,,210.39,253.37
2006-10-16 22:04:06+00:00,L7,,,,,184.53,202.12
2006-11-25 22:09:07+00:00,L5,293.77,275.32,255.91,240.14,228.65,218.24
2007-01-04 22:04:49+00:00,L7,,316.79,330.29,333.30,316.59,318.75
2007-01-12 22:09:53+00:00,L5,280.36,261.54,246.79,223.53,190.91,201.58
2007-03-09 22:05:07+00:00,L7,302.85,286.55,262.18,243.58,222.79,225.25
2007-03-16 22:11:19+00:00,L7,,,238.40,230.98,209.48,208.59
2007-06-13 22:04:52+00:00,L7,279.47,,,,,
2007-07-06 22:11:01+00:00,L7,,,,,,
2007-07-15 22:04:48+00:00,L7,,,,,,322.10
2007-08-07 22:10:52+00:00,L7,,,183.97,160.70,,161.29
2007-08-23 22:10:46+00:00,L7,,,201.13,175.24,147.83,159.84
2007-09-01 22:04:31+00:00,L7,,295.05,275.06,248.35,225.63,241.95
2007-09-09 22:08:08+00:00,L5,275.43,260.91,232.58,207.75,177.11,193.42
2007-10-02 22:13:42+00:00,L5,234.46,210.86,199.30,179.92,155.58,176.86
2007-10-19 22:04:51+00:00,L7,266.70,243.22,222.36,202.80,170.83,175.04
2007-11-04 22:04:37+00:00,L7,,,,,,
2007-11-20 22:05:10+00:00,L7,256.10,232.54,207.70,188.37,,
2007-12-22 22:04:56+00:00,L7,289.61,261.21,245.25,,,
2008-03-18 22:10:55+00:00,L7,272.47,254.48,236.41,221.38,208.31,224.57
2008-04-12 22:04:44+00:00,L7,250.47,230.23,207.05,187.67,152.33,187.11
2008-05-05 22:10:50+00:00,L7,,,,,199.65,294.35
2008-06-06 22:10:36+00:00,L7,,,,,,142.34
2008-06-22 22:10:26+00:00,L7,,239.02,238.47,218.28,,
2008-07-08 22:10:15+00:00,L7,,,,,,
2008-07-24 22:10:04+00:00,L7,,,185.24,,145.01,148.46
2008-08-02 22:03:50+00:00,L7,,,,,,
2008-08-09 22:09:59+00:00,L7,,,194.88,179.63,156.26,172.11
2008-10-12 22:09:25+00:00,L7,277.95,248.03,235.07,,,210.14
2008-10-28 22:09:41+00:00,L7,309.84,292.31,259.05,244.16,240.65,246.57
2008-11-13 22:09:55+00:00,L7,,302.44,294.46,307.55,314.70,300.60
2008-11-14 21:58:16+00:00,L5,,316.68,323.46,349.79,335.30,306.73
2008-12-23 22:05:16+00:00,L5,275.41,249.62,229.73,225.40,205.12,203.63
2009-02-09 22:06:31+00:00,L5,,,,,279.12,268.04
2009-04-06 22:11:05+00:00,L7,280.09,244.99,,,,191.29
2009-05-01 22:05:01+00:00,L7,,,236.97,,,
2009-05-24 22:11:14+00:00,L7,,,,,555.45,549.95
2009-08-05 22:04:48+00:00,L7,,,,,172.17,234.84
2009-08-28 22:10:57+00:00,L7,238.67,198.28,180.07,164.47,147.71,168.92
2010-01-28 22:06:19+00:00,L7,,,,,,243.24
2010-02-05 22:05:29+00:00,L5,284.26,264.53,241.72,229.40,206.37,219.13
2010-02-13 22:06:54+00:00,L7,,,,291.90,273.61,263.21
2010-04-09 22:13:00+00:00,L7,,,,227.62,207.47,197.42
2010-05-04 22:06:46+00:00,L7,,,,,,
2010-06-21 22:06:46+00:00,L7,,,,,,
2010-07-23 22:06:50+00:00,L7,,,,,171.90,203.28
2010-08-15 22:13:00+00:00,L7,,,,199.81,173.04,180.52
2010-08-31 22:13:03+00:00,L7,,,,,,
2010-09-09 22:07:17+00:00,L7,,,277.15,,326.26,335.05
2010-09-16 22:13:04+00:00,L7,238.19,222.40,212.95,183.88,149.49,170.19
2010-09-25 22:06:53+00:00,L7,,,,277.16,265.67,269.79
2010-10-11 22:06:57+00:00,L7,305.34,288.79,276.00,257.42,227.19,207.20
2010-10-26 22:10:38+00:00,L5,310.68,294.54,284.12,246.87,211.81,248.87
2010-11-27 22:10:35+00:00,L5,270.53,252.98,236.97,215.59,193.44,193.48
2010-11-28 22:07:53+00:00,L7,253.48,222.51,214.76,190.03,151.62,180.00
2010-12-21 22:13:51+00:00,L7,,297.72,281.72,275.03,280.98,267.62
2011-01-31 22:08:00+00:00,L7,,,,,,
2011-02-08 22:04:35+00:00,L5,291.31,271.73,255.26,240.00,226.98,203.84
2011-02-16 22:08:03+00:00,L7,,,,236.29,233.29,222.66
2011-03-12 22:04:31+00:00,L5,268.64,243.84,222.73,207.68,186.75,166.41
2011-03-27 22:14:22+00:00,L7,223.36,206.57,191.41,168.85,125.68,169.28
2011-04-28 22:14:24+00:00,L7,,260.74,235.25,214.28,191.99,196.03
2011-05-14 22:14:21+00:00,L7,,,,190.93,151.81,175.72
2011-06-08 22:08:12+00:00,L7,,,,,580.16,423.00
2011-06-15 22:14:22+00:00,L7,,233.92,,185.39,,
2011-06-24 22:08:08+00:00,L7,,,,,,
2011-07-01 22:14:18+00:00,L7,,,,,,
2011-07-10 22:08:07+00:00,L7,,,,,,130.51
2011-07-26 22:08:05+00:00,L7,,,,,,169.28
2011-08-18 22:14:11+00:00,L7,,,,,553.36,593.73
2011-08-27 22:07:59+00:00,L7,,,,239.54,235.62,242.79
2011-11-15 22:08:10+00:00,L7,,,,253.29,245.55,232.75
2011-12-24 22:14:43+00:00,L7,,303.76,,,295.00,318.45
2012-03-13 22:14:53+00:00,L7,289.97,267.09,248.28,,,243.07
2012-05-16 22:15:31+00:00,L7,272.43,229.81,219.87,205.94,156.18,180.07
2012-06-01 22:15:11+00:00,L7,,,,,115.93,169.43
2012-07-03 22:15:24+00:00,L7,,,,,,161.47
2012-08-04 22:15:47+00:00,L7,261.63,234.83,,,281.47,283.62
2012-08-29 22:09:52+00:00,L7,273.53,250.06,234.58,226.29,214.75,225.81
2012-09-05 22:16:09+00:00,L7,267.62,244.33,,,,190.07
2012-09-21 22:16:17+00:00,L7,283.62,267.73,242.41,222.78,,
2012-12-19 22:10:43+00:00,L7,266.87,,,,,
2012-12-26 22:16:56+00:00,L7,,,293.10,283.09,282.56,277.84
2013-01-11 22:16:56+00:00,L7,,327.07,307.67,321.42,240.02,310.03
2013-01-27 22:16:59+00:00,L7,361.99,360.41,332.08,308.05,292.71,206.65
2013-02-21 22:10:46+00:00,L7,282.89,264.12,,,,
2013-04-01 22:16:50+00:00,L7,,,255.72,221.62,206.42,228.23
2013-04-17 22:16:45+00:00,L7,276.89,260.21,,,,209.52
2013-05-03 22:16:41+00:00,L7,,209.07,193.28,171.79,148.72,166.40
2013-05-12 22:10:28+00:00,L7,,,,,,241.10
2013-06-04 22:16:28+00:00,L7,245.12,,,,,165.56
2013-06-05 22:16:38+00:00,L8,,,,,,
2013-06-29 22:10:09+00:00,L7,,,,,,
2013-07-07 22:16:35+00:00,L8,,,,,,
2013-07-14 22:22:46+00:00,L8,233.09,253.38,,,296.99,554.57
2013-07-22 22:16:07+00:00,L7,,,,,266.37,250.52
2013-08-23 22:16:10+00:00,L7,346.87,,,287.49,255.06,312.55
2013-09-01 22:10:06+00:00,L7,274.70,245.62,223.74,205.69,195.34,205.83
2013-09-08 22:16:22+00:00,L7,306.80,280.79,265.14,241.05,203.60,247.18
2013-10-02 22:22:40+00:00,L8,271.88,242.02,220.91,205.80,186.97,195.13
2013-10-10 22:16:44+00:00,L7,256.71,234.37,,,127.19,183.61
2013-11-19 22:22:25+00:00,L8,,,,,193.25,200.59
2014-01-14 22:17:21+00:00,L7,307.48,287.79,265.14,262.76,244.29,245.82
2014-01-30 22:17:38+00:00,L7,317.40,316.19,304.70,291.89,295.85,275.54
2014-02-15 22:17:32+00:00,L7,315.79,329.52,314.52,309.67,300.99,279.02
2014-02-23 22:21:32+00:00,L8,241.11,218.28,204.73,185.92,150.33,
2014-03-11 22:21:19+00:00,L8,287.06,254.73,239.62,214.80,196.09,196.11
2014-03-20 22:15:01+00:00,L8,315.72,299.09,275.47,256.96,224.34,235.75
2014-04-13 22:11:39+00:00,L7,,,279.77,257.23,271.98,269.52
2014-04-29 22:11:49+00:00,L7,,,,,,303.74
2014-05-14 22:20:20+00:00,L8,295.91,280.98,251.77,238.47,343.26,592.68
2014-05-30 22:20:22+00:00,L8,,315.03,,269.05,393.33,390.06
2014-06-07 22:18:11+00:00,L7,254.11,242.32,,,302.50,
2014-07-17 22:20:39+00:00,L8,,,,106.97,170.31,195.20
2014-07-25 22:18:23+00:00,L7,287.47,,253.49,245.34,265.84,266.54
2014-08-02 22:20:46+00:00,L8,,,215.18,211.06,201.36,202.28
2014-08-03 22:12:15+00:00,L7,,,,197.65,166.73,200.10
2014-08-18 22:20:51+00:00,L8,213.49,190.80,173.94,142.00,114.19,
2014-08-19 22:12:14+00:00,L7,,198.07,179.13,146.36,114.28,144.92
2014-09-04 22:12:15+00:00,L7,226.58,198.70,178.74,165.69,122.09,
2014-09-19 22:20:54+00:00,L8,233.91,209.12,188.93,165.44,122.30,
2014-09-28 22:15:08+00:00,L8,306.52,289.02,271.03,261.66,221.42,252.34
2014-10-29 22:18:55+00:00,L7,,220.34,204.86,185.48,157.85,185.02
2014-10-30 22:15:10+00:00,L8,244.59,217.38,203.33,185.92,155.19,179.51
2014-11-15 22:15:13+00:00,L8,239.80,220.89,194.53,178.38,148.72,175.32
2015-02-03 22:14:56+00:00,L8,355.97,330.78,301.48,288.32,281.49,284.41
2015-03-07 22:14:17+00:00,L8,,,,253.38,201.27,230.09
2015-03-14 22:20:23+00:00,L8,272.71,246.75,223.94,202.55,166.31,202.95
2015-05-01 22:20:00+00:00,L8,,241.29,239.47,,201.74,219.58
2015-05-18 22:14:03+00:00,L7,,259.92,238.91,207.27,203.29,230.03
2015-06-10 22:20:23+00:00,L7,,,,,,152.07
2015-06-19 22:14:13+00:00,L7,,,,,,132.52
2015-07-04 22:20:14+00:00,L8,,,,,,
2015-07-05 22:14:17+00:00,L7,,,,,206.23,192.72
2015-07-12 22:20:31+00:00,L7,,,,,121.27,179.37
2015-07-29 22:14:37+00:00,L8,,,,202.60,203.99,208.85
2015-08-21 22:20:33+00:00,L8,259.76,242.62,226.26,207.68,189.41,195.38
2015-09-07 22:14:29+00:00,L7,218.69,203.07,177.73,161.39,,
2015-10-16 22:21:01+00:00,L7,283.69,254.84,224.69,202.70,197.57,
2015-11-01 22:21:15+00:00,L7,261.58,245.80,227.49,213.21,198.67,
2015-11-18 22:14:44+00:00,L8,244.53,231.24,204.72,184.60,158.30,165.24
2015-12-20 22:14:45+00:00,L8,240.24,217.01,200.65,176.50,138.04,170.72
2016-01-05 22:15:04+00:00,L8,269.32,242.82,223.48,207.79,182.17,
2016-01-13 22:16:13+00:00,L7,318.25,305.57,284.34,264.55,260.08,245.92
2016-02-06 22:15:01+00:00,L8,290.26,272.76,252.46,234.01,214.63,212.53
2016-02-22 22:14:54+00:00,L8,345.85,319.46,300.03,287.16,266.34,276.26
2016-03-08 22:22:50+00:00,L7,,315.86,301.44,283.97,270.48,268.17
2016-03-09 22:14:52+00:00,L8,327.90,306.47,277.20,259.22,250.04,257.46
2016-03-16 22:20:36+00:00,L8,257.35,223.90,196.29,174.59,149.87,173.20
2016-03-17 22:16:43+00:00,L7,269.67,238.64,210.93,189.57,,
2016-04-09 22:23:00+00:00,L7,355.98,347.04,,,234.04,306.47
2016-05-11 22:23:11+00:00,L7,72.60,,205.25,189.74,,
2016-05-12 22:14:32+00:00,L8,222.97,213.77,196.06,171.35,164.99,169.39
2016-05-20 22:17:02+00:00,L7,,,,,,276.04
2016-06-04 22:20:28+00:00,L8,,,,,142.79,254.74
2016-06-05 22:17:08+00:00,L7,,,,,,274.75
2016-06-28 22:23:21+00:00,L7,,,,,,174.45
2016-07-06 22:20:41+00:00,L8,,,,,,
2016-07-07 22:17:10+00:00,L7,,,,,,
2016-07-14 22:23:21+00:00,L7,,,,,,144.69
2016-07-31 22:15:01+00:00,L8,71.52,,,,,
2016-08-07 22:20:49+00:00,L8,,,,,578.38,564.29
2016-09-01 22:15:12+00:00,L8,295.67,287.40,266.22,236.13,214.03,240.04
2016-09-08 22:21:00+00:00,L8,257.56,236.06,218.37,206.00,186.37,181.51
2016-09-09 22:17:18+00:00,L7,255.64,232.61,204.20,196.23,,
2016-09-16 22:23:30+00:00,L7,,273.84,265.36,239.60,217.38,248.14
2016-10-03 22:14:52+00:00,L8,,288.96,255.68,246.99,260.97,267.11
2016-10-18 22:23:31+00:00,L7,,311.98,279.96,237.96,198.45,
2016-11-12 22:17:10+00:00,L7,279.68,242.63,226.88,211.75,209.51,
2016-11-19 22:23:19+00:00,L7,227.90,195.96,188.88,176.98,145.01,163.73
2016-12-14 22:17:03+00:00,L7,,,296.03,288.50,262.49,235.57
2017-01-30 22:20:50+00:00,L8,350.97,334.86,325.24,311.56,296.38,290.29
2017-02-16 22:16:34+00:00,L7,277.59,264.41,243.46,224.28,205.30,
2017-02-23 22:22:49+00:00,L7,282.65,,,,225.48,215.17
2017-04-04 22:20:20+00:00,L8,258.99,239.15,220.56,199.66,174.33,167.88
2017-04-28 22:23:13+00:00,L7,,291.96,,216.70,539.92,544.43
2017-05-06 22:20:07+00:00,L8,,239.95,232.59,213.92,189.45,199.09
2017-05-14 22:23:16+00:00,L7,,,,,198.44,240.33
2017-05-22 22:20:18+00:00,L8,,,,186.22,165.53,179.73
2017-06-07 22:20:26+00:00,L8,,,,,397.78,374.32
