dates,nzd0200-0000,nzd0200-0001,nzd0200-0002,nzd0200-0003,nzd0200-0004,nzd0200-0005,nzd0200-0006,nzd0200-0007,nzd0200-0008,nzd0200-0009,nzd0200-0010,nzd0200-0011,nzd0200-0012,nzd0200-0013,nzd0200-0014,nzd0200-0015,nzd0200-0016,nzd0200-0017,nzd0200-0018,nzd0200-0019,nzd0200-0020,nzd0200-0021,nzd0200-0022,nzd0200-0023,nzd0200-0024,nzd0200-0025,nzd0200-0026,nzd0200-0027,nzd0200-0028,nzd0200-0029,nzd0200-0030,nzd0200-0031,nzd0200-0032,nzd0200-0033,nzd0200-0034,nzd0200-0035,nzd0200-0036,nzd0200-0037,nzd0200-0038,nzd0200-0039,nzd0200-0040,nzd0200-0041,nzd0200-0042,nzd0200-0043,nzd0200-0044,nzd0200-0045,nzd0200-0046,nzd0200-0047,nzd0200-0048,nzd0200-0049,nzd0200-0050,nzd0200-0051,nzd0200-0052,nzd0200-0053,nzd0200-0054,nzd0200-0055,nzd0200-0056,nzd0200-0057,nzd0200-0058,nzd0200-0059,nzd0200-0060,nzd0200-0061,nzd0200-0062,nzd0200-0063,nzd0200-0064,nzd0200-0065,nzd0200-0066,nzd0200-0067,nzd0200-0068,nzd0200-0069,nzd0200-0070,nzd0200-0071,nzd0200-0072,nzd0200-0073,nzd0200-0074,nzd0200-0075,nzd0200-0076,nzd0200-0077,nzd0200-0078,nzd0200-0079,nzd0200-0080,nzd0200-0081,nzd0200-0082,nzd0200-0083,nzd0200-0084,nzd0200-0085,nzd0200-0086,nzd0200-0087,nzd0200-0088,nzd0200-0089,nzd0200-0090,nzd0200-0091,nzd0200-0092,nzd0200-0093,nzd0200-0094,nzd0200-0095,nzd0200-0096,nzd0200-0097,nzd0200-0098,nzd0200-0099,nzd0200-0100,nzd0200-0101,nzd0200-0102,nzd0200-0103,nzd0200-0104,nzd0200-0105,nzd0200-0106,nzd0200-0107,nzd0200-0108,nzd0200-0109,nzd0200-0110,nzd0200-0111,nzd0200-0112,nzd0200-0113,satname
2004-08-23 22:00:59+00:00,320.53,306.97,316.81,327.12,347.41,386.00,423.90,445.60,447.89,449.78,454.20,452.72,441.27,436.59,422.98,416.85,414.90,411.49,407.01,415.47,417.97,419.39,411.04,404.76,400.79,398.06,392.86,387.41,380.62,393.47,400.14,411.39,391.22,414.64,417.15,420.98,427.14,427.41,435.27,416.91,419.29,429.45,425.03,428.07,450.87,468.47,465.71,467.47,465.25,458.67,470.65,459.66,448.66,449.48,452.22,436.27,442.49,451.57,461.50,457.82,456.74,460.70,469.39,461.75,460.78,458.65,463.37,461.21,465.11,469.28,457.19,482.85,481.82,471.46,472.85,460.19,451.15,445.26,461.81,436.30,460.73,458.58,456.64,452.44,469.30,480.78,472.97,467.90,462.56,484.72,477.02,479.80,476.21,475.93,469.70,467.26,462.92,461.43,456.23,445.88,457.61,449.20,456.25,463.20,434.88,410.27,374.41,449.56,448.44,441.16,438.92,436.77,433.00,436.56,L7
2004-08-24 21:49:18+00:00,317.38,304.25,314.92,327.12,347.41,390.31,424.22,445.39,447.48,448.07,452.17,452.29,442.94,437.45,424.14,418.80,415.88,412.61,408.76,415.87,418.50,420.87,414.91,407.99,403.46,400.03,393.37,386.75,380.63,394.58,400.90,413.17,391.22,415.28,417.48,420.20,428.25,429.05,437.35,419.03,423.80,433.28,428.14,429.53,450.83,468.63,466.27,467.05,465.20,459.88,473.37,460.63,452.37,454.06,451.93,436.97,442.92,452.08,461.27,459.11,458.80,462.10,471.78,463.96,462.98,460.89,463.62,460.44,463.87,469.27,457.19,481.74,481.63,471.69,472.99,461.10,452.53,445.53,460.46,435.46,459.90,456.93,455.79,452.13,470.26,480.33,472.67,467.43,465.29,487.96,479.39,480.76,477.14,475.02,468.58,467.45,461.83,459.41,455.54,447.89,461.16,452.03,459.78,462.98,435.49,410.75,379.91,449.58,446.82,435.59,432.96,432.86,428.87,436.07,L5
2004-09-25 21:50:07+00:00,309.28,296.11,308.62,325.17,349.69,398.77,424.59,438.13,438.09,436.02,441.54,442.41,436.67,432.37,422.76,420.70,417.57,412.19,408.89,418.10,420.32,424.77,422.17,413.39,404.37,401.04,391.68,383.20,379.04,393.24,399.97,409.49,381.27,408.75,411.51,416.38,423.41,427.73,437.09,418.90,424.10,431.20,424.30,426.57,448.39,466.15,463.25,462.31,460.27,458.33,475.94,458.93,451.55,444.43,444.83,428.52,431.72,442.13,454.64,457.27,458.86,465.28,473.74,462.18,459.39,459.68,460.76,456.72,455.86,459.89,449.00,467.79,470.74,465.09,469.52,460.68,453.29,443.45,463.47,432.86,458.86,453.70,452.62,446.46,458.94,471.91,468.53,466.05,465.17,487.82,478.57,481.27,477.16,474.47,465.56,463.23,456.66,454.14,452.10,446.96,462.60,451.04,463.50,460.81,432.44,411.49,362.67,448.31,442.74,433.19,427.92,427.08,416.38,430.54,L5
2004-10-02 21:56:26+00:00,309.03,296.12,307.90,325.75,350.43,398.77,426.10,437.24,435.98,435.08,438.17,439.51,433.36,429.49,420.41,420.70,416.39,412.04,409.05,418.37,420.16,422.19,422.17,410.42,402.85,400.26,391.58,383.76,379.34,393.53,398.13,409.41,383.17,409.72,410.95,414.62,420.96,423.71,430.44,418.90,421.79,426.08,422.95,425.35,447.79,465.66,463.17,463.87,461.41,458.06,475.28,458.94,451.55,438.79,439.68,426.05,431.52,442.51,454.01,456.11,458.41,464.44,474.61,462.59,461.08,458.82,457.57,453.69,453.52,457.02,448.74,466.80,467.80,461.83,466.45,459.07,452.98,445.69,459.54,431.78,456.69,451.06,450.94,444.35,455.81,470.25,465.91,465.90,464.19,487.17,477.48,479.69,475.43,474.09,465.68,462.51,455.27,452.89,451.09,446.65,463.51,450.79,462.78,460.14,430.79,412.91,370.15,444.64,441.88,432.59,426.10,427.27,419.24,428.14,L5
2004-10-10 22:00:44+00:00,308.93,296.49,307.61,325.75,350.43,398.77,426.10,437.24,435.98,435.08,432.97,434.69,433.36,429.49,420.41,420.70,416.39,412.04,409.05,418.37,420.16,422.19,422.17,410.42,402.85,402.25,392.55,383.88,378.87,393.66,397.65,409.29,383.66,409.72,410.95,414.62,420.96,423.71,430.44,418.84,419.43,424.29,422.95,425.35,447.52,464.16,462.80,463.76,461.41,458.06,475.28,458.94,451.55,429.43,437.70,426.49,431.87,441.85,449.93,456.11,458.41,464.44,474.61,462.59,461.08,458.82,457.57,453.69,450.58,455.38,446.68,466.80,466.05,461.50,465.52,458.57,452.73,445.69,459.54,431.78,456.69,451.06,450.94,442.84,453.45,467.26,465.20,465.72,463.70,487.17,476.90,478.17,475.43,474.09,465.68,462.51,455.27,452.89,450.24,445.83,459.31,450.79,462.56,460.12,431.46,414.44,370.15,444.64,441.88,432.59,426.10,427.27,419.24,426.32,L7
2004-10-19 21:54:43+00:00,308.27,296.02,306.67,325.42,354.37,405.88,429.28,438.87,434.75,435.93,430.83,432.57,432.72,427.79,419.97,424.90,417.00,412.39,413.34,423.66,425.61,423.99,426.43,410.67,403.75,403.02,391.94,382.40,379.29,394.58,397.07,411.35,386.09,410.95,413.99,417.63,422.94,426.42,433.23,421.98,421.01,424.00,422.87,426.69,448.08,463.83,464.42,466.33,465.91,466.58,484.15,463.94,462.11,426.51,436.18,424.02,429.13,440.19,449.03,455.86,460.82,465.99,475.83,468.62,469.69,464.95,456.76,451.24,448.83,454.29,445.29,466.80,467.31,461.12,466.48,463.98,459.90,452.92,462.71,432.74,458.66,454.05,452.14,442.47,451.68,466.02,465.06,464.07,465.78,489.61,478.92,480.18,479.17,479.02,469.14,464.65,456.39,451.22,450.03,445.34,459.49,452.37,462.56,461.86,436.84,413.76,377.04,445.72,443.22,434.28,429.97,431.94,423.23,426.32,L7
2004-10-26 22:01:00+00:00,305.88,295.16,306.58,324.35,355.03,408.65,427.53,436.02,425.88,430.86,422.63,425.45,424.17,420.42,414.07,424.30,414.97,410.64,411.48,421.76,423.29,422.57,419.84,406.36,401.49,400.49,388.67,378.99,376.17,392.25,393.92,409.46,386.09,410.95,413.99,413.91,422.94,420.36,424.52,414.21,415.06,417.62,417.21,424.80,447.57,462.95,463.05,464.48,464.04,466.58,484.15,460.31,456.04,425.86,426.66,417.46,423.47,436.46,445.36,452.89,459.72,464.70,475.73,468.08,468.80,461.80,449.89,445.75,440.95,445.28,436.53,457.52,459.90,454.95,463.12,462.88,459.90,452.92,458.78,428.78,455.29,445.69,447.44,435.70,443.39,460.62,461.54,460.00,462.69,489.10,478.46,479.48,478.36,479.16,467.29,462.22,452.21,447.91,446.65,441.85,455.91,449.12,458.49,460.42,435.84,411.38,368.57,442.90,441.77,431.02,424.16,429.79,422.56,424.41,L7
2004-12-06 21:55:11+00:00,304.45,295.93,307.05,323.50,356.43,412.19,427.71,432.36,419.18,426.81,422.63,425.45,426.71,422.92,416.67,427.25,418.33,408.42,413.05,423.21,424.01,422.49,418.10,403.96,401.49,400.49,391.47,381.20,377.09,393.76,392.91,409.71,387.46,410.51,414.41,415.16,419.45,418.10,419.30,414.21,415.06,420.73,420.23,425.62,446.91,462.04,464.40,466.36,465.69,463.91,481.99,458.64,455.33,425.86,426.66,417.46,427.35,438.72,446.65,449.71,459.64,466.55,478.99,471.41,472.42,465.57,445.98,442.44,440.95,445.28,436.53,457.98,459.95,457.15,461.77,465.98,464.29,456.59,459.57,427.15,453.86,442.72,445.21,435.70,443.39,460.62,462.41,460.53,462.82,488.14,478.15,479.71,479.90,481.46,468.03,462.77,450.01,447.91,446.65,441.85,455.91,453.20,461.24,461.72,435.93,414.60,377.99,439.74,438.17,428.49,426.12,429.79,422.56,424.41,L7
2005-01-23 21:55:25+00:00,307.26,299.79,310.12,334.06,359.15,411.88,425.49,432.34,416.75,426.43,417.71,420.14,421.88,420.40,416.08,426.94,418.15,414.19,424.55,427.33,425.34,421.14,425.05,405.59,402.25,403.78,396.37,385.81,378.61,395.18,387.17,412.66,397.74,407.44,415.67,416.62,422.30,414.82,420.24,411.21,415.21,421.36,421.30,424.79,448.62,464.09,466.29,469.16,467.38,462.74,479.55,454.22,458.02,431.99,427.47,415.59,426.83,439.43,447.20,447.87,458.48,465.90,486.11,474.07,475.84,471.99,447.95,443.01,438.42,442.67,434.97,457.31,459.69,456.48,461.19,467.13,465.35,456.75,460.30,427.01,456.17,442.34,446.77,434.51,446.76,456.41,457.41,458.41,463.64,488.01,477.24,478.67,480.66,482.04,476.91,464.29,450.02,444.22,441.86,440.52,453.15,449.90,460.85,462.12,433.77,413.15,417.09,439.74,438.17,428.49,426.12,429.79,422.56,424.41,L7
2005-02-24 21:55:41+00:00,323.68,314.03,314.49,334.68,366.99,413.44,433.78,435.22,416.85,430.76,416.25,417.87,419.95,419.19,418.45,436.67,423.33,416.38,436.53,441.76,437.52,424.19,422.60,404.42,400.50,406.11,402.77,393.61,383.39,399.08,389.24,417.43,405.02,417.85,422.49,426.32,418.60,413.79,413.13,403.69,406.01,412.87,418.69,423.50,450.12,465.57,472.79,477.35,468.01,461.87,477.53,446.46,451.37,426.94,427.96,425.65,440.74,450.78,453.08,454.27,468.26,463.67,484.92,476.13,475.33,471.07,450.12,448.33,437.88,440.24,444.13,454.83,458.87,456.95,463.03,468.68,468.03,459.22,461.89,433.78,456.74,442.33,449.34,435.90,447.08,460.86,459.33,460.90,464.23,488.12,478.59,479.12,479.68,485.39,481.52,470.67,452.76,454.97,444.03,443.82,450.52,452.31,460.98,465.62,449.49,427.23,446.14,437.26,437.62,432.29,429.52,436.28,434.38,419.11,L7
2005-03-04 21:52:52+00:00,324.79,314.47,318.09,337.51,365.03,407.68,426.33,430.06,416.77,430.02,419.38,420.46,420.32,420.93,421.87,437.43,423.96,416.62,433.09,439.92,438.40,426.50,425.13,407.15,403.20,406.53,403.39,395.47,383.90,399.75,391.00,418.89,408.00,420.04,425.36,427.24,422.62,417.47,418.56,404.59,406.35,413.88,419.85,424.82,449.88,465.55,473.08,476.86,466.52,461.45,477.50,449.57,453.38,432.33,432.44,431.07,444.63,452.77,454.15,454.10,466.57,462.52,479.37,473.00,472.49,470.32,452.85,450.84,441.00,441.78,444.37,452.90,457.46,457.30,462.98,468.23,467.83,459.71,462.73,433.53,452.08,440.91,449.36,438.42,449.99,462.17,461.13,459.65,461.71,484.91,476.68,477.90,478.28,482.86,480.20,468.67,452.12,452.90,443.96,444.96,452.95,453.69,459.18,464.58,450.41,428.94,445.64,435.91,433.59,427.07,425.92,432.68,431.09,418.94,L5
2005-03-11 21:59:07+00:00,326.64,315.67,319.26,339.00,363.96,402.92,422.70,427.70,416.55,428.77,420.09,421.60,419.62,420.07,420.93,433.95,422.39,413.33,427.17,434.28,433.47,424.73,422.45,407.91,403.75,406.36,403.42,395.23,383.58,398.90,390.49,417.50,408.00,420.04,422.80,425.30,421.46,417.35,418.89,405.73,405.88,412.57,417.33,421.85,449.39,465.04,470.07,475.37,461.60,457.52,474.58,449.23,453.35,432.67,432.54,430.90,444.38,454.08,455.12,455.32,465.58,459.43,472.88,468.01,466.37,467.31,454.55,453.15,441.47,443.23,444.11,453.89,457.09,457.03,464.25,466.05,466.34,460.77,462.78,433.03,450.47,441.29,449.07,438.37,448.93,460.20,460.54,457.64,461.59,482.63,475.20,477.71,478.90,484.69,479.55,467.67,452.36,455.69,445.36,445.66,452.48,452.28,460.13,463.05,448.48,427.50,445.56,437.90,435.68,430.74,427.53,432.83,430.60,418.63,L5
2005-04-04 22:01:51+00:00,332.76,322.22,332.07,349.30,368.68,400.31,417.07,427.10,418.65,433.09,427.16,423.17,424.18,425.16,426.57,441.45,426.34,421.15,432.40,438.89,438.73,432.48,425.98,414.46,409.95,408.48,405.40,396.46,384.54,400.71,394.05,420.96,419.89,431.10,430.10,433.21,431.92,424.25,428.40,410.30,402.98,414.17,418.24,424.57,451.77,465.33,470.85,476.25,462.90,458.43,477.07,450.74,453.35,437.84,440.62,440.18,450.13,458.13,456.90,456.78,468.11,457.88,467.31,467.02,467.61,473.71,465.07,463.46,450.36,450.74,444.73,454.93,458.78,459.12,467.25,471.80,473.79,468.56,475.44,441.79,453.89,443.68,451.50,445.01,454.08,463.41,464.64,456.86,461.37,483.46,477.29,481.09,485.95,492.39,486.79,474.26,455.23,460.25,447.03,445.53,446.70,453.09,460.55,464.95,455.40,426.89,448.85,438.88,436.20,430.63,428.69,436.83,436.24,425.68,L7
2005-04-12 21:59:19+00:00,340.03,330.69,338.54,347.53,367.00,399.06,416.09,425.79,417.71,430.33,433.39,430.13,421.88,423.08,426.28,439.95,427.62,425.15,430.98,436.24,433.60,428.81,423.70,417.22,413.13,408.71,407.06,399.37,387.48,402.44,397.76,423.90,426.25,430.34,430.33,433.46,434.64,425.73,431.30,411.46,408.51,416.61,419.46,423.52,452.64,469.68,473.54,476.89,463.83,461.84,482.35,454.66,452.50,449.60,444.14,445.77,454.85,463.96,464.30,458.81,467.28,458.97,467.46,465.08,467.89,472.35,467.14,467.72,460.42,456.66,448.78,454.21,458.85,458.24,466.59,472.16,474.19,470.04,475.61,444.69,456.48,445.44,451.93,449.59,463.91,473.15,469.40,458.15,461.22,482.58,476.13,482.54,486.72,493.10,490.68,477.76,459.45,463.64,452.54,450.74,458.67,455.89,461.71,466.80,459.21,427.43,447.65,437.88,438.79,433.17,429.74,437.60,438.69,430.63,L5
2005-05-06 22:01:49+00:00,340.76,330.67,339.97,346.84,361.31,391.71,408.46,419.05,419.75,427.77,437.86,434.26,425.53,427.25,431.31,436.34,432.33,426.30,425.48,430.43,424.53,423.40,425.10,421.31,415.58,410.93,410.28,401.66,389.13,404.95,404.76,423.67,426.87,432.44,429.87,430.78,435.01,429.25,436.64,416.51,413.64,421.31,424.41,420.36,450.59,468.37,468.79,474.65,460.12,460.09,479.05,450.48,452.24,454.99,449.03,450.46,459.44,468.96,467.45,461.46,464.37,458.37,464.05,458.77,461.56,468.11,472.19,478.71,467.97,461.98,452.69,457.99,461.33,464.66,469.46,466.44,469.47,472.98,474.93,443.97,455.72,448.75,453.69,454.93,471.90,478.88,472.41,460.85,458.93,477.83,473.50,480.16,483.92,490.30,489.58,476.41,461.78,469.75,456.63,455.87,463.99,455.89,466.63,465.53,443.55,425.38,447.99,434.84,436.83,431.59,428.35,434.43,438.34,432.24,L7
2005-06-08 21:53:33+00:00,340.48,331.06,340.37,347.40,359.31,385.17,405.06,419.16,415.20,424.13,433.42,429.49,416.93,422.97,427.69,428.24,420.31,423.13,417.08,422.57,415.27,416.46,422.24,418.35,411.89,409.23,405.63,398.80,386.73,399.43,404.74,418.44,420.28,428.87,429.34,428.64,433.97,427.31,436.64,417.28,414.55,415.94,419.80,419.86,448.83,466.39,461.42,471.81,455.85,460.43,481.31,450.48,452.24,454.99,449.03,450.46,458.88,470.49,467.55,464.05,464.55,456.45,457.62,453.59,456.55,464.63,471.90,479.18,469.36,465.19,456.98,456.92,461.52,463.04,468.67,462.59,455.60,472.58,474.70,444.26,455.19,448.75,453.69,454.93,471.22,478.94,473.01,462.55,461.33,475.38,473.82,478.63,480.22,489.02,485.01,472.93,461.89,469.79,458.19,454.15,463.99,450.45,463.17,460.75,424.72,410.66,446.28,437.42,440.10,434.90,426.46,434.43,438.34,432.24,L5
2005-07-01 21:59:50+00:00,340.48,331.06,340.37,347.40,359.31,385.17,405.06,419.16,415.20,424.13,433.42,429.49,416.93,422.97,427.69,428.24,420.31,423.13,417.08,422.57,415.27,416.46,422.24,418.35,411.89,409.23,405.63,398.80,386.73,399.43,404.74,418.44,420.28,428.87,429.34,428.64,433.97,427.31,436.64,417.28,414.55,415.94,419.80,419.86,448.83,466.39,461.42,471.81,455.85,460.43,481.31,450.48,452.24,454.99,449.03,450.46,458.88,470.49,467.55,464.05,464.55,456.45,457.62,453.59,456.55,464.63,471.90,479.18,469.36,465.19,456.98,456.92,461.52,463.04,468.67,462.59,455.60,472.58,474.70,444.26,455.19,448.75,453.69,454.93,471.22,478.94,473.01,462.55,461.33,475.38,473.82,478.36,479.63,484.74,485.01,472.93,461.89,469.79,458.19,454.15,463.99,450.45,463.17,460.75,424.72,410.66,446.28,437.42,440.10,434.90,426.46,434.43,438.34,432.24,L5
2005-07-09 22:01:38+00:00,340.48,331.06,340.37,347.40,359.31,385.17,405.06,419.16,415.20,424.13,427.14,422.32,412.08,422.97,427.69,418.47,412.21,416.71,410.25,422.57,415.27,416.46,422.24,418.35,407.14,409.23,398.78,397.65,386.02,399.25,404.74,418.44,420.28,428.87,429.34,428.64,433.97,427.31,436.64,418.11,415.82,415.64,419.80,419.86,448.95,465.27,460.07,471.81,455.85,460.43,481.31,450.48,452.24,456.68,450.80,451.13,458.45,469.88,467.55,464.30,464.01,457.35,457.62,453.59,456.55,464.63,471.90,479.18,469.36,466.69,459.28,456.77,461.76,463.68,468.54,459.09,455.60,472.58,474.70,444.26,455.19,448.75,454.31,453.19,470.96,478.86,472.93,462.87,462.54,475.38,474.51,476.47,479.63,484.74,485.01,472.93,461.89,470.96,458.19,454.15,463.99,453.49,464.22,460.77,411.33,398.73,446.28,437.42,440.10,434.90,426.46,434.43,438.34,432.24,L7
2005-07-17 21:59:59+00:00,340.48,331.06,340.37,347.40,359.31,385.17,405.06,419.16,415.20,424.13,427.14,422.32,412.08,422.97,427.69,418.47,412.21,416.71,410.25,422.57,415.27,409.55,417.61,418.35,407.14,409.23,398.78,397.65,386.02,399.25,404.74,418.44,420.28,428.87,429.34,428.64,433.97,427.31,436.64,418.11,415.82,415.64,419.80,419.86,448.95,465.27,460.07,471.81,455.85,460.43,481.31,450.48,452.24,456.68,450.80,451.13,458.45,469.88,467.55,464.30,464.01,457.35,457.62,453.59,456.55,464.63,469.57,479.18,469.36,466.69,459.92,460.21,458.70,458.41,462.63,456.61,452.05,471.18,470.29,445.50,455.19,448.75,454.31,456.76,470.96,478.86,472.93,467.39,462.54,475.38,474.51,475.09,479.63,484.74,485.01,472.93,461.89,475.95,458.19,454.15,463.99,453.49,464.22,460.77,411.33,398.73,446.28,437.42,425.97,418.04,426.46,430.80,438.34,432.24,L5
2005-08-03 21:55:25+00:00,340.48,332.14,340.80,347.27,357.56,382.01,403.11,416.16,414.48,421.62,424.67,418.45,407.85,420.70,423.67,416.68,409.78,414.40,408.09,416.54,408.60,404.67,416.91,420.21,407.63,408.57,394.06,394.91,383.75,398.48,404.79,418.30,418.48,425.99,433.90,430.55,433.14,428.46,438.60,419.33,416.25,415.38,419.15,423.41,448.20,462.63,459.42,470.55,455.95,462.99,484.13,454.57,452.59,454.66,448.81,452.58,458.18,466.87,464.28,462.83,465.01,459.87,461.55,455.01,455.71,463.61,470.47,481.29,471.33,467.84,459.74,459.11,458.24,458.41,463.20,456.95,451.42,471.18,471.06,442.48,456.46,449.09,454.06,457.27,469.70,477.85,474.33,469.74,466.90,477.94,475.08,476.43,479.06,483.85,483.65,471.85,461.89,475.95,458.19,454.15,463.99,450.44,464.22,460.77,404.53,393.85,446.28,437.42,406.05,400.29,426.46,430.80,438.34,432.24,L7
2005-08-19 21:55:20+00:00,343.61,334.61,342.64,349.19,359.15,383.78,405.66,418.20,415.95,420.81,424.70,421.13,407.85,420.70,423.67,416.68,410.57,414.78,408.54,416.04,408.76,406.97,416.70,420.45,407.61,407.91,394.06,394.91,383.75,398.48,406.73,419.88,418.77,426.02,434.59,429.58,432.58,428.87,439.16,421.26,420.02,415.38,419.15,423.41,448.20,463.90,459.82,472.65,457.67,465.18,485.68,454.97,455.49,459.17,453.40,456.60,458.18,466.87,464.28,462.83,467.62,462.05,464.42,457.41,455.87,465.53,472.56,483.73,473.35,469.50,461.86,459.11,458.24,458.41,463.20,459.92,452.95,471.33,471.59,441.94,460.23,452.58,455.61,458.13,473.36,477.85,474.33,469.74,466.90,477.94,477.49,478.43,481.19,484.99,485.42,472.18,463.49,476.65,458.71,455.23,463.99,450.44,464.22,460.77,404.53,393.85,451.91,444.25,397.16,392.22,426.46,430.80,438.34,432.24,L7
2005-09-04 21:55:11+00:00,352.82,343.38,346.29,352.65,359.15,383.66,408.04,419.45,415.77,419.04,421.43,419.47,406.99,420.80,419.75,408.89,408.01,416.79,410.16,413.94,403.08,402.53,411.28,418.37,405.92,408.35,388.48,391.85,385.85,397.77,409.92,420.80,419.96,425.56,433.86,429.26,431.70,428.48,444.28,429.05,428.57,420.53,421.62,426.46,451.75,466.93,459.88,475.67,457.09,466.15,487.08,459.00,457.77,464.13,456.77,460.24,461.28,466.80,461.88,464.06,471.55,464.88,468.74,457.43,455.52,465.38,472.90,489.20,479.73,476.42,469.15,460.15,456.18,451.55,466.67,461.09,450.86,472.41,472.36,443.32,465.48,458.06,457.13,459.79,476.86,481.29,477.61,476.39,475.93,485.28,481.16,480.62,484.05,487.03,487.18,474.10,467.16,481.90,464.67,459.48,469.94,455.05,476.92,468.05,387.12,378.04,459.87,456.01,393.78,389.88,432.63,431.49,440.61,434.75,L7
2005-09-19 22:00:20+00:00,347.75,347.26,345.18,352.68,359.67,383.93,408.20,418.00,413.05,415.56,419.65,416.78,404.41,418.24,415.79,405.66,404.82,415.29,409.42,411.93,400.01,400.68,408.58,414.01,402.97,404.24,381.80,386.06,381.07,393.69,405.87,423.42,419.96,420.06,432.32,427.72,431.07,427.60,443.06,426.16,433.76,424.22,428.94,420.77,452.90,467.84,461.43,477.81,454.59,463.11,484.16,453.33,448.16,462.51,461.47,467.86,455.35,459.26,454.63,456.38,473.54,463.39,473.46,454.67,454.74,461.89,467.20,483.84,476.51,472.49,466.73,454.67,456.80,439.81,465.13,462.37,450.23,464.20,464.82,439.22,459.58,449.69,453.83,462.90,483.94,479.00,474.99,476.47,473.31,480.15,478.50,478.08,480.13,480.22,481.58,471.42,466.08,479.59,461.71,461.88,480.10,450.06,470.98,464.16,385.87,370.17,445.42,458.73,378.37,372.98,430.35,430.72,439.47,432.15,L5
2005-09-28 21:54:08+00:00,348.09,347.57,345.83,353.76,360.35,385.99,407.68,416.14,411.56,414.24,419.09,416.78,402.80,413.66,413.41,404.27,403.16,415.96,409.42,412.06,402.76,399.52,405.31,409.40,400.45,402.49,385.88,388.75,381.27,393.52,405.20,421.35,420.40,421.33,430.76,423.94,425.82,426.99,441.37,426.22,433.08,422.97,425.08,418.58,452.90,467.84,461.43,477.81,450.66,458.69,479.66,446.22,448.54,460.21,461.47,467.86,453.80,455.80,454.85,457.79,472.92,461.97,470.31,454.91,456.04,461.12,466.86,480.75,474.40,469.80,464.41,455.02,459.70,439.81,466.60,462.40,450.36,461.40,459.78,436.89,455.81,445.84,453.40,461.78,481.91,477.33,473.56,473.75,470.32,479.29,476.47,477.05,478.33,477.32,476.78,468.02,464.39,475.33,458.47,461.88,480.10,450.06,470.98,464.16,385.87,370.17,445.42,458.73,378.37,372.98,430.35,430.72,439.47,432.15,L5
2005-10-22 21:55:15+00:00,347.20,346.95,346.17,353.45,358.01,384.24,406.26,414.70,408.54,412.45,417.41,420.53,406.43,414.29,411.19,399.56,398.75,410.30,404.27,406.69,403.66,401.49,401.36,401.94,395.62,403.89,388.53,390.96,378.77,391.19,402.66,420.57,421.10,419.77,430.03,423.54,419.06,425.41,440.27,427.66,436.54,426.68,424.51,418.86,453.69,466.65,460.30,477.29,449.51,456.35,477.31,442.71,454.02,463.20,465.73,471.58,457.34,449.11,450.44,455.14,474.55,463.95,473.51,457.93,453.90,460.23,464.07,476.66,470.83,468.71,467.05,460.68,460.61,435.40,469.21,461.04,444.08,456.09,451.97,430.20,452.33,444.18,454.29,460.53,481.23,477.67,474.84,473.85,472.41,479.51,478.01,477.15,475.68,473.01,471.16,463.90,460.65,473.44,456.67,461.28,483.04,445.80,471.91,461.23,370.71,355.59,441.69,456.16,348.13,334.62,429.85,412.63,424.20,408.99,L7
2005-11-22 22:00:47+00:00,348.35,348.96,350.78,356.99,360.52,385.54,406.51,413.30,405.89,410.17,415.70,422.44,407.93,414.39,412.78,399.56,398.75,411.58,403.56,405.66,405.15,402.33,396.84,399.23,395.43,405.16,392.84,392.53,380.02,394.44,404.93,426.11,424.98,422.80,430.90,424.37,415.78,424.36,442.79,429.51,434.64,426.00,425.19,422.45,454.11,467.37,461.31,471.62,448.97,455.07,474.69,443.41,455.22,463.85,467.32,469.30,460.12,453.15,456.83,459.72,477.26,466.89,475.86,459.79,455.97,460.28,464.97,474.22,469.68,470.50,467.99,462.11,465.72,435.40,471.82,464.92,445.68,454.38,449.73,428.34,448.56,441.44,452.16,459.96,480.27,478.94,476.60,476.07,474.68,484.11,479.99,477.24,475.66,471.45,467.30,459.87,458.50,470.96,458.35,461.86,473.09,445.80,470.35,460.64,381.22,365.73,439.03,449.74,348.13,334.62,424.80,420.75,426.79,419.09,L5
2006-02-03 21:56:19+00:00,355.33,356.30,357.98,362.46,367.78,400.97,415.82,418.67,415.97,412.08,427.35,435.54,418.64,416.11,417.53,403.81,406.18,427.97,419.15,409.27,408.60,413.15,401.72,399.49,401.37,406.70,408.54,398.02,387.06,400.82,407.85,439.07,439.70,432.68,434.29,423.26,412.28,431.17,446.41,433.70,442.19,434.43,431.35,425.30,462.75,478.37,474.27,477.74,453.57,455.99,476.11,448.01,459.92,465.88,471.66,478.27,468.10,460.86,464.10,457.65,480.31,468.33,479.07,466.17,463.36,466.33,470.79,475.43,470.71,470.86,470.59,467.71,481.91,407.89,488.32,476.60,464.77,455.84,454.09,431.74,453.04,448.34,455.79,461.76,486.70,483.41,481.66,477.47,471.21,483.61,479.98,479.23,475.94,470.63,464.34,456.84,457.72,461.77,456.82,466.73,473.09,441.18,471.00,460.57,433.88,393.26,439.03,449.74,354.91,336.98,424.80,428.86,426.79,419.09,L5
