,dates,usa_CA_0045-0000,usa_CA_0045-0001,usa_CA_0045-0002,usa_CA_0045-0003,usa_CA_0045-0004,usa_CA_0045-0005,usa_CA_0045-0006,usa_CA_0045-0007,usa_CA_0045-0008,usa_CA_0045-0009,usa_CA_0045-0010,usa_CA_0045-0011,usa_CA_0045-0012,usa_CA_0045-0013,usa_CA_0045-0014,usa_CA_0045-0015,usa_CA_0045-0016,usa_CA_0045-0017,usa_CA_0045-0018,usa_CA_0045-0019,usa_CA_0045-0020,usa_CA_0045-0021
0,1984-03-23 17:50:13+00:00,221.79686499873324,237.97472916552675,224.36943733290025,207.98676362574372,208.92329735655665,210.55974083122996,224.333134916385,227.12801283235575,219.28772076012015,222.37746375387806,213.48187367399277,211.57494878406692,202.66370583525025,205.24206406354747,210.27310131579222,203.04300420402558,211.8878255621575,214.53943442266848,228.71711324312537,220.71317862562867,224.69396641373584,232.043199222415
1,1984-04-27 17:55:52+00:00,,,,,,,,,,,,,,,,,,,,,,
2,1984-05-06 17:49:52+00:00,206.147405506994,230.1203543473979,215.8599445996663,202.92871426967451,207.9680893490044,197.51324647656423,207.98952939829485,217.47664291055062,211.1147429369414,208.69937344753754,207.2009607565932,202.6537830862219,193.86897939385454,199.54411253572437,203.15216574983566,198.0035467200169,203.5312699934505,204.3961914966797,221.50729177498272,214.57068751851943,216.63449156012507,227.50332605665727
3,1984-05-29 17:56:43+00:00,,,,,,,,,,,,,,,,,,,,,,
4,1984-06-07 17:50:43+00:00,217.55565833310726,,229.21804806183036,207.92550465380583,213.69011566437933,208.29991400721158,219.77171428906848,220.08781855991424,215.7410195238812,215.41631937520106,209.5178590298499,207.72372829795307,192.81446492353422,198.0191352982156,199.43842709274918,197.46741209324267,208.43205722346465,212.3088074370309,228.17957541393253,222.096120599982,222.6984245231483,230.05205122414026
5,1984-06-23 17:50:58+00:00,213.44007984666905,223.05591113114394,215.2899913675924,200.81806269909146,199.61472299209635,194.494647990256,202.83488222544412,210.8593186113498,204.57563024191128,207.0874388493925,208.06507981972413,205.52036203555642,194.68015942394027,199.19862097512257,197.22676903132378,192.15924738216916,200.8223163614058,211.89006954245605,213.15121986213427,213.68079404549223,208.40677441082994,225.6789475157748
6,1984-07-16 17:57:29+00:00,214.20625446287286,224.2592924151511,215.5420813856999,202.93003140358758,202.91986836921143,197.70883014163365,213.0040020781983,220.04624586611567,210.31346452096005,215.20959886691588,208.2789128269921,214.03343834756498,197.3352259659737,204.29474506531577,203.46739878833796,196.97668960431065,210.41193129263036,210.22174869974776,214.74882504583093,205.45696823926403,208.4651140761913,227.3169513185366
7,1984-10-13 17:52:38+00:00,213.46577055247417,219.1324735184288,221.24132135304274,198.45619126089025,197.344935856717,196.03848527494984,188.13986153186968,198.2362589919726,181.60360054985847,185.14220772683035,175.43639711721403,181.66225821639384,175.79747864517356,184.07026944234258,189.92490211111283,185.38007272607388,198.91828500459917,208.72802996414606,207.3136122414586,209.843500322468,209.50158365788607,222.05637928014318
8,1984-12-16 17:52:39+00:00,215.69398116674037,233.7226031452746,219.24352682579263,206.1489633682576,210.24507464228338,198.78205495878825,200.85569599226415,220.22067678047068,198.5396700067883,204.7648709583797,202.8934179463008,205.26292686360742,195.94542946182924,204.5961845762418,202.73904547521576,198.95122826226327,202.5300129946972,211.21577171534426,222.0071539246135,219.41208823021674,217.63369194948643,228.8438422725315
9,1985-03-29 17:59:06+00:00,218.29330279414953,254.30598092924302,231.3625779030045,216.58226817826565,215.22845477812933,216.82620046349274,222.3089038470112,232.02539096232664,220.35308282702886,215.17479350083767,209.692347210849,206.84552091080565,200.44885162109784,204.30720346526476,208.2946352418495,211.89984688712295,220.00135099132416,228.91236574281322,231.9755251257408,232.15989272809665,233.1810285947783,243.38896724233956
10,1985-04-23 17:52:47+00:00,213.50497900788545,228.0059202544158,216.4936012480198,198.75299311313188,199.15640187948674,192.97654772391473,205.7166372354177,213.12854087006343,210.89367617270582,208.26016993676842,201.65419836168712,201.93058480816134,193.84120837339532,196.06671757381898,198.42479670578538,191.537337387414,197.79083753944292,197.6648730625024,218.49118128165588,209.82823797825398,213.5392788804448,226.1446122077323
11,1985-08-29 17:52:02+00:00,185.32222161384908,195.4590122518572,199.48137709310157,185.09709938619505,185.805335011872,175.33499773534135,173.0398468600684,179.5387265881745,167.28660222401444,180.469308687042,176.93428836760242,186.3884314606507,176.60601433205878,182.548669705122,182.63967539767157,179.1890259687378,187.19761749226922,196.56139900011166,193.80276424850905,192.38247377276153,196.60804374047558,209.82026888800573
12,1985-09-21 17:57:55+00:00,204.88143397974136,218.3015786099937,214.23186900855939,204.32856444392127,208.28672648803905,202.1239920521445,200.5164937783863,205.6968396424809,182.12277599330736,189.19443325237302,193.51437417376007,197.79818722419915,190.62611053967566,196.6935735645919,199.16122794322337,196.04437638452,202.39148554111122,207.70759312018976,216.3547547891314,209.99924654785116,213.23656397694336,227.32475844343946
13,1985-11-01 17:51:17+00:00,200.02920059427237,205.5533973865571,208.61865692007126,195.02556455304557,196.13044376637632,188.25946288843883,185.6146294443152,190.1026412930799,179.50292671898873,182.17337018134668,175.9914613358556,187.8343951272126,186.4867763934302,192.46724229393095,194.22734258140423,188.98219970498386,195.7029658168617,205.49512649865392,208.46851316531678,202.05041110071372,206.26463861682447,219.08436754779183
14,1985-11-17 17:51:01+00:00,205.59020169210766,211.1521413024724,209.16123342079618,196.42677271205892,198.5905387930818,190.21923014691282,185.00020832987593,193.24579144045373,182.14255095437431,182.84011816081812,185.12845783369605,191.29814420149248,192.84264507733985,196.15542194618098,197.2552016767016,193.59051271662165,199.66797878023831,207.7524238777881,214.96484935100432,208.98605447242602,214.93982334986967,228.57314896869286
15,1985-12-10 17:56:46+00:00,213.4029799444254,213.57226717581193,216.86865454409968,202.01728016548861,202.2653851590205,191.41784435345767,191.01958104257704,202.0426151865469,178.15730744463505,185.76991658231142,181.63336999809775,184.1985629281889,180.19588689735696,191.60099209853195,192.9559201026658,188.20427998963248,192.64380600624796,202.5795942360544,207.27764118150765,204.18586141733687,209.04738460116727,225.24474656213835
16,1986-01-27 17:55:50+00:00,222.4088994053607,223.2977908045267,228.07361372635083,205.14406114890227,207.1606886929921,198.32364355293782,189.40359973511582,204.59516558252722,192.73118293230348,201.3437120077374,196.88447337343143,206.2456335508844,193.92481357846404,207.4710791142657,205.31374470320443,202.06355453377287,209.2856591084893,210.18956759095323,224.39427787766465,215.5481974563224,222.70381197361678,230.01648194612164
17,1986-02-05 17:49:27+00:00,213.9722107894022,218.7579286166184,212.33427699311449,198.34669034449695,196.21559769544945,188.96807129050677,194.3935865708437,200.68388670995006,185.07103521272722,197.0988205506896,193.77790743768713,192.20535201967087,190.58866303835225,198.26067606160692,199.8688569103571,193.7282579472512,204.0773790110347,210.96272109035823,213.34883086886987,215.10471950755405,220.63911156935183,246.06277510429945
18,1986-02-21 17:49:05+00:00,218.6314540041207,220.84808917177278,218.06025018008688,201.3185884903868,201.75374750617357,188.91630620575563,199.3443143669474,206.63026893094437,185.96006090609876,190.64260341930736,186.92353026679416,192.9291590594789,188.55585039437943,200.54152635984588,202.2942976970407,198.49090394621498,201.9475997199427,209.11718997546222,215.1369162861058,212.35774746949616,210.232830371803,219.78949208468958
19,1986-04-17 17:54:06+00:00,222.9626517868605,243.96931022777198,229.90033508462042,217.96245682887275,216.96089152222405,212.67044471850807,216.16409224461734,225.4544126670147,218.76086965213256,215.98366001259484,208.12676305054623,206.9720019715058,204.68298263190826,208.46258209467987,212.3578449301121,206.89592790100707,218.7509006592881,218.9567056062267,233.25525017052666,231.8827538270598,228.43807144633328,241.18714930431844
20,1986-05-03 17:53:42+00:00,222.57841096238624,231.89197561180953,220.76477936858925,207.15399066224109,210.11042718241947,198.13725601277233,206.6044266711043,217.80494332961206,211.79404786150022,209.94800251590266,205.1372625332224,199.72010533175,192.90344690947381,196.95321369159177,202.13506388475577,194.78880891868084,202.79736930071513,211.22140939933604,209.6483451762522,224.38575459253303,218.32354708367646,227.1367241836195
21,1986-05-12 17:47:17+00:00,220.86787910299063,234.08030577268545,215.51117078561077,209.9524306556095,207.28467204718038,197.48579119253372,210.3022661080646,221.94301805457854,218.50481884386346,219.12367281869052,208.89531822813626,202.89783219084092,196.87176009127447,201.13801376211416,203.85777241198102,197.0224416211122,208.1663204066435,212.69721564545787,216.16695872503033,220.73788084053848,213.5672875105471,228.03793071038467
22,1986-05-28 17:46:50+00:00,215.34700676724364,,,,,,,,,,203.57022106043195,199.3695886649741,194.25127853960794,198.22318485015867,202.6950275258664,194.32489031169033,205.34427552271018,211.4412318143151,220.98286345744572,211.53158676336878,214.18312009557908,227.23933710103125
23,1986-06-13 17:46:21+00:00,229.91088906485408,252.02823127461622,228.41095320187608,215.83081246688977,214.04980799710432,210.13292452684612,229.42944326481557,230.3297967495128,220.04421507898644,221.10867323560288,217.64530373762972,213.8678391192359,206.32007846658234,207.04993014346638,207.51962301467285,200.78623330080774,210.2803561334539,212.84729803791612,221.81997184151726,217.26711581157463,223.54383035911997,236.458210583729
