,dates,nzd0508-0000,nzd0508-0001,nzd0508-0002,nzd0508-0003,nzd0508-0004,nzd0508-0005,nzd0508-0006,nzd0508-0007,nzd0508-0008,nzd0508-0009,nzd0508-0010,nzd0508-0011,nzd0508-0012,nzd0508-0013,nzd0508-0014,nzd0508-0015,nzd0508-0016,nzd0508-0017,nzd0508-0018,nzd0508-0019,nzd0508-0020,nzd0508-0021,nzd0508-0022,nzd0508-0023,nzd0508-0024,nzd0508-0025
0,1999-08-26 22:07:32+00:00,,,,,,,,,202.47385900153293,,,167.1494453582824,,,166.70738246607505,153.04341508556644,,161.88529197759678,170.25017104678437,164.11354880218977,158.79535608845714,,,132.73130658350703,145.11402569002044,169.9299316996437
1,1999-12-16 22:07:33+00:00,,,,,,,,199.07985490524732,,188.96316485384597,,,143.63096305461798,154.12115990194386,165.12299645137097,171.5962195798341,,175.17685214762037,166.2263232971627,157.36131784928205,146.01542848506665,,,144.83952802817186,166.4725167690253,200.6042665073754
2,2000-02-18 22:07:16+00:00,,,,,,,,,200.52583512536262,,170.45469451361834,,143.16746463763542,146.96029314550307,159.32335838116728,,,,175.99451592202038,,,,161.34338254979428,167.72837815628478,204.7457089177056,233.8397145102263
3,2000-05-08 22:06:44+00:00,10.521103169842013,,61.19550394115474,,52.14262597863025,167.0003802733398,170.32503447482196,,175.97924016858258,176.32195992481968,,,,142.8776593164487,151.5215988494691,156.1416615981568,158.31574819321736,158.48014895297933,157.7461219719147,139.6731382521953,125.45479544757333,140.74790905290288,146.8114582177103,175.41011933147277,194.95487364499368,220.41767381961012
4,2000-06-25 22:06:19+00:00,12.906860429079375,,,,56.02417515966014,,,168.69598700089395,175.15411018426295,184.73522270769203,,,,,,,,,138.16801891700177,157.0230881517382,172.40115111102457,184.77184511235495,185.4336332716487,208.40129707787804,219.82544456292794,241.31691384804182
5,2000-07-11 22:06:05+00:00,,82.70521389433914,88.64808367951052,,87.12596016910904,174.87569376003506,175.2728562092913,169.8200144500871,186.64711972483067,193.0280724116351,196.44418727502716,190.65505884772276,181.5911945335072,150.80110950463674,118.17432127216168,136.7227722240116,130.2363579790255,,160.8425968232304,169.3425344358584,181.34350721278616,,195.72682836151338,211.09668700202263,225.76400864441402,246.6598843598004
6,2000-09-20 22:11:14+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,220.82879538726039
7,2000-11-16 22:04:56+00:00,,105.49272343048295,109.67361724871292,132.41163917779716,,,158.74325567634685,,143.37716621156977,137.80979722609052,129.95388881886612,,134.7629462263646,139.03746526515133,138.37530371091302,143.49754916838899,156.81336365560173,172.24587089948844,178.28107145277176,,,120.86418128311523,128.28899585922284,145.2447025298049,,196.10560984078563
8,2000-12-02 22:04:57+00:00,,147.25186775463254,150.8223834181111,174.53159407140578,,188.45799839723023,180.76826667962376,,183.49477135330818,,136.25227900959646,141.24154059504414,152.7997114085543,157.5521458229937,169.24193447616054,185.53567243999476,194.0290622106268,203.58923300183872,212.9187600295423,186.80561258874158,,140.69720235060106,141.92748192152874,155.88008799174744,,223.19596093117173
9,2000-12-18 22:05:01+00:00,,141.27432095695485,137.68557553535632,158.96529435250443,,,174.73360266865672,160.18071496605418,159.3478770221739,,144.8443770342487,,,152.25674040132688,171.08258076380926,184.2316452987173,,190.16612959346102,200.2679222941637,178.95302943416507,154.92004510633916,136.59713275503182,134.14295663265622,155.88610962927802,,222.19811775946175
10,2001-01-03 22:05:00+00:00,,,167.1359301736692,189.08086922360303,,196.14008719715403,184.35560517866378,,,,167.03064949681755,175.9896122159479,185.13118095730792,183.14574619059186,187.62969312707395,189.87337299389915,201.21605792662587,217.102474809879,220.30122730149864,194.89845602303205,158.76382561075349,131.8684846245588,140.39587693804557,182.22785889756764,,254.17674754184532
11,2001-01-19 22:05:06+00:00,,151.0641196783802,152.5134234420058,,,188.66307284890613,,172.50717984517036,161.42356642952805,145.80178650674722,159.51608436579164,174.7612574404804,182.65096545923714,,172.68747924366332,182.01913319919564,194.72254899199274,213.31546536412708,211.1178096577691,,151.5649641165596,134.87962573403397,,181.42801780847532,,242.23325230764493
12,2001-02-20 22:05:00+00:00,,,,,,,180.95757787032176,164.86131360711846,,160.57997479733027,180.98348791465895,180.53835629805135,183.0017899955506,185.91346329576848,186.8620940647549,196.21585867894817,196.6790084594504,189.917329434449,174.99502714094638,163.96962506730821,170.6314311177663,,,,,260.6089744433977
13,2001-04-09 22:04:41+00:00,,,,,,,,,,168.7223660925608,169.61846888408104,,173.06602733570193,161.89982248089515,155.700890900538,170.77241219057606,,205.60760321592358,,,187.07665710122606,,,,,248.53893331193177
