,dates,aus0193-0000,aus0193-0001,aus0193-0002,aus0193-0003,aus0193-0004,aus0193-0005,aus0193-0006
0,1987-05-22 23:07:44+00:00,,231.17880083604197,224.5185694058568,217.7021508993618,154.8801415504506,,
1,1987-09-11 23:10:29+00:00,230.10156529408815,213.6067682524557,200.27992623126082,193.4144386742191,147.64479609731262,195.28307184990595,199.99197415666038
2,1987-09-27 23:10:51+00:00,244.7769751694744,226.08335042715717,229.33010577840147,222.50056230591312,,218.8283166553158,221.390176125461
3,1987-11-14 23:11:47+00:00,228.4879964101162,215.63973045808976,218.12638237687855,217.07072211111134,,218.75412818331293,214.31091009716138
4,1988-02-18 23:13:23+00:00,222.66461957329446,216.592742644233,218.6760380907101,211.50308709058402,182.40733625058357,213.90109119667378,207.19701541730967
5,1988-05-08 23:14:02+00:00,234.74560648970885,222.180369187155,218.16093930318274,218.79141517104532,,225.5471096644902,
6,1988-06-09 23:14:15+00:00,,230.5336059240881,222.43046777954436,213.28816674176932,147.07761316193952,,
7,1988-06-25 23:14:20+00:00,250.6471482338507,228.62647203265098,219.8020203222452,209.67180409858756,143.33888500231288,,218.80830644029228
8,1988-07-27 23:14:26+00:00,,217.96670963547567,210.42888974744434,194.6414968467116,155.26295542261448,,196.56587098793486
9,1988-08-12 23:14:25+00:00,,218.36723335110725,216.25952205573554,213.74539282186117,181.78633910530914,216.833091535241,234.82673224323653
10,1988-08-28 23:14:30+00:00,,223.51928263911154,216.29933409417308,215.4277039458867,174.27871995435498,219.32951252242466,218.60405723816285
11,1988-09-29 23:14:21+00:00,229.94332588017016,220.31323111889463,208.75760521703273,211.29630826859676,185.78823477185279,217.17333296797887,216.43657478143004
12,1988-10-15 23:14:16+00:00,225.69170901174766,217.5795600885556,217.32116048097473,201.91047072343142,188.8238346465105,210.4899594620523,213.89299542907992
13,1989-01-19 23:13:42+00:00,231.04339451172007,221.6403858518648,214.75621295989518,213.4713090641334,202.04614296257088,204.95742049096583,220.32046972855466
14,1989-03-08 23:13:15+00:00,230.1494730150386,215.85650328621168,212.60629516767057,209.27296667077107,164.153971067439,206.01454357240377,206.37635253990152
15,1989-06-12 23:11:41+00:00,243.12212600849264,225.5010354626991,222.61681006038728,213.70979226926949,146.88465459308176,,215.74900934235552
16,1989-06-28 23:11:25+00:00,,231.05198458046522,222.25940807954055,213.81656797355595,139.68888940125657,,
17,1989-07-30 23:10:47+00:00,240.98600610086484,221.49021590504262,219.01953730293445,214.0180433008607,156.86124071398189,219.45369798831393,223.42670908166326
18,1989-08-15 23:10:23+00:00,,220.72980283396882,213.94807676969958,212.30951495865997,172.05765689682454,212.92251009539189,218.28248653552873
