,dates,aus0179-0000,aus0179-0001,aus0179-0002,aus0179-0003,aus0179-0004,aus0179-0005,aus0179-0006,aus0179-0007,aus0179-0008,aus0179-0009,aus0179-0010,aus0179-0011,aus0179-0012,aus0179-0013,aus0179-0014,aus0179-0015,aus0179-0016,aus0179-0017,aus0179-0018,aus0179-0019,aus0179-0020,aus0179-0021,aus0179-0022,aus0179-0023,aus0179-0024,aus0179-0025,aus0179-0026,aus0179-0027,aus0179-0028,aus0179-0029,aus0179-0030,aus0179-0031,aus0179-0032,aus0179-0033,aus0179-0034,aus0179-0035,aus0179-0036,aus0179-0037,aus0179-0038,aus0179-0039,aus0179-0040,aus0179-0041,aus0179-0042,aus0179-0043,aus0179-0044,aus0179-0045,aus0179-0046,aus0179-0047,aus0179-0048,aus0179-0049,aus0179-0050,aus0179-0051,aus0179-0052,aus0179-0053,aus0179-0054,aus0179-0055,aus0179-0056,aus0179-0057,aus0179-0058,aus0179-0059,aus0179-0060,aus0179-0061,aus0179-0062,aus0179-0063,aus0179-0064,aus0179-0065,aus0179-0066,aus0179-0067,aus0179-0068,aus0179-0069,aus0179-0070,aus0179-0071,aus0179-0072,aus0179-0073,aus0179-0074,aus0179-0075,aus0179-0076,aus0179-0077,aus0179-0078,aus0179-0079,aus0179-0080,aus0179-0081,aus0179-0082,aus0179-0083,aus0179-0084,aus0179-0085,aus0179-0086,aus0179-0087,aus0179-0088,aus0179-0089,aus0179-0090,aus0179-0091,aus0179-0092,aus0179-0093,aus0179-0094,aus0179-0095,aus0179-0096,aus0179-0097,aus0179-0098,aus0179-0099,aus0179-0100,aus0179-0101,aus0179-0102,aus0179-0103,aus0179-0104
0,1987-05-22 23:07:44+00:00,,153.00589494269073,178.2975611978124,168.54478080439193,162.65155004894063,178.25882442041265,193.03718552160234,194.03697077794675,179.04381253082522,186.55790925588286,185.4757634415166,189.0518784822599,184.90161989149922,182.7927684301307,192.02424567832972,187.78995916108386,173.85970012469096,171.49833132340117,182.51726619904863,194.0701316458646,192.18870868303728,187.4614502320148,186.20790700914526,183.9563007558014,180.07143300330588,172.34967107105987,175.145862795606,181.63592196774113,192.12285686361238,190.2648380781228,195.8140411849993,201.85807872845805,201.37710300161086,194.5148320695572,187.58777761683558,189.1312202541359,194.17214901210278,204.28516941270715,197.57368715054747,197.15260048161602,195.39100635988262,190.7990099881495,189.98215876595316,192.98614193889884,193.0914514288724,183.3146528252314,177.94974510857594,187.65284261142386,199.37118263454303,197.41202151862166,190.53517130427986,188.17872947024352,195.31430470154,198.19116537294735,201.59460992690418,200.40545905732384,201.05419460646047,196.0474311741039,189.38462665162254,189.28178672785597,186.8639044593888,189.35238859230336,187.51593495433642,183.28870915032263,188.7259506930222,187.8903242694879,202.48454207109083,206.91927456392685,200.30706128312687,208.14735000183228,202.86685154046663,199.11226716875268,198.1409783219058,195.76357709291074,199.76823551760236,191.41902997514327,194.08815056894161,209.57936808082175,210.75143923858806,199.34320805684317,190.55601698129445,178.72203848386235,184.6505710367371,195.62990854961012,204.37511736642827,204.2003765206432,214.52569811482738,213.74094809039767,212.56405280685848,213.86724917502886,211.03851892201354,215.3338331684119,210.3513402371036,211.6366803327521,214.09284385987743,215.6372001873003,213.24543323855983,211.02665757637178,210.55777092996823,204.61605969777682,204.17413523828202,202.82908368054612,198.3103903425452,204.88313294660284,217.7318326641207
1,1987-09-11 23:10:29+00:00,,164.46135088759772,189.03253855617183,194.7841238917158,182.63843716117952,187.89161190152444,205.72468771816244,210.7548881494619,185.56351684029988,177.96102748246375,197.83801297339252,201.6624229244384,203.34894995196004,205.5341710979955,199.89416593279506,190.952502130149,187.1376379867224,182.64219241567304,185.16098744140575,202.3245165082763,202.0969288037278,193.38701474760722,186.97291639777652,193.75833138959527,205.85033488753024,205.34738968924836,205.69091562745052,206.46689413208273,209.9698644075879,209.5653788486184,209.49421234929113,206.27560727565682,206.66410111472103,209.4386992547941,208.00844059733978,208.73746876875293,204.56620232477547,204.08463269046922,205.357356632295,209.98233338072268,213.681961778007,205.90184456458894,205.65924462564809,203.56102118848054,193.9301809464311,199.0353330536529,201.44737248988076,195.6802761831097,194.42724975047494,195.6779606608944,195.82175291583573,205.31375807631892,210.70833646841535,209.99360067974578,209.07204976403662,213.79209892466696,214.97449934479002,213.8751312036918,215.06097852130867,219.6987107693019,213.96238648319923,208.6318628279615,206.43937405081957,206.602710284761,206.94697405315495,207.11057039420146,209.21363043134477,208.2840531135725,205.7970348108897,212.39557370756583,208.44182385650188,204.58570959017365,203.0313124299184,206.1335207206744,207.5023658618401,183.89727393179305,190.0096170640425,198.25050351294325,197.45794610500263,188.91102824483787,185.8351692466976,181.6689135064661,184.87984782697876,201.87149780362333,197.96714725612858,196.07641639316122,199.0009728971235,207.55944833478472,209.79066968345825,210.08963150049374,214.36386938028448,218.43344577970362,210.94199861941695,208.40315350522073,219.26072636450505,227.33576733525996,222.49103673340778,220.78951344310116,214.6534912986165,212.49615720100624,214.66465377879413,218.40476616004779,210.94294297711767,214.77288401223237,221.3931534917313
2,1987-11-14 23:11:47+00:00,338.7835252936616,191.03682902252635,185.07368711078746,183.11505235597025,187.05505056684387,196.653177762569,200.95631796300762,211.76698119014836,200.69498636639605,187.35934208429777,185.51549238820903,189.2604632257589,195.82545845292657,203.070164658973,199.14150509757056,201.86664383060975,201.58765008262696,195.03841995163793,191.47339662569857,198.3652156384714,198.01807624880752,188.3130588800156,190.9215054065899,210.72526166482822,205.23282031493142,204.58325236398417,201.22954705277365,201.55439827800834,201.20519766249086,199.1768272650184,199.58532994644332,200.27359826113585,193.97671586145057,195.63218346629156,192.5210950281581,211.63429744831774,213.37729905540553,205.51490730567872,200.75246763507866,199.7265462493032,209.46328552235644,201.34176389443704,203.60239755829002,196.21861694484235,194.69511599188553,192.21938889584686,197.75155250500737,198.96012249442802,199.77474257588355,199.73180661712541,200.62970062581743,210.90058358100757,211.7134289184333,203.46211153145168,209.09965352962024,205.75849787764824,211.8442470253661,207.45295623733085,209.9656679118569,210.73858627518155,206.30750830150654,205.90094256812588,201.984889744814,202.49950981142982,202.47525207040212,201.82254489174105,198.37417560129188,203.94959257609543,203.48546423508392,204.6963713175135,201.5637212395157,202.36660826054236,199.82883543308216,191.17097289401661,194.94122557092206,180.51736215938038,179.05247602424953,195.7511680976963,192.04346266104852,179.035784990996,173.13849179803955,175.7748879514846,181.7706419202689,180.9026478869282,185.77434403802638,192.03697381100457,194.76628933691094,188.57922413593627,194.77381517785932,193.75369396566967,197.83931131526893,197.87078077792506,195.53166751248654,195.03375447489228,204.34813059762698,204.39137471187567,195.40489877305276,197.45037542751754,199.87502452787103,196.06659870035216,194.6721151776597,195.077833456482,196.31246765408898,195.85202938516673,205.40878373891198
3,1988-02-18 23:13:23+00:00,319.9372288374513,194.20259725939871,200.98417192970163,193.74205106848177,185.28707150705293,188.63019690819667,202.69059711084208,206.4702217954789,191.63618475180502,188.22198323639122,194.9155150433931,196.64484605596624,202.33680534414202,199.98233718185622,199.32874203444408,206.25490718700607,206.43406860845846,207.22441977233615,204.08952147556639,198.05724821228077,199.39625414005766,198.6735556108829,171.62522819307,191.20417298660945,198.37798126497214,200.9990955906067,201.69493945727356,202.98354365041183,206.8382835733757,205.84520841253362,205.953181965287,206.13442388316673,204.56426299912067,204.4756684840561,210.1448644796674,216.45674557447887,209.13232126394342,210.0728330434931,206.35609084737507,204.39029571620134,205.44558253637115,207.35429699056945,207.09979029665132,206.01953445455294,194.54373719670832,203.26062557331784,205.66207212911706,200.69998902501695,199.60573321884115,198.1810036818568,207.48532763707595,203.00344576936408,209.04680513173437,218.54512629730718,219.20115481400052,223.58257498460213,211.75989787137704,211.99585762836867,214.51398853979984,206.64504594784378,209.14130208040604,205.2273446910236,197.44433148393483,203.15304012767928,200.0477040185778,203.0362859012563,210.67570127696115,215.62502222418888,215.1042420021177,222.4841154066974,214.53981282948445,213.17778019009006,209.41725886268162,211.68572962994935,210.00951994453234,195.82610631788077,199.4780586912595,214.97502734217684,210.79568944613905,203.30377941994473,201.55815948050892,197.9405548684525,197.43134123092955,204.40406320554547,198.36395340507858,205.6692924912999,208.4433609788031,195.55939989219482,194.10689544331626,195.32909581476758,200.2291634190457,202.2717115161151,194.27090562590428,192.08403346627557,197.49609107269498,203.52702120852433,207.1333593864324,197.8817121075154,193.3607863681235,195.9017724928443,188.5974065233856,191.24045811263383,184.4149888449383,197.22789405106587,206.34925185658676
4,1988-03-21 23:13:41+00:00,,168.98243248859342,,173.35389719892657,168.2597922734002,185.76144336317768,200.92412010994565,211.42408405825162,200.60103608152428,193.31387266539878,192.07673909342668,195.84841047306384,198.77928170977668,211.91632029070269,216.43848453088157,213.40296533638087,209.0079314401353,205.85566040641234,203.51303230924913,203.29429905622985,200.3387296525996,198.36059193712254,193.09040737668323,199.0262659719572,206.98960736668283,210.85214462396277,209.6103185859736,207.54865383646336,199.0080413829026,200.1751246782561,204.6065673082022,206.41368189757716,210.07735488637786,212.51271546174976,209.03977356483756,208.0340645728296,208.28342600858485,209.7327323475945,208.05582320262667,207.5581133870897,209.51463831530518,204.18135444569785,201.89575129288772,205.21635086051612,210.93817179102658,206.60723808115173,201.57239882811248,210.17356796769255,202.33826903612746,205.5353012059281,205.06731181287674,208.78741411321144,206.2227048002867,214.79140700783125,215.19905209087798,219.8592789377151,218.1290538467823,213.13221204009497,210.18552631923822,213.88686926212432,215.80937461660022,207.0775903936906,201.09800610388768,203.67606312867414,197.1323707149862,204.2470867932574,206.60339402098475,214.99097818606452,210.89750502384246,212.61330774089387,210.57147718215504,206.55583267312073,201.5811342670543,200.7085661793425,199.22833955028963,187.17771953270724,194.08035772974344,207.39367261780868,207.7880568345661,195.02848246895505,189.87449012783065,183.72291330257733,186.11966514798465,187.00161833953447,185.63421048773458,188.3328955141485,186.00351038002327,183.23538120910814,183.6300945416203,181.5245087625168,185.68116791165528,184.27149545804724,185.69693973027813,185.37779897797319,,,,,,,,,,,
5,1988-04-22 23:13:52+00:00,,171.21976218569515,188.33824470429812,174.41214389943752,169.28407649974548,183.0163390769565,191.21013463981262,198.888070481459,190.20228943369824,181.68930508342288,181.37163183609226,186.27806874842048,194.22154770841718,198.77188494264226,195.77620842832394,192.05298749846,186.28150359272507,179.9699964312123,176.14868289765406,184.46169382754533,186.37957530408303,184.74656466241362,190.19750802975537,204.90855848961394,212.54773006484635,220.4570286582267,210.786674402136,196.05829381374116,174.6581483159935,177.06681075714656,183.20360351831246,194.06181194402217,204.98532366435393,202.6810951227376,201.30846844455516,196.18047212856746,203.43916032658785,209.9315662579261,211.99641034100543,206.5351589702878,198.77723071883898,199.54603826690376,191.2344497633528,194.5746472281424,209.7145104150384,200.3875980898401,197.27000034024502,190.27430860049802,195.92379157016816,194.88852339440766,193.9533607945395,196.4743666137778,201.9783376068423,209.01290628419503,213.66649456790702,213.73294829423514,220.3050979037326,211.37612466863433,214.34226844431052,210.53106796040814,212.63512160449312,198.66223285274114,198.57336549667642,192.4735348471422,194.4872651985569,196.23652465090177,201.51322304789974,207.28865853604387,204.10742309572444,207.02521971675233,207.26942586446998,200.82377635382835,208.06019164210406,213.8422339335606,197.44747210728596,181.0808311373765,181.55583331886012,216.10823822155882,221.1544991631985,188.68270807287755,185.4317882585816,186.6649527956882,197.37752302577647,206.26052240676668,177.52595389632788,184.64042288944222,199.0401573145794,184.05714400875382,189.2870411408417,188.70707688609448,192.29826242704848,198.9260193949006,199.5785570040651,188.32683011311028,193.33738164206622,193.08432930310784,185.55558304215126,176.3902071998225,181.70224476430695,183.926211242357,176.71580506216497,189.2426245474138,190.43672515448634,194.53033887707502,213.3704178815146
6,1988-06-09 23:14:15+00:00,,140.26970729479874,170.95773096654477,166.4976794467015,155.21104432426512,167.3273143145387,174.35709103425287,181.55296890935992,177.66414567198515,177.87382934871508,179.04311887748085,171.14087134700816,170.90778045872668,174.3200583421155,180.88004004113844,192.46487793114648,183.83739848174426,191.18446347279158,193.19536908511014,186.68929652462418,183.5841262984702,176.341043850663,173.09689254954236,184.27089810172168,183.65800031484554,189.52258054901563,199.27255374127145,203.61947262124704,206.7900388866461,202.08782656469586,191.96808305908078,178.73808278156886,179.0564666788114,185.47465656077173,201.8974752970359,206.5979674447476,198.29530715302448,190.64023259595797,199.05165980047286,208.3593957679265,192.26686020703485,191.8994269156337,200.21445850974766,200.4564663481597,194.20271085736675,191.04484465559582,195.80738573091546,191.65641790887688,189.77811100598385,191.33049966097332,190.29662934187573,190.63680254307562,190.30227945564332,193.5516065305266,196.52653798607375,206.33753263690204,215.51847040375725,209.805416204259,205.35970082016297,196.72108766824485,203.64087724410032,200.99585362510908,191.41525962404293,189.32277508030677,192.52304435362123,185.50520773961438,206.01582497500743,217.1865126274732,198.27490755782384,212.25135839626375,202.097332932045,210.09845202257853,208.3255440542528,209.88109682634285,208.05592980133457,190.19736716383275,198.13472661353757,213.64325201407323,215.6745351340323,205.86971594981753,200.61870826261082,190.37833189443376,188.79825318425395,196.92246530765746,192.7262933741297,190.73476625730714,195.38432861984876,196.7061682103448,195.47573551781863,194.6709928569523,195.27245577687705,194.8447229279189,185.13479370539773,185.45349454018697,189.15685746483314,194.45468820328628,183.02613499879863,186.58358417810413,180.34122389901233,178.09874793273946,181.60286782532808,185.04925330117044,190.93054218875682,195.44791993204257,201.87776203324844
7,1988-06-25 23:14:20+00:00,,147.6898482262504,174.1257639367508,170.40555468628952,156.8359960949262,172.12987055171206,186.7357856796386,196.79532564883937,186.40125317954562,190.53279641169917,185.15524140511377,191.1033012223947,184.44933727417092,176.3259193268267,183.31232679611483,197.66620435834264,187.6389745862502,190.44432308403188,197.14958328712697,193.76107400903308,185.13213181714443,176.09123462912555,169.10864285969345,179.5971354987688,186.72195220375477,197.04120348660004,191.8616572132424,194.92770709965023,202.43446220247122,207.44143511968159,208.10542423755376,202.3687853398479,193.77758550879966,191.4491535663821,198.0418059414021,204.4841529761815,199.48316726668367,195.54658294412627,202.0493237864349,205.20564942129346,199.1392546707463,187.94357973961544,193.1460029772225,204.27978777372493,196.20270463446323,186.97106011893928,198.90504485548118,190.97731001104637,190.28245400131834,196.0454118559884,189.2555204950514,193.78723724475844,192.68700803956585,188.72949908771403,194.4299958774238,200.83010801921216,207.16536521404925,211.86861659594643,210.58342764467278,193.37510869408538,200.45264667970466,203.64201567022542,200.8145664705298,200.37063127128602,194.42862407776317,196.74812499922425,203.82145152074378,218.60365054495807,208.927613717106,210.23874805010695,211.43363818961086,209.9879672171595,207.45012951072397,202.97138064449962,193.2937141874732,187.31157410873368,199.8015062744841,212.7924523973699,214.1729595224897,196.55571307706435,191.12155263977223,190.81775607530102,194.2247688047965,195.9421280685187,190.65561256009772,182.3540301563067,180.4312970461396,178.57199325369987,184.48220950454223,191.48718269299192,193.67022227014533,191.0818680649219,183.53465680816817,179.4380951475275,191.27173591880464,194.67131913618107,182.4842285921114,193.34498587581592,181.61910144264607,184.91358778443862,188.74084275135135,189.42138651588107,191.98630464494994,196.76706460688166,196.20509108820053
8,1988-07-27 23:14:26+00:00,,160.9018788594653,169.63972917249913,170.20047253479518,165.8300635985197,168.15873188152165,178.65678813657752,195.89643354333225,193.0868393575589,195.40676479691865,181.06529374249857,180.47606511685777,174.51354733432674,178.9626234655895,196.7369001550816,202.43649883666103,183.26173255828644,196.04681746390955,203.27305096650213,181.54709830565133,187.8047875594365,178.6609620274945,161.35127373972915,162.3053391161694,173.0843312123488,187.24958045270117,190.02991482457443,203.73915497661636,212.63736035200816,216.31623515304494,206.00239158072495,185.52959106820856,176.47463078220161,183.8713384314109,212.8063627804001,199.20625876653256,189.14193867374956,188.6492801774037,194.8466025217987,217.11505162086746,189.6850666752653,178.41895248963328,198.12993171871645,207.91305425754447,179.62037674182363,185.25871286059683,202.88648298526252,178.8929214084906,195.70499457391296,203.73036216753542,192.89782190730446,189.27556185956357,183.7511193626428,194.3634052295115,199.49294339538312,193.16114504611784,207.07566656760088,221.01037379907345,200.7389713810874,193.1161164751709,195.80831501326122,210.79908378744727,208.8443475968777,185.83101456572243,196.74219398658187,194.73738484709207,195.14547620795798,221.6323464763157,205.4030036933949,204.25673713179663,218.05932272512737,204.96698891453173,215.09093165966485,206.99513477460152,194.65150911674485,185.36732384000908,188.77878488623043,213.57158320628128,211.27119921073427,193.22775213735412,187.57765891604376,186.0961483948568,187.9229959414988,197.55820497819408,192.04975446536417,189.28900799908212,186.54379195302158,181.7068050972086,184.9940666009548,186.48975419429047,186.51636515870302,186.02815617347156,183.52371444010387,187.42141085455066,191.34098491698506,186.62476082319253,187.71053379701817,186.71427035316725,183.69818496778018,181.72170314351257,185.3026091764768,183.98941431109822,183.03917934749123,194.69990919827876,195.63397059169213
9,1988-08-28 23:14:30+00:00,,182.78959185143654,187.93632500770443,180.44162021383772,174.3429645646006,182.1253992739004,191.22221869932562,199.67162717781096,184.8704455424253,186.7316449410272,187.55974301280665,185.01071567299152,187.10077405122044,194.6162980334535,192.5185092229676,194.41460752843972,194.03655299734777,197.34596993469052,198.01262436066713,196.71937244862536,193.13182152579216,188.64075075512017,183.112262662628,192.10493146484018,200.70614327093512,203.19109289287448,205.60855929864456,211.11675535094045,211.45833972395587,209.85278217168258,208.4285691007951,213.45320252433916,213.92089656066153,213.96137675055508,215.1978566535879,206.15445677746655,203.3114620254277,203.42414964006804,209.86859608690264,210.1276530375267,208.59356729490943,203.29075287734386,200.79379504791618,203.78068862017804,201.7997203988279,205.49289963433964,203.01674195141683,203.73633479871856,203.5918781434292,203.86950168387463,201.9837331833581,202.96940154099642,203.27045591894446,210.07869777593478,204.56981864192744,201.81312890984344,206.2809421826469,210.12767149491256,213.3372299853572,210.66594883491538,217.06806480912607,216.24838025495418,211.1085454607745,204.4518370506232,205.19003975325825,209.03420854215048,215.90192931590033,226.7546202608549,222.49217957905162,226.4434919323111,226.82482783989516,226.31782039462874,221.10496809233396,217.2035810186385,212.34158179886333,197.0141213663974,206.3888365165101,220.18412858640622,217.39302209147752,199.33233599296952,204.63540913972068,198.5746107074756,198.44193706699951,208.24041578678535,207.7495704176254,202.5608127282868,194.46582983259404,181.68381188978006,177.93591317813838,188.1594735401804,182.44848919896017,191.51601691525636,180.4963746688699,184.40822090405396,192.53649715975126,194.29057879848258,182.32095406482208,189.1180949811158,188.0256322475078,184.3718491167171,184.73332647793285,189.94764547030914,188.37935757577813,189.19124865005358,194.0312859697869
