,dates,per0085-0000,per0085-0001,per0085-0002,per0085-0003,per0085-0004,per0085-0005,per0085-0006,per0085-0007,per0085-0008,per0085-0009,per0085-0010,per0085-0011,per0085-0012,per0085-0013,per0085-0014,per0085-0015,per0085-0016,per0085-0017,per0085-0018,per0085-0019,per0085-0020,per0085-0021,per0085-0022,per0085-0023,per0085-0024,per0085-0025,per0085-0026,per0085-0027,per0085-0028,per0085-0029,per0085-0030,per0085-0031,per0085-0032,per0085-0033,per0085-0034,per0085-0035,per0085-0036,per0085-0037,per0085-0038,per0085-0039,per0085-0040,per0085-0041
0,1986-03-16 14:48:34+00:00,,,200.30481680517357,194.51638363314024,186.84734542666578,182.91037287348763,186.88735024286734,165.07195459837814,182.4229338038582,178.79204892099239,181.96654844138277,194.1049928139296,200.6639103687421,205.13579608038114,220.34809303676113,220.3594409222272,205.201823013736,197.7863052140732,184.2497164629327,187.476757735301,189.76317458400564,202.3993447964038,203.24134446638408,210.4516136305885,215.49292545525088,220.02391767543008,214.84481054663019,217.37761844747274,221.94920735460977,220.3151445456067,212.44538908374943,207.99546403638848,203.9380749638427,203.79915884076425,202.12490826408057,185.3731530060881,190.92212609661905,186.51315107896303,188.08395638814642,171.71094882575207,150.42130779698155,147.70460063109363
1,1986-04-01 14:48:15+00:00,,,189.83000284071093,189.31538880491397,181.13294865378222,176.32238123272984,181.10758709882265,171.51264522892583,163.88301425646017,186.15215422093038,178.35611303201225,195.18457922442738,197.59686945218132,185.71058629574176,207.22870067347708,,,,,,204.9677809144608,211.42498744947065,218.6209744148122,224.56926803961207,222.65728828157305,223.92897646801987,221.00932137842565,220.31999986508706,225.91937662999288,227.22782898173296,215.09557851329853,222.21882959551075,,222.3896276322184,206.08962438029093,193.94907526959042,199.8466268000297,,165.55646580755248,166.78034269180128,138.52366241284258,167.8174180161859
2,1986-05-03 14:47:30+00:00,164.21907858232,152.25374532177082,149.18488552574456,,,,148.9032883095911,148.0797884179311,163.96668761475794,169.1483053370616,180.81573925192828,168.2998098259426,170.2582026017272,173.23106582408295,186.58625791577225,191.30798403219126,186.97718066431423,162.73085396366622,171.0984961644035,170.98012189384752,180.30997834252474,181.0751696185449,188.96380444695046,184.14496407670114,185.75459312224473,194.4455165436405,201.9944140894094,201.13088478389653,209.0006493924165,214.20951915470994,217.67583985073742,208.97188401846915,213.79838124501347,209.1167529646811,212.80920732367048,202.03142137487146,201.96917667088505,199.91888054561767,198.51752359107263,166.42357152075402,156.24585968569968,148.74560356626978
3,1986-09-08 14:43:16+00:00,186.7413271185369,178.0537352372098,170.9231307397345,,,157.5591913176714,159.07638855091494,163.05102209997864,167.48694445578155,187.93693839290725,200.77858390542616,199.33713843316514,206.3527514775878,206.71515270828215,218.98404065456265,206.88912622417848,187.9940972042909,186.95261920598068,180.0126466990145,173.63003061470653,180.21588551965837,188.44472361801985,186.3279791887634,192.13886652864394,193.2496593404148,195.25903904396037,200.51619327582725,202.90933983789498,206.53956937795297,216.23209064347358,213.1041902793654,213.4565705723366,214.72759344501821,217.55444669066156,218.72057329917192,206.88851287868513,207.99597208057637,201.01971853839282,200.53245356344343,179.12290738327482,166.95195176998516,167.55747665134714
4,1987-04-04 14:45:05+00:00,207.81871579848195,200.7944619266543,186.3712091980377,178.34127401376026,174.31918026218983,140.94492497449568,180.09161142261473,190.16644094058813,191.08705156964862,206.27434090607477,210.70377516157853,207.29359224776917,212.70276609136022,212.79387960851008,223.22394741607502,214.3838298988129,208.63234379844937,198.81896158031924,191.52532209327592,174.92409783117813,206.2350054440032,207.96066081953907,206.73134437229623,211.64008925146538,212.39675892372912,212.11891311803842,212.21029395103545,212.28729314615913,214.3352062045565,214.90647428151095,202.17656827553327,195.01038411735107,191.8896520000388,193.06119496244403,191.5917517771099,183.46176034956875,185.05069794691673,180.87713224517452,175.1058808170913,147.95303139518387,147.2311335520115,156.40148185107375
5,1987-07-25 14:47:55+00:00,196.79455739541365,187.7062059801474,179.6042058618205,169.00036070120953,167.26553516486652,166.13827257542926,153.32193877682099,169.19190553021838,199.21006759893112,227.60719726505454,227.1424528494617,223.56759473194555,223.52482944742567,217.39864410258377,239.53723510850838,239.89816939283605,224.79929487041724,215.60345897492593,203.6511879962481,201.4514960801223,198.2954384143417,203.736455480834,201.6791968903331,207.6029416280603,204.83502351829543,220.72060512898298,230.7351565614574,,,229.643958428489,220.1684210603182,221.85967296868995,218.70232837178318,220.6275192314116,221.89670819336536,219.2005900372752,222.3646467996396,223.69723440108916,213.237576300105,196.26629511095703,195.07037386459848,195.6452999651879
6,1987-08-26 14:48:52+00:00,172.4461203966516,169.96809026535678,162.47229691064427,,,,121.15826929441758,134.9882766675866,164.52112989872623,178.34339173166134,186.78614760951737,196.08306158707984,207.2967587834856,203.7461150787782,220.01731970537543,214.1290387870649,,,,168.70025577576828,168.8043973542343,174.03478526770724,182.460421765399,187.20632943378973,192.5954017024103,189.41013466490048,194.34518729493243,193.64005895004823,198.7811520099274,208.4505363460248,213.16657758032613,205.38161493142576,215.08196055399807,213.98967620355901,207.83033542164844,200.44246387621885,195.8581276343037,197.8872196320963,190.7989825891915,,,
7,1987-09-11 14:49:16+00:00,171.82344665728723,172.63927384055685,171.89152321882545,152.51624879391753,,,131.72345829988626,145.77318591946423,148.73745809716402,184.05767660326467,192.62685821134355,203.66702125311994,203.9889715662364,196.4660060334667,214.45837799575568,211.58284136990628,187.75894030218055,190.55502251870826,173.76552109015884,167.3779242980196,177.4314463908617,179.5012917976014,178.8643646568498,183.84753180312651,188.49530936737776,183.50962451303255,185.2479798309871,186.63799893354138,192.4838034175652,198.26384560497223,193.53089045168397,192.578734983227,192.36355365721008,196.50306869627167,206.40914985551063,200.53530789500368,203.4715367763075,208.70129420633643,205.38813563358232,,184.36556602039244,182.2239894306234
8,1987-09-27 14:49:38+00:00,179.05736928724718,174.36681393625292,164.0532738558174,157.4128724539091,151.0528925405576,155.9315041511933,161.4316812897555,130.17045301815077,137.60730835841133,,212.62490645753195,212.79030291945844,215.17223194504743,210.85625612170568,225.71034206271102,213.82338343321373,202.87826123466496,192.26249474875954,190.03622687393704,180.64752004364274,183.493264914968,183.42985997734306,192.0237423030483,190.1559998481283,197.1162487548749,192.57794059833557,194.5729551189188,197.09888609727167,211.88837075571527,212.06772640202013,212.13366657687575,209.30466651422537,214.10112030233398,214.17026523155778,213.94413049885526,208.0128354099767,218.6301962379443,218.01903749059835,211.69278449028647,199.89792795746763,197.48132703241842,200.61180023945087
9,1987-10-13 14:49:57+00:00,192.30564121128586,180.77760525981017,174.10820766669408,151.68530503373813,155.79902708149422,158.2469935334094,160.4840250525209,168.31740628981998,183.37238281079757,189.02249476405947,207.87796907508547,212.6316400887261,216.9405980984482,212.11023169787327,225.1375241008583,218.3607049322962,209.3602192222768,195.2961560051637,191.52419342685266,185.71200209014066,189.58489077786652,190.4980583731504,198.9497726701573,196.13903071805044,201.07694310416304,197.8185773846414,205.28454997358023,214.25401389335727,225.0119902719686,230.53117405846515,229.9068559141673,226.32144444389365,225.00565980851687,221.6904246448544,222.64735190353676,214.72544775176613,212.38043308733538,212.0749483395265,206.2082971026462,186.91380925072502,185.6362953308919,186.80601843591413
10,1987-11-14 14:50:35+00:00,189.64095982367712,186.58235899044993,170.8663843570616,171.51025282378907,167.16300315421395,167.91787711157036,169.07464527425117,173.39176495561992,184.35900719767633,197.24807497601688,202.5777964782453,208.08429196512182,210.61720852546875,217.79275400491747,223.67096125786728,220.69896023639706,207.56637635556146,200.28701165601998,192.79339460102324,188.94853874959534,191.10899547670977,189.4174711639727,194.8168098057662,200.37201702197132,196.48547844856031,196.07673362717227,200.93885044989815,208.99150949769745,210.84839337356863,216.28925277250613,217.84573138782235,212.46334271256117,216.19376844688733,214.69202639470168,213.78919714191787,210.84464515955972,212.1763704685847,211.78883325778918,211.7473867582293,193.53118769646696,179.6999840212932,189.624284600199
11,1988-04-06 14:52:35+00:00,194.84304086988809,185.92323639163754,181.03735483980995,170.8478258564868,,176.34670947352228,180.3114396661895,184.75068453451266,201.65901930110874,207.5456442071921,216.62024239578415,218.4698373460993,206.8370349995436,218.96482630552887,235.96047554190696,235.2310712764785,217.1155161431428,203.8771624204023,197.8707531675217,196.43765482768043,197.24350347045186,199.68238121828176,209.11209494074254,212.5182915380181,216.3123110281354,211.00457401901005,212.0688568778953,211.60705142399542,229.51396547571582,228.5970424380903,228.68764330511044,219.67577089246734,217.94123604302803,217.24429290859223,217.4126920338638,211.45066381309672,216.13960800748023,212.1632041208713,210.14007556811848,199.21804070661992,186.14516293225637,191.2566504980806
12,1988-04-22 14:52:40+00:00,185.1111686269292,181.00400344923557,175.72315026483193,164.87500362688348,,138.28488142517176,168.04027070925017,167.02176207110787,178.01239904536396,193.41170415257156,206.9126177103931,206.09754268883273,205.1596972509011,188.07899411029567,201.84421692375918,204.90873431931857,198.9225585309222,194.08435288014073,195.45239774407517,189.30089012367563,197.80220556210932,194.34611898861706,197.98165943783314,202.33139671977605,204.72074851809717,200.31923917105243,198.5845617983306,198.0543279153672,211.34528568088678,211.77095760268224,207.84460768828802,206.7530406579095,211.14939648427355,214.29080060904428,215.09641174646617,205.05257829478228,204.01600087395138,198.5354432413586,200.55979578825367,187.77410083099662,178.02745717320605,184.80791112643402
13,1988-06-09 14:53:02+00:00,187.57756536931154,188.55054911822137,179.02570402047374,163.09908365798415,152.70561489910446,159.3220096389938,165.84349006524022,181.4472421879263,185.7533367024863,205.00324277390698,211.12164880856972,218.73529241788393,216.7201875038934,216.80425925906133,232.56454369859782,222.8173741449657,220.4426175930059,204.60981489557034,203.59234968827735,199.956162326491,206.83963986563415,208.70382904489927,206.2526654339337,208.84656763392263,205.30111530458737,206.79572492943439,208.19023973104626,218.07947116257978,222.80746530606783,221.90150980220952,225.05637739218935,221.6275695532533,221.77294631451105,221.78263970598928,220.45663642334623,214.20783017995967,213.99863334594437,210.94841759878716,207.41728392374893,190.5200111169157,178.40561848655003,179.43506170936536
14,1988-06-25 14:53:08+00:00,177.64277104992834,171.8638123941503,168.69013104568464,148.69168929814293,142.72866482753858,155.74877463379536,162.67771806804305,170.88185057579653,178.42701292197006,184.646699223965,195.92753775488785,,,,207.04102595194578,203.31122082820545,,,,189.43108655243563,190.08248417506522,191.00695230448565,192.50481992172695,193.37872235040038,194.34051767627702,196.42525850242941,194.02594358498666,193.63988394819833,209.93630162391497,216.61914794525552,211.13613656631344,215.59260735308078,216.1103502015095,211.17607497691353,215.56000379998005,208.1693867400321,206.7564674407329,200.8508059427629,193.8144180378149,,159.00615875575104,160.96972049242115
