,dates,nzd0487-0000,nzd0487-0001,nzd0487-0002
0,1999-08-26 22:07:32+00:00,124.37768010820152,128.5211081747909,133.7502326027582
1,1999-10-13 22:07:36+00:00,129.6984482330655,130.8955380418573,136.2224448501093
2,1999-11-30 22:07:23+00:00,122.20764342946761,124.6823224282706,133.17737383878904
3,1999-12-16 22:07:33+00:00,128.63712614060998,129.98564816683356,135.0599018434823
4,2000-03-21 22:07:12+00:00,130.6851132428399,136.8947891729077,139.45823620156713
5,2000-05-08 22:06:44+00:00,123.7561342939869,131.05043618271395,141.15327903466172
6,2000-06-25 22:06:19+00:00,121.3490260471188,140.63362893521705,145.6919350257792
7,2000-07-11 22:06:05+00:00,109.80425216304987,119.72299152381993,125.8530379795166
8,2000-07-27 22:05:48+00:00,129.076370483034,142.06916763409603,148.44098473265467
9,2000-08-12 22:05:41+00:00,122.46611671839845,132.19895497472513,135.60927936471325
10,2000-11-16 22:04:56+00:00,128.5196260751914,131.29887617384685,132.64377070508564
11,2000-12-18 22:05:01+00:00,137.7308986833745,135.03460550526242,132.21234345844158
12,2001-01-03 22:05:00+00:00,137.36761479712834,138.7612197060757,139.8489875649724
13,2001-01-19 22:04:43+00:00,134.0669883631159,134.9496440246696,135.47924892457172
14,2001-02-20 22:05:00+00:00,122.65013608344402,124.66988265809978,126.56193813060064
15,2001-03-08 22:04:56+00:00,139.51876392398813,143.04595246149128,146.417689894775
16,2001-04-09 22:04:41+00:00,,,
17,2001-07-14 22:03:57+00:00,114.89236625442147,120.84222257224089,129.00552588335734
18,2001-08-15 22:03:26+00:00,132.46422345790097,139.06342184024126,143.83290761810343
19,2001-11-03 22:02:58+00:00,131.34616382773046,129.92853276446527,130.22874052885658
20,2002-03-11 22:03:31+00:00,142.0650084745051,140.05956475353793,144.75128295706753
21,2002-04-12 22:03:25+00:00,133.87899142490804,139.6165403256638,145.25454264983574
22,2002-05-14 22:02:55+00:00,126.13255770393398,137.66867456985068,138.43554916914658
23,2002-05-30 22:03:13+00:00,122.69451864761716,129.31106302213323,133.93532546739598
24,2002-06-15 22:03:07+00:00,111.85839833948684,125.64225908460469,128.33500298055844
25,2002-08-18 22:02:45+00:00,122.99502301989664,128.86046256063852,133.32180363581017
26,2002-10-05 22:01:55+00:00,133.20288845788687,128.78720985801456,128.32620759338056
