,dates,usa_CA_0056-0000,usa_CA_0056-0001,usa_CA_0056-0002,usa_CA_0056-0003,usa_CA_0056-0004,usa_CA_0056-0005,usa_CA_0056-0006,usa_CA_0056-0007,usa_CA_0056-0008,usa_CA_0056-0009,usa_CA_0056-0010,usa_CA_0056-0011,usa_CA_0056-0012,usa_CA_0056-0013,usa_CA_0056-0014,usa_CA_0056-0015,usa_CA_0056-0016,usa_CA_0056-0017,usa_CA_0056-0018,usa_CA_0056-0019,usa_CA_0056-0020,usa_CA_0056-0021,usa_CA_0056-0022,usa_CA_0056-0023,usa_CA_0056-0024,usa_CA_0056-0025,usa_CA_0056-0026,usa_CA_0056-0027,usa_CA_0056-0028,usa_CA_0056-0029,usa_CA_0056-0030,usa_CA_0056-0031,usa_CA_0056-0032,usa_CA_0056-0033,usa_CA_0056-0034,usa_CA_0056-0035,usa_CA_0056-0036,usa_CA_0056-0037,usa_CA_0056-0038,usa_CA_0056-0039,usa_CA_0056-0040,usa_CA_0056-0041,usa_CA_0056-0042,usa_CA_0056-0043,usa_CA_0056-0044,usa_CA_0056-0045,usa_CA_0056-0046,usa_CA_0056-0047,usa_CA_0056-0048,usa_CA_0056-0049,usa_CA_0056-0050,usa_CA_0056-0051,usa_CA_0056-0052,usa_CA_0056-0053,usa_CA_0056-0054,usa_CA_0056-0055,usa_CA_0056-0056,usa_CA_0056-0057,usa_CA_0056-0058,usa_CA_0056-0059,usa_CA_0056-0060,usa_CA_0056-0061,usa_CA_0056-0062
0,1984-05-13 17:55:53+00:00,195.93876542817424,186.3739665607591,173.84892242189534,177.28274498337993,198.93911474343707,225.2213435541072,250.6164485831835,232.7724913419814,208.03395854553787,205.94675007009465,198.28023794621419,200.04812738491188,197.91303436395992,192.04522877067012,198.45738577130913,194.53070042565358,197.9197781737315,188.75208604732063,187.54961613439545,184.61452497341486,188.33604718190767,202.30118355880074,198.37132234161768,199.25944501995892,194.14692665892125,190.87989604091456,186.29276069422616,191.38463776990955,188.02943546442484,186.66551198030137,186.16786532636954,184.49903139150942,185.00516965445175,186.29735989049104,185.0863926885122,192.35724586911638,,229.64725403962393,223.3218326804185,225.83641560107114,222.8337267631249,215.33805178757973,217.41584956160915,211.7831138155514,205.43515331800654,209.97868631139892,207.6740344196896,198.7496735540876,199.44706015299752,234.9030465586282,234.53896493674054,224.42426413550325,221.93386838567858,221.21440983038133,215.94201993240657,207.04606750243443,207.8752131007812,208.36533453868722,197.6024358763009,184.44379069953916,178.3755035142438,184.4231349098108,189.9670522846711
1,1984-06-30 17:56:50+00:00,194.20358204712363,186.56535221725463,182.36501291820477,183.90075580523205,202.09354824624793,231.7642533413209,250.7798343215605,236.35094081248016,213.42639402294228,204.77493062117782,197.9098632311211,201.5920107428059,203.1743819413285,196.79620265181376,206.67878897624567,204.9080965924733,207.2002052048357,196.25253902535988,193.71155549130148,194.70123119009824,203.13338689596176,200.33903930606036,197.44653660737762,206.40063443143734,202.3944485206223,203.4462732056783,198.776313005246,201.58268436873942,191.60433563141817,191.24641802208473,199.8030775669126,191.09420915108345,186.54486368439927,184.88013187886796,187.59644802141077,199.05814517973724,,239.95083340593982,234.77441141895378,234.38513844888624,235.86372955549325,224.74503838838623,215.3414157791423,215.31360372314646,216.51577892126673,214.45024726175393,217.6024520386579,224.53953287960954,219.92608211169403,236.58341773613898,237.57676437305602,235.41555002835193,225.7382869828918,226.266529758791,225.68538093069347,223.35914378085548,225.56180075138099,212.16229714890582,208.0894080152087,197.58369371576848,195.10950591821955,195.21739525447927,203.35765503868825
2,1984-07-16 17:57:29+00:00,203.53785101173318,194.17581826569338,192.66971819340264,194.18163161534832,214.6771226382495,237.34571541237395,259.7910456971141,255.75607460063088,223.00426252952352,223.70775109990433,219.0217751734847,210.68839315688174,211.32424692417516,200.66853121107684,207.65431146041806,213.43799999703194,220.46476495903784,210.15104431642473,203.69809965053608,209.06494690414843,209.4024864657503,207.43046988382915,209.3663934553974,207.44791248979692,203.24239997466955,205.7692067726405,202.04546602340235,199.32970021330337,195.32947647711148,196.0829978903057,197.42071091879805,193.98966734816386,187.56847772483016,196.29511521470144,202.12709589483,207.91335265683446,256.9229249084521,230.8430683875357,231.32863778110234,237.61869713890604,239.0339432253025,224.0905533014097,212.26905808806964,218.36013846711782,208.00341862072327,212.4057880053367,228.9800237342687,228.91679327613926,226.98902725586035,216.05359484898958,224.99327077929155,221.67767493686225,220.96315556930642,225.80449001877983,224.4897158202471,224.46315303207317,226.7509814734143,218.2544917065436,223.24281264130522,218.4583172628516,209.2150350918436,217.53552732958192,221.52817164189196
3,1984-11-21 17:58:36+00:00,174.59110204807075,173.79762002305367,167.93896503880475,166.6612293003086,,215.82936671464873,243.58893194022977,237.72060620140883,207.06717448568796,198.44555398313392,185.57953576046327,187.53301537247498,188.09020578923418,188.294552568969,195.89012513621583,191.03357049264454,192.47348617498042,186.09240474272798,184.3020664817981,183.35162611527844,187.0473495117168,192.28118712992966,186.66267955534258,185.5375829928248,185.9561979907264,180.65011245202413,174.2642011136386,174.4701365423175,175.85034183265068,175.38213216739445,179.9283106453844,177.43211310046874,170.50568990319155,178.16268119945659,180.03893357127717,184.28608629873438,,215.35913795790702,223.6062719662064,213.80267784682357,226.64804863968456,264.67587823656095,207.2402785494156,213.09714318227518,204.0263800096128,203.47998201688273,201.31880035596737,196.44075872885816,196.55005202332788,210.7658643404756,212.1003831668307,210.25267778071606,206.70995028189213,204.60788498995714,202.9481237790716,206.93793167556598,209.2067469834192,204.78815868366624,190.81759226230903,178.35648006472917,175.69454275697484,185.77003905945799,194.1991979954143
4,1984-12-07 17:58:44+00:00,184.08182024507616,177.8281587621612,168.16620079299585,171.85212434569988,192.20692230949496,227.9920830403163,254.7040182074405,247.40016659445743,211.95400473173282,205.85039015783877,192.45621866221248,192.96482114992085,204.0711393663256,199.9895723182774,203.5967784476401,199.44641436625434,198.94663795262113,196.27743478178797,190.84446877293735,191.19395809048032,197.66514409995622,197.74632620972227,196.68485546600073,197.77522616452526,191.5813858334031,190.36312424772404,187.29215232311364,189.81165083431424,185.49289531274331,185.99557318446583,188.09744988183064,184.01563887995115,179.33542533848805,182.00484535228514,184.59104127447424,192.35488161059112,250.48874434175056,225.647530643118,218.58555903823046,222.1926613334258,223.43319242984825,218.8339362435308,213.85872277553975,210.65328458559452,202.14547156514402,200.05381554413052,197.79723934445008,190.30345751905216,189.7095704430979,206.33806256814913,212.98056146510416,212.33375366568202,208.15619263777077,215.2736885059323,215.79020717556364,216.67707435967262,213.51120473884376,206.90856618988033,195.96016998997774,182.62782886675075,182.32661881620137,,
5,1985-01-08 17:58:37+00:00,,,,,,,,219.8517751222767,202.51976665781822,195.54877592352966,195.61595409131905,194.38153349864763,199.32551672912163,197.52848521172433,204.32812549630358,199.94935022532434,194.59027975870035,184.00402360601308,187.46368265026416,187.97235000043298,200.11074876115467,199.0560601059659,190.81767138799523,187.61759777991983,183.98414026209787,189.67055117513692,184.15331177979664,189.30458857640886,183.29801607887944,170.5475116113012,181.63955671600348,181.76110291491148,182.84977743211033,172.96098134785015,177.93397909232135,188.7167106121599,,232.99576093517246,227.6184018571296,228.81163398391246,227.41557070137893,222.14445791987194,219.97786638631118,220.76394742547424,209.60859714882554,196.7156041134804,195.39418596431798,204.68310449068784,199.32682897805705,221.23631011530952,224.11709187714044,224.5881191605805,214.99893610744525,213.52271810561453,211.83408920325016,206.90555091823586,204.70271814732254,200.65525234093658,191.84494583570972,181.3438663332377,175.21900397800192,189.3244668154476,
6,1985-03-29 17:58:42+00:00,207.16353666148927,178.55865276235681,171.63050834255574,184.00211566418827,211.82163607846897,247.47070518163162,263.4390407224881,252.69897125279385,226.3389646737368,218.55716015795528,212.20454652651813,208.61476233033625,214.20257812851762,207.42683527199,217.08503481944496,220.7640612506088,217.22114324963303,207.82571554788132,200.41498598617542,202.6040964825467,209.8756868557209,214.69633533147876,206.40900550290053,208.7915473268586,205.49399476506161,199.86337896440335,195.3967383722797,201.73547559229905,195.49332589962603,188.6064873521855,191.31156498807997,188.56781827683608,182.79037326897432,186.24791073977735,186.07312392919397,192.7286466825434,,233.23891631716666,225.50196378998356,227.50034413677986,226.22893924208142,221.43904031031326,218.8447757359783,219.36959810813917,218.12960265282356,210.8918289342553,211.58951745664336,200.12865130050173,203.84944854784638,239.2468684094312,240.17286340231303,239.8183080856456,231.94755857341514,231.71867860706507,226.58595041111818,217.16057155245713,220.79088349907008,209.90102268844936,204.17356031995152,185.86839542368915,181.1164583014221,188.4573608495519,191.39830359864723
7,1985-06-17 17:58:24+00:00,199.88231921908476,185.81428533117858,192.605484347044,195.20368888142667,213.7522636228008,236.46901564211586,261.5004810563113,259.99381761037927,234.80427712613368,230.93439760282558,218.83386245904242,215.0216812253124,214.32030008426625,203.7328656170583,213.98412737693394,213.40685287247865,218.8209525808304,211.7535339982668,204.53190660791765,210.9451708136694,215.9851952586437,212.4972375834932,210.15913970185224,210.87551197301087,204.96032452561784,207.18309502071781,203.1786182754838,204.78917177328364,199.8675744213462,194.07056484688374,196.00589458418605,194.84342175084947,190.6316811218305,190.1764738902494,194.73017219545775,202.3439805964361,,241.868200009642,236.5302915072511,237.56833152709086,242.854541535789,231.8740586903564,219.69746690863883,221.1835446902399,223.3419632940766,218.43945287354518,223.00488025624605,219.6226701620445,218.84150132462875,218.61317145709566,220.21035625982617,221.15206443598956,221.95036372181983,220.57001353211083,218.21106239912896,221.34130681702075,223.7818218583169,212.95959986927335,210.48783817345227,205.0872783685784,202.90075206729284,212.59935538793806,222.75082134542183
8,1985-08-20 17:57:55+00:00,197.70207091057054,193.24702522188744,195.39089839976535,203.26025021661096,215.47133924365068,239.67814308615894,264.6561357581311,260.9020946456074,229.7932964993982,233.93436305406763,227.21734671642443,219.82686032491338,217.6994149151108,211.77560034389958,220.8178169422966,224.08102861936246,219.8720974612753,213.13236789370168,212.14936216081747,215.1917501224974,218.4832728211181,211.84814352412874,214.31412227309298,210.8046102833754,197.58200660038776,206.05395581465967,205.69263378404838,203.9170375418614,201.66166913036798,193.107964661863,203.60880235513,201.63685734340712,198.16157019377337,210.10660005513594,208.30978360585144,216.85597515436163,252.1162987757561,234.4823812045309,236.24395098983834,240.57362116996993,240.74013534654836,234.28199195442627,221.73828198606478,224.6891479322806,224.77526534694942,230.56670545947054,240.8412730972603,235.10845097475064,232.5072082056575,212.03275493557243,211.9289041529766,214.1933233711609,213.80929532239045,221.6641570694708,228.00952218890114,223.53064659132494,230.68997989799792,223.37014316327063,227.11286389131567,222.1408899948235,216.51772755020906,218.56273353739957,224.24278080542973
9,1985-09-21 17:57:31+00:00,201.54726442550097,193.13423938192759,194.53276446630062,200.6347197303643,219.61266047524572,237.98326707635647,262.4225080069644,258.2841869398686,237.77286667450952,233.06288450900635,222.26527345041322,220.28126607119748,220.63040862278686,215.22099952794306,221.586668131158,217.82577372152858,227.90214028567752,214.93934134404932,213.24162016049544,218.0481990188068,217.63469985297235,211.13040329901867,204.63679981824384,204.33576834529788,197.0081989052838,204.60877576793425,203.47225526394055,202.41264145309708,199.99003343476215,200.3889668923811,209.35314733678524,208.41495863787375,203.98995251637305,209.55424364140464,210.0553130243972,219.03438058908364,255.23503433257855,237.5077580158769,232.15390375917556,236.24019158455368,238.45064218640417,228.95459504344558,220.5102124621699,223.23462742772077,226.64122241776943,223.0238996476891,232.6933675284518,237.93697116218797,233.85202572917316,208.13856782862362,205.22358847390856,208.31166214677359,211.56021514446473,216.48630180722546,215.79374039332447,222.70505354801912,234.26335284106884,224.71428368686742,226.8708296633769,221.875353856269,223.48606888335928,226.0223376503273,234.01345162737877
