,dates,jap0009-0000,jap0009-0001,jap0009-0002,jap0009-0003,jap0009-0004,jap0009-0005,jap0009-0006,jap0009-0007,jap0009-0008,jap0009-0009,jap0009-0010,jap0009-0011,jap0009-0012,jap0009-0013,jap0009-0014,jap0009-0015,jap0009-0016,jap0009-0017,jap0009-0018,jap0009-0019,jap0009-0020,jap0009-0021,jap0009-0022,jap0009-0023,jap0009-0024,jap0009-0025,jap0009-0026,jap0009-0027,jap0009-0028,jap0009-0029,jap0009-0030,jap0009-0031,jap0009-0032,jap0009-0033,jap0009-0034,jap0009-0035,jap0009-0036,jap0009-0037,jap0009-0038,jap0009-0039,jap0009-0040,jap0009-0041,jap0009-0042,jap0009-0043,jap0009-0044,jap0009-0045,jap0009-0046,jap0009-0047,jap0009-0048,jap0009-0049,jap0009-0050,jap0009-0051,jap0009-0052,jap0009-0053,jap0009-0054,jap0009-0055,jap0009-0056,jap0009-0057,jap0009-0058,jap0009-0059,jap0009-0060,jap0009-0061,jap0009-0062,jap0009-0063,jap0009-0064,jap0009-0065,jap0009-0066,jap0009-0067,jap0009-0068,jap0009-0069,jap0009-0070,jap0009-0071,jap0009-0072,jap0009-0073,jap0009-0074,jap0009-0075,jap0009-0076,jap0009-0077,jap0009-0078,jap0009-0079,jap0009-0080,jap0009-0081,jap0009-0082,jap0009-0083,jap0009-0084,jap0009-0085,jap0009-0086,jap0009-0087,jap0009-0088,jap0009-0089,jap0009-0090,jap0009-0091,jap0009-0092,jap0009-0093,jap0009-0094,jap0009-0095,jap0009-0096,jap0009-0097,jap0009-0098,jap0009-0099,jap0009-0100,jap0009-0101,jap0009-0102,jap0009-0103,jap0009-0104,jap0009-0105,jap0009-0106,jap0009-0107,jap0009-0108,jap0009-0109,jap0009-0110,jap0009-0111,jap0009-0112,jap0009-0113,jap0009-0114,jap0009-0115,jap0009-0116,jap0009-0117,jap0009-0118,jap0009-0119,jap0009-0120,jap0009-0121,jap0009-0122,jap0009-0123,jap0009-0124,jap0009-0125,jap0009-0126,jap0009-0127,jap0009-0128,jap0009-0129,jap0009-0130,jap0009-0131,jap0009-0132,jap0009-0133,jap0009-0134,jap0009-0135,jap0009-0136,jap0009-0137,jap0009-0138,jap0009-0139
0,1984-09-28 00:25:00+00:00,131.67141006057713,127.19494074056469,119.11603243911408,110.84976056333095,107.01849903729264,106.8522719127096,107.69227043378898,107.55948672160437,100.93071196196217,99.07431767901679,93.99448511716828,82.25781697831971,,,-49.26199780747582,,,,87.42862787736672,101.25483518395573,94.15999925392664,85.96852343298228,81.52440983449421,102.00932563302901,92.71321998956225,92.35969425483005,90.3327379045761,90.92712002272151,97.6244017274408,111.35707185491195,106.39467180129752,99.69293666811656,99.11471809338819,94.23894677102801,94.49982684587827,94.32353950893663,95.61193368516037,100.49158624286842,102.15482932104435,104.65430186374007,108.97004356550028,123.02100085629712,,139.08598129737783,112.59948023544567,117.942379467109,,,,,,,,,,,,97.06068905341576,,,,,,,,,,,,,141.84285513782305,137.75031819675985,115.14552117692331,106.19994430740756,110.50721068642123,122.94424690804571,118.50032494101549,117.04550015681671,119.48869344697687,118.57395550757285,119.74782194992086,116.7052275890802,,,107.13151132118408,106.57177069270129,104.2477251021874,96.42892680318853,98.22715659874285,,119.70606074868425,,,,,,137.5247741679811,132.85438739752533,123.68213826502122,123.09981465732726,125.00714778765203,125.77437976093337,121.96045157874387,119.30454251890943,116.92080394133792,113.14223868200823,114.73841761111059,117.80556469473066,112.89219715158787,,,,,86.242796690598,101.69740904305579,106.40379158110848,103.48340790281351,106.83220272345767,121.97768637389726,,,,,,,,,,,,,,,,,,,,,
1,1985-08-14 00:24:34+00:00,140.9624099339381,131.2732052623004,129.2215727070565,118.08018679375927,116.87511028131635,113.42945595183933,115.6478475691863,116.4052413492563,105.18736756759053,106.29577877361626,101.83805191120899,84.7536465056842,,,-47.69244586337491,,,36.70242643129105,102.15441055669102,105.06810679242403,104.69315871969332,111.61516294716871,110.86172667270733,114.83336875323603,109.40020498277443,108.44917736894801,104.65744514678855,109.78661878273361,108.77922038530805,110.62646779450657,114.72781816291388,114.60098057199019,110.68384367792183,107.60400306264168,107.26961443333445,107.242903484818,102.51152501705543,95.03043603886856,93.42544356719078,102.23979418699567,89.47672223498563,101.42990021170894,,98.13363450921392,97.28352739384769,99.21100135456733,,,,,113.0094658069874,,,99.4415161800702,89.09032306944552,91.86760471482559,93.86238895785641,93.24615384927641,95.1002870836482,98.29158387536107,98.8018641390949,98.01354499163422,104.92840162140324,108.85664445510666,108.03755794405475,106.50482546517817,103.66675089973418,103.94264883638408,104.68810881403599,103.91033436267676,103.5543213823417,107.90347628674897,110.0118793395881,114.71016283610476,116.1625881768562,114.06119902373496,117.5582273509877,125.75873292851051,127.9627257706095,130.9234382008733,132.7889215589255,130.6505185132266,122.00810746011427,119.33673133032013,115.95547537657313,120.84007340307254,125.88387772807462,130.85958608063854,130.73319443233683,135.98601020700494,130.36151168983167,109.38907331615273,136.11552327336153,137.6928551936436,139.33639837679698,142.77104454214248,149.94375207420188,145.4077990767264,137.18456766522354,137.5009675609498,132.46618801899643,129.1389181275474,123.83231113483077,123.61218718793202,121.4841849958917,121.46187269852614,123.01317124877187,122.42981569881914,122.90069566344931,114.03485270027261,110.44048235422643,123.42891999682712,112.97896033969062,106.2396431044011,121.45057637030384,125.46838665109334,124.76650858274115,121.22630229365795,123.94938293453114,122.01981844872014,116.89202173734141,120.13653175477124,123.19040807038638,128.12954357864456,121.25278644990368,118.64063770981465,119.05404224921986,117.84731660215854,131.8396150970398,123.52460737675725,123.3917763970336,119.9711936188468,122.29472564432828,119.44930824308165,120.85949227078208,117.69095166088516,110.27078139533343,116.7805383137019,124.21783987912315,106.84814028679521
2,1986-10-20 00:14:19+00:00,,,,,,,118.65962365742986,104.47830967380841,,,,,,83.46097019673827,,89.49194221760892,94.48517834272485,80.91991348437959,87.93131827258644,107.80147271648951,114.91018497957383,,,,,,,,,,,,,,,114.01488912917193,118.80578298860608,120.1769642241756,119.00706754777103,99.72652424628562,95.71399882693457,105.86777752332405,,,,,,,,,108.57815436592472,,,94.03246538525823,99.44852112742169,90.86063503905534,101.2461620388211,100.99904546850375,105.00156344796866,104.85947260702422,105.18685691781431,103.20366034634907,111.64226374350412,118.43347487054193,122.00108045847522,119.34973557150076,117.47914995981985,113.75364050313453,105.09620915706257,106.88317637062737,107.22338794517098,110.44076737500355,111.55070845318492,115.1843248635865,118.95051197509719,119.47232222250946,125.98217944868411,127.17718332832803,130.67922054341616,131.1782072383293,,,93.57024022504135,115.01409851448678,122.49098261646957,123.98635114033695,128.8669398908732,123.62170796183472,131.50318578102653,124.282332824922,129.10546036607343,129.14590877614404,124.91097139427846,143.35689757394624,152.05439500152818,152.65510930466223,154.7478938204958,149.8106499222648,146.59075475062983,143.93419764531893,142.32200674166867,137.50427167640765,134.31784973495087,132.169226458264,127.47048088286125,128.73412342251186,127.51625714681045,128.12842678441683,123.55270817113704,125.55895091938639,121.33036502622774,111.14068981894313,125.65019114963197,122.61117637533351,123.07617819907487,127.28124099236818,129.37439460846116,128.35229848838327,127.34225977979766,124.5563604273628,122.97918053828066,121.35942352597506,128.2658197411934,121.2877804264025,119.21323682010944,111.87336365531094,124.94351686453017,126.44897347541367,121.49060737659043,121.14401333374038,124.9102777647935,122.90207306359146,127.25962208583039,124.45239108803263,119.81142608439224,117.92230104508174,114.83239922212228,118.00212353463144,105.77848676365485,114.25035308090999
3,1987-06-01 00:19:08+00:00,147.8829668559143,138.5833573994302,130.60512843207033,124.47415397148174,120.33646218795711,117.91485966002617,118.57280479123182,118.03588275141453,113.06741312346855,112.37935541562605,111.92373061890662,107.21219219231146,116.92355285215173,56.13309895000329,,98.70531820323292,105.02908708882114,97.13648324245264,101.37584929878062,106.86237123595838,104.52969562853039,114.51687339086668,113.86818795034111,110.52615325338502,108.71385708043924,105.84570697128919,112.80639880190661,114.79738448692291,114.99915112774327,121.4955491425305,116.42140586402574,112.62825041098958,110.83030294365037,108.20720925515172,105.8163756263439,107.0022031380042,107.70207816022604,103.44829762765025,95.74634167509265,87.31848207038149,87.58705158392489,101.58571444640302,98.57569504850203,98.99751755539761,98.40083894992291,103.3404324577348,101.25777975768003,103.099547463576,103.16306667291386,105.44124712856541,108.49131379297845,116.25968765217596,112.17461261116897,106.47686393295022,100.47185418347239,100.09707643661179,94.1447433714522,91.58530394013049,95.12017868544058,92.89705642446197,95.6800860203341,97.23356895586812,103.6770092226897,110.74063039446003,112.39920579473998,108.01865193908746,105.50258849520145,110.30575643647104,105.18270285472673,105.47830832974455,104.9053266753707,103.65789801020475,106.1546430149522,114.13935541369514,116.41325849943202,119.40339542440856,122.63193353531722,123.46424375774501,129.08923111055987,130.83416350443088,128.2795196686908,128.42982397069,123.47656629251463,104.68096449391567,124.15081655835036,130.92242861449338,126.51181547303312,127.8356647394757,127.54213560565506,126.3419379162334,126.48987661666615,97.64737859714008,135.94033616913907,147.84978123207168,147.90019345282678,147.01864990770565,148.3903765371656,142.09400631870926,139.24330118874803,136.51241313882673,130.68172285467682,131.05375942862722,128.41595338229303,125.83977399725566,124.2398366330682,124.0081862560748,121.22886375499962,123.17739541739508,124.61100289729472,119.69981619520712,117.26589575519151,121.0519249902211,113.65574603083911,120.09353656903748,117.92937333676034,117.43022015665557,115.59821036934278,117.97262186926477,119.38785042063719,120.65236396723556,121.7882057780393,117.87944905021956,116.29656184713912,120.15567192855295,124.94506345107578,127.40954243154795,127.07341866338373,120.30605161385455,126.19670488727746,122.75597440897565,119.35059204627592,118.21258838606468,118.4017215079608,116.65740267772327,115.48748910464343,115.02888468867002,114.6853736092302,110.97970478598452,102.7609052178556,101.85900338384269
4,1987-07-03 00:19:49+00:00,,,,,,,,,,,,,,,,,,,,81.95326854539096,86.29933160450302,80.46435179336397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.88804652838728,88.84553806375516,92.0285726531867,90.95863718538409,93.60692301742925,92.33386869570974,92.51345797928114,93.46600078854219,94.88078168941819,96.31735626455233,97.61552150764854,98.00073855752765,91.26303627284395,90.69767825647699,91.48454640891772,94.15608656589659,93.78921105232399,93.93919433825424,98.46462919593182,106.16261464800522,102.79650651337195,108.67046026803216,116.92529312454559,120.42179225366522,123.52837753048209,120.30359170413774,116.28636966454184,99.94534594449354,75.21360710526736,102.69894024365303,108.44716276583853,101.9988030837581,88.92505994275515,89.21654238289615,98.46479385665343,98.53473553224079,104.8980368300399,109.64986468676236,130.83047967808318,138.51514224704385,139.18854206082355,145.55197230329009,139.68807505574387,132.4003432020111,128.75340812029305,118.55547333255244,119.04847912594329,116.54822522627717,114.11859675110168,113.19173949492767,113.42537352557369,113.42362811006268,110.90430505676325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1988-09-07 00:25:41+00:00,149.1210309256072,142.2308957269024,134.55954233410327,127.04145695518646,127.72843509391451,125.39712579267756,124.68724465652367,118.54255665391919,119.45932160445015,118.85197445688745,115.43342163176825,107.74840647278218,87.57362300523813,95.64743817403703,,,79.876087642638,85.51106294510608,106.52753490914036,115.9005202488354,116.34915068820784,121.58516790071187,123.10167326625539,121.55093631144045,120.96580634855383,119.44640121034612,119.14814051933412,116.7061642010499,119.43326988947375,113.51614689876739,118.72270508330385,113.25070645121544,109.42700483445978,105.35773971313188,107.34977326447662,102.95772769085208,100.94804941967267,104.47193453502359,87.52274216797456,102.42062357365378,111.63397971240722,102.43822929160366,103.32587295250558,102.65517761038863,97.6024273772053,101.83407103921301,105.92850523575987,103.58881336883123,104.86058145874371,105.43737137859505,110.61317923725883,116.16946657313424,109.6131675955145,107.92642680615113,97.65671620104371,98.0369974674296,99.02260682197549,100.30834719417447,101.73454090916236,98.54616643084964,95.04450336165765,97.87274014432157,101.84862532332981,108.79537660152735,110.15032636777795,105.60031064238505,104.2552352735362,101.30334000626117,102.96986336331334,104.885759884778,105.28126275759139,106.37132637520814,107.71392726386918,110.23177195585261,115.0780646225193,119.18404693939372,124.73865448872209,128.58092437386608,133.2207970761879,137.80773626026735,127.78760840605794,121.90601810112052,118.50449881553996,110.0295701628133,121.20924710450895,120.13497171400616,118.82735491496224,123.2127053797647,128.65953704711845,128.6938397193458,126.86555592031463,127.83510562122574,132.69309142265695,141.84167174494394,144.00529443281914,152.40081366590664,153.93191491658396,152.7983476271134,143.0586039683925,137.04617032459785,131.6266267456817,132.25826802216872,127.05682034671251,122.90737445687357,123.60513442884502,122.87871990465409,119.05495418181397,117.57463386226298,117.07174207146544,115.35440756772613,114.06960232706463,120.59371369988871,113.80706113982453,118.09633148971295,120.26995755272867,121.26983683380267,116.52894867942943,120.51386739129588,119.72892714969656,120.72666880244476,116.53355428658695,119.1842012133105,121.65550127298947,119.53208736384616,114.3316213516167,118.03429399396914,106.96691599793856,122.24069642468217,125.63095932389042,115.2622383627494,117.92259160889485,114.02435899939205,117.27723766173891,113.84805744237549,114.16365414883983,111.86522902510434,115.15665462178971,113.2750499920328,103.6893937493261,97.91926483924266
6,1989-11-29 00:18:49+00:00,136.50256887421426,125.358036341239,115.01423343512879,109.63028596007666,110.66206114150074,108.74282995095457,114.35538609032642,105.19576716060267,105.74635981505797,103.97302124636977,98.74303339295754,96.54289173208912,64.66300642250583,,-41.28757686087457,,68.10326914739068,76.22585991092673,89.9130694526081,96.55538849838867,95.32842743782071,96.35951945652518,98.86882664281431,100.2470255463285,98.36540186620807,98.53273327672655,99.61156296896114,102.85704042862979,102.53956790328621,103.0852769307302,105.66772100369626,107.01651674088694,100.68174220052572,99.55966922977383,92.53100022369826,96.36329912353786,91.004608417104,86.71010164550555,80.46569315504098,69.97609568283737,75.91857016883795,74.14187488861451,91.54326019895241,96.37693805730262,83.46199033228308,100.2916358939998,105.21425878220481,109.2520197260846,109.43612031247794,102.19460186385766,114.10573364739365,116.06592478813407,110.86288230994703,113.41496199440722,102.83690334866417,106.642375897532,104.86288422150115,95.97729941644197,92.43409935946693,93.33087039989987,95.76937964948833,101.444182869501,105.75134724535441,113.18389521454166,109.38360745999063,104.71018791796027,104.82332013487705,105.46648900201554,102.73161350904226,103.63920262050082,104.38650421255444,106.28128246491161,106.13720283363726,109.41418972224609,111.2767451642528,117.10520903015036,119.35040044072356,122.85778727915915,126.85787973250504,122.27631285482524,122.41990059094049,119.64997213621257,109.6912318698151,92.27843495394943,105.52760508646494,116.60506332897258,120.38937407380836,119.05616738102466,119.07936761690637,118.76115901773916,116.8719070607308,106.4383705336594,110.72758313032318,134.69915054302928,146.47987303646502,151.65085815757922,145.29666318810425,142.04622657732668,134.40390922546666,133.80093918736102,129.334748881904,127.94848574973152,127.2057865350089,123.17086923091516,125.43345391989773,120.17983174758459,122.94881326564715,122.81034740027688,117.5946381383825,105.84465923496508,,,82.91541804417233,98.31564516318014,109.1023122895677,119.01641665059829,115.33768855556052,119.16565588448483,119.54200798558348,118.56104855624021,118.08526645055477,115.49084300571754,116.80139859670341,116.0327233320884,103.72864711648342,107.67070781444637,118.44012988276877,115.81519389235349,111.09588207553448,108.02102009286604,113.70147289872682,114.45598120248657,113.55085686876195,112.05912869477466,108.93648720470337,111.71131477315474,105.57925802935812,102.93339411121345,91.37401074435151,92.36265176082601
7,1989-12-15 00:18:22+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1990-05-24 00:15:04+00:00,139.27650744341443,124.80361164537474,113.68185175003774,108.40722831631822,111.15171204227555,107.42489334076767,104.28832114737455,107.47424653167215,103.4265739716904,105.96608151008475,96.07535131000346,95.94646286619967,80.53419361513463,88.36459668520565,90.60272032620622,66.8840391709253,73.55557338145735,92.79262520411677,91.35862058699051,93.95269770533876,110.26096492984588,98.99334080936532,110.74183366402814,109.99450223493191,108.84689409241707,111.98406134583813,104.80067960564145,110.46422628247791,104.25683557654838,106.58260287108935,103.73649531398357,107.62224640951798,99.86435666955784,101.73667255345659,97.20596031871544,97.04208859435299,94.83147495249479,91.30023654862724,96.07448561663294,96.62635760561949,100.42641514982746,96.55044177568607,93.76259310802894,96.27283872240042,92.59085952992307,101.98819826194092,100.99689709946706,102.56950928047424,108.32373306487669,104.88189506570734,106.36839961408123,110.28929843136842,102.47785233990074,99.44401258385498,90.8060880417347,94.80510160784527,95.94496471997921,92.38095408351617,92.53680328481596,90.47006441175515,95.58320829014785,101.03321036626897,101.32429689576406,104.74735390246033,108.98690857386667,104.66316678703309,102.31283655415801,101.07101636892033,106.43360073179319,107.1699069524939,105.36247628962387,109.9417007424656,107.8396513067187,104.16179552898582,106.51096626542174,108.16876005328446,113.48528567164985,121.77851305604348,123.08384304533244,129.56548402773365,128.1659925105633,121.84926356505348,115.57182726730693,119.52988007250953,127.28781692801313,122.44974389935213,120.7496322573541,121.12238565363519,134.0495335104709,134.33937409053098,136.1676273628426,133.76672733571127,112.14286664139834,134.3492537746987,138.92419516384285,143.24227696582335,142.51364005921872,141.7854976951522,137.32409166466317,138.80133289105487,133.29125350275524,130.02213931552023,126.68185571193133,122.229489447678,121.16508778135942,121.0560315416193,122.32535619735806,114.9018523536411,111.45364623156355,107.51561862512504,114.99057090906679,119.22869876570984,,124.95959958376726,119.19627205963194,119.52800474257698,117.01109796302303,114.96324040568878,116.24758993962884,116.0473688965137,120.10635136123672,116.6099689362037,120.53387557974132,134.52400994654667,107.1458644743668,135.26645050441365,128.3497858762899,124.2461912968049,127.21030115646936,123.68009856149827,116.73665241240448,118.78627514432576,118.5307448019587,113.22545194514366,109.66173570840847,110.8441404752453,109.72088993656509,109.64617736792152,99.02161492875214,91.84846392524432
9,1990-07-27 00:14:57+00:00,140.24172098849246,128.16763059869658,119.25821708732221,115.12796703642593,113.0048666935464,114.61589716742662,111.65967136173091,114.82518243946093,109.1249202500599,107.55757458213144,98.34088571686333,96.19267999599582,84.51775964558091,79.50252422145242,74.06199432128606,66.50421682599907,78.8813526990752,98.88831513055054,101.30177492723787,111.70883698579169,111.22885308956336,113.15004297134337,121.12796626543316,119.43915861070393,116.71877883885985,121.64160576250723,118.41834289915626,117.48092507220412,109.50174410395387,114.92041991044586,112.87118096885172,106.41068109569595,104.35243649387291,106.94087225225817,105.85781656603615,101.94906611477548,102.23092131041207,94.00218437626863,97.29446516638441,72.46642606346602,106.96233591898073,103.91251696968115,99.50442662286882,103.4183512474073,100.59338315673764,103.05182482816885,103.32405001803598,105.66039804412222,104.47439680315527,101.07136778323326,109.31238027234183,114.90310659704936,110.5233036633557,108.61240993601159,102.0782459184876,103.2224333849965,101.36879371083376,99.46284822798046,102.19801949782871,100.38215514770134,100.1572819429312,98.43641582688169,100.53196864375913,104.61618683045026,107.12073279589536,104.93124261580938,101.79891082947518,100.92997632332333,101.72085962088222,100.92557247128296,102.35664963384164,105.38964085201386,107.95822260585953,108.95522180328402,112.91929922270631,115.34694345688919,119.59042679569367,122.0176192040055,130.14464448153552,133.42804975321528,129.38039813788933,122.70972486300303,113.02990005623016,112.63149446446707,118.25071758865839,117.71852367068651,118.91389082785601,130.01381287589464,130.18672761754453,132.54675733190862,131.31232864809527,,123.22905242901561,140.51961519388897,150.07839747133562,149.95077123962864,157.45588569606053,156.09869555618909,147.00624974773774,137.10862289318936,130.4682257524524,125.91844075452332,127.59671549534295,125.53359707852732,125.15278380638333,125.59167139249493,119.40924866157849,119.33059798669454,120.73635176807036,115.75331384779247,112.38391994631098,119.44646546705363,,127.43939333839904,130.53625773285216,123.18550773345297,122.00466955365704,116.48052537680701,118.12402007144382,121.69809536890311,119.23672576937683,118.27532714045225,123.22801337260708,119.59673803610485,121.8492363252742,133.11316602360824,126.90044796402248,133.26707171337412,129.83566419834006,124.31861217309027,115.14712234360863,117.11588628680718,115.97487139768198,114.17606277625922,109.06798146290885,111.17749812475799,115.27562165335384,114.96105726363915,112.78784696302219,107.18517308502697
