dates,nzd0139-0000,nzd0139-0001,nzd0139-0002,nzd0139-0003,nzd0139-0004,nzd0139-0005,nzd0139-0006,nzd0139-0007,nzd0139-0008,nzd0139-0009,nzd0139-0010,nzd0139-0011,nzd0139-0012,nzd0139-0013,nzd0139-0014,nzd0139-0015,nzd0139-0016,nzd0139-0017,nzd0139-0018,nzd0139-0019,nzd0139-0020,nzd0139-0021,nzd0139-0022,nzd0139-0023,nzd0139-0024,nzd0139-0025,nzd0139-0026,nzd0139-0027,nzd0139-0028,nzd0139-0029,nzd0139-0030,nzd0139-0031,satname
2004-03-09 21:54:51+00:00,395.68,381.44,375.80,,,376.63,,354.62,373.90,372.90,370.54,372.61,372.86,360.97,364.54,365.73,367.77,369.66,373.61,369.71,372.57,374.72,371.27,373.36,377.80,377.91,383.99,385.31,385.46,378.13,397.72,387.87,L7
2004-03-25 21:54:54+00:00,407.34,397.64,392.82,412.96,410.74,418.20,358.90,396.64,388.53,386.06,382.89,381.20,380.64,382.63,384.34,379.93,377.07,381.63,382.77,381.10,381.40,381.96,381.08,380.29,388.03,387.85,387.41,397.59,400.01,388.48,405.82,390.42,L7
2004-04-02 21:44:54+00:00,390.20,388.48,387.98,404.26,402.06,401.64,386.28,381.70,389.38,391.68,386.71,390.50,392.95,394.41,395.21,394.07,395.17,394.38,398.55,399.08,397.94,398.45,391.74,390.43,394.87,394.82,392.46,395.27,398.59,395.67,409.49,387.94,L5
2004-04-18 21:45:25+00:00,388.93,379.94,366.34,376.46,380.50,385.92,375.95,359.86,370.70,383.85,380.16,381.00,377.17,369.97,374.65,372.81,375.29,377.15,374.24,373.82,374.08,372.65,377.33,373.37,378.78,380.32,376.91,387.76,383.04,378.91,391.98,362.92,L5
2004-05-04 21:45:52+00:00,382.95,376.29,368.81,383.24,387.20,393.28,383.55,377.55,381.54,383.72,383.48,378.16,375.58,366.34,366.84,366.82,370.58,378.54,381.11,376.83,374.55,380.24,382.05,388.03,387.21,387.92,392.80,395.88,395.35,387.62,394.32,375.96,L5
2004-05-20 21:46:20+00:00,385.61,376.22,367.38,385.45,384.56,395.60,383.34,385.42,381.57,376.98,375.27,375.08,371.62,369.81,369.31,373.52,375.45,379.65,382.98,378.33,376.14,382.54,381.21,384.09,383.18,385.63,389.42,391.38,394.52,385.68,400.71,382.85,L5
2004-05-28 21:54:47+00:00,,,,,,,,,,,,,,,364.15,368.16,371.33,371.83,379.55,371.08,368.69,368.30,369.95,370.25,371.40,374.71,377.32,381.83,378.76,372.99,381.87,353.73,L7
2004-07-23 21:48:09+00:00,393.41,386.63,379.02,390.93,396.79,398.54,376.05,384.51,390.59,390.91,392.43,395.26,390.00,381.47,381.88,382.57,382.34,383.55,385.07,379.56,378.32,386.87,386.90,389.00,390.44,391.31,388.88,400.36,390.66,390.21,403.28,383.46,L5
2004-08-16 21:54:26+00:00,384.20,379.76,374.81,381.90,383.26,385.81,352.15,365.61,370.83,374.43,375.89,382.57,375.78,377.49,374.17,371.08,372.41,372.88,372.50,370.59,370.02,372.20,373.99,375.63,380.71,384.13,383.10,389.87,383.75,382.58,389.41,365.85,L7
2004-09-25 21:49:43+00:00,380.79,378.85,377.34,395.45,396.86,399.55,,374.87,373.10,385.07,390.12,384.74,380.98,380.62,378.11,371.96,377.58,381.21,384.08,388.51,385.01,389.34,390.64,388.66,391.09,391.25,392.36,402.81,401.56,393.39,399.47,381.32,L5
2005-01-15 21:51:45+00:00,406.19,393.03,384.27,407.88,406.05,417.47,,393.71,406.31,407.36,405.85,403.84,399.73,396.11,388.10,380.79,389.49,394.79,392.42,388.82,388.72,392.38,390.63,388.40,392.17,388.15,389.45,398.71,394.28,391.78,411.17,403.10,L5
2005-02-08 21:55:11+00:00,377.49,366.42,351.22,361.03,360.54,363.92,359.84,353.22,358.48,367.89,366.81,368.24,363.78,355.17,358.11,364.42,364.41,366.46,368.46,362.53,367.17,370.45,368.73,369.29,369.15,371.98,371.93,373.52,375.84,374.59,386.25,366.20,L7
2005-03-04 21:52:28+00:00,382.91,376.77,364.01,369.72,365.52,374.92,361.26,361.91,373.71,385.85,378.74,385.44,382.84,375.66,378.10,383.37,383.14,384.52,387.08,386.11,385.70,385.89,387.58,386.72,385.82,387.85,388.87,390.88,388.26,386.42,395.98,377.01,L5
2005-04-13 21:55:12+00:00,381.03,368.56,356.76,365.98,364.65,380.77,361.76,377.22,376.88,368.57,363.16,367.56,372.60,368.09,370.02,377.82,378.37,381.65,382.27,387.49,388.02,386.58,380.91,385.76,385.59,387.48,390.33,386.33,393.48,388.36,405.18,401.44,L7
2005-04-21 21:52:46+00:00,389.80,379.01,366.95,380.29,372.94,394.58,400.15,408.85,377.06,372.12,369.40,378.03,388.16,383.47,389.27,394.78,391.49,391.85,403.08,400.38,399.18,398.90,396.01,392.39,401.78,407.76,403.44,407.97,399.17,398.70,400.84,392.72,L5
2005-04-29 21:55:12+00:00,388.39,379.13,373.60,382.25,380.10,386.17,370.85,393.94,383.54,377.55,377.69,377.59,388.48,386.98,391.84,391.53,392.32,393.59,394.69,393.83,390.99,390.19,388.90,393.02,398.14,394.22,401.29,402.14,400.69,394.82,409.40,400.49,L7
2005-05-23 21:53:00+00:00,377.78,368.02,359.92,365.50,365.14,359.12,346.12,367.99,365.21,365.08,364.15,377.15,375.92,373.50,381.89,380.62,383.59,386.85,385.79,383.77,381.48,373.87,377.50,374.03,378.94,381.56,388.98,392.44,390.35,388.83,405.07,376.33,L5
2005-06-08 21:53:09+00:00,387.51,378.52,371.04,380.80,374.47,388.98,363.38,397.02,392.56,392.79,387.58,396.61,396.47,396.08,395.26,389.34,396.60,398.80,397.81,391.52,388.56,388.53,390.61,395.27,399.72,399.11,,,,,,,L5
2005-08-19 21:54:56+00:00,363.81,367.36,364.36,383.42,389.83,404.99,397.92,375.38,365.87,364.22,365.02,368.75,375.78,373.67,374.92,376.80,378.43,380.39,383.75,381.44,374.65,377.41,377.79,375.86,380.28,381.61,383.98,381.22,390.72,390.74,399.62,373.34,L7
2005-10-06 21:54:37+00:00,384.31,379.54,368.88,381.06,388.06,384.83,378.04,385.38,373.31,371.11,372.30,375.66,375.13,369.96,372.11,368.77,368.71,377.40,378.61,372.08,369.90,375.05,372.77,372.30,378.37,374.22,378.04,383.44,378.98,376.38,388.88,379.12,L7
2005-11-15 21:54:02+00:00,382.78,381.77,377.44,397.03,398.77,365.40,370.89,379.17,366.35,365.05,370.35,377.79,386.15,384.77,385.48,377.66,386.14,389.71,386.92,386.37,383.62,378.81,371.81,363.00,382.50,385.11,393.54,396.37,394.47,390.74,398.74,375.71,L5
2006-02-19 21:56:15+00:00,390.99,379.08,371.72,385.76,376.34,380.08,,378.72,377.75,379.47,381.85,386.76,387.25,374.81,379.09,378.53,378.41,379.26,381.05,378.90,373.99,375.28,375.80,378.02,381.81,385.80,384.24,388.71,389.78,386.84,402.64,382.67,L5
2006-03-31 21:55:42+00:00,388.91,379.36,366.60,,381.35,367.86,,390.77,383.98,384.18,382.15,387.06,384.85,377.37,377.83,374.67,376.18,374.55,377.47,376.14,374.81,377.63,377.22,375.49,380.77,375.51,377.18,388.05,381.82,384.17,394.43,378.79,L7
2006-04-08 21:57:12+00:00,379.78,372.28,366.43,380.24,381.81,357.98,384.43,374.46,375.10,383.41,381.99,389.64,387.20,383.33,381.83,379.71,378.65,383.43,384.15,379.31,381.56,382.29,382.93,381.60,381.00,386.00,386.19,387.52,382.28,385.42,397.42,369.89,L5
2006-06-19 21:55:36+00:00,,,,,372.55,,392.38,387.52,365.85,372.40,377.99,377.47,376.98,371.51,366.25,370.41,378.66,383.52,381.67,377.60,372.74,371.19,377.62,379.41,380.76,384.62,385.79,390.15,385.23,379.51,387.74,369.07,L7
2006-07-05 21:55:30+00:00,,366.56,,370.26,368.53,358.38,358.66,364.11,367.94,372.79,370.02,380.39,375.35,377.06,378.67,379.90,379.76,383.63,381.33,379.03,380.25,380.44,383.48,374.50,381.38,386.47,387.81,391.26,381.77,378.38,386.95,366.59,L7
2006-07-13 21:58:38+00:00,386.28,381.69,373.53,387.12,384.23,377.83,,,390.21,385.51,387.15,393.03,396.22,392.05,392.98,393.51,389.06,392.87,396.48,386.10,388.46,391.46,388.83,396.25,395.88,396.05,398.24,398.77,401.54,396.32,409.37,395.91,L5
2006-07-21 21:55:21+00:00,368.34,358.14,,361.31,381.64,381.83,365.18,358.00,367.08,371.77,366.06,373.23,375.61,373.74,376.01,378.31,372.46,382.06,386.29,380.38,382.34,389.80,373.88,381.82,378.30,387.02,389.93,389.61,380.46,374.34,386.57,370.35,L7
2006-09-07 21:55:13+00:00,368.59,365.37,356.38,366.96,391.16,396.43,,373.29,366.63,368.40,365.05,374.02,373.78,374.39,375.73,373.99,373.48,384.60,382.74,378.07,376.48,376.01,377.96,375.77,377.46,380.50,378.03,388.32,381.94,380.17,394.04,371.52,L7
2006-09-23 21:55:06+00:00,381.42,375.28,368.39,372.09,379.46,369.18,,370.66,375.09,377.90,375.33,382.80,387.66,393.54,389.46,388.94,384.15,382.98,385.80,380.51,376.65,381.72,376.74,375.56,387.06,387.56,380.72,396.82,384.01,383.72,394.71,368.42,L7
2007-01-29 21:55:57+00:00,377.17,377.76,377.08,387.37,391.88,394.13,380.70,385.25,379.99,388.43,386.77,384.89,386.67,383.43,379.90,381.57,384.61,390.43,390.11,379.83,383.44,382.29,382.36,378.05,379.61,379.31,384.61,386.10,382.11,374.17,383.78,349.66,L7
2007-02-14 21:56:03+00:00,374.19,367.68,361.10,,,,,,,,,,,,,,,,,377.47,376.50,381.98,380.94,380.83,384.83,384.26,,,,,,,L7
2007-03-18 21:56:09+00:00,384.87,369.72,363.45,374.75,372.14,374.91,356.18,383.90,387.05,381.39,381.35,385.03,384.59,383.58,379.38,376.00,380.57,389.34,389.43,382.57,382.61,384.77,383.16,381.27,381.92,383.56,384.08,386.72,384.62,379.33,393.44,372.13,L7
2007-09-18 21:58:42+00:00,386.78,384.36,373.80,380.42,362.83,350.49,,357.63,367.59,371.79,374.99,383.80,379.75,374.34,375.38,373.67,374.84,379.40,379.19,380.00,380.74,381.95,380.99,382.78,388.43,387.46,382.27,395.82,388.90,385.07,395.52,378.57,L5
2007-10-28 21:55:34+00:00,384.40,374.54,371.02,,,,,356.28,364.82,368.63,364.15,369.63,369.45,369.71,367.61,366.89,364.96,368.67,371.77,372.43,373.78,375.70,377.41,372.14,375.47,374.98,376.81,384.23,381.72,377.66,394.27,397.13,L7
2008-05-07 21:55:40+00:00,,,,,355.54,352.54,,379.64,362.31,359.58,363.75,368.45,372.36,372.43,372.03,368.14,374.96,371.36,371.06,371.34,364.93,374.35,371.69,366.36,373.18,372.33,375.89,383.03,379.86,384.10,397.04,389.00,L7
2008-08-27 21:54:42+00:00,389.47,394.95,396.48,401.02,386.30,418.24,414.28,,382.87,375.46,365.94,,,,,,,,,,,,377.67,373.98,380.05,377.82,384.01,385.27,382.99,380.00,399.27,383.54,L7
2008-12-25 21:50:10+00:00,381.89,386.05,382.78,389.15,396.91,406.69,407.43,382.51,381.74,380.08,386.27,386.87,385.88,382.86,380.08,379.86,384.56,384.43,382.09,379.68,380.71,381.73,382.13,385.21,392.16,389.73,390.96,396.44,394.18,388.42,402.06,387.75,L5
2009-01-02 21:55:15+00:00,389.73,383.39,375.74,394.13,388.00,400.01,372.21,376.47,373.18,376.58,379.01,384.23,381.58,376.56,370.29,368.38,373.55,364.05,359.13,,,,,,,,,,,387.27,397.85,404.91,L7
2009-03-23 21:55:51+00:00,371.78,369.49,364.04,374.15,374.41,387.57,388.69,410.87,390.64,386.17,384.45,382.51,378.52,377.46,374.49,374.36,373.73,376.84,379.28,378.99,377.51,376.85,380.37,381.87,383.91,383.71,384.94,386.80,388.87,398.07,410.22,379.83,L7
2009-07-13 21:55:57+00:00,,,,,,,,,,,,,,,,366.02,368.63,367.95,375.13,368.45,369.79,373.62,367.92,369.58,371.78,372.63,377.82,378.97,381.80,378.03,390.21,372.11,L7
2009-12-12 21:56:13+00:00,,,,,,,,,,,,,,,382.44,375.48,379.63,391.58,381.72,379.21,383.11,379.48,381.39,383.78,391.57,395.62,396.01,399.06,392.27,390.64,400.72,378.04,L5
2010-01-05 21:57:00+00:00,399.35,388.51,387.33,408.31,403.38,412.98,328.62,397.54,396.55,394.50,397.93,397.35,396.52,396.81,392.43,388.00,389.32,394.09,393.12,390.36,389.92,397.04,394.05,395.11,401.97,397.79,402.83,401.82,405.18,402.11,419.74,,L7
2010-01-13 21:56:25+00:00,379.73,376.03,372.81,385.01,386.38,371.37,315.44,371.55,386.47,391.33,388.37,392.31,394.63,391.10,388.47,384.15,388.29,392.17,392.89,393.49,392.47,393.96,394.94,391.20,397.97,395.62,395.04,398.47,392.37,396.18,403.62,362.29,L5
2010-01-21 21:57:14+00:00,386.44,381.32,374.16,390.24,384.79,383.68,342.08,374.27,383.42,385.63,388.25,392.14,384.79,380.40,378.39,378.41,379.33,386.92,388.59,383.75,387.39,386.55,380.19,382.91,390.99,385.52,398.62,,,,,,L7
2010-02-06 21:57:27+00:00,373.95,366.12,361.39,365.52,372.09,382.11,344.00,356.60,369.17,374.59,375.52,380.79,376.28,373.78,372.17,369.73,367.58,374.38,372.30,376.11,375.73,376.00,376.56,373.54,377.41,377.46,376.16,383.35,377.40,380.17,393.60,371.72,L7
2010-03-26 21:57:49+00:00,,362.83,360.99,375.13,375.83,393.39,,,,393.61,387.59,396.25,400.93,401.46,384.15,373.90,376.97,387.86,390.77,394.57,388.64,391.67,393.15,387.56,384.69,384.26,391.72,387.78,383.55,377.16,390.94,376.26,L7
2010-05-13 21:57:45+00:00,360.40,359.00,,364.61,365.39,354.07,335.29,347.84,368.39,370.43,368.64,375.32,372.99,369.02,366.97,361.78,366.03,366.59,368.89,369.87,366.56,370.96,372.00,368.58,374.91,371.05,371.40,375.48,372.75,374.58,385.20,363.64,L7
2010-05-29 21:57:45+00:00,,,,,,,,,,374.01,371.48,374.59,376.96,372.01,369.38,367.25,367.91,373.62,376.17,373.41,371.31,382.22,375.09,376.38,378.23,376.57,380.72,381.95,381.85,380.45,395.59,379.92,L7
2010-06-30 21:57:49+00:00,,,,,,,,,,,,388.00,383.41,382.82,383.65,382.65,379.20,383.72,383.05,384.73,384.38,389.23,388.83,385.36,392.79,391.52,381.00,397.96,384.35,390.18,406.90,384.25,L7
2010-10-04 21:57:53+00:00,,353.27,350.94,365.09,376.90,406.53,,,,,366.86,373.91,375.17,373.46,375.02,370.35,362.40,366.80,370.01,367.18,364.34,363.14,367.71,369.88,372.87,372.91,369.71,380.91,381.02,,426.72,385.81,L7
2010-10-20 21:58:04+00:00,366.22,369.17,366.91,370.87,376.95,393.34,316.47,339.50,353.29,376.88,365.00,369.45,370.00,370.26,372.05,371.98,365.04,366.43,367.33,365.61,367.29,366.09,367.46,374.77,373.78,372.93,369.69,371.04,373.83,394.82,405.62,386.82,L7
2010-10-28 21:55:27+00:00,388.37,386.56,373.71,381.01,375.06,359.94,366.37,391.56,392.86,391.49,387.16,384.95,381.34,388.26,390.30,,,,384.01,379.36,385.81,382.88,389.50,389.01,393.76,394.87,388.48,401.14,393.35,391.43,405.61,368.74,L5
2010-12-31 21:55:32+00:00,,,,,,,,422.05,408.29,398.78,393.99,394.98,395.61,383.76,398.46,374.98,377.70,380.44,378.28,375.40,385.58,379.14,383.16,379.47,373.95,367.72,,,,,,,L5
2011-01-08 21:58:52+00:00,382.77,371.69,362.66,377.45,375.27,358.44,350.59,386.57,382.32,378.54,375.55,375.27,373.42,372.67,373.30,371.23,371.37,373.02,374.72,370.95,370.91,378.11,374.76,375.45,381.17,377.15,379.04,385.84,383.17,382.22,394.43,386.48,L7
2011-01-16 21:55:34+00:00,377.62,378.17,372.73,378.74,387.98,394.82,383.83,416.18,399.05,390.60,384.69,387.47,384.18,380.45,381.74,374.41,378.43,377.66,382.23,381.43,382.86,382.76,388.08,386.06,388.19,385.50,383.57,388.87,386.21,386.83,409.14,385.98,L5
2011-02-25 21:59:08+00:00,375.32,370.94,366.19,369.33,363.88,375.31,343.09,380.67,374.83,375.00,379.03,386.52,380.95,376.74,375.91,368.90,370.44,371.07,371.42,370.37,365.59,370.56,373.13,370.84,378.58,374.87,372.98,380.85,374.27,378.70,382.84,343.45,L7
2011-08-20 21:59:02+00:00,378.69,370.94,356.96,367.45,354.10,,363.47,385.41,377.33,380.50,370.98,382.12,380.59,380.37,376.06,383.64,380.02,381.87,385.38,377.65,381.37,387.31,389.06,378.77,384.90,378.26,386.42,385.57,390.42,386.12,391.17,375.92,L7
2011-10-23 21:58:59+00:00,,370.83,371.42,384.03,,,398.81,406.26,370.82,384.32,379.69,384.29,384.82,379.51,372.89,376.98,376.94,372.25,381.59,378.22,382.01,384.27,382.16,383.61,387.66,385.99,391.48,387.82,385.06,392.47,409.65,401.81,L7
2012-01-11 21:59:39+00:00,,,,,,,,,,372.84,369.22,368.16,367.16,358.18,359.38,360.31,364.64,365.13,368.94,369.30,368.96,368.04,368.00,368.64,372.38,368.69,373.97,375.55,376.00,377.66,,,L7
2012-01-27 21:59:39+00:00,381.00,369.30,357.25,362.40,330.17,337.79,394.57,398.43,387.62,384.43,381.16,381.77,379.19,372.22,368.98,371.36,372.42,377.30,383.12,378.52,377.80,383.54,377.58,378.27,381.05,377.28,380.24,384.60,382.31,380.21,395.01,394.31,L7
2012-04-16 21:59:41+00:00,376.84,363.80,356.99,357.94,364.86,366.72,356.71,367.98,369.81,370.60,362.17,367.45,369.22,366.33,367.96,371.61,369.90,376.53,370.23,369.26,368.67,370.15,368.87,372.18,375.50,378.28,383.95,389.12,394.42,383.12,397.17,370.70,L7
2012-05-02 22:00:07+00:00,,360.01,350.99,349.68,404.63,,349.96,359.83,363.49,373.53,382.15,364.69,366.50,365.45,365.84,364.23,373.01,373.72,369.82,369.13,364.22,370.20,369.10,375.92,373.00,378.34,375.79,385.94,384.78,373.69,390.11,370.01,L7
2012-08-22 22:00:50+00:00,380.04,367.88,360.37,370.67,344.32,337.48,396.74,403.06,384.76,375.83,375.48,377.61,377.70,377.96,379.85,380.92,381.33,384.93,386.78,385.59,384.70,381.99,386.19,385.88,386.20,389.70,382.23,395.27,388.68,390.98,402.90,380.52,L7
2012-11-26 22:01:37+00:00,373.79,366.34,364.15,377.77,378.45,376.27,390.09,363.99,,,,,,,,,,,363.52,363.96,365.92,369.00,373.74,372.01,377.15,380.36,375.75,387.85,389.22,389.61,393.83,348.73,L7
2012-12-12 22:01:41+00:00,354.23,354.40,356.70,363.47,371.77,348.48,364.88,359.25,370.67,374.39,366.45,369.61,367.18,366.23,366.05,362.42,365.96,369.71,367.25,365.89,367.94,367.14,374.75,372.28,377.01,377.94,376.37,381.34,382.36,385.37,398.25,373.58,L7
2013-05-29 22:07:41+00:00,386.94,370.74,362.47,375.25,365.87,341.87,401.51,,394.71,394.59,390.60,397.07,389.81,385.40,383.04,388.67,389.08,387.38,391.43,386.83,390.47,396.39,393.60,393.85,396.19,390.68,396.42,405.85,406.28,400.32,418.51,412.17,L8
2013-06-22 22:01:14+00:00,,,,,,,,,,,,,,,,,,,,,,,,377.52,380.74,379.39,372.96,409.77,370.42,,,,L7
2013-06-30 22:07:36+00:00,,,,,,,,,,,,,,,382.39,381.51,381.02,386.90,384.05,382.81,381.78,382.85,385.00,383.12,386.88,385.97,389.79,396.13,392.62,394.91,404.41,392.24,L8
2013-07-08 22:01:03+00:00,,,,,,,,,,376.90,372.88,377.20,374.66,375.58,372.70,368.35,376.10,375.01,375.42,372.49,372.62,374.16,376.59,375.15,375.43,377.62,374.09,383.40,382.08,381.05,396.82,374.46,L7
2013-09-02 22:07:40+00:00,367.73,358.95,352.25,354.19,346.38,321.94,,359.14,367.84,370.14,372.92,373.71,374.49,372.40,371.49,371.62,373.68,379.10,375.57,374.53,374.89,374.27,374.59,373.12,377.12,380.80,380.66,392.35,390.13,385.30,398.79,388.15,L8
2013-09-26 22:01:23+00:00,368.10,365.77,342.82,360.65,357.00,338.71,371.30,383.23,368.53,368.99,370.75,371.27,370.87,370.57,369.86,370.27,370.43,373.24,374.79,376.62,371.39,377.67,369.87,370.14,378.05,376.56,384.20,382.44,380.93,379.63,392.09,376.75,L7
2013-10-20 22:07:26+00:00,,,,,,,,,,,,,,,,,,,,,386.96,387.77,379.81,382.11,387.47,384.59,387.69,392.38,393.76,388.87,406.71,377.51,L8
2013-11-05 22:07:22+00:00,370.19,367.40,,,,,,,378.48,371.29,368.39,370.30,376.65,373.15,377.43,375.26,377.60,379.51,375.64,378.64,378.50,381.76,376.50,380.54,384.83,380.20,381.58,384.54,386.71,385.07,394.24,385.94,L8
