,dates,jap0111-0000,jap0111-0001,jap0111-0002,jap0111-0003,jap0111-0004,jap0111-0005,jap0111-0006,jap0111-0007,jap0111-0008,jap0111-0009,jap0111-0010,jap0111-0011,jap0111-0012,jap0111-0013,jap0111-0014,jap0111-0015,jap0111-0016,jap0111-0017,jap0111-0018,jap0111-0019,jap0111-0020,jap0111-0021,jap0111-0022,jap0111-0023,jap0111-0024,jap0111-0025,jap0111-0026,jap0111-0027,jap0111-0028,jap0111-0029,jap0111-0030,jap0111-0031,jap0111-0032,jap0111-0033,jap0111-0034,jap0111-0035,jap0111-0036,jap0111-0037,jap0111-0038,jap0111-0039,jap0111-0040,jap0111-0041,jap0111-0042,jap0111-0043,jap0111-0044,jap0111-0045
0,1984-07-31 00:43:53+00:00,70.06405549328406,76.62035317925174,67.57855851981603,74.6900290740544,90.59006487262528,83.16485162943205,78.30582662949666,,,,97.85064406554167,97.2712721080581,105.06519274471154,114.82322446329913,124.27606322357087,126.34321056927729,131.43663700917796,126.44030299497551,126.38896297829555,130.1545523114635,,120.30710362918734,99.06118337367502,87.07360044787728,88.89388956090504,104.08717308652314,134.93675870412213,133.37228420993588,145.96721271844214,152.803534658868,130.8251614417812,,,,,,,,,155.74204161716915,157.10442505398095,,,,,
1,1984-08-16 00:44:25+00:00,89.32680004168803,84.86463835532068,88.10920179480323,97.07109878385143,97.58266827986147,100.10150474053293,100.10460469812712,102.27927097382778,108.14547247021669,106.84193742982193,109.22321688391187,103.75650968666946,110.27586430593072,119.99851293163769,126.94315721968326,132.2391630055938,132.38735732085354,136.47964184942754,137.30287294161423,121.53192920321493,110.98164312867073,106.09075230208727,109.35878955825139,103.48430467179261,113.31700762985864,125.85194414278617,138.86006486643657,138.3957193005499,144.4104543021471,135.6159546788308,133.95202708922284,134.87546841141187,129.17578783034855,121.38993498233964,126.18587383850061,138.36596606455527,144.5518186025569,156.17832954595565,169.6917562846406,169.04555080898854,160.7988051537813,150.74385056479878,144.92756349916556,141.3065316121209,132.9335837862814,106.54876298196096
2,1985-05-31 00:44:45+00:00,71.31300593061164,81.2597940719588,80.42133458620124,91.70226730394594,95.19984796201412,101.83991521412814,105.36613492909304,107.44290819149869,113.30600459085443,111.69279019887944,115.73318222447894,113.60649231193806,115.49183687621762,119.21581507297303,123.49777239937268,132.01789260138432,126.76635333322439,126.42090623551073,123.2522212021374,124.06130179943518,120.29777979184342,112.78237869311778,114.80583803497984,115.66143662868743,119.88997535024826,128.106730401675,126.01320541460497,139.69704243275282,141.7068736969113,142.8282866950442,131.9416797852692,130.41747083811967,122.7848507403744,116.28825235026758,120.54193183550896,132.0231026879023,142.0476950832918,146.18272151875047,143.29251840354303,148.39650203983393,149.73019281829113,136.46252205119006,125.73204055722864,127.76953025951299,121.11210060783267,96.4992195671493
3,1985-06-16 00:44:43+00:00,85.19822634494882,83.7154886412684,85.27334340634803,91.54852282355645,98.83171765287828,104.58301476718705,106.79545714714384,110.8516395540327,121.38428744761902,121.82687985541935,117.69940772142814,117.0159070465591,119.88736413244976,128.90462836384071,135.8437419000717,139.968235791915,137.6481572698058,139.32743181629368,141.2206652854222,132.96240133629937,131.17627492041868,126.94296977498468,133.63179982082744,123.0618563879842,127.84547381098135,134.53115494775926,137.256397523699,152.95089430264142,152.81901293835472,154.65125117593183,146.40178154929154,137.8770185323506,138.37147107485868,128.04592299402208,130.85774561466582,138.16614307178463,136.08793200346497,141.6641910587397,153.1249688524243,157.12478844458175,151.62764332164735,144.2359695935562,136.16590616418392,129.7306318754832,128.57973082168417,88.88102636884246
4,1985-07-02 00:44:39+00:00,,,,,,,,,,,,,,,,142.01682668731183,138.51280843628652,136.64870616318345,135.73618221352882,141.30114435420757,139.27351298572856,134.69679144377832,137.51568865417647,138.18638726605346,128.1138443661096,136.25174508581352,141.13832445148228,153.10094717426296,159.49733628983162,152.2962455866177,147.77429549412184,145.48730582128007,133.96424919039075,132.23967849108098,136.90465273084226,135.0071549568979,143.20397341178395,149.03081873190652,158.31032012273275,160.51101709029433,153.58635985079795,147.06789475955745,144.7334239098533,133.5642673105043,125.54581886613622,85.58427579726933
5,1985-08-03 00:44:24+00:00,,,,72.03088419982288,77.7545646742634,84.96289989771014,79.89181058427414,94.27521505357662,97.27753631237908,112.83793038420293,109.20302501127887,110.53867153747552,112.22632307143334,114.20414398034124,120.48116088219918,125.96233726869215,129.33681057025242,,,115.3082606615492,104.3603843732924,,87.64692209349914,,,,,,,,,,,,108.58601943684243,118.5746041835487,110.12872112134276,109.57530375050864,133.88143339509787,135.34020929953175,131.0797982402379,113.44555301920448,111.23615436553693,102.5089359660211,97.93501164993467,71.72526945195523
6,1985-08-19 00:44:15+00:00,106.7195277646138,107.4133950813466,108.62542196277727,109.52957551347637,121.62429803962203,127.62146378623845,130.0184244295736,134.85419604905798,139.99111415499655,142.59644624275356,140.63793149888517,138.57636816188014,139.7006884911643,146.6478403085804,151.72284963385383,157.74708253157567,149.93826843332323,134.65225879067356,139.7569455468581,132.72319705730973,130.3677834840375,125.85074933898862,127.3586493815203,127.70075608084422,135.5403113266823,144.61839781821845,146.96667076601224,151.35361832660078,157.30238573343414,155.0800283362509,145.90012105865753,142.15653578094197,135.6311529848032,124.61129959135097,137.26845709886894,132.15181468799176,132.64540323651065,148.95088067370128,153.01989205514292,163.09949352565476,156.08617366335383,143.82914796366538,137.77183032724574,134.71925250490426,129.70388494597077,89.9294947733205
7,1986-01-10 00:42:07+00:00,,,,,,,,127.29838417022643,125.30495369630535,130.9084622386328,126.709040094758,128.05448834325205,128.98791225086447,128.97193703160818,139.78744172449814,142.30221611776992,134.55032235099864,130.9319466108497,129.96161404402113,131.19318322091863,136.1991649116842,132.56038726752647,130.86182506669218,129.89872168265546,134.15111687738974,133.8365635854775,131.56547320429814,,,,,,,,117.60055710953097,116.85669044267681,132.95020390211704,140.256245878029,150.23125442488615,147.47918759172407,143.86697660655156,133.19415150510642,117.09309290218205,111.10678248212119,102.81209099103212,87.11559041973021
8,1986-09-23 00:34:56+00:00,76.41976788585848,80.42152510061729,86.60859556559429,94.41876195609927,95.9124739401467,111.89672132356947,115.69847979600694,129.5266264438777,131.79159711431157,129.30385181601704,124.04178444840329,121.49573176288257,121.5953906990064,128.42995516378085,138.1252009949103,141.8887718569089,145.55898409904054,145.99857672780823,139.8926875716705,139.05987178009707,135.3354849009244,133.50226754642338,135.74178130083175,133.0668680725933,134.8133115756161,137.3322676837276,139.0932741374344,134.4870178554249,132.9318956406711,140.59007183901699,138.7764365069865,128.8224320886064,116.68758582049955,116.82148571580257,120.06395042725406,122.23436687769673,124.50505523117454,121.03678906214682,141.1583770569087,140.2819491809206,133.19654555295764,118.38062198846677,118.65608872052462,119.67175339559488,121.04654481706994,86.64840064111682
9,1986-11-10 00:33:17+00:00,79.93956466697622,86.55444073554594,88.99326608475913,96.34568407678965,110.1099993704228,119.99853264202159,129.5585585500717,128.29809206188017,130.62023623533813,134.85230019687927,133.76549962715774,125.27758860429101,131.70392278871986,138.07500845910377,138.91194786743185,147.8704619613996,147.99095360985936,144.9025201857088,137.9664410023176,140.78348942092472,142.2274135870776,139.44370541345455,141.05863114159263,133.68612780283004,134.58004333665482,141.31412444912092,141.68949085005303,133.4886778676745,142.15968285091222,143.809101710376,137.3260530235433,129.83528880047734,126.44636371425125,117.45765849382981,129.69902438612877,139.69889567369168,139.1355881338914,153.7001002653808,146.2399204875751,150.45494175776244,148.6922186926565,143.25405748751592,128.65908092866923,129.3846713238729,120.44927567352983,91.30923819899833
