,dates,nzd0029-0000,nzd0029-0001,nzd0029-0002,nzd0029-0003,nzd0029-0004,nzd0029-0005,nzd0029-0006,nzd0029-0007,nzd0029-0008,nzd0029-0009,nzd0029-0010,nzd0029-0011,nzd0029-0012,nzd0029-0013,nzd0029-0014,nzd0029-0015,nzd0029-0016,nzd0029-0017,nzd0029-0018,nzd0029-0019,nzd0029-0020,nzd0029-0021,nzd0029-0022,nzd0029-0023,nzd0029-0024,nzd0029-0025,nzd0029-0026,nzd0029-0027,nzd0029-0028,nzd0029-0029,nzd0029-0030,nzd0029-0031,nzd0029-0032,nzd0029-0033,nzd0029-0034,nzd0029-0035,nzd0029-0036,nzd0029-0037,nzd0029-0038,nzd0029-0039,nzd0029-0040,nzd0029-0041,nzd0029-0042,nzd0029-0043,nzd0029-0044,nzd0029-0045,nzd0029-0046,nzd0029-0047,nzd0029-0048,nzd0029-0049,nzd0029-0050,nzd0029-0051,nzd0029-0052,nzd0029-0053,nzd0029-0054,nzd0029-0055,nzd0029-0056,nzd0029-0057,nzd0029-0058,nzd0029-0059,nzd0029-0060,nzd0029-0061,nzd0029-0062,nzd0029-0063,nzd0029-0064,nzd0029-0065,nzd0029-0066,nzd0029-0067,nzd0029-0068,nzd0029-0069,nzd0029-0070,nzd0029-0071,nzd0029-0072,nzd0029-0073,nzd0029-0074,nzd0029-0075,nzd0029-0076,nzd0029-0077,nzd0029-0078,nzd0029-0079,nzd0029-0080,nzd0029-0081,nzd0029-0082,nzd0029-0083,nzd0029-0084,nzd0029-0085,nzd0029-0086,nzd0029-0087,nzd0029-0088,nzd0029-0089,nzd0029-0090,nzd0029-0091,nzd0029-0092,nzd0029-0093,nzd0029-0094,nzd0029-0095,nzd0029-0096,nzd0029-0097,nzd0029-0098,nzd0029-0099,nzd0029-0100,nzd0029-0101,nzd0029-0102,nzd0029-0103,nzd0029-0104,nzd0029-0105,nzd0029-0106,nzd0029-0107,nzd0029-0108,nzd0029-0109,nzd0029-0110,nzd0029-0111,nzd0029-0112,nzd0029-0113,nzd0029-0114,nzd0029-0115,nzd0029-0116,nzd0029-0117,nzd0029-0118,nzd0029-0119,nzd0029-0120,nzd0029-0121,nzd0029-0122,nzd0029-0123,nzd0029-0124,nzd0029-0125,nzd0029-0126,nzd0029-0127,nzd0029-0128,nzd0029-0129,nzd0029-0130,nzd0029-0131,nzd0029-0132,nzd0029-0133,nzd0029-0134,nzd0029-0135,nzd0029-0136,nzd0029-0137,nzd0029-0138,nzd0029-0139,nzd0029-0140,nzd0029-0141,nzd0029-0142,nzd0029-0143,nzd0029-0144,nzd0029-0145,nzd0029-0146,nzd0029-0147,nzd0029-0148,nzd0029-0149,nzd0029-0150,nzd0029-0151,nzd0029-0152,nzd0029-0153,nzd0029-0154,nzd0029-0155,nzd0029-0156,nzd0029-0157,nzd0029-0158,nzd0029-0159,nzd0029-0160,nzd0029-0161,nzd0029-0162,nzd0029-0163,nzd0029-0164,nzd0029-0165,nzd0029-0166,nzd0029-0167,nzd0029-0168,nzd0029-0169,nzd0029-0170,nzd0029-0171,nzd0029-0172,nzd0029-0173,nzd0029-0174,nzd0029-0175,nzd0029-0176,nzd0029-0177,nzd0029-0178
22,2004-11-02 22:06:28+00:00,258.40714323280923,,242.11326305662902,212.26439878318746,198.8147112751182,,,,,197.55546419752693,,215.29113784007907,211.56525352220956,,232.80171524781846,225.86870304517998,226.87970995508803,231.35938100082578,240.13703267807108,,,,260.1839223333457,242.28176080310624,231.04587579841393,238.30574936527938,240.33424988059272,244.47515685951225,248.74516602310104,257.9220183365745,263.25904014126615,259.85541450717255,258.7219353798043,257.1164912342083,254.86316480932066,261.3033705365942,274.1073851365602,272.4357494469563,273.07607380315886,,,,,268.24770813941336,268.99280114368685,261.74787985054144,264.77966562395517,265.9182250974328,277.10726874208325,275.965978222145,273.22439653881065,279.19373858055474,291.6481259033565,294.4376954634543,287.15553254273215,286.5995446429167,280.863918741405,274.00809432422056,270.4388366561222,259.2824143964241,,,,,,,,,298.32714836588667,282.87312193189365,268.8728353105779,268.08893089679736,266.1615884020328,261.74228370183556,259.4511113438964,270.7307065789951,273.0750730954397,276.7741703219374,286.1489461507205,297.970463155566,287.25042800132206,297.63703879789136,307.4173402459454,306.2548492775264,307.5611156603169,297.8885024643841,284.6397681478889,279.4879294956356,255.15072793649654,251.07823209966196,,252.92839277826934,235.2365281410013,237.19408507962615,249.3796356546188,247.4840868868696,242.60151605414106,242.54867252236312,243.3503562734895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.1026398334404,368.4912763368817,369.4276446704581,359.04475848686724,365.4163405545675,369.49686925542454,368.8980131899612,376.7038919458036,381.82496172853024
23,2005-01-13 22:03:41+00:00,252.80933059752442,257.02948830136313,228.15561716001037,235.50879338621337,225.83319954568645,,219.45591409400805,214.13450755020898,210.4678937927137,195.70445937651039,,204.6113081822961,212.04785671461636,,226.68172804784768,236.14090822668408,238.76121130750892,240.36216464977537,238.13812524956626,252.60947681214043,252.93561498933798,250.8197594082027,239.34562546024105,231.4411735073359,229.23355379159665,236.32436166093666,235.82372287235242,234.6683548728539,234.89448016867775,244.52661454662103,249.2825683338879,267.9737517402989,265.068561888788,260.0410110942679,265.10185733612315,268.94281670802656,280.0542369427429,272.9248003836097,275.9987135688872,265.4465927992537,247.90542902273734,253.68998590144247,235.44403739516946,262.0777465621124,261.69349233041527,260.66897391424703,255.25545836806208,256.06549651399416,265.7818883829444,260.9340377198733,267.6148220394398,267.8099033796848,285.84552088172796,284.9777333213242,293.35036394925163,298.3992860330518,291.9562489978441,277.6037857395986,266.8031691633409,266.06178211611154,257.76135012177696,263.72969455812637,261.30617865971,270.45134865548704,274.12759605844485,259.5512584701642,261.7324364247885,289.2267346920513,292.9757048157722,275.2678116160156,264.4192602910584,257.01336043506245,255.56272841412212,246.12195117506616,247.22013126297253,257.8113961763686,264.81481631424214,260.31290852678853,278.8636206636982,287.21308418579275,284.4780954054994,296.0249577410392,310.61981905385676,303.79846875872744,311.48980249939143,299.8556765302087,290.7011610943812,271.4634440993941,256.2073885171358,241.8619652342888,251.4083596787737,242.47222502171027,236.16533020854675,229.86001734827556,250.01668256568513,240.952802277005,240.52533544179914,238.58952911759,243.30760902432695,219.41908692752563,230.03132900910342,,254.27435137925036,279.7900760484938,286.8963681593009,282.0559653487427,271.11995321222764,282.6242701936427,281.62057390752136,,266.9571878386224,283.2179738523621,294.4454618012807,298.07546951282353,306.6930878917876,302.3568890160139,288.38962458439914,,298.75317403356837,315.8200346885046,314.3719244879736,313.3138107147898,300.0604047994525,,293.29675961085434,,275.8007441033025,272.48700061890435,,230.4754105971997,237.24677931234146,,227.94218080948505,234.49119797401676,226.09996380355358,229.18737669782791,229.25826135458277,226.93622942660545,247.38370254240164,237.57591822347868,248.88309834326395,,237.25281697153886,,255.3042524973615,261.6657001488551,262.46654545531965,272.93253138988587,,269.6066618283748,,275.13970552100227,268.03949923108775,,280.7202936995586,288.91537367420426,309.59399377700606,299.11145291373805,284.6272860709618,314.0651584831572,321.3325203202639,329.6441748806432,329.4926702083204,321.9972663547081,339.5335591252776,335.4608475996416,338.628885993121,348.8536187595964,349.06274625983775,,365.71047582916896,389.4707976647582,393.10611709960574,384.4335246451824,379.0527764544792,375.44446270155663,372.80456234556897,377.3258385744954,376.51688993403326
24,2005-01-21 22:06:59+00:00,271.1258205297153,279.0514644085394,248.04145335848398,220.2005878873817,204.01807617396838,214.31904116028318,209.41072485878922,208.26066933170705,,,,228.19194360957536,221.90248686397467,224.09786726928297,237.76039842116248,230.4101662393215,237.53011793535748,238.96296465080303,,251.7812664576611,252.0902095735616,255.80650277607413,,,,248.20678786323805,250.5483083108441,248.84151966792643,249.804023534446,,265.983698030424,264.7184336814593,265.6404356957151,264.5322574491176,262.69844663929126,,,275.73630736671635,273.34430165246346,267.4977896015817,,253.78046950283755,,,,,274.4541171415306,272.3323785205119,278.95894530901126,280.4880688035658,274.65320287235585,280.92995416864625,292.0373473626897,,288.6553704214628,285.2104623256625,273.26456948019137,268.740729541744,,,,273.4666372663287,274.80782829959236,277.09977546052585,283.991954382478,266.7261100321674,,,,,,,274.52177824173185,264.78679860428196,263.7884785362417,270.9304954309396,268.6023640935926,270.90039938373957,287.162373516243,291.07739051075697,289.6865853058403,298.8861603546664,304.7784157797278,,307.308883689572,301.21281993415556,292.56762954874074,278.0004919264075,259.8042424691783,252.0496347906566,257.1071451763679,253.7436236757404,242.34816244507456,243.46975134523092,247.28635558671726,247.2427211527619,242.5992562035192,244.0642407861348,248.25035909579864,,236.32551663138887,264.9230821217874,,286.7633131670024,,288.060979413537,291.34173250475754,295.1123942937807,296.8475055377851,262.7999554924661,273.13461525282474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.8667792309724,269.5457421093542,278.95136157852164,292.848680528021,305.8572052947621,305.477326469737,294.4893364082784,306.5556885225435,317.7529124145756,,320.47680146055524,321.362286833541,322.7339088419903,332.7166724952721,343.73434266341894,346.0916505790825,,,,,,,391.0013871976245,392.72588920321255,381.69944115504535,385.37573513200044,390.6637066626775
25,2005-04-03 22:04:40+00:00,265.48159341945137,282.7765999433922,253.60466324762072,248.81432661453755,,234.62574024623495,233.07496140941413,229.84614774271017,229.2102353822318,225.31093692307263,,228.7007529011244,237.25259966510907,240.85015526942738,263.83319552016866,258.4013619235946,266.89630635322334,269.2040567683886,,288.6957962413085,295.86214291020815,304.7061452749224,,288.8349404771901,275.27088332296563,287.2773972504602,286.82187798496705,298.5945332701689,296.7397920037602,,318.7384368422622,310.63271883056365,312.7241263780083,316.371998468283,316.2002230670616,,,322.4045169104112,321.1204833052793,321.39286022116414,,305.7629389622208,,315.57668665146116,326.259703085319,,318.7661500464817,307.05740890744516,319.6780376996858,324.18498256439517,316.9451732661019,321.2656567318264,338.429508196558,,,,324.0006562318144,318.53488722303103,,,,305.6157288546695,294.3372516934234,310.7494420208369,332.44733032575454,316.0311667159887,333.58580987751697,354.0536159730673,,,,311.04578257284675,278.5536134867684,275.768166576786,292.9352436070733,310.51538526411304,316.79959139405787,313.97262560499814,346.28535290822197,351.10410201460627,353.52708167806065,361.6497501039796,364.2526061863266,,349.7614131708738,340.7619943165049,311.8759191089454,295.08486302685486,296.1720962994014,297.2596980599066,309.9014840562046,298.4621843022034,278.68095856214927,280.5266357799258,303.74892660996994,,,,,,285.533133452523,305.32471701943564,,323.71348273125534,,326.31266363967774,,324.1597198099626,,312.1453696597543,,336.3450608062711,335.45431183692097,338.93860829171655,345.38398099863923,342.90812555213233,,,327.9873465921087,330.3835616064502,328.968620878814,331.1642079481397,,330.35136810062977,332.01132404774796,325.0522276661917,,305.9640921640677,270.5359335027949,,263.9514703887265,269.01583316032315,271.14135315163526,265.9401948221636,270.99283372445745,269.91825498169425,247.35069641935442,263.3741936443471,267.12754200504077,284.2795050421454,,264.7774349910104,,275.99933935898093,288.4585577877797,,305.16642728650896,303.5436544269472,303.42118715343975,,305.86909170587353,318.2929177041058,315.2554777601862,306.9640310787134,,329.47622082115527,,336.34886177026635,330.3772577866654,,340.4029635203325,352.10432280308066,,347.4723839199526,355.9651786173825,363.00609989410265,376.4782218782599,370.9366312441866,376.67396009300853,385.17793929857663,405.8628909127849,420.4733094362248,416.3611890412635,410.44895552330985,397.13417762420124,399.46429910302896,405.5478774066059,419.6333635748682,411.35934451345594
26,2005-04-19 22:04:43+00:00,257.4847512648208,269.34584623889083,245.40038647981828,224.3823739866407,214.60417216028122,211.94413060609787,214.65845539651175,213.36730542890203,196.42428069029043,202.24935339931096,205.57631783932953,218.05897672771204,215.74483020129645,224.834443331084,239.90437087139992,235.0569449899311,,246.610153220158,245.12460481147184,256.08719619042574,260.39983498397623,269.2760897149091,,256.6213973423001,249.41627549506353,252.8065092353261,255.17641447006216,265.08029832347546,267.79414602751433,,282.3767634231066,278.87111128734944,284.8638615164289,283.3942826891628,282.5170163237254,,291.6747075664621,289.4428649179295,291.7211343586292,286.44529140650207,273.94108300313854,275.1479247679075,272.440801775831,293.1098946732817,301.5975362441091,287.85999441217626,283.58020135949715,275.4232485688503,284.7104551132804,289.0377412080703,287.22080273863173,298.9713244609678,326.7035989418736,,,,292.65393090720846,292.86787195505406,,270.39945929435396,265.68265649231813,270.04084155178316,283.6989262184076,285.3384642637975,300.0163830694789,288.20838401805116,298.18886540304567,323.3442907615708,319.4423829579646,291.9655148247599,281.946497543216,277.23915991498524,274.3578830253654,268.51248925521384,269.1251865081536,280.32294638155105,288.96600380961013,307.24652661806164,327.96501767169855,335.97591091341855,331.4043249860187,336.4856936921483,336.9508036505476,323.80545100602717,313.4046811337442,313.92034817638364,301.162891413984,293.7224612090004,271.742204305097,276.5768367581586,282.14452033471827,284.95041427484995,261.8932505279,275.7239685887629,266.95459431833694,256.6704814833587,257.8176848338378,238.23659296551972,242.33626964392582,219.8923536257191,252.06173788080594,278.36143493355144,270.6063301282107,293.2574011377872,308.4593465022587,308.86159102912234,305.9098330807592,306.5623713199828,309.3322385898795,286.58373108548363,289.3318126611323,303.0179286645322,328.3088632447895,328.2495885579121,324.4805345790184,,,320.05304301210424,332.2358914026017,335.0241655281432,332.28280017544483,332.2938150129741,,319.9127292500084,324.29951354237727,315.99811443627476,295.1444103558955,284.30777317745566,261.038308407169,,255.28602428094615,263.285903370852,255.11502736632627,252.4033638740288,249.55242108471467,252.23041297755307,239.80558831441797,244.7263370720693,266.008494208915,277.5860310971183,,259.2269502322586,260.5957992770401,259.17439728247126,272.3189173354684,,287.16313067933623,283.0962832799689,286.89526294724834,,304.13049312077976,307.6623228070217,305.88937110986603,301.722845291484,,313.8282843669001,,326.61767002470344,319.1858001971774,326.027717792978,,340.40287862957723,,346.88538293347875,353.11652022550294,357.7155487768612,369.50054187834945,367.31450783436304,370.8824750336929,384.491632148159,403.102596483973,414.64656410081574,410.4961964382415,398.1096282038515,390.2108892482732,386.8611879333461,399.2627889581524,404.4918229470222,401.5387755028314
27,2005-06-06 22:05:05+00:00,263.9075570278534,,232.73235015008973,211.51564027339106,197.55634350951573,,196.05398442066343,214.2368762686463,199.98627654484324,209.1665047365061,,220.806892456558,223.44305843541622,,237.67254580284765,228.54824887672794,240.53307297472128,232.44533112042757,242.5112311334064,250.1677196089846,266.20425847723544,270.7440859899759,,263.4948436551208,249.28415304073897,256.3115924054728,261.08827677557275,267.2832598980388,266.43858595780233,,282.2511276209514,279.8375319104164,276.3381111080749,271.8772987691483,274.7565674280434,281.0168639520256,289.2633726331663,287.5349809422816,287.26647362079956,286.4789228221635,270.76287386718764,271.6599390344625,271.02754084061564,287.1180044046183,292.2761888591067,282.8455323388,282.2830756767813,280.8442844073986,294.46063205538707,290.2727323331603,291.80527545211106,301.0756251410017,314.0544070619249,321.21399526856663,308.2829188812975,307.6445508832529,298.1269624539161,285.8447841342285,278.15957160105916,266.1013690986233,267.22698716985536,275.08327026629973,278.96817586965597,285.9746283807814,294.4195314803531,287.4225385066285,292.21931621611515,319.09966700351407,319.3139487347322,302.5974003154145,285.8305782794694,280.943598162445,274.6816498035078,271.5649248832634,272.33263394603784,287.85919294332956,293.50485557323066,294.4011647436401,311.4299070618893,332.77004105048144,324.20510241631666,334.0910437718877,327.6130576466245,322.09618911258616,319.7568083881675,311.10708477503954,296.4555578934253,293.37739097332445,274.3978740969667,266.4639461689251,272.4172242060851,268.78868717382903,251.78030516135044,256.869527095604,265.8219096534582,266.75526040617956,262.9530717721445,263.86608290274984,256.47805711947586,247.21688090625472,251.6773725453342,281.6717390748267,291.64478864998716,309.46246413824196,312.66551228778764,306.0046395161846,297.63254909978644,307.5784759217205,307.2645320113166,282.4020138566695,289.0894377984746,307.54831669792253,314.7408700095572,324.31518479513886,,328.2916735283877,315.89701763560527,316.2847083574412,320.41535785031965,326.94732337478155,,,321.15091138182885,310.31394885422685,306.92432077902305,301.6299996515278,286.8834938286343,284.20542967366777,258.34373497145845,246.79095076874862,,247.97495818448874,247.88617510670468,243.59698506529364,238.7172581185681,238.5755253841512,,231.59793527300093,,257.80808569194977,,259.07763067565236,253.44382261713517,,264.42589395077323,,271.89201613683156,272.7073449765633,278.7407825284272,281.84734704195733,,295.9956756180472,295.4183759200258,299.7738348252038,300.26484553711344,304.8287884147864,317.34371181203926,322.7697511168743,303.3170295393107,316.2190659006338,325.80098483073255,,331.10394084233627,330.02820419025636,334.06684082234506,342.03713674124396,349.17840255413176,352.6694848279421,366.22945911001216,372.3795007062329,392.518839949819,399.1873776704373,391.181112121071,379.1027521027717,385.09297037997396,382.9487129626034,383.76497971787404,387.4301800143495,393.1843647898319
28,2005-06-14 22:07:02+00:00,,260.4480524746654,227.09723171677015,198.6737150546683,188.96988632991273,181.43442985249183,176.4711568367913,177.33888655486035,170.62705673197414,161.90494454181766,,,,,195.24154450223978,189.6401899229456,,191.08310640254547,200.47301200639103,208.3299466072542,212.2884989029605,,208.1654541773213,,,,,,,216.6821111769807,,,,217.7754359185042,220.24446331440433,,242.11889241801217,240.67139792609012,234.50714682649985,237.9568664373674,225.48311133269934,228.27585282143312,230.99540137412112,238.1322364530254,,234.94152627850124,,,,,252.44097711910084,258.5508978974436,272.5264448931137,270.4990512501989,261.7602266316869,263.7512909825502,251.08348180348315,232.54508402615255,,223.96458121111337,215.61269919622433,225.6435470540313,236.92941042362293,243.0861369663363,248.50124263725056,,248.9000449885664,,266.6738738172283,252.75406227980133,246.02866732730266,,,,,,,,271.7153587566841,281.26390733545236,278.12888740893527,279.81404176878164,277.296891009246,278.96816961626536,282.32823820599816,275.32552195317487,268.470054820765,254.99325530927814,231.11360381398484,225.11475700379765,240.2367231204464,241.77949232726286,222.14056434549477,219.30804333973944,231.39449860527466,232.7930709814425,221.6150371359261,221.2280462624226,225.52494981900432,216.25460662823102,217.75066954382802,234.08851120617132,248.03925199395235,257.39807497256874,268.20811379554544,260.78468000987533,263.3398101435579,,280.3469867377378,256.83763824139163,268.9523834214183,280.39523229472394,290.8599111782229,287.37565262264525,295.76141699956526,302.73249514075684,288.5638654145277,,291.7151302198296,293.8858139952914,299.6706608539075,303.1992757728935,307.9561267145913,290.2996359480988,287.56055517453325,,265.1179271717204,,231.78516250155803,229.06342417593424,223.84204348939863,227.18358388698107,224.1368000819249,,218.19819953614672,220.62962613745057,,219.32426704294932,,239.06255955203812,234.9321887018536,240.50567934357977,236.02174921532722,239.7990065416131,244.69057801766806,,249.84764340872147,248.47154787951362,251.68084025593092,259.4986588910416,263.52013166034726,264.26970783560324,264.70831605806177,270.6132614667241,281.0698611930484,282.36158459820126,300.3155971409802,295.2919250244507,284.7519823704984,295.7167566467948,308.4926001329472,,314.7387045673457,315.0467866517596,320.10108990154674,328.200081747789,338.31975401262076,344.21457223097286,348.1381341109145,363.76580376847915,380.4511614060796,394.1876791923312,383.02047971753336,,,,,,398.2634972712392
29,2005-06-30 22:06:59+00:00,,,,,,,,,,,,,232.33350828399728,238.28696987834104,,,244.94853108118838,,,,,265.3086742535603,,253.4350208175723,249.51843473472059,247.35813959232757,244.7268205855678,244.4514526860902,249.83025647581042,,265.2027382486627,270.54352925494976,274.7571236699419,,,285.1190038973849,,,,,262.1507091646346,,,,284.7664055507265,,253.1964841369923,250.91603235340256,272.8996180201727,279.0254688678096,,,,,,,,,,,,,,,,278.34547571045323,,,,,267.9080090500847,246.1714905907965,251.23298342813717,253.60558677188715,263.57157761389635,275.582596359873,282.356626763555,285.15836666484074,,,,,,,303.08232985967106,,,,,,,,,,,,,,,,,,,,,,,,,,,306.46188610987804,317.3047876129405,,318.4905778525906,320.5377504157563,,319.2858731836476,316.5204585741838,316.38995708929673,,323.97746021056406,,,,309.5090583057768,290.52410115701207,268.41577526748495,244.57913864441213,246.06598156564633,,238.33047913170998,241.58001002719172,235.13255267393217,231.9512675084344,219.57658986121413,224.71717170712932,227.2414854498781,243.29291880074948,259.7290287798406,250.35789063969077,240.3157991584332,238.93326097018453,,249.86160479936916,,249.71847680762835,237.48747808209998,236.9786755914347,254.5310120319051,262.7379776643003,270.0220063993442,268.42545675301204,276.19577255116707,,,,,,,,,,,,,,,,,,,,,,,,,
30,2005-08-25 22:05:41+00:00,,,233.67126461686726,203.10732588075217,182.94000866373506,,202.22613028615166,159.59793633075938,171.47460672491363,,,,190.46696035276477,,213.87126295313865,203.15340431009773,,217.01520229703368,214.91429002849273,218.3122388967178,222.56925576362914,,226.2422817375155,215.79294519770295,191.12696119577964,,,,,237.81844627323355,,,,252.71830948741064,245.84421296540324,,255.64592559512516,,,,,,231.07132681407813,238.04333437413933,240.43005958558345,235.09407030309814,236.25695773195278,241.89946391566798,261.0999781094415,,261.47675118862605,269.38098783633507,282.4772549675931,283.32687421335913,275.9351604521647,272.2300915666148,260.7232648406571,249.09314329816186,237.7630242781175,231.56699341291426,225.0773131723278,,,,223.96798794401795,,263.49947409223915,277.1831209207452,280.63824690115234,261.88878585587673,245.40873981511177,236.1807679469854,236.2723260073049,241.1696711822812,247.5993950872597,260.4282991374472,,,280.42035755501564,284.3549436845944,281.65911222043485,278.7803708792408,274.47560009691375,277.19561225310315,,272.978381306476,267.73667375635415,256.83652990393074,238.75274818586723,238.0588401135599,241.90865469413546,239.0275134167341,219.1739953372478,225.34966505357886,234.64535141961883,230.8971430620082,222.49667424192626,224.78197253422925,217.9263843038573,216.42356469502838,222.92251698929658,238.11482225315763,249.10045605766283,267.5449834504315,270.5997773804034,267.66227660877314,265.7757130670779,282.61389486120225,277.2678782511589,264.26263114410415,260.7207676868209,272.3291090183258,288.5829437168599,285.3791576985337,284.50491507812194,279.56960676307637,273.21982494521257,,280.7348653694598,284.6083913232837,289.27618594592235,286.17778439117416,293.1316212183201,,284.3729236721661,,262.7074301486657,247.2229593666997,225.42101883831154,218.75058483003966,221.88517451871522,,224.15151591764544,219.01335151398675,207.64952608865556,213.709851735036,,213.69631668462668,219.71411036392894,227.30119784371342,229.12618204043068,242.28283829370145,234.45150210154085,,208.75254638903994,205.75713000196774,,240.70229582281857,,251.49577696072575,,271.5586744648055,267.176890207855,,278.89804359285523,281.09664858864016,292.57145066335977,295.76504942585706,288.52646104777284,293.8742578809666,308.8570159425578,,319.98206703874473,315.01874884975825,326.46437321770736,331.53412611851667,343.8049011807012,347.00174157403467,347.5559208193329,348.79244691058756,362.16945641965896,381.2150093277363,375.36454079176616,360.62970840218395,357.84650394762895,366.06657796093197,383.0030911138482,395.99238278068225,398.059474925188
31,2005-11-21 22:07:07+00:00,274.66085008832243,279.13662842969626,249.08859546378778,,,,202.64348101966144,200.18897585352866,197.39088580270507,196.9261179477157,208.2348158828291,219.59160228189808,216.51218852319067,,238.3049078306172,227.5316230298076,,,244.77453390434954,247.41085702258306,252.64775943813976,,250.31813617949578,240.24172522026245,232.66668814566194,,239.8904429517838,247.4768327201189,246.6626647635196,257.922533018396,259.9933538076177,,,,,,,269.94708767670824,273.77176663308757,269.78378309789804,255.15896081565526,257.929828852758,248.88240836105604,266.871281880729,264.7265389338356,261.4106635305985,260.77910313653234,262.26344129194,276.2589649586423,273.6447243961563,275.99709129479373,280.77041740438295,300.3575171877314,296.51792900082614,294.7976369782843,,,,,253.60281134899122,245.8233539347232,251.58839579693242,257.56951715569835,259.5040080025634,270.5500805637085,,271.1610053182466,285.21479641353835,294.4491024794812,277.2630542515106,266.5102109075631,266.520664506091,262.3444804614133,259.05940637820856,258.4136504377514,271.63243450051294,,,287.23445977903873,300.5737001688935,294.5756925686126,298.7444482600337,297.0793783646169,297.1632884495314,,,,,,,,,,,,,,241.32274206754022,240.22157977632585,228.5800932969204,230.2567010015072,249.65597219443296,261.60642765418146,277.71384192901,285.429018581452,279.42574531731617,278.597748055113,296.19124478423504,287.4970644785951,258.50262115586213,271.7781722769416,287.59082139785863,300.11700260949704,298.2485183975264,294.46932167556037,292.236044816262,283.1204585822513,285.9997395977412,292.53572685591695,304.4699189123102,303.75560755983764,305.6247780914001,308.22295690631535,293.2792072584398,295.42197070961805,,,,,,237.42667862405122,,226.22499110781442,220.8404734481296,223.5066531731987,226.72637223677,,,,,,,,,244.36612720759126,254.242592001657,253.00685537243453,259.21272715433355,,268.5460906670269,,284.3955645079175,290.61341918143296,286.72838019157444,293.56011811064786,300.6537112790557,287.9494993578318,287.3417292542452,,,,,,,,,,,,,,,,,,,,,
32,2006-01-08 22:07:25+00:00,273.98212668467784,287.60317603206835,260.53881338855916,,,228.0838983807621,,,,,,,,257.6192103623408,,,256.8204146288772,,,,,279.42679839875507,,,,270.6742239972511,268.0929485870131,,262.7992121690699,283.56310370729864,,283.8706448696151,296.38273323857595,,,309.0204769308511,,,,,,,,,,,,,,300.70163793167,279.30631643613333,290.46745126136796,298.6068587939203,307.65379787099073,301.19336883996596,,,,,289.7665111046578,,,,,286.25153544023163,278.7843007835708,284.8747454674967,,,,,,,,,,291.60286684755647,293.61589147502633,309.2179819009579,297.77363801666036,313.42085894475827,312.9130956313533,299.9321698854136,322.7829309720887,325.4749241105998,,,,,261.07161824460036,264.5212783562904,264.2658649597682,,,,,,256.02787385033446,258.79449647841915,243.73979641377494,246.28870280128834,265.71382597026826,282.0602976325181,290.96371806818854,297.50771839112736,282.6729837952022,286.64310447485707,284.90410197716363,288.06970381478976,266.3497835044308,280.8990563955649,299.8849456066272,313.8975444490118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.6671062810449,280.98763313910155,280.45013086875895,281.12333001299544,279.0170242406991,288.15087412283737,284.56260981073467,280.373846926768,,300.94827600863084,308.97118923168125,308.7171588404958,297.85794044116085,305.7455224075902,,,322.4638945525856,319.90614112907156,,344.19856919586914,366.16151759202455,363.1318532194971,358.22266303081227,,,,,,,383.7538884744704,386.17935589530043,389.9351961794736,384.848143697259
