,dates,usa_CA_0279-0000,usa_CA_0279-0001,usa_CA_0279-0002,usa_CA_0279-0003,usa_CA_0279-0004,usa_CA_0279-0005,usa_CA_0279-0006,usa_CA_0279-0007,usa_CA_0279-0008,usa_CA_0279-0009,usa_CA_0279-0010,usa_CA_0279-0011,usa_CA_0279-0012,usa_CA_0279-0013,usa_CA_0279-0014,usa_CA_0279-0015,usa_CA_0279-0016,usa_CA_0279-0017,usa_CA_0279-0018,usa_CA_0279-0019,usa_CA_0279-0020,usa_CA_0279-0021,usa_CA_0279-0022,usa_CA_0279-0023,usa_CA_0279-0024,usa_CA_0279-0025,usa_CA_0279-0026,usa_CA_0279-0027,usa_CA_0279-0028,usa_CA_0279-0029,usa_CA_0279-0030,usa_CA_0279-0031,usa_CA_0279-0032,usa_CA_0279-0033,usa_CA_0279-0034,usa_CA_0279-0035,usa_CA_0279-0036,usa_CA_0279-0037,usa_CA_0279-0038,usa_CA_0279-0039,usa_CA_0279-0040,usa_CA_0279-0041,usa_CA_0279-0042,usa_CA_0279-0043,usa_CA_0279-0044,usa_CA_0279-0045,usa_CA_0279-0046,usa_CA_0279-0047,usa_CA_0279-0048,usa_CA_0279-0049,usa_CA_0279-0050,usa_CA_0279-0051,usa_CA_0279-0052,usa_CA_0279-0053,usa_CA_0279-0054,usa_CA_0279-0055,usa_CA_0279-0056,usa_CA_0279-0057,usa_CA_0279-0058,usa_CA_0279-0059,usa_CA_0279-0060,usa_CA_0279-0061,usa_CA_0279-0062,usa_CA_0279-0063,usa_CA_0279-0064,usa_CA_0279-0065,usa_CA_0279-0066,usa_CA_0279-0067,usa_CA_0279-0068,usa_CA_0279-0069,usa_CA_0279-0070,usa_CA_0279-0071,usa_CA_0279-0072,usa_CA_0279-0073,usa_CA_0279-0074,usa_CA_0279-0075,usa_CA_0279-0076,usa_CA_0279-0077,usa_CA_0279-0078,usa_CA_0279-0079,usa_CA_0279-0080,usa_CA_0279-0081,usa_CA_0279-0082,usa_CA_0279-0083,usa_CA_0279-0084,usa_CA_0279-0085,usa_CA_0279-0086,usa_CA_0279-0087,usa_CA_0279-0088,usa_CA_0279-0089,usa_CA_0279-0090,usa_CA_0279-0091,usa_CA_0279-0092,usa_CA_0279-0093,usa_CA_0279-0094,usa_CA_0279-0095,usa_CA_0279-0096,usa_CA_0279-0097,usa_CA_0279-0098,usa_CA_0279-0099,usa_CA_0279-0100,usa_CA_0279-0101,usa_CA_0279-0102,usa_CA_0279-0103,usa_CA_0279-0104,usa_CA_0279-0105,usa_CA_0279-0106,usa_CA_0279-0107,usa_CA_0279-0108,usa_CA_0279-0109,usa_CA_0279-0110
0,1984-04-14 18:24:49+00:00,,,,217.17335641113232,231.2384460229152,225.45330646599444,224.94736869254044,209.9850105690087,203.35007694199962,210.54890201456794,223.29012569694572,219.3678683724998,218.06567541486794,230.55231338273543,225.00225647183916,219.17270400434913,211.79715529225842,212.94135707882634,218.43875551956324,217.59317903462073,212.60657188074416,223.846278326064,218.16991489787029,203.08171815906417,193.54933381493774,192.49066630549805,193.73847926371116,192.598009517941,195.62989823641215,193.50749301021898,194.76050629646366,205.26035640675263,201.77195549769584,201.28031088159042,205.943787879644,216.68453666789432,209.4560038766328,205.31290966543133,209.4152227976878,212.93649786342147,199.0713484459988,194.18892228043444,186.35152824459303,193.3331344185334,202.41069388862718,193.86223907912498,192.5488786653016,197.40611410997212,206.92130506455078,206.01831841937357,196.82788701110198,198.3768429795058,196.4167657848933,197.03748229850424,191.558971663867,192.73876778571972,180.6421859170838,190.927137476952,202.14991661838985,187.847075214943,187.81557147459012,185.55263144823425,182.19917756295274,171.52024932019532,188.80306989804797,190.76994571513902,185.12817592845397,189.78529596554895,201.50740533768732,211.40653415098365,197.349027148059,188.60045715632586,182.1615486199301,190.13715154829214,191.0487556697434,184.24852879497996,175.0680822461488,172.87547312659433,174.49318323689803,175.74955286174892,195.09804856393345,196.98766933253256,207.63339710311652,195.0381879345569,197.30795152646152,186.77758768946663,176.7164886878056,179.64087421023294,182.53659914319203,185.29626762184222,176.1052698175621,175.7929563208861,185.00183003926793,183.07105141705935,190.93985564164421,192.66778776578272,182.7884138559241,183.6378306540986,185.68939088221356,198.69409310255188,200.95726767522473,206.77702636602675,204.17373090641013,219.02033322989024,214.1204316482111,216.67919742084973,204.28761263073685,196.14068194919196,195.31875770269068,194.09050637336267,188.2765182118898
1,1984-07-03 18:26:10+00:00,,,,,,,,,,,,,,,,233.2172191248837,231.28949436067148,235.80413088136373,230.68340306379645,224.76392933286587,204.15946493504075,218.33611645116127,222.18141706814419,204.2217536048818,196.05708480801974,200.22275691842668,196.16179661868182,189.2179963471138,191.69017415064593,198.927218033246,213.83490840314835,216.92369600437837,212.06324711379017,209.89364255483102,206.98505058988547,216.14750023019658,217.62457373093955,224.74172522162624,236.17760331556195,220.1552233986211,201.13722396038418,204.18045988091006,204.70001616557846,213.60880759046415,210.19796990424504,208.70388581398697,213.62097268736937,217.33997921692713,228.9052845153472,211.31009705578882,207.6398634255554,214.17984575676664,209.38174409290104,207.5580502239421,198.10692482715694,204.05473387485836,203.5106874299334,212.7769617673981,219.80846159502408,209.51805465585397,206.8880607142672,202.07112465048863,194.35293880351605,187.21187835485375,204.97265105475054,212.53212785926306,203.19016396591604,209.59317265499584,220.0864438006305,221.8045640857197,208.08207396263538,194.45715308523256,187.3426992207966,196.1531857307678,198.82416413357242,180.29324881474582,184.8249085035044,183.09699502501667,194.88420518476062,201.5299465414424,213.720452859665,212.84789738337642,222.2338962464787,214.73261691390522,211.45927281722751,209.7490265605851,198.1348741808663,194.21991918410345,194.12218434114112,193.48115266370252,184.4126054311564,198.36487999242718,192.42000686318977,196.0121738188937,206.77820634269347,204.75503954588973,189.5723026584446,200.97982824430323,214.12321636829375,219.48050059105483,233.58048026262185,225.1344443925796,214.10836146227166,230.1377159673571,216.89433352165088,194.32700058342255,186.79508733018096,201.52208127829664,201.47289455090964,197.16677657741474,198.41928108216746
2,1984-08-04 18:27:04+00:00,247.4066688915674,237.09272479621552,234.08269658405337,254.15226702042364,267.34066884064487,256.4679469559683,255.14247124348205,248.58722652869892,240.96460700137277,245.482078755919,245.27573681949335,242.9743126496529,245.26370592115586,247.00781812719504,247.07120389724327,250.36534194125002,244.05955562668663,241.84013071217112,228.67101116993905,226.68702059456308,230.97095589235667,224.58226026990422,216.19638510893066,216.99781124397273,213.22018843494294,217.113125822629,210.7201830930619,206.76657949605323,209.89393028364128,216.323891820457,220.29551995988243,227.78785513403616,223.29069263040503,216.9784386432089,216.18560388118686,220.69405121063812,224.7829228605749,228.23657539208477,238.70379872633532,226.75530626872006,207.9162437468676,209.32418734276604,206.89408340990113,212.45330807307892,213.8320395843495,211.2759425091648,220.00855186226218,223.0486482361166,233.53861082417643,216.31939060853773,213.806815818431,212.92363839681633,209.58474171420076,209.46457822946934,204.73051890052642,208.96194722774285,209.20299126458102,217.42497898456702,225.66530715310472,216.40478914170507,206.8094616054467,210.86301017591956,207.54033806034815,210.3419759847581,221.52175140023536,228.04129527798358,213.16103390980345,222.97717617344196,233.651141102469,243.43815312936513,221.83665787366172,208.2283789339648,199.8960728689911,210.02642064239416,208.19099256790952,198.81059912191742,204.33959444994207,200.0523416921398,212.45474874232096,213.41622949064208,221.71094647638768,224.52441810826946,234.06183405632262,227.0424554387098,219.83810136727993,211.5149329952495,195.942770731878,202.49794662162844,201.27356281417593,203.69907066889303,199.97977367855543,206.7513557961479,203.2393982269453,212.65603116872362,218.52823387071442,215.95609572617073,201.9576441906512,208.67966391681048,222.76171092858687,226.18659287620497,232.32433993339293,233.95695079000836,232.66774755442324,234.76153187133886,226.76098888939958,225.79624503497644,222.21493213532062,220.87631276061222,221.88464256954347,214.20021568809324,212.87165387646343
3,1984-09-21 18:27:45+00:00,234.14018973397162,214.03684073057485,230.31965371145236,231.85597378027452,241.36028731335028,256.3363356665913,251.31681209462656,236.0426406089128,239.66293170237785,240.44142644678473,229.75847959132,222.3625155970517,229.3703360853766,233.51453666723944,233.22446900659438,238.299258725075,227.84704237331505,231.1365592241231,227.41146367689157,220.45405175603042,215.0095151586068,219.7801225337881,209.21075992544846,203.76851976348078,200.0165243541596,199.7693431957139,202.40884878660594,192.77418929907725,203.79186571416562,208.3984967551402,206.6749271315199,215.74731791107212,208.61919619097378,204.35560181412427,204.02737450628956,210.08748042572086,221.11040221049126,222.7220245370939,224.23328093813737,216.52760921187146,201.87195396355477,205.72473124694466,203.01050676265237,204.86997541177908,210.4770459670047,210.24429333054817,217.0114733183757,217.5360654232876,216.294225145691,206.52693804463726,200.92917764092806,207.11099630339226,202.11843781889996,206.13880682757426,196.99196298352012,206.04645453904598,202.93186184257615,207.87677572793598,217.2313903012794,206.33779989761635,197.59217199202425,199.35338984822766,194.88312573551542,192.13368939118635,205.87823350206006,199.69153594596744,201.04705257740346,209.9239408930898,221.27531651282482,223.97454200910937,217.69053040806003,204.36628283363646,191.38991948190034,198.7733680738173,202.4462854660407,193.7301707445078,188.21080990793695,192.6479552808761,199.25478084071085,205.78534406179767,216.83297548651487,218.60841956450162,224.7954722799468,217.93090786051016,212.33952940007532,205.43675990101434,196.63133389775345,196.9841584540295,191.34870552165293,194.37425149043554,189.25651834374082,196.6196264289445,194.87930135783836,197.29872237553826,202.46793959196066,205.75297416944915,197.51787128371663,202.12455137347757,212.0199913508585,217.86130591218,219.39538846989103,225.10543045255895,231.32910913170764,231.59974032872702,221.74309923736033,216.7475116546869,211.1228207617554,216.3428472838313,216.00764484159077,208.54035572074048,209.74842311506745
4,1984-10-23 18:27:40+00:00,236.2713991802861,223.5444373940179,230.0732811238148,235.21094405693145,248.4436468285429,245.68883744045758,252.30723096693416,247.4685665537911,234.27904459699485,244.67212431896343,244.58455876248217,242.9001510491451,237.8781063438371,236.79250647510702,220.14093678029707,226.4409845249454,226.87038719380297,227.07349542305164,219.58489114013776,211.98349113671281,207.39478611294413,212.39153941104416,206.24961589820757,187.69221118638336,185.19846312381753,181.67769701374135,194.59753549003017,193.63847297147987,196.5471646519103,200.69453377045824,199.69642162441846,209.0996586539561,202.0438378816179,198.8084240815326,192.04026677356205,202.25189872923997,213.8704794298646,211.10526405740188,214.75927606956884,216.69964223127508,201.8011181284151,204.93580117013113,199.24677075169507,207.524672653366,210.9973538390978,210.05903387915754,212.70338484847787,215.86146687965706,215.9511167276735,204.9656555456348,196.66937625206248,200.60657402216174,194.97200796476403,198.7567436668167,192.61975947804905,201.13423634626002,196.41791065074545,204.62203187118536,212.28521162729328,197.83774534714502,192.00525289020374,193.1731046083225,193.66004773067095,190.92760133267376,200.39252279164185,213.09415978626407,199.00902738106055,201.00763296508921,210.7372412571541,214.21744774667854,207.65780274390198,196.75457868745315,190.3516289571161,199.625652693451,200.53700492314306,191.21045948874075,188.60248387671106,190.48352732581756,197.96828173612786,208.44205136777055,219.3790113966012,218.2999401463743,222.6093651843237,208.42671456295471,206.57920139779839,196.91631497531705,179.73900513553576,189.23463653021292,192.33702971668208,195.90459130911879,191.4033625989333,197.1430797644283,198.30507607105102,201.1532745984837,202.53568216290296,203.28576887398316,193.85953409922155,200.44875920500021,213.48752541844144,212.2756312082696,214.8983826538078,220.11297441652232,220.5124780781183,226.25213608511507,221.42716599375146,216.55547870317156,213.18696692235181,209.9297735199865,215.0661680989807,210.0052333148182,209.4410479647844
5,1985-04-01 18:28:00+00:00,202.6088635333773,210.98810248020078,226.01965085349548,232.88968374845928,242.77811644006857,232.82626515507823,226.8529992341847,217.37127868773263,224.35200508486952,218.8497366879273,218.67646183110423,219.15512313030723,205.9840120926345,216.2192509215806,223.36775462501936,207.59411929982957,205.24762124939582,207.52235868521709,197.35657056357127,193.0526993289204,192.5418811234945,186.51414425062544,191.59520333226052,191.06116534860678,174.19869191848164,179.53413845622487,183.82182730656768,182.4593514480796,186.2141725813082,186.39335151267005,190.49858289498135,195.41590704371959,200.56786855952356,189.18619107326006,185.21187725037413,195.59100332024093,201.78870020101894,206.87485816595031,218.37542929582912,209.91974075205314,192.21722633858383,194.69653281571738,193.46261609460896,198.25621181723997,200.54124880710077,199.5140181299269,198.5907279933553,200.8379821075577,213.9614371179015,207.78943952715036,201.15140114953675,202.5215172243236,193.91852213867008,192.7700460463507,187.7382490807234,189.45927821986382,181.20587333753173,192.88024530070413,195.55261344940965,186.99939358669513,180.23067996280142,185.08316784354028,182.1926812211734,183.5221192876812,191.66449279665085,198.78283230314025,183.35147089763288,187.17581678836768,197.72396823804615,213.14275383735833,198.5026304540107,190.06914462326455,179.98220725431236,191.44358333993992,192.31148698075663,180.93012642563895,183.3391022321033,188.28506822528192,189.99483856909382,188.5715753097773,197.7462473118017,207.1848973600072,207.84637254768023,198.07705818853938,196.08186617586892,190.65768534479943,181.5216717830312,185.00134443503651,181.40107715118683,185.776671003998,174.51600909222302,182.80089982594828,187.33633180207,194.26007180305612,196.5784096054866,199.2061550038076,182.92739896693527,190.1727007613853,192.35225396388014,197.9378100820827,204.5753298814711,201.9540278357136,200.6010230461264,213.3563056636057,211.84964912039268,212.2291539720074,190.30378150114814,187.47994219357028,188.76085265660424,189.72078065949418,187.56660121577872
6,1985-08-07 18:27:22+00:00,,244.46190228024622,254.86421565717143,252.55092662169508,271.62324784990847,272.23693403418537,264.1232011047677,,248.3512358108232,249.46825631798254,244.12672062137725,251.59877405535542,240.46206267632638,237.52573103665893,242.32046252229577,242.795727861095,235.4426868561544,235.68928384991375,225.83838428765517,220.9007565549157,221.32824687686482,220.34715187191463,223.95745490478225,213.42542204210105,202.469302369726,202.39932061335705,206.09083775912092,202.71988181969982,209.4634103978915,211.20975642351556,219.93213649061033,221.45584553629953,219.71688143749452,206.5666941583552,204.4636366930024,212.55240753318975,220.68625500224624,231.53795600445622,236.97861905271373,219.2078161285287,205.09096317800584,215.77437296794452,217.1716845470003,222.1357807649694,216.32067941484138,218.75029375569568,236.65379573486217,228.40030119734553,233.8440158699944,215.33688811276687,215.3421139882426,214.3506187733591,209.50950850454132,212.96005713010376,209.28852436901525,215.17301753521338,220.98196730389122,224.3245897920512,230.92475702046016,214.4079143174937,213.38901217185582,213.6226447982918,214.6891564938309,209.6922069073307,227.42398777916054,234.70366759106312,216.83989128346363,227.08747014998679,232.51436705371137,237.81876840035966,226.94284328872538,211.00826466586017,200.83784898203578,212.89441729518217,210.89201733472464,204.63046508488094,202.81319450495204,203.70669922677234,215.30203997422774,213.86368485748596,223.04095470255848,226.5425405067009,230.2625979736327,220.73651072299143,221.80717867282266,212.2634683288937,197.50774128188866,203.4044404805831,199.4515960403342,202.59279716963619,196.31276365051212,210.51299847671766,207.2134793616077,213.60177207873838,222.0829687086067,219.52409058163693,204.242862631992,212.12460871106447,225.46306829944035,228.50125112038722,229.95634223278347,224.52973454655285,219.83107413906558,233.145128586969,218.6668817181518,218.94111434795812,216.7302015247347,219.55099892799782,228.30670037207375,220.60831193308525,219.38583498961884
7,1985-10-10 18:26:39+00:00,239.24546325632204,242.39351157533287,254.18036467924884,259.86776849140716,276.17830503059577,265.4110136027857,258.28490162186705,247.08534408082693,239.68300126049763,245.56697494066688,238.73801982183537,240.0310965632682,243.7578034575662,237.51174382805152,238.4931296736899,228.04417634270405,223.70925166253477,221.16734810359455,209.72147237368748,213.99345374880804,211.11268834174783,211.4314248036653,211.539358628374,201.61052245917602,202.33613349327632,200.5801799493664,202.56019224501665,193.63352457308082,207.47437857142646,212.9465557315835,213.83555272054156,217.76880233109472,214.60960444078137,205.12973094775003,196.90860196346537,210.05744741681966,220.8171827805798,231.0223601115513,229.36836247948722,215.79053365768982,202.873076355129,208.52103884275223,206.8730630803811,213.11480339942477,219.744070657046,224.92697110995925,230.97590010843302,223.9906085736589,221.822551578661,212.87698008420114,206.2019989361171,210.45748480481583,210.80387589291652,210.26676801916201,202.6483458809055,211.3881682273224,207.8511651355485,213.1681402821366,221.7220124646391,205.06382777038638,203.00013952968467,198.9627661676114,202.21202187489064,199.95494866165,212.63291696928377,218.16464164220957,211.28622336030986,213.26439939283546,221.57255885531947,226.35223582091015,220.088982211146,208.21085297154622,194.1313282282474,204.54191196232438,210.94238715032913,204.92384640233172,201.26907134887693,199.97508440009346,205.41118136014475,209.65392561935374,218.06409125458296,218.67816930503955,218.78098522779476,213.90352398248334,211.30599546496097,207.97508338289583,196.26606224433064,204.16703738844993,199.88283049656232,198.70448825257495,194.29525878088432,203.019412482376,201.34423367173093,205.5941783564134,211.47646700806138,209.40927903733544,202.2546840780808,210.93191749590443,216.7176127413972,223.66089515052323,223.8564033028597,228.34697842372185,230.95042810427375,237.19247307358137,221.0827883327432,213.16767193395026,211.47185763731022,218.40491549539985,220.7611711521617,219.38125927650626,213.97473342461444
8,1985-10-26 18:26:27+00:00,,,,,,210.85131603899748,209.81425147859636,205.89730902396133,210.90483565208493,213.03568491793013,218.72094775068345,191.94901933029507,182.6994494592768,,,,,195.27368237495074,192.9439976931206,176.3424399470773,164.53832939235468,192.3554113817227,190.8156651854506,185.57480635360153,,175.21994011456297,175.8130542823011,180.24925651698857,183.62471832489075,186.94297227568507,192.09065744252644,200.2841080828427,197.7630651882078,186.36711188566503,177.95491717353494,190.78260783238147,201.89713179710907,210.22305166018194,211.02730945334756,201.52801189552684,190.94761498969171,197.33811832787697,190.39646337148275,195.14841718325843,204.8258591650334,205.5046286864243,208.562195587769,206.25801030395473,207.33281720481773,193.53574531071015,186.38532335626047,192.92130105354278,183.3662046250337,188.66123520980648,180.37053527605718,193.03547974828712,,,,,,,,,,,,,,,,,,,,,,,,,,202.14252429440756,205.0820085017686,198.61087074118657,196.85699741303767,188.34487094551105,179.18269631255467,184.18041641723332,182.8301629213257,184.06990479755123,176.31264281552725,182.9640034648736,183.64481796371732,183.20405763799704,189.02088872828688,187.40838950390972,178.1846601095699,186.43895588788385,198.23702542246866,199.09917148107462,192.88886388167975,192.59628195802645,191.28385394555792,206.77364905581874,197.99989381582873,193.59358192447115,191.6177494379926,201.8203353148277,199.8799939695018,204.5393312722897,197.1489646359817
9,1985-11-11 18:26:13+00:00,237.5919684606857,225.59886978087428,235.43163980486864,245.18971903471606,244.31803751070254,245.9667660179468,242.8527663895814,230.19938796878407,222.45567974047205,226.95650312255242,221.4968380548035,223.52106752766827,218.35942569444074,222.51355301805447,208.70043900534148,210.00345811244205,207.4138068369319,213.2792606402316,209.94472579867113,199.89761385219657,191.9796340470351,197.7208217992475,195.62082324664422,186.19652380513475,171.30680942999572,175.6047158017448,185.40702850613724,183.77736538750912,192.64785841664116,192.89846791316563,195.83679461041862,198.46573779471078,197.77087034419225,187.99447173959055,181.6197354967651,192.01248914202085,201.10701676452837,207.91741264703404,208.66858513114755,200.37608153691576,191.39265936634126,199.0357554881071,199.14700344168324,200.7092430331479,207.54915423575954,211.64311010973069,212.97046609034504,208.7997770782408,205.51518681814701,199.530536092839,189.78335232334825,188.9625455202438,182.2259789811173,190.14011906296514,191.40124616331082,200.25802895655272,192.9533002936106,204.06795680518357,208.97797151566118,194.30025959505818,188.18946431978296,189.96312342662037,184.00365375118162,181.16405183789504,196.65297480467217,202.4533145940382,194.44493633488017,195.00562546089105,202.63335830213572,212.34058939548106,212.81140151487244,196.878431408214,185.94037065390933,196.2175608701921,189.76163637792942,189.70067907206834,188.11817416416042,188.05903885410538,195.02840909193426,206.208403034348,212.5550091050728,,215.4380005685669,201.66940501119984,207.88583583801937,194.6981459182865,179.52700885966968,191.7521596004235,189.4334378912276,192.3901628315337,186.6281222669311,194.9099992639621,196.97853405963673,197.6070377757776,199.6144415429455,199.66332349898835,190.97103390597914,203.13446484410224,204.27939906655456,211.61856309027252,208.94078421278292,208.58287200573125,208.35796196531646,214.11004878886132,210.93612557396892,209.2776343012817,212.55330333320467,216.82094068911303,209.0056097429606,208.999775954149,205.39759485806815
