,dates,mex0473-0000,mex0473-0001,mex0473-0002,mex0473-0003,mex0473-0004,mex0473-0005,mex0473-0006,mex0473-0007,mex0473-0008,mex0473-0009,mex0473-0010,mex0473-0011,mex0473-0012,mex0473-0013,mex0473-0014,mex0473-0015,mex0473-0016,mex0473-0017,mex0473-0018,mex0473-0019,mex0473-0020,mex0473-0021,mex0473-0022,mex0473-0023,mex0473-0024,mex0473-0025,mex0473-0026,mex0473-0027,mex0473-0028,mex0473-0029,mex0473-0030,mex0473-0031,mex0473-0032,mex0473-0033,mex0473-0034,mex0473-0035,mex0473-0036,mex0473-0037,mex0473-0038,mex0473-0039,mex0473-0040,mex0473-0041,mex0473-0042,mex0473-0043,mex0473-0044,mex0473-0045,mex0473-0046,mex0473-0047,mex0473-0048,mex0473-0049,mex0473-0050,mex0473-0051,mex0473-0052,mex0473-0053,mex0473-0054,mex0473-0055,mex0473-0056,mex0473-0057,mex0473-0058,mex0473-0059,mex0473-0060,mex0473-0061,mex0473-0062,mex0473-0063,mex0473-0064,mex0473-0065,mex0473-0066,mex0473-0067,mex0473-0068,mex0473-0069,mex0473-0070,mex0473-0071,mex0473-0072,mex0473-0073,mex0473-0074,mex0473-0075
0,1986-03-13 17:25:55+00:00,,,,,,,,,,,,,,,189.49407012410884,190.93732139913908,191.41719403548535,186.28055026995355,183.20514123820993,178.22476194784275,170.5688512372693,170.71783015076429,182.4187487788123,183.5959423363908,190.03860414329648,190.5049988933868,199.28735296127607,204.63887264963492,208.89530776755797,201.1833230503032,205.09496622433934,198.3478467243742,202.4517763903722,200.83611086289454,208.4135625098272,211.36051578432318,216.39642193961166,219.29321567052196,212.21548721033082,221.88105895453006,222.38430535398444,228.77538984318613,230.9499526312202,235.82738306214014,239.32630065444846,248.419256292546,253.5914393912517,260.7988456751329,267.99159021471763,274.3543571193391,289.02858095869516,300.28908469577624,308.68116909675234,328.1985589882305,344.7336816977944,364.67887122290244,373.8880199405386,386.8665300271997,394.8020713033102,403.04547186009336,,,,,,,,,,,,,,,80.33312278935664,
1,1986-04-14 17:25:15+00:00,,,,,,,,,,,,,,,204.41747415568196,208.72994412022837,206.95720717666777,203.15386664775303,196.10003641161856,189.07442610759716,188.2408175685163,186.6369521626289,186.99076510297962,188.40953925459942,189.64444802769444,192.70837219636084,196.06529678552175,206.05173516748977,204.81079292009466,201.81369836948204,202.87364953296705,208.17048354854995,204.04505218634046,209.4986380449281,209.02530148754175,220.82932698338607,219.55520304677768,223.13569014347848,227.08478357484756,225.00568316906313,229.00556337308547,229.92511952414776,238.8909382784157,242.79863510481985,250.7556447730435,255.6173650355611,261.2824379230111,269.3690909792658,279.7479298230581,287.9274743698715,293.70076817697435,312.2110282431417,325.758430805092,338.3325399677769,356.5373108367951,368.7429698684223,389.24521238963956,398.1775560797803,,,,,,,,,,,,,,,,,,
2,1987-09-24 17:26:52+00:00,,,,,,,,,,,,,,275.1682994981426,278.58614702238356,266.8799227395309,260.8146145799403,250.0918295080312,240.9416101228846,232.65354962765375,229.34730005670912,223.71337208200467,227.88118557105227,228.96334348625243,229.72243798891222,226.6425152537886,234.94004957451438,236.85999884966253,240.76049845901906,235.298442858996,230.04302011331367,226.01220754781122,227.39751391694034,226.88469031319596,234.07860376894735,235.97522281114186,237.33871202863702,240.0041621913923,239.42461766126092,240.96882996207597,242.78481684064303,236.3934197769791,238.42417035952369,236.67385561374098,246.07717384728122,251.98420534395328,260.15175347845263,260.43963564219223,268.2677228807923,270.8474339139496,281.8008702203496,293.94637960013904,310.6750806383779,324.0590429455102,334.76377609418677,354.110570235875,379.04536016394786,396.3884986360422,,,,,,,,,,,,,,,,,55.452030897761375,
3,1990-03-24 17:20:03+00:00,,,,,,,,,238.488378636069,268.84112669154626,278.0351352119179,284.98591408702595,288.8889543906756,291.8308587218196,290.2730552028209,283.7581870311146,278.29077368730555,272.2708017168709,268.6266493185774,265.07690767514646,260.0276617882509,257.04817089900774,257.9536711927111,254.28885277094935,262.08289177303106,260.68137552779956,265.3561867277167,267.7572177425683,270.77020197424054,264.2796225124901,255.43287852604996,252.10995161490052,251.45885355653604,245.7952290649573,248.93954528885553,247.19511290629657,248.63576926156995,248.68816216907138,244.48381276956627,242.8666623891732,240.1274122126438,237.18257819390882,231.90498249789533,236.46989370115284,242.65833662251393,254.47152466906863,249.3696316028093,254.5610998368046,260.2657418698088,267.9282196065162,272.56563682225976,277.3877741841013,290.6658514785038,309.35598000398664,329.8934857091441,345.387029750825,364.6552742568929,370.70771662779515,383.8013744199946,397.90200348903613,,,,,,,,,,391.3175374555494,317.80625330225797,336.34631914575243,344.6250464724362,343.0219290608954,299.45146213763525,271.9102514135741
4,1990-04-09 17:19:58+00:00,,,,,,,,,232.02612926656923,264.07595212500127,281.117518395833,289.3137364443259,291.14616899576174,299.89988093727067,294.9546231917185,288.95613526902946,279.8142495927558,277.30235447675415,272.73311355283164,264.9769152073906,262.2809300903053,259.01715286022795,260.3510377669131,266.3910149967715,264.36910636034486,266.9964789697287,266.5229960987137,271.60353078731777,273.3324189660877,270.7138697169753,262.00692449044703,257.06912933840744,254.41195550895682,251.28821648588945,251.74119254777366,251.838013572863,254.69971172080162,248.4364932360554,245.46656231439303,245.84678607487135,244.94822645604813,237.81178230976195,237.472642633305,237.31452807671891,240.72393036301057,244.5275544719924,251.84164148721342,255.33399026745425,259.33614054326404,269.03162946133824,275.15708716225356,292.5770886789441,300.1727817021727,312.50246367271654,328.61064323013494,341.4483668619353,364.65697360944034,371.9413331668196,383.36308351807185,395.7865516197544,,,,,,,,,,393.72937745071306,335.9353252101292,333.8457169849395,337.2275957486558,338.1676262272088,286.8579266753108,252.73739999314213
5,1990-05-11 17:20:04+00:00,,,,,,,,,224.63993496248912,261.4798131378807,282.466140218496,297.04605583998875,300.5780054878851,301.80681299805576,293.59229725681337,290.5766297246668,287.24733489812286,282.7890151116383,276.26716832055035,273.60271163465353,273.5745296642379,273.26827494044716,270.1158490183038,267.6185530641148,268.78010122370364,270.8547662323372,274.0102522291691,281.0238844807223,278.18193223657687,269.94384414947797,269.69243533957206,263.05726279436317,264.54526577525735,262.81729148500517,261.72273033492837,260.61595090984287,258.19277263718817,253.42772086976026,250.33470881053685,249.7476718311459,244.743349090287,242.28804043385728,241.94594635154485,245.02137822581847,250.74508059049592,254.89778694879868,260.21037620694176,264.00448162695847,264.27644008571843,277.4228386809804,284.6527547382469,291.9747177723722,305.4778509019635,323.14708051999713,339.44579511148,350.4462929055507,365.70979945898375,385.06387070307767,393.8980610123128,,,,,,,,,,,394.501810091203,334.95102816081805,332.7643552590218,343.8614402468369,348.9762639268279,294.18075195032645,249.34671317623207
6,1992-09-05 17:22:03+00:00,,,,,,204.3187535420202,257.4075370773367,292.8875287829767,298.4461418130049,294.899099081346,287.0803920467568,281.9512555434178,275.35396760107386,266.309877054466,253.30586396565587,,229.09459835743962,,210.26305893703943,,,,,,179.08271934566335,,,184.78069963954513,,,,,,,,192.91915947802298,,189.0845698325537,188.31299737125588,,,,190.49178710470602,,,,,218.6870515472619,220.3235029022033,,241.21491451220288,255.53165349191022,268.31212228150986,284.1812093046069,300.9230998009371,320.8775175944171,337.08101014386466,361.3927635543629,379.923274080788,403.61250410145203,,,,,,,,,,,,,383.5836418670899,342.28382656823345,310.81597971618726,303.11465122767106
7,1993-01-27 17:21:34+00:00,,,,,,239.76853591559623,281.32505209237365,290.8191889074134,295.3147654994258,282.49198141161696,273.6736297663319,264.73940048541084,271.36335365820077,264.3884081788393,259.8710355187284,,233.3846306327095,,213.97814794803816,,,,,,203.54171750059072,,,208.4256948939005,,,,,,,,204.37936033619283,,208.17537318411004,204.193518708773,,,208.1271859875518,210.96407943561445,,220.79978959665414,220.99990093032454,227.63310947780792,235.99332066857906,249.27927929035386,259.14181468847084,271.44585416337827,281.53602275250205,293.28118702464286,309.4037813510429,328.80211248639364,345.0235224625455,373.05623705012493,387.9516611504145,407.00991965377636,,,,,,,,,,,,,,,400.12750577811204,382.74927111530405,358.60461075614046
8,1993-03-16 17:22:00+00:00,,,,110.84319367304496,,,324.8821519563604,306.61471580174316,292.10571263344855,292.7414288448946,291.12772960126085,287.7316238143353,277.7617627262831,269.7117371245258,260.05720204685736,256.4429605049686,245.68905154671293,234.31048651544918,223.79122566673553,225.23409154181238,226.59985185069698,227.09335125279327,222.35628858568364,214.51339278807524,211.8863331224197,215.21248127790412,215.4611189493775,215.7642132292868,216.51725747344196,214.24275776697252,218.53661045846218,221.89973012967144,217.14126403162618,217.10874163708425,214.77197329383526,215.00831287582983,214.95753329273518,212.85619870425924,215.5016390775298,218.16776797388442,223.32050740163078,226.97594744380152,222.77355737591557,227.04133191866094,238.57772075165875,246.4270835504013,256.51848387538826,259.3647271229214,270.6660203921409,277.79327656280697,292.34982325324074,306.0471363831473,322.07659147458935,345.34780947778455,361.82315007933585,377.38526329016327,,,,,,,,,,,,,,,,,,,,
9,1993-04-01 17:22:02+00:00,,,,114.75739711102726,,,325.0044664947373,312.0039536746248,302.4624761866302,300.94569931457426,294.6601596571748,282.4956775081974,275.9968450658985,264.1715003815311,255.76850999946913,243.66951992823343,237.04454324209175,234.49731774922003,228.52622692714866,226.41889968064575,221.4591521553146,220.09888660315687,212.5814172583829,220.00228926955538,218.99248443204652,218.6059536894623,219.02405508339726,219.38898213314098,222.54339564949294,215.15978859637025,215.6502758776091,217.5547488140633,212.72383740795937,210.98123618542763,210.2096077718726,218.81719918520264,220.12337389725565,220.12644685624394,223.48779750657715,220.29838273561475,218.7008857136201,227.15290889878284,223.1391402570997,231.07449427404094,232.671453766476,247.94424379224714,254.47330409255684,257.11763700220814,265.5337883796074,274.0726220152938,285.9955873618546,299.14057595523525,316.8185334889363,334.96510426852797,358.46314103413584,375.22261801478277,,,,,,,,,,,,,,,,,,,,
10,1993-04-17 17:22:11+00:00,,,,101.81773937466983,224.18908319458367,271.51951430095033,304.4966790136991,303.7468941013167,294.34516790780674,291.3253672775718,289.4464898943553,281.15420063748957,271.7079622897026,266.26811863242034,253.54493182656807,245.07706704437376,232.46065212065216,226.10897269965997,221.18663691716992,215.5043135015727,217.0315308307405,211.36764987417394,211.81466480373135,211.05747062871737,209.98734124125193,211.05478935572748,213.7254258003731,216.97708480424404,216.327553861451,211.81261487801603,209.69360407176376,208.03968002502216,204.96761680656283,211.61762877036932,211.80990550653274,215.25889571530456,212.26471714465362,210.47489001596267,211.6255270112852,213.63959424389978,217.11239972227804,215.69474219788944,219.5705704606527,226.023266704828,232.9570408636827,233.94123618595617,244.95382030152737,248.2244182737542,254.06822649436873,268.78664207944615,281.6843217788416,303.06373057368216,318.9545481616903,336.49333188344946,352.2283163502308,369.7641630625693,388.1912847083012,,,,,,,,,,,,,,,,,,,
