dates,nzd0556-0000,nzd0556-0001,nzd0556-0002,nzd0556-0003,nzd0556-0004,nzd0556-0005,nzd0556-0006,nzd0556-0007,nzd0556-0008,nzd0556-0009,nzd0556-0010,nzd0556-0011,nzd0556-0012,nzd0556-0013,satname
2002-09-10 22:08:43+00:00,,,,279.34,269.02,291.07,286.63,276.36,272.06,249.24,297.78,324.59,326.93,334.34,L7
2002-11-29 22:09:01+00:00,354.30,341.47,319.28,296.89,301.38,301.41,295.77,281.73,275.37,296.84,292.38,318.52,329.53,335.86,L7
2003-03-21 22:09:27+00:00,316.15,322.72,336.19,,335.85,328.96,313.11,293.00,294.55,276.54,305.40,326.44,346.26,360.04,L7
2003-05-24 22:09:28+00:00,,,,296.12,302.31,300.27,292.47,282.05,283.40,299.55,296.11,316.82,326.22,323.74,L7
2003-10-07 21:58:35+00:00,307.72,308.01,306.74,300.11,293.60,276.76,270.06,256.52,251.94,260.26,275.13,301.38,317.52,318.50,L5
2003-10-15 22:08:58+00:00,292.04,290.92,289.21,289.56,280.59,270.59,261.53,251.73,247.40,251.54,,305.73,317.31,315.08,L7
2003-11-17 21:53:20+00:00,,,,292.78,287.06,277.33,273.30,267.81,262.18,281.08,282.07,,,,L5
2003-12-26 21:59:30+00:00,311.88,301.07,305.66,325.05,313.80,306.40,283.06,271.04,274.91,261.77,269.12,294.05,317.66,322.50,L5
2004-01-27 21:59:38+00:00,,,,,,,,,,,,,342.11,357.45,L5
2004-03-31 21:59:59+00:00,311.04,307.01,304.84,284.66,278.25,,264.55,255.21,246.13,266.98,276.42,300.28,320.98,331.02,L5
2004-04-25 21:54:59+00:00,,305.95,304.69,298.91,290.75,,,,,,,,,,L5
2004-05-02 22:00:57+00:00,,287.94,294.84,287.67,280.98,275.67,271.99,261.32,267.04,267.16,277.52,304.03,313.78,326.40,L5
2004-05-18 22:01:26+00:00,,,272.36,323.00,320.98,318.66,312.13,298.61,287.15,267.60,288.08,320.73,345.36,353.41,L5
2004-05-26 22:09:57+00:00,,,270.39,301.25,299.93,295.40,,,268.13,281.26,288.13,312.87,328.08,339.99,L7
2004-06-11 22:09:50+00:00,,,,,,,,,253.57,278.97,284.53,299.20,315.51,322.85,L7
2004-06-12 21:56:23+00:00,,,,,,,,,,,,315.92,329.94,334.11,L5
2004-07-05 22:02:51+00:00,287.22,289.07,289.36,,,,,,,,,,,,L5
2004-07-30 21:57:39+00:00,,,,,,,289.95,284.24,277.24,262.94,281.13,300.23,325.23,,L5
2004-09-23 22:04:50+00:00,304.97,305.85,296.96,278.46,277.87,270.83,267.52,261.63,249.00,278.40,275.00,303.61,317.49,313.63,L5
2004-10-18 21:59:35+00:00,291.72,,,,,,,,,,296.82,309.81,320.89,330.86,L5
2005-01-13 22:06:52+00:00,,,,,,299.07,299.83,287.31,263.12,250.06,269.44,283.68,296.83,310.22,L5
2005-02-14 22:07:21+00:00,316.98,297.44,321.13,317.82,326.15,314.64,307.88,301.54,296.13,292.37,278.35,296.06,313.86,326.75,L5
2005-03-18 22:07:46+00:00,328.80,319.92,328.26,313.85,299.72,286.43,284.61,275.24,268.25,273.96,279.62,304.82,313.53,329.57,L5
2005-04-27 22:10:21+00:00,,287.39,307.95,316.03,294.24,282.29,271.49,263.19,255.79,252.35,275.93,289.02,322.29,320.24,L7
2005-05-13 22:10:24+00:00,,,,279.53,282.31,273.45,269.44,261.93,254.74,264.86,281.04,294.94,,323.58,L7
2005-07-16 22:10:12+00:00,,,,270.78,284.81,276.86,273.84,270.69,261.50,286.64,283.83,314.65,321.87,,L7
2005-08-09 22:08:46+00:00,,293.79,298.95,312.86,300.57,287.64,300.63,287.90,279.25,272.95,282.21,291.70,314.67,332.47,L5
2005-08-17 22:10:06+00:00,315.84,281.58,282.85,279.36,,,,,,251.28,,,296.13,313.83,L7
2005-09-02 22:09:58+00:00,281.49,303.03,303.16,303.30,297.76,295.63,277.50,267.16,273.76,262.44,282.11,307.61,322.24,333.29,L7
2005-09-10 22:08:55+00:00,317.52,315.83,312.96,298.47,299.41,293.70,289.79,278.69,281.72,280.14,280.53,310.87,324.40,328.74,L5
2005-09-18 22:09:51+00:00,296.49,280.63,270.08,300.65,,282.50,284.92,263.05,,252.76,,,313.25,314.61,L7
2005-11-13 22:09:08+00:00,326.06,315.23,304.08,300.72,299.42,295.09,294.23,286.45,281.15,287.62,286.94,317.22,330.39,339.58,L5
2006-02-09 22:10:49+00:00,324.36,331.46,327.83,,,303.96,296.91,287.17,281.93,276.72,286.63,316.29,332.47,347.46,L7
2006-02-17 22:11:22+00:00,312.69,333.30,330.11,336.88,321.23,306.85,297.00,285.67,281.38,270.19,290.01,317.52,333.02,350.83,L5
2006-03-29 22:10:52+00:00,292.38,305.49,313.93,333.77,318.96,311.27,301.48,285.19,264.91,,,308.98,327.47,339.06,L7
2006-04-22 22:12:36+00:00,,,343.73,317.40,305.68,298.83,296.09,289.22,280.48,283.95,285.71,312.63,339.81,354.29,L5
2006-05-08 22:12:50+00:00,,,,,,,,,255.89,270.58,275.15,302.07,327.80,333.22,L5
2006-06-01 22:10:50+00:00,,,,279.89,278.12,268.65,266.37,266.72,265.90,270.53,286.70,318.89,338.70,349.80,L7
2006-06-25 22:13:31+00:00,,,,,,,322.64,,285.35,278.57,309.94,327.11,349.74,356.86,L5
2006-07-03 22:10:40+00:00,,272.68,286.34,,,,,253.04,,265.98,,,,334.83,L7
2006-07-11 22:13:45+00:00,,254.90,251.38,293.38,288.38,284.40,293.69,288.41,281.40,255.72,,,,303.16,L5
2006-07-19 22:10:32+00:00,,,229.26,275.50,287.52,279.70,272.99,268.76,,,277.75,304.95,314.64,317.73,L7
2006-07-27 22:13:58+00:00,,,269.64,298.59,281.78,276.23,283.99,279.46,276.81,263.38,291.18,299.48,312.11,306.97,L5
2006-08-04 22:10:28+00:00,,252.75,302.64,285.97,,,275.97,271.86,264.97,281.02,278.06,299.24,311.15,315.13,L7
2006-08-12 22:14:11+00:00,,,298.22,307.97,286.34,276.45,292.12,267.02,262.21,,260.15,272.72,284.57,309.67,L5
2006-08-28 22:14:23+00:00,262.88,267.67,275.12,288.06,300.63,284.88,282.76,275.11,269.47,266.70,280.97,299.67,303.23,304.30,L5
2006-12-11 22:09:16+00:00,,,,,,,,,255.87,250.61,259.51,273.12,292.55,283.24,L5
2007-01-12 22:09:53+00:00,,,,324.97,319.27,301.51,298.61,285.37,278.35,285.15,279.24,304.96,326.71,344.31,L5
2007-02-04 22:15:45+00:00,,,,316.40,301.74,290.59,276.93,273.41,267.76,251.25,269.76,296.20,316.39,322.88,L5
2007-05-19 22:11:07+00:00,,,284.79,305.87,306.72,305.28,283.62,264.43,268.27,245.41,299.79,312.99,319.41,317.03,L7
2007-07-06 22:11:01+00:00,,,,,276.68,274.34,271.99,270.74,259.71,274.43,285.29,300.35,304.05,304.41,L7
2007-08-07 22:10:52+00:00,,281.69,286.86,271.54,272.90,264.28,270.96,257.69,244.47,266.25,258.04,281.47,285.46,285.07,L7
2007-11-20 22:05:10+00:00,,,,,,,289.49,276.97,277.29,288.25,286.38,,,,L7
2008-01-07 22:04:58+00:00,,317.28,320.60,331.36,321.30,,,,,,,,,,L7
2008-01-30 22:11:07+00:00,,306.28,303.59,292.96,289.35,280.28,265.30,252.55,,,,,,,L7
2008-06-06 22:10:36+00:00,,,,270.72,,,,,,,254.27,,329.14,,L7
2008-06-22 22:10:26+00:00,,,,,253.59,269.28,,259.92,258.22,250.89,276.12,293.77,301.74,312.90,L7
2008-07-08 22:10:15+00:00,,,300.15,,311.90,,,,,,,,,281.65,L7
2008-08-09 22:09:59+00:00,,306.12,298.02,280.54,279.98,268.97,274.61,260.86,244.94,257.03,253.88,276.71,302.11,312.85,L7
2008-10-12 22:09:25+00:00,307.52,313.59,306.86,300.69,290.94,280.96,,,247.62,262.05,270.49,296.76,305.27,311.84,L7
2008-10-28 22:09:41+00:00,273.30,276.63,277.88,287.37,278.12,273.09,256.11,244.27,238.30,245.83,278.87,303.70,304.64,,L7
2008-11-13 22:09:55+00:00,257.10,269.79,296.85,312.11,291.30,277.18,288.55,280.03,272.35,254.93,280.74,293.58,,,L7
2009-02-09 22:06:31+00:00,327.94,,325.70,323.41,297.75,288.03,278.39,270.39,262.74,245.70,278.12,292.68,303.43,313.74,L5
2009-05-24 22:11:14+00:00,,,,,,,,,,,,,282.66,298.27,L7
2009-08-28 22:10:57+00:00,,,,,,,,,247.67,273.23,271.46,296.53,302.36,309.10,L7
2009-12-02 22:11:36+00:00,335.92,,330.06,341.35,318.21,287.47,,283.53,280.00,263.34,292.85,317.90,324.82,319.73,L7
2010-01-28 22:06:19+00:00,,,312.90,307.64,305.31,302.23,295.28,284.38,,,,,,,L7
2010-02-20 22:12:45+00:00,341.31,,,,302.83,292.53,284.31,275.58,270.92,272.82,283.62,315.56,328.53,337.92,L7
2010-04-09 22:13:00+00:00,334.24,,328.89,,,306.92,293.08,281.69,274.64,283.35,290.98,319.82,332.12,340.25,L7
2010-08-15 22:13:00+00:00,,303.46,297.46,291.39,292.60,288.21,273.44,264.14,253.41,263.15,276.77,298.97,308.08,312.97,L7
2010-08-31 22:13:03+00:00,311.03,322.03,318.36,304.32,303.49,294.35,291.17,287.45,282.14,283.00,282.12,292.23,315.18,324.38,L7
2010-10-26 22:10:38+00:00,308.22,311.96,311.35,316.62,302.20,295.59,278.54,269.92,264.87,251.54,276.72,290.37,306.20,324.27,L5
2011-03-03 22:10:44+00:00,296.63,296.12,292.88,294.78,285.38,275.96,260.92,258.83,263.41,262.70,297.99,316.12,332.02,340.43,L5
2011-04-28 22:14:24+00:00,302.78,322.78,316.29,307.14,303.68,294.72,289.43,283.14,272.44,285.33,295.14,316.12,322.86,325.57,L7
2011-05-14 22:14:21+00:00,,,293.58,281.44,272.33,270.26,264.56,262.12,250.20,270.42,273.24,294.12,308.08,306.71,L7
2011-07-01 22:14:18+00:00,,,,,279.08,266.64,267.27,278.74,279.55,264.46,288.50,292.06,301.78,322.67,L7
2011-08-18 22:14:11+00:00,,,,,,,,,,274.87,280.73,289.85,296.86,307.36,L7
2011-12-24 22:14:43+00:00,307.86,330.36,322.86,302.66,311.78,,,273.23,261.21,254.67,277.67,288.06,320.41,328.69,L7
2012-01-25 22:14:47+00:00,,323.09,326.93,347.94,334.46,329.35,307.93,290.57,276.43,259.78,293.06,307.83,330.00,343.46,L7
2012-02-26 22:14:55+00:00,302.14,310.51,313.52,327.11,317.05,310.54,302.77,286.97,279.63,270.12,287.63,310.29,327.94,345.33,L7
2012-06-01 22:15:11+00:00,,,,290.50,291.04,285.46,269.34,261.88,248.79,275.20,275.46,301.54,312.88,,L7
2012-07-03 22:15:24+00:00,,,,252.11,270.53,272.23,271.17,260.57,269.28,265.02,292.16,290.96,295.46,305.45,L7
2012-08-04 22:15:47+00:00,,290.96,289.07,296.24,271.20,271.90,286.80,272.21,270.60,241.96,268.52,289.53,327.07,335.31,L7
2012-09-05 22:16:09+00:00,,,,,,257.82,254.86,254.50,248.51,240.03,248.62,273.61,286.61,292.06,L7
2012-10-23 22:16:36+00:00,275.27,288.27,288.60,274.49,278.39,275.09,265.72,260.42,246.01,266.51,263.93,288.40,298.09,298.73,L7
2012-12-26 22:16:56+00:00,292.99,302.16,317.16,335.05,332.00,315.17,298.59,283.59,270.83,266.94,278.28,297.68,316.07,334.63,L7
2013-01-27 22:16:59+00:00,,346.19,337.50,339.73,317.99,300.77,280.60,269.77,265.13,252.35,273.71,284.82,309.55,332.61,L7
2013-02-12 22:16:59+00:00,293.87,314.01,311.67,326.49,311.75,299.93,281.52,272.87,262.85,243.52,273.44,289.96,309.74,329.69,L7
2013-04-01 22:16:50+00:00,,336.97,331.67,325.55,306.62,293.18,279.59,267.97,253.78,250.49,266.74,288.09,307.13,324.33,L7
2013-05-03 22:16:41+00:00,,,,,,,,,,,248.55,281.60,292.70,311.60,L7
2013-05-11 22:22:42+00:00,,,,,,,,,,,272.46,287.37,316.57,338.90,L8
2013-06-04 22:16:28+00:00,,,,,,,,,,281.63,268.41,303.24,,,L7
2013-07-22 22:16:07+00:00,,,,,,,,,,,,291.66,291.36,296.50,L7
2013-10-02 22:22:40+00:00,311.15,313.78,310.19,305.17,297.81,287.13,290.31,282.00,285.54,288.28,288.20,311.93,320.56,329.26,L8
2013-10-10 22:16:44+00:00,301.32,305.16,308.89,301.41,289.57,288.43,277.61,275.28,269.68,262.48,278.17,294.75,302.84,312.37,L7
2013-10-18 22:22:37+00:00,305.80,304.26,315.24,322.48,301.55,308.29,296.11,286.05,270.76,264.32,275.64,304.01,302.35,317.86,L8
2013-12-13 22:17:07+00:00,343.05,341.85,333.02,320.44,317.47,305.55,295.29,282.32,278.44,289.47,294.04,312.80,332.68,337.87,L7
2014-01-14 22:17:21+00:00,325.85,335.12,328.75,319.25,311.74,310.64,298.84,287.84,282.69,280.61,299.06,313.67,,,L7
2014-01-30 22:17:38+00:00,305.74,306.76,309.28,311.14,301.71,306.49,299.43,297.53,291.09,266.58,295.88,300.76,316.45,,L7
2014-02-15 22:17:32+00:00,311.72,306.31,300.86,338.73,331.60,332.85,313.91,296.51,292.61,276.48,295.36,306.95,,,L7
2014-02-23 22:21:55+00:00,308.15,323.35,310.95,295.84,297.73,285.26,278.20,264.42,254.08,280.94,268.96,311.77,316.91,327.49,L8
2014-03-11 22:21:19+00:00,337.19,340.24,332.65,318.23,313.48,300.21,295.29,284.19,279.87,288.18,282.85,310.14,317.84,332.53,L8
2014-06-07 22:18:11+00:00,,,,298.53,308.00,296.90,288.63,282.92,273.18,285.73,293.52,324.49,332.05,327.81,L7
2014-07-17 22:20:39+00:00,,,,290.48,293.15,291.72,296.09,286.28,286.89,282.71,285.93,304.14,322.68,329.77,L8
2014-08-02 22:20:46+00:00,,283.93,289.27,290.60,291.11,286.80,274.19,270.05,264.54,271.58,280.81,311.05,322.32,326.04,L8
2014-08-18 22:20:51+00:00,,264.21,278.58,266.66,274.85,270.46,258.46,247.93,238.76,271.25,268.90,288.69,301.21,300.30,L8
2014-09-03 22:20:54+00:00,312.93,302.75,304.59,274.97,287.77,296.30,285.53,277.63,271.23,291.70,293.51,310.46,323.87,323.16,L8
2014-09-19 22:20:54+00:00,290.94,300.67,296.50,286.46,288.35,289.05,284.87,273.56,277.69,288.25,278.18,296.72,307.65,316.82,L8
2014-11-06 22:21:01+00:00,353.91,356.25,321.67,325.81,321.95,323.48,308.48,297.48,281.11,267.80,286.14,305.02,321.13,332.84,L8
2014-12-16 22:19:17+00:00,328.40,337.96,327.39,310.41,310.10,299.02,291.82,275.74,269.78,273.89,273.47,301.57,315.03,323.29,L7
2015-01-17 22:19:20+00:00,346.77,337.37,334.28,322.11,318.69,308.42,297.57,289.77,282.74,281.23,289.19,313.95,331.80,340.48,L7
2015-03-14 22:20:23+00:00,357.20,349.58,341.40,320.73,312.88,302.95,296.47,285.65,280.13,286.17,292.73,315.54,332.81,339.00,L8
2015-04-07 22:19:56+00:00,,,,301.17,,,,,,260.35,,302.38,320.40,339.91,L7
2015-05-01 22:20:24+00:00,,,,,,,,276.31,267.86,265.67,272.80,289.76,308.92,307.56,L8
2015-05-09 22:20:10+00:00,,,,289.49,287.59,287.38,275.53,272.78,270.38,270.45,282.65,296.21,305.11,307.08,L7
2015-07-04 22:20:14+00:00,,,,236.93,250.53,267.97,271.22,271.44,270.92,242.70,276.27,268.25,282.22,312.74,L8
2015-07-12 22:20:31+00:00,,,,257.47,275.54,275.93,278.95,268.69,272.20,288.65,277.66,284.88,296.89,302.26,L7
2015-08-21 22:20:33+00:00,285.75,297.94,298.86,293.90,279.63,256.85,268.75,266.69,261.37,269.66,269.50,292.70,301.02,307.74,L8
2015-10-24 22:21:16+00:00,,,,,,,,,,,,304.29,309.35,312.25,L8
2015-11-01 22:21:15+00:00,282.72,286.48,284.72,280.46,284.46,283.74,277.97,263.29,256.24,264.39,278.44,299.82,310.31,323.30,L7
2016-01-12 22:20:52+00:00,304.91,318.99,323.80,350.75,339.89,319.15,307.85,,273.10,254.41,291.65,300.48,326.13,334.00,L8
2016-03-08 22:22:50+00:00,320.17,312.00,319.66,319.63,,,270.52,258.60,254.50,242.00,288.60,,,,L7
2016-03-16 22:20:36+00:00,339.51,339.00,336.00,311.09,305.18,296.80,291.34,282.10,268.77,271.56,273.72,302.66,309.94,322.20,L8
2016-05-11 22:23:11+00:00,,309.10,309.25,314.01,304.17,293.41,277.47,268.60,254.07,246.89,258.86,278.48,288.27,302.02,L7
2016-06-28 22:23:21+00:00,,,,272.36,270.96,267.64,259.16,245.47,240.68,256.65,244.43,272.60,283.70,283.72,L7
2016-07-06 22:20:41+00:00,,,,290.72,288.66,320.51,295.19,277.12,274.16,263.93,269.49,284.11,288.06,295.40,L8
2016-09-08 22:21:00+00:00,303.37,324.40,323.35,307.86,303.15,293.78,269.11,264.62,260.38,267.74,270.34,291.21,307.59,312.85,L8
2016-11-27 22:21:07+00:00,,,,277.10,270.74,261.49,248.41,245.74,237.09,239.01,261.84,268.05,288.64,297.18,L8
2017-01-30 22:20:50+00:00,330.28,,331.19,331.73,318.10,309.94,295.25,284.05,269.78,242.28,283.32,300.34,309.78,320.27,L8
2017-02-23 22:22:49+00:00,324.87,336.47,334.38,322.33,308.30,300.57,303.97,294.42,286.50,282.38,286.18,297.21,313.09,321.90,L7
2017-04-04 22:20:20+00:00,299.56,321.36,335.07,316.98,317.75,312.39,301.00,283.89,275.64,286.41,283.29,305.36,319.67,323.18,L8
2017-04-20 22:20:11+00:00,246.95,305.85,312.38,303.38,297.61,297.95,289.62,271.31,270.05,273.99,273.40,302.23,318.37,331.04,L8
2017-04-28 22:23:13+00:00,246.51,279.01,311.78,329.68,314.42,274.58,275.78,251.86,255.39,,270.77,280.61,316.68,324.77,L7
2017-06-07 22:20:26+00:00,165.13,284.43,294.92,304.14,302.12,285.29,280.59,276.48,271.64,269.63,288.17,308.67,324.29,331.61,L8
2017-06-23 22:20:32+00:00,141.49,,,273.65,278.91,272.78,272.84,256.00,259.52,248.18,280.44,283.43,300.24,300.95,L8
2017-07-17 22:23:27+00:00,102.62,,308.77,296.02,294.16,288.31,277.19,267.83,253.22,279.20,278.24,310.19,310.72,321.28,L7
2017-08-02 22:23:25+00:00,160.63,314.63,310.53,292.55,286.42,284.49,271.29,261.93,248.38,269.10,271.44,299.40,307.00,322.44,L7
2017-09-03 22:23:24+00:00,325.10,318.78,309.37,295.91,290.75,281.68,276.52,263.66,255.26,268.24,273.85,292.01,309.29,321.14,L7
2017-09-27 22:21:24+00:00,,,,,,,,,,,,299.24,316.08,325.71,L8
2017-10-13 22:21:04+00:00,338.84,329.11,317.33,293.71,297.02,290.17,281.53,272.31,265.35,282.29,276.93,304.73,318.21,324.42,L8
2017-10-29 22:21:05+00:00,347.08,342.61,332.79,317.86,315.17,306.48,297.63,282.94,278.05,292.16,293.38,319.61,326.89,336.72,L8
2018-03-06 22:20:50+00:00,362.11,360.56,328.83,315.43,298.63,277.45,263.16,252.69,249.17,,,292.08,324.16,336.47,L8
2018-03-30 22:21:46+00:00,358.29,342.82,332.52,335.04,303.39,276.34,272.36,260.09,258.25,247.48,,,,,L7
2018-06-02 22:20:42+00:00,,,,306.82,305.60,294.40,293.18,284.04,282.63,267.46,279.32,284.41,306.84,313.93,L7
2018-07-12 22:19:56+00:00,,,,310.87,305.42,295.91,,256.02,270.97,256.76,283.54,286.29,291.15,300.57,L8
2018-08-05 22:19:32+00:00,,317.69,316.22,295.07,293.77,288.17,283.48,276.70,264.36,270.37,264.87,280.33,299.87,308.40,L7
2018-09-06 22:18:53+00:00,304.86,339.82,332.35,305.04,304.81,293.20,282.93,269.37,260.75,268.93,269.44,298.87,311.44,325.12,L7
2018-09-30 22:20:55+00:00,,,,,,,,,,,247.07,262.80,290.09,309.84,L8
2018-12-27 22:16:08+00:00,310.19,287.14,307.78,314.14,300.42,283.38,277.26,263.19,256.34,250.35,264.00,280.05,295.08,301.86,L7
2019-01-28 22:15:07+00:00,335.33,310.09,314.28,301.60,299.53,288.07,281.14,264.52,256.22,270.22,268.81,293.02,300.90,304.85,L7
2019-03-17 22:13:38+00:00,340.22,310.69,336.59,336.25,326.68,304.59,297.85,282.14,276.24,281.53,283.82,306.02,312.93,327.26,L7
2019-04-18 22:12:32+00:00,315.00,319.84,317.82,331.39,308.12,286.07,270.32,266.06,258.74,245.45,265.76,294.20,311.47,321.60,L7
2019-05-28 22:20:29+00:00,,,307.92,294.85,292.99,284.81,277.53,268.31,265.40,274.56,280.65,292.83,304.41,308.94,L8
2019-06-05 22:10:44+00:00,255.72,,302.85,331.55,,,,,,306.81,,,,,L7
2019-07-23 22:08:55+00:00,,,286.43,311.39,291.81,293.70,289.46,283.68,283.08,280.14,285.42,,325.26,316.54,L7
2019-07-31 22:21:14+00:00,,,,,,,,,,,258.82,266.65,,,L8
2019-09-09 22:06:54+00:00,,,,,,,,,258.41,271.30,276.53,297.87,304.31,314.67,L7
2019-09-17 22:21:04+00:00,272.08,295.50,301.39,302.26,285.51,278.14,268.10,256.10,252.95,243.08,275.96,291.46,300.62,315.69,L8
2019-11-28 22:03:22+00:00,,,,,,275.69,287.37,267.43,248.56,236.36,,,,,L7
2019-12-22 22:21:03+00:00,,,263.71,,,,,232.63,220.59,249.18,263.28,299.05,282.10,310.44,L8
2020-01-15 22:00:56+00:00,281.05,323.54,323.75,319.23,305.84,294.61,291.13,275.61,267.26,265.31,272.37,296.38,305.46,316.47,L7
2020-04-04 21:56:41+00:00,,338.67,325.40,308.52,304.24,295.78,289.55,277.09,279.80,288.02,287.51,305.20,327.21,339.63,L7
2020-04-12 22:20:24+00:00,297.72,,300.89,297.89,282.70,277.95,264.64,252.44,247.92,,266.58,285.13,302.16,317.44,L8
2020-05-22 21:53:49+00:00,,,,332.85,,,,,,,,,,,L7
2020-05-30 22:20:16+00:00,,,285.93,294.17,299.81,290.72,284.06,273.41,268.98,291.03,291.21,315.86,322.72,329.11,L8
2020-07-09 21:50:59+00:00,,,,,,,,,,241.37,,,,,L7
2020-07-17 22:20:40+00:00,,,293.61,308.24,310.55,294.61,290.65,277.64,266.53,279.48,290.63,318.85,322.60,329.85,L8
2020-08-02 22:20:44+00:00,,300.00,327.54,332.78,333.28,325.81,307.13,292.65,284.98,279.03,298.47,307.36,318.07,331.05,L8
2020-09-11 21:46:54+00:00,,,332.38,313.34,318.01,311.48,,,286.99,280.72,277.45,312.69,317.79,320.78,L7
2020-10-05 22:21:06+00:00,322.31,313.05,304.35,304.24,286.70,267.22,270.46,248.54,240.74,243.68,278.64,296.99,304.03,309.89,L8
2021-02-02 21:36:55+00:00,338.50,330.27,320.46,313.86,303.85,288.03,277.28,263.58,255.98,253.97,268.72,286.69,300.08,306.79,L7
2021-03-30 22:20:58+00:00,349.10,,,,,,,,,,,,,,L8
2021-04-07 21:31:54+00:00,320.81,325.12,312.81,318.24,298.17,284.62,265.74,261.14,247.49,251.45,260.32,285.03,296.11,303.70,L7
2021-06-18 22:20:38+00:00,,,,290.73,301.44,291.13,282.40,275.35,257.04,276.20,271.97,286.21,306.87,312.79,L8
2021-06-26 21:25:13+00:00,305.81,253.33,,,,,,,,,,,,,L7
2021-07-12 21:23:52+00:00,,,,,,,,,,220.13,,,,,L7
2021-07-28 21:22:29+00:00,,,,,,,,,247.97,239.30,,,,,L7
2021-08-05 22:20:52+00:00,273.88,290.25,294.82,277.65,271.90,259.85,251.39,241.79,243.63,249.09,249.47,261.01,275.56,278.35,L8
2021-08-29 21:19:40+00:00,,316.88,304.83,282.36,282.69,275.08,264.72,256.52,235.90,263.97,266.62,287.93,299.21,313.92,L7
2021-09-22 22:21:05+00:00,290.54,304.24,306.36,310.48,297.69,284.84,286.24,275.06,274.97,254.21,271.38,294.64,304.47,312.45,L8
2021-10-16 21:15:26+00:00,320.15,315.37,314.88,301.63,295.21,283.18,271.32,258.75,251.04,261.47,269.47,289.19,301.62,310.09,L7
2021-11-01 21:13:58+00:00,310.73,313.86,305.16,296.32,286.66,278.36,275.62,265.82,258.60,259.30,266.50,287.24,297.42,309.97,L7
2021-12-11 22:21:08+00:00,,,,,297.50,289.69,279.78,271.73,269.78,270.87,266.17,294.06,304.66,317.33,L8
2021-12-19 22:21:04+00:00,321.66,311.22,304.57,314.40,300.80,281.45,280.34,264.72,256.17,248.67,266.45,282.64,294.67,309.82,L9
2022-01-28 22:21:19+00:00,393.78,373.46,356.72,335.01,320.50,301.91,292.62,279.38,270.76,276.26,275.13,308.18,314.86,328.42,L8
2022-02-13 22:20:52+00:00,361.04,347.34,338.09,327.89,312.05,294.29,284.27,267.02,259.54,255.23,271.95,295.58,305.40,323.54,L8
2022-03-01 22:20:48+00:00,360.87,356.60,345.90,339.99,317.59,295.84,274.81,261.90,256.48,251.90,271.00,290.09,304.14,323.90,L8
2022-03-09 22:20:49+00:00,386.36,373.09,357.48,343.14,324.17,299.95,282.14,273.87,262.69,264.12,270.18,303.23,312.48,327.42,L9
2022-04-10 22:20:41+00:00,386.71,369.80,354.11,327.21,317.46,294.23,277.98,273.14,264.06,265.51,275.83,300.39,312.56,323.52,L9
2022-05-04 22:20:37+00:00,,,,,,,,,280.71,272.00,283.17,302.49,316.57,326.62,L8
2022-05-11 20:53:03+00:00,,,,,,,,,,,,296.01,,,L7
2022-06-05 22:20:51+00:00,,,,299.27,303.16,289.62,275.75,263.69,262.03,271.01,284.02,296.94,299.21,302.62,L8
2022-06-21 22:21:00+00:00,,,,281.47,298.84,292.99,283.59,270.58,273.51,274.50,278.33,289.69,297.60,297.51,L8
