,dates,usa_CA_0307-0000,usa_CA_0307-0001,usa_CA_0307-0002,usa_CA_0307-0003,usa_CA_0307-0004,usa_CA_0307-0005,usa_CA_0307-0006,usa_CA_0307-0007,usa_CA_0307-0008,usa_CA_0307-0009,usa_CA_0307-0010,usa_CA_0307-0011,usa_CA_0307-0012,usa_CA_0307-0013,usa_CA_0307-0014,usa_CA_0307-0015,usa_CA_0307-0016,usa_CA_0307-0017,usa_CA_0307-0018,usa_CA_0307-0019,usa_CA_0307-0020,usa_CA_0307-0021,usa_CA_0307-0022,usa_CA_0307-0023,usa_CA_0307-0024,usa_CA_0307-0025,usa_CA_0307-0026,usa_CA_0307-0027,usa_CA_0307-0028,usa_CA_0307-0029,usa_CA_0307-0030,usa_CA_0307-0031,usa_CA_0307-0032,usa_CA_0307-0033,usa_CA_0307-0034,usa_CA_0307-0035
0,1984-04-14 18:24:25+00:00,228.2301217868143,169.65144371208555,179.99069085141952,178.23055266126744,184.8891819144639,175.90957219745792,180.87254580372752,188.87768375472822,203.9759743722634,207.49641646810608,217.59137663170515,219.12373455188083,207.6520922671939,206.20196185309226,213.35667674358183,217.07191073218735,224.42719713707265,235.03563485289436,233.22334856393132,229.00264422419534,214.2307982031717,211.40874481949427,217.84293991629337,207.06330915963397,204.4490726007283,203.80189345373103,199.39353954256921,215.35623567877525,214.21434077925917,194.74996528405362,188.949051976899,204.80919556582654,203.57856763017855,216.88310967739542,231.04117978541873,216.7845445463223
1,1984-05-16 18:24:53+00:00,223.16942515062837,168.73031524921936,171.91999738013678,186.05186882366388,200.31941285813176,193.6525635852467,199.0828856154606,202.53882637822804,192.8372640092138,211.29920282765653,218.6969671898885,224.79489097915436,216.11911059485388,208.68827785491126,211.81041479318276,220.07053031508048,235.18238305189527,250.49450780764246,235.18754231894675,223.7982696020924,220.49288573515545,208.77033013223294,211.07950060235294,209.15451242917817,206.79158809785292,204.32177610322188,209.12346411404295,212.12073373060863,207.4465494329796,213.67067917890654,202.32159131054016,207.9795283383258,201.67127684620894,220.02449311042278,229.27065427247013,219.43673699365064
2,1984-06-17 18:25:35+00:00,218.2823687563139,165.49080445493826,169.35882229668746,173.79445772526054,196.99062605685944,200.28705108402414,189.078932452493,180.02591502472958,204.95714080059406,210.0491202285919,217.41193206489183,209.3404984528618,211.24328001048343,206.68501472273732,201.86850689748306,214.07103861975554,242.02895852322797,244.2640948298976,231.00425429747185,214.29903326793573,201.72423197373715,209.1560352879119,211.24793390782696,193.09994918470113,189.30740814669144,199.85816227110075,201.14463892674937,199.05473223044652,201.6185140693839,205.41889785633302,200.64554733313435,189.79458385661258,196.00277250036723,216.75528919102177,219.87081240645495,216.1098922338948
3,1984-07-03 18:25:46+00:00,209.01373983391028,165.04322802511757,172.65752123629323,170.2723771398715,198.7931126472091,199.77970364969806,192.06907795144954,194.14103129041183,186.93394397832975,198.95352790219607,207.6776760228368,208.6385707616212,208.1793527254798,201.18878156738623,206.8852388936275,213.66580418886352,243.47369983724215,244.78460940206728,228.68031305350593,213.71564303888326,194.48625956781723,209.49564344194354,208.05092321451974,197.22286592263816,191.5396008475941,197.6166748454253,212.91251723830368,198.34492996824724,194.99520409752748,192.63717522061856,195.47075937524858,183.87762191296565,208.98291377835517,220.19108718376953,224.6724582716081,217.13856472474686
4,1984-07-19 18:26:06+00:00,210.29870640678837,168.34967825730413,175.1082739384705,169.65963359051563,216.85924790046312,205.93264380253657,197.89562051208992,177.8919750678838,182.5246878232471,201.02477984211504,216.6101083597507,217.16290428509274,203.45008439266348,200.68551791865855,203.77591811506997,204.75807939783135,229.67933420779784,238.29823881802037,222.98261638075962,214.1320562874879,192.61004379860276,209.5760584463094,206.76076773580257,194.37767211915866,190.9140704920792,201.78391214562265,207.6413245950115,199.78741363860274,201.74562041317392,194.94805353436033,195.32688605616144,184.8847277369565,199.22404615829552,214.9230776629472,219.41740006078038,215.47284847637906
5,1984-09-21 18:27:21+00:00,,176.99773842931123,179.28079233671522,192.18521718024553,226.29632856135373,228.82480168664438,219.43877714705786,205.9956442037272,208.96664827999166,208.81780293609904,220.10621969573685,227.85774101606526,220.39128384492446,224.81563541072055,226.2595857154651,227.82529446264905,233.60874298059144,237.1325104990814,234.59894692209443,232.7238049738686,220.05166156641414,214.27864039402385,216.21800037007003,204.92504089662586,208.75653165857156,208.57832171909115,218.33282009247355,209.5640762478888,200.49386161013203,197.7039479353136,198.42119958436248,192.7850281945255,200.81887324963128,217.5726127462267,233.0761689274652,218.92612966239736
6,1984-10-23 18:27:16+00:00,206.84685312137645,182.1957957005482,189.93364013787115,190.55730762590224,214.60328955516496,207.90488293396942,218.54159444029654,219.04989954510552,222.73760289688755,223.2549487261582,211.17547459268482,213.08727569509585,211.30620198734755,220.2043414521356,220.7542572066419,225.36672132784378,240.69068529397128,242.72228283072883,233.25655507774655,227.90319354838965,216.8340247474535,214.64195327721367,220.0034252777582,201.33148273763237,210.06832487289387,223.2332721794429,217.68554003149723,213.47006360037113,215.54014701778078,203.15947806881667,195.34471103735018,202.8956405326194,206.8081798157487,215.21528321380566,231.94079973967746,221.014853653068
7,1985-02-28 18:27:41+00:00,217.93312524265247,174.86972498375698,185.67486527479602,179.9126309271271,209.36166984802992,212.14367189994306,206.32607905082773,205.59874730582047,207.4364214025789,201.61671079160362,210.95463713493234,208.1824458103162,203.58899828600698,211.61093077175423,223.6869400730272,237.64727863032846,229.56570530728095,227.00039844340088,217.94466807508854,206.9120925726006,214.17984855883975,212.56459409689134,193.79422797011898,181.66858762561955,194.53580366932601,211.71928224979752,208.50474459873016,201.65293388774222,203.64314675381968,195.67443625614848,197.1996758938793,186.33571798256804,201.56881113469169,220.9028286804342,222.7905870832239,210.29473185785506
8,1985-04-17 18:27:31+00:00,208.80306102100263,178.95672998471082,182.79125894968627,193.09969395248012,205.44864747356436,192.7342448037806,210.97161455876338,203.45853694438375,199.32827426748446,201.43099087807647,204.91743259378822,207.2426166815239,212.37680127568254,205.74144462183153,219.09332680207078,213.6065693235263,213.19416789170845,209.88559691548787,201.72982642259208,201.38733518873937,208.14733050566866,204.92798973807663,202.8617520364508,194.26154545256696,196.57451531368773,199.24906533673808,196.48116679942626,184.68622966604195,187.76018700702562,185.07301310841748,191.7469089167023,197.3771701596097,199.38346879187824,212.8026042147846,222.92548446921987,207.31999540593253
9,1985-05-26 18:33:32+00:00,208.19545607938053,178.89731348772563,182.07165227824595,204.63448569637677,220.19374344252628,214.62838209264692,213.13282308217615,220.16350687373853,201.93490715143452,201.66607943854166,209.7630636569859,209.11865934901624,213.4220130274934,215.25308245252592,226.00660985798197,230.34309343611633,227.84854382962666,219.60924638176903,212.584559295816,197.3673073310039,191.84625161990155,198.69280305215023,188.38339085355852,195.26034511030758,197.74627259480462,203.1870509209459,194.6430916561226,194.0104023078866,194.67724257197938,194.34296352101967,196.63639541918204,190.62399709687702,191.7841162995236,206.81036920321597,223.42729254733686,212.4993954196775
10,1985-08-07 18:26:58+00:00,218.02218020231226,194.22156065344723,207.0775706606293,208.2178625406259,209.36421504815095,225.1796308270983,231.68976065962218,215.0405121386044,212.21350752003795,212.2690049532522,209.9621089157403,216.7024172366856,220.07696912589583,224.15982415809108,226.22691009347398,224.6616589799086,232.36688961271426,223.73904941901853,221.10737464650416,217.01462672330254,206.78732509008063,204.65628779335486,199.92098390127555,196.68537269486754,199.53695713875618,204.81253525812195,204.9788353384827,189.44885583482412,195.2731515149075,210.19468363139762,203.06176868498414,195.6614635801074,196.5655429867242,214.40277873288514,224.11581820141333,222.19927238568926
11,1985-10-10 18:26:15+00:00,210.32027039508932,189.1540122756519,201.7796187522316,205.84670940525368,223.5518212980088,221.52522730417394,211.37639572305238,216.84866248035942,215.11303806214295,212.5906247536692,208.4877480215677,209.2609174177888,212.62687156647678,214.4580369604298,212.69399694561932,209.00871902174617,209.99251711526585,214.07351196937296,210.39069198975952,213.3846275458016,211.58978947689883,204.87839743386286,197.69503424409174,191.87235388218036,182.3775775760496,189.07539741632286,195.85814027354763,191.65826860820573,200.94190940724945,202.87814100598132,198.361448185248,192.4286597843917,195.97496929356703,216.32418282133716,226.78679963673267,222.1210502847321
12,1985-11-11 18:25:49+00:00,205.9714904506805,172.268092536146,179.033118393746,194.92726531496538,200.88811508920926,200.65477297590914,214.90653000072044,208.32663221312242,212.11811198128044,210.9593261822821,210.54179595928474,206.1624906719024,201.4889344629198,201.2749110649888,209.96975225619929,214.2702694968655,216.8537342928012,208.7685245346025,202.8100139296274,201.74213552052876,207.26445768480022,197.07684092879367,197.81804322633852,197.49770069331254,190.099192790589,198.3977553928243,200.64684051674533,186.2712894647271,182.26710184944938,192.6598859616772,199.1745270023037,193.74647704183832,205.3121697843035,217.7636585940164,218.50659136471393,217.17304464982803
