,dates,jap0208-0000,jap0208-0001,jap0208-0002,jap0208-0003,jap0208-0004,jap0208-0005,jap0208-0006,jap0208-0007,jap0208-0008
0,1984-08-07 00:51:54+00:00,92.99914991220136,,,118.71413075331766,121.12679073442224,134.43353527715647,,169.90121173211583,
1,1984-10-26 00:52:25+00:00,109.77362593798935,116.45007542607436,133.40458120651704,147.858758027549,166.40309222208532,174.82733067836566,187.4101026980957,188.07127869184532,189.08919489209612
2,1984-11-27 00:52:18+00:00,99.77583336186278,113.9068119667759,132.3345739446266,145.8497677151438,,170.6189533858307,177.79129535300106,191.76191789562867,201.0366838453488
3,1984-12-13 00:52:28+00:00,111.48727968324947,125.40665521450013,136.52968954396277,154.8238563095824,166.92867104791046,180.50714503462885,184.78253783884756,190.36275882935882,199.47219374788963
4,1985-01-14 00:52:44+00:00,101.80689061823311,124.31615405244241,133.39091432293029,145.01667227361196,,162.55305448370115,,174.65118649599947,
5,1985-02-15 00:52:50+00:00,98.9128015746748,116.29684887697623,128.91283078598192,145.73853905384655,,168.40677601971197,178.44066395573176,183.5865565373442,
6,1985-08-26 00:51:56+00:00,,,98.95183576151733,94.493989514145,129.23431707065163,137.68942570391278,153.19040495166502,160.27593168856697,150.8827800768938
7,1986-01-17 00:49:45+00:00,69.50672399232693,100.37529666489752,130.40493410505198,136.92347074201825,,164.66534493838597,175.40555264583256,178.23700120593108,
8,1986-04-23 00:47:39+00:00,,64.43172769687507,74.29622903272454,88.03419172409997,116.92490919248569,136.2941180072065,,156.77863517720937,
9,1986-06-10 00:46:19+00:00,,,,,91.01129907054333,115.8943035221485,138.7538429220967,142.7018123880408,
10,1986-06-26 00:45:48+00:00,,,74.39216155803919,85.71720032849854,115.40633786682722,120.20221244646312,132.1715520838073,140.31098411216556,
11,1986-10-16 00:41:58+00:00,68.41908519304134,65.88797393053531,86.01265595570541,95.64964166699541,123.47397169630138,138.8850417413305,,168.69665128777928,
12,1987-01-20 00:42:14+00:00,34.554940131698544,75.5286820239625,,,95.40887327993744,135.0568753866744,,145.44434640434736,151.85077906298906
13,1987-02-05 00:42:47+00:00,84.24967110264315,97.36806904469796,123.1883891710186,128.6700270327484,136.7551736327933,151.3704075930162,,163.02788843349902,
14,1987-03-25 00:44:37+00:00,54.802551999414575,70.4498518966752,,,93.87004782097692,114.06057648755824,115.52197332358887,124.00773373401138,133.85409657964044
15,1987-08-16 00:48:28+00:00,58.08473963867571,66.3113375574728,91.31163126434907,97.63488267676736,110.42703696614535,126.30639171417008,134.83016033576885,138.38049972454195,146.28331306590292
