,dates,aus0025-0000,aus0025-0001,aus0025-0002,aus0025-0003,aus0025-0004,aus0025-0005,aus0025-0006
0,1987-05-22 23:06:08+00:00,224.61370616691505,225.9297750049856,225.77999360403467,211.60916256739324,206.21269139410316,209.56000875564138,215.85291969359037
1,1987-09-11 23:08:53+00:00,221.20263915416288,215.4270851791636,222.6729845323955,202.29574726403635,199.78814911777695,203.5702496224404,197.5420716202646
2,1987-12-16 23:10:41+00:00,226.40772758206205,212.37191832611978,216.27997717729173,204.96937132182956,210.7314284663723,212.46509839904422,220.1341371432522
3,1988-01-01 23:10:34+00:00,206.21868005868055,204.02234291449386,207.21852150331932,192.62887188551178,187.78877884641767,195.4610229519753,190.06088199450585
4,1988-01-17 23:11:14+00:00,207.29141308517512,187.88123332903757,208.63760376541876,196.96650404273174,193.11144949642318,200.74208129288706,187.02644531675895
5,1988-02-18 23:11:47+00:00,201.89226817989734,196.63000040082048,196.4454161210806,188.69504149753186,181.70847545396646,174.27575013037438,171.76478810106755
6,1988-03-05 23:11:57+00:00,200.21173469537578,192.7574913451202,182.05968823290397,179.0627476077642,177.35523572004905,187.78866190445007,175.5778300226197
7,1988-04-22 23:12:17+00:00,224.4042102831158,228.66483528851523,217.0470365879084,202.15742879434862,203.77823339911237,201.70495452159702,206.65864110858143
8,1988-05-08 23:12:26+00:00,229.74594098222144,228.79790035824504,228.0897890706041,219.3689652707302,213.08032799833498,211.45806649681106,212.54412155686794
9,1988-05-24 23:12:34+00:00,229.6073745837624,231.68498185984367,226.3519397835018,211.60640798889543,209.15256518295786,207.20873723515058,223.35175422907614
10,1988-06-09 23:12:39+00:00,232.12312929641328,229.2951482411289,223.60437646308736,214.33106201137699,207.6385874316292,219.03481180310337,222.64050742834098
11,1988-08-28 23:12:54+00:00,224.46342765551225,214.66718427104115,210.35513036154555,198.42578581444994,200.12925430346488,197.24302995581772,190.8943971723703
12,1988-09-29 23:12:45+00:00,212.88411602371417,207.50300054956193,206.1810065683199,204.10582692212063,199.6394454067694,193.9637582392897,199.05895982436857
13,1988-10-15 23:12:40+00:00,214.67461882408867,207.2922970041294,209.8066047274897,206.4609343763597,205.33050319382568,209.0789445698981,211.14080957534088
14,1988-12-02 23:12:39+00:00,219.74750056321741,222.48558825893903,226.1474855813983,215.41015247127064,218.63630333450254,221.0598335455861,222.98583940286605
15,1989-04-09 23:11:16+00:00,212.07145953765036,208.93855681721422,208.01460380337113,201.52766343497564,201.62181621817405,202.67458400756317,200.80560973644512
16,1989-04-25 23:10:57+00:00,207.65623804063893,199.99555094732096,201.12161230324432,185.77571057602384,191.7192703321293,203.5397695275856,191.40120048161637
17,1989-06-12 23:10:05+00:00,229.3891651956052,230.48257011545698,222.79325479227424,211.1331064430238,207.4416447246789,217.1231297765768,221.41563358327974
18,1989-07-14 23:09:29+00:00,230.59990248852586,234.72724676752097,232.82392511424547,214.92112655216084,208.3485851836332,211.1644386737231,216.49883962302403
19,1989-07-30 23:09:11+00:00,224.4936505948683,226.69430139347276,221.9999009833415,204.44423632385718,203.24477504898277,201.76782605434727,206.78046019754646
20,1989-08-15 23:08:48+00:00,219.05923879816262,217.87805713505225,211.4355927446334,188.98745417781294,184.27207585315065,193.11309878994803,195.22178919989628
21,1989-08-31 23:08:29+00:00,,,,,195.89925313534928,196.5482019672002,193.47987097552803
22,1989-09-16 23:07:56+00:00,211.47291799473575,201.55610832075388,207.71763789189427,196.95296395945564,183.89149031058855,186.21471001242196,185.93699142062079
23,1989-10-02 23:07:47+00:00,212.06111074896563,202.20936640363203,201.723522239045,194.5095129597055,185.81268113852724,188.1452485285885,186.71584813097243
24,1989-10-18 23:07:04+00:00,217.08780780379283,213.87986349988,212.83876965431435,203.19922948200835,200.6010277314645,201.00433531436713,191.6946421351056
25,1989-12-21 23:05:22+00:00,227.36545887029402,227.89711355594426,218.87556164831028,208.72006716515443,200.19940939528107,205.13229702420705,211.44198994680056
26,1990-03-11 23:02:46+00:00,220.54067421953775,213.35900784024818,218.20145103701262,209.00929137623976,202.9393347830445,204.91850733497552,192.05190468439503
27,1990-04-12 23:02:18+00:00,213.24342034682428,214.40670026883382,203.01789984104994,199.47245496768033,200.14593319711238,202.1622294408486,201.8052651366453
28,1990-05-30 23:02:17+00:00,222.41882196039472,228.8828371412656,223.30600256355868,209.81560063087923,205.7144387042405,212.0454548880107,213.88213195565277
29,1990-07-01 23:02:16+00:00,231.1378213330168,235.73894368297894,230.62674337538084,220.9993290909586,214.2607226509272,212.8394921681571,223.5954532122812
30,1990-08-02 23:02:07+00:00,219.54884442167878,216.66577701159758,213.42479859860694,190.30989765064217,189.7980303473742,196.09434802388057,201.39381221577042
