,dates,mex0387-0000,mex0387-0001,mex0387-0002,mex0387-0003,mex0387-0004,mex0387-0005,mex0387-0006,mex0387-0007,mex0387-0008,mex0387-0009,mex0387-0010,mex0387-0011,mex0387-0012,mex0387-0013,mex0387-0014,mex0387-0015,mex0387-0016,mex0387-0017,mex0387-0018,mex0387-0019,mex0387-0020,mex0387-0021,mex0387-0022,mex0387-0023,mex0387-0024,mex0387-0025,mex0387-0026,mex0387-0027,mex0387-0028,mex0387-0029,mex0387-0030,mex0387-0031,mex0387-0032,mex0387-0033,mex0387-0034,mex0387-0035,mex0387-0036,mex0387-0037,mex0387-0038,mex0387-0039
0,1986-03-15 17:14:19+00:00,,,,199.44413796315516,198.63222402227552,192.50399546706313,190.85911526281706,187.36674527250932,186.57005553337726,186.9821655568684,180.0702552265397,176.14240695280594,173.66073491134733,172.3760838279432,170.00769497029725,173.72650426701483,180.88286328525766,176.54528880892872,174.1750917533064,173.5967678178319,169.977626036129,169.73667894075726,167.83917233791212,166.65729141648782,167.5277913627042,,,186.474061697482,,,,184.56785322041392,,,,211.4698538993928,241.0453711170369,220.7289702835194,206.41637968493188,229.94010433353546
1,1990-04-11 17:08:26+00:00,153.38092775773964,159.2964783471868,162.6421571358053,162.17506719342333,165.028872995686,174.59085206622473,176.01082841614596,177.014094329922,193.43159777939064,207.58242105724742,202.08166121078872,197.44338056845794,203.60262552057645,196.91384899073984,197.72366615980476,201.6097665223594,202.73093218351596,206.1542944921904,195.70858541162065,192.44727694788133,194.95468261882098,199.3748547145911,199.2081522249512,196.12391351108096,203.97613248715004,211.8409203355792,221.47283961985718,222.757761932569,224.86955435141323,221.70278132685144,222.79081856674236,222.1965832130132,228.85374842169895,233.29003228177544,225.96394913497755,218.11033006288216,262.6596159841689,244.0463936074595,238.6692848656406,243.84877570948436
2,1990-05-13 17:08:31+00:00,149.72988757698027,159.64430502912907,172.3751663715767,170.1299556669386,176.2451696914604,187.58767203451274,191.30482140700755,200.35059283268635,209.86959963451392,214.16732380584668,219.8207726814312,213.091130463389,209.6678135386262,213.98309320880117,223.750074280447,219.0054575442457,217.79476742706936,215.14849888164895,216.0528238001388,209.22320553253056,208.7460503127658,207.00087055389835,210.9884169858349,205.43932487966893,206.6084060551878,220.02732777848607,223.72884898910445,221.40484484191964,225.77893974276412,226.0285709845665,221.81017355683753,224.65284240519435,226.32713686935824,216.73564924749473,213.54389768802443,225.20359484113231,266.785487494927,257.49128932701797,258.2193557132101,260.02482576141347
3,1992-09-07 17:10:28+00:00,,,,122.67346924369122,143.72141817571438,155.78233628166322,146.12521802806393,153.74343293953814,168.43543134644747,183.49667831826912,191.39076019706613,193.61497040190093,190.80793764081022,189.79264839557118,197.214425672556,201.75419558820823,207.95511821204767,209.57989164114076,208.10423255825606,201.9825757834214,200.35688557046902,202.90711486514562,204.81586850274402,200.87433277634324,206.92722143246277,210.13067609416373,211.80853244892023,216.20603665952922,215.53827176574248,228.6326806724525,237.7439082147911,247.24114246398904,250.8773823047503,,,,253.45283468668245,240.4880974130097,235.50287031437028,240.62354645766885
4,1993-01-13 17:09:51+00:00,149.33603871346548,154.5227189277695,155.0953856888391,154.96778763004616,160.24359889829583,170.8894648696246,178.57125769905343,182.46614797587077,190.12215935996124,196.25874388548303,200.9433139647546,199.96792319398347,197.1875222882981,202.7468521034574,211.23117583590908,207.85363070348197,204.98809923020164,211.49859992548863,209.97317399771384,207.31975091698985,211.49485704903674,207.44314899867345,211.0311245691898,200.92063188037952,205.7464224828194,218.25788774545327,220.24512545423318,226.50687815446372,224.37345266323365,223.2549885091472,222.58233086314127,228.269768841212,229.16185379346922,214.62863821810788,210.40981978228274,219.55713629638177,266.7482076483434,250.6741440056258,248.4117002032606,252.1637791886052
5,1993-01-29 17:10:02+00:00,191.86903747376363,193.16190267337035,182.59256441884978,177.8604129338434,180.11169382877262,189.01914745491365,188.33938116975185,195.41246097593643,196.2309593358642,205.46712971874157,203.0703391118914,210.2689939174451,213.62697074068365,217.75948825632366,211.4464541309299,213.88430527056946,216.820961393127,206.1346314507556,212.25907200410944,216.88492121573142,213.61358974008363,212.14725918766902,216.52710128665757,222.87072503911213,222.25555362108202,223.59240026508604,227.79190529244522,221.52948989229373,226.54166837552503,227.2572224157118,220.03028232750688,223.0715038324661,222.68961321611846,206.3476553223283,199.01845678429277,216.32479133803682,271.03608799526523,260.82437873030045,252.3780822136269,250.1271513948367
6,1993-03-02 17:10:19+00:00,218.5808205510164,208.00692544647683,201.03991623261808,195.74914166168273,199.78889521108334,200.13250109033686,197.67323391293678,199.91351602797772,203.7870006631873,214.13937463943296,208.9123821332569,205.27958137349597,202.553818479266,203.40605345222747,207.23349934100662,204.93384665958163,208.38978641268633,202.655791776452,198.80892397191906,199.26593253823359,195.35781851287157,193.48411815860447,188.96079549423177,186.12973549078765,188.45770043120706,192.81741369607957,196.2770517714262,201.63349771876514,214.63787636947094,208.90007579068853,203.11893257311107,203.52877846586458,202.3510999962672,197.79318731480902,184.6531296002554,,260.2827633809942,248.77787441434128,229.29516053906912,241.270684615569
7,1993-03-18 17:10:26+00:00,216.34308850630265,212.25619929405013,217.25384122907514,216.44535602538218,219.99718830984494,219.72230834004836,219.29876491374733,213.70637597132327,220.63189265950874,222.33632804315545,215.97250583348855,215.64485885211798,210.91486381128,202.85945413146868,215.24738855581978,213.13981057963315,221.86801270612085,209.33592803320994,208.43330468068,204.64526187683546,208.02058908772432,201.08127943535112,194.12385394023835,193.80823861150887,189.05397397707597,196.13474378568083,193.0287115960589,202.86109975387794,205.49410531075534,203.79247384287564,202.3049033427742,196.64671950481625,201.77546692570778,197.02552522971283,189.47546549833095,206.8528968554741,273.5084310383851,252.92189935081115,236.20776190629758,241.3398180976979
8,1993-04-03 17:10:29+00:00,198.38019525696066,204.0290035166737,203.9192842693276,197.0313352056721,192.09390076567848,199.6160587643002,203.5345619448416,203.03536027467243,206.2413786454631,212.11887176966172,212.13504456681707,,,217.1997616229141,210.52523789022004,206.2852993589536,202.4304531376966,198.44476231890278,186.52999360541529,184.9578399378598,182.73764803370864,184.15794573543974,179.34758677796992,175.15365122590686,179.74841948646238,179.99749662037127,178.0461076338469,189.32853981691028,190.71972393174337,188.7122082710372,179.27184116283522,183.75347695046514,180.0973489158126,180.059684857136,170.58783537676715,204.9786332278536,254.12938375632152,236.89636284224778,227.25489105252228,239.8907113242555
9,1993-04-19 17:10:38+00:00,181.10110372657832,179.04950570330905,192.016053455655,195.57951516575915,197.4124518055453,202.2173997947722,206.3596440139043,199.12261467222595,209.83189643882835,209.92128403550112,207.6812014512058,203.0040515709344,193.74747424165113,199.1609236336758,199.31467687460756,198.15822691683434,198.6357203319587,190.63382148720694,188.06924067951013,176.07821654382903,172.01359445204258,170.92063967819817,169.28097350850905,163.0926554214247,164.52457500139096,166.19930995854318,165.37500797542378,175.8682048187991,176.39985364776533,167.45747975365566,166.36639022489953,175.71767334443643,170.03785970396837,167.13319039883248,157.32191810983073,178.58701192908725,236.85419407133332,219.46884384537452,221.24887731722131,221.7918768379871
10,1993-05-05 17:10:42+00:00,206.75560124360635,203.67031955670808,204.3216321350664,201.5290870965498,201.97991914012374,215.39866699593097,217.3190608954735,226.32955093683626,231.9052787257789,234.2130610560914,230.35924947331105,222.99410110948634,219.3364578135965,216.7301028742525,215.18906025104087,205.7385586863073,206.920783886365,205.0436430352205,201.91129814668284,196.76387300419353,187.21847256709162,185.42376018007545,181.8982831279003,177.19387823946423,178.0993170031886,178.65010163287522,176.60622123431648,185.69450506478935,184.00386942389198,187.2066079786352,188.4530795024044,193.92109268286555,192.4676774845395,184.4136177946604,173.6384678948155,193.66575743051789,263.91335287116783,248.76450782517688,232.53845642068922,241.37072846177296
11,1993-06-06 17:10:48+00:00,153.44496516584383,172.7807161502703,183.50536620651923,195.3730219085373,194.83442986574983,200.37177591502137,205.35939796118518,212.34978356020804,220.5036022181922,221.4269395483302,222.179584467226,215.08289153504762,212.72606422860946,220.9085650371149,217.24237366749603,214.85531311355928,212.20855830277495,203.52238631994723,194.13495722314772,187.53088535561557,183.14538056084922,182.29490584435564,182.11113260261754,171.69076139184534,174.64834052925843,185.34432344173842,191.02123255366638,194.74931037910457,186.35054282583644,180.0133740292525,177.66108505802342,185.8210766563085,178.1397216893002,171.99441759132708,166.5714040673274,191.31534768934884,252.97517796887297,234.87732872749217,236.52084399755466,241.21627941358392
