,dates,mex0476-0000,mex0476-0001,mex0476-0002,mex0476-0003,mex0476-0004,mex0476-0005,mex0476-0006,mex0476-0007,mex0476-0008,mex0476-0009,mex0476-0010,mex0476-0011,mex0476-0012,mex0476-0013,mex0476-0014,mex0476-0015,mex0476-0016,mex0476-0017,mex0476-0018,mex0476-0019,mex0476-0020,mex0476-0021,mex0476-0022,mex0476-0023,mex0476-0024,mex0476-0025
0,1986-03-13 17:25:31+00:00,,,211.5183804239548,,,,,,,,,,,,,,,,,,,,,,,
1,1986-04-14 17:24:52+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1986-04-21 17:30:52+00:00,231.09400189011504,228.33776601881812,231.56752945699378,239.2473201930556,246.0607903102363,253.52431963187243,256.37138538814366,262.47278472688333,269.41216134307433,278.9179272128914,289.1821386808456,300.0578860088592,307.31350052460505,301.56664530219524,293.6013750091589,290.5843894140261,290.3231854958718,295.19787054653665,290.0368989527659,287.89627816271764,286.9764791369413,283.5008135719419,277.2810615785089,272.6181940624822,272.95229213033974,276.9841806459695
3,1987-06-27 17:30:26+00:00,223.7582286411056,221.51010495306264,219.6143081663165,220.71258752231677,225.6807444089483,231.79939922038406,229.54508810147914,235.1995291186651,239.9785339265942,245.38586733399526,257.01114116767695,263.28059483757534,274.9836979269203,272.8694835512254,272.41704598688455,269.0098015272872,260.4224351579546,266.7223037633154,264.4922970147817,255.87403898790208,257.0314038848597,251.7515407485573,245.57042148135434,248.10978140528215,241.14151499586208,246.22966120767012
4,1987-09-24 17:26:52+00:00,214.37372741910653,207.92598838139702,209.3312554736474,210.5548194657552,215.64740753695338,219.08015094916286,222.3869900742826,220.20016209114505,228.17759674377334,227.4132114896595,234.5192906188468,244.28383364984512,249.3315695042955,243.11736316458664,243.63914661244604,243.05052773826583,245.2483469916911,249.0801041140342,245.96771921271403,237.75894470059353,236.76586327347178,233.3950040271177,231.53715103194696,230.03853189139602,223.8049977355863,228.32108353318972
5,1990-03-24 17:20:03+00:00,231.91424433786935,230.62883893086328,231.34249547516725,233.1039645071144,237.98768658497056,243.56223440420382,244.06540504007268,249.43581941083679,253.71857757533192,258.2824125051629,267.21197941862647,275.81058111609616,286.43840110711324,283.23947424460493,279.75807761529796,278.9881638497182,278.01539618870777,285.40131487585217,286.34601630757084,283.99421364457174,290.1724976252524,284.3246898152829,264.90498053099776,281.7067378733858,278.757093140184,284.82633507698165
6,1990-04-09 17:19:58+00:00,227.9910477181256,229.02313321145934,227.70731112554597,227.35294501583377,236.49064857909474,243.1534254837346,241.84482708041605,247.2916950594791,253.40618037208733,255.6308423032817,264.51511255252433,274.6618769417557,283.2611479556651,278.94882702705695,277.2533464173065,277.1052165908623,281.3528455632438,283.87425169076533,283.892063129611,282.2223677272711,286.21157874531264,283.9318776170181,279.28045211156166,281.81488279095186,282.5180109390802,286.25351932362906
7,1990-05-02 17:25:42+00:00,262.18269070056755,264.5953900299695,264.9258547879998,267.27540774742187,269.47592554334227,273.7693805647822,270.5296945803814,278.4070000633643,288.07449930892693,295.3605673801238,305.0680290952039,321.13270883055816,326.30808659698624,324.5581976278502,313.44552578974947,318.8455809815696,322.6856792899904,326.3225415659901,318.59177049224405,318.15640735193756,320.52023027175267,314.2978974884627,311.76408704422147,311.2771528175018,306.23292119694196,308.082533352993
8,1990-05-11 17:20:04+00:00,240.69287369564796,241.06468450350494,240.36175369532162,241.3526198545656,246.14368530502068,253.01809872412176,249.262442947169,254.46890645792095,259.16949575120225,268.3072923699312,279.138609628754,287.8728271501484,287.3709918875798,292.6050715388253,291.09416794603965,293.5825112776836,295.9767700870885,298.9278304319251,299.1297272659325,297.44374913721913,297.80439788644514,293.96648052698623,287.7171826836721,292.2231697377444,287.0638591133329,288.3636306498723
9,1991-03-27 17:20:59+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1991-04-03 17:27:15+00:00,226.18540781006854,220.9605583865037,226.67515549089472,232.654934822922,241.9202011279512,245.21858199901155,246.71809084643894,253.4405225239463,258.4459682484993,264.79568803506174,276.5362026638718,284.8920247814288,290.42764458743596,286.9315196277133,283.70761161708805,285.0670739708764,287.0461032275741,287.9654354700832,285.93558553102685,288.4046779475201,291.5294451265888,280.73808811831395,275.1480430983901,277.97488238510095,278.1028214633033,277.6438581731296
11,1992-08-27 17:27:58+00:00,206.78448563258448,207.25309632108304,206.06050337881877,207.41893670507758,210.85967960582352,217.34821496825248,217.6254622643119,217.78075044091378,220.1283663440455,215.59551803755676,216.15308773174633,229.188062595394,232.57219557664752,,,,,,,,223.68385692539852,223.82124849282752,220.67830725674443,216.9100406953828,211.68616703180444,215.22889582799942
12,1992-09-05 17:22:03+00:00,211.31728996465915,211.32315059433444,213.1902433536486,210.19470356973682,214.1392820582899,219.90688331759893,216.9757807244349,224.41050731971407,227.9739586701342,226.66881115513667,239.99311730362786,248.57846382683107,253.49017803538754,248.84437867001384,248.04137802923958,244.4349249326837,242.43875294229446,,,242.48779211505865,241.3904502931042,235.43453135025828,231.8511279366594,231.8278188950933,228.29686310298968,224.7833502630331
