,dates,per0068-0000,per0068-0001,per0068-0002,per0068-0003,per0068-0004,per0068-0005,per0068-0006,per0068-0007,per0068-0008,per0068-0009,per0068-0010,per0068-0011,per0068-0012,per0068-0013,per0068-0014,per0068-0015,per0068-0016,per0068-0017,per0068-0018,per0068-0019,per0068-0020,per0068-0021,per0068-0022,per0068-0023,per0068-0024,per0068-0025,per0068-0026,per0068-0027,per0068-0028,per0068-0029,per0068-0030,per0068-0031,per0068-0032,per0068-0033,per0068-0034,per0068-0035,per0068-0036,per0068-0037,per0068-0038,per0068-0039,per0068-0040,per0068-0041,per0068-0042,per0068-0043,per0068-0044,per0068-0045,per0068-0046,per0068-0047,per0068-0048,per0068-0049,per0068-0050,per0068-0051,per0068-0052,per0068-0053,per0068-0054,per0068-0055,per0068-0056,per0068-0057,per0068-0058,per0068-0059,per0068-0060,per0068-0061,per0068-0062,per0068-0063,per0068-0064,per0068-0065,per0068-0066,per0068-0067,per0068-0068,per0068-0069,per0068-0070,per0068-0071,per0068-0072,per0068-0073,per0068-0074,per0068-0075,per0068-0076,per0068-0077,per0068-0078,per0068-0079,per0068-0080,per0068-0081,per0068-0082,per0068-0083,per0068-0084,per0068-0085,per0068-0086,per0068-0087,per0068-0088,per0068-0089,per0068-0090,per0068-0091,per0068-0092,per0068-0093,per0068-0094,per0068-0095,per0068-0096,per0068-0097
0,1984-09-02 14:52:10+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1985-09-28 14:57:26+00:00,,197.15930078766473,205.60473281625679,206.49314416684868,213.0058194893992,199.84615947139673,206.8363903129312,203.30312941723602,203.6803643868089,203.9041243202817,203.90719832672428,203.1739488653625,196.07897433130222,205.8313718732672,187.90419881791126,185.7008288220703,186.1806124730514,177.00428612386668,171.68710536580454,181.06022684124488,194.47477101643506,,,,,,,,,,,,,178.2777705884768,170.94235575567504,174.08233724520903,181.1974203243273,181.87497682234584,185.65579449551294,189.09894236926493,189.33693738118757,191.14885554104416,194.21211928119234,193.76117041228872,190.06347336792516,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.2940223904198,229.5068659654397,,,237.8862500628272,,,,,,,,,244.7888834264142,249.76487438283544,,,,,,,,,,,
2,1986-04-24 14:53:30+00:00,214.06810989474306,210.1308436627133,213.4106633018389,210.42031121757424,208.9029867035071,209.8582833420347,219.6305750555442,215.19892861255062,220.2963927094425,224.52497937524313,217.28157019711603,219.20866621182603,225.4943228049431,226.31703589253016,197.53265142848025,193.25652073610166,196.74655292653046,175.3451379768785,173.56780763519444,201.35477470525603,216.04962100601185,210.02869035916643,215.07144442466353,229.65172742917576,226.8003265080629,223.00185445943583,218.5022060671747,217.0769555626856,215.27144886198306,213.50776980639216,210.5680779241876,209.04152095893744,208.37515970756405,202.19938615404132,202.92435098195344,210.3043936381054,209.81714238348945,211.29462699212388,215.21198236116555,221.58174044300162,220.8805907470517,213.76196332673084,209.03667007222498,207.25219648966475,205.837247398499,218.60726071739504,230.76198888400012,244.7278282079048,248.27048410782646,239.8827197527732,,,,,,207.09760596340894,208.10022604909585,188.21533580941085,201.34773771850925,214.8205675314301,227.5623410752201,221.9175963081824,238.17688529317354,242.66632800993327,263.3179836809406,250.27348438380542,234.50266274564135,244.08818244169606,249.09671055030196,252.68791610915378,254.53140408942014,209.69543883357386,240.16069416019587,236.37204697722876,,,258.6701694145158,262.4811688442881,254.2103074593507,253.52309835988746,266.1258684668908,271.4041301646557,267.19056803111437,262.5213186677082,242.59853616206794,241.77976674131202,252.1118281243883,269.9706525697742,287.2729620759278,306.0853158163117,307.49407793687794,314.2376144487158,,,,,315.3412178724137,312.5002530154659
3,1986-09-15 14:48:50+00:00,215.00522054392215,201.90000638207667,207.67130135489305,204.98605887630208,202.44710222751206,199.80809616714802,200.15336561005125,198.3999802431194,201.46728820534506,201.0753668485237,205.43283316979137,201.70610816139117,192.02889457919932,197.12709701745513,182.99946975501467,182.06798724160717,186.59935566308928,178.28785514895497,184.40661330116114,199.36100631341517,215.86753170908713,218.29302413001054,223.65509194170627,224.32085952902116,225.21706276995303,217.99091408302252,209.2330968436787,206.534819787613,203.04089902890524,199.29661148109267,200.27523575093403,192.8362650922473,187.06036425736391,189.0720497678543,183.09871921103723,178.81182983362714,188.49374513568398,194.29255204697094,195.21533831146377,198.20249459245483,195.21870341841503,197.81999154720143,197.84802831641835,201.55764566947613,200.10489987626377,208.04837647788366,220.34688770596122,223.17178599843473,238.78652032188054,233.04378707227687,223.5493805528294,213.86941318174016,204.5932638688704,198.6198688550533,200.08883203265032,207.94677720552448,193.05488614963966,159.97220690121947,175.69836637727377,196.44043320861067,222.73967821972616,223.99088441186808,243.63570718130833,242.4148472465847,265.9005555019017,255.10692694976305,241.41599733469843,244.7260606901181,258.0542247143359,254.99422372192367,248.48733186695188,227.2021176918925,216.0069485983267,227.9670918730862,,,237.612416438686,248.0126600217696,244.70342636392832,245.44113283818461,261.9054376606655,266.015693081927,277.8545285946221,258.59906742661616,249.75804310028002,247.71567053075555,250.38634466936475,259.25598727372153,269.8790598991243,286.635295495861,281.1573458640405,275.6406006688495,272.18583032981246,258.7032467716301,255.3873534968194,264.28558581315997,288.27910657156036,288.0366027107597
4,1987-03-26 14:50:34+00:00,224.94459544979765,223.42223667247575,222.74660523088986,236.32657510756218,245.13456329636622,207.75808294364265,224.94365629425968,227.70674357673067,231.7430081556079,230.2980693380786,228.71149605003532,231.38785813978558,235.63634914166468,241.66343363558894,229.59350201837353,198.4016493103199,205.7179377072776,210.09270970633546,200.93836770360386,212.7977881480661,227.1840690957761,236.34549714176083,240.4633888156495,241.7933860693887,239.4246500579171,234.92989622193068,240.47741365447996,237.18617890527239,232.9325678225441,230.2115063595951,225.68954038725792,216.54800981080416,216.76368670040563,214.9344880538738,211.8365056218199,214.7322111888456,218.16508837821138,216.18323738115777,220.2045934665234,223.961265579847,212.6059965609455,214.8147264457741,215.44046835704648,211.9940711518911,207.73009779691378,213.89511406659037,229.76488060592487,238.72531328008677,242.4408860285298,235.37867707669307,224.80345196158305,213.18942607619448,207.0765646227734,207.39544883296492,191.51351364594856,189.38952871315874,207.62037611549135,,210.71552706657653,210.6863619005174,235.0799446240475,225.27717861711886,248.44488672516528,260.02003425685575,247.79409795397748,247.2998849492173,234.11598131424154,243.4374052174917,260.51866112523527,265.6029061653042,268.0678605600523,246.2934326683641,252.80351895971185,249.60193733324493,,,248.99477417318099,254.77332878569882,252.00387909745768,248.81258631020643,258.3505904582246,266.55024579086063,272.5597639507855,265.60941744230837,252.12512233318634,247.4113583159496,254.1362375276734,260.4512118870108,282.6188416606264,293.7020309587743,283.0975823066097,290.4850136655408,291.09506537072195,275.6290720061989,270.16905646914415,271.15648328443694,287.1921616974118,285.4873921926236
5,1989-12-12 14:51:50+00:00,217.90464896892905,217.09282235724447,223.94031906489772,247.28271051753183,226.17070154387795,214.04325609206302,220.59188717587614,203.92112879934368,218.94240769485168,214.73570568718782,215.24160167559526,213.25918579158204,217.4096031384526,218.896397995016,205.5695923135959,201.26368425935573,203.05839651399506,192.38805685172906,193.82411095098306,,,,,,,,,,,,,211.05158249666425,206.81769259967135,202.1725838636005,201.69815163841352,203.77483121928117,208.60749296391813,220.23537163563873,218.63834923833468,215.02317892137683,220.45375785558696,213.9802488981946,215.3544774642113,224.3382292678537,211.55045785236413,223.00982865094574,228.34427405646477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.32959052072218,227.15261429292968,,,,,,,,,,251.30821641506807,254.7067851682906,,,,,,,,
6,1990-03-02 14:49:16+00:00,213.1241091831694,202.83885116252318,208.15649846803666,212.88973164659086,212.59263396485466,201.48464922394652,205.34885273295248,218.212935036486,224.91135263781612,219.95854399972254,218.0620557254339,220.62885252619668,214.42908405434832,223.2777664223505,212.2655747407198,192.50488849602112,189.08818110871778,182.05065548221282,177.93280351122013,193.46916220672915,215.24665082693656,224.09555148971896,227.1039901175398,224.53975143560558,225.01276592446288,219.91428540132563,213.4259460526659,214.00835599297645,210.1066622321317,205.50941769187958,200.57628765745562,196.43758972403754,198.5939841023266,195.05873367092312,192.54348039440495,192.3640199497185,194.6807028271748,205.85311681480906,206.17204730840044,205.66885942132873,202.90713892643558,200.68139781359804,211.93205573827746,202.99800039072943,194.85116047129176,202.71535022430496,210.46404570690743,218.2599584767778,233.79583773550252,229.87414494720403,217.60179454985763,210.39854945536086,202.22290709672126,189.23628306456823,184.27525918689963,174.84874211968315,175.7261352277587,165.92309996190906,176.52911596369546,190.68040106295388,212.16547187372188,216.7894116017417,224.76217745709442,224.88934441726914,230.63148198673449,233.51592539412292,216.91716597647445,221.43305931087934,238.3810004509715,238.6317251794102,235.99442994997108,218.08912462138164,,207.9429235968922,93.34998854781216,112.76709944412848,198.69669823027044,218.5200167130346,222.2917691578286,221.03991142228676,234.2231733728219,233.32060395277733,220.66091734934082,225.14052334401728,218.88340495104308,230.60165474729502,234.57687438352804,236.00707799879308,239.74638576648093,244.29746580715909,234.62240102819578,221.1645146410603,218.97802967201596,,,,,
7,1991-04-22 14:50:18+00:00,217.08180807247385,208.10810891471831,214.49637189584448,218.69426914238386,213.22518404215742,211.87861418908983,215.02732243489953,222.96585194720555,232.037118617046,231.0972453907873,225.86489265088716,233.24773536566994,229.81213593052757,235.10836378821358,215.17231155666656,180.70739861583252,181.5262529488649,175.5392783185719,181.17153742934715,206.43385488119895,219.12782737064217,217.16998311787435,224.1863968000002,231.4018534445783,229.3416126450275,220.65800942674025,220.32264726005116,221.5729315820998,217.0150604883417,215.0374264110672,214.7173578824835,209.3001442116566,204.06600091411704,201.915487489972,194.85632937331627,193.12038076276164,198.38765417818863,206.6676170071717,209.89054788184467,210.49587465822577,202.27767317059573,198.15590523713558,197.5238979500224,208.22184168727273,204.6228830759889,207.27209138376296,218.8375150173283,229.09082725144862,239.46721760950382,235.56648651401326,220.14337001582305,210.5412300205581,203.9990659116365,189.42503257620677,184.87767047465059,180.97038568796182,180.59868206773064,162.28761667878427,171.23076036971221,190.64280753968876,214.42650607483276,216.2004295154885,224.53578940443384,230.18202215250264,227.86925935532923,227.9018871784202,219.41230795480755,220.04572603331644,232.5426895819479,234.50722616261382,238.6875471577761,218.4443673227719,221.70965850550147,214.00144423838253,80.13571195636987,110.39792407674355,205.22175596724583,211.78376880595403,215.04893349507125,218.7675722570662,229.41007890489996,235.35241241625837,209.94948095660934,222.0748831548879,217.55418849349144,233.52663726463416,239.90576318165643,241.66902084046777,246.45095211202263,246.09735218725325,237.85486188985382,229.38394268607567,225.1918809612873,214.76749878693457,,,,221.31067335016888
8,1991-07-11 14:51:29+00:00,197.8869103126281,190.26074534092015,201.1970522772507,194.71310831035862,199.69573088958677,199.35110937329316,198.2749221691467,189.4499681841307,213.17713805466707,209.75838710984505,205.08479301891282,199.75426099715264,188.56605954699324,,183.12378048724077,175.08798128457508,169.38911482248528,157.71566213707843,161.16830932506846,159.88422326564105,,,,,,,,,,,,,,,,,,,,,,185.86002532985069,181.172805705815,186.9840483398931,185.45662019646062,184.1315017218986,194.3358197950505,202.51676849783888,216.22520560787075,220.04880200857167,204.2468546332484,197.75231261308454,192.47600454777626,181.13566975429586,168.9057441554655,166.87363754995903,170.32535240659385,168.21582867657094,180.26353838739976,196.6319868021471,207.42597489029788,199.69794316824033,214.03942285879438,212.302121815273,225.21413363331015,217.1184254694238,208.10234047812617,208.09521977624738,219.40888509144207,223.6420232073024,230.2948139576139,212.32052269086097,208.74716037564716,208.4996588565611,,,,201.6222423960339,204.54037161481304,208.04312126299433,225.55067916453658,221.66502580746874,195.5792521984093,213.33029129205318,212.5414802995597,224.21252900497473,230.97722810751358,236.06665667490856,230.15922049977618,237.3234707716178,223.4672030042345,218.7215787207831,,,,,,202.9277172412972
9,1991-11-16 14:52:30+00:00,209.91013959581613,208.32004073603477,211.3250634435024,216.06591190184116,212.5560457867167,203.83787178646932,206.3931512306819,194.37362728281693,211.2337110384866,210.6833015862557,212.54939779085265,215.95004550921172,219.7683681054026,230.28803864230343,225.97774579451178,215.27814190230265,211.6133794600712,,,,,,,,,,,,215.82474986250978,207.49948314254252,201.38377661325964,208.0518482714173,202.53358809690758,200.3544615863734,193.63898563797588,191.5491729986026,192.35534704459667,194.9915904873877,196.64985777266583,204.67801118574357,198.41467803396512,199.1448941491184,198.25220365952345,195.659818193535,199.26837443063593,205.83226731753211,,,,,,,,,,,,,,,,,,,,,,,,,,,216.6649987241465,211.6612020597656,92.0419036348928,113.60664360728558,202.5771036559349,205.91331810630055,210.8047699323957,215.10592597700608,224.8908371482995,233.79876967885497,225.158089489496,217.06762522915136,211.9404313886337,221.83719490596368,229.3958119283098,236.88170990190724,235.17831537758696,241.98460145543567,231.96060921836758,224.00753311644368,219.93326705461772,211.29821199796953,205.90223499783468,206.308899874622,219.37121898285855,222.88275474097804
