,dates,usa_CA_0136-0000,usa_CA_0136-0001,usa_CA_0136-0002,usa_CA_0136-0003,usa_CA_0136-0004,usa_CA_0136-0005,usa_CA_0136-0006,usa_CA_0136-0007,usa_CA_0136-0008,usa_CA_0136-0009,usa_CA_0136-0010,usa_CA_0136-0011,usa_CA_0136-0012,usa_CA_0136-0013,usa_CA_0136-0014,usa_CA_0136-0015,usa_CA_0136-0016,usa_CA_0136-0017,usa_CA_0136-0018,usa_CA_0136-0019,usa_CA_0136-0020,usa_CA_0136-0021,usa_CA_0136-0022,usa_CA_0136-0023,usa_CA_0136-0024,usa_CA_0136-0025,usa_CA_0136-0026,usa_CA_0136-0027,usa_CA_0136-0028,usa_CA_0136-0029,usa_CA_0136-0030,usa_CA_0136-0031,usa_CA_0136-0032,usa_CA_0136-0033,usa_CA_0136-0034,usa_CA_0136-0035,usa_CA_0136-0036,usa_CA_0136-0037,usa_CA_0136-0038,usa_CA_0136-0039,usa_CA_0136-0040,usa_CA_0136-0041,usa_CA_0136-0042,usa_CA_0136-0043,usa_CA_0136-0044,usa_CA_0136-0045,usa_CA_0136-0046,usa_CA_0136-0047,usa_CA_0136-0048,usa_CA_0136-0049,usa_CA_0136-0050,usa_CA_0136-0051,usa_CA_0136-0052,usa_CA_0136-0053,usa_CA_0136-0054,usa_CA_0136-0055,usa_CA_0136-0056,usa_CA_0136-0057,usa_CA_0136-0058,usa_CA_0136-0059,usa_CA_0136-0060,usa_CA_0136-0061,usa_CA_0136-0062,usa_CA_0136-0063,usa_CA_0136-0064,usa_CA_0136-0065,usa_CA_0136-0066,usa_CA_0136-0067,usa_CA_0136-0068,usa_CA_0136-0069,usa_CA_0136-0070,usa_CA_0136-0071,usa_CA_0136-0072,usa_CA_0136-0073,usa_CA_0136-0074,usa_CA_0136-0075,usa_CA_0136-0076,usa_CA_0136-0077,usa_CA_0136-0078,usa_CA_0136-0079,usa_CA_0136-0080,usa_CA_0136-0081,usa_CA_0136-0082,usa_CA_0136-0083,usa_CA_0136-0084,usa_CA_0136-0085,usa_CA_0136-0086,usa_CA_0136-0087,usa_CA_0136-0088,usa_CA_0136-0089,usa_CA_0136-0090,usa_CA_0136-0091,usa_CA_0136-0092,usa_CA_0136-0093,usa_CA_0136-0094,usa_CA_0136-0095,usa_CA_0136-0096,usa_CA_0136-0097,usa_CA_0136-0098,usa_CA_0136-0099
0,1984-05-11 18:07:47+00:00,86.8019172697693,398.19129638814815,,130.87723510462456,139.92032291292364,120.73011558523714,122.16480828411436,125.9614488711499,125.31881130234666,113.72326694869676,115.26861310361633,133.71167659184673,112.07636955801976,100.37626720447786,91.86961361861805,88.05147494683779,85.92384205226159,92.83166434747888,92.23502256597666,88.96843871123995,89.1163870198504,93.39313806933347,84.72256991342138,84.67204829261458,88.35597666078237,100.11636196330494,109.40756191077296,107.34926438150012,101.17360539254098,110.18490039609321,109.12208023132115,110.74346005141656,112.23388739536298,114.41270475309328,97.11732904995291,92.57556405031744,91.82735230061404,93.47946704989745,90.94839511234227,103.57026818613464,119.70989124798065,152.9059978834866,209.45111604827304,219.67377324204858,197.39298944643195,182.52942426775977,176.79304877093583,170.93747348720464,172.5021996476747,172.27466277368856,177.82693513006456,174.92370750977355,169.76032044054355,166.2551482461971,170.80037943935181,170.3270500861169,162.72316439024817,165.53840368657558,168.5403614259854,169.0973179589913,169.91006640122427,163.2284166486955,162.8457593818554,165.68480952343415,164.59260443889568,165.98399007808862,166.56744661611347,168.6046154077043,160.59522090486107,157.3303380763614,149.5958228188151,147.18351245318684,145.68260685751986,162.47980023182572,158.05154217161416,151.14895365059286,137.051048079943,144.1482145338845,146.15152182026637,156.12270702254736,185.75171068432357,180.2039727745299,177.28245532476092,174.30707484848858,163.06505330652433,154.09471897470831,152.50062516035715,138.5988339035904,137.27322457984022,137.13202595805416,157.32376513884188,142.1358071961852,160.2151631412273,182.3796353877446,183.58060038729232,187.0434378966526,187.2061243909297,188.03365052779887,188.19617909687307,186.28264585800346
1,1984-05-27 18:08:14+00:00,91.08283025339149,390.64736177005506,207.43550051953474,132.36136802599057,127.34562848612406,123.97896033494021,118.42349541442965,123.13660711936716,122.36351385819714,122.27197397426168,119.03648169290744,116.28616088040714,104.80584134051912,89.356179937753,80.20894674120053,78.70150086464588,80.29985557305413,82.38664461515013,89.24185771213574,84.50423149915854,89.6131598838037,90.63535812441434,87.94692975027156,81.09593884608906,85.95272888918389,91.79344889587368,94.34635551963093,100.47247258607128,104.6111105165455,108.63741541125874,107.01134402165043,107.51840725241543,107.01447441061735,106.07581497563665,89.58373538621181,88.19487565006905,88.6752851452991,83.89252403547809,80.62018572829363,101.92171681934842,115.28760567379241,143.08648426861689,202.33439735584304,211.5170749037299,191.9256406731195,175.6802924286652,170.52589144928643,168.66093346180207,167.69559048533398,165.42549081639987,166.44313647467627,168.38608814742418,160.2287471978235,165.50856683824944,171.1603579724026,164.01586505718285,158.3254372771799,161.70463244928243,163.29627396146918,160.12645284181733,165.38147759382107,153.09769357128016,155.66754645635683,161.20875800149236,170.51618384178562,161.46262829547527,163.92190420718765,160.48957745327758,160.1236395663112,150.77415230093075,146.39694869627826,139.81939089676564,142.93249998766288,155.90022570491462,154.71903651085867,145.76902491053028,138.76366011977623,143.79330144139274,146.34678561880503,157.54985563002566,185.17485555641832,179.1607650158958,175.88189373900263,167.5117612434233,160.71145978775465,153.64978410654237,145.24072785905304,135.72019955921735,131.29915117291344,135.05343844221218,154.5804007351545,140.4993726716113,158.58619539577612,183.4785499204884,182.74554341827726,187.20924954771118,190.56675072744457,185.61803506826485,187.09772545822636,178.99247241337713
2,1984-06-12 18:08:33+00:00,100.62052378236413,412.11180857581553,,139.2794441195126,128.12094455111222,120.07372642505736,126.94806433055255,130.1512314378433,133.76864059510063,126.21012391380684,118.33339436162466,123.22182367730042,112.11514839059403,93.73289480968332,88.64186273766708,82.02779897645998,80.87485646648305,87.59736798547225,89.54795014535866,90.0409189655006,88.73942421208548,88.42285171733556,90.23890479889126,86.64138847974078,92.1805402273033,91.14753879912342,96.43257154970995,97.6276095749955,103.35059522082108,107.49564252083393,109.96763244726088,105.63750222507782,106.19897612191313,106.020908628549,96.93247428645896,89.78630895062484,89.89332007333707,86.28237444141794,87.18130107999215,101.75877558285787,118.6669240930194,149.87258685387852,204.41684276591616,219.36584162370792,201.63669575771996,180.92384657597117,171.18171458167492,170.8560712710848,169.11328136525538,168.9246476250567,172.33641817811045,170.3012306021379,164.64306884076765,164.49243605109785,172.08050663334697,167.16867944834203,164.27172489045813,160.19666574122996,163.79376144817198,164.6709973865335,165.6912352978214,148.85415035156356,152.39421827023776,162.49723714925037,161.1543418264748,158.37298817720392,159.63909571689655,157.04025370515575,158.17362558640008,150.68505144146505,144.26272729693426,139.92493251573836,146.29138888750407,162.9740863659442,154.84811490508017,147.92054809591377,139.65151168739303,144.32281807442754,145.3633185690561,157.6583830193867,185.5214348250194,178.2152991259194,176.76638922316602,173.63405039765908,166.56097564448402,158.23823767566046,157.2854439161449,143.0812620488651,140.1138948384784,144.40820417213473,159.0092498692058,149.16174422141,160.93257980433017,185.7594727945871,190.5470610336978,196.0833877517478,193.50618803151215,191.5206182436154,187.94312379187372,181.76917190715406
3,1984-09-16 18:10:24+00:00,101.20809043189803,408.674879205606,202.84562722610818,144.79061462147376,154.96956086589182,149.7757192271676,146.7447678384665,143.35335112870217,151.1973333159368,142.51194553995552,126.20881196386091,128.0734311423803,124.73259684060052,119.69839821941414,110.6069478278014,101.46237008912364,103.7845494763603,107.65456009599781,110.54808368890922,114.36068142582086,115.50660640236073,112.32642893991479,113.68911839279896,118.20047371158114,122.37694085262099,121.76524190973095,126.67906853982636,126.47443887913123,133.49270214223338,133.0988158067764,129.7149744808231,123.80042011520264,124.67707266837958,120.72295825275384,122.67715794527422,121.31025819185301,120.43997819044498,117.62405316442816,115.11955448629323,120.34572275830449,131.87380506682334,159.18348586269062,203.45846779493243,220.31372362635452,201.07868721035157,197.43003641551456,191.39632326271507,190.04951106472436,185.2462858337921,184.5815762403101,191.36788721539762,186.88454431738268,179.63486670932247,173.48924788383462,174.60892140009648,165.4312207679509,167.64086669807378,173.11585019442924,172.56842711029842,179.19597556202285,175.52848998813468,164.49220214309372,165.2341571312677,171.0161890967474,168.26537858411118,164.9391587703873,169.38233294847308,169.1226133391683,163.66717267439057,162.17564469983805,167.86522007389456,174.31201598825643,180.0537897905658,179.70034828561842,172.1143121859121,168.88327473335244,168.42709247403315,166.77546242923012,176.1807491558258,182.43617763757672,193.95771302794353,183.91637159165955,177.33247342938074,172.72838379887872,165.84349210998215,162.9915655705503,154.55479981205556,148.17273402844214,151.20776280666712,152.51692618328576,161.7018010419234,153.44121952939597,159.6224655599885,189.59161766750705,187.57488953946088,194.19561285886962,205.74209482482604,204.7788440251995,204.70024581269868,197.49158390948867
4,1984-10-02 18:10:24+00:00,109.19815367564968,389.0132328515932,195.25020992971298,154.4108584918284,148.95895113674183,146.99157254822828,146.3758408319458,142.00129229018071,147.2127816789424,137.71649576274731,123.93099767757892,136.5764623798723,129.1965051631938,120.56142097167353,113.21836119678068,103.0368846295559,101.6034980555685,110.07702937040791,109.22535523861335,116.22292342601001,113.27709737891304,115.96471054787504,111.99694922276437,113.51451479441378,115.30937965464064,124.88753521506554,127.01153080113603,128.92147819960056,126.0183036260468,130.37995062233625,132.3085838030415,127.94499806406121,129.00263306224588,117.76361495153608,116.41683455677187,111.30986527827864,108.99793741203845,112.79296423693789,110.04799657359413,114.64464697684924,126.90127136533657,155.16775301136863,203.59558066900198,219.0293312875021,211.19190674424917,204.72460438154698,193.0217379282174,188.5427919572158,187.9176682503462,186.06991829541994,188.3397529104842,183.88421079214945,178.31562265469034,174.78512620197392,172.23953205707082,177.2461364492452,173.9274097766904,175.46505583615877,174.44187575862074,179.30657233818997,180.14054513176592,171.49473837910077,171.01853844590732,169.12587600826686,169.89050496916926,164.01169668930203,165.8315758959116,167.9022061567045,167.44673596179797,160.96046780036704,162.77578125444052,166.9264360016627,172.99054179382114,179.92485531559913,172.10395761380823,168.809948870641,167.49409958278568,168.03601120728206,171.74749401234573,180.57455906477858,186.67733302263224,185.66868975517036,177.67875377133896,173.99174317500538,162.4332437286702,155.57002327993422,154.32493433715734,145.9343268535535,150.5921707523797,153.53650294156276,160.69359055610076,153.0856323210424,167.67863842303726,187.71912563188522,185.0174170435241,192.37547816040913,198.3589017424415,196.4611013969225,199.1777865036054,203.4250928747194
5,1984-10-18 18:10:21+00:00,96.51260965239486,405.6991102526727,201.436910736397,149.5576729898696,147.81506114433202,154.93383280394744,152.34399667733254,151.16926014667598,153.2084387170114,145.94925557196333,129.96785144376943,133.56521358936482,124.02865245157668,117.19286807004191,115.49380869619209,106.79712399754548,107.5955096628427,106.62410742318656,112.74273153599928,113.82198274901766,114.92729429334251,112.55139960926533,115.50546563391828,112.36790078628032,116.11002701868635,115.8324585587418,120.55765807696942,129.18729844625213,133.63072408747988,136.7394883898655,134.78073113671877,125.80456217067227,120.56980116012441,111.91090441061361,109.49442101423067,110.46263988226916,107.1890012654079,109.85446609842455,106.78018757775338,114.92946325160865,131.56360633189965,159.51369651170887,214.2520910884444,226.1626846619955,201.92216361257866,190.2418747294956,187.4894425865759,187.96832990117122,182.92258279548085,186.21432332400386,188.18240878686032,182.58163731107075,183.96260767047664,180.68266065883006,176.9346374134653,172.6541724931137,168.50224018701854,170.0588819725187,171.7643284643048,176.9402981737697,177.31309887358321,176.3668787779402,169.67070617330893,170.37279471485357,168.5587075614846,168.64672357476374,167.72440140279315,165.89383450702158,165.47639837619195,168.76788058325866,164.50053007740422,163.01695868944992,171.0873252522267,172.14721556547784,168.27177175649027,164.94395821940384,163.70875302026346,166.13527067463767,170.5104309969675,175.88275847533257,195.07242015621162,188.9115843784735,185.79916126513277,173.6313403080033,165.60067089756603,160.26756814988272,158.44706342332816,150.42964875371536,146.46961902666888,155.23249253671048,162.91449229824255,156.27337392531206,169.5310841963375,191.62789842515463,188.58856182454196,193.11253117124556,194.00683152941343,196.32485885645033,202.29717913549368,194.50544092877323
6,1984-11-19 18:10:10+00:00,346.9924918238138,,199.550756800877,117.00443506130759,131.13993021265102,125.41370991876583,122.0204107817138,128.13585638627364,133.7502080428207,116.08619209443621,115.01498108331981,110.01948453393987,106.29893805441306,90.87982798248706,80.22431566540614,72.38349698695616,,65.25707128609892,75.39434479708585,,,,,,,,87.74114283328055,96.00813955164512,103.10666297503897,104.28523137106103,99.94758150597652,95.82325211095292,90.20943346863906,89.09190521609055,79.24570857280318,78.32946118879649,83.47408023548839,78.983107743452,78.84863189856323,101.27150674849743,117.77202444568351,142.6418101360136,200.29037301636447,208.83761078477409,186.0042962271678,161.9040609146623,165.68185628012944,164.633936786526,171.2945946092355,165.2078343426978,168.57248150828238,174.40134412856608,172.59229586581122,167.8919012286907,166.7413034893235,163.52780552231934,161.68782980851472,164.26268522234926,159.5784140231989,151.89363602678986,155.29907092125018,149.9936968219282,155.37193489016153,151.59715262345503,150.5646706676061,151.3323786569754,152.86119432130678,156.1157694387878,152.10563390893233,143.08316011283887,147.45806185623275,139.50777090143683,142.12555671550544,148.08445314439476,144.09427018016166,131.4344765650381,129.89238619379447,132.22555751957097,140.0605116028636,152.90310827320954,183.2568077020584,168.7026111267605,171.5705698515788,163.56449827426044,154.41130237155127,148.3912227399143,143.91587057461425,136.66007439734366,131.62315581066133,138.69447712663322,152.0836733714669,139.75456037562304,167.23704536202678,181.4408119167199,177.6473075999745,179.58695344440463,183.79222940232438,181.0274922507253,180.67292096411126,176.55536771329372
7,1985-01-22 18:10:40+00:00,383.2815495267083,,204.9742709044159,209.2024931579967,178.66398009680333,150.1989714229166,136.6935346536623,122.66456194860967,115.24466379964515,108.15990736290148,99.02352692587203,95.82217614431895,89.6401090671693,78.33108635991934,74.69527663338849,68.42212281838371,,49.65233885760511,,,,,,,,,,,,,,,,75.40001366273582,68.63618235147521,82.60952645446739,79.8662853113445,85.85724957023606,78.02270897207657,83.26549551210229,105.97498417135678,145.55854606233697,200.58332437230823,204.0467894042002,186.558934856422,177.575021022193,175.0335974693564,171.1373178142995,168.59893497867375,178.90682121075932,178.22664729004126,175.26667045224062,173.00576112252966,171.96113320010275,171.8723275190347,166.92068851331064,165.23173378542288,171.35347079019684,159.7119525994793,153.87385166744613,155.3251119697406,145.84681869983916,154.08954924149484,154.25587649564795,153.26891334644853,148.13284250599932,154.90288020509377,161.19923119834178,154.23397101818935,149.61358313054967,140.40381415916872,140.2300525391905,133.0293804458677,158.54833267977054,154.0268614558187,131.6752931358732,121.31409317756564,123.64822784963235,134.44032165792373,150.8842878716526,187.9571136672504,172.2085533316965,173.72258110679346,166.98007449040188,155.48790068714888,160.85270026813114,147.64901464568612,148.80770954081433,141.4931514111488,153.39534068401352,159.47845913930217,150.76724205863727,169.48599093249834,187.43351298558866,181.359856046708,184.60058760577374,175.69614105492028,167.7835294499958,166.97760868091567,167.78511371043845
8,1985-06-15 18:10:23+00:00,,373.89340743197505,209.40953267154265,221.49787554990422,216.51711235131316,217.41177317005028,204.77296954008705,200.43818713221143,191.92168616950053,172.97047558760215,171.140001244179,161.24752644632616,135.61846681092695,126.62562509923218,120.7990808013343,113.45051005288785,122.44782521499097,114.32220242119624,112.39134747478668,113.08262980024855,116.26968986866028,111.36448666010138,107.63917887122562,109.1383448952583,111.74766076132072,117.21510253305564,117.9296351251182,132.04572911820523,132.55089983503194,135.01082492286972,132.6186160854743,125.31433580978126,127.62916302119862,121.18994626636893,123.56865504922902,115.55536135372033,105.53760216232095,108.52995425931267,115.91432018853095,115.21844672954066,121.49100254158193,149.37088153278,,218.36235288878498,199.07937519613174,194.89949657562602,189.02338934465197,189.72561413063335,187.3175882455594,187.14506622664416,196.26045521276362,196.55156341985366,190.5656095929607,181.6555136613608,179.13720083830887,179.71387060874434,174.14644345977385,177.38765117429304,166.23693661038666,172.0268359176559,173.72602506733733,166.30256165794893,169.83625941432152,169.97830163128333,172.7277421346752,165.56028504856542,167.5433941336162,167.7738101515588,164.65833135950797,163.0910799080704,160.70565105003269,150.21085171784443,167.74370644777264,171.5510833696858,165.3553183781276,168.25077866509568,159.78633873054847,163.99513290607777,169.5227940872946,174.22168016380567,187.7382813069336,182.88789689719445,179.43378395471774,169.87711586838327,165.30817301785842,160.01372974259297,148.89081014021784,144.3933971529305,143.97051607822004,145.1642295561467,163.49524286388416,161.02549176739365,164.3400419508152,190.7541514487883,187.48395037307588,190.72265758932863,198.92651037280325,196.7311646632902,196.60069225239408,185.28291836972414
9,1985-08-18 18:09:54+00:00,,412.03913856816655,213.39765775043654,239.7864126527628,229.8987064451906,228.78612878539363,220.59342132456374,221.48398487661143,216.2346499161221,202.22409248392083,180.86221301145952,183.98208802146928,178.33337924973694,154.5888322691142,140.67696762167247,140.50922945221592,132.58499724494806,140.12224237282123,143.09522970228147,145.09443241620107,144.04818974239925,140.94259986802308,144.15940597923918,146.27930723294975,147.0943352602941,151.72847066778493,153.9785865502607,163.97411763613383,163.62940769397431,168.78267968987132,162.77018377412608,162.22033021507508,159.69070679372285,152.0842891610295,145.45443064584776,141.79743019754068,137.16211366456395,140.7548410176578,143.829171157831,133.96526938934423,138.6828728440447,166.1748173991196,,232.39523372368637,215.7668420151206,209.75624140974412,207.55339784119226,210.9715260246959,206.516098816274,208.8463210652576,215.51248269953206,208.4493545244026,202.32744856457998,196.19248132924665,196.06062664582643,191.84638917833124,187.96165380356462,191.88187421800646,189.3608373047572,192.51371807170247,191.1215754032365,184.45302276920924,187.94838345748744,189.23230155903295,189.8042025208892,187.97124317942894,187.141384289047,187.55718510619218,185.6862209325612,184.02710453463396,177.7281405308429,180.2593988350567,185.90592656909294,188.20733470046613,184.4883726142259,182.98045623275667,183.96556526982118,186.22131632065106,188.8660451705628,195.3581918051137,200.1623675977559,196.44629629054498,190.19738371198696,184.53421742924252,175.16111345263442,170.35782712708465,169.27492964678703,162.78007618677086,165.13795018072489,163.92533587243997,182.8029289194556,176.07155442236115,174.70664705582675,189.8434832663129,190.5258517219919,197.97090655814583,209.07696699847796,204.2921643500723,208.79483341822188,202.0137385363982
