,dates,chi0477-0000,chi0477-0001,chi0477-0002,chi0477-0003,chi0477-0004,chi0477-0005,chi0477-0006,chi0477-0007,chi0477-0008,chi0477-0009,chi0477-0010,chi0477-0011,chi0477-0012,chi0477-0013,chi0477-0014,chi0477-0015,chi0477-0016,chi0477-0017
0,1984-07-08 14:10:01+00:00,191.68534961784374,188.5254237868021,193.31390905741745,203.44727851162008,196.43000590111544,178.8631379365811,168.24570981587098,169.33343689485827,177.30732161568687,181.8745144260481,177.0848961261141,186.81231467486103,178.9246328094445,193.41881407351005,187.88050106616535,183.23148365385734,173.61117746485598,174.42578853704828
1,1985-01-25 14:05:39+00:00,,,,,,,,,,,,,,,,,,
2,1986-08-15 14:03:05+00:00,216.65250475226168,208.85991488299376,204.12147450836386,199.06771585978308,193.94848434339954,193.4270448857646,178.55501167475776,177.70009977662917,180.93690034572325,190.23865164583003,173.31687216988158,179.48430699350521,184.66741818816408,193.62040466470435,196.8111663286319,194.25903176303615,180.79752823815076,179.36929773229102
3,1986-08-24 13:56:34+00:00,204.35434878703933,203.83885440843514,209.79262062113756,202.6642697570747,186.0162591751999,183.80890419320056,166.66595973285362,171.65190707739393,181.38286040634924,185.6246653980434,180.10008908395352,181.00477474907152,180.99592325739937,183.5308238066011,187.90606356373593,185.24591592548782,177.97297729555217,170.7512157601985
4,1986-09-25 13:55:30+00:00,224.91726908610883,212.51938192875693,225.03074117106232,221.93191287235496,207.80953822758866,205.85008892714097,190.14796554957724,178.99259337485634,184.11566579404894,197.30586558823438,209.4678169658677,213.95329105682598,189.16228569718885,185.9001240698137,195.3127788282818,206.26507263116252,198.27895771611978,185.14703895590898
5,1986-10-18 14:00:56+00:00,205.64583996989973,210.86399864645122,204.66874220957158,194.1309280817739,199.16210901570335,193.68098590921574,169.7725463422073,154.4396961325425,164.27344623034773,190.19873122044643,187.11292332147852,202.27231333320017,192.26920226292907,174.6835898324396,176.02999247739868,180.70297583817404,180.41676114901992,170.8406702968588
6,1986-11-03 14:00:21+00:00,216.29272370677694,214.97057112391323,216.70914920856208,209.50638063593416,201.50595524678394,204.33461792803652,187.31133693487956,176.4958613618938,180.1044053138351,196.12855364397998,207.31371752276155,209.4392122043472,191.57366174077123,194.65574587644534,190.9112910285585,179.3005598502745,181.3357814440018,176.52184409076355
7,1986-11-12 13:53:50+00:00,221.00716402340157,219.40671316929883,217.6453729676823,214.45294423273685,219.97425291969,212.33729870165638,205.38566671158944,193.299642751737,190.41378502829042,210.99429472217105,204.7835682198583,212.43454518916195,199.80831252182915,197.16274298152183,199.17962860067144,199.79679903638188,187.55952590586693,185.9182544515161
8,1986-12-21 14:00:25+00:00,195.78288614071172,192.97079471448035,199.8987466437242,197.02005100367845,188.76892807279594,189.71570321231562,179.56936446893096,175.0516299974672,183.32309178973745,193.34730897298974,189.4553564771696,194.59423350404197,179.04204070489624,178.98744173062045,187.89733991974856,185.69565127205735,176.80292918855068,169.27872088365203
9,1986-12-30 13:54:30+00:00,228.78363355605686,227.02999547265983,236.71938487894587,225.60319986256312,215.78879503406992,214.0183099063745,208.74742665045326,199.1996420751241,213.910581555126,221.98689858673492,213.29824572174905,223.8767986541263,214.0488139195874,208.27177846855844,207.30883974388777,209.8454601109116,199.64104637068354,194.9202751868028
