,dates,aus0162-0000,aus0162-0001,aus0162-0002,aus0162-0003,aus0162-0004,aus0162-0005,aus0162-0006,aus0162-0007,aus0162-0008,aus0162-0009,aus0162-0010,aus0162-0011,aus0162-0012,aus0162-0013,aus0162-0014,aus0162-0015,aus0162-0016,aus0162-0017,aus0162-0018,aus0162-0019,aus0162-0020,aus0162-0021,aus0162-0022,aus0162-0023,aus0162-0024,aus0162-0025,aus0162-0026,aus0162-0027,aus0162-0028
0,1987-05-22 23:07:20+00:00,208.4523728508711,,,,,,,216.551707251065,222.6478223480946,227.6562609305703,231.59684537837512,229.01813231208968,226.4268383450172,231.5162216171842,226.47774770616945,236.22794838558463,224.35092528219647,224.4727742955802,226.85537216847356,231.22211184283233,232.29715590894443,234.15304752373356,236.67317956635625,236.69039646286006,228.35944935070003,233.71706978848442,231.93707436790035,227.99855191809962,243.99382250321523
1,1987-09-11 23:10:05+00:00,,,,,,,,239.43367816143652,232.01050568851977,234.00109463213906,235.51820888695127,231.58035099248738,224.76990249960252,235.0022222907308,237.36568912290406,235.40058902626546,218.07748582072895,213.17444047734054,207.60886934035392,214.1978657180282,221.54762958970045,223.00400359937524,227.11271307164915,228.45885166851332,225.67889742255832,221.6130767982165,217.43040052591078,220.2675933406917,222.17930368450163
2,1987-10-06 23:04:27+00:00,247.6355022750458,271.17121570804306,290.2769607869244,298.7706031845081,293.7038536179705,283.9550996200179,282.44183176407165,270.60909292997195,264.95289574861806,266.5936162491025,277.1313527725447,273.8422435613424,267.3400115827061,265.3911856997926,267.9049145082315,257.6856923476646,259.13533002787295,246.87323884097188,254.80842083538914,254.82139277475633,257.1164374808666,260.0770605697466,262.3251127046915,264.79784613202435,252.81986659811596,251.05305079306504,249.66474825456774,239.98151218109828,
3,1987-10-22 23:04:43+00:00,248.5956857578003,259.067050104721,281.253686928903,272.77955961934794,283.42534547717946,285.5318442821856,269.2200739395441,255.77519676553902,268.6740530415546,260.35549746935726,258.0095158902608,261.2204704816484,255.50761354796526,259.83811010287263,260.9396976307859,262.4490673592538,258.81909961362,238.54384909459844,235.2655489936041,240.30878259030237,249.16480510452544,256.1930660137972,254.504624699442,256.9149386616311,255.44769787448217,240.98457851318585,239.82478142723727,237.70878469617,256.07575380657823
4,1987-10-29 23:11:01+00:00,,257.30628740968353,276.4450304927343,262.20256803705456,262.0364888677527,267.91561895558567,263.8760800030458,248.92398567300012,236.57771430739322,247.8222163597465,241.9468403208292,242.1766593650548,245.4347464450786,241.0148908011076,246.03076036923179,248.65739081328678,247.01804854663442,241.61023728722145,222.84168402545467,219.66453834703455,227.59999155255173,233.5344335639022,233.29416882343264,239.60332249203879,238.27775257917116,237.46778851405554,228.45160035047232,222.4558009238126,240.2072511094766
5,1987-11-14 23:11:23+00:00,,247.7565935047584,265.24894180962656,250.450542949971,250.78978562530006,248.72134172630126,238.20141088088303,230.03581449920867,222.63259689120002,220.09757856868612,229.0032829900709,,,,,,,,,205.20964833677937,212.0005455475185,215.89249643412614,220.8157080978546,218.25169440166925,213.41920194225403,204.28140432794942,201.04530138143505,207.00360971297457,214.7373702142598
6,1988-02-18 23:12:59+00:00,252.23428837281702,250.2966097881575,252.1738942976598,246.08674104355407,245.35401094540055,237.17519865057426,239.97967259876322,239.60958577854848,246.74463209059294,240.67630117459814,242.5859596845438,233.74536394663187,230.5037052244704,230.69678612153223,231.25397949427344,229.89082724483737,228.06784165447527,213.0289723396373,220.22943249097344,226.3262928715151,226.38639282764277,225.0757051096548,225.40924775609045,229.48753665094728,219.22970112968926,219.4944803411032,213.32165496374353,203.85231329036486,215.47520518402266
7,1988-04-22 23:13:28+00:00,222.3613882821834,225.4037772725661,233.40423737452548,222.76771126699074,211.30760968696507,215.344451828148,239.79421086043803,242.45135996304234,232.05114807596968,232.050722317028,218.0530242456343,217.87675546064156,213.30247918673987,211.90485358811299,216.79953680272976,229.1407096669798,211.85964625183692,204.6171276788889,198.35808010949245,197.9429364893305,206.6481036241744,193.48255202836413,178.0324350362122,195.9561718413085,188.19073425562925,189.27942386942314,216.0576661670495,215.73076661338462,210.41089701127538
8,1988-05-08 23:13:38+00:00,218.2747508523487,221.6997768161553,228.30425307380506,221.10233231999712,223.60805600680098,221.54317626749122,236.21240218441156,235.84806912883437,222.58482209062933,222.29625893311268,225.720234989253,225.65446466635154,227.0478824554988,226.07197830621675,226.78972045275418,223.71221978080024,217.3036315362377,214.98700630378903,209.69546244118777,207.59322500305154,197.48271416534533,198.5325795913659,177.0093984228119,197.10795571968058,200.73111557184302,189.62996314122586,206.22572927245278,197.2448724657694,206.42531474080135
9,1988-06-09 23:13:51+00:00,226.1026657630238,233.0684205281269,240.51772186365756,240.9291076287058,240.06872276672686,232.51794872878335,232.5105430709559,242.82640966740493,252.34272921943938,235.4821395003971,214.7939059201124,222.5833191170852,231.38466314429925,213.8670451975464,205.9161525652422,206.2823715031144,208.74384465346205,208.6943399776102,205.3179055242449,191.934649629995,194.6113303673081,158.105055625245,202.8637611228749,201.30552249485743,200.41612441599042,209.58621092735734,202.84997327398716,195.92189377936492,211.72073429740706
10,1988-06-18 23:07:44+00:00,228.91179731011195,246.46569198139838,248.75441687469007,247.2856453482633,254.65120924649358,258.5879227470692,246.04664866804558,251.09153000385615,270.5050340362149,259.9890235901402,246.08397838215157,248.92910853022053,249.12156538894163,245.34672662191483,230.10268337183953,226.29118085863712,237.25020250680703,228.90035584964767,215.76388618580046,212.9434822083491,206.76816478886587,,217.1731628890837,226.81739172367492,229.07514813835547,231.98389732614382,218.99084466836527,205.43768691923674,221.13745532611946
