,dates,mex0631-0000,mex0631-0001,mex0631-0002,mex0631-0003,mex0631-0004,mex0631-0005,mex0631-0006,mex0631-0007,mex0631-0008,mex0631-0009,mex0631-0010,mex0631-0011,mex0631-0012,mex0631-0013,mex0631-0014,mex0631-0015,mex0631-0016,mex0631-0017,mex0631-0018,mex0631-0019,mex0631-0020,mex0631-0021,mex0631-0022,mex0631-0023,mex0631-0024,mex0631-0025,mex0631-0026,mex0631-0027,mex0631-0028,mex0631-0029,mex0631-0030,mex0631-0031,mex0631-0032,mex0631-0033,mex0631-0034,mex0631-0035
0,1984-03-23 17:50:13+00:00,186.59890687765616,211.0966671786601,232.22974134415574,238.90728548530532,246.51665845459596,234.7134025073649,240.26544693367995,240.41709748473355,236.58784190021146,222.53719969215734,228.16433996232558,228.86165124236084,232.45241625829638,231.829048711632,236.85558902935867,244.64331802774672,254.3243573985295,246.69873090238735,235.14179980018883,234.62838185586827,228.83365688984847,232.23160296658946,233.02411461272524,216.87338761914293,211.81090880486116,218.93758373802967,224.04126623030203,227.11147772931216,226.86122050677722,214.91092821965697,206.36187730343437,190.55184165207083,170.80779580166126,177.75811460736085,171.7529886048873,169.12277969997464
1,1984-05-06 17:49:52+00:00,182.18868613723382,213.69756069409829,221.89104663373558,224.71121503266153,233.11902740684224,230.4089887943711,221.73859052083327,220.10772962220037,216.51294397311437,213.98046083960867,216.76748503797987,220.3806211361792,217.86409225785334,218.18675426075933,222.73516675455042,231.39720719365204,236.8735842841672,233.7071047594454,221.5139806075807,216.5510869086791,219.7396354565728,217.7185373440009,212.46803316480054,208.27894236547007,205.44714139852903,208.4334833462125,206.75072072482928,209.50751526726665,211.33868382251248,206.14776429065247,192.5130024672666,177.51221001513096,170.71892460711658,161.17948191161966,155.9480062118202,162.28084185316823
2,1984-06-07 17:51:07+00:00,,,253.04812052286204,260.0676549275391,252.94190307671514,254.57962574418778,254.92123205157193,237.23787347946836,229.0727561195219,237.132128261409,250.16631157841604,246.2179673755741,234.75531763556708,241.24474345971194,240.76321973027825,252.89705574724255,246.89565883534056,244.43314582140374,245.49473016535458,240.74438406481448,240.23308743059255,242.0358205194574,234.77422727808556,224.56289890125504,233.17879182038044,235.1424848383532,238.65420296475455,236.79869868536755,237.8833330263586,229.0722261536648,229.32419217093081,212.92843958811838,200.72982533447453,197.1831323427501,189.01205572811585,183.3368360046851
3,1984-06-23 17:50:58+00:00,180.2063577127472,223.7859358863639,235.0174999375326,236.1080546448391,237.7975000235159,249.51369819462172,258.9256101843244,236.01716853590375,229.90928794895518,240.1478869870757,243.4986995609783,232.69843882577592,241.052647450997,237.39521921571344,239.8128798675956,245.46482505713394,248.6458094045299,250.9865678140316,243.95025630720286,242.07862269824815,241.39116071489025,242.5180922881797,236.8328304383809,232.74741784557384,232.66736914572118,236.36196344808647,236.3753787567468,242.13316561637646,244.7705676909388,239.5159028266736,232.89658362836784,213.32976521968018,198.86415762829608,196.35113962136046,186.894304905022,182.35960497938046
4,1984-08-26 17:52:34+00:00,191.34287886992092,220.4792607870159,240.38967574732752,245.23539029280087,256.19471228561895,248.764164999518,247.97690066396908,246.62980868569983,245.19166668439797,246.2587590854818,240.55697996268157,228.95918954437633,224.8361790768141,222.48147700256126,226.68658096587825,240.72549064802396,252.48633589296034,265.5822168944345,255.40652616285527,250.82223455421888,245.60635494684226,246.71821631667112,240.3021954709575,222.8207768110654,212.55350468258936,217.32057364442693,218.03506516982762,216.45597632278594,211.43110653027642,204.93874955659135,198.32692546650088,191.70966568375317,199.39084761363208,205.90964485103981,,
5,1984-10-13 17:52:38+00:00,189.67451174604648,237.8120646738785,261.08445919161454,278.49771925517825,282.3410471223518,278.268891690946,272.7862888774534,264.3940139852669,246.4508868875419,247.74003737016136,244.7765989288043,241.15493627438758,237.40001820022505,236.35855538715757,250.3387069905933,256.42636913935115,260.21684662655764,255.05789900101425,249.57105476997853,237.11108287157415,241.95893087488525,247.37408563858034,240.24804577719175,226.8367518151574,223.43370390726727,226.43124197829817,227.52332750471248,228.57218791299374,221.07213443591277,209.0993335708785,203.90480771871879,198.24847350913217,196.12566689550104,203.84583577798165,204.82971541868764,198.7381056345444
6,1984-12-16 17:52:39+00:00,186.36564500181234,207.68465381818683,222.66971444904792,224.2914277432875,225.40294585580898,227.3075108697937,225.8341317244465,218.45058715099748,211.38741124096322,212.20840731965248,212.94005716755538,208.22408736879805,213.79199809796373,212.73434831782964,205.64692863064568,204.45602290255985,208.72980117156453,217.0978427724107,213.97350250211477,208.48969043516806,203.1233913999214,198.27946003283768,198.10677245477933,189.0608354044949,186.49398320875287,188.49333685101976,198.30590201322963,197.68729819025532,198.17763822231728,199.06755524406546,192.99661463519942,185.2776240244932,173.0943757121612,165.61050366644776,167.08886831101108,156.74471590561285
7,1985-04-23 17:53:11+00:00,202.42782116537396,221.93658698474508,240.7928577909872,250.22191324536385,258.2835269475713,266.783940694405,261.70714371973366,246.90411848693455,246.15675531385045,249.76721463033962,245.74259499592392,247.8397961571633,252.9899714300163,247.928881446888,244.6502957355245,249.73058531453415,260.32689208676635,256.65358223818896,251.98898427339793,248.46831560786762,246.44433397828357,249.42080295324953,244.67988706452383,243.25723358303952,238.69331295779344,237.7199963387523,237.0352914594109,237.04062812115504,242.45347555724663,237.8363061249745,231.4956832795981,219.0472730774365,212.49623543633652,202.4371389431106,195.02359778125245,198.93071442410084
8,1985-08-13 17:52:13+00:00,,321.26208491113545,319.3200784167869,320.62707619604134,324.8854602703488,,,,,,,,,,,,,,,235.23079693638124,238.14625017631732,243.26541508069474,235.36846558466118,235.14741690691122,235.1636493592901,230.91878747943508,232.49093443027135,229.1628547692459,237.93268313410744,237.06967990434225,229.9854326674308,210.31366535240588,210.52229057852526,214.5102946375332,221.69632770301376,219.8390329857632
9,1985-09-14 17:51:50+00:00,,311.9031628642355,306.02779333649596,301.6627087036605,297.3034588772396,292.4043965066688,277.0415519978211,271.71390577371307,262.18976190556435,266.1171347945785,262.78646201933987,257.55003087499733,247.80306851024997,242.52117843687304,245.68169610056617,245.91369845411575,246.88265936798885,242.79113432468358,230.66248455244036,235.112997657842,238.46518261064438,243.8557755820902,242.03061843407437,232.72495690536377,234.09054380070995,236.29328863611946,237.73118172322754,243.8793203972642,240.95929657198488,230.67723890422107,226.77953166148058,219.39001971838067,212.2251887149785,216.17889448228289,224.0320647908989,220.24501359223294
