,dates,mex0181-0000,mex0181-0001,mex0181-0002,mex0181-0003,mex0181-0004,mex0181-0005,mex0181-0006,mex0181-0007,mex0181-0008,mex0181-0009,mex0181-0010,mex0181-0011,mex0181-0012,mex0181-0013,mex0181-0014,mex0181-0015,mex0181-0016,mex0181-0017,mex0181-0018,mex0181-0019,mex0181-0020,mex0181-0021,mex0181-0022,mex0181-0023,mex0181-0024,mex0181-0025,mex0181-0026,mex0181-0027,mex0181-0028,mex0181-0029,mex0181-0030,mex0181-0031,mex0181-0032,mex0181-0033,mex0181-0034,mex0181-0035,mex0181-0036,mex0181-0037,mex0181-0038,mex0181-0039,mex0181-0040,mex0181-0041,mex0181-0042,mex0181-0043,mex0181-0044,mex0181-0045,mex0181-0046,mex0181-0047,mex0181-0048,mex0181-0049,mex0181-0050,mex0181-0051,mex0181-0052,mex0181-0053,mex0181-0054,mex0181-0055,mex0181-0056,mex0181-0057,mex0181-0058
0,1986-04-06 16:38:23+00:00,177.91277682216818,174.48784928285139,183.3470068622197,182.41406973809103,182.87090482441346,202.6842209595011,234.5570391198953,299.0226593043486,353.8234071620779,371.75628365788367,376.3362090954872,380.73297185199215,400.46759764774663,,,,,,,317.6870055958287,324.15877208882506,333.4069837578271,329.7748786707793,337.62941384718766,330.8398956824081,330.2099778612379,330.6838999280108,326.50499907096423,314.5173546527318,318.8144732746385,311.13851732410154,,,,,,,,,,,,,387.5388686614238,388.66830491318854,391.97882748686493,399.7898759557264,251.4731293766092,265.1360582133953,233.37327161531465,194.18968983346957,,396.88993836883066,349.51112923000295,149.80784427589026,226.17952388977847,269.4648913502716,240.10069308792,
1,1986-04-22 16:37:37+00:00,169.089172016386,169.80959524786803,181.61109234947926,179.99499887925123,182.174065240398,198.68091468632926,235.3006381107957,286.5917733173911,345.4927515247868,365.41741360316297,373.8286001273181,385.8842490135664,394.9877950019581,401.99090721885045,,,,,,330.52837668171435,335.46149722889777,345.25371576808413,344.3689442983148,349.6453133198623,346.3806579648775,338.95811572711284,341.9890936107658,340.5019772877246,325.17573574014045,330.22381817685977,325.8813827268836,,,,,,,,,,,,,386.36455170497374,384.5387433287688,389.49505508547,399.06328229071676,263.4502971832904,274.62370198978584,243.21249250012877,199.6008434265978,,390.43438732317014,349.0958522662882,135.29747527690535,207.81602544976312,257.5111790839733,238.53529907505228,
2,1987-09-16 16:39:39+00:00,172.9878651186565,166.05412871553932,179.39037471326634,186.2395287853633,194.56527860332258,210.33767139973955,239.33146179910173,308.4320765632095,351.10276733523085,377.1859869529492,381.300878576246,374.6136185307965,396.1861252475973,403.6318642850631,,,,,,321.2339635662404,338.8545990940358,348.9985821241457,341.67266298353405,348.22577528296546,348.15036459972964,336.91985253954795,,,,353.22753902249707,343.51112731117513,,,301.14854998184035,299.7683913772434,297.9782443632284,298.0256068444756,303.97766554030136,,,,286.28450700615645,,289.63237519220917,284.2366545583265,285.49604756488606,298.97706285938057,297.46030172473473,298.36703303478464,298.43609503200605,295.14399835841215,301.04843384809715,,,,,234.49272651109752,237.74199906291275,
3,1990-01-27 16:34:27+00:00,190.63016072723536,192.52000196549287,213.7502063952682,225.00886801310756,225.26228637084873,228.76178770175636,242.83919201380345,285.2550177802486,330.74812925871134,352.45844092142005,349.7394069355374,348.74029699470105,360.2987192617563,361.95541655360745,377.54969016998047,365.08246527386984,372.190682346585,383.2726375086964,387.54690910870465,,,,,385.53180980122875,367.8723916159228,363.5492794066673,341.9442082878753,336.73136977858064,326.7640569841669,315.3646462881872,296.56536881102176,289.2740255846436,281.44765541792776,282.5245706461127,265.3911088551203,268.6746182071233,268.21539509937486,262.0792034511925,259.1370410190386,250.3700071137464,244.02410589279876,245.19081394070466,238.46305074996314,230.08870314869262,230.99147312829803,225.80810514952586,243.68084975077494,250.90738616710365,249.59656092864603,260.83674455304924,283.9358807924661,314.10069568627443,,,,332.48192468530215,338.2778789339313,332.1315886687102,290.64038082136767
4,1990-02-28 16:33:25+00:00,202.7913596592015,203.20557624827214,224.8485119136816,222.0126188778692,234.17169051285248,246.00148462459214,266.21859070256414,317.5409884450631,352.481574437695,363.1283507997362,365.576780925412,351.63588594113037,340.8255714781606,362.55323659131875,378.53257033546737,377.629693511136,391.53842215056227,,,309.5904017194963,318.0338323820771,323.4709664833617,323.52568714198446,,401.7930744285627,383.96199882557784,373.6563996412011,364.208415536292,356.0849276837605,336.33528844605553,322.7198441896384,310.3681480166525,292.4206780309514,295.71614067574484,284.12500338088427,287.1591944675887,283.2972477029251,263.77720518915595,265.65798573705933,271.2224950316086,264.37669812833695,257.788474527929,254.35308049078338,251.90491598823468,248.81208660233017,234.21281344318905,246.90347863865964,262.8525211639462,267.67036729100784,294.5811488688858,343.3435576120877,359.4841131087652,342.88216739567054,298.15984169384114,,382.61735946063834,375.1634848558757,340.72463365680005,301.7413779201594
5,1990-03-16 16:33:16+00:00,197.5070801165605,205.582469167467,223.84068797577623,222.82704959229832,222.0543967080871,236.07144412904123,254.79413830649844,301.66418113674933,350.42223618173443,367.26394504301226,363.70187965005215,364.2543168243855,369.9186988988461,359.7363724536805,359.5286566995302,367.4361851864704,369.34838273680117,387.3775863970317,,,,293.4798299040485,295.9558754006069,,383.9108082300143,359.1903808692852,351.04987329960267,343.89292819910133,331.43475569405456,319.5146218116217,313.7502792030093,301.9196351488625,294.99361106163326,289.0591771864429,276.5305682435726,271.62201346941964,271.5879755804032,248.6853906883564,250.78767337420598,256.9891312953253,252.21476557956805,246.63170259377057,240.04726032053705,221.06275318056214,235.62834444220655,237.315156871988,242.997764281625,261.0270765010745,276.8319989204465,301.35020193527686,342.77220101974757,350.7041750698303,342.6211103344175,300.0362710052831,,398.9067950276356,372.4389867732693,341.0533946906404,306.75819901616944
6,1990-05-03 16:32:29+00:00,186.8891682908721,201.15362620179053,214.91409982835702,213.0580640989168,224.6299644156025,233.55392554499633,240.9974207532857,285.95073091566496,335.521465160131,360.795509625548,363.2241722258834,366.91939704390546,362.6367251812135,364.79716845943614,368.63649570583783,373.4764004563126,388.3687210073755,393.6726779033043,,,291.3510250109394,299.7735396186724,305.2421691044599,399.05162575644977,385.498679633862,373.86754129489816,358.8721441199653,346.4031883338259,334.3008529081298,321.7583413385831,309.6132268533743,300.5007738155424,294.45033401618576,287.41809238745316,277.0012689759058,266.07867142175775,252.89778408855832,252.2918593290997,247.78882293022227,243.88926533194336,239.6372856565988,237.72600184974718,230.44394520033393,227.8690281825942,225.7818144492753,228.35407173629233,240.09526359233638,267.0203822482079,294.2973986219453,320.88925911717075,357.623100332719,325.8817176949792,305.9289644702247,280.5985003791441,332.97162695112917,370.0147474366745,363.674877346065,342.93992010280084,300.25094917766484
7,1993-01-03 16:34:15+00:00,181.32493684862953,196.45202980742414,211.2466676896212,205.2506433271448,194.93621667080532,214.80368705671788,232.71113792983704,264.7857318245424,322.1646593441768,350.6359887242757,364.44882961290483,367.0700061509779,375.8435441131178,381.00338884642366,372.81227669379194,379.9465815500608,384.63030272181845,380.29521184213553,380.733723845024,382.96857459084487,375.35101883034645,377.88334446560344,374.8933087357843,371.30857958020846,361.52223637872356,349.8077326695402,336.47270027895433,330.0721794144207,329.14806936383354,325.2952284518853,321.4954768906746,313.20803106657,306.7504679240424,299.9042265990901,295.9811023360358,295.7878239746488,298.58895419463175,291.1067910804882,279.3074723709264,274.2141095529558,274.3482346817493,269.4694303169784,267.4111616637079,265.4834338156961,268.3991743334771,269.99919969736015,272.21919007644163,280.25166583455757,284.07739318430345,287.8104490028937,303.26114692486817,331.95538037496624,358.7392866076704,371.0104573392871,392.10229744133767,389.12167565632245,1.1993065311798428,,238.70149368702093
8,1993-01-19 16:34:27+00:00,187.33400077158336,202.17694525227955,206.50471778939777,205.68432095446374,203.4719963546509,212.18194734167687,233.5533000619702,281.11264943092823,324.35005074899817,341.1814305650171,360.5631671848701,363.9232504075222,365.7514912036398,375.2781815304643,379.9076511422316,363.911435705804,367.4026100926084,368.5320605760088,371.68311979757766,359.56295855477225,369.3747281797643,368.73412789163035,369.64643300536943,353.20719013791455,342.92279875455154,343.7273555020467,337.20951175060554,328.6372144353147,321.3519674750844,325.02486087450717,325.3457755044836,318.18215041922036,308.73694114661174,304.0190164117359,291.1442271651678,290.44296815046766,291.3600587676315,292.1536043313164,287.1508152891812,273.64550576879924,275.29172450109405,268.9870752428699,269.42842969484724,270.28643612547364,272.4445477057905,270.39485274847937,278.81364210392996,283.6073189501237,287.1904859326555,294.94823323915597,318.49075936643675,347.33554026715854,368.05728253359246,370.3351915591284,393.5281666264983,390.81200202656083,15.539200554916583,,233.93692539504488
9,1993-02-04 16:34:14+00:00,189.46040067999343,198.27154193198254,213.73798328485964,222.0193041428521,222.96035410177615,229.0328237813052,247.0096290020397,286.0253613989685,325.3441575401181,354.0820846623472,361.80788998226166,370.4019003613655,383.28249740857956,387.6836536946706,394.4473255832549,396.0387261604395,,392.05517616889546,388.8450358095428,385.28573559635765,379.9241329696622,383.35962098786933,380.9743117916889,377.9195880109792,369.51179282984464,360.5579072554919,355.0761877340926,347.32763136042456,345.2612625221481,343.23263105528963,333.76654520414155,322.0737910549053,312.02727048746107,306.6869102219415,292.69517831803046,296.1190928901235,301.99179411737003,298.99192616565875,297.4847261516562,289.04854420521406,289.7856221469619,286.9575492075652,280.67796957571306,281.0249152411686,278.18495816919756,278.68804721861824,285.6910701666391,296.97393549768776,299.6720209508885,313.29220148714177,342.3078364337448,371.2629287648344,383.94501307720634,389.1452764932433,390.1777943415307,381.8320806880134,30.70627143326256,195.92527852849767,252.68111180110316
