,dates,per0044-0000,per0044-0001,per0044-0002,per0044-0003,per0044-0004,per0044-0005,per0044-0006,per0044-0007,per0044-0008,per0044-0009
0,1985-03-27 15:04:27+00:00,,,,,315.57276788559346,303.6891027727005,302.34409492855605,303.87465701312436,294.2093288082066,285.28750467459776
1,1985-10-05 15:03:08+00:00,287.6169605749223,275.7414952388219,268.98395760316305,271.9611875022076,272.4614796817857,278.7858647740825,281.0987781392599,284.18149904677944,,
2,1985-12-08 15:02:09+00:00,267.47716674192594,267.5627606013622,274.5487687868691,282.6646360497123,283.5041323456175,274.3223418127856,289.4267605311578,299.12256445395025,286.59731217715535,283.47157392182334
3,1986-05-17 14:58:41+00:00,317.6700432658988,305.6790689180111,296.8292703683665,307.4384872547991,300.27462648217033,300.31511737729477,295.47225268828737,291.15787240870134,288.885898564435,292.370807620047
4,1986-12-11 14:52:44+00:00,301.7760057523369,293.7129126514228,291.7766366604267,301.46065808706436,291.45001136061603,287.46994583873436,287.91760518746247,290.6000706734563,287.1159844685051,
5,1989-12-19 14:57:25+00:00,269.8614954907788,269.9039532396945,268.05218018747377,277.1524697605335,278.1679267782292,269.6665474629647,272.95128113837336,272.58846252806313,275.1672474930604,270.5955826952185
6,1990-01-20 14:56:25+00:00,286.8270147412767,271.3344346856287,270.30841811402365,280.7169721527456,283.8976589757523,279.23657318899296,277.76789029743236,276.35433767594895,281.5571071495192,276.3396152070286
7,1990-02-21 14:55:23+00:00,294.1323614705118,288.91191051186786,286.67278890351326,293.9779640502828,284.77132931975615,278.87074224456927,275.1228262972894,273.86793394871097,277.4920720007827,271.21756081058925
8,1991-03-12 14:55:24+00:00,296.96825769829184,276.4605330578513,279.0841385584704,285.4100724129161,277.6032512404296,271.81548571027446,276.5248103306406,273.83965547507023,,
9,1991-04-13 14:55:59+00:00,316.9599915846119,300.8028474875913,301.77154309103463,298.9228738340856,290.99449055971627,277.8439787290469,278.42740894971354,281.2908534988008,272.0033859650086,266.82157940147226
10,1991-05-31 14:56:45+00:00,284.44668740933287,267.49301780310856,262.9955869226184,274.22568901589574,266.92187712744015,269.5397610820916,268.2286660176859,265.69977051237487,261.7865692301322,261.62700335455554
11,1993-05-20 14:56:34+00:00,264.34085465424283,255.68276933990242,248.62456795550057,255.96951279159376,249.3635719473389,237.48711934586657,236.18336929511864,240.73036535155157,242.21531436931812,228.0223321902346
12,1993-10-11 14:56:18+00:00,287.9849112401368,269.1140528103078,265.09347077558414,270.84766050139234,260.6426358052489,255.7259345661785,251.92917563905146,252.88456261596693,251.62713463129563,251.21451927937753
13,1993-12-30 14:55:42+00:00,276.4963566057096,266.1365571817688,268.1507406429869,269.9169308208004,267.7246503794541,255.43311613375928,251.41300219072136,255.00896372231398,256.99884449962343,252.23443512570404
14,1994-06-08 14:53:09+00:00,302.9361988202757,291.6217426310402,284.7450035049938,289.1950079800983,279.79186290586705,264.1088948543052,256.184132438354,257.78447022044725,255.17352206168817,248.1749455094702
15,1994-07-10 14:52:21+00:00,264.7155755094148,260.90216016736065,252.20469921821592,260.5276960843862,258.6938800252935,246.63941983602845,245.7091294054191,250.0865929330075,245.1527570266312,241.798681325093
16,1995-01-02 14:47:07+00:00,285.153961329946,258.5596379290286,253.00758921850945,255.99959340499237,249.4383886712406,246.94512619178204,254.64328188038445,252.69349980081745,254.44992273195226,246.13353288667832
