dates,sar0566-0000,sar0566-0001,sar0566-0002,sar0566-0003,sar0566-0004,sar0566-0005,sar0566-0006,sar0566-0007,satname
1984-05-06 09:33:27+00:00,191.33,201.14,202.61,189.26,204.55,207.21,199.78,195.65,L5
1984-06-07 09:34:18+00:00,191.33,201.14,201.69,177.45,200.70,205.24,196.01,194.78,L5
1984-08-26 09:36:09+00:00,191.33,201.14,201.69,181.70,202.87,208.57,197.36,187.77,L5
1984-09-11 09:36:14+00:00,196.80,207.99,205.39,184.16,203.95,208.91,198.17,190.30,L5
1985-05-25 09:36:15+00:00,192.71,202.03,196.90,185.20,197.91,202.94,194.09,190.41,L5
1985-07-12 09:36:05+00:00,192.45,204.63,201.01,186.83,200.65,203.68,194.82,192.06,L5
1985-07-28 09:35:58+00:00,196.50,207.57,204.60,191.59,203.47,206.56,198.55,194.64,L5
1985-08-13 09:35:48+00:00,195.44,207.86,205.38,190.75,203.45,205.69,198.52,194.52,L5
1985-08-29 09:35:38+00:00,196.74,209.01,206.37,192.99,205.47,207.87,199.49,195.80,L5
1985-12-03 09:34:19+00:00,198.88,209.16,208.61,196.72,207.36,209.90,201.86,198.59,L5
1986-05-12 09:30:53+00:00,198.91,203.82,205.77,198.84,206.39,211.57,204.78,199.35,L5
1986-05-28 09:30:26+00:00,196.84,203.65,204.18,195.86,205.38,209.87,202.69,193.58,L5
1986-07-15 09:28:53+00:00,193.54,204.09,202.20,191.27,210.21,209.02,202.04,191.67,L5
1986-09-17 09:26:37+00:00,194.05,205.93,205.60,193.37,210.63,210.10,203.81,192.68,L5
1986-12-22 09:25:09+00:00,195.07,209.62,212.39,193.95,214.57,214.97,206.58,197.24,L5
1987-01-23 09:26:04+00:00,194.25,205.75,208.15,193.10,208.25,213.56,204.25,196.40,L5
1987-03-28 09:28:28+00:00,192.89,202.74,202.84,189.25,206.65,211.51,198.83,197.06,L5
1987-04-29 09:29:30+00:00,191.92,201.98,202.11,189.30,206.38,210.36,199.33,195.95,L5
1987-05-15 09:29:57+00:00,194.03,203.53,203.53,190.82,206.91,210.36,199.33,195.95,L5
1987-06-16 09:30:43+00:00,193.68,203.53,203.65,190.55,207.45,210.46,200.71,196.75,L5
1987-07-02 09:31:03+00:00,192.95,203.57,203.46,190.22,206.70,207.74,199.95,195.89,L5
1987-07-18 09:31:20+00:00,193.85,203.52,203.53,190.26,206.32,207.28,201.29,196.31,L5
1987-08-19 09:32:18+00:00,194.55,204.07,204.15,191.56,207.45,208.12,202.48,196.90,L5
1987-09-04 09:32:43+00:00,193.61,203.69,203.88,191.25,206.69,207.75,201.77,195.99,L5
1987-09-20 09:33:05+00:00,194.38,204.44,204.41,192.13,207.19,208.24,202.10,196.47,L5
