dates,nzd0416-0000,nzd0416-0001,nzd0416-0002,nzd0416-0003,nzd0416-0004,nzd0416-0005,nzd0416-0006,nzd0416-0007,nzd0416-0008,satname
1999-08-26 22:06:44+00:00,297.49,287.98,,,,,,,259.43,L7
1999-09-04 22:00:33+00:00,305.30,293.94,,,,,,,273.62,L7
1999-09-27 22:06:48+00:00,305.30,316.79,358.84,357.47,355.27,354.50,352.42,351.28,300.85,L7
1999-10-13 22:06:48+00:00,308.42,318.49,355.21,356.03,349.42,348.29,343.85,343.98,312.99,L7
1999-10-22 22:00:28+00:00,308.42,318.49,355.21,368.74,361.73,360.07,354.22,352.68,329.51,L7
1999-11-30 22:06:35+00:00,319.55,321.72,352.53,365.14,359.61,357.78,353.47,352.81,334.27,L7
1999-12-09 22:00:33+00:00,330.55,328.91,356.43,365.86,361.07,359.31,355.41,354.69,338.42,L7
1999-12-16 22:06:45+00:00,334.56,331.05,355.38,364.64,360.52,357.94,355.31,354.00,341.14,L7
1999-12-25 22:00:28+00:00,338.44,333.22,355.61,364.28,360.07,357.17,355.02,354.57,343.09,L7
2000-01-26 22:00:26+00:00,338.98,334.60,355.36,362.76,359.03,356.60,354.91,354.47,344.98,L7
2000-02-11 22:00:21+00:00,340.31,337.04,356.16,363.08,358.73,356.86,354.88,354.65,346.74,L7
2000-02-27 22:00:16+00:00,344.52,344.37,356.89,363.38,359.09,357.48,354.55,354.44,356.13,L7
2000-03-30 22:00:09+00:00,344.53,350.50,356.95,363.68,359.92,358.28,355.60,355.56,363.09,L7
2000-04-15 21:59:55+00:00,348.27,358.07,357.62,364.69,361.73,360.08,357.85,357.65,364.61,L7
2000-05-01 21:59:54+00:00,342.75,351.80,357.62,361.00,358.66,357.13,355.72,356.10,360.73,L7
2000-05-08 22:05:56+00:00,340.63,349.00,347.85,352.72,350.46,350.44,348.86,349.71,353.21,L7
2000-05-24 22:05:46+00:00,338.46,344.55,339.84,345.91,343.56,345.24,343.47,343.89,347.34,L7
2000-06-18 21:59:27+00:00,325.76,338.04,323.00,330.44,327.39,332.89,330.35,331.13,332.60,L7
2000-07-11 22:05:17+00:00,318.16,332.29,309.47,318.98,314.72,325.87,321.78,321.54,322.45,L7
2000-07-27 22:05:00+00:00,312.35,326.77,296.37,308.92,304.17,322.06,313.70,311.85,312.32,L7
2000-08-05 21:58:44+00:00,313.75,327.04,293.79,307.34,302.53,319.32,311.88,310.69,310.75,L7
2000-08-12 22:04:53+00:00,308.91,320.81,281.00,296.15,292.19,309.45,303.60,301.04,299.78,L7
2000-09-06 21:58:22+00:00,307.46,316.05,270.78,287.41,283.43,301.80,297.48,294.76,292.18,L7
2000-10-08 21:58:00+00:00,306.82,314.32,269.39,286.53,281.89,300.25,296.19,293.60,292.42,L7
2000-10-15 22:03:56+00:00,312.40,307.82,276.95,291.76,288.91,305.32,301.41,298.80,298.61,L7
2000-11-09 21:57:57+00:00,323.99,307.73,289.17,301.87,298.35,314.57,309.09,306.56,309.74,L7
2000-11-25 21:57:58+00:00,332.38,309.26,300.83,311.44,307.79,322.56,315.36,312.96,317.76,L7
2000-12-18 22:04:13+00:00,341.21,316.22,311.75,320.75,317.90,331.88,323.35,320.88,327.35,L7
2001-04-18 21:57:44+00:00,370.07,314.43,340.62,366.03,362.90,342.86,341.03,341.24,353.47,L7
2001-05-20 21:57:28+00:00,341.54,305.20,306.79,327.11,325.44,319.14,317.85,314.22,318.22,L7
2001-06-05 21:57:16+00:00,324.64,305.20,274.70,289.17,284.12,304.75,296.87,291.18,289.01,L7
2001-06-12 22:03:24+00:00,321.23,304.82,273.22,287.62,281.53,304.40,295.93,292.80,289.76,L7
2001-07-07 21:57:00+00:00,303.46,284.78,253.47,266.46,257.35,285.61,280.59,276.99,271.02,L7
