,dates,mex0556-0000,mex0556-0001,mex0556-0002,mex0556-0003,mex0556-0004,mex0556-0005,mex0556-0006,mex0556-0007,mex0556-0008
0,1984-05-08 17:38:22+00:00,161.5821782871925,176.0392102749942,148.36120111687652,151.52791829044645,145.80432142740878,149.67109118804484,160.51341179470487,160.9815549730254,164.80586427444473
1,1984-10-22 17:47:12+00:00,176.24097405269438,174.1851222305971,156.4277049648548,165.5495631563485,159.89368761358398,159.7389208234443,150.6528830941115,156.83100426819294,166.76064189249254
2,1984-12-18 17:41:06+00:00,148.43668792449913,160.98546813200133,133.56229354908947,139.7520219287839,127.16384304651305,132.9047120819736,135.206467618513,151.16620431155383,146.5400820446764
3,1985-01-03 17:41:15+00:00,145.62979856446816,150.7426955695659,121.02559882105348,142.30415127603,138.21285733155983,141.36062436127628,140.56704808150855,159.6494706846163,134.34327123073032
4,1985-08-15 17:40:38+00:00,173.09746215659544,174.9607969581126,161.3409757637291,165.02823889042156,167.1587525682318,175.4875134890825,172.65830448604032,179.3953271401242,181.3015116094449
5,1985-10-18 17:39:54+00:00,184.70284587781182,186.6099648774354,171.4935080585668,165.34963894344455,161.27775164564773,168.52583313435602,165.51011659672082,174.42930365454455,179.71724666490942
6,1985-11-03 17:39:41+00:00,176.3509382265201,177.4580814854051,160.93580981236036,170.38578315549847,156.7721059403044,163.15853757214387,158.72475234155337,168.52778960940586,174.71324074391146
7,1985-11-19 17:39:26+00:00,163.40896603236718,161.43305203293679,153.31360459131986,158.31048108142318,152.3304739425674,154.91431728001078,159.67756061972048,162.74767120415174,166.98650002974102
8,1986-01-22 17:38:12+00:00,146.66530655823507,159.18234486074914,134.73778558835116,143.64278063072868,134.58494968684994,139.9944163724003,130.94693715636706,152.1389664925295,151.65756417339847
9,1986-02-23 17:37:28+00:00,162.33587783864388,167.22822555577739,153.6700648088931,168.02421938082534,158.28435911504556,157.98472803799888,161.78602892398249,172.54884098253035,168.99180856888063
10,1986-04-03 17:42:51+00:00,144.82761836316226,160.72162883018075,146.72706580930554,148.9466641796061,148.14202953871504,143.25261912643919,139.71458105737554,148.8801734299663,159.33485860936926
11,1986-04-19 17:42:29+00:00,154.05437498965708,176.04248996437633,158.410040546659,161.72389297030284,160.0701159008566,151.20215465398053,151.53906564174943,159.91945013811798,175.7715238237168
12,1986-04-28 17:36:05+00:00,156.13064401140056,176.11621391609566,155.27801037089375,158.2243370060297,164.72685391046716,147.33634616899542,152.8768115581889,168.10584451679574,173.8217108311396
13,1986-05-05 17:42:06+00:00,158.18101476895578,174.64727561359547,149.48272697791487,150.88944853905585,154.59939696972833,143.5448511816642,149.15859948303117,151.3592400313282,167.4132352359408
14,1986-09-10 17:37:51+00:00,183.57250212094303,185.3532306360644,172.4888687090596,179.97412781281318,173.4866232394814,172.27703756348933,169.86847942621702,174.76463496580004,181.78136737195607
15,1986-11-29 17:35:30+00:00,157.63489966436057,166.08993568844414,142.23471275646193,158.54983737052538,154.82381458282512,140.71066294283156,151.304122836379,157.53420543362742,153.98519304604184
16,1987-02-10 17:31:36+00:00,162.32650789808463,186.23849193600586,134.9154295322177,142.1109680843351,134.73040861187746,151.1667579800682,158.7580070227595,161.4507733925589,147.3597318715315
17,1987-02-17 17:38:03+00:00,166.560459805672,172.15660733947936,154.67195272925503,161.03549566252235,151.02563089922086,164.10900694288017,154.12715634744592,170.4273131524594,158.3483734629838
18,1987-04-22 17:40:20+00:00,170.9187427757318,165.6953970658737,151.2259764611512,153.79708894415748,152.13726457376177,158.09827375033652,145.905603209855,149.05573811915272,162.69156020974094
19,1987-05-01 17:34:25+00:00,179.44762799290763,179.3491003544451,168.64043952013108,167.25382798138307,161.84174806427254,170.5343318136629,164.3009661998735,166.79270367077834,171.95581597385043
20,1987-07-20 17:36:15+00:00,178.5746940413055,184.9410295750927,166.14709948833817,165.57546801171657,155.32052890593053,162.83608889455422,163.36934112008504,169.88881398413835,174.8731774944162
21,1987-08-05 17:36:44+00:00,167.45114237250448,167.31965247799715,149.2904363492046,152.06645910781523,148.6125562203391,153.26574531392555,157.5651292711219,159.80030592432777,163.06654468360207
22,1987-08-28 17:43:35+00:00,178.37464894776565,188.6173483046691,171.93765241401204,176.99820506235827,171.30515201716895,173.024823644455,174.36519239453648,180.06164145238367,181.14959444177728
