,dates,jap0221-0000,jap0221-0001,jap0221-0002,jap0221-0003,jap0221-0004,jap0221-0005,jap0221-0006,jap0221-0007,jap0221-0008,jap0221-0009,jap0221-0010,jap0221-0011,jap0221-0012,jap0221-0013,jap0221-0014,jap0221-0015,jap0221-0016,jap0221-0017,jap0221-0018,jap0221-0019,jap0221-0020,jap0221-0021,jap0221-0022,jap0221-0023,jap0221-0024,jap0221-0025,jap0221-0026,jap0221-0027,jap0221-0028,jap0221-0029,jap0221-0030,jap0221-0031,jap0221-0032,jap0221-0033
0,1984-07-06 00:50:57+00:00,88.12508765515187,69.54067220381062,63.838293093365756,70.50134539691012,85.0825663753581,80.35610113311547,83.65633295707914,93.74243433622911,115.26409694170822,117.47405632321048,116.33769882136912,114.35376223635569,109.57653902496159,107.58294956933854,96.4078320122369,93.11851235705406,77.50555795451871,91.83526389986922,,69.61084769440667,,,,140.9259046772536,,,182.03427111375356,180.81193392901898,168.9011935387936,156.4916051792173,157.55749157840867,143.7502382204462,144.19296342902376,130.81796265715826
1,1984-10-26 00:52:25+00:00,,70.34468487987944,72.58474465855943,83.4652312833873,96.1485068307044,94.05191576869785,95.33478206374922,126.240023422052,137.63015685848163,119.68752852257873,111.43820261771134,117.4445966393835,118.04494975423326,119.57486513792115,107.5503927416747,94.160643605519,106.91145628232856,109.24687800897918,122.6664752137585,78.59514104619112,,,171.8449470507522,175.51754261576474,190.5901659818249,171.61303566649482,178.15928448140525,185.88603220782775,173.88105780402552,168.00248237000332,169.46706825655096,158.97515965481648,150.13707186866466,137.9763648583586
2,1984-11-27 00:52:18+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.7793957155449,163.3960190222899,156.54422684652664,140.9877194281748
3,1984-12-13 00:52:28+00:00,,84.43567980426695,80.3110635404223,96.85177818320095,104.30238094943215,115.41168744316323,125.96641391369968,142.9870857607239,138.89937132727832,139.58899282366357,129.78568964175417,125.80597918489003,125.50768043983145,126.55518578394494,109.81944526434246,101.53883437933774,115.03617946677065,115.55876521025961,126.96923649566592,143.86657200295267,152.86872973634487,169.18467090883934,184.6234887163707,187.22419213065726,200.50314945907903,183.77962056291608,184.17205840948225,180.0315927478139,181.30689714305245,167.0083666678609,163.09141305433513,158.05019774964066,149.37498609084673,139.29652729836263
4,1985-01-14 00:52:44+00:00,,,,,,,,,,,,,150.04865322747386,,,,,,,,,,,,226.8195192191649,211.74436570626824,205.6376601665836,199.43537567343407,193.48902544862173,186.72262247976846,178.14326755178217,177.28162748639505,169.00283877625418,161.46668776933294
5,1985-02-15 00:52:50+00:00,93.50153662163196,84.9819201801367,80.6250596363111,96.27296347426203,115.39940279020193,101.66047904486385,102.20425973684411,131.91442603611347,136.28437857330917,132.53740674238898,127.89099745996536,127.66029079060691,129.1016415982765,123.21804266510237,117.46878828821804,99.90893677679124,104.23701644881467,101.04723033102627,125.26719019682953,,,176.36585131539147,187.03199772406776,198.39831244672695,211.1599965029115,182.9073121433056,191.7967380689152,184.47513988558094,186.6476697652465,173.01465605800746,173.76064717030596,169.2704432211517,161.71428419110532,147.68509644237992
6,1985-08-26 00:51:56+00:00,85.43518816925025,80.88281568309979,89.51869255722977,103.66221065259516,115.18662047774163,132.95521914895195,148.83651161581253,142.50986589807184,129.77173193278563,116.9867424365078,103.15278390356205,106.78030211702564,112.04117134221853,116.6078153233258,94.65858687297697,81.17224196518838,70.71377234386135,96.91778166803142,,,,,186.77371253848193,,,,,167.5565372982708,162.53519895975586,158.11733847822654,158.04747102452436,148.8045870063577,146.34820510205915,136.5122965323957
7,1986-01-17 00:49:45+00:00,,,,,,,,,,,,,118.9526092817655,135.1033095251432,113.0468040602808,91.19148123230113,104.30579809698025,93.09846692097952,93.55346878224904,,173.89056430590276,183.60195206510448,200.50223798428152,,,,190.22985577805244,188.43666755024458,184.27781264089117,176.7547853215003,177.10798463975706,164.22750688600524,,
8,1986-04-23 00:47:39+00:00,106.07831695233536,105.20791307180535,110.84589843621656,125.36289033146207,138.79888013526377,146.38499577271287,157.99270090256556,170.09706124945086,164.3205164821778,148.48657763806875,135.8013214440216,135.741031545951,143.86097999033632,132.42374791221872,119.67795641285244,107.8707011071088,127.10503545127598,,,153.90844298249192,169.6837816886185,186.84499209310954,194.78503426630368,202.0344750940645,201.44745794437333,185.7519838992328,182.94842782993157,183.39881521128837,172.16668061168218,160.48983113352259,152.89542026759764,142.69796479893725,143.1246838408497,128.05705765473493
9,1986-06-10 00:46:19+00:00,84.40422907703727,82.82518346020251,89.28217420062144,102.62775661738645,112.76450582695057,129.65187260508927,144.9029002696697,149.10611850022215,143.81957630088868,143.1889526270678,129.3603611380632,128.23039535883964,123.53021740171134,116.31817492464121,100.10571649376654,79.96792326745772,87.45430351515625,80.72770695882062,73.5635201418587,,,,184.92316925474995,186.77118261937022,195.98199059118875,169.96308333826363,174.4396446150444,171.1202129198342,162.1234677605587,154.00151684897162,149.02085404574953,145.08963095585648,140.13887261702382,131.10926496029654
10,1986-06-26 00:45:48+00:00,94.07398872824417,87.21284854564722,98.94622390904873,119.75297679875625,130.03999227603697,144.50409159019077,149.88376014121792,155.6091161337141,158.06961564695132,149.5220214766317,137.8994573566097,136.64165856777487,123.04026861287956,120.42252656395215,108.23936650225438,98.54034498463761,105.2556407420833,108.93329949978214,,,160.89004691341404,175.94272405218572,188.74231771697316,193.1409652699223,188.2457621728594,173.29032963723023,175.1426202451199,181.8869230345313,170.37449932640436,159.44964063360752,160.15843775470518,153.63399895498014,144.64330232123348,136.17377606589105
11,1986-10-16 00:41:58+00:00,100.39264729828608,87.77652546021109,98.24031236617718,115.06297103712281,130.72629231128343,144.4948454392602,147.9187090467904,149.32904491483185,150.03574081821137,146.81443870485157,133.66402955583777,130.87817789979943,125.67638405748743,123.17692917275622,118.40659050725694,110.5365687224344,126.48690065275386,141.66042134969595,,166.5773860505433,179.16468753421427,177.22366429613584,190.84788903524725,207.72224876339527,214.5204089428938,183.52827547950437,180.19774386572274,188.99482984461983,174.67129174633374,172.1912669811746,164.72413575787164,161.09417500086724,154.20466182627464,148.4575897520768
12,1987-01-20 00:42:14+00:00,,,,,,,,,,,,142.93153291506366,139.9834490244477,127.87050212848864,126.960117043101,110.80772947220058,122.98696990362642,142.40627310179087,,160.2745428612189,175.29293704532432,,,,,,,,,,,163.4534986052461,161.8856188421276,154.27560846122086
13,1987-02-05 00:42:47+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.15805713940134,167.53974299662488,162.289157616547,150.5534744982355
14,1987-03-25 00:44:37+00:00,93.04501261691198,83.04434881564285,92.6560744861791,101.87124647514966,113.52698078487637,128.81358112634274,138.6052287483711,148.44076771177953,133.34672768211956,115.41200707349442,109.99898237740526,106.6603976957086,118.6374756423107,121.68785312201989,102.90785116654364,82.07224518434555,104.77953919417732,,90.20794321318117,,,,173.37203168019275,,,,160.42311910900378,163.72655386783242,162.4597247295971,152.55816176588195,152.5114626003911,139.8364742455654,135.56100076222032,128.18473122419405
15,1987-08-16 00:48:28+00:00,100.49680120166992,89.95424692367365,95.22933972512762,107.54014190831757,128.50456112940137,139.2774167426699,151.74857013941707,158.01729896583217,111.47051712674404,134.6607349040336,78.50271809254765,78.70094841692656,119.9464618707626,133.8485357862751,126.00847409822114,113.35771835882437,118.26710829205227,129.198899150414,,152.72988846694236,168.93766073132605,186.98774012657586,182.91422946184412,,,174.05455192255835,178.1375568339499,185.9419657234484,174.60641982546173,169.53393801581348,165.66743037766625,148.11445990558502,144.36900817720485,145.02444281607853
16,1987-11-20 00:50:34+00:00,87.17881760657413,79.44094046715085,81.76808997475555,87.9048893244633,100.47920815621269,103.40877302466403,126.39719002823273,127.2931977921674,121.36033385223614,116.53953049696884,110.91432254215547,115.25238240068904,124.29035370467597,120.49481421779892,109.43428226305682,99.1865772184062,113.9623509972906,137.14935425732835,,,,,,,,,,,,,161.20454481377283,149.9976925144848,141.43376923812835,134.9854583612158
17,1988-03-11 00:52:17+00:00,113.9276913576303,111.53544744182727,113.84423053822786,121.68109226188872,134.00765866530733,136.96219872679728,149.9701287616309,158.84967354017715,155.69601163945862,139.94175791095003,143.68234490661754,145.2962681963203,152.01566273236537,137.7962157405151,131.48154979523227,115.16919903921573,137.12687927827852,157.00264825018675,,165.57208581864725,171.42187528993279,191.4823372182089,196.51872598650266,205.82343118564307,199.97208064580374,196.3751469518164,183.5601013835635,190.2735709860519,187.46342768203732,179.5541634657038,169.85835692792526,164.40495685903613,154.4983128526635,146.02085917642594
