,dates,nzd0341-0000,nzd0341-0001,nzd0341-0002,nzd0341-0003,nzd0341-0004,nzd0341-0005,nzd0341-0006,nzd0341-0007,nzd0341-0008,nzd0341-0009,nzd0341-0010,nzd0341-0011,nzd0341-0012,nzd0341-0013,nzd0341-0014,nzd0341-0015,nzd0341-0016,nzd0341-0017,nzd0341-0018,nzd0341-0019,nzd0341-0020,nzd0341-0021,nzd0341-0022,nzd0341-0023,nzd0341-0024,nzd0341-0025,nzd0341-0026,nzd0341-0027,nzd0341-0028,nzd0341-0029,nzd0341-0030,nzd0341-0031,nzd0341-0032,nzd0341-0033,nzd0341-0034,nzd0341-0035,nzd0341-0036,nzd0341-0037,nzd0341-0038,nzd0341-0039,nzd0341-0040,nzd0341-0041,nzd0341-0042,nzd0341-0043,nzd0341-0044
0,1999-08-21 21:47:44+00:00,197.30549147056107,202.64061216942295,205.53592721251,225.60944042763194,215.62060896651684,173.0971593732464,197.63574008600966,182.3542416435765,207.05308398889696,202.83918803789552,231.57539352495706,256.0077929398791,270.06472170431084,246.37209064333416,212.26018856311674,178.4597105664274,159.548027626961,156.2103575901183,143.76585589209213,142.9883224024959,152.18789150981752,134.98928982314635,152.29481784391072,156.27844328165335,165.49678184108961,170.01359948277485,,175.2611360815255,,,,187.2003964890522,186.32949446381014,160.107487806069,147.8768363583737,,147.0440408571302,,172.9802611729213,,,,,197.93459553123037,
1,1999-08-28 21:53:35+00:00,201.0744231833555,205.49121795389954,215.07393182992413,230.29411126829638,214.93340857819038,175.3865875077078,187.47545765001738,174.14283051606793,196.88723488066339,200.17820888711628,225.3579450827395,241.63485652384477,249.59811486605767,,203.73421632958988,173.70827265339554,156.9840225735994,146.59352341924762,140.75549151985015,149.6771925501732,140.91822351770577,146.3021660958974,160.0125854692464,158.97762048106378,167.75014771713782,169.41383688231065,160.87126571603255,177.70369326944504,,,190.07782350483424,182.0118761815328,169.1246451739438,142.3379529428057,146.1095786393275,145.67712932915614,,,175.30981215357892,,,,,193.80212774930035,
2,1999-09-22 21:47:48+00:00,202.6859954652481,225.301710337052,,240.25030770827863,219.75489313555119,179.77109023644562,,,,,235.781818985548,240.70790808348286,,238.64652666984705,208.3018962996925,189.78791089954098,158.7502293457794,154.45246245471282,147.0589616568849,150.61784517402683,160.3456872458714,,171.5859392319788,150.0490005421468,157.09001683908454,166.16757821370672,186.22118796121828,204.3137193945084,,,218.70458069630354,198.12087286940488,182.48933804462408,166.75719066261945,151.61889700147844,,,,,,,,212.00646691461935,,
3,1999-09-29 21:53:40+00:00,201.41244437703097,,211.18375165907742,232.9741673205,,169.64518693763162,190.44457142250252,183.33374958116488,202.37094731575718,202.10505151074764,,245.27469892774727,253.08149838533387,,,183.39598932008067,163.4096034766885,147.73564014034244,151.5157945767828,157.19026453189787,168.8586604725581,176.71823997968357,168.51584000956206,149.60709415111435,147.75071716943683,,,,,,,188.40219081381827,174.00698908889655,,148.1112730105935,151.23048190586923,156.7446509431168,,189.06892362649907,,,,,,
4,1999-10-24 21:47:44+00:00,212.76739116671712,227.715088578512,219.79048447769628,237.80435160874453,220.363375819264,171.09460424983138,,210.48444371332266,,213.63579625669894,234.4125737899338,,260.67207687970483,231.58125220536095,201.10782841898526,183.49856994738286,163.0928439483157,156.9723870957067,,,202.5965393857826,168.9184910275232,144.25142168307005,,167.9376534213567,185.1169924679561,191.88151844954595,204.35210962096528,215.3130663693908,221.28606571944457,202.46653341936192,193.38051432218217,181.10068641517594,171.91715549023564,165.30451099306435,145.9463178646567,143.71775875920704,,,,203.63679821393998,,,,
5,2000-01-12 21:47:42+00:00,218.8878761832817,233.06097661989585,219.86948564197655,239.7229251313565,225.28489799117875,184.941222301474,182.83242701705217,211.94224791016654,232.26620857979012,237.42060453754635,245.44370982708682,249.8093009167527,264.48713278329086,255.981574089954,235.96629992031052,213.75462681607064,193.28177194452525,187.47913804171694,184.5076119730361,185.67754467398515,,198.65296393228272,196.64500134077733,,186.2851016650955,184.12510585159043,196.05003151038014,204.6625117861859,214.31295681846382,,206.63100049597452,169.48088118276183,162.82454552013277,,170.60963598518964,174.26353554213992,181.42076048797392,,,204.2394315205794,,,,,
6,2000-01-19 21:53:25+00:00,208.646402261491,212.15384815087063,218.01575552595085,234.01057475723786,226.90765951683346,171.28301644566707,209.1365631742515,220.4426359084903,231.99529558612258,235.27470114437014,220.5845434785445,238.399222421301,237.86528803160851,233.73857069444134,211.39328623506842,191.8281020074517,182.82180551526662,175.933934285737,185.78190283325827,191.307841319828,,,,,188.47778969775553,178.04795854213555,192.7830941981538,,213.7328585971611,217.14471497804556,192.42594101527845,169.78889396561047,,164.23459369521714,159.01620567704268,159.48159596819826,151.17544672298928,156.77563124556156,162.9100141540743,183.50382779040393,195.7140453799524,,,,
7,2000-04-17 21:47:08+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2000-05-03 21:47:07+00:00,191.97362586763825,212.3108717241185,,235.0102218757323,218.71729326128303,167.43177402235034,209.02366515790422,205.568638276877,201.29168967489136,211.24868960414707,229.48723200761557,240.41010092366233,242.00291513855262,224.49120551671555,199.55385587736905,170.74639258546367,176.44178023270766,172.73363340366564,172.84303526914042,173.40995845465505,168.9177163861608,161.81995990270258,179.1044212955165,163.02955958590294,157.83105950304412,153.36817742820995,171.65508615963716,172.5788279461816,172.7753131167115,,174.54416790320394,171.51228538406488,,163.299460984912,152.7078791522207,147.7472268113094,129.71099308902703,,,,183.694053185274,160.28844005862143,,,
9,2000-05-19 21:46:55+00:00,211.50655590037644,227.08056942469307,,243.86479880454866,205.77251050100134,164.48714622857364,189.29581930205288,189.10727271455795,200.56152563203977,221.595262276992,228.487996356518,250.74891309953097,272.19149929566123,253.17028005559837,217.57142264970062,202.86344376618482,192.714567717077,183.46770049793608,186.58011147893353,177.24331635783653,174.57117891244917,171.7339431355079,167.99927926168638,172.79351256756112,171.44622436853032,179.76257974558274,196.80389299815903,203.72201173827204,206.31936590929956,208.1426944934499,189.28458520277152,,186.63334988098038,163.15926354409152,155.23167790097395,147.75788036656652,,152.3431818961448,,206.93885944760495,,213.24642920973366,,,
10,2000-05-26 21:53:00+00:00,220.80702809334525,229.87880656580725,,247.30752433813169,222.1823781864984,174.07301918881112,213.81865527544588,209.18818051266928,220.13809868134422,233.27366785300038,250.06394068792267,266.9736456789542,285.8237419928949,258.7704762086567,228.45801679451705,213.41384468155812,196.40600860210918,193.20419902552567,184.32755891337354,191.6066568346065,194.4043769837774,186.33623728938875,180.47888122998094,186.4212383193939,189.6687909296152,194.3841391953503,201.43434034502383,,202.24842017885513,,199.5227938903409,194.8077276022927,194.0821245701544,181.17091440252625,176.84349776679335,162.8746471048067,,,194.45279117311307,,,227.46414352916878,215.99836976654916,,
11,2000-07-13 21:52:07+00:00,,200.67548914432464,198.54586827198935,223.6148303648102,204.94226629443452,169.83586548471476,198.51855557345914,189.63431745110333,214.7223944754544,188.19639664130503,212.72049396582153,237.7707612978586,239.9542123333933,227.6721713312034,207.1956964690795,192.96644683702155,167.57426077398353,145.25438624496573,136.9140206061038,136.77399183815467,148.49346642648874,153.12389521231094,145.44371436249085,143.18114951736226,148.76232050225263,153.28188368368933,163.31046671355298,169.4263053780708,179.70552772150157,,180.0485195613049,,161.52434346069458,151.31639789333877,139.94422987163554,128.11237162508576,,165.04641061082117,180.53086625189752,191.50641403474987,180.54894424630726,164.25053129190874,,,
12,2000-07-29 21:52:14+00:00,199.23193866973907,224.87702248470873,216.7475579972479,239.05148453934737,231.12692338719336,189.33685960672733,216.07919595349816,206.7492350316796,205.57908386717284,212.81430666460213,239.92012313974453,269.16165382849465,265.844338227417,258.35593832601967,237.67635769229454,221.04366943231327,191.31931682285284,169.1711006943096,152.07369986035104,142.98413538587977,161.2381517048821,171.48899562598172,,170.39349822354413,164.07339011666022,163.3560413392314,177.42857813571015,,205.7877386001661,198.62485571820923,,,,167.26665917472351,151.82732393649997,145.9537983474482,148.31700080012467,,,215.6520613471935,208.42640620747147,173.71850274003356,,,
13,2000-08-14 21:51:44+00:00,,200.4573384696124,201.34443933595276,,212.09691458090384,162.02625438379695,180.37941970832676,187.42091408320604,194.28644770793707,187.74023949023658,,220.57758571563213,232.21646977971903,218.08890179904623,200.83230607076192,185.38251454570073,164.02363044781745,152.47129444746662,144.87049890753988,137.53401098222017,143.6120362283456,146.41259480809066,148.30430922806667,156.41427616499521,166.32741071466282,174.96173801941185,171.69093145282656,169.43507093506366,178.03738387951253,185.60322071806527,184.35772086296822,175.0119999332006,157.34028696329167,144.87135403074112,140.55766794803486,,163.96119356479196,187.8402483292849,190.63965106808473,205.23146048806845,196.02492688488542,,,,201.22792871962875
14,2000-08-23 21:45:51+00:00,,209.48398484165278,210.71212448502945,231.72963292848775,216.6932761736663,169.8272403421041,195.7558159689026,195.73698731932248,200.9038470599337,198.97196046062984,,227.28173419206294,244.78985124592168,232.06915085588196,216.86270811958974,198.96802008224003,179.5220814494957,163.25943541603368,153.49893331356208,148.67495659480076,139.93348186018827,149.54743005530662,149.8684607198277,164.2401280300232,159.1832656686923,163.11316392603766,172.76195168781996,181.24290142833055,198.39488966194472,,202.7352799350551,178.69261204215843,165.80254684423463,150.69095179006015,152.6426216965621,153.47219788304676,,200.16023993448385,,,,,,209.20646629714597,
15,2000-09-15 21:51:13+00:00,185.5046857272489,194.4588050764218,191.1649618339694,212.20820433900522,197.16123085842753,161.26365065562442,178.62505692325675,180.7975843332705,190.59304991212002,174.2264400427997,,203.25024627981725,236.14178840156242,204.65349823663783,192.88065794341625,176.19287814536366,154.89490176977455,133.6960751970322,135.4215445520521,134.48481566004844,139.03304960065938,130.12462218114345,130.7316240634163,,162.31026408416432,163.85053508498243,169.6604032813367,181.97606099189935,193.33383714521,191.31093422115572,163.59788374498055,161.31512596864025,144.2430955358992,121.47367199347846,121.81271201577049,,152.6557914642899,184.9671417600485,,184.85613839744266,176.82142792923216,,,,
16,2000-10-26 21:45:10+00:00,199.35500685585765,221.9018725242436,,236.27695526320312,212.3468157087719,173.86522927586256,,201.21005299594538,221.090245492162,,230.06608236650592,229.42598548116462,237.52268779398025,220.00801715887815,197.13829642460098,178.5367153719087,165.81483308373714,170.71023541112092,172.84674322637375,166.0072132774994,161.7695611181666,151.9894753944038,165.0592809907357,176.1686921286878,206.93134152980244,208.17948703400222,176.87740794371857,172.5892659015974,186.93563327974084,213.42530329398826,209.17699523863016,195.79989643707918,158.7041462496219,153.75831851443434,140.86776862629915,157.87631426250329,161.4933501271383,164.5185275097012,182.3571782714145,205.13763605286215,,,,199.90744419281992,
17,2000-12-04 21:50:58+00:00,209.67277355964393,230.70701986890384,,253.29226717155572,217.84662658142548,172.76240956230356,205.05216649937628,212.31045219158867,221.47295601959075,210.07773202297759,,243.02268436980364,255.6715891286564,237.0740783384325,218.560801401719,205.19755066263625,192.3688634372353,183.08274008235972,180.55512941598704,169.28734648399364,170.7571937664856,192.35453988546493,208.53500615086443,207.60807268898185,206.59996888717257,196.31187872791645,204.698523346061,214.10880586247862,234.48639214368646,222.1736119624508,214.5679000524564,,194.2202805290927,181.27375290607034,170.6800258524466,174.1459892287824,181.5900971079614,,,,,229.85644508283997,215.23025896641605,,
18,2000-12-13 21:45:16+00:00,197.2747783593656,203.8021900019088,197.680205197471,239.16893221544905,215.15503522372745,174.47848830806703,200.27291649037966,195.96496387526113,201.01161419964856,191.26580354074824,,205.72951248720454,228.2434337139956,217.88979594559464,196.44520846510426,176.7262803058772,166.52113038570843,155.16738631611807,164.86615596037726,163.44379774622985,161.32478886756547,,171.66319084208283,172.7483003821852,166.89861890309749,161.60423486266149,169.50653744336915,186.17666978366742,,200.9907270855295,180.92262862465003,179.50804098362974,164.8165314392793,148.06907358238973,,,,,,,,187.66337409601448,,189.2224847117289,
19,2001-01-05 21:51:04+00:00,209.54678743268911,213.94381538903636,,236.2195322490314,225.47491797761035,168.96638643174995,213.22489044059887,219.4871481705977,,,232.03885417645336,244.37325553582951,,,,187.9524769927652,183.46372320032575,181.07740301789727,185.76377702104594,189.98371728491747,188.7649319722969,176.9643988235949,195.0020590987904,193.9070548868816,192.39118245116023,182.5269094191801,195.72476201082006,212.672752188448,,,,201.1214064333962,,,177.67275846462596,165.858193437837,179.14253686480603,203.14326447926157,218.89748923308167,215.1915792668563,,,,,
20,2001-04-04 21:44:54+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2001-04-27 21:50:43+00:00,202.82590623610884,209.95023313753134,194.41774307176237,225.8970911330258,210.14844014095158,174.20946962198838,195.71554029090055,201.4864755633447,206.92333632451533,202.24943979904242,216.25291872438984,226.2760657554918,236.64414620703238,218.03855616472381,186.76619382134214,168.99649623184897,160.6907108076955,147.50356949348006,146.52952236740057,,162.2480509800566,166.3531519257274,169.68501880921332,171.32227151400866,175.19353788115848,179.5268547343894,186.6364806743014,184.54220521358332,,201.07081493785648,189.40266947413227,176.19481042261847,163.30984741974663,144.8239155904696,,148.757205436626,,,,,195.53012199324678,,,,
22,2001-05-13 21:50:33+00:00,193.84413897429783,198.99384318946693,194.37154807829154,225.1521828219317,213.2216392423523,187.51436731258235,196.50801262903806,196.9359219122457,204.62305411799534,202.31051171082473,207.63178272365624,216.96855753405842,210.2323060562659,216.4227443062604,200.19486093379348,171.49698802785534,158.03833385788542,151.87257763247544,153.92381165957823,,156.22898439561328,159.14192866361634,157.64027368667195,157.87305251519962,167.28091808770813,173.0814111789711,177.1447423887443,186.39801893785722,,201.5965492276059,184.6331963082289,177.13441464581047,158.65465232831355,,,,,,,204.0272065689708,196.13033283404215,,,,
23,2001-06-14 21:50:14+00:00,231.85322461935314,227.43305769208354,,,222.9156474976236,174.4809839784214,199.92470560448038,208.24342519984657,217.2361873356385,218.91919550440954,,242.08511427028532,,237.79387095717794,210.2819793159834,179.2668629837232,172.62499231211524,176.28823078636054,185.2080488497821,189.9056674721016,186.0286132004686,185.85828344858996,179.58209645146565,183.66329021624475,183.9125238305679,191.7521579235678,195.79796413784692,199.31885517321595,212.21304955724395,218.2014279646413,210.97395775492305,208.80705228789955,187.91393927771523,170.38685396536493,168.42848897220892,176.78599119051177,172.95269673571565,,207.4268479876156,217.67170698082703,,,,222.77249664486516,
24,2001-08-10 21:43:48+00:00,,,,,,,,,,,,,,,,,138.00379327932384,132.61491548035497,,,,155.13572389480584,162.79268120988212,164.2072135123138,174.3506454951946,179.81572228997194,179.96570090357855,178.0509010837217,,180.0528611042838,,161.50145638648848,,140.46759796822346,,,137.6942174496348,150.0832357646217,,,,,,,
25,2001-09-18 21:49:05+00:00,,193.71330919322907,197.4718198709575,218.03157480283934,205.48438178994024,165.83178629473588,187.39397483367762,190.38821562211362,208.8527582944565,204.84296261037474,215.6574525255757,223.07986953501572,,227.4622994369633,192.0037722674629,167.71466017531995,149.56627633491306,145.94645957469066,161.31603852497497,143.93151626931623,139.32632952348493,132.91682969458483,150.60983024803073,,177.04269038350697,177.60630792116234,175.39857396822552,177.56676661147014,,184.23117935062822,179.10701634223093,176.68135418460605,155.53049822117302,134.28775294015725,138.6142576920338,,136.97409056414043,143.17120451034498,,,189.92663188161814,,,,
26,2002-02-25 21:49:59+00:00,,,,247.43976815133135,,,,,,,,,,,,,,,,,,,,,,183.3368962302056,196.82433114286357,202.50407860415947,202.77725921342238,207.89821363803213,184.30855274136326,,,,,144.48706883991053,140.53674330653658,,185.15951080625885,,214.84735351077967,,202.39510729574818,,
27,2002-03-06 21:43:47+00:00,,204.73356903273302,204.49738120886644,231.13664500479703,212.14681540416987,168.53630011100506,187.14769151492717,182.25218866856275,191.84656759440415,197.2817763967439,218.66466498867177,227.331981245484,229.74199566502196,192.81357993381985,173.24560008937308,165.05201557843455,157.78524261590914,158.58589466777116,154.42418371818957,135.27998692735707,159.87026066440245,165.1363708836171,160.63453885229788,159.7431462992278,164.92829999331332,183.4843083840916,185.78898956348212,194.95530442465954,202.01391970894247,,197.54975470149105,176.99448258532817,164.13482550165185,150.47608005880912,,,135.5858646563441,,,,,205.81569327164516,,201.751335160954,199.63812885701844
28,2002-05-09 21:43:40+00:00,192.9135759395253,210.8387279673663,,238.4223183061796,203.62664976018172,158.3784271139167,162.43223881202468,176.36491115996606,188.89945963149674,191.21216069446749,208.53768064825857,224.48362503476093,210.30963940369136,193.8506493552845,164.1116998131269,143.69828029822256,,151.92794371830124,147.68992386895542,151.5261547667559,158.45166942854817,159.65180728451162,158.56957027784222,161.9216604173691,167.59784841280364,173.67444688705632,181.48522568189287,193.56185657222323,210.9340814367959,209.9569777467538,191.84855845313928,176.64587458117265,,146.97523378564364,131.09203279882036,,130.07475208769873,133.70487348701326,,,,,,185.65763805708016,
29,2002-06-17 21:49:33+00:00,,,,,,,168.78375026314654,196.6205100402797,,,,218.52832921933694,229.88177689770114,195.80452112023187,178.48514596760495,160.50483325207085,155.13838029891545,162.5261574205258,,,,153.99111529460546,155.32635116319904,160.83952088478765,164.47448248388415,172.43331488842585,176.41914835192358,192.28480034738575,194.51654409878068,,181.54691770386697,182.80282390837033,170.50012128872928,139.1992580284593,,,137.68686301683292,154.15353392536593,,171.69789139455105,167.2625573143036,,,164.08703897430993,169.4048630422573
