,dates,mex0064-0000,mex0064-0001,mex0064-0002,mex0064-0003,mex0064-0004,mex0064-0005,mex0064-0006,mex0064-0007,mex0064-0008,mex0064-0009
0,1985-09-30 16:17:33+00:00,181.75494926722357,185.41627935330993,187.72695399833648,194.69558288204885,192.67049578808522,197.8920579875217,199.57798549757916,196.2478661982432,196.82540478771992,
1,1986-01-13 16:09:40+00:00,204.17308646785207,212.62852536252055,209.50267209148078,217.77232270352937,215.62596222973602,219.21588426318314,219.30044992290706,221.03129287712324,222.71758746340325,233.17620921195268
2,1986-01-20 16:15:42+00:00,200.92752300580543,209.99833484861105,217.90197809068783,227.31566427581384,222.57574635743632,230.6811762536808,234.18075074479245,229.47482345550526,231.94344085175047,237.7670271844187
3,1986-03-18 16:08:16+00:00,211.1689703244518,213.0601542372783,216.0673105380217,215.83697198244272,223.13831013364094,223.5717954838238,228.05485863802463,222.86954170464324,226.16169058427224,226.20344432020738
4,1986-04-03 16:07:57+00:00,209.46128671071185,211.3066759073433,223.95629059181348,225.64492965446314,228.91725960598734,228.11383737107806,233.22343740021992,229.9124232020001,233.21770019745472,242.91677326228688
5,1986-04-19 16:07:35+00:00,,,,,,,,,,
6,1986-05-05 16:07:11+00:00,214.57484163896873,221.86918623308225,223.83158746839916,226.66355537565306,230.85254710112065,232.1145936101134,236.53132496347627,233.87201236976074,233.7402433440502,232.0213886815032
7,1986-09-10 16:02:57+00:00,208.76458917950163,207.58694342876476,210.38670194659284,211.67563452202668,208.97067027771368,208.77965437391646,213.00144093809632,207.33390455104458,208.58268567860875,207.65196063070138
8,1986-09-26 16:02:27+00:00,213.85798718248327,216.99434397898256,211.9552229947709,217.6556541349219,207.10935572272433,211.04774250893496,205.6767997407996,206.78273083530752,204.99624877923912,215.5464408086175
9,1987-07-18 16:13:40+00:00,188.2198813927093,194.54122146218197,196.70791198281358,194.6229605236146,194.4421582075271,197.40398932676194,195.1854233906434,195.08848153529811,192.3039738013805,201.0249585558145
10,1987-08-03 16:14:08+00:00,186.97910763823253,187.5350466613658,190.67074321877618,192.31734822266043,193.83938404812392,191.90341423130587,195.6814926545953,198.333864206511,198.77129074959674,198.34095546755722
11,1987-08-19 16:14:36+00:00,193.2497719505246,201.34457614806752,200.60790197896995,203.2932748104773,201.06900916323946,202.51288531086104,198.49983554390823,195.9895817358337,194.1258714042757,198.4696241424344
12,1987-09-20 16:15:25+00:00,189.1610966833883,194.09695671688868,196.02404635640525,198.68422741532316,202.19299900338024,205.27158618009295,205.46807079129567,204.35299368719035,204.07095220836868,210.08245061029842
13,1990-03-13 16:02:52+00:00,207.31656345291785,210.83255141996497,211.0487628755241,217.15309733699746,222.2432766473427,225.17208032761235,228.75558526721457,228.51999405326134,230.38161013280555,227.23994662806658
14,1990-03-29 16:02:21+00:00,202.1207983712861,204.95954562899723,209.5506294612636,216.67438930269276,219.66443922880154,220.99350117788705,227.83911467918193,227.9374059025042,228.34939423853197,233.9451733710164
15,1993-01-07 16:09:59+00:00,,,,,,,219.11284761707148,210.3201857701877,218.4501724274624,223.06283649753874
16,1993-01-16 16:03:54+00:00,197.96535170207173,201.87843024881337,206.35082035074984,209.44673314918978,210.97210219292924,216.06693963881042,219.14822405127748,219.5861460630791,224.68870434552832,224.57146217303222
17,1993-02-08 16:10:21+00:00,,,,,219.0351680692609,225.04656893339387,224.2342524167015,223.25456698666213,229.5314350175008,240.84479634848594
18,1993-02-17 16:04:13+00:00,193.64933200764753,201.0826152323466,204.83505827078147,214.06847179961701,220.42932298620823,222.43540127556562,221.74485610569857,221.70250724672204,225.02061889618156,230.41581993317817
19,1993-02-24 16:10:24+00:00,194.74576481960517,196.4855982967255,205.95623032611957,207.200848638478,215.31996459147513,212.36863552103242,217.00630098613428,222.69332924957635,223.41881475426595,226.65318500071805
20,1993-03-05 16:04:22+00:00,193.9209084893717,199.36669781722458,201.2783648147065,205.28218787099334,210.51839999900437,214.486276137729,212.3053440640227,218.0077514918848,217.37597256838328,218.72621956755233
21,1993-03-12 16:10:37+00:00,,,,,,,,,,
22,1993-03-21 16:04:25+00:00,206.52242029325265,206.1984849451312,217.38457690722424,217.8270338456624,222.3277657966919,222.40519290964227,225.76223110120773,225.81258937236106,223.06150206758457,229.5938033143298
23,1993-03-28 16:10:38+00:00,194.47617351448218,201.99590698162064,203.16741581354418,210.67359401515017,215.85251900822837,214.51091317892647,218.01999158493442,214.19738381043115,222.10701726641034,227.29162826333837
24,1993-06-09 16:04:48+00:00,210.56419567058822,209.38065918156073,213.54462120698167,209.46303522466016,215.2091400951239,218.23313370903384,217.90836320616475,215.34134459372217,209.91941197760963,214.08896752287265
25,1993-07-11 16:04:40+00:00,192.15864757260707,201.1497970969908,202.21622259400576,204.03392026727605,201.95711455120113,205.86550157516197,207.08627735476125,196.86615854137486,192.29148784470658,189.7933573257436
26,1993-08-03 16:10:50+00:00,197.82650979247362,192.63470399864866,201.26550325414127,197.18052225444234,208.3013290700138,201.92460209571146,196.62243415654996,200.258803952419,194.4146312428834,203.59778116982466
27,1993-08-12 16:04:39+00:00,187.335815141803,196.8059065814673,189.79336340532763,191.81580447830356,195.37158061642333,192.9699793953328,197.3949748257576,200.78302469729613,194.76483363282674,201.09121255256272
28,1993-09-04 16:10:48+00:00,191.2076076509886,190.28812974177853,191.5174467710864,192.3490054615884,188.68552141945122,194.35560921578409,190.90852816232268,185.49069502177713,192.2531461117811,196.16381838237228
29,1993-10-06 16:10:41+00:00,210.37234666130797,209.06422520410243,212.55926386590784,205.7625427006279,210.63422120379545,207.45186503996865,212.54965705053812,202.13118181777227,190.43225611622097,199.60162137601657
30,1993-10-15 16:04:27+00:00,195.47621738848696,199.3205899752463,193.6385877101177,197.63798160210254,192.4078521774622,195.70072519081438,196.76879198925997,193.46992831361763,192.0968624869969,192.20712445883672
31,1993-10-22 16:10:35+00:00,191.89398911922558,193.57175373100668,197.28019555602643,196.15939162187382,195.37930060179352,191.91394537965246,196.07768602778404,186.06111471312286,198.28707867518938,197.60488495106355
32,1993-10-31 16:04:21+00:00,185.51592409358702,,,,196.0196437043555,199.7253538110678,192.6491433906795,,191.10098086333352,201.6454486775616
33,1993-11-07 16:10:28+00:00,196.51118079280243,203.52711244278714,205.7580488329951,209.08903789827767,211.97752988000065,211.33803325014065,217.49207941056505,210.23065119641436,213.58271680016634,216.72029345904426
34,1993-11-16 16:04:11+00:00,204.24763720859647,204.45843985426535,207.01325269173077,212.47717901047926,210.715741872401,213.25671882455248,213.25072237480447,212.11396965702778,211.23509437802426,210.850825160875
35,1993-11-23 16:10:21+00:00,197.03031065191732,204.47750628509107,209.7556491604381,208.21754983286385,206.55866944487622,211.58076603220917,207.04608457511745,210.3783754631367,208.41724528411552,216.5751081457618
36,1993-12-02 16:04:09+00:00,198.2097608341875,210.24812532394543,210.55529423221148,214.5982731262167,213.25302466722917,218.41536735478206,217.04257697117427,214.53171150595273,206.0620581777958,219.7905961519063
37,1993-12-09 16:10:17+00:00,202.22405529943265,209.59967624072692,218.01020160396817,215.96783409224446,222.53142055939276,224.05080279612085,227.57405386821586,227.52328176224253,224.85959986484352,232.3248145140398
38,1993-12-18 16:04:01+00:00,200.33119344161318,201.60730864685863,207.63349855081344,208.79442897889737,212.7507849477601,216.27817314635973,215.78794921509393,219.39837890617602,218.96871547257277,226.8625738596022
39,1993-12-25 16:10:08+00:00,202.78675568374584,203.71282904731544,207.87067734472402,218.5828102085147,216.05597336203897,222.1081782111879,222.50359278749954,217.0074076587547,218.40137861699566,223.69373248624194
40,1994-01-03 16:03:50+00:00,194.86502309584344,205.36194460379164,210.56485628266003,213.87035427930155,219.13167564072103,219.23213790190277,214.17356806590408,209.66836421151658,215.54951930259705,227.6968854054328
41,1994-01-10 16:09:54+00:00,199.111499424313,203.34284218868723,210.19447364248032,214.7545020150918,219.71277460032246,226.94566702679467,225.9831800252381,228.45155439389566,232.940006838607,236.29280062525203
42,1994-01-19 16:03:33+00:00,194.3353105963076,204.66632049238603,203.5455264987673,209.90812016136613,215.33988851702418,218.7837543366847,224.6072257388722,223.78983596446795,229.00633296078527,240.81583736024277
43,1994-01-26 16:09:41+00:00,198.23022705284114,193.14701818610436,203.55916318950167,208.24471441702278,216.21592801878995,217.8947512467303,222.05078762831712,222.62335930233908,221.9002712753023,239.19501670015006
44,1994-02-04 16:03:26+00:00,195.09849025630152,199.36936209842523,200.59488045183681,206.78304787822924,207.29333424340257,215.31777137671594,214.5743172480642,217.80014354948884,223.99786592251488,228.695473929849
45,1994-02-11 16:09:32+00:00,191.77223763931616,192.08513738329574,193.57829207915503,201.57707775499836,199.8753246084626,209.4825242507856,217.521548311544,214.65099333816053,221.17776721540247,226.58933993921738
