,dates,chi0231-0000,chi0231-0001,chi0231-0002,chi0231-0003,chi0231-0004,chi0231-0005,chi0231-0006,chi0231-0007,chi0231-0008,chi0231-0009,chi0231-0010,chi0231-0011,chi0231-0012,chi0231-0013,chi0231-0014,chi0231-0015,chi0231-0016,chi0231-0017,chi0231-0018
0,1985-07-27 14:08:05+00:00,,170.16937067652054,166.39919647918313,169.81108180510512,178.8456677015033,185.2159157449373,178.2462359877765,178.07909440866865,185.2302192019804,182.11319851989722,186.91842272412822,180.98721712742605,189.4634988048123,189.92550513010445,176.74473132821814,183.71574496371605,196.29037663756378,194.9679135483811,190.68730971537266
1,1986-02-04 14:05:11+00:00,,167.34222866921527,172.62217274352565,171.02892804918,188.37620033719,187.08604884353397,174.0521076537516,176.03201690948478,182.34931818443044,189.9918080175472,187.4900331720264,186.89754887147393,197.7658759457695,186.6812439591947,173.34427567371415,183.70880706001648,194.1780737231524,196.06339721241505,188.61619299432297
2,1986-07-30 14:00:28+00:00,,173.30941407694468,165.64361512438273,173.46523340082572,178.46208586202405,190.59110134287508,176.082867799629,184.04237713013652,183.75747790024346,186.74488362650354,187.7174074934445,184.39304639061564,191.48588386939912,189.82231015663683,178.84437427596666,188.53066597759087,199.17441272249187,199.24582831994897,188.51695834116575
3,1986-08-15 13:59:53+00:00,,172.60782581121995,164.35293393231146,169.9434994293185,185.3418629486253,186.73351011124942,179.77979338199412,176.35719483230295,179.2072181429624,182.42508439812045,185.27718872216556,181.4017347128121,193.70979496080295,186.76712589404175,173.11093447198397,178.47085698340467,189.45817537501958,195.7378976749897,186.9346584624303
4,1986-08-31 13:59:17+00:00,200.90218786474878,174.88648205192672,167.38141316421545,179.21328978609165,183.2059186407113,193.62173404592815,183.4039761307525,185.02361808983994,193.32628428743323,187.56937703707624,188.2266794839571,185.01493584668955,192.71932723126042,187.70323569220008,182.50638270881197,192.96018668250318,197.90587219782802,194.36570637361876,187.2005544923914
5,1986-09-16 13:58:46+00:00,,184.04581622528158,174.50810355623702,181.8866410243662,189.1379356499616,198.15671620716455,190.16462725421255,185.9310382598218,192.78201479602043,192.46489107223516,193.80195078687572,191.53185011091145,195.48335445535199,193.39064023530233,187.25608308998383,195.64699253047695,202.15269560862157,202.93796137661002,196.2925250405376
6,1986-10-18 13:57:44+00:00,,199.37228626578334,181.2107069904214,205.27781619743828,202.04492778952766,216.2862059278809,188.49302241708355,183.9874707778984,188.9113655826152,186.98588165612193,195.61878255484746,199.50797233738743,202.45199669375336,193.22025395341655,178.04591173049027,185.92316005002075,205.5099049161356,199.29669965326025,184.67620013907617
7,1986-11-03 13:57:10+00:00,201.89419483780404,179.14062365418542,175.43457846858746,186.2127185119533,189.41810884584828,196.94830492381553,183.37855711479511,188.47423186116845,194.010982423545,201.4025076859404,201.36233587790153,198.13958761622513,198.27619709635525,192.96128184375715,186.59959051489508,196.06139483641718,206.36830260135906,203.94764723066862,200.88842491665213
8,1987-11-06 14:06:08+00:00,,192.494246333993,185.03973326577727,189.01430719574194,185.19671945750358,193.94495102992397,192.23592384219668,189.29785884985264,197.76971860551131,193.24986105522464,190.70611312814535,193.23230567869467,200.34999061822688,201.60149390573488,190.5148827225994,203.30104195365837,208.57347735306712,203.126068641008,199.1224031726833
9,1988-08-20 14:09:00+00:00,,172.846183825486,176.06741807390972,173.59551765132798,184.24050762111474,192.32117150041267,177.42522193584168,185.2094809306421,190.14058238694412,191.04851047398554,188.04495701062876,187.10291913421295,197.4164313755693,188.1270795008542,176.14155847008277,189.22747498477736,201.34148929880018,202.68712624020307,192.3813681547342
