dates,sar1379-0000,sar1379-0001,sar1379-0002,sar1379-0003,sar1379-0004,sar1379-0005,sar1379-0006,satname
1984-04-29 09:27:29+00:00,415.48,,,,,456.54,172.86,L5
1984-05-06 09:33:51+00:00,415.68,434.56,341.30,305.57,311.46,449.00,156.54,L5
1984-06-07 09:34:42+00:00,415.77,440.35,342.11,305.70,312.36,445.40,160.09,L5
1984-07-02 09:28:52+00:00,412.55,452.49,342.11,305.70,312.36,446.09,164.46,L5
1984-07-18 09:29:10+00:00,412.55,446.63,342.49,305.58,312.43,445.08,164.74,L5
1984-08-19 09:30:15+00:00,410.22,445.82,342.80,304.16,312.62,445.08,166.12,L5
1984-08-26 09:36:33+00:00,407.46,444.20,342.61,304.40,312.47,444.56,167.09,L5
1984-09-11 09:36:38+00:00,407.46,442.49,341.63,302.37,312.47,444.56,167.40,L5
1984-09-20 09:30:28+00:00,407.46,439.28,341.63,302.37,312.47,444.56,167.40,L5
1984-09-27 09:36:39+00:00,407.10,438.58,340.26,300.94,309.83,444.56,168.06,L5
1984-10-13 09:36:37+00:00,404.91,438.05,339.43,299.73,307.70,444.56,170.13,L5
1984-11-07 09:30:17+00:00,408.04,437.09,339.32,297.92,307.11,442.33,173.44,L5
1984-12-09 09:30:22+00:00,412.68,435.17,338.55,297.03,304.25,441.88,174.45,L5
1985-03-31 09:30:43+00:00,425.56,433.93,338.96,296.69,302.02,433.04,178.36,L5
1985-06-03 09:30:28+00:00,426.61,436.37,340.81,299.58,301.56,430.66,172.95,L5
1985-06-26 09:36:35+00:00,416.24,438.77,339.93,297.11,301.96,427.79,161.05,L5
1985-07-05 09:30:21+00:00,417.31,439.62,340.43,297.17,301.91,414.38,160.00,L5
1985-07-12 09:36:29+00:00,417.87,438.33,340.49,296.30,303.90,407.12,160.66,L5
1985-07-28 09:36:22+00:00,416.98,437.97,340.60,296.55,303.94,407.12,162.67,L5
1985-08-13 09:36:12+00:00,414.68,437.49,340.69,296.62,303.50,410.57,164.25,L5
1985-08-22 09:29:56+00:00,418.87,437.24,339.43,295.80,301.91,410.57,164.27,L5
1985-08-29 09:36:02+00:00,417.76,436.84,339.54,295.49,299.65,410.57,161.65,L5
1985-09-14 09:35:49+00:00,416.36,437.15,339.75,295.06,299.26,410.57,161.94,L5
1985-09-23 09:29:32+00:00,414.93,437.24,339.81,294.87,295.07,410.57,164.34,L5
1985-10-09 09:29:23+00:00,414.16,435.84,338.75,293.77,292.91,405.79,165.55,L5
1985-10-25 09:29:11+00:00,414.16,435.70,338.95,293.80,293.55,398.33,166.16,L5
1985-11-10 09:28:57+00:00,414.16,435.42,339.08,293.56,293.60,395.93,167.83,L5
1985-12-03 09:34:43+00:00,414.02,435.73,338.95,293.50,293.16,389.94,169.54,L5
1986-03-18 09:26:22+00:00,403.96,437.05,339.62,295.32,286.22,385.89,185.94,L5
1986-03-25 09:32:25+00:00,419.84,434.61,337.07,295.02,289.83,385.89,183.54,L5
1986-04-10 09:32:04+00:00,423.56,434.48,337.97,295.37,290.09,385.89,182.44,L5
1986-05-05 09:25:17+00:00,421.55,433.75,329.25,292.09,286.00,394.59,180.53,L5
1986-05-12 09:31:17+00:00,420.38,434.16,329.33,293.74,289.89,389.66,177.49,L5
1986-05-21 09:24:51+00:00,425.05,433.85,331.95,294.55,291.56,382.26,175.60,L5
1986-06-29 09:29:50+00:00,428.38,433.77,333.53,295.28,294.12,396.06,173.52,L5
1986-07-08 09:23:21+00:00,425.10,435.83,336.07,296.95,296.86,397.74,175.71,L5
1986-07-15 09:29:17+00:00,424.08,435.90,336.84,297.02,298.24,392.89,174.17,L5
1986-07-31 09:28:43+00:00,421.75,436.59,337.88,297.30,299.94,389.81,173.19,L5
1986-08-09 09:22:13+00:00,421.75,436.00,338.16,297.34,301.00,386.83,172.75,L5
1986-08-25 09:21:37+00:00,421.75,436.10,338.40,296.82,298.98,386.83,172.94,L5
1986-09-01 09:27:32+00:00,421.75,435.83,338.82,297.05,300.07,384.65,172.94,L5
1986-09-17 09:27:01+00:00,423.74,434.97,338.82,296.33,300.20,381.05,171.88,L5
1986-10-28 09:19:29+00:00,424.39,435.36,339.23,296.28,301.37,381.05,172.12,L5
1987-03-21 09:22:26+00:00,448.53,427.92,330.19,290.82,295.55,,176.78,L5
1987-03-28 09:28:52+00:00,437.56,434.23,330.19,290.82,295.55,383.89,174.73,L5
1987-04-06 09:23:00+00:00,432.12,435.30,333.75,293.09,295.83,376.75,172.67,L5
1987-04-13 09:29:24+00:00,426.75,438.04,333.75,293.09,295.83,379.44,172.72,L5
1987-04-29 09:29:54+00:00,420.26,441.58,334.33,294.20,301.13,381.81,169.46,L5
1987-05-08 09:23:59+00:00,419.53,441.29,338.54,297.69,301.69,380.41,166.97,L5
1987-05-15 09:30:21+00:00,419.01,441.98,340.49,297.98,304.24,378.91,166.61,L5
1987-05-24 09:24:24+00:00,418.92,441.99,340.71,299.49,305.92,377.97,162.92,L5
1987-05-31 09:30:45+00:00,418.57,442.07,341.13,300.45,306.71,376.45,163.12,L5
1987-06-16 09:31:07+00:00,416.11,442.57,342.25,301.35,307.57,377.31,163.67,L5
1987-06-25 09:25:08+00:00,416.11,441.74,342.12,300.42,307.05,376.13,161.42,L5
1987-07-02 09:31:27+00:00,415.24,441.47,342.50,300.92,307.80,376.92,161.84,L5
1987-07-11 09:25:27+00:00,415.29,441.02,341.85,300.13,306.83,376.37,162.15,L5
1987-07-18 09:31:44+00:00,413.53,440.66,342.89,301.94,307.54,377.39,162.15,L5
1987-07-27 09:25:49+00:00,410.48,440.37,342.72,301.29,306.63,376.87,161.69,L5
1987-08-03 09:32:13+00:00,409.88,440.20,342.66,301.04,305.96,376.41,161.39,L5
1987-08-19 09:32:41+00:00,407.12,439.86,342.58,300.52,305.68,376.41,161.57,L5
1987-08-28 09:26:45+00:00,402.67,440.02,342.53,300.39,305.16,374.49,162.60,L5
1987-09-04 09:33:07+00:00,399.00,439.96,342.54,300.16,304.75,374.30,163.47,L5
1987-09-13 09:27:09+00:00,397.12,439.65,342.49,299.78,303.72,366.02,163.79,L5
1987-09-20 09:33:30+00:00,397.12,439.49,342.69,299.79,300.73,358.61,162.60,L5
1987-10-31 09:28:04+00:00,396.36,437.15,341.95,299.36,299.52,343.70,161.19,L5
1987-11-07 09:34:26+00:00,398.21,435.85,340.69,299.02,299.32,341.63,161.47,L5
1987-11-16 09:28:26+00:00,400.10,434.35,339.51,298.46,295.71,331.20,160.99,L5
1987-12-02 09:28:42+00:00,401.00,432.78,338.71,297.17,293.32,317.83,160.79,L5
1988-01-10 09:35:29+00:00,402.55,430.61,337.22,296.17,285.33,287.34,157.79,L5
1988-01-19 09:29:29+00:00,406.98,429.80,335.20,293.89,282.67,277.10,157.79,L5
1988-02-11 09:36:05+00:00,414.14,427.95,333.56,291.95,277.59,248.43,158.00,L5
1988-02-20 09:30:02+00:00,421.17,426.38,332.74,291.58,272.67,245.02,157.24,L5
1988-04-15 09:36:38+00:00,448.08,423.43,330.68,290.17,264.66,214.67,144.44,L5
1988-05-01 09:36:45+00:00,448.10,423.48,331.35,290.29,261.27,215.31,139.26,L5
1988-05-17 09:36:55+00:00,448.14,424.39,333.28,290.42,265.56,215.23,139.11,L5
1988-05-26 09:30:48+00:00,448.20,424.53,332.95,290.74,266.22,215.23,139.11,L5
1988-06-02 09:37:02+00:00,448.16,425.47,333.92,290.91,265.17,215.09,142.35,L5
1988-06-11 09:30:53+00:00,448.22,425.99,333.95,291.19,270.17,215.46,142.28,L5
1988-06-27 09:30:59+00:00,448.26,425.84,333.62,291.18,270.17,215.46,142.28,L5
1988-07-04 09:37:12+00:00,448.26,427.49,334.53,292.39,274.76,232.68,139.91,L5
1988-07-13 09:31:03+00:00,448.25,426.49,333.73,291.97,281.82,253.62,137.65,L5
1988-07-29 09:31:06+00:00,448.25,427.52,334.48,292.08,285.72,269.18,137.12,L5
1988-08-05 09:37:16+00:00,445.27,428.06,334.99,292.19,288.79,281.73,152.56,L5
1988-08-14 09:31:04+00:00,442.47,428.97,335.29,293.24,293.84,298.35,164.67,L5
1988-08-21 09:37:17+00:00,441.98,430.08,336.03,293.63,299.87,315.75,178.13,L5
1988-09-22 09:37:13+00:00,442.52,429.07,335.32,292.99,301.41,323.07,190.07,L5
1988-10-01 09:30:58+00:00,442.98,428.61,334.80,292.99,301.41,323.07,190.07,L5
1988-10-08 09:37:09+00:00,443.40,428.62,334.46,292.81,302.64,329.50,199.48,L5
1988-10-24 09:37:05+00:00,443.36,428.08,333.73,292.52,303.62,342.50,214.00,L5
1988-11-18 09:30:56+00:00,442.91,427.99,333.00,291.57,310.08,367.61,233.22,L5
