,dates,mex0163-0000,mex0163-0001,mex0163-0002,mex0163-0003,mex0163-0004,mex0163-0005,mex0163-0006,mex0163-0007,mex0163-0008,mex0163-0009,mex0163-0010,mex0163-0011,mex0163-0012,mex0163-0013,mex0163-0014,mex0163-0015,mex0163-0016,mex0163-0017
0,1985-09-26 16:41:55+00:00,158.74456289586624,164.82151556855285,178.14299615613055,197.66887691677988,192.18344196025467,198.13361714373903,200.2755325291781,200.6569598431704,196.97633179572605,197.77862055726035,201.72270390733004,201.58575400266267,217.8092759774497,220.24317092162525,217.38985068633124,217.52210370039742,216.92556362505007,177.15832023201568
1,1986-01-25 16:33:44+00:00,170.92049408245825,182.24459781791498,196.68182158004925,210.59251944940118,205.3718837941662,205.83933513778302,201.1554467868917,199.9533343303151,197.1118136699262,203.78891256211097,198.64972115810315,208.27058451705503,214.0601177954772,209.2422121248103,205.13737957516628,213.98487067037615,206.03369488398164,186.80310374658328
2,1986-03-14 16:32:40+00:00,182.7313520929585,195.776700627973,209.35043458335593,212.46179442058818,208.7723855832027,206.4886421256607,198.31496091478252,192.54964203239223,197.06912267320828,204.25527001391092,200.87112810734612,222.73742196717632,220.170470162136,213.01551517581666,203.9172559704962,218.40606307148659,,191.04075390919024
3,1986-04-06 16:38:23+00:00,172.98029430248508,190.74928775085033,204.2918691220278,220.3358581460575,215.46714467176787,210.35810265600617,205.55594306495198,188.01339410901065,189.5606080679329,191.46705162268577,200.62661876029154,211.84285585823486,210.52296359538417,212.584204829059,207.67244651364604,207.90793652715033,205.9050189790654,189.00121908836505
4,1986-04-15 16:32:00+00:00,175.16178595469853,198.43655957208915,207.45163096621516,223.8473450576338,215.67217824762056,213.36739888736872,198.51268141777823,187.66772912501762,192.4867138398689,185.3694485337118,191.3110607585464,208.0837618970221,211.18747439509713,207.96170564206426,194.93362332404166,214.74434238276723,202.7156114173502,187.6812628954847
5,1986-05-01 16:31:37+00:00,178.6004918806567,196.67714276650048,209.406726575616,223.56965304958777,218.51804547021607,215.15461530288798,211.3147046230744,203.32720609660493,200.65645143452892,201.89518946420037,204.99693571219078,202.94714985120254,209.0016611820211,206.00828247123255,200.91645608666337,213.49229603201192,200.01903899263914,188.60513180188372
6,1987-09-16 16:39:39+00:00,171.9350404069992,185.4295207661242,183.305457072319,200.0187671458453,199.67616796361918,198.31481432114012,198.41739160616123,194.71149076311636,188.02167245386107,188.00066167650928,185.08887330186064,190.38591502690258,194.4839451330881,201.27258451486148,197.9159228322541,205.42249159710843,203.4347738208979,187.76017542736898
7,1990-01-27 16:34:51+00:00,170.34298635587632,186.34614166596654,202.06050291162458,224.0474624343318,222.61298747876955,222.43070109101723,226.12226834816252,226.83465431138887,225.74205896459188,230.5246813237514,236.4920517692081,247.17729788615398,253.3982755089262,257.32214582037983,265.4111780751177,259.88858718229756,,
8,1990-03-25 16:26:48+00:00,169.32392626748322,183.6829645928029,202.81534739326574,220.74795353937787,223.79050891291385,226.66158866418056,230.29597340209733,227.93183708482314,233.26520557860815,235.18423706560367,233.65926447473615,266.22212114426287,251.45103762435187,252.25717500573586,253.67793595395048,250.19802525604652,,238.3203980097065
9,1990-04-01 16:32:48+00:00,168.2453546872695,180.0590233120926,200.3782229987946,215.26616585971243,221.06574620895015,226.3257408511001,225.84823479128647,224.52336264439546,230.43619528935844,228.74019975177637,226.9335903852763,239.08132738350577,242.19757220895747,236.59208777863307,239.14457616364712,241.19670764816146,221.14981069969832,224.14957275415716
10,1992-08-21 16:29:02+00:00,167.11259065004094,180.18310867913047,194.57199081184913,217.1513383476333,218.17688968218104,221.8912937146862,219.02848520822772,211.69432263780988,210.4865731654545,211.5753109304685,212.90957986528358,213.19960136491954,214.55945846837693,214.2962182140986,207.68613116712498,202.77067867607818,198.94558424760788,211.12823850855403
11,1992-08-28 16:35:07+00:00,164.08968178634336,174.90302561490174,192.43342223040054,209.07733024591474,207.95926855277463,206.89556595224474,210.27140053245674,200.16252424410615,207.44575217988447,208.94616670542229,204.4963297265051,209.3041347959349,210.09507466310902,202.74474773979304,192.0531749748915,190.822386384687,183.18985547114332,202.26952832039464
12,1992-09-06 16:28:48+00:00,153.9461525472668,174.20216322388646,182.3010933379471,205.3502966078574,205.14389502459576,205.97199148631478,199.3899848340869,198.7360234312912,198.0702945009233,195.12005907207072,196.3404993558399,207.52263715089146,207.00386337027751,197.78790128175254,194.36935210180278,189.2231091443558,178.78621533186768,196.77430972678906
13,1993-01-03 16:34:15+00:00,174.70742638648147,181.57549771121376,195.39811269489743,207.5261688206131,198.29738708231255,195.49150599920227,193.1363816135105,189.5211354615432,190.68226221181115,195.87572769619237,198.48485416642114,200.6646598556254,204.81830839921687,205.49737976076582,195.04176998658207,203.6895658814234,193.99725812394942,216.9009037211441
14,1993-01-12 16:28:11+00:00,168.52434240153002,178.52334539658187,188.55704567912807,196.96737010524393,196.27421847695143,194.9557956299485,187.53521934223485,191.52095901119918,192.61790694793953,191.34916490881685,191.29390242489177,195.58107464766275,201.73158540816198,197.1493281608964,189.81590329123188,199.4786809970449,190.43712506958911,210.77316966771636
15,1993-01-19 16:34:27+00:00,173.35274195459186,193.30212935234476,203.1774284791476,213.9726966512959,215.19201329659396,211.08987533115138,202.3227608877733,194.0955529250133,195.4372123164363,191.17173059958478,194.83404012668638,210.17449858180834,214.59274077725274,207.7822679726927,199.3658381059042,208.15703412321918,194.8672814463616,215.32128771041064
16,1993-02-04 16:34:38+00:00,179.45188117748847,189.24372442195326,201.4382837473775,210.04977611893912,218.8873867789868,217.6843706287627,211.4334654609419,207.10530610026993,207.02987364922592,200.52201441062462,200.38804801232445,205.3333934520294,212.19745894850413,203.20409228382988,200.21891623526545,215.47482807111916,202.42268675765408,221.93970870002352
17,1993-02-13 16:28:31+00:00,171.0493125532537,182.0688778098819,191.43689366119312,204.607656967477,200.80519362215196,196.51537960783477,191.62291989761243,182.73291560536603,188.60074873980707,181.97265142579448,188.95180085154107,194.55386105044008,202.27250714585443,201.38158129016028,185.37205450298165,202.3019482708311,192.5269493798011,213.20815952920802
18,1993-02-20 16:34:43+00:00,170.3086295294847,188.77786971496914,201.53138901333708,211.92277705342016,209.91151436399147,206.9870089161278,190.70670028836938,180.95918981676493,190.55450422215344,183.47006834986212,181.651582408209,204.23515499491634,207.6940500075079,211.26529891292316,190.54231269119927,207.35507160184693,201.89870189496327,218.28014712225223
19,1993-03-01 16:28:38+00:00,152.5918363642189,164.77089082898416,176.46360274528692,190.0372323102612,189.25220179135718,183.1757452630143,173.10992576772696,159.4487107901418,178.75865759685485,172.54140219293842,176.6533243443276,183.81018896083887,187.85082342672285,190.84346126698497,176.0901336287036,191.50392291708752,180.17847692398084,203.5289213241496
20,1993-03-08 16:34:54+00:00,180.66910964559932,193.0802701246609,197.80788840791337,217.2878694012683,216.60773467294337,213.30007365378722,208.49545542083592,197.08295997832022,198.74389474889352,195.90438956302214,197.8385057313729,208.2408588847465,205.96238751970026,216.22404523917854,203.55409782158137,212.81565755319482,202.92232457907053,228.02768031174858
21,1993-03-17 16:28:45+00:00,176.4714679184014,195.25671452340066,210.79374167049667,220.1463697928531,218.8752123397788,215.19550300616234,205.4829457499584,192.49184593117909,197.65835689399944,194.58197543149328,190.34561293718968,205.2945130088374,207.68545927370184,210.31419274126756,196.85519715506314,207.8746276845198,197.67293040293833,225.28599098803562
22,1993-04-02 16:28:49+00:00,171.97064489461079,185.07768726114926,193.90291418504748,210.99422862162916,210.61243161514022,208.6167370479542,203.2924572677266,192.75329634720183,193.5307051735813,188.26480086672953,191.5350086895673,197.46964730243366,202.98627645994583,207.92934704585963,185.8022972028252,205.94559771590548,196.03298500371818,223.12352966361726
23,1993-04-18 16:28:57+00:00,173.46579878280812,179.8541825212384,195.49913341181397,212.66477618965388,208.10146141983094,206.46043583519304,200.3827753331511,190.6225100995582,200.77549153386295,193.50884448718278,199.27712824757953,201.6413040312269,208.86365210470007,206.64439108568726,194.23334882662658,213.98776239498105,202.69049512493234,228.42474687845205
24,1993-05-04 16:29:01+00:00,177.03547473451877,187.47146994924452,194.8338051437363,210.4370974714005,207.33403357891405,206.64223637169883,204.5367761494764,194.5943751602001,202.44156820359618,194.03352784809866,200.9901976797668,204.40994071293625,209.04911990697656,202.07031000037819,193.8331915388979,202.86891143334446,204.54413669744184,223.67363835132332
25,1993-05-11 16:35:14+00:00,174.08026420923474,188.88655671773648,194.1305529599526,206.88517566579011,198.28782138032278,193.73955173419307,187.86302938462856,175.9942955962288,184.61871307374,185.06790289538392,194.4204603573432,194.31152595918462,200.14180461471244,199.0965650332065,183.8673362073954,194.12370863270849,186.66608293635852,209.7385559242632
26,1993-05-20 16:29:04+00:00,166.64099830845538,183.06560661830025,195.63056051509085,209.24425518371893,206.21192241691494,204.51059572490993,197.84418277763373,192.27868802746733,194.20672319822884,193.54637768855113,191.40538235035388,,210.86716914400978,204.85101598355567,193.89762566170873,212.5817169039812,201.48571816725263,223.01585960584595
27,1993-05-27 16:35:17+00:00,168.8662143871534,186.27768459249916,199.56493636353412,213.09813202836182,210.36497824137922,208.5104003033545,199.23723490773702,191.8383917400367,189.61901439184038,194.39057414055748,186.1253636953051,195.9759455494171,207.64633628922508,207.0421619383819,192.59747442263753,205.97139435144646,195.65192038210358,216.3421345834693
28,1993-06-05 16:29:08+00:00,164.91594842221116,184.6394109501934,190.42830509110908,206.32195099321322,202.29026642057443,202.7542215258626,190.1569613398349,188.23727546403464,192.66953182063412,188.33322932883428,187.18277351596953,192.61626059154972,199.95186045273033,201.7455704790627,189.96116900113302,203.78354346107795,192.2264101074877,219.70397673702368
