,dates,mex0163-0000,mex0163-0001,mex0163-0002,mex0163-0003,mex0163-0004,mex0163-0005,mex0163-0006,mex0163-0007,mex0163-0008,mex0163-0009,mex0163-0010,mex0163-0011,mex0163-0012,mex0163-0013,mex0163-0014,mex0163-0015,mex0163-0016,mex0163-0017
0,1985-09-26 16:41:55+00:00,155.84893492840308,161.9258876010897,175.6093216846003,194.77324894931672,189.48085585728907,195.0152485633941,196.5901878433159,197.2787272144634,193.85796321538112,194.40038792855336,198.03735922146785,197.08144383105335,214.1239312915875,216.55782623576306,213.70450600046905,214.81951759743183,211.85821468198958,174.03995165167075
1,1986-01-25 16:33:44+00:00,170.16539949982766,181.4895032352844,196.02111382024748,209.8374248667706,204.66712885037765,205.02615635648854,200.19441731808914,199.0723906505794,196.2986348886317,202.90796888237526,197.68869168930058,207.0959929440741,213.09908832667463,208.28118265600773,204.1763501063637,213.2801157265876,204.7122793643781,185.9899249652888
2,1986-03-14 16:32:40+00:00,183.3751831086176,196.4205316436321,209.91378672205764,213.10562543624727,209.37329453115117,207.1819986040628,199.13438220743956,193.30077821732783,197.7624791516104,205.00640619884652,201.69054940000316,223.7389368804238,220.98989145479305,213.8349364684737,204.73667726315324,219.00697201943507,,191.73411038759235
3,1986-04-06 16:38:23+00:00,171.0921891941069,188.86118264247216,202.6397771521969,218.44775303767932,213.70491323728157,208.32475869313734,203.15290019974339,185.81060481590276,187.52726410506406,189.2642623295779,198.22357589508294,208.90580346742433,208.11992073017558,210.1811619638504,205.26940364843745,206.14570509266403,202.6008350394036,186.96787512549622
4,1986-04-15 16:32:00+00:00,177.26277936065446,200.53755297804508,209.2900001964266,225.94833846358972,217.63310542651277,215.63000717070588,201.1866730253585,190.11888809863285,194.74932212320607,187.82060750732703,193.98505236612667,211.35197386184242,213.8614660026774,210.63569724964452,197.60761493162192,216.70526956165943,206.39234987777306,189.94387117882187
5,1986-05-01 16:31:37+00:00,180.88514904070396,198.96179992654774,211.40580159065735,225.85431020963503,220.65039215292683,217.6150153214004,214.22245009949816,205.9926394499934,203.11685145304133,204.56062281758884,207.90468118861455,206.50106098905383,211.90940665844488,208.91602794765632,203.82420156308714,215.62464271472268,204.01718902272182,191.06553182039613
6,1987-09-16 16:39:39+00:00,168.3286238898252,181.8231042489502,180.14984261979174,196.41235062867128,196.31017921425678,194.43098114879888,193.82740694793978,190.50400482641334,184.13783928151983,183.79317573980626,180.4988886436392,184.77593377796524,189.89396047486665,196.68259985664002,193.32593817403264,202.05650284774603,197.12354491584338,183.87634225502774
7,1990-01-27 16:34:51+00:00,168.83116237199897,184.8343176820892,200.7376569257319,222.53563845045446,221.20195176048404,220.80258295453393,224.19812873231862,225.07085966353196,224.11394082810858,228.76088667589448,234.5679121533642,244.82557168901144,251.4741358930823,255.39800620453593,263.4870384592738,258.47755146401204,,
8,1990-03-25 16:26:48+00:00,166.68284146815787,181.04187979347756,200.50439819385608,218.10686874005253,221.32549643354355,223.81734349567637,226.93459274841055,224.85057148561026,230.42096041010396,232.10297146639078,230.29788382104937,262.113767011979,248.0896569706651,248.89579435204908,250.3165553002637,247.73301277667622,,235.47615284120232
9,1990-04-01 16:32:48+00:00,172.07557894680446,183.88924757162755,203.72966922588768,219.0963901192474,224.6406221845161,230.45059774598388,230.72306566705822,228.9919576138529,234.56105218424221,233.2087947212338,231.80842126104804,245.03945400944903,247.07240308472922,241.46691865440482,244.01940703941887,244.77158362372742,227.85270315388448,228.27442964904094
