,dates,nzd0313-0000,nzd0313-0001,nzd0313-0002,nzd0313-0003,nzd0313-0004,nzd0313-0005,nzd0313-0006,nzd0313-0007,nzd0313-0008,nzd0313-0009,nzd0313-0010,nzd0313-0011,nzd0313-0012,nzd0313-0013,nzd0313-0014,nzd0313-0015,nzd0313-0016,nzd0313-0017,nzd0313-0018,nzd0313-0019,nzd0313-0020,nzd0313-0021,nzd0313-0022,nzd0313-0023,nzd0313-0024,nzd0313-0025,nzd0313-0026,nzd0313-0027,nzd0313-0028,nzd0313-0029,nzd0313-0030,nzd0313-0031,nzd0313-0032,nzd0313-0033,nzd0313-0034,nzd0313-0035,nzd0313-0036,nzd0313-0037,nzd0313-0038,nzd0313-0039,nzd0313-0040,nzd0313-0041,nzd0313-0042,nzd0313-0043,nzd0313-0044,nzd0313-0045,nzd0313-0046,nzd0313-0047,nzd0313-0048,nzd0313-0049,nzd0313-0050,nzd0313-0051,nzd0313-0052,nzd0313-0053,nzd0313-0054,nzd0313-0055,nzd0313-0056,nzd0313-0057,nzd0313-0058,nzd0313-0059,nzd0313-0060,nzd0313-0061,nzd0313-0062,nzd0313-0063,nzd0313-0064,nzd0313-0065,nzd0313-0066,nzd0313-0067,nzd0313-0068,nzd0313-0069,nzd0313-0070,nzd0313-0071,nzd0313-0072,nzd0313-0073,nzd0313-0074,nzd0313-0075,nzd0313-0076,nzd0313-0077,nzd0313-0078,nzd0313-0079,nzd0313-0080,nzd0313-0081,nzd0313-0082,nzd0313-0083,nzd0313-0084,nzd0313-0085,nzd0313-0086,nzd0313-0087,nzd0313-0088,nzd0313-0089,nzd0313-0090,nzd0313-0091,nzd0313-0092,nzd0313-0093,nzd0313-0094,nzd0313-0095,nzd0313-0096,nzd0313-0097,nzd0313-0098,nzd0313-0099,nzd0313-0100,nzd0313-0101,nzd0313-0102,nzd0313-0103,nzd0313-0104,nzd0313-0105,nzd0313-0106,nzd0313-0107,nzd0313-0108,nzd0313-0109,nzd0313-0110,nzd0313-0111,nzd0313-0112,nzd0313-0113,nzd0313-0114,nzd0313-0115,nzd0313-0116,nzd0313-0117,nzd0313-0118,nzd0313-0119,nzd0313-0120,nzd0313-0121,nzd0313-0122,nzd0313-0123,nzd0313-0124,nzd0313-0125,nzd0313-0126,nzd0313-0127,nzd0313-0128,nzd0313-0129,nzd0313-0130,nzd0313-0131,nzd0313-0132,nzd0313-0133,nzd0313-0134,nzd0313-0135,nzd0313-0136,nzd0313-0137,nzd0313-0138,nzd0313-0139,nzd0313-0140,nzd0313-0141,nzd0313-0142,nzd0313-0143,nzd0313-0144,nzd0313-0145,nzd0313-0146,nzd0313-0147,nzd0313-0148,nzd0313-0149,nzd0313-0150,nzd0313-0151,nzd0313-0152,nzd0313-0153,nzd0313-0154,nzd0313-0155,nzd0313-0156,nzd0313-0157,nzd0313-0158,nzd0313-0159,nzd0313-0160,nzd0313-0161,nzd0313-0162,nzd0313-0163,nzd0313-0164,nzd0313-0165,nzd0313-0166,nzd0313-0167,nzd0313-0168,nzd0313-0169,nzd0313-0170,nzd0313-0171,nzd0313-0172,nzd0313-0173
0,1999-08-26 22:05:56+00:00,77.47187442142987,59.78119041864651,44.859088512348826,36.16172992635672,30.16341482639026,29.358809291403126,28.5958985741811,28.612220054674573,30.204492538824987,24.778299898561848,24.734202067926596,19.972584814140298,17.117216445621075,9.058690318415906,9.90677667973231,8.59806614908429,8.240489963053577,14.677350078652701,23.296198047503445,25.178995986948244,37.77801970137869,45.69365565407478,46.40424528628581,44.4422001640853,46.81094145102575,50.15463949298914,65.1726776904404,73.23719057448065,85.48763688268443,91.01860297588577,107.91684599753843,114.3469227697379,123.09059180642983,131.66351060181506,136.79720840939666,151.4867239349743,161.53903792518543,168.52306927969073,182.5533726665193,188.87639970015536,198.83883041927726,206.24052076247526,225.31911322807514,231.60938424516496,245.9943354830371,254.66213340293808,261.2435532117754,266.2318342236863,265.35011272467494,269.1514528683098,273.57209230388804,272.3694429927801,279.35186848656025,277.91056309916235,271.0843229372012,267.7620997499557,273.0226647929321,272.02041355680893,265.5449857460383,259.6063257612918,252.39793828029104,242.85551270428616,237.49071236727778,226.61241438543934,223.12436478692567,216.3930669471629,212.6059027946076,220.50754664749107,224.73203829354767,237.7336426496765,245.0313438227418,262.5731001490634,264.00324685188707,277.97493812527506,279.70591548578227,287.4712275967912,297.4622442891485,305.4277504332686,309.2651889918777,314.1816338974644,312.81603176788406,322.375779817341,325.73217232365187,327.31245148608133,328.0670135916637,329.2422134391001,334.64938215909757,329.2537748687645,335.26654711805946,336.99142642644415,336.64083866439717,332.0921665045892,332.673215576107,322.4334597366081,324.15753537182707,317.9337077120616,314.91016020774185,309.5538237627188,306.90592910011526,294.79864668069285,291.8996034285517,274.01303289745,264.2051467048996,244.68870827370927,233.31120116469495,219.66745788384887,199.8834392214632,180.61122590749792,172.3654408828468,166.98803267949333,151.20112342356526,142.4407155421731,138.4360157922856,128.000635965019,111.4419900102202,108.82445776346063,97.03409725719217,95.62908850272227,85.82781099818281,83.16224724989485,76.04255981275033,87.00384751475401,87.33216790453334,88.35547962222188,88.72688236390265,95.22681295304736,99.3948028238135,90.81434189222423,90.26894406462976,89.1617568235553,94.19910454441157,96.3699949442929,97.5737371187379,92.7186045204556,97.14507356203178,94.2433980240239,98.37164669306499,100.76940567142073,102.73649773778193,101.25267216949959,105.66812152349598,109.88849683033807,113.30622327609105,110.55392682957299,114.42988418935512,114.59859016125309,120.4091992400193,125.59756231129366,131.0470577606564,133.3223820314987,139.862884528468,144.5599321102103,148.0618387122447,155.62742437413456,161.0851346360497,167.4534043820372,176.4164269379789,179.8504706979009,170.0779184878976,,,,,,198.79024417984567,195.16577468520046,192.96835308113106,197.89350784141163,190.9969543304925,192.09139462401836,190.7646431393578,193.26833823578906,193.64077556788115,187.090151525976
1,1999-09-27 22:06:00+00:00,83.49642658964035,76.3947742594533,66.04654320569011,45.9087882874506,33.81178843394256,21.005206273821848,23.046336521521276,24.173624563318945,27.461038843286282,28.332019510076996,31.66216336150898,22.693994185225996,29.81556448339881,21.300725938615777,23.168218190283845,18.09696656800407,19.782461128331725,17.75244740089044,22.872926351089397,27.41982188395982,36.92426431598175,48.58964348449876,55.78062990652983,63.34623666825342,69.60545178272744,71.7144351632314,84.03439821770269,88.94223570380905,91.98427176695901,100.51204238697804,115.7049302839624,121.4232193200535,134.67251524575795,136.90047911150177,148.19339941360158,157.18090212139793,168.24149377686135,181.3275696513175,186.33132312846203,204.0855921450327,208.83471081237735,214.72880738728122,230.62762242042513,238.24324473550084,253.57835308663178,257.43084850921696,268.2881015005027,269.73084445364964,272.01456114338873,268.96007931818906,274.18278587714684,273.95998032052415,284.98584711080866,282.18743739893335,280.976360353696,275.9194087220608,276.86601423306377,275.0657944445964,271.7155608355163,265.8934749222569,258.8518756489937,249.16652186435863,247.0132483807219,233.5791732114061,233.61474809859192,220.43509940180263,222.02964015648087,231.1406138467774,239.9201961496285,249.9405934475609,255.78247320768796,265.4201964445621,275.4376815864802,289.0477152564573,285.64961422856965,288.71869517315173,299.60786007575274,306.06046678075256,316.0751404155053,320.9827477137055,322.18584103494004,330.850705764046,330.9504669438744,336.1405418424892,335.6310414993125,337.75072800616715,339.98230194042515,341.32465168850274,334.6691921517342,338.5622354907305,340.6747224917161,336.8516898943842,333.6393306577162,329.1613873283194,323.8891416854083,324.5741928403437,316.3667899161661,310.7361158572522,305.0425130531555,296.4685949926513,292.04104720336557,280.2424996353217,268.2208569152358,246.69163381334252,240.58801156783886,222.54860204195,208.98412847923632,193.38302916821928,188.88448601539903,172.80869066758646,163.7528921920027,150.06866994388878,143.35009760429256,131.21845904300844,129.6160990579113,114.4774223582724,103.97325385787465,100.58377862893076,90.70731290504065,89.87775179563309,82.60947354326032,84.77325218909638,87.11299287783714,89.75275245339063,89.51432759087015,97.46636083512891,102.477371682187,102.04675970634207,98.04157180166754,100.33043276164344,93.61898333000707,99.75468650071858,98.35622509410567,101.53895827569028,99.0120787841712,104.14824313550312,92.66451583087616,101.47319558641269,105.30119742718921,102.59209214896316,105.44784305171842,113.69516303210148,115.92552236534911,111.38323115036917,114.0927574116453,122.83347756444752,128.2288361014048,123.05528146182863,140.89974470032072,137.06178982925516,144.48220399419927,154.911981746513,159.3725953457764,158.11023107366645,172.1210582055731,172.15468904118654,178.46769601225878,182.99921894032605,186.38022783552705,,,,,,204.3849147448248,208.05064020615458,202.16488051652686,201.5251337612081,199.71385681094102,195.72412125605652,195.61331359377664,188.22999250491154,191.59576769700664,195.41443363028756
2,1999-11-30 22:05:47+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.2520563582045,318.5021761392989,322.6113243267415,335.9600034555981,,,,,,,,,,
3,1999-12-16 22:05:57+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.65883160519525,303.2595671572642,313.22989327162315,333.1301141229295,,,,,,,,,,
4,2000-03-05 22:05:36+00:00,57.31056909802067,47.16595613827378,40.906480340994115,37.718544005961526,34.39504987946662,25.994257272157668,10.008321770649609,5.230307090688775,2.1612088172497295,5.2701925282826,-5.072455919681289,-2.2370728017817356,3.696655357020205,7.833948364512366,-6.777131921452941,-8.922030803953163,-0.5568091345995754,-2.0652295141409382,-0.9339791912277917,7.417149724784821,15.852245311628053,18.006693760575928,19.93280080306546,39.93049220864211,46.37546937283686,51.197088205863125,61.05573914400907,66.70767789925625,79.87202245650121,89.42642311688729,94.74260060280716,110.02720831294468,114.42103970461446,116.80561440311891,114.2319671997123,131.5654201192027,138.42003889750004,156.67240814637526,163.56708226779656,177.75480406976988,182.1399427031393,191.95723162145802,201.31589854096487,210.3578562117639,226.43411917990161,236.51492136407697,239.15176742775523,238.9483050140834,237.45458998910888,243.09865113253338,248.98004238261197,252.36985069955378,257.18124120639715,254.780559303434,257.75044428350685,262.004394524706,259.2069070532823,252.0440110117282,244.10035644645276,243.9995478043093,234.31108426388053,227.48466994526734,224.1985097415719,223.981832933511,215.50658481653284,206.1166559883535,201.27684284977772,205.6487195453824,215.5030335620129,224.73717911672105,232.64333008293156,246.25539196403102,258.1006107928826,267.7840450529037,271.4181909883922,277.2744051281153,277.8947717642156,289.5596386664411,290.3644844149181,298.9108379370689,303.9539566413789,298.78594029741,300.127003207216,306.6679905913347,318.1598882263515,319.12703313309237,339.34654329424063,339.14774367510825,330.8351427040671,336.1737727759869,323.0211437885716,320.4786522319445,318.0011694762472,311.34644088146035,302.04333334480816,307.9810881619484,301.60669922246814,299.3570182171545,304.9926306980027,293.66013745286955,271.9467702701962,268.42208739461404,251.1642662838157,236.8744167543292,225.1576890913359,220.13414707446867,193.32037622415194,177.93716549827707,163.80727279917733,156.62829641038775,130.83230853002158,128.72695748865618,115.49598496776161,109.16893452635043,102.45962565542146,99.19001254175672,92.80504322460598,81.87789732883459,76.31117294572724,73.08171722298442,72.79772277714474,76.85364733829306,74.03502495866951,71.55320408615921,73.51255554431873,72.10031763382861,78.79672137722531,75.44698053125785,69.18765444459288,70.69282808095267,71.31370281564367,70.86800386166269,75.86951030452877,82.16075943895288,80.66091718469562,81.48614860718408,79.81508064128471,75.87433731452833,81.75702340925332,86.81664151443064,89.81231689730686,92.56900355511681,100.16097313650465,100.93869451090825,108.8124793663041,94.50593946624957,103.49207820735529,112.51683742711754,117.19279976456076,121.93985383382955,124.25834551636893,138.9516113829508,143.46660731321805,150.32012611279185,157.9728025368517,164.52901074173758,166.2806633206682,171.6754979364794,168.39156589982042,159.4658228501502,,,,,175.77097791977826,178.2625628566167,180.66494665518326,174.702653671859,175.62297095401385,176.85387876105204,175.0794155856767,174.1470355520602,169.18569045994988,168.0066751863596
5,2000-03-21 22:05:37+00:00,98.20444279994511,74.64396808538906,63.57430357537527,51.93541966083295,48.48602083232586,41.91765923823259,43.12893730305329,29.077087908679843,23.743690225188516,19.311965061022704,10.56514180902434,11.784772346543477,8.962925268732015,12.090680193886868,16.201882047025407,28.482261697087566,35.37367239100418,43.685253786973945,46.814589269622516,56.55006615584392,64.21753853431332,,,,,,109.53669352080301,119.02230826117678,124.0361714669673,138.2094795198097,143.87087359168657,150.2040539338576,163.61820731480788,168.02290883416373,,170.40600832282195,185.13312281915034,187.56278059284773,190.49411760591005,201.77943585026247,207.97799851091008,214.62575929738682,228.2636851533626,240.05891824965806,250.03597610320804,254.82945193389878,263.39310169675207,265.3833120131027,263.11365018221596,263.41450363244974,270.55298180782785,269.44575111333137,275.08601363681595,276.7293839814751,272.5271416812092,271.40197004172376,277.85185568405666,277.5555818110761,279.4193864602205,275.9778310115007,271.0520542441303,255.79277438846594,247.8112037196571,231.88044960920757,231.09333119215984,227.6687002157343,213.7160929683635,221.1788146377649,230.81828648010685,249.87616802907485,255.35133553011633,273.3314338085139,272.4701951302453,289.1760623166361,285.64940433370214,299.1414194496305,300.8793523882156,309.9297466386786,319.3141072017017,324.64823859258604,337.50760636117786,341.1836751861283,328.06490936408306,335.8743097087603,344.10491582743623,340.0576084603309,339.490123170142,348.95160178411896,350.9184324502249,353.8646781904479,350.01551144787163,,,,,348.06219079123764,344.7513409643703,342.1313281275204,336.45037784958384,329.53575555050674,323.4690501775817,309.639581708066,,,273.5139728828801,254.37475958305907,223.33064515175124,211.25034283062644,204.33862923789275,190.36511208422945,181.07527879566186,163.55462415193784,152.3341374655318,150.3756004141789,149.28903910456648,146.35438740255415,130.16429613697744,129.72411336983765,109.76001531132228,,,,120.92075758883648,97.25501831949971,91.52131543991193,103.90698947355402,105.79505809235987,109.11804082102027,98.7745809969487,101.54481848478993,93.21425185365202,97.3702798123483,106.44865348096586,103.88926175837953,104.45263838373997,109.79206512534354,110.08788642728429,104.69099594398462,109.64566221663922,106.7698777632723,119.36418354480044,118.96629728560067,134.44437780614413,139.4375089917176,149.8038459073888,154.24667386660025,137.96605692554954,150.72429551266487,150.68240661621178,141.01694411330493,151.34253574312436,155.91668067848497,166.8992022584914,176.49617389640775,180.24880197424864,183.43562927288843,182.93851995978616,186.72414459094017,181.45618729979554,181.33810708683956,,,,,202.41076964972063,209.28305183672734,202.8122970496184,204.56657118834426,208.17577279817846,199.0923745701046,199.19210605573596,203.51964358742447,195.73162968158294,194.70441402718183
6,2000-05-24 22:04:58+00:00,138.05880490425534,,,,,,,,,,,,,,,,,,,,,,,,,,148.5432340209754,154.66056845345028,165.00622165475045,175.3395525410676,189.40351816258615,202.8994002170292,210.14544979714606,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.73554004567325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.8873663315794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.59160010256983,157.29121927386055,172.044016300589,,205.75897614674128,,,,,,220.82756000760503,,,,,,,290.7798556585673,304.99305681281294,297.1147445742963,296.55959368589413,,,,,,,,,,
7,2000-08-12 22:04:05+00:00,,,,,,,,,,,15.249359068765763,7.5038897805996925,8.299141020783111,5.929716920882903,4.266493653341058,4.144234355869102,16.28342881367125,14.028950917266656,21.682762083450505,25.505919970069932,35.11795735037784,45.43338063171475,51.243604204254346,58.646346337968446,66.72847280867478,74.72118066894416,86.44192607773599,90.11371346041642,101.72214528175579,112.29555489538723,111.81317910479669,,134.52425138170142,141.0926993475366,149.35081920119512,156.69658661010396,169.41079938860747,173.9947189882442,184.23263078918282,193.5131653512604,203.34467144916272,212.49058727173025,224.5453760421135,229.39457961502973,242.42929589884807,251.5317141695288,256.8944056875961,261.30245398455764,260.8718010876385,262.77121939382675,266.2094224096721,265.1559215443224,262.48514865782096,260.154997915661,261.1469539205725,260.429589765652,255.2569475747011,251.37447447724014,251.8696901040385,250.33718420149756,249.4383144917229,243.6744505860595,239.7528511431085,231.3026149558998,223.82936547372765,215.96682961853838,217.01309189324905,217.63837690941423,234.0627223376112,242.78788966995626,252.7842242262542,253.6995371784896,266.48308249589377,272.07476248351054,284.1078402140256,286.3888809764881,294.7424350871122,299.1902541901778,297.36230903872223,306.7393165105412,309.65724996265305,314.517239271998,314.7843139978156,320.3378516947573,318.71713874886734,324.60940581235667,325.02436480265,329.45972723019014,324.97743783822426,328.4848852496784,324.35644255844517,324.6772315297813,325.3953975665622,316.07349170698706,316.96437378440953,315.81481807112516,306.5696206419891,298.85946063727704,294.29083422315955,286.812405186404,281.1222574246983,267.7283325568545,252.9449531671293,239.94921209853737,,215.70542610007485,200.8214532295478,196.6293421639819,191.6934589482004,178.97411480394862,167.74888548713443,157.30183383231133,144.38017063327936,134.25753159961192,126.93765305367475,123.88645128919674,115.56694593462095,104.0499075817886,102.61469666447391,108.38459627486228,102.26495953565922,101.22332435226718,95.54241026089105,93.52996348173664,92.92454224641861,97.196496325087,99.32929220865623,97.62998734287774,95.61630434775037,98.45461205806498,97.72459235216792,96.16576947510572,86.01405087137303,89.15919832207581,84.67359349571014,90.29781024569675,84.95799299419703,87.53798567280023,95.16621548667959,92.86568539907285,96.81785293803338,98.11130816140945,104.4179859061349,102.62251282442654,109.98429605780538,117.14702234032501,123.44466288442112,,141.9883503175202,142.03623610370497,143.25373040336598,147.8098139570735,154.68081449989245,,158.31114934013846,163.96067150313905,168.9428028424992,172.26766659929748,180.6966572439968,188.97947853151308,,,,,196.49871012943404,199.4858710288237,195.5532351573617,198.01339964090772,195.57241880914466,194.45063520303893,194.59895597743304,191.60532202198715,181.6471213890535,174.32174012620493
8,2000-09-13 22:03:38+00:00,,46.134030927112306,39.59016925064681,36.21218770102951,30.233550214922204,23.4062854328603,11.164308464665716,9.596016905937482,1.741783664177646,3.046286794908184,-2.4695556879480876,-5.270795356701896,-10.228716167449335,-8.285880952229526,-24.218891359686605,-13.090098192334253,-0.8263447602780758,2.853285764439633,7.2974580081241385,13.003406628172215,16.0353412806206,23.474824017714127,23.623566638016115,38.478480659470335,44.27336007275119,61.11001017937707,65.4976525088147,76.50699538834607,87.29338295318854,93.72899199972788,94.46550517367437,,117.56920518507165,126.89790920079143,130.12806172264868,145.3752323166421,157.4323158589101,162.03655707756772,165.67613400755792,176.38657458540598,183.71594740520123,197.32251191408767,200.30684432969213,,,,,,241.57187557483468,252.2894524984555,247.4768211142021,249.48011553020598,256.6217649235449,250.42959936623947,,,,246.62305787629197,239.6013544570639,236.22169192917488,228.7498044232497,236.40330303000218,228.85989142214765,220.82522471582234,218.3965004371226,208.19129703723598,197.89832506031257,202.8053224471887,213.4515203884036,223.98999198316335,234.96537555254395,243.9354312253896,253.82247474284299,262.75684321153676,270.6812016553757,266.35774077741473,275.0038345676067,281.1210759457373,287.71971763310034,295.3096637753807,298.70301449480456,297.11892636805817,301.7428860924688,303.71732007144993,305.9143719450866,301.1838719560632,309.00954536436075,307.45672382616567,308.10489681202523,,,310.7044711189237,307.85129754361196,300.8949630661273,297.2941173201609,302.2859585149812,291.6703684644575,291.99043189891563,271.9312301827791,271.43403834571404,260.2375267745879,250.983064758885,235.77783564037344,230.044120484384,,202.09628606687096,172.33137214248677,164.8768893760605,170.37219827560554,,,,123.17824046662122,113.57281411384707,109.0624628159052,107.23641036217202,100.53796266709128,93.29582894718006,,,,84.32364606500879,79.00821974441105,80.22125832543765,82.43783689866142,83.38949657761844,83.70345814216432,82.12014097190007,77.77121741743808,77.23307255455103,81.03576981643681,80.2077733591453,79.46539274760953,81.4022296888101,73.11503708542723,77.65752935756511,73.58033478415,80.95068624361168,81.29751674620466,81.83043583946085,84.45008060908006,89.42146978174937,90.03485061118396,90.63524866368144,96.3452860407106,,,,115.1028752476157,119.15215357609667,127.96480023961844,134.20561852556085,135.37545146831502,,150.12701000919762,146.17484060262578,154.92438612279358,155.58413782149677,,,,,,,,,,,,174.69520428459555,175.10796616695237,170.68735972058118,160.86522079176225,155.5250288894697
9,2000-10-15 22:03:08+00:00,,45.96772278807537,38.862405846795944,34.532267526796964,23.850508784897322,13.314645162876296,16.650105210230116,4.638811622450923,2.5004588616078465,-7.519248425550014,-9.016464401495497,-14.733370420272035,-17.280151599495618,-19.457076012003544,-29.591313992944425,-25.51421787748715,-22.31667991918181,-6.249834709080218,2.3745677372181433,12.353459175376848,14.827410146419147,14.977452683798731,16.28158441896624,34.330991287379106,26.10017517172291,36.790426897613656,35.88851063063808,56.43775689638119,73.52920035044016,78.53175628855425,87.5903166240914,,106.96453176822953,106.90734816470021,115.89505760268077,127.03678252136729,132.3265442643423,135.6242004677471,151.11748411212142,170.00913619665468,184.44025193416087,196.70336274212278,202.98198708951736,210.34153080544218,222.24912773151917,225.8740458143623,236.75748349037903,235.87193063833897,242.24586293536592,244.71015505192705,241.72608759032536,237.77753946084377,246.5511883795855,242.78519798385096,240.13585128180128,234.4721931491014,234.98272009294334,236.4939479136116,234.52247463217495,226.2132724472701,220.25715272353895,216.24014933111872,213.7316908570264,202.18562819453933,197.72170204201385,188.34387137211684,182.69101821110655,190.9254864663542,203.61072255331047,216.16934308416117,223.53136529863613,238.27347492735785,244.2071237044569,259.40175323967844,267.5769832340035,275.52701866741995,272.83391770625377,280.61497161102176,282.2135784968581,287.08175067047915,294.07653295835973,297.77093250134465,294.19997447712484,295.56053350741894,297.57589057828625,300.0831366274597,303.8177216869681,301.8381138850682,300.84480606670144,,,,,,284.4913815352154,277.9902338560025,278.6030092607717,266.4473411829212,,,,,226.38795584472408,,,,,,,,,,,115.1973737099442,100.00007999996711,94.99818127616393,87.93711852149573,85.5319387248687,,,,,65.19326381388473,70.54685330715456,70.71301189417716,69.20362940790524,74.39814785537162,65.21337235545101,69.12067576648599,71.61822524661548,76.056054084703,,,,,67.91805837578218,67.1129606110847,65.52476054334332,75.49656253828701,73.83326751828739,76.21682506210777,79.95044065672357,77.77315434634667,72.70066760374655,87.31069330542789,,,,102.45972018179339,104.66571173327486,,,,,135.44814510883663,147.03876717423014,148.38174092758655,153.61278628035387,156.15761205903885,,,,,,,,,,,165.3996737222546,171.04721306619575,165.64883867562205,167.36964598167,165.55894877476587
