,dates,jap0353-0000,jap0353-0001,jap0353-0002,jap0353-0003,jap0353-0004,jap0353-0005,jap0353-0006,jap0353-0007,jap0353-0008,jap0353-0009,jap0353-0010,jap0353-0011,jap0353-0012,jap0353-0013,jap0353-0014,jap0353-0015,jap0353-0016,jap0353-0017,jap0353-0018,jap0353-0019,jap0353-0020,jap0353-0021,jap0353-0022,jap0353-0023,jap0353-0024,jap0353-0025,jap0353-0026,jap0353-0027,jap0353-0028,jap0353-0029,jap0353-0030,jap0353-0031,jap0353-0032,jap0353-0033,jap0353-0034,jap0353-0035,jap0353-0036,jap0353-0037,jap0353-0038,jap0353-0039,jap0353-0040,jap0353-0041,jap0353-0042,jap0353-0043,jap0353-0044,jap0353-0045,jap0353-0046
0,1984-07-02 01:16:26+00:00,,,,54.293200832695796,110.25423306091221,126.33126230684718,139.44032376021903,164.56834410710172,164.31988062546347,167.0679593287168,162.68837071012146,167.1578585350871,170.82726467915617,173.22941913863792,178.65268030089476,182.0951920281768,191.16403511882447,192.57060035603158,200.85581925355626,201.10462535034497,201.14088276191166,202.91945447260622,202.99291339323327,201.92470493556706,205.93782227224136,212.32256249537335,214.81669412928267,216.72387666440864,215.22198027055924,208.65626741617953,198.94898467646297,198.63030689793396,199.9681091888827,207.58348295131543,213.43552102448402,214.2700611599434,213.92869465201153,203.10531618543578,191.0419523960598,195.90715028282025,194.48563142578962,202.17128670801156,195.23709625287168,191.23804607339883,200.46989734898372,199.386937567273,186.5295379752623
1,1984-07-18 01:16:43+00:00,,,,88.35339946471484,110.98572205932942,110.00271096162611,121.7075764093988,146.57811610888558,151.3945966170391,159.25062066350839,157.35792837436844,156.83914094175003,162.13753231213568,166.9799286568858,168.9226332608004,173.79215821848607,181.2576608291046,180.48218264488435,189.48979450921968,193.2482935676273,191.6046615340228,198.02702139736704,196.8087109386497,198.6710173944062,199.03928675133213,206.60607377368214,209.14275637470877,213.1073980390883,208.1262376961083,203.43476785558084,191.23829809855553,193.29641289736358,196.0830083362,199.11673868412757,205.97856853556186,207.14742196186998,208.13236626793088,197.71944654202926,181.14245153738779,174.9293918622464,179.8943151371867,192.92417695652094,191.53381626625233,188.39925184438152,182.7224255262031,184.30801216776086,182.7788784980135
2,1984-10-22 01:17:58+00:00,,156.60874586362044,,,,159.69975017587547,131.65694294100842,146.8636303171615,152.9233622609175,155.96779573565414,157.61820303128653,164.4938671856206,161.37396436841976,166.89070259965808,183.75071265939218,178.18173119281244,179.16384564779656,186.50321303347442,196.4535147278864,215.06752399121552,201.03791683134705,197.56358020197663,193.41977067234566,185.55318697449968,184.49728272640584,197.27604926711967,206.42262186669876,217.8681358523012,202.52658019772753,199.13205107242933,192.43846450127705,188.79727629330299,201.24102442288935,199.25440919916448,198.39950597610226,200.54521435087685,197.87925503381874,190.490135044468,186.5784898202123,180.25747542567416,173.94793798837895,172.7827309081235,186.55779797349913,194.75193299529425,201.9971839871176,192.75916397006662,173.45807514573335
3,1984-11-07 01:17:51+00:00,93.55476953146602,136.65589468161792,141.86012895506911,158.09373553070924,152.21823291178785,142.8732796536643,130.02788827767526,142.39560762714666,150.5269586004343,153.0639943081865,160.07286724720367,164.55480864999328,159.9983890763551,166.57625920728563,179.2633198843303,185.8632270248356,170.72884072033506,174.43420713353512,190.27721021446527,204.53904604010407,204.67177006745902,206.12982752446928,189.74190388758325,187.0258430823596,185.78654232568965,195.47213581444976,197.17186037293922,207.31329966611574,205.48553293908122,196.22586268824656,191.55887052368658,193.38554028013843,202.43851912270702,205.39670817418485,199.57880519885242,206.76549224906427,204.29217490201626,197.52574637638202,184.05577848602607,168.76857977350133,176.6291692792513,174.99807832221802,188.60263251598764,185.11738342092244,191.40976393798684,175.83722949539228,150.17237136125146
4,1985-05-18 01:18:02+00:00,114.49548152977005,115.1940595505767,119.16939539844763,133.70580208709023,140.72392228188824,146.68516494322208,134.6246417911558,139.65903514212377,149.79146158619747,173.8248503562776,168.15782230483086,157.60113596504092,162.28986178160758,164.8238016478222,182.69121617743505,185.36801790800595,188.56032151416477,186.8111585095376,183.00315378569837,200.661271985786,198.72827116463657,198.0805396420182,198.37773096063765,196.14548703011286,202.33904308317597,205.2468903217147,206.88981368451812,213.83295360552296,207.01797936649467,203.78135520931804,190.9506836043625,184.29780856705844,203.36413263268238,192.66772337735438,189.354739813266,199.55325165849604,202.34756963589578,194.8228831344723,184.55659697628712,181.39308682262956,178.88952811196873,183.1391189417959,185.29952252069137,186.888646539665,195.65576359503177,199.4942726764879,194.64933171705485
5,1985-08-06 01:17:40+00:00,132.6881577473003,148.76129171261329,147.4556651425848,153.84753878895407,145.7807862551591,130.50053623587658,125.7781184445812,132.98585151690503,147.4038437063422,166.62921842595213,168.03562962627507,171.65650943234232,169.3726222911458,172.14128184633245,166.72360761432387,172.40115936039564,182.67583889656817,185.0277016912363,187.65708081160722,184.27659800877606,189.9137290241936,198.08469076115279,196.03980547572678,191.63509433983498,189.47483743338287,199.11759263877929,207.22086050411392,206.11956379103455,199.88180622486806,193.59947062058654,188.38723744275808,188.52849232503652,188.00721471334063,200.5759936487181,199.09204793564507,205.42178531000386,200.01415261443591,196.73594739267898,184.5686492225059,182.3316610142121,181.0538199514987,183.7887245850874,183.45724974387,185.8435099663483,179.21656163633835,183.34434596723258,171.75265595605453
6,1985-10-09 01:16:57+00:00,113.61624476460044,134.09340976604645,153.66960548680314,168.20011810723884,161.87274396435723,149.3463113639692,163.7751475946012,168.56653097487427,159.54194687684975,165.76559879917528,172.6640822823641,169.5940068257099,180.1759615583595,182.72140978963742,191.3770107239507,193.24455557436016,193.25985677396207,190.4345829609431,195.6891994954472,206.35537895838812,206.24858814925227,203.952229567176,201.85996623937294,201.72233584047345,204.17163928573885,207.61709552315173,210.3849987235736,214.49080376807382,211.04029921252874,201.2573158452534,196.84121713468033,190.31526953559396,203.94781809945275,198.6225405409515,201.7361888009909,207.7527490775606,212.1357880409013,199.49788264790024,186.78258954573357,185.55862876178398,186.1737455185569,187.925438455862,196.2291243610388,195.84314044234355,193.8111255668414,191.5959289357174,191.14952504267512
7,1986-02-14 01:14:38+00:00,,,134.48080667815088,154.40211754623306,169.81578997412436,165.42505608325456,161.79829839048543,164.4698048788833,,,,,,174.96536945197937,174.89247477595126,181.63730848399453,182.64015335903332,179.1282334634714,186.5978492398072,190.89346621067,192.20590176535455,190.65775078432068,183.55939213255303,194.4452500061144,188.5638850355738,193.79428626319242,198.52762944631104,203.92457465655232,197.81692987648785,188.99294530775344,182.31486802732243,190.4535123244248,188.15215341156681,191.2558054584149,195.50585062310097,197.9208027681369,194.3633011206271,186.41153695044108,180.68706813073194,178.9556679938637,179.16407405807502,183.9497606668049,191.1108137559442,196.5500149049845,188.9902161590442,186.35948572770562,179.03269303015637
8,1986-09-26 01:08:08+00:00,100.729273849606,125.26407997831356,149.81026887177234,176.76303295803663,176.56883390702885,159.49339140652137,140.18702278210836,155.81479556664686,168.01401312671618,165.779081959864,164.12717791039276,175.2626197220852,175.24512453367944,171.97156624918063,176.82002230627904,183.2207725160065,181.5350521943429,180.97035512081328,183.1210714842814,188.14120432310898,183.48715164368565,181.96045315565385,181.07240971039164,190.39955663482024,186.9935849681603,180.983196843968,188.26774534298326,194.33791280930012,190.5705488954809,183.5156850713515,175.46401640003847,180.53508511592295,178.5852831295244,186.38774206901797,188.45165339311495,194.7511447989367,185.97116977991237,173.3344056589234,157.91845666593196,155.58685817529152,157.64662511123942,154.74632179794526,168.8407007245607,172.77948052807295,162.03382188953142,160.81273242653532,162.99182061551085
9,1987-05-08 01:11:32+00:00,161.52691090254373,189.5269032005945,193.26138511923284,195.3956057403315,181.1683253101378,175.404729259541,164.2674472318906,182.90417159572323,186.3210524627686,196.82009922719823,195.83319886769226,190.1874199668516,195.36856802255525,194.14136793523144,193.6370022911038,196.97132852237075,195.1111701297029,199.57189558040093,200.46549291384392,203.91035946361976,211.52801050019576,209.85990959627298,203.49646019136557,193.4418796441622,193.40477361469468,194.45802465635083,210.66478983688805,212.51390693110199,211.5863563463538,202.38751686579474,195.48724833559908,187.12136191278998,197.3750550446738,203.4918496935856,204.67449517188157,215.47766061075703,213.3116573553456,207.71464765660156,185.25184909723,184.1984783533462,186.6868632745601,191.77741066415985,195.25042767159277,197.191412681178,199.9306723846347,201.1849827429055,203.73336771284698
10,1987-08-12 01:13:52+00:00,131.90762235997892,161.75544490209086,182.16549458317596,208.74751722545452,207.46805934921085,196.96973540005087,184.75204161615537,172.93251581855887,172.83848091159987,178.3393042525611,177.96616889467992,172.77313672360845,176.24447355860678,178.17541838540933,184.2391609334688,182.23941161969634,188.10870977307752,194.76974282676247,198.79015270897696,201.42196266891602,208.31295609630695,210.1682030058327,208.21970549915963,206.95057154885018,210.56864490327496,212.86584388738063,215.3472290217062,211.0548723827442,213.45213320986517,207.07877985151134,200.13186955111345,202.6462697022854,209.21826283843865,209.36198978078608,212.5665854566765,216.37058499525645,204.55482949076762,198.91651068922374,179.6595281049325,172.3510269499711,165.79700719419066,171.7796724216209,178.92434944111764,173.566465707569,175.11381758442016,174.72498095462637,180.39292312189696
11,1988-12-20 01:18:15+00:00,184.20308263511032,186.63938868346602,202.08732977479048,214.18553512903213,208.04093110572558,193.70251974461706,182.53395841375206,171.7487334054918,175.1654732828034,183.40085256742535,178.1497894023967,177.44075331843138,174.40368178143615,179.85679283659314,193.90031371195218,196.1660177961114,191.5109889939487,191.15344004684403,197.04095175073564,193.9749833673797,205.74813151564985,212.63769447091957,213.0270236929412,211.99173797449814,216.43170235285552,226.84497937601162,231.1542123678334,234.16378168459636,230.75360650842836,229.21888870816727,220.57655647025425,216.28140021825723,215.68113931722255,217.85304628837739,225.8688780008129,214.33032164950043,216.73554344966493,203.6095974671481,197.81993939895239,195.6303389127797,196.79353117127337,203.35469106079887,192.53655070480653,203.97947577180778,205.47969916999028,204.96207536988953,193.66116770930893
12,1989-01-05 01:18:13+00:00,173.32648309862932,178.74363185212462,195.41581336403962,210.5422491288765,218.24076469286612,205.99181299100533,185.11674646668072,181.23024697858065,178.91380864841423,186.2214316812469,184.7277442884271,179.59718913640165,178.1221493198294,182.95778222144213,187.87727139012327,191.1755496415566,182.44766869823835,179.8962462046844,185.22113514334816,196.94153142431756,202.16429370118445,212.13693219527806,213.35124805081324,209.46209263018937,219.28992798924472,225.07365864004112,230.5808731295821,234.27859098382643,232.32310256950913,225.80612378760821,215.89431332572818,215.19895775391961,215.0723158964823,214.44347924714972,220.77266539022136,223.65745842813405,216.1424726418519,205.3004478826064,197.49958765992622,200.66116496430942,198.73565342194706,203.39554923887002,205.423625394857,196.3530240227001,199.84435146637554,200.0854303462304,193.35613268601796
